Date,AXS,BNT,ALGO,BNB,BTC,TRX,1INCH,ZRX,DCR,CKB
2021-08-26 23:00:00,2712.26598040771,11205.465385469586,7417.69751189575,5611.134815307674,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6373.058260260262,4631.07297390828
2021-08-27 00:00:00,2709.971986062848,11195.987969017255,7417.69751189575,5606.389000690836,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6367.668022092575,4634.993182407639
2021-08-27 01:00:00,2719.1713251951683,11233.994151656068,7417.69751189575,5625.420589943534,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6389.283868277896,4619.312348410207
2021-08-27 02:00:00,2747.1479378579365,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6455.020998674581,4619.312348410207
2021-08-27 03:00:00,2744.794584398893,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6449.491283370179,4619.312348410207
2021-08-27 04:00:00,2716.0979470372777,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6382.062298491769,4619.312348410207
2021-08-27 05:00:00,2706.9193563967683,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6360.495205396331,4619.312348410207
2021-08-27 06:00:00,2687.995143893993,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6316.028656141599,4619.312348410207
2021-08-27 07:00:00,2702.3532849493745,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6349.7662283841355,4619.312348410207
2021-08-27 08:00:00,2703.873596220795,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6353.33853005974,4619.312348410207
2021-08-27 09:00:00,2694.7773015320786,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3252.9182274025293,3036.119628714859,6331.964809184853,4619.312348410207
2021-08-27 10:00:00,2679.752058702237,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3234.7809637983887,3036.119628714859,6296.659736370886,4619.312348410207
2021-08-27 11:00:00,2661.204494619303,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3212.391837526252,3036.119628714859,6253.07820441926,4619.312348410207
2021-08-27 12:00:00,2661.204494619303,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3210.6140888613227,3036.119628714859,6249.61772948599,4619.312348410207
2021-08-27 13:00:00,2661.204494619303,11233.994151656068,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3117.452798803015,3036.119628714859,6249.61772948599,4619.312348410207
2021-08-27 14:00:00,2674.789364419886,11291.341247003053,7417.69751189575,5683.298595441667,4328.5903727787945,2587.680256563942,3101.6197051977597,3036.119628714859,6249.61772948599,4619.312348410207
2021-08-27 15:00:00,2642.6146727869277,11155.519179075985,7417.69751189575,5614.934939522159,4328.5903727787945,2587.680256563942,3139.3829321279286,2999.5985425635167,6249.61772948599,4619.312348410207
2021-08-27 16:00:00,2636.8947276077356,11131.373033666736,7417.69751189575,5602.781400692025,4328.5903727787945,2587.680256563942,3146.19287341237,2993.105905025501,6249.61772948599,4619.312348410207
2021-08-27 17:00:00,2642.6146727869277,11155.519179075985,7417.69751189575,5614.934939522159,4328.5903727787945,2587.680256563942,3139.3829321279286,2999.5985425635167,6249.61772948599,4619.312348410207
2021-08-27 18:00:00,2639.039707049934,11140.42783819521,7417.69751189575,5607.3389777533275,4328.5903727787945,2587.680256563942,3143.6356860321907,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-27 19:00:00,2649.764604260918,11185.701860837555,7417.69751189575,5630.126863059826,4328.5903727787945,2587.680256563942,3130.911850281928,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-27 20:00:00,2662.634480914102,11185.701860837555,7417.69751189575,5657.4723254276305,4307.66807774388,2587.680256563942,3115.7785491795976,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-27 21:00:00,2667.639432945894,11185.701860837555,7417.69751189575,5668.106671903995,4299.586148892579,2587.680256563942,3109.932810813408,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-27 22:00:00,2665.494453503697,11185.701860837555,7417.69751189575,5663.549094842696,4303.046116287074,2587.680256563942,3112.43543914829,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-27 23:00:00,2661.204494619303,11185.701860837555,7417.69751189575,5654.433940720097,4309.982783857659,2591.851691690052,3117.452798803015,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 00:00:00,2653.3395699979133,11185.701860837555,7417.69751189575,5637.72282482866,4322.758265027813,2599.534356364962,3126.6934295728443,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 01:00:00,2653.3395699979133,11185.701860837555,7417.69751189575,5587.589477154359,4361.543208678141,2622.8580740811226,3154.7469595282264,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 02:00:00,2653.3395699979133,11185.701860837555,7417.69751189575,5583.031900093054,4365.1036521137985,2624.999182713027,3157.3222631686594,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 03:00:00,2653.3395699979133,11185.701860837555,7417.69751189575,5586.07028480059,4362.729377622575,2623.5713887599595,3155.604927153881,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 04:00:00,2653.3395699979133,11185.701860837555,7446.047980136685,5586.07028480059,4379.403745978217,2633.5986886351,3167.6656612461975,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 05:00:00,2653.3395699979133,11185.701860837555,7458.264629816976,5586.07028480059,4386.588985922399,2637.9196052694488,3172.8628157355274,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 06:00:00,2653.3395699979133,11185.701860837555,7433.871286792225,5586.07028480059,4372.242006409977,2629.2919041892537,3162.485504809163,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 07:00:00,2653.3395699979133,11185.701860837555,7415.680737150807,5586.07028480059,4361.543208678141,2622.8580740811226,3154.7469595282264,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 08:00:00,2653.3395699979133,11185.701860837555,7405.613291132411,5586.07028480059,4355.622025934891,2619.2973110155767,3150.4641100040235,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 09:00:00,2653.3395699979133,11185.701860837555,7429.821234334151,5586.07028480059,4369.859962276819,2627.8594378835105,3160.762548936207,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 10:00:00,2653.3395699979133,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2642.254723766194,3178.077052080204,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 11:00:00,2653.3395699979133,11185.701860837555,7429.821234334151,5586.07028480059,4350.896642668352,2616.455654046752,3147.0461939638794,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 12:00:00,2664.17837543091,11185.701860837555,7429.821234334151,5586.07028480059,4368.669913267486,2627.143789888445,3159.9017748215742,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 13:00:00,2675.8377993934073,11185.701860837555,7429.821234334151,5586.07028480059,4387.788818796006,2638.6411368901445,3173.730666615103,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 14:00:00,2663.4530341906625,11185.701860837555,7429.821234334151,5586.07028480059,4367.480512256523,2626.4285315737466,3159.0414694105148,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 15:00:00,2658.3866833104075,11185.701860837555,7429.821234334151,5586.07028480059,4359.172804760381,2621.4326077365135,3153.0324231371787,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 16:00:00,2670.724268245237,11185.701860837555,7429.821234334151,5586.07028480059,4379.403745978217,2621.4326077365135,3167.6656612461975,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 17:00:00,2677.302406836973,11185.701860837555,7429.821234334151,5586.07028480059,4390.190454712152,2621.4326077365135,3175.4677934167535,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 18:00:00,2679.5023266453863,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2621.4326077365135,3178.077052080204,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 19:00:00,2675.8377993934073,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2621.4326077365135,3173.730666615103,2995.5406441022583,6249.61772948599,4619.312348410207
2021-08-28 20:00:00,2672.1832817760996,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2621.4326077365135,3169.396153276378,2995.5406441022583,6258.164799684957,4619.312348410207
2021-08-28 21:00:00,2681.7058647429544,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2621.4326077365135,3180.6906022875046,2995.5406441022583,6235.94241716764,4619.312348410207
2021-08-28 22:00:00,2664.17837543091,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2621.4326077365135,3159.9017748215742,2995.5406441022583,6276.968354122689,4619.312348410207
2021-08-28 23:00:00,2619.9418839267023,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2621.4326077365135,3107.4342038416776,2995.5406441022583,6382.952024589898,4619.312348410207
2021-08-29 00:00:00,2639.5879398318834,11185.701860837555,7429.821234334151,5586.07028480059,4393.797842103044,2601.921679236614,3107.4342038416776,2995.5406441022583,6430.815617704123,4619.312348410207
2021-08-29 01:00:00,2577.843192701315,10924.048016139608,7429.821234334151,5586.07028480059,4393.797842103044,2664.243156583597,3107.4342038416776,2995.5406441022583,6280.387182202277,4511.258258388919
2021-08-29 02:00:00,2524.518183815823,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2720.51955455479,3107.4342038416776,2995.5406441022583,6150.471715177951,4417.938817006894
2021-08-29 03:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2735.7264833113845,3107.4342038416776,2995.5406441022583,6116.283434382076,4393.381069274783
2021-08-29 04:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2714.4840147776304,3107.4342038416776,2995.5406441022583,6164.1470274963,4393.381069274783
2021-08-29 05:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2699.5116815466467,3107.4342038416776,2995.5406441022583,6198.335308292171,4393.381069274783
2021-08-29 06:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2700.2563744243143,3107.4342038416776,2995.5406441022583,6196.62589425238,4393.381069274783
2021-08-29 07:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2692.82788371063,3107.4342038416776,2995.5406441022583,6213.720034650317,4393.381069274783
2021-08-29 08:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2689.867919012953,3107.4342038416776,2995.5406441022583,6220.5576908094945,4393.381069274783
2021-08-29 09:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2682.4963982702493,3107.4342038416776,2995.5406441022583,6237.651831207429,4393.381069274783
2021-08-29 10:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2724.3054153320727,3107.4342038416776,2995.5406441022583,6141.924644978981,4393.381069274783
2021-08-29 11:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2698.7673993074545,3107.4342038416776,2995.5406441022583,6141.924644978981,4393.381069274783
2021-08-29 12:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2712.227585837667,3107.4342038416776,2995.5406441022583,6141.924644978981,4393.381069274783
2021-08-29 13:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2731.146584064771,3107.4342038416776,2995.5406441022583,6184.767311308353,4393.381069274783
2021-08-29 14:00:00,2510.485286740693,10698.074241173194,7429.821234334151,5586.07028480059,4393.797842103044,2724.3054153320727,3107.4342038416776,2995.5406441022583,6169.275269615678,4393.381069274783
2021-08-29 15:00:00,2510.485286740693,10695.09759280336,7429.821234334151,5586.07028480059,4393.797842103044,2723.54740046971,3107.4342038416776,2995.5406441022583,6167.558721126637,4393.381069274783
2021-08-29 16:00:00,2496.5921750265775,10635.910555765158,7429.821234334151,5586.07028480059,4393.797842103044,2708.475195707841,3107.4342038416776,2978.963219397763,6133.427239548736,4393.381069274783
2021-08-29 17:00:00,2484.903365614445,10586.114224328085,7429.821234334151,5586.07028480059,4393.797842103044,2695.7943699499137,3107.4342038416776,2965.015994189897,6104.711110914109,4393.381069274783
2021-08-29 18:00:00,2478.7593737763877,10559.939766081125,7429.821234334151,5586.07028480059,4393.797842103044,2689.128944309928,3107.4342038416776,2957.68491068778,6089.617044980532,4393.381069274783
2021-08-29 19:00:00,2463.1952281043,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2672.243886783548,3107.4342038416776,2939.1135885622484,6051.380301318354,4393.381069274783
2021-08-29 20:00:00,2467.911411527912,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2677.3603274858133,3107.4342038416776,2944.740994229626,6062.966642157856,4393.381069274783
2021-08-29 21:00:00,2457.157984898162,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6036.548486854338,4393.381069274783
2021-08-29 22:00:00,2478.0785829568945,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6087.944532746261,4393.381069274783
2021-08-29 23:00:00,2515.384477431294,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6179.594659528612,4393.381069274783
2021-08-30 00:00:00,2506.301144596125,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6157.279456591425,4393.381069274783
2021-08-30 01:00:00,2514.6834226716983,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6177.8723644730035,4393.381069274783
2021-08-30 02:00:00,2541.601160717197,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6244.00170245891,4393.381069274783
2021-08-30 03:00:00,2553.108126923048,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6272.271093301962,4393.381069274783
2021-08-30 04:00:00,2552.385889829151,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6270.496759187871,4393.381069274783
2021-08-30 05:00:00,2551.6640612403994,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6268.72342865643,4393.381069274783
2021-08-30 06:00:00,2539.4551422870964,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 07:00:00,2538.740607919543,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 08:00:00,2537.3127448104756,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 09:00:00,2535.886486943804,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 10:00:00,2548.061033760534,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 11:00:00,2580.85930221569,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 12:00:00,2556.725452124129,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 13:00:00,2556.725452124129,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 14:00:00,2556.725452124129,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 15:00:00,2556.725452124129,10493.63383798397,7429.821234334151,5586.07028480059,4393.797842103044,2665.6942694139802,3107.4342038416776,2931.9098787863604,6238.729536653289,4393.381069274783
2021-08-30 16:00:00,2586.0970246047655,10493.63383798397,7429.821234334151,5650.2428646588,4444.273637882124,2665.6942694139802,3143.1322991812135,2931.9098787863604,6310.399843146567,4393.381069274783
2021-08-30 17:00:00,2607.076719233792,10493.63383798397,7429.821234334151,5696.080421700379,4480.327777724326,2687.319696153412,3168.6309387094548,2931.9098787863604,6361.592919213196,4393.381069274783
2021-08-30 18:00:00,2626.6577675542185,10493.63383798397,7429.821234334151,5738.862141605855,4513.978308243716,2707.5034277768827,3192.4296689358143,2931.9098787863604,6409.373123542053,4393.381069274783
2021-08-30 19:00:00,2630.1543833257238,10493.63383798397,7439.711837681242,5746.50173444612,4519.987331550751,2711.1076655667885,3196.679442190522,2935.8128472086005,6417.905302886492,4399.229553126322
2021-08-30 20:00:00,2614.7692739311024,10493.63383798397,7396.193182954043,5712.88752594896,4493.5476289998005,2695.249019291204,3177.98043986981,2918.6397861507453,6380.363713770961,4373.4962241795565
2021-08-30 21:00:00,2560.921391049932,10493.63383798397,7396.193182954043,5595.237796208901,4401.008670071481,2639.7437573266616,3112.5339317473235,2858.5340724482553,6248.96815186661,4283.429572865882
2021-08-30 22:00:00,2500.779599780056,10493.63383798397,7396.193182954043,5463.836799356375,4297.653469190504,2577.750867340292,3039.4378317663677,2791.403015585737,6102.214667142277,4182.835650619444
2021-08-30 23:00:00,2478.401258842426,10493.63383798397,7396.193182954043,5414.943405178688,4259.195720025487,2554.683745484897,3012.2392829362425,2766.424017683403,6047.60871933787,4145.405353969604
2021-08-31 00:00:00,2469.3100578365134,10493.63383798397,7396.193182954043,5395.080463794003,4243.572259427198,2545.3127272311426,3001.189872474004,2756.27629978558,6025.425053042328,4130.199295955606
2021-08-31 01:00:00,2487.492459848337,10493.63383798397,7396.193182954043,5434.806346563372,4274.819180623775,2564.0547637386503,3023.28869339848,2776.5717355812253,6069.792385633407,4130.199295955606
2021-08-31 02:00:00,2505.6748618601614,10493.63383798397,7396.193182954043,5474.532229332743,4306.066101820351,2582.796800246159,3023.28869339848,2796.867171376872,6114.159718224489,4130.199295955606
2021-08-31 03:00:00,2493.7863682370466,10493.63383798397,7431.452656905307,5448.55761367585,4285.635422576437,2570.5423917604817,3023.28869339848,2783.5970787412584,6085.150308453401,4130.199295955606
2021-08-31 04:00:00,2502.877569242957,10493.63383798397,7404.459394949523,5468.420555060531,4301.2588831747225,2579.9134100142337,3023.28869339848,2793.7447966390796,6107.333974748935,4130.199295955606
2021-08-31 05:00:00,2488.1917830026373,10493.63383798397,7448.161937752769,5436.334265131423,4276.020985285179,2564.775611296631,3023.28869339848,2777.3523292656723,6071.498821502294,4130.199295955606
2021-08-31 06:00:00,2596.5868719192786,10493.63383798397,7137.236782796755,5673.161643179588,4462.300707803225,2676.506982783696,3023.28869339848,2898.344350355099,6335.996381179882,4130.199295955606
2021-08-31 07:00:00,2595.188225610677,10493.63383798397,7141.083312994974,5670.105806043483,4459.897098480411,2675.065287667734,3023.28869339848,2896.7831629862035,6332.583509442106,4127.974572391936
2021-08-31 08:00:00,2567.2152994386424,10493.63383798397,7218.894081864431,5608.98906332138,4411.824912024144,2646.231385348493,3023.28869339848,2865.559415608289,6264.326074686604,4083.480101118514
2021-08-31 09:00:00,2574.2085309816503,10493.63383798397,7199.282850998191,5624.268249001904,4423.84295863821,2653.4398609283026,3023.28869339848,2873.3653524527667,6281.390433375478,4094.6037189368685
2021-08-31 10:00:00,2657.427986343459,10493.63383798397,6973.831624874825,5806.090558600174,4566.857713345613,2739.2207203280495,3023.28869339848,2966.2560009020685,6484.456301773111,4226.9747709753065
2021-08-31 11:00:00,2637.8469380230335,10416.312325493562,7025.599197912072,5763.308838694699,4533.207182826224,2719.03698870458,3001.011829341859,2944.399377737527,6436.676097444256,4195.828641083909
2021-08-31 12:00:00,2685.4009125154953,10604.093141541696,6901.187545449046,5867.207301322281,4614.929899801882,2768.054622647292,3055.112784907937,2997.4797482799854,6552.713736528616,4271.469242248731
2021-08-31 13:00:00,2616.867243394007,10333.46784782527,7081.924151396132,5717.47128165312,4497.153042984023,2697.411561965149,2977.143760709767,2920.9815672040904,6385.483021377628,4162.457787628842
2021-08-31 14:00:00,2632.951675942926,10396.981947370958,7038.661400936081,5752.613408718329,4524.794550196376,2713.991055798712,2995.4426133277034,2938.935221946391,6424.731046362041,4188.042108611058
2021-08-31 15:00:00,2651.1340779547504,10468.78049468348,6990.387806521852,5792.339291487699,4556.041471392952,2732.7330923062195,3016.1282728088513,2959.2306577420372,6469.09837895312,4216.963514938785
2021-08-31 16:00:00,2605.678072925192,10289.284126402177,7112.334990478887,5693.024584564277,4477.924168401515,2732.7330923062195,2964.4141241059833,2908.4920682529237,6358.1800474754245,4144.659999119472
2021-08-31 17:00:00,2654.6306937262557,10482.587907628198,6981.180235649192,5799.978884327964,4562.050494699987,2732.7330923062195,3020.1062842475344,2963.1336261642773,6477.630558297561,4222.5253238479645
2021-08-31 18:00:00,2712.6745155332305,10711.790962510478,6981.180235649192,5926.796125476335,4661.800281596746,2732.7330923062195,3086.1412741296585,3027.9229019734535,6619.264735415235,4314.851351740319
2021-08-31 19:00:00,2683.302943052593,10595.80869377487,6905.591277181221,5862.623545618124,4611.324485817663,2703.1443349262618,3052.725978044729,2995.1379672266426,6547.594428921956,4268.132156903224
2021-08-31 20:00:00,2723.8636860020447,10755.974683933568,7009.976029351276,5951.2428225651765,4681.029156179252,2744.004999879537,3098.8709107334407,3040.4124009246198,6646.567709317437,4332.649140249688
2021-08-31 21:00:00,2728.7589480821503,10775.305062056166,7022.574189095936,5961.938252541544,4689.4417888090975,2748.936459442863,3104.4401267475955,3045.8765567157543,6658.512760399648,4340.435672722536
2021-08-31 22:00:00,2739.2487953966643,10816.727300890316,7049.570245691642,5984.8570310623345,4707.4688587302,2759.5038727928486,3116.3741610636425,3057.5854619824736,6684.109298432965,4357.121099450071
2021-08-31 23:00:00,2687.498881978397,10612.377589308522,6916.3896998195,5871.791057026437,4618.535313786102,2707.3713002662544,3057.499591771146,2999.8215293333283,6557.833044135277,4274.806327594236
2021-09-01 00:00:00,2793.7960014321357,11032.122942827882,7189.949739989306,6104.034679370445,4801.209622319926,2814.454422212773,3178.4311395070854,3118.471769369411,6817.211296206202,4443.885318433248
2021-09-01 01:00:00,2809.880433981058,11095.63704237358,7231.343693436056,6139.176806435658,4828.851129532283,2830.6577893494186,3196.7299921250246,3136.4254241117146,6856.459321190622,4469.469639415469
2021-09-01 02:00:00,2804.9851719009516,11076.306664250977,7218.745533691394,6128.481376459289,4820.438496902436,2825.726329786092,3191.16077611087,3130.9612683205787,6844.514270108408,4461.68310694262
2021-09-01 03:00:00,2818.2723118326667,11128.77483344089,7252.940538712614,6157.511829252287,4843.27278546916,2839.1117200294048,3206.27721957786,3145.7925483250874,6876.936551617269,4482.817980797493
2021-09-01 04:00:00,2860.931024245024,11297.22527136643,7362.724502201817,6250.714861903503,4916.582869814974,2882.0858676526805,3254.808959129785,3193.4087630764116,6981.029139619421,4550.672049489468
2021-09-01 05:00:00,2833.6574212272876,11189.527450397642,7292.534755052982,6191.126037749446,4869.71248802011,2854.610592942717,3223.7804699080625,3162.965609382942,6914.478140732799,4507.289939997878
2021-09-01 06:00:00,2823.866897067076,11150.86669415244,7267.338435563661,6169.7351777967115,4852.887222760418,2844.7476738160653,3212.6420378797534,3152.0372978006726,6890.588038568374,4491.716875052181
2021-09-01 07:00:00,2823.866897067076,11150.86669415244,7267.338435563661,6169.7351777967115,4852.887222760418,2844.7476738160653,3212.6420378797534,3152.0372978006726,6890.588038568374,4491.716875052181
2021-09-01 08:00:00,2795.8939708950397,11040.407390594717,7195.3489513084505,6108.618435074605,4804.815036304149,2816.5679048827715,3180.8179463702963,3120.813550422756,6822.330603812869,4447.222403778757
2021-09-01 09:00:00,2784.0054772719227,10993.462186582678,7164.753420499981,6082.643819417706,4784.384357060231,2816.5679048827715,3167.292707478775,3107.54345778714,6822.330603812869,4466.213305779323
2021-09-01 10:00:00,2769.319691031604,10935.471052214874,7164.753420499981,6050.557529488602,4759.146459170691,2816.5679048827715,3167.292707478775,3107.54345778714,6822.330603812869,4489.8977702796665
2021-09-01 11:00:00,2779.809538346118,10935.471052214874,7164.753420499981,6027.725236924493,4759.146459170691,2805.9393467511386,3167.292707478775,3107.54345778714,6822.330603812869,4472.9547598257805
2021-09-01 12:00:00,2756.0325510998873,10935.471052214874,7164.753420499981,6079.727941328308,4759.146459170691,2830.1468924982937,3167.292707478775,3107.54345778714,6822.330603812869,4511.544067573579
2021-09-01 13:00:00,2747.6406732482765,10935.471052214874,7164.753420499981,6098.29672099131,4759.146459170691,2838.790761856904,3167.292707478775,3107.54345778714,6822.330603812869,4525.32328081127
2021-09-01 14:00:00,2804.2858487466506,10935.471052214874,7164.753420499981,5975.114168771785,4759.146459170691,2781.448604323136,3167.292707478775,3107.54345778714,6822.330603812869,4433.914007557974
2021-09-01 15:00:00,2866.525609479431,10935.471052214874,7164.753420499981,5845.378828195869,4759.146459170691,2721.056087664254,3167.292707478775,3107.54345778714,6822.330603812869,4337.6421493797225
2021-09-01 16:00:00,2838.5526833073936,10935.471052214874,7164.753420499981,5902.982955598637,4759.146459170691,2747.8711267148997,3167.292707478775,3107.54345778714,6822.330603812869,4380.3880685655295
2021-09-01 17:00:00,2840.6506527702977,10935.471052214874,7164.753420499981,5898.623293149892,4755.631579954167,2745.8416797970885,3164.9534957302662,3107.54345778714,6822.330603812869,4377.152922281506
2021-09-01 18:00:00,2859.5323779364207,10935.471052214874,7164.753420499981,5859.674203173116,4724.229757342587,2727.710663569523,3144.0550500504646,3087.0240952632357,6822.330603812869,4348.250225069084
2021-09-01 19:00:00,2862.3296705536254,10935.471052214874,7164.753420499981,5853.9476708465345,4719.612870211051,2725.044931183918,3140.982433338955,3084.007213665127,6822.330603812869,4344.0007745681605
2021-09-01 20:00:00,2881.2113957197507,10935.471052214874,7164.753420499981,5815.584421547295,4688.683368391706,2707.186627023246,3120.398325159306,3063.7964867794567,6822.330603812869,4315.532808327057
2021-09-01 21:00:00,2849.741853776209,10935.471052214874,7164.753420499981,5879.805599208555,4740.460239944498,2737.081939468902,3154.856711572109,3097.629822216286,6822.330603812869,4363.188998848461
2021-09-01 22:00:00,2849.741853776209,10935.471052214874,7164.753420499981,5800.098721078401,4676.198372736344,2699.9779480357734,3112.0893487427616,3055.6382293709435,6822.330603812869,4304.041435562209
2021-09-01 23:00:00,2849.741853776209,10935.471052214874,7164.753420499981,5897.171503021132,4754.46110700808,2745.165863484069,3164.174526127576,3106.778618147025,6822.330603812869,4376.075601847767
