Date,DUSK,PSG,ONG,TRU,TRX,LTC,CHZ,NEO,RLC,1INCH
2021-07-14 14:00:00,8320.843492266076,12430.126163987747,6555.222990813964,13997.396535742584,3191.42882935282,7859.383068521861,12359.298214434291,10255.911210907927,6444.922034813444,3482.82889463893
2021-07-14 15:00:00,8263.069642446786,12430.126163987747,6601.055893716994,13997.396535742584,3213.74270759352,7914.334416715824,12359.298214434291,10327.618639224302,6444.922034813444,3507.1801880700677
2021-07-14 16:00:00,8339.331095308196,12430.126163987747,6540.690606966661,13997.396535742584,3213.74270759352,7841.959470314021,12359.298214434291,10233.17470924664,6444.922034813444,3475.1077528193
2021-07-14 17:00:00,8446.153061908994,12430.126163987747,6457.967806605094,13997.396535742584,3213.74270759352,7841.959470314021,12359.298214434291,10103.751545943913,6444.922034813444,3431.156637846026
2021-07-14 18:00:00,8428.645057634869,12430.126163987747,6471.382314771834,13997.396535742584,3213.74270759352,7841.959470314021,12359.298214434291,10103.751545943913,6444.922034813444,3438.28384567953
2021-07-14 19:00:00,8418.4655346184,12430.126163987747,6479.207444535766,13997.396535742584,3213.74270759352,7841.959470314021,12359.298214434291,10103.751545943913,6444.922034813444,3442.441383582407
2021-07-14 20:00:00,8484.337721900236,12430.126163987747,6428.903038910488,13997.396535742584,3213.74270759352,7841.959470314021,12359.298214434291,10103.751545943913,6444.922034813444,3415.714354206767
2021-07-14 21:00:00,8359.332917363074,12430.126163987747,6428.903038910488,13997.396535742584,3213.74270759352,7841.959470314021,12359.298214434291,10103.751545943913,6444.922034813444,3466.7926770135455
2021-07-14 22:00:00,8513.94629883934,12430.126163987747,6428.903038910488,13997.396535742584,3213.74270759352,7841.959470314021,12587.894552024598,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-14 23:00:00,8360.765291063786,12206.48612848077,6428.903038910488,13745.55852404742,3155.9217712848626,7841.959470314021,12361.41598314821,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 00:00:00,8502.078103963802,12412.798927655302,6428.903038910488,13977.884569845051,3209.26284321632,7841.959470314021,12570.347391122663,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 01:00:00,8399.62579422418,12263.221388502972,6428.903038910488,13809.447331096706,3170.590369636506,7841.959470314021,12418.871350947313,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 02:00:00,8537.782368967324,12464.926167246505,6428.903038910488,14036.58434756619,3222.7400625054174,7841.959470314021,12623.136251557822,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 03:00:00,8463.733952931183,12356.817527461197,6428.903038910488,13914.844674126763,3194.789151295484,7841.959470314021,12513.655451457584,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 04:00:00,8463.733952931183,12615.026216719283,6428.903038910488,14205.609978101787,3194.789151295484,7841.959470314021,12775.141433974317,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 05:00:00,8463.733952931183,12750.501708575945,6428.903038910488,14358.167092597245,3194.789151295484,7841.959470314021,12912.33643773993,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 06:00:00,8463.733952931183,12677.88806652675,6428.903038910488,14276.397854839084,3194.789151295484,7841.959470314021,12838.80115281242,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 07:00:00,8463.733952931183,12579.384256721492,6428.903038910488,14165.47405021028,3194.789151295484,7841.959470314021,12739.04709123309,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 08:00:00,8463.733952931183,12254.782908276935,6428.903038910488,13799.944872929782,3194.789151295484,7841.959470314021,12410.325765981937,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 09:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14350.46145730605,3194.789151295484,7841.959470314021,12905.40674018837,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 10:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14417.519688414955,3179.9296668708535,7805.485240219537,12965.712379161212,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 11:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14556.174840562659,3149.6391793898774,7731.133925026937,13090.405312584464,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 12:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14420.11136910674,3179.358148239137,7804.082385215906,12968.043084244648,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 13:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14353.029083260115,3194.2176326637673,7840.556615310391,12907.71581278457,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 14:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14353.029083260115,3194.2176326637673,7840.556615310391,12907.71581278457,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 15:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14353.029083260115,3142.7809558092786,7714.299664983334,13118.971390735212,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 16:00:00,8463.733952931183,12254.782908276935,6428.903038910488,14353.029083260115,3054.195567893214,7496.8571394200635,13499.480478602722,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 17:00:00,8355.84597163574,12413.01270256419,6428.903038910488,14538.350753683946,3093.6303534816557,7593.65413467081,13327.401381424892,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 18:00:00,8633.364047425894,12013.998438709363,6428.903038910488,14071.017845658636,2994.1861115629767,7349.5573640384955,13770.036968439195,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 19:00:00,8891.329711905692,12013.998438709363,6620.99921778102,14071.017845658636,2994.1861115629767,7349.5573640384955,14181.486864095328,10103.751545943913,6444.922034813444,3403.8356744842604
2021-07-15 20:00:00,8988.512369726599,12013.998438709363,6693.367055018292,14224.814741825412,3026.9127085693285,7429.8883765627625,14336.491191902409,10214.18603223702,6515.365340042922,3441.0397607514765
2021-07-15 21:00:00,9582.66827213226,12808.144098217272,7135.809962044927,15165.099106115571,3226.9967689662844,7921.016591284711,15284.15755882478,10889.361041147602,6946.042032011862,3668.4983212079305
2021-07-15 22:00:00,9230.65188662536,12337.640845629698,6873.678167520826,14608.013832829693,3108.454030514461,7630.040471604863,14722.698709725093,10489.343696778913,6690.881304305302,3533.7371583880467
2021-07-15 23:00:00,9258.995751169758,12375.525106158757,6894.784651146786,14652.869555960186,3117.9989251833904,7653.469459746948,14767.906587032336,10521.552531057663,6711.42648743009,3544.5879377894435
2021-07-16 00:00:00,9146.652021125232,12225.367066448034,6811.127001183427,14475.079429902024,3080.166784534046,7560.60633182282,14588.72066282163,10393.889608537247,6629.9936079061645,3501.579792942655
2021-07-16 01:00:00,9004.61760789653,12035.52461548587,6705.359948407735,14250.302166208543,3032.3362033686767,7443.200937858618,14362.17871344873,10232.487380891238,6527.039297450923,3447.205270973807
2021-07-16 02:00:00,9172.621018954424,12260.077092594915,6830.465021466649,14516.17679595731,3088.911934601675,7582.072259351822,14630.140676871417,10423.399739244916,6648.817357756232,3511.5214106877775
2021-07-16 03:00:00,9018.981903183307,12054.72385714567,6716.056434865812,14273.03445281466,3037.1734296153263,7455.0744388562,14385.089467129206,10248.810391668334,6537.451324246457,3452.7043023133456
2021-07-16 04:00:00,9178.205000905902,12267.54061355226,6834.62317793264,14525.013754234076,3090.7923598865386,7586.687968925295,14639.047012510751,10429.745153047219,6652.8649332581135,3513.6591063517517
2021-07-16 05:00:00,9381.911272446441,12539.81334652262,6986.314669332514,14847.390122560784,3159.391153188314,7755.071211546123,14963.954299450943,10661.22881439882,6800.522379401781,3591.6432433315563
2021-07-16 06:00:00,9378.020784670181,12534.613340988088,6983.417586741041,14841.233211873427,3158.0810179392206,7751.855341253132,14963.954299450943,10656.80781965928,6797.702341093921,3590.1538619327034
2021-07-16 07:00:00,9438.68828139906,12615.701198577954,7028.594119543416,14937.242859112175,3178.5110078298962,7802.002986407316,14963.954299450943,10725.74793702352,6841.677460579295,3613.3789808225024
2021-07-16 08:00:00,9514.13425419947,12716.541889689848,7084.775561811537,15056.640256808061,3203.9177007826806,7864.366493660885,14963.954299450943,10811.48172364676,6896.364827744212,3613.3789808225024
2021-07-16 09:00:00,9670.770631700723,12925.901249430306,7201.41608314134,15304.525931337508,3256.665544049789,7993.841845384615,14963.954299450943,10989.477039601603,7009.903440473805,3554.853490388482
2021-07-16 10:00:00,9847.636456447697,13162.299182143593,7333.1206228722085,15584.425817736885,3316.225723823397,8140.038822308697,14963.954299450943,11190.460290489154,7138.1054628991915,3491.007500824096
2021-07-16 11:00:00,9393.602127614593,12555.439282156907,6995.020357393986,14865.891543274247,3316.225723823397,7764.734851685115,14963.954299450943,10674.513834728283,6808.996550591065,3659.7433303871167
2021-07-16 12:00:00,9223.12280678309,12327.57751704436,6868.071578477172,14596.098650258058,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6685.4238154763425,3727.3896764731917
2021-07-16 13:00:00,9223.12280678309,12406.000439890324,6911.763394387862,14688.952961392477,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6727.953702256513,3703.8274660387156
2021-07-16 14:00:00,9223.12280678309,12260.07709259492,6830.465021466649,14516.176795957317,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6727.953702256513,3747.9116016903154
2021-07-16 15:00:00,9223.12280678309,12631.516954363884,7037.405562234027,14955.969030686489,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6727.953702256513,3637.701262561316
2021-07-16 16:00:00,9223.12280678309,12628.878241818582,7035.935454533538,14952.844742190418,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6726.548238771604,3637.701262561316
2021-07-16 17:00:00,9223.12280678309,12555.439282156914,6995.020357393986,14865.891543274252,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6687.432278089234,3637.701262561316
2021-07-16 18:00:00,9223.12280678309,12537.21280455942,6984.865827634186,14844.311028798324,3316.225723823397,7623.816947566037,14963.954299450943,10674.513834728283,6677.724267731162,3637.701262561316
2021-07-16 19:00:00,9223.12280678309,12835.337610103088,7150.960301667102,15197.29676876126,3316.225723823397,7623.816947566037,14616.388376278292,10674.513834728283,6677.724267731162,3637.701262561316
2021-07-16 20:00:00,9223.12280678309,12925.901249430306,7201.41608314134,15304.525931337508,3316.225723823397,7623.816947566037,14513.98055962921,10674.513834728283,6677.724267731162,3637.701262561316
2021-07-16 21:00:00,9223.12280678309,13159.434075660758,7331.524384164572,15581.033474285048,3316.225723823397,7623.816947566037,14256.409384420911,10674.513834728283,6677.724267731162,3637.701262561316
2021-07-16 22:00:00,9223.12280678309,13170.901992066567,7337.913512168202,15594.611716964167,3316.225723823397,7623.816947566037,14243.99631573617,10674.513834728283,6677.724267731162,3637.701262561316
2021-07-16 23:00:00,9223.12280678309,13705.382032098287,7635.688737440955,15594.611716964167,3316.225723823397,7623.816947566037,13688.511492094172,10674.513834728283,6677.724267731162,3637.701262561316
2021-07-17 00:00:00,9622.326088155207,14298.590384007934,7966.183306729436,16269.591363180922,3459.761510828998,7953.797671644698,14280.98963851168,11136.537494083834,6966.755379603159,3637.701262561316
2021-07-17 01:00:00,9942.129692258113,14773.812351804869,8230.944042241457,16810.32069489954,3574.748696917156,8218.146763370913,14755.626635295055,11506.666794962477,7198.299546667193,3758.6023797920925
2021-07-17 02:00:00,10040.275098894423,14919.6545270448,8312.197191720643,16976.26660501701,3610.037430351679,8299.273582357793,14901.289287173586,11620.256792938415,7269.358772201915,3795.7060558018866
2021-07-17 03:00:00,9913.059137602384,14730.61407007444,8206.876954398644,16761.167710411522,3564.296215347222,8194.117094472163,14712.481528174305,11473.0215704158,7177.251887174012,3747.6123143541035
2021-07-17 04:00:00,9552.28802552716,14194.515178113521,7908.199817058469,16151.169824730892,3434.578931154027,7895.90433334439,14177.042543232528,11055.477934958071,6916.046429904238,3611.22351211769
2021-07-17 05:00:00,9348.160547040481,13891.185694757694,7908.199817058469,15806.02763867851,3361.1837471932445,7727.172921809227,13874.086441090838,10819.228061807544,6768.254077426965,3534.0535243817185
2021-07-17 06:00:00,9732.821698736885,14462.784723345812,7908.199817058469,16456.419206585855,3499.490829613637,8045.133147299943,14444.981864025678,11264.42117822642,7046.7563983163045,3679.473908638575
2021-07-17 07:00:00,9428.318586493668,14010.298990402198,7908.199817058469,15941.560204757561,3390.005021502897,7793.431414997393,13993.05311509324,10912.000121665453,6826.2900915323635,3564.3571119604267
2021-07-17 08:00:00,9695.708937254572,14407.635877880244,7908.199817058469,16393.668323052643,3486.146727308151,8014.45580450757,14389.900903629014,11221.46818993957,7019.886021201658,3665.4435028859016
2021-07-17 09:00:00,9888.96322331555,14694.80800767756,7908.199817058469,16720.4259318252,3555.6323937250854,8174.199454475875,14676.719540988655,11445.133817449301,7159.805966203731,3738.50290182529
2021-07-17 10:00:00,9695.708937254572,14407.635877880244,7908.199817058469,16393.668323052643,3486.146727308151,8014.45580450757,14389.900903629014,11221.46818993957,7019.886021201658,3665.4435028859016
2021-07-17 11:00:00,9565.764096101615,14214.540358237826,7908.199817058469,16173.955392318096,3439.424328188338,8014.45580450757,14197.043073507482,11071.074659060998,6925.803372904339,3616.3181138277077
2021-07-17 12:00:00,9489.89846062985,14101.805491855723,7908.199817058469,16045.680495341468,3412.146411892933,8014.45580450757,14084.446977286525,10983.27047468776,6870.8751446144515,3587.6372610471763
2021-07-17 13:00:00,9561.26784975797,14207.859023169325,7908.199817058469,16045.680495341468,3437.807677505288,8014.45580450757,14190.369962779629,11065.870863686585,6870.8751446144515,3614.6183168294338
2021-07-17 14:00:00,9483.262168000043,14091.944089413868,7908.199817058469,16045.680495341468,3409.7602955209795,8014.45580450757,14074.597713666046,10975.589865964203,6870.8751446144515,3585.128423801688
2021-07-17 15:00:00,9525.449473359913,14154.63360889382,7908.199817058469,16045.680495341468,3424.9289786431755,8014.45580450757,14137.21006593944,11024.415950593875,6870.8751446144515,3601.0772507865236
2021-07-17 16:00:00,9550.045704394412,14154.63360889382,7908.199817058469,16045.680495341468,3433.7726919683105,8014.45580450757,14173.71459897356,11052.882752344238,6870.8751446144515,3610.3758070678973
2021-07-17 17:00:00,9428.318586493671,14154.63360889382,7908.199817058469,16045.680495341468,3390.005021502897,8014.45580450757,13993.053115093246,10912.000121665456,6870.8751446144515,3564.3571119604267
2021-07-17 18:00:00,9239.880695144266,14443.302845877051,7908.199817058469,16045.680495341468,3322.251116916875,8014.45580450757,13993.053115093246,10693.908817848389,6870.8751446144515,3493.118541473823
2021-07-17 19:00:00,9239.880695144266,14190.717263516723,7908.199817058469,16045.680495341468,3381.3850364736486,8014.45580450757,13993.053115093246,10884.25347318226,6870.8751446144515,3555.293790593907
2021-07-17 20:00:00,9239.880695144266,14354.733875439015,7908.199817058469,16045.680495341468,3342.7494670441047,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3514.6711467342875
2021-07-17 21:00:00,9239.880695144266,13990.616996971521,7908.199817058469,16045.680495341468,3429.747167124268,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3606.143244574266
2021-07-17 22:00:00,9239.880695144266,13928.29068444105,7908.199817058469,16045.680495341468,3445.094599101508,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-17 23:00:00,9239.880695144266,14764.775405244742,7908.199817058469,16045.680495341468,3249.915944853366,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 00:00:00,9239.880695144266,14850.06404344433,7908.199817058469,16045.680495341468,3231.25064452949,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 01:00:00,9239.880695144266,14873.02636911345,7908.199817058469,16045.680495341468,3226.261947019189,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 02:00:00,9239.880695144266,14607.31945779934,7908.199817058469,16045.680495341468,3284.94760111947,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 03:00:00,9239.880695144266,14768.055737483184,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 04:00:00,9381.495925700672,14994.398661935946,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 05:00:00,9030.536441278271,14433.46184916171,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 06:00:00,8954.597839385704,14312.089556339215,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 07:00:00,9079.793912776153,14512.189822884413,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 08:00:00,9106.475043170838,14554.834141984207,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 09:00:00,8964.859812614428,14328.491217531446,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 10:00:00,9042.850809152735,14453.143842592379,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 11:00:00,8956.650234031446,14315.369888577654,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 12:00:00,8827.349371349508,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 13:00:00,8579.009619214356,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 14:00:00,8593.376381734573,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 15:00:00,8665.210194335652,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 16:00:00,8700.100903313316,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 17:00:00,8698.048508667573,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 18:00:00,8667.262588981392,14108.708957555571,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 19:00:00,8667.262588981392,14128.783003973718,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 20:00:00,8667.262588981392,13772.787315709003,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 21:00:00,8667.262588981392,14125.433363621894,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 22:00:00,8667.262588981392,14549.713779672078,7908.199817058469,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-18 23:00:00,8667.262588981392,15079.999475514336,8196.425778500232,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-19 00:00:00,8718.01285363174,15168.298861445297,8244.419106632999,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10759.890430755588,6870.8751446144515,3622.280013685643
2021-07-19 01:00:00,8803.175961199355,15316.472475001836,8324.955848548696,16045.680495341468,3249.194062146824,8014.45580450757,13993.053115093246,10864.99990025911,6870.8751446144515,3622.280013685643
2021-07-19 02:00:00,8834.972778396672,15371.7951310003,8355.025348517656,16045.680495341468,3260.930057211338,8014.45580450757,13993.053115093246,10904.243965946325,6870.8751446144515,3622.280013685643
2021-07-19 03:00:00,8733.57676334239,15195.378201417287,8259.137528909574,16045.680495341468,3223.505458237987,7922.476587164333,13993.053115093246,10779.099620507004,6870.8751446144515,3622.280013685643
2021-07-19 04:00:00,8643.19901288882,15038.131733406655,8173.669422224744,16045.680495341468,3190.1476279028634,7840.492351910991,13848.248678516054,10667.554167594133,6870.8751446144515,3584.7955410553773
2021-07-19 05:00:00,8497.35843401129,14784.386582570018,8035.751427011027,16045.680495341468,3136.3188341814257,7708.196203044999,13614.580958878563,10487.555734989568,6870.8751446144515,3524.3076758465027
2021-07-19 06:00:00,8486.828869656878,14766.066400931142,8025.79386638276,16045.680495341468,3132.432441574014,7698.644534887569,13597.710350503246,10474.560002975948,6870.8751446144515,3519.9405040053052
2021-07-19 07:00:00,8673.848654778494,15091.458441681145,8202.654065565966,16045.680495341468,3201.4602081436537,7868.295516279468,13897.355943333483,10705.382373862196,6870.8751446144515,3597.507581981106
2021-07-19 08:00:00,8531.229319647604,14843.317869396398,8067.7823245775835,16045.680495341468,3148.820354198093,7738.921449494601,13668.849343368356,10529.359644247119,6870.8751446144515,3538.355738331192
2021-07-19 09:00:00,8848.67041061124,15395.62737151348,8067.7823245775835,16045.680495341468,3265.9857627263946,7738.921449494601,13668.849343368356,10921.14977054469,6870.8751446144515,3411.419209601821
2021-07-19 10:00:00,8848.67041061124,15568.611948721498,8067.7823245775835,16045.680495341468,3302.682231970511,7738.921449494601,13668.849343368356,11043.85931852834,6870.8751446144515,3373.5145517173564
2021-07-19 11:00:00,8848.67041061124,16172.931033593151,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13668.849343368356,11472.54332573506,6870.8751446144515,3247.459526659718
2021-07-19 12:00:00,8848.67041061124,16610.2809946354,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13668.849343368356,11472.54332573506,6870.8751446144515,3161.9536705017395
2021-07-19 13:00:00,8848.67041061124,16368.428002131093,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13668.849343368356,11472.54332573506,6870.8751446144515,3208.673365103522
2021-07-19 14:00:00,8848.67041061124,16265.650539928249,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13583.022552514552,11472.54332573506,6870.8751446144515,3228.947949553352
2021-07-19 15:00:00,8848.67041061124,16094.294415925762,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13439.927501313023,11472.54332573506,6870.8751446144515,3263.3265927508896
2021-07-19 16:00:00,8848.67041061124,16177.322271994886,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13509.261908732227,11472.54332573506,6870.8751446144515,3246.5780229879865
2021-07-19 17:00:00,8848.67041061124,16568.709101156044,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13836.0988903951,11472.54332573506,6870.8751446144515,3169.887203547326
2021-07-19 18:00:00,8848.67041061124,16247.907806860414,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13568.20605668415,11472.54332573506,6870.8751446144515,3232.473964240278
2021-07-19 19:00:00,8848.67041061124,16159.771610457594,8067.7823245775835,16045.680495341468,3430.8808093787043,7738.921449494601,13494.605806851308,11472.54332573506,6870.8751446144515,3250.104037674913
2021-07-19 20:00:00,8848.67041061124,16536.51899188374,8067.7823245775835,16045.680495341468,3352.7159089209313,7738.921449494601,13809.217765712116,11472.54332573506,6870.8751446144515,3176.0577292494477
2021-07-19 21:00:00,8848.67041061124,16025.034407680774,8067.7823245775835,16045.680495341468,3459.72737978574,7738.921449494601,13382.09026623474,11472.54332573506,6870.8751446144515,3277.430651498597
2021-07-19 22:00:00,8848.67041061124,16221.36616601065,8067.7823245775835,16045.680495341468,3417.8533259690757,7738.921449494601,13546.041821361492,11472.54332573506,6870.8751446144515,3237.762986270669
2021-07-19 23:00:00,8848.67041061124,16408.999704697635,8067.7823245775835,16045.680495341468,3378.770875740189,7738.921449494601,13702.729719047304,11472.54332573506,6870.8751446144515,3200.739832057936
2021-07-20 00:00:00,8848.67041061124,17239.89523372601,8067.7823245775835,16045.680495341468,3215.927333119827,7738.921449494601,14396.589007482853,11472.54332573506,6870.8751446144515,3046.4766895048824
2021-07-20 01:00:00,8848.67041061124,18022.104636345157,7717.61816118446,16045.680495341468,3076.3471537309465,7738.921449494601,15049.791775517464,10974.603077222255,6870.8751446144515,2914.251138745122
2021-07-20 02:00:00,8848.67041061124,18607.457191679292,7474.837674565228,16045.680495341468,2979.571562687988,7738.921449494601,15049.791775517464,10629.364504920042,6870.8751446144515,2822.5747568850206
2021-07-20 03:00:00,8848.67041061124,18555.302998367202,7495.847524368814,16045.680495341468,2987.946373451321,7760.673570995366,15049.791775517464,10659.24091983081,6870.8751446144515,2830.5082899306067
2021-07-20 04:00:00,8848.67041061124,18601.647807604466,7477.17210232118,16045.680495341468,2980.502097217247,7741.3383518835735,15012.296187163634,10632.684106576793,6870.8751446144515,2823.4562605567526
2021-07-20 05:00:00,8848.67041061124,18231.663992581736,7628.9099064582,16045.680495341468,3040.9868416190957,7898.437007166879,15316.947842538479,10848.458214265675,6870.8751446144515,2880.7539992193156
2021-07-20 06:00:00,8848.67041061124,18049.402583385978,7705.946022404686,16045.680495341468,3071.6944810846503,7978.194786003019,15471.617144498015,10958.00506893849,6870.8751446144515,2909.843620386463
2021-07-20 07:00:00,8848.67041061124,18986.959186665747,7325.434298184158,16045.680495341468,2920.0173528153987,7584.239696600263,14707.644531788783,10416.909998887908,6870.8751446144515,2766.15852189419
2021-07-20 08:00:00,8848.67041061124,19490.048389845306,7136.345649951871,16045.680495341468,2844.6440559454027,7388.470603093374,14328.001699706285,10148.022264690993,6870.8751446144515,2766.15852189419
2021-07-20 09:00:00,8848.67041061124,18446.15415720035,7540.201651731939,16045.680495341468,3005.6265295072453,7806.594716385866,15138.843797857795,10722.313351309094,6870.8751446144515,2766.15852189419
2021-07-20 10:00:00,8939.074783227392,18446.15415720035,7617.237767678426,16045.680495341468,3036.3341689728,7886.352495222006,15293.513099817332,10831.86020598191,6870.8751446144515,2766.15852189419
2021-07-20 11:00:00,9319.868958792395,18446.15415720035,7941.7232257560545,16045.680495341468,3165.6784685398297,8222.301927289387,15944.998947465083,11293.284836270443,6870.8751446144515,2766.15852189419
2021-07-20 12:00:00,9160.9764251034,18446.15415720035,7806.326415910711,16045.680495341468,3111.7074658427955,8082.121588728894,15673.15593189983,11100.747940178822,6753.7350039949215,2766.15852189419
2021-07-20 13:00:00,9369.18043476484,18446.15415720035,7983.742925363227,16045.680495341468,3182.4280900664958,8265.806170290914,16029.364021261192,11353.03766609198,6907.228981358444,2829.0257610281496
2021-07-20 14:00:00,10034.885360392867,18446.15415720035,8551.008870060088,16045.680495341468,3408.5479806764833,8853.113450811585,17168.292517508697,12159.700868682723,7398.005777402332,3030.0354861538335
2021-07-20 15:00:00,9371.919961207755,17227.489317985906,7986.077353119183,14985.605507661248,3183.358624595755,8268.22307267989,16034.050969805421,11356.35726774873,6909.2486389553305,2829.8529615430693
2021-07-20 16:00:00,9443.147648723514,17358.420251124655,8046.772474773993,15099.49786170954,3207.5525223564946,8331.062534793215,16155.911631955367,11442.666910824288,6961.759736474431,2851.3601749310033
