Date,FUN,TFUEL,TRU,KNC,ARDR,ZRX,1INCH,CHZ,SNX,TROY
2021-06-14 11:00:00,395.25073481988494,403.31761222134213,1362.7462347518626,157.90101574362484,522.8764769355415,614.8125620272359,185.25419325964899,746.8633046618597,2239.6118832261677,555.1910574546112
2021-06-14 12:00:00,391.3832856559559,407.30299028767695,1362.7462347518626,156.35598597511725,517.7602354831781,614.8125620272359,183.44151813543226,746.8633046618597,2239.6118832261677,555.1910574546112
2021-06-14 13:00:00,387.5284097253932,411.35457064747237,1362.7462347518626,154.81597916076208,512.6606271383266,614.8125620272359,181.63473609122468,746.8633046618597,2239.6118832261677,555.1910574546112
2021-06-14 14:00:00,387.5284097253932,414.4131166053573,1362.7462347518626,153.67337105231977,512.6606271383266,614.8125620272359,180.2941940918933,746.8633046618597,2239.6118832261677,555.1910574546112
2021-06-14 15:00:00,387.5284097253932,419.69605962352205,1362.7462347518626,151.73900058573275,512.6606271383266,614.8125620272359,178.02473281854276,746.8633046618597,2239.6118832261677,555.1910574546112
2021-06-14 16:00:00,387.5284097253932,413.0493493600666,1341.1644753397409,151.73900058573275,512.6606271383266,614.8125620272359,180.88947239653058,735.0352593927496,2239.6118832261677,555.1910574546112
2021-06-14 17:00:00,395.4899329296443,404.7343413014014,1314.165780298282,151.73900058573275,512.6606271383266,614.8125620272359,184.60573085848495,720.2384218847792,2285.623276273342,555.1910574546112
2021-06-14 18:00:00,395.4899329296443,408.4946315699698,1326.3753812405978,151.73900058573275,512.6606271383266,614.8125620272359,182.90639118637907,726.9299853437976,2264.583570242562,555.1910574546112
2021-06-14 19:00:00,395.4899329296443,419.0075557715306,1360.5106740159456,151.73900058573275,512.6606271383266,614.8125620272359,178.317259081153,745.6380888172507,2207.765035363823,555.1910574546112
2021-06-14 20:00:00,395.4899329296443,413.9099791750559,1343.958926259637,149.89296901063614,512.6606271383266,614.8125620272359,180.5133546873794,736.5667791985109,2234.9551296863033,555.1910574546112
2021-06-14 21:00:00,395.4899329296443,413.2876776165251,1341.938323286789,149.66760931185812,512.6606271383266,614.8125620272359,180.78515989242547,735.4593725697295,2238.3203789685253,555.1910574546112
2021-06-14 22:00:00,395.4899329296443,414.81033036612155,1346.8823518373747,150.2190213407831,512.6606271383266,614.8125620272359,180.1215481145957,738.1689845337688,2230.1041306496704,555.1910574546112
2021-06-14 23:00:00,395.4899329296443,414.3071929358201,1345.2486728380509,150.03681562687743,512.6606271383266,614.8125620272359,180.34028892915433,737.2736344934776,2232.812384044087,555.1910574546112
2021-06-15 00:00:00,395.4899329296443,407.6604826723647,1323.666913425929,147.6297822484398,512.6606271383266,614.8125620272359,183.28065156004317,725.4455892243673,2269.217327913331,555.1910574546112
2021-06-15 01:00:00,395.4899329296443,407.6604826723647,1334.414801579376,148.82850405045056,512.6606271383266,614.8125620272359,181.8044389600879,731.3360500157569,2250.940182000823,555.1910574546112
2021-06-15 02:00:00,395.4899329296443,407.6604826723647,1331.362401343797,148.48806705867952,512.6606271383266,614.8125620272359,182.2212600388197,731.3360500157569,2256.1008883080453,555.1910574546112
2021-06-15 03:00:00,395.4899329296443,407.6604826723647,1364.121964435504,152.14177111120839,512.6606271383266,614.8125620272359,177.84519322036456,731.3360500157569,2201.9203375078328,555.1910574546112
2021-06-15 04:00:00,395.4899329296443,407.6604826723647,1361.843412146973,151.88764208918207,512.6606271383266,614.8125620272359,178.1427528137819,731.3360500157569,2205.6044546239714,555.1910574546112
2021-06-15 05:00:00,395.4899329296443,407.6604826723647,1353.331084729443,150.93825442198954,512.6606271383266,614.8125620272359,179.26325426100473,731.3360500157569,2219.477502751788,555.1910574546112
2021-06-15 06:00:00,395.4899329296443,407.6604826723647,1375.42874277293,153.4028264469237,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2183.81934514186,555.1910574546112
2021-06-15 07:00:00,395.4899329296443,407.6604826723647,1340.304644287465,149.48540359795246,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2241.048637064522,555.1910574546112
2021-06-15 08:00:00,395.4899329296443,407.6604826723647,1350.8375746778431,150.66015096392303,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2223.5744345858993,555.1910574546112
2021-06-15 09:00:00,395.4899329296443,407.6604826723647,1338.6279737355273,149.29840299683877,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2243.8556157986814,555.1910574546112
2021-06-15 10:00:00,395.4899329296443,407.6604826723647,1334.1138607110795,148.79493983999424,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2251.447934684311,555.1910574546112
2021-06-15 11:00:00,395.4899329296443,407.6604826723647,1341.938323286789,149.66760931185812,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2238.3203789685253,555.1910574546112
2021-06-15 12:00:00,395.4899329296443,407.6604826723647,1333.5549705271005,148.73260630628974,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2252.3915119482745,555.1910574546112
2021-06-15 13:00:00,395.4899329296443,407.6604826723647,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2285.473742529393,555.1910574546112
2021-06-15 14:00:00,395.4899329296443,407.6604826723647,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2283.531582858006,555.1910574546112
2021-06-15 15:00:00,395.4899329296443,407.6604826723647,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,731.3360500157569,2267.5234424614932,555.1910574546112
2021-06-15 16:00:00,395.4899329296443,407.6604826723647,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,730.6957545019457,2267.5234424614932,555.1910574546112
2021-06-15 17:00:00,395.4899329296443,407.6604826723647,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,722.5191218765391,2267.5234424614932,555.1910574546112
2021-06-15 18:00:00,395.4899329296443,399.63484664694363,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,737.0290564886996,2267.5234424614932,555.1910574546112
2021-06-15 19:00:00,395.4899329296443,401.80464400886524,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,733.0490036787737,2267.5234424614932,555.1910574546112
2021-06-15 20:00:00,395.4899329296443,402.379771020459,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,732.0012465269459,2267.5234424614932,555.1910574546112
2021-06-15 21:00:00,395.4899329296443,404.58878158771654,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,728.0045996538462,2267.5234424614932,555.1910574546112
2021-06-15 22:00:00,395.4899329296443,400.58903464345144,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,735.2734810286651,2267.5234424614932,555.1910574546112
2021-06-15 23:00:00,395.4899329296443,393.46530234075675,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,179.57664549217458,748.5856877644509,2267.5234424614932,555.1910574546112
2021-06-16 00:00:00,395.4899329296443,397.33433860056886,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,177.82802100813998,741.296347558573,2267.5234424614932,555.1910574546112
2021-06-16 01:00:00,395.4899329296443,397.5957599694751,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,177.7110981197133,740.8089411889507,2267.5234424614932,555.1910574546112
2021-06-16 02:00:00,395.4899329296443,397.34740966901416,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,177.8221712097582,741.2719620081418,2267.5234424614932,555.1910574546112
2021-06-16 03:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,178.69805562332033,744.9231858871242,2267.5234424614932,555.1910574546112
2021-06-16 04:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,178.15622512047457,742.6645037599861,2267.5234424614932,555.1910574546112
2021-06-16 05:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,178.3796258779514,743.5957752470136,2267.5234424614932,555.1910574546112
2021-06-16 06:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,178.68624165692975,744.8739380234529,2267.5234424614932,555.1910574546112
2021-06-16 07:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,614.8125620272359,176.38320822936794,735.2734810286651,2267.5234424614932,555.1910574546112
2021-06-16 08:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,611.0244378003275,175.29643553541004,730.7431453476506,2267.5234424614932,555.1910574546112
2021-06-16 09:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,612.3549102518265,175.67813398132725,732.3342987678096,2267.5234424614932,555.1910574546112
2021-06-16 10:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,612.3549102518265,182.1606127246989,759.3572493036395,2267.5234424614932,555.1910574546112
2021-06-16 11:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,612.3549102518265,182.96213175174952,762.6984726040109,2267.5234424614932,555.1910574546112
2021-06-16 12:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,612.3549102518265,181.87867779029776,758.1819714372162,2267.5234424614932,555.1910574546112
2021-06-16 13:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,146.57970194987834,512.6606271383266,612.3549102518265,185.89415669746,774.9209523396783,2267.5234424614932,555.1910574546112
2021-06-16 14:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,144.98915412614846,512.6606271383266,612.3549102518265,183.87700464675962,766.512224405929,2267.5234424614932,555.1910574546112
2021-06-16 15:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,145.47410078500042,512.6606271383266,612.3549102518265,184.4920198841447,769.0759854295394,2267.5234424614932,555.1910574546112
2021-06-16 16:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,143.0764711825891,512.6606271383266,612.3549102518265,184.4920198841447,756.4004690371421,2267.5234424614932,555.1910574546112
2021-06-16 17:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,142.78888991995285,512.6606271383266,612.3549102518265,184.4920198841447,754.8801170173697,2267.5234424614932,555.1910574546112
2021-06-16 18:00:00,395.4899329296443,395.39982047066275,1333.5549705271005,143.9510689969778,512.6606271383266,612.3549102518265,184.4920198841447,761.0241936199089,2267.5234424614932,555.1910574546112
2021-06-16 19:00:00,395.4899329296443,401.9151625175532,1333.5549705271005,146.32307425336467,512.6606271383266,612.3549102518265,184.4920198841447,773.5642421244594,2267.5234424614932,555.1910574546112
2021-06-16 20:00:00,395.4899329296443,401.1165096661753,1333.5549705271005,146.03231303962286,512.6606271383266,612.3549102518265,184.4920198841447,772.027078699654,2267.5234424614932,555.1910574546112
2021-06-16 21:00:00,395.4899329296443,406.1396844672121,1333.5549705271005,147.86107305652726,512.6606271383266,612.3549102518265,184.4920198841447,781.6951598531065,2267.5234424614932,555.1910574546112
2021-06-16 22:00:00,395.4899329296443,404.4700022157232,1333.5549705271005,147.25320089133257,512.6606271383266,612.3549102518265,184.4920198841447,778.4815301971084,2267.5234424614932,552.9086095917943
2021-06-16 23:00:00,395.4899329296443,399.43327365618114,1333.5549705271005,145.4195064310502,512.6606271383266,612.3549102518265,184.4920198841447,768.7873621877625,2267.5234424614932,546.0234251047075
2021-06-17 00:00:00,395.4899329296443,394.6002252826533,1333.5549705271005,143.65996471184738,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,539.4166704834539
2021-06-17 01:00:00,395.4899329296443,394.6002252826533,1333.5549705271005,144.30684067442567,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,541.8455704114865
2021-06-17 02:00:00,395.4899329296443,394.6002252826533,1333.5549705271005,143.8781823797641,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,540.2360375778592
2021-06-17 03:00:00,395.4899329296443,394.6002252826533,1333.5549705271005,143.9510689969778,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,540.5097133821033
2021-06-17 04:00:00,395.4899329296443,394.6002252826533,1333.5549705271005,144.62510698291638,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,543.0406016980212
2021-06-17 05:00:00,395.4899329296443,390.78151342507925,1333.5549705271005,143.22550917340433,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,537.7853700686854
2021-06-17 06:00:00,395.4899329296443,392.1519368603439,1333.5549705271005,143.7277836862865,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,539.6713182237685
2021-06-17 07:00:00,395.4899329296443,392.46955451978806,1333.5549705271005,143.84419387825704,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,540.1084170236257
2021-06-17 08:00:00,395.4899329296443,394.76095857197413,1333.5549705271005,144.68401741345934,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,543.2617994991201
2021-06-17 09:00:00,395.4899329296443,395.33799638067643,1333.5549705271005,144.89550780162872,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,544.0559068988706
2021-06-17 10:00:00,395.4899329296443,393.77185073238843,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,541.9006099154899
2021-06-17 11:00:00,395.4899329296443,397.60873327397036,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,184.4920198841447,759.485216484176,2267.5234424614932,547.180847661256
2021-06-17 12:00:00,395.4899329296443,400.6220620596768,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,183.1043401557946,759.485216484176,2267.5234424614932,551.327727901205
2021-06-17 13:00:00,395.4899329296443,398.7949331160537,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,183.94325562793352,759.485216484176,2267.5234424614932,548.8132711488951
2021-06-17 14:00:00,389.6772451293809,392.9336702885549,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,186.68707690898938,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 15:00:00,396.48243061275014,399.7957248282979,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,183.48279826352643,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 16:00:00,404.5202702148044,407.9007344368967,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,179.83698515904297,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 17:00:00,404.3500832343824,407.7291252508628,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,179.91267678058935,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 18:00:00,402.6279428903574,405.99259345541486,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,180.6822082663108,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 19:00:00,399.08915270750845,402.42423057996325,1333.5549705271005,144.3214990519575,512.6606271383266,612.3549102518265,182.28434758904228,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 20:00:00,399.08915270750845,401.39639800953853,1333.5549705271005,144.6910547781018,512.6606271383266,612.3549102518265,182.7511125885782,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 21:00:00,399.08915270750845,399.0001660387127,1333.5549705271005,145.5600101341709,512.6606271383266,612.3549102518265,183.84864110100057,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 22:00:00,399.08915270750845,396.83538659422504,1333.5549705271005,146.3540555457513,512.6606271383266,612.3549102518265,184.85155508648995,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-17 23:00:00,399.08915270750845,396.63237405035153,1333.5549705271005,146.42896549024002,512.6606271383266,612.3549102518265,184.94616961342294,759.485216484176,2267.5234424614932,540.7471234667054
2021-06-18 00:00:00,399.08915270750845,412.50160818395904,1333.5549705271005,140.79573766468866,512.6606271383266,612.3549102518265,177.83115718806428,730.2672728876358,2267.5234424614932,519.9441919408213
2021-06-18 01:00:00,399.08915270750845,410.3329983603966,1333.5549705271005,141.53984311327656,512.6606271383266,612.3549102518265,178.77099482226495,734.1267352953347,2267.5234424614932,519.9441919408213
2021-06-18 02:00:00,399.08915270750845,407.9007344368967,1333.5549705271005,142.3838284878494,512.6606271383266,612.3549102518265,179.83698515904297,738.5042463483625,2267.5234424614932,519.9441919408213
2021-06-18 03:00:00,399.08915270750845,400.8015522308506,1333.5549705271005,144.90579661896945,512.6606271383266,612.3549102518265,183.02234089911934,751.5849746429126,2267.5234424614932,519.9441919408213
2021-06-18 04:00:00,399.08915270750845,406.2904499556442,1333.5549705271005,142.9481500696644,512.6606271383266,612.3549102518265,180.54974792860466,741.4312211944698,2267.5234424614932,519.9441919408213
2021-06-18 05:00:00,399.08915270750845,406.8163094948878,1333.5549705271005,142.76337220659224,512.6606271383266,612.3549102518265,180.31636542883672,740.4728312006117,2267.5234424614932,519.9441919408213
2021-06-18 06:00:00,399.08915270750845,402.2154610060994,1333.5549705271005,144.3964089964462,512.6606271383266,612.3549102518265,182.37896211597527,748.9429265517364,2267.5234424614932,519.9441919408213
2021-06-18 07:00:00,399.08915270750845,402.6889833632395,1333.5549705271005,144.2266131222718,512.6606271383266,612.3549102518265,182.16450252159387,748.0622438546776,2267.5234424614932,519.9441919408213
2021-06-18 08:00:00,399.08915270750845,408.3160536314289,1333.5549705271005,142.23900259517123,512.6606271383266,612.3549102518265,179.654063740306,737.753075812636,2267.5234424614932,519.9441919408213
2021-06-18 09:00:00,399.08915270750845,408.3734054192836,1333.5549705271005,142.21902660997424,512.6606271383266,612.3549102518265,179.6288331997905,737.64946608357,2267.5234424614932,519.9441919408213
2021-06-18 10:00:00,399.08915270750845,415.5230041278533,1333.5549705271005,139.77196842334288,512.6606271383266,612.3549102518265,176.53809198664712,724.9572742730164,2267.5234424614932,519.9441919408213
2021-06-18 11:00:00,399.08915270750845,419.7220239472484,1333.5549705271005,138.37364945955355,512.6606271383266,612.3549102518265,176.53809198664712,717.7045932384142,2267.5234424614932,519.9441919408213
2021-06-18 12:00:00,399.08915270750845,422.0525436229489,1333.5549705271005,137.60956802576868,512.6606271383266,612.3549102518265,176.53809198664712,713.7415211016496,2267.5234424614932,519.9441919408213
2021-06-18 13:00:00,399.08915270750845,429.61425339971777,1333.5549705271005,135.18747982063357,512.6606271383266,612.3549102518265,176.53809198664712,701.1788414524278,2267.5234424614932,519.9441919408213
2021-06-18 14:00:00,399.08915270750845,435.76355813587975,1333.5549705271005,135.18747982063357,512.6606271383266,612.3549102518265,176.53809198664712,691.2841123266492,2267.5234424614932,519.9441919408213
2021-06-18 15:00:00,399.08915270750845,429.31292552439584,1333.5549705271005,135.18747982063357,505.0716828626992,612.3549102518265,176.53809198664712,701.6709876654903,2267.5234424614932,512.2474286432367
2021-06-18 16:00:00,399.08915270750845,433.1666358585503,1333.5549705271005,135.18747982063357,509.60543865716846,612.3549102518265,176.53809198664712,695.428501489279,2267.5234424614932,516.8455972331883
2021-06-18 17:00:00,399.08915270750845,444.9670125317707,1333.5549705271005,135.18747982063357,523.4881702275658,612.3549102518265,176.53809198664712,676.9859697155764,2267.5234424614932,530.9255660589471
2021-06-18 18:00:00,399.08915270750845,439.3523928798775,1333.5549705271005,135.18747982063357,516.8827660395791,612.3549102518265,176.53809198664712,685.6373820925662,2267.5234424614932,524.2263163776593
2021-06-18 19:00:00,399.08915270750845,434.80232697238415,1333.5549705271005,135.18747982063357,511.5297722012808,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,518.7972705169417
2021-06-18 20:00:00,399.08915270750845,432.02414055241127,1342.130566105321,135.18747982063357,508.26133277861953,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-18 21:00:00,399.08915270750845,435.94324097651,1330.0649025592202,135.18747982063357,512.8720177331656,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-18 22:00:00,399.08915270750845,430.17043978288734,1347.9141073092371,135.18747982063357,506.08051847855216,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-18 23:00:00,399.08915270750845,430.50484339714063,1346.867086918873,135.18747982063357,506.47393266704887,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 00:00:00,399.08915270750845,429.45560707276064,1350.1577224314458,135.18747982063357,505.23954272775694,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 01:00:00,399.08915270750845,435.9269000498673,1330.114760673047,135.18747982063357,512.852793202926,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 02:00:00,399.08915270750845,446.5388511569021,1298.504716506816,135.18747982063357,525.3373835458324,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 03:00:00,399.08915270750845,440.40056952816894,1316.6032118259675,135.18747982063357,518.1159093069132,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 04:00:00,399.08915270750845,431.2711503200459,1344.4738974551835,135.18747982063357,507.3754660338077,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 05:00:00,399.08915270750845,430.04318454055976,1348.3129722198519,135.18747982063357,505.9308071244928,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 06:00:00,399.08915270750845,427.26249456373705,1357.0880002533797,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 07:00:00,399.08915270750845,428.0960700703216,1354.4455202205563,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 08:00:00,399.08915270750845,431.4631535033894,1343.8756000892613,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 09:00:00,399.08915270750845,432.20075217520287,1341.5821268532254,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 10:00:00,399.08915270750845,428.017291948414,1354.6948107896906,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 11:00:00,399.08915270750845,433.6188605343161,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 12:00:00,399.08915270750845,432.61877239529645,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 13:00:00,399.08915270750845,427.56094998273375,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 14:00:00,399.08915270750845,424.8121653831954,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 15:00:00,399.08915270750845,426.8547564518392,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 16:00:00,399.08915270750845,429.31292552439584,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 17:00:00,399.08915270750845,427.63956019600505,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 18:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 19:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 20:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 21:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 22:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-19 23:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-20 00:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-20 01:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-20 02:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,692.812355830369,2267.5234424614932,515.4823951304521
2021-06-20 03:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,683.0038302188098,2267.5234424614932,515.4823951304521
2021-06-20 04:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,685.703347504667,2276.4856450995812,515.4823951304521
2021-06-20 05:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,691.9355799543758,2297.1762072214024,515.4823951304521
2021-06-20 06:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,684.324970905344,2271.90953422989,515.4823951304521
2021-06-20 07:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,694.3320319745364,2305.1322550413797,515.4823951304521
2021-06-20 08:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,694.7330554422356,2306.463624023152,515.4823951304521
2021-06-20 09:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,709.4291740215587,2355.2536774861514,515.4823951304521
2021-06-20 10:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,726.1605901271905,2410.8007719042653,515.4823951304521
2021-06-20 11:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,502.6594223545192,612.3549102518265,176.53809198664712,718.8697630539186,2386.5957520022826,515.4823951304521
2021-06-20 12:00:00,399.08915270750845,428.964547214428,1337.1946128364614,135.18747982063357,500.59663417560705,612.3549102518265,176.53809198664712,721.8319804324813,2396.430099996211,515.4823951304521
2021-06-20 13:00:00,399.08915270750845,428.964547214428,1320.6573370129274,135.18747982063357,506.8651069911362,612.3549102518265,176.53809198664712,712.9049817412897,2366.793108360871,515.4823951304521
2021-06-20 14:00:00,399.08915270750845,428.964547214428,1311.9486808674565,135.18747982063357,510.2296547004297,612.3549102518265,176.53809198664712,708.2039558382189,2351.186041508234,515.4823951304521
