Date,AVA,EOS,SUSHI,FUN,TRU,TROY,XTZ,RIF,SC,ADA
2021-04-25 20:00:00,2701.8942517293717,3736.7431258453034,4682.405546824313,2077.7313004746893,2871.9277672391786,3902.660540254634,2711.8448393249782,1922.6002300632067,6246.841055972919,6513.536177405137
2021-04-25 21:00:00,2701.8942517293717,3901.632809692737,4682.405546824313,2077.7313004746893,2998.6561094410813,4074.871591690199,2831.509269857231,2007.4379974514618,6522.49276979832,6800.956234083022
2021-04-25 22:00:00,2701.8942517293717,3982.817027122207,4682.405546824313,2120.964223172773,3061.051409424282,4159.660519155416,2890.426619446506,2049.2082743612755,6658.211197706239,6942.468861377027
2021-04-25 23:00:00,2701.8942517293717,4220.948994085361,4682.405546824313,2247.77632096265,3244.0711635675525,4408.365929065039,3063.2447458038673,2171.7300959181684,7056.304536709439,7357.557918765811
2021-04-26 00:00:00,2701.8942517293717,4458.0724614531155,4682.405546824313,2374.051363812178,3426.3158208166205,4656.018060372607,3235.330979619745,2293.7330320476085,7452.711932508813,7770.889055318642
2021-04-26 01:00:00,2701.8942517293717,4414.202729053339,4682.405546824313,2350.6894739070017,3392.5991059188655,4610.200441183327,3203.4936540652916,2271.1615159534854,7379.37340314242,7694.419498954799
2021-04-26 02:00:00,2701.8942517293717,4569.385604295076,4682.405546824313,2433.328802853184,3511.8671405140826,4772.273686074139,3316.1136188857845,2351.005011102524,7638.797913631006,7964.919567586663
2021-04-26 03:00:00,2701.8942517293717,4461.791303711144,4572.14999093791,2376.0317539047155,3429.173990613989,4659.902025217677,3238.0298333664605,2295.6464220613357,7458.92884807292,7777.371388401211
2021-04-26 04:00:00,2701.8942517293717,4588.610127832335,4702.105572920011,2443.566412653585,3526.642425059795,4792.351809425763,3330.06532045778,2360.8962645633114,7670.936205953924,7998.429933521969
2021-04-26 05:00:00,2701.8942517293717,4637.83751433266,4752.5505577748945,2469.7814069293645,3564.4768422079947,4843.764971188448,3365.790825138855,2386.224359490769,7753.231308590638,8084.238444326798
2021-04-26 06:00:00,2701.8942517293717,4622.962145300552,4737.30725889429,2461.859846559219,3553.0441630185264,4828.229111808176,3354.995410152001,2378.570799435866,7728.363646334219,8084.238444326798
2021-04-26 07:00:00,2701.8942517293717,4551.1695803532175,4663.7389647205255,2423.6282479931338,3497.866952862575,4753.248841324571,3302.893809855274,2341.63264306919,7608.345564511921,8084.238444326798
2021-04-26 08:00:00,2701.8942517293717,4600.207873179404,4713.9901788269235,2449.7425444675973,3535.55603934311,4804.464513349368,3338.48208468482,2366.8634469789995,7690.324552797913,8084.238444326798
2021-04-26 09:00:00,2701.8942517293717,4536.231180096394,4648.431075590424,2415.673121689215,3486.385830117217,4737.647152031667,3338.48208468482,2333.9466526750693,7583.372530805256,8084.238444326798
2021-04-26 10:00:00,2742.594153856973,4468.913832103634,4648.431075590424,2379.824704420928,3434.6481124292836,4737.647152031667,3338.48208468482,2333.9466526750693,7470.835821949932,8084.238444326798
2021-04-26 11:00:00,2799.451850107392,4468.913832103634,4648.431075590424,2429.1616980052377,3434.6481124292836,4835.865002577674,3338.48208468482,2333.9466526750693,7470.835821949932,8251.835670929602
2021-04-26 12:00:00,2754.404293564215,4468.913832103634,4648.431075590424,2390.072688869677,3434.6481124292836,4758.048374965225,3338.48208468482,2296.389802464874,7470.835821949932,8119.050735208367
2021-04-26 13:00:00,2774.5662358697446,4468.913832103634,4648.431075590424,2407.567763130056,3434.6481124292836,4792.876775809325,3338.48208468482,2313.1991281025385,7470.835821949932,8178.481310771082
2021-04-26 14:00:00,2728.3941897383056,4468.913832103634,4648.431075590424,2367.503003317623,3434.6481124292836,4713.1176679768905,3338.48208468482,2274.704773391098,7470.835821949932,8042.381760692162
2021-04-26 15:00:00,2768.6404611572816,4468.913832103634,4648.431075590424,2402.4258047277453,3434.6481124292836,4782.6403980898585,3338.48208468482,2308.2587173381494,7470.835821949932,8161.014134420712
2021-04-26 16:00:00,2743.7551221738313,4468.913832103634,4648.431075590424,2380.8321086982332,3434.6481124292836,4739.652646804645,3338.48208468482,2287.5114222493335,7470.835821949932,8087.660585618316
2021-04-26 17:00:00,2682.0679380477163,4468.913832103634,4648.431075590424,2327.3044350819837,3434.6481124292836,4633.092180400624,3263.4237978153546,2236.0818551008315,7470.835821949932,7905.827664865794
2021-04-26 18:00:00,2726.3666962292045,4468.913832103634,4648.431075590424,2365.7436911954755,3434.6481124292836,4709.615309147878,3317.324603090394,2273.0144204426433,7470.835821949932,8036.4053966906395
2021-04-26 19:00:00,2773.5372849200435,4468.913832103634,4648.431075590424,2406.674913968873,3434.6481124292836,4791.099332169122,3374.719727019542,2312.3412756537705,7470.835821949932,8175.448311953812
2021-04-26 20:00:00,2741.8593819492576,4468.913832103634,4648.431075590424,2379.187122540416,3434.6481124292836,4736.377882923406,3336.175430302361,2285.9309140683067,7470.835821949932,8082.072585664912
2021-04-26 21:00:00,2726.2902460386326,4468.913832103634,4648.431075590424,2365.677353253376,3434.6481124292836,4736.377882923406,3317.231581818367,2272.950682726856,7470.835821949932,8036.180047428216
2021-04-26 22:00:00,2649.1815464367755,4468.913832103634,4648.431075590424,2298.7680046790697,3434.6481124292836,4736.377882923406,3223.409064599633,2208.663957694962,7470.835821949932,7808.889723470978
2021-04-26 23:00:00,2725.182199885912,4468.913832103634,4648.431075590424,2364.715870999731,3434.6481124292836,4736.377882923406,3315.883359376806,2272.026887374186,7470.835821949932,8032.91390274789
2021-04-27 00:00:00,2739.9662595600744,4468.913832103634,4648.431075590424,2377.544407950678,3434.6481124292836,4736.377882923406,3333.8719611883257,2284.3525884174583,7470.835821949932,8076.4923022033845
2021-04-27 01:00:00,2687.182851613546,4382.823537723264,4648.431075590424,2331.7427868694035,3434.6481124292836,4736.377882923406,3269.64740252637,2240.34623828543,7326.915737709613,7920.904697255051
2021-04-27 02:00:00,2766.7889230002743,4512.661878724113,4648.431075590424,2400.8191739249246,3434.6481124292836,4736.377882923406,3366.5086132841925,2306.7150611099914,7543.970925044717,8155.556427187958
2021-04-27 03:00:00,2776.943654348706,4529.224352523184,4648.431075590424,2409.63071481433,3434.6481124292836,4736.377882923406,3378.8644494182367,2315.1812189539196,7571.658977937865,8185.489135038061
2021-04-27 04:00:00,2810.498005527908,4583.951852757466,4648.431075590424,2438.746752185291,3434.6481124292836,4736.377882923406,3419.6919268303745,2343.156004665764,7663.148808477646,8284.395994952372
2021-04-27 05:00:00,2731.038279613194,4454.352202763074,4517.008438579701,2369.7973531382554,3337.5421201495074,4602.468772272779,3323.0087828878254,2276.9091923428405,7446.4926490469525,8050.175641892837
2021-04-27 06:00:00,2819.6268362521832,4598.841071831717,4663.529730824857,2446.6680907652467,3445.804256697719,4751.762199814708,3430.799491634834,2350.7668531648883,7688.039624322358,8311.30469531154
2021-04-27 07:00:00,2809.2798807873696,4581.9650784739415,4646.416354752079,2437.689751700359,3433.159468839229,4734.325044220665,3418.2097655433367,2342.140435078236,7659.827450079358,8280.805375886992
2021-04-27 08:00:00,2730.96156720962,4454.227084024758,4516.881559884198,2369.7307876666914,3337.4483715997426,4602.339493073535,3322.9154425664046,2276.8452360159863,7446.283483780553,8049.949519715316
2021-04-27 09:00:00,2730.96156720962,4448.10486447028,4510.673223378327,2366.4736541857474,3332.8611354087643,4596.013696855846,3318.3481815093014,2273.715771315712,7436.048760338611,8038.885072970126
2021-04-27 10:00:00,2730.96156720962,4268.964045075255,4329.012556222402,2271.167441224409,3198.63510141933,4410.916068834084,3184.7066351910453,2182.1452443709986,7136.572936684204,7715.130911844748
2021-04-27 11:00:00,2730.96156720962,4380.462657100467,4442.079540709034,2330.486754926642,3282.178408511553,4526.1222439720705,3267.8861526997307,2239.1394386101056,7322.968972971962,7916.637970508281
2021-04-27 12:00:00,2730.96156720962,4459.613544585338,4522.3437879925,2372.596483821415,3341.484320752642,4607.9050647649165,3326.9338171665045,2279.5986064290773,7455.288213793562,8059.684258152455
2021-04-27 13:00:00,2730.96156720962,4357.771261050467,4419.068960769391,2318.41451459842,3265.1762751744336,4502.676311327899,3250.958055203677,2227.540389881699,7285.034991510388,7875.628702393169
2021-04-27 14:00:00,2704.134978753493,4357.771261050467,4375.659875195575,2295.640429162501,3233.102026593809,4458.445939943154,3250.958055203677,2205.658972718508,7213.47315118562,7798.265383711158
2021-04-27 15:00:00,2749.9297268579007,4357.771261050467,4449.762034795432,2334.5172884974777,3287.854875126526,4533.95008835328,3250.958055203677,2243.011988693483,7335.63391183993,7930.329648884413
2021-04-27 16:00:00,2700.4608823149683,4357.771261050467,4369.714685147753,2292.5213524924416,3228.709224927239,4452.3882688291,3250.958055203677,2202.6621534620954,7203.672236578027,7787.669914439807
2021-04-27 17:00:00,2727.1394201204957,4357.771261050467,4412.884204539994,2292.5213524924416,3260.6064620560505,4496.374541517863,3250.958055203677,2224.4228113997024,7203.672236578027,7864.606280224617
2021-04-27 18:00:00,2721.538010932243,4357.771261050467,4403.820359124671,2292.5213524924416,3253.909338006914,4487.139211088892,3250.958055203677,2219.8539572067675,7203.672236578027,7848.452768763111
2021-04-27 19:00:00,2726.6156465330705,4357.771261050467,4412.036667309718,2292.5213524924416,3259.9802309469205,4495.510969158253,3250.958055203677,2223.9955894149066,7203.672236578027,7863.095806277194
2021-04-27 20:00:00,2681.117493874112,4357.771261050467,4338.414439665927,2292.5213524924416,3205.581996123686,4420.495832861042,3250.958055203677,2186.8844949455734,7203.672236578027,7731.886871926322
2021-04-27 21:00:00,2665.798260906175,4357.771261050467,4313.625827579901,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2174.3891853858154,7203.672236578027,7687.708809404481
2021-04-27 22:00:00,2679.0936543920316,4357.771261050467,4335.139590856546,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2185.2337268633346,7203.672236578027,7687.708809404481
2021-04-27 23:00:00,2584.5091276999524,4357.771261050467,4182.0889031088245,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2108.084763657776,7203.672236578027,7687.708809404481
2021-04-28 00:00:00,2584.5091276999524,4357.771261050467,4144.525068968346,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2108.084763657776,7203.672236578027,7687.708809404481
2021-04-28 01:00:00,2584.5091276999524,4357.771261050467,4249.729126389106,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2108.084763657776,7203.672236578027,7687.708809404481
2021-04-28 02:00:00,2584.5091276999524,4357.771261050467,4329.828493320696,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2069.086393337196,7203.672236578027,7687.708809404481
2021-04-28 03:00:00,2584.5091276999524,4357.771261050467,4405.569798042146,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,2033.5143084090662,7203.672236578027,7687.708809404481
2021-04-28 04:00:00,2584.5091276999524,4357.771261050467,4483.820609071544,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1998.0257914173387,7203.672236578027,7687.708809404481
2021-04-28 05:00:00,2584.5091276999524,4357.771261050467,4572.559903701924,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1959.2502689271603,7203.672236578027,7687.708809404481
2021-04-28 06:00:00,2584.5091276999524,4357.771261050467,4508.71291341597,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 07:00:00,2584.5091276999524,4357.771261050467,4523.80685618661,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 08:00:00,2584.5091276999524,4357.771261050467,4540.92482635898,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 09:00:00,2584.5091276999524,4357.771261050467,4536.37724027977,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 10:00:00,2584.5091276999524,4357.771261050467,4440.055786327895,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 11:00:00,2584.5091276999524,4357.771261050467,4378.519316381782,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 12:00:00,2584.5091276999524,4357.771261050467,4405.630148313352,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 13:00:00,2584.5091276999524,4357.771261050467,4452.287683628085,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 14:00:00,2584.5091276999524,4357.771261050467,4217.0749085659645,2292.5213524924416,3187.266104519292,4395.238228279327,3250.958055203677,1986.994823812375,7203.672236578027,7687.708809404481
2021-04-28 15:00:00,2575.59632610831,4342.743281379114,4217.0749085659645,2284.6154845114092,3176.274667071892,4380.081042004841,3239.7469730611397,1980.142578471682,7178.830033202649,7687.708809404481
2021-04-28 16:00:00,2602.6736206775986,4388.398626464334,4217.0749085659645,2308.6336917997946,3209.666904792322,4426.128919698052,3273.806496376303,2000.9598561416974,7254.301213799335,7687.708809404481
2021-04-28 17:00:00,2582.0691211805665,4353.657137338155,4217.0749085659645,2290.357008406379,3184.2570417960483,4391.088732417108,3247.888861613323,1985.1189239472412,7196.871329190088,7687.708809404481
2021-04-28 18:00:00,2594.9130443867766,4375.313427434903,4217.0749085659645,2301.7498751927355,3200.0964136308976,4412.9312175807245,3264.044755651432,1994.9934524039836,7232.670550023816,7687.708809404481
2021-04-28 19:00:00,2537.301779345734,4278.174395338684,4217.0749085659645,2250.647306494041,3129.0490993321073,4314.9570097228225,3191.5776847681,1994.9934524039836,7072.093570030856,7687.708809404481
2021-04-28 20:00:00,2602.50417578042,4388.112923428758,4217.0749085659645,2308.4833901271527,3209.457942103209,4425.840760263179,3273.59335793253,1994.9934524039836,7253.828928564065,7687.708809404481
2021-04-28 21:00:00,2565.294076359793,4325.372536816022,4217.0749085659645,2275.4771428147005,3163.5697355737543,4362.560948364367,3226.788155679648,1994.9934524039836,7150.115090898022,7687.708809404481
2021-04-28 22:00:00,2554.754603755227,4307.601808003128,4217.0749085659645,2266.1283787762936,3150.5722563108593,4344.637431515071,3213.5309444768754,1994.9934524039836,7120.7389492640195,7687.708809404481
2021-04-28 23:00:00,2519.8489549362434,4248.746982674244,4217.0749085659645,2235.1662342117907,3107.525942353358,4285.276587930579,3169.624425059328,1994.9934524039836,7023.4481907977,7687.708809404481
2021-04-29 00:00:00,2520.8317353398847,4250.404060280591,4217.0749085659645,2235.1662342117907,3107.525942353358,4286.9479126528595,3170.86062803322,1994.9934524039836,7026.187445162285,7687.708809404481
2021-04-29 01:00:00,2507.4116994832666,4227.776379862886,4217.0749085659645,2235.1662342117907,3107.525942353358,4264.125685410668,3153.9800632862803,1994.9934524039836,6988.782454528634,7687.708809404481
2021-04-29 02:00:00,2483.2149681660303,4227.776379862886,4258.16656990634,2235.1662342117907,3107.525942353358,4222.976518110351,3153.9800632862803,1994.9934524039836,6988.782454528634,7687.708809404481
2021-04-29 03:00:00,2457.9676784862786,4227.776379862886,4301.904803665892,2235.1662342117907,3107.525942353358,4180.040762313799,3153.9800632862803,1994.9934524039836,6988.782454528634,7687.708809404481
2021-04-29 04:00:00,2506.0561403058296,4227.776379862886,4219.355980606732,2235.1662342117907,3107.525942353358,4261.820409931658,3153.9800632862803,1994.9934524039836,6988.782454528634,7687.708809404481
2021-04-29 05:00:00,2846.267604862893,4227.776379862886,3715.020662593313,2235.1662342117907,3107.525942353358,4840.3869232760435,3153.9800632862803,1994.9934524039836,6988.782454528634,7687.708809404481
2021-04-29 06:00:00,3010.2224873738055,4471.31095772849,3929.0187333370645,2363.9195589857645,3286.5302109286945,5119.209992462228,3335.660250291315,2109.9119922278915,7391.360555150261,7687.708809404481
2021-04-29 07:00:00,2860.839866020333,4249.42166065706,3734.04074742585,2246.609791395092,3123.43578846485,4865.168634675396,3170.127744231334,2005.2073780187588,7024.563476287069,7306.205415895211
2021-04-29 08:00:00,2944.2067554326627,4373.252801944656,3842.853325770132,2312.077583653045,3214.4549080794286,5006.943076634474,3262.5075003355896,2063.6405338614245,7229.264205416711,7519.113389586867
2021-04-29 09:00:00,2828.950336371146,4202.053732221439,3692.417724571392,2221.567030210241,3088.6191252301674,4810.9370290317,3134.790609884137,1982.8555082431703,6946.2612868110555,7224.7637885603135
2021-04-29 10:00:00,3005.9185869854473,4464.918049214865,3923.4011733981547,2360.53971767814,3281.8312563794884,5111.890742816376,3330.891051500569,2106.8953211742264,7380.792671979751,7676.717218892762
2021-04-29 11:00:00,2942.241194625379,4370.333205930558,3840.287825955509,2310.5340340794833,3212.308928836482,5003.600427189908,3260.3294410453254,2062.2628415691984,7224.437928063246,7514.093608093322
2021-04-29 12:00:00,2887.51049283639,4289.037558296626,3768.8519259449336,2267.554162332899,3152.554506813089,4910.524929724903,3199.681755635417,2023.901237225334,7090.05106727285,7374.31865788518
2021-04-29 13:00:00,2926.618375105427,4347.127451404712,3819.8965257048135,2298.265476262038,3195.2520938192793,4977.032127294326,3243.017624962374,2051.3125631775447,7186.077344271067,7474.195000015334
2021-04-29 14:00:00,3192.782419595033,4742.481022003403,4167.300586808872,2507.28337886121,3485.8472830277747,5429.672967597819,3537.9568950610824,2237.871102197176,7839.6218672727755,8153.9426526064935
2021-04-29 15:00:00,2996.9041184554967,4451.528177839865,3911.635260455237,2353.460679978703,3271.9893515756357,5096.560660880963,3320.9020209624673,2100.5769392822963,7358.658365496628,7653.695462387892
2021-04-29 16:00:00,3190.206857157906,4738.655344467692,4163.938897396613,2505.260796661373,3483.0353102266763,5425.292944187706,3535.102886335913,2236.0658502280544,7833.297779706174,8147.365007890823
2021-04-29 17:00:00,3287.197116303468,4882.722306404723,4290.533043421544,2581.4269842395274,3588.928285973392,5590.235404710826,3642.5788464864722,2304.0478388547644,8071.449603596022,8395.065260210135
2021-04-29 18:00:00,3250.5970185126885,4828.357415107728,4242.761667563078,2552.6850266628644,3548.968672484064,5527.9929667775705,3602.02188039192,2278.3942582409104,7981.580990807398,8301.593466882088
2021-04-29 19:00:00,3265.3048355878723,4850.204047351151,4261.958683417313,2564.2350355408935,3565.026517164035,5553.005205724823,3618.3197723225085,2288.7031971172187,8017.6948592798635,8339.155280126877
2021-04-29 20:00:00,3290.9587930208545,4888.30980912136,4295.442879273664,2584.38101876824,3593.035246248685,5596.632544165078,3646.74720133508,2306.6844568622996,8080.686099910411,8404.672083413298
2021-04-29 21:00:00,3515.5410597426044,5221.89882266319,4588.573349471857,2760.744864009483,3838.2318745762514,5978.5590591499595,3895.6092516208123,2464.0976779067482,8632.129893382824,8978.22539302899
2021-04-29 22:00:00,3931.1216145651224,5839.19202819563,5130.999629242559,3087.099147123013,4291.958485890716,6685.298889127266,4356.11858052589,2755.384584450898,9652.554706926243,10039.562987086214
2021-04-29 23:00:00,3844.6708280241273,5710.780141437641,5018.16187015465,3019.2095788099905,4197.572398843241,6538.279945453445,4260.321524500706,2694.789876908363,9440.281715052379,9818.779149327109
2021-04-30 00:00:00,3716.638263715274,5520.603697622787,4851.050520160871,2918.665953139036,4057.7877509148357,6320.546676461007,4118.447248662545,2605.049851390643,9125.907993649213,9491.800968592524
2021-04-30 01:00:00,4012.217942355245,5959.650532708319,5236.848612973398,3150.7838734942657,4380.498629483271,6823.211994659003,4445.982302622428,2812.2262681628886,9851.680253595849,10246.672247673258
2021-04-30 02:00:00,3760.6939369819497,5586.042918628424,4908.553102212725,2953.262753925758,4105.887285670505,6395.468129528809,4167.2658189615395,2635.929161388798,9234.083175709588,9604.313312413313
2021-04-30 03:00:00,3591.6895965350855,5335.007999278324,4687.964350910719,2820.5441035231506,3921.370070419324,6108.057909183312,3979.9902727453095,2517.4713775727932,8819.106534990267,9172.698651925391
2021-04-30 04:00:00,3637.7108306090468,5403.366816298063,4748.032432777198,2856.6844538834357,3971.6155844179416,6186.322011695683,4030.98690233457,2549.728379863175,8932.107994404112,9290.230777239727
2021-04-30 05:00:00,3583.62401942934,5323.02758804806,4677.436955119687,2814.210227686812,3912.564155594823,6094.341520083206,3971.052719105954,2511.8180885115917,8799.302155505366,9152.100238210507
2021-04-30 06:00:00,3701.3543339896783,5497.901321720058,4831.101547464417,2906.6635245584102,4041.100912318828,6294.554695435173,4101.510960043429,2594.3371061528196,9088.379526642108,9452.767840082384
2021-04-30 07:00:00,3804.7496102486275,5651.482139634064,4966.05568426458,2987.8595547124805,4153.986820426176,6470.389582596614,4216.084389260535,2666.8084713869544,9342.258357769966,9716.825656234103
2021-04-30 08:00:00,3671.972588818746,5454.258395095525,4792.751748511369,2883.5901197260323,4009.022222601004,6244.587849427642,4068.9527289286343,2573.7429817155867,9016.23500137568,9377.730761549588
2021-04-30 09:00:00,3554.615053032204,5279.938377908962,4639.573716476311,2791.4295650149384,4009.022222601004,6045.008624832406,3938.9075682013845,2491.485250543575,8728.07295870253,9078.015187202354
2021-04-30 10:00:00,3622.3591229245817,5380.563764670714,4727.994994569897,2844.628799455447,3934.0469171628442,6160.214766895901,4013.9755082226893,2538.968127994587,8894.413104039995,9251.024552816021
2021-04-30 11:00:00,3759.4739337222586,5584.230755585193,4906.960723017444,2952.304688673203,3790.5651140633636,6393.393381597703,4165.913920091722,2635.074042035004,9231.087555283302,9601.197585969048
2021-04-30 12:00:00,3655.604211751206,5429.945207598817,4771.387327641337,2870.7360775875827,3898.2695923669153,6216.751648018608,4050.8147524252404,2562.270130385504,8976.04376065633,9335.928098422331
2021-04-30 13:00:00,3633.4069302206867,5429.945207598817,4742.414872838285,2870.7360775875827,3922.084978115183,6216.751648018608,4050.8147524252404,2546.711708809509,8921.540111233597,9279.239186728004
2021-04-30 14:00:00,3727.7199599908135,5429.945207598817,4865.514631184682,2798.105134262011,3822.8544239769753,6059.464971565983,4050.8147524252404,2612.817185520947,8921.540111233597,9520.102150461289
2021-04-30 15:00:00,3754.7294766012305,5429.945207598817,4900.768137258012,2777.977061767703,3795.3548529141144,6015.876419895438,4050.8147524252404,2631.7485778813557,8921.540111233597,9589.080872019114
2021-04-30 16:00:00,3954.6744552730784,5429.945207598817,5161.741394262592,2637.5249030254304,3603.4649379032458,5711.718822077338,4050.8147524252404,2631.7485778813557,8921.540111233597,10099.713817051948
2021-04-30 17:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2774.646334185711,3603.4649379032458,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-04-30 18:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2785.872399403994,3618.0443572354648,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-04-30 19:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2803.2019577638266,3640.5504529384075,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-04-30 20:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2815.4074070960332,3656.4018096241493,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-04-30 21:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2773.396245729358,3601.8414337231825,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-04-30 22:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2742.897092633163,3601.8414337231825,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-04-30 23:00:00,3759.2367108662074,5429.945207598817,4906.651093729472,2872.55796763841,3601.8414337231825,5711.718822077338,4050.8147524252404,2631.7485778813557,8480.642713560312,9600.591750271551
2021-05-01 00:00:00,3735.4948237858566,5395.6517709555055,4906.651093729472,2854.4160010252676,3601.8414337231825,5675.645812118562,4025.231371054894,2631.7485778813557,8427.082249785271,9600.591750271551
2021-05-01 01:00:00,3803.035848849351,5493.209890746087,4906.651093729472,2906.026347649038,3601.8414337231825,5778.266469924563,4098.011087195217,2679.3329020591505,8579.451293324202,9600.591750271551
2021-05-01 02:00:00,3778.136738790383,5457.2449293092695,4874.526430576299,2887.000108418012,3578.2595770598114,5740.435195515664,4071.1807250481397,2661.7908626294748,8523.280194631387,9600.591750271551
2021-05-01 03:00:00,3774.737700986641,5452.33526533958,4870.141015024035,2884.4027904312998,3575.040360706641,5735.270756643149,4067.5180473456026,2659.3961563514194,8515.612141938642,9600.591750271551
2021-05-01 04:00:00,3757.448234660922,5427.361883230942,4847.834262674395,2871.191333406898,3558.6655699726075,5709.001442462737,4048.887556466606,2647.2152993133354,8476.608004159096,9600.591750271551
2021-05-01 05:00:00,3810.339001600431,5503.758766044751,4916.0735719437125,2911.6069298888724,3608.7582231569727,5789.362753089779,4105.880695091357,2684.478153966427,8595.92682650503,9600.591750271551
2021-05-01 06:00:00,3932.007691008125,5679.500377381566,5073.049690939677,3004.5780274949248,3723.990196799299,5974.224041909042,4236.98638485447,2770.1967576390907,8870.405068673517,9600.591750271551
2021-05-01 07:00:00,3917.2090313654267,5658.124785157357,5053.9565605019125,2993.2698788103457,3709.974440024152,5951.739216045751,4221.039895338797,2759.770735570681,8837.020061364308,9564.458583491212
2021-05-01 08:00:00,3853.131321833448,5565.56917385963,4971.283933670406,2944.3059669257727,3649.2866741593652,5854.380659572973,4151.992120208417,2714.6264029213935,8692.464077732517,9408.00315973509
2021-05-01 09:00:00,3810.699487787904,5504.279462238321,4916.538668781171,2911.882389390281,3609.099638315265,5789.910469528103,4106.269141703948,2684.732125409564,8596.74006461539,9304.399416329874
2021-05-01 10:00:00,3863.66496109564,5580.784252991248,4984.874363700778,2952.355071496223,3659.2630456295246,5870.385287710627,4163.342781154208,2722.0476125484743,8716.227420646774,9433.72263389385
2021-05-01 11:00:00,3807.097692430827,5499.076929665317,4911.891656806898,2909.1301376044676,3605.6883910200713,5784.437964358418,4102.387979944303,2682.1945714157932,8588.61460141632,9295.605087959053
2021-05-01 12:00:00,3867.67171926276,5586.571725018394,4990.043855949703,2955.4167688519897,3663.0578317306363,5876.473086324771,4167.660315893601,2724.8704728670286,8725.266458905993,9443.505740242435
2021-05-01 13:00:00,3890.30912484601,5619.269818119032,5019.250483307123,2972.7147643697667,3684.49763630319,5910.867966322381,4192.053548761381,2740.819085503644,8776.335269805446,9498.77839135833
2021-05-01 14:00:00,3874.1072988283313,5595.867453675009,4998.346997116187,2960.334409527294,3669.1529457528486,5886.2511938936295,4174.595058941111,2729.404497987795,8739.784792053928,9459.219181553026
2021-05-01 15:00:00,3821.038342717111,5519.2131895060475,4929.877789384425,2919.7826527648385,3618.891530251424,5805.6191457407995,4117.409910240645,2692.0161046520475,8620.063984194194,9329.643295065816
2021-05-01 16:00:00,3821.038342717111,5551.125287750841,4958.382349536004,2936.6648400747317,3618.891530251424,5839.1872436180465,4141.216779998731,2707.581345467815,8669.905205994259,9383.587305416258
2021-05-01 17:00:00,3821.038342717111,5452.846276451919,4870.597460942386,2884.6731263161346,3618.891530251424,5735.808285416839,4067.8992687527034,2659.6454038613165,8516.41025361394,9217.457082261615
2021-05-01 18:00:00,3821.038342717111,5452.846276451919,4849.553352838465,2884.6731263161346,3618.891530251424,5735.808285416839,4050.32333219585,2648.1540281428793,8516.41025361394,9217.457082261615
2021-05-01 19:00:00,3821.038342717111,5452.846276451919,4871.236628986529,2884.6731263161346,3618.891530251424,5735.808285416839,4068.4330987890035,2659.9944288761185,8516.41025361394,9217.457082261615
2021-05-01 20:00:00,3821.038342717111,5452.846276451919,4936.199406245972,2884.6731263161346,3618.891530251424,5735.808285416839,4122.689693843095,2695.4680957815976,8516.41025361394,9217.457082261615
