Date,OG,CTK,ATM,ASR,HARD,PAXG,CTXC,CELO,TRX,COTI
2021-08-01 23:00:00,617.5282776090307,148.98617986524619,225.1349649334519,145.70402752725946,695.3749260346757,29.852955483090312,533.9861888356949,90.55299169037737,104.95425154921982,213.7040438907743
2021-08-02 00:00:00,617.5282776090307,148.98617986524619,225.1349649334519,145.70402752725946,695.3749260346757,29.387714618418773,533.9861888356949,91.9865482870588,106.615796428627,213.7040438907743
2021-08-02 01:00:00,617.5282776090307,149.6827386282525,225.1349649334519,145.70402752725946,698.6260295849676,29.250956897857368,533.9861888356949,92.41661526606322,107.11425989244913,213.7040438907743
2021-08-02 02:00:00,617.5282776090307,151.0758561542652,225.1349649334519,145.70402752725946,705.1282366855517,28.981224713348432,533.9861888356949,93.27674922407209,108.11118682009345,213.7040438907743
2021-08-02 03:00:00,624.3299466503186,152.73985764366927,225.1349649334519,145.70402752725946,712.8947618334713,28.981224713348432,533.9861888356949,94.30413145169378,109.30196065033526,213.7040438907743
2021-08-02 04:00:00,636.509679584718,155.7195812409742,225.1349649334519,145.70402752725946,726.8022603541648,28.981224713348432,544.4034517037841,96.14386241743497,111.43427657890781,213.7040438907743
2021-08-02 05:00:00,649.4803042681044,158.89279338355868,225.1349649334519,145.70402752725946,741.6128431943839,28.981224713348432,555.4971602126585,98.1030564328996,113.70505458076428,213.7040438907743
2021-08-02 06:00:00,655.8074382600004,160.440701745795,225.1349649334519,145.70402752725946,748.8375177505884,29.263555202518898,560.9087253389387,99.05876083068722,114.81275116703574,213.7040438907743
2021-08-02 07:00:00,646.158558922359,158.08014149338456,221.82255951595533,143.560287614292,737.8198890523765,28.833001206533925,552.6560885213614,97.60131162406111,113.12351387297177,213.7040438907743
2021-08-02 08:00:00,641.4132084284373,156.91921022170737,220.19350767128492,142.50598929643922,732.4013831352233,28.621253339656075,548.5974146766514,96.88453332572038,112.29274143326819,212.13461394787998
2021-08-02 09:00:00,641.8877434778295,157.0353033488751,220.35641285575198,142.6114191282245,732.9432337269386,28.642428126343848,549.0032820611223,96.95621115555443,112.37581867723851,212.2915569421694
2021-08-02 10:00:00,640.9386733790451,156.80311709453966,220.03060248681788,142.40055946465392,731.859532543508,28.60007855296828,548.1915472921802,96.8128554958863,112.2096641892978,211.97767095359055
2021-08-02 11:00:00,639.6732465806659,156.49353542209238,219.59618866157243,142.40055946465392,730.414597632267,28.543612455134184,547.1092342669242,96.62171461632875,111.98812487204349,211.55915630215208
2021-08-02 12:00:00,642.2041001774244,157.11269876698694,220.4650163120634,142.40055946465392,733.3044674547489,28.656544650802378,549.2738603174363,97.00399637544382,112.4312035065521,212.3961856050291
2021-08-02 13:00:00,636.9842146341102,155.835674368142,218.67305928292595,143.56748731723246,733.3044674547489,28.42362199723674,544.8093190882552,96.21554024726905,111.51735382287815,210.66981266784535
2021-08-02 14:00:00,641.5713867782348,155.835674368142,220.24780939944065,142.54099394144356,728.0614128304421,28.62831160188533,548.7327038048084,96.90842593566506,111.51735382287815,210.66981266784535
2021-08-02 15:00:00,641.5713867782348,154.23852982849778,220.24780939944065,141.08010527732924,720.5995828307158,28.924758615514314,548.7327038048084,97.91191555334206,111.51735382287815,210.66981266784535
2021-08-02 16:00:00,641.5713867782348,155.37598211336874,220.24780939944065,142.12051903306175,725.9137390462816,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 17:00:00,641.5713867782348,153.97551650114104,220.24780939944065,140.8395301891584,719.3707893886173,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 18:00:00,641.5713867782348,155.60548873392025,220.24780939944065,142.3304459444843,726.9859897686542,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 19:00:00,641.5713867782348,156.18223257652184,220.24780939944065,142.85798651507167,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 20:00:00,641.5713867782348,154.72937459906586,220.24780939944065,141.52907501260594,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 21:00:00,641.5713867782348,154.23852982849778,220.24780939944065,141.08010527732924,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 22:00:00,641.5713867782348,153.60133541608363,220.24780939944065,140.4972713065602,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-02 23:00:00,641.5713867782348,153.48943546313353,220.24780939944065,140.39491778205323,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 00:00:00,641.5713867782348,156.2594549412074,220.24780939944065,142.92862087181584,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 01:00:00,647.6556674614325,157.74132648794208,220.24780939944065,144.28407073284131,729.6805264245796,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 02:00:00,662.0296580402958,161.242218172751,220.24780939944065,147.48629373124874,745.8749666794108,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 03:00:00,665.4246819276821,162.06910134286767,221.37728534507883,148.2426336991013,749.699966508536,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 04:00:00,666.7924613355498,162.40223413082836,221.83232601382514,148.54734620413547,751.2409736339389,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 05:00:00,663.5531218404396,161.61326904555966,220.75464404137242,147.8256894468154,747.5913754495757,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 06:00:00,658.5019689210758,160.3830234045125,219.07419762644187,146.7003987380094,741.900499716643,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.66981266784535
2021-08-03 07:00:00,655.6736380793228,159.69416251571093,218.13325236124496,146.07030607036256,738.7139639674812,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,209.76496506416845
2021-08-03 08:00:00,656.8352972710604,159.97709320100827,218.51971977874143,146.3290993233346,740.0227459841282,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.13660635889107
2021-08-03 09:00:00,656.8352972710604,159.97709320100827,218.51971977874143,146.3290993233346,740.0227459841282,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,210.13660635889107
2021-08-03 10:00:00,662.0296580402958,161.24221817275097,220.24780939944065,147.4862937312487,745.8749666794108,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,211.79840094999452
2021-08-03 11:00:00,661.860815995399,161.20109544432128,220.19163806320006,147.4486792722507,745.6847409801812,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,211.74438452537072
2021-08-03 12:00:00,660.1771202029915,160.79101888506327,219.63149652653456,147.07358723645257,743.7878070168636,28.924758615514314,548.7327038048084,97.19513725500136,111.51735382287815,211.20573180462443
2021-08-03 13:00:00,657.6675771713026,160.1798011244764,218.79660741150718,146.5145137928269,740.9604331939407,28.924758615514314,546.6467964157885,97.19513725500136,111.51735382287815,210.4028716989302
2021-08-03 14:00:00,658.3349212374328,160.34233770603342,218.79660741150718,146.5145137928269,741.7122956324937,28.924758615514314,547.2014862142825,97.19513725500136,111.51735382287815,210.6163703003497
2021-08-03 15:00:00,661.6920600504742,161.15999368617634,218.79660741150718,146.5145137928269,745.4946122853876,28.924758615514314,549.9919068477056,97.19513725500136,111.51735382287815,211.6903956460934
2021-08-03 16:00:00,668.3379499144888,162.77864930136073,218.79660741150718,146.5145137928269,752.9821965962633,28.924758615514314,555.5159048819731,98.17134388723032,111.51735382287815,213.81656753128473
2021-08-03 17:00:00,665.4246819276821,162.06910134286764,218.79660741150718,146.5145137928269,749.699966508536,28.924758615514314,553.0944252965901,97.74341751643985,111.51735382287815,212.88454659589195
2021-08-03 18:00:00,669.5449585959649,163.0726251901919,218.79660741150718,146.5145137928269,754.3420715643165,28.924758615514314,556.5191585801604,98.34863991592243,111.51735382287815,214.20271716304916
2021-08-03 19:00:00,667.6501825361357,162.61113847110465,218.79660741150718,146.5145137928269,752.2073242560562,28.924758615514314,554.9442394280169,98.07031857836772,111.51735382287815,213.5965350460454
2021-08-03 20:00:00,661.017895954651,160.9957960359612,218.79660741150718,146.5145137928269,744.7350660680821,28.924758615514314,549.431548307871,97.0961101156687,111.51735382287815,211.47471516148204
2021-08-03 21:00:00,661.017895954651,160.17980112447634,218.79660741150718,146.5145137928269,740.9604331939407,28.924758615514314,546.6467964157885,96.60398588801705,111.51735382287815,210.40287169893014
2021-08-03 22:00:00,661.017895954651,159.97709320100824,218.79660741150718,146.5145137928269,740.0227459841282,28.924758615514314,545.9550135805368,96.48173331159589,111.51735382287815,210.13660635889102
2021-08-03 23:00:00,661.017895954651,161.44814693159222,218.79660741150718,145.17952961248227,746.8275528437522,28.924758615514314,550.9752895674843,97.36892166388643,111.51735382287815,212.0688969920762
2021-08-04 00:00:00,661.017895954651,161.53066579023348,218.79660741150718,145.10536382468533,747.2092689453848,28.924758615514314,551.2569022889603,97.41868855459123,111.51735382287815,212.17728896600522
2021-08-04 01:00:00,661.017895954651,161.82014727014428,218.79660741150718,144.8457835673961,748.5483536567563,28.924758615514314,552.2448178844601,97.59327401795068,111.51735382287815,212.5575350035787
2021-08-04 02:00:00,661.017895954651,161.82014727014428,218.79660741150718,144.51203752230992,748.5483536567563,28.924758615514314,553.5202100735697,97.81866264154871,111.51735382287815,213.04843000358696
2021-08-04 03:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.955794113833,745.667105182327,28.924758615514314,555.6590053211492,98.19663274449134,111.51735382287815,213.04843000358696
2021-08-04 04:00:00,661.017895954651,161.82014727014428,218.79660741150718,144.62328620400532,749.1246033516422,28.924758615514314,553.0944252965901,97.74341751643985,111.51735382287815,213.04843000358696
2021-08-04 05:00:00,661.017895954651,161.82014727014428,218.79660741150718,144.21537437112224,747.0116878037275,28.924758615514314,554.6588476875036,98.01988385551954,111.51735382287815,213.04843000358696
2021-08-04 06:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,742.0175237813829,28.924758615514314,558.3919903330835,98.67960867567061,111.51735382287815,211.62408976699828
2021-08-04 07:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,743.7462728660407,28.924758615514314,557.0940750662969,98.45023975054639,111.51735382287815,212.1171306181251
2021-08-04 08:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,743.3621064027834,28.924758615514314,557.3819789810598,98.50111842742002,111.51735382287815,212.00756598454137
2021-08-04 09:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,750.6612692046713,28.924758615514314,551.9621951526872,97.54332863718413,111.51735382287815,214.08929402263246
2021-08-04 10:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,750.8533524362999,28.924758615514314,551.8209922375803,97.5183751123345,111.51735382287815,214.14407633942437
2021-08-04 11:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,758.3445984698163,28.924758615514314,546.369873013349,96.5550476986108,110.41573862553967,216.28058669430732
2021-08-04 12:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,772.1745911470774,28.406703237325996,536.5841439444531,96.5550476986108,108.43814330687327,220.22491350332206
2021-08-04 13:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,770.6379252940483,28.46334671337251,536.5841439444531,96.5550476986108,108.65437091067564,219.78665496898702
2021-08-04 14:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.2512191297622,778.513337790822,28.46334671337251,536.5841439444531,96.5550476986108,107.55522726218372,222.03272995745374
2021-08-04 15:00:00,661.017895954651,161.82014727014428,218.79660741150718,143.3219081103345,778.8975042540793,28.477392282932534,536.5841439444531,96.5550476986108,107.50217906131459,222.1422945910375
2021-08-04 16:00:00,661.017895954651,161.82014727014428,218.79660741150718,145.1244771149281,788.6937490671392,28.835554306712943,536.5841439444531,96.5550476986108,106.16691088495634,224.93619274742292
2021-08-04 17:00:00,659.5690013945945,161.82014727014428,218.79660741150718,144.80637670235276,786.9649999824816,28.772349243692872,536.5841439444531,96.34340731154616,106.40013085028819,224.4431518962961
2021-08-04 18:00:00,660.3739428168482,161.82014727014428,218.79660741150718,144.9830991537835,787.9254161406247,28.80746316759292,536.5841439444531,96.46098530435988,106.27043785802793,224.71706348025543
2021-08-04 19:00:00,662.788767083609,161.82014727014428,218.79660741150718,145.51326650807576,790.8066646150542,28.912804939293046,536.5841439444531,96.813719282801,105.88324899043734,225.53879823213353
2021-08-04 20:00:00,665.042603065919,161.82014727014428,218.79660741150718,146.00808937208186,793.4958298578548,29.01112392621316,536.5841439444531,97.14293766267936,105.524409608722,226.30575066721968
2021-08-04 21:00:00,670.9991695905956,161.82014727014428,218.79660741150718,147.3158355126694,800.6029094281141,29.27096696307345,541.3901505593029,98.01301480950075,104.58765261363497,228.33269638851897
2021-08-04 22:00:00,675.8288181241171,161.82014727014428,220.37143903874932,148.37617022125386,806.3654063769728,29.48165050647369,545.2869126794513,98.71848276638293,103.84024204231315,229.9761658922751
2021-08-04 23:00:00,654.9003411455236,156.8090421855519,213.54716865403338,143.78138648405445,781.3945862652514,28.56868848507265,528.4009434921411,95.66145495322671,107.15863719115796,222.85446470933184
2021-08-05 00:00:00,656.5102239900309,157.19451180744366,214.0721125297808,144.13483138691595,783.3154185815376,28.638916332872725,529.6998641988573,95.89661093885411,106.89586466248913,223.40228787725053
2021-08-05 01:00:00,656.5102239900309,157.19451180744366,214.0721125297808,144.13483138691595,783.3154185815376,28.638916332872725,529.6998641988573,95.89661093885411,106.89586466248913,223.40228787725053
2021-08-05 02:00:00,657.3151654122845,157.19451180744366,214.3345844676545,144.3115538383467,784.2758347396808,28.67403025677277,529.6998641988573,96.01418893166783,106.76496108097737,223.6761994612099
2021-08-05 03:00:00,657.9591185500874,157.19451180744366,214.54456201795347,144.4529317994913,785.0441676661953,28.702121395892803,529.6998641988573,96.10825132591879,106.66046882643273,223.6761994612099
2021-08-05 04:00:00,658.7640599723409,157.19451180744366,214.80703395582714,144.62965425092202,786.0045838243385,28.73723531979284,529.6998641988573,96.22582931873248,106.53014078534471,223.6761994612099
2021-08-05 05:00:00,654.5783645766223,157.19451180744366,213.442179878884,143.7106975034822,781.0104198019942,28.55464291551264,529.6998641988573,95.61442375610126,107.21134680118801,223.6761994612099
2021-08-05 06:00:00,654.5783645766223,157.50440734575307,213.02222477828607,143.42794158119298,779.4737539489652,28.49846063727258,529.6998641988573,95.42629896759935,107.42270480375319,223.6761994612099
2021-08-05 07:00:00,654.5783645766223,159.38974688505382,210.50249417469868,141.73140604745785,770.2537588307912,28.1613669678322,529.6998641988573,94.29755023658785,108.70856261686542,223.6761994612099
2021-08-05 08:00:00,654.5783645766223,160.4702196859317,209.08514571018074,141.73140604745785,765.0675115768182,27.971751778771978,529.6998641988573,93.66262907539384,109.44547730194085,223.6761994612099
2021-08-05 09:00:00,654.5783645766223,159.23091305656848,210.71247172499764,141.73140604745785,771.0220917573055,28.18945810695222,529.6998641988573,94.39161263083876,108.6002332071825,223.6761994612099
2021-08-05 10:00:00,653.2763688241079,158.914193189723,211.13242682559556,141.73140604745785,772.5587576103346,28.18945810695222,529.6998641988573,94.57973741934072,108.38422080895833,223.23129404209263
2021-08-05 11:00:00,653.7640098060616,159.0328153792152,210.9749436628713,141.73140604745785,771.9825079154487,28.18945810695222,530.0952609623798,94.5091906236525,108.46512468117203,223.39792601077298
2021-08-05 12:00:00,652.4652484257666,158.71688229676334,211.3948987634692,141.73140604745785,773.5191737684777,28.18945810695222,529.0421787454195,94.69731541215441,108.46512468117203,222.95412581010598
2021-08-05 13:00:00,642.1010643720825,156.19571969918525,214.80703395582714,141.73140604745785,786.0045838243385,28.18945810695222,520.6385273235103,96.22582931873252,108.46512468117203,219.412576890835
2021-08-05 14:00:00,643.0439440554482,156.4250819894924,214.49206763037876,141.73140604745785,787.1587755773843,28.148124590666377,521.4030479216358,96.08473572735606,108.46512468117203,219.73476863369962
2021-08-05 15:00:00,636.964255857106,154.94615394159175,216.5393487457935,141.73140604745785,779.7165471537437,28.416792446524422,516.4734191049222,97.00184407130293,108.46512468117203,217.6572762757083
2021-08-05 16:00:00,635.2702019851455,154.5340631066407,217.11678700911563,141.73140604745785,777.6428329325902,28.492570559715162,515.0998195860261,97.2605156554931,108.46512468117203,217.07840054093248
2021-08-05 17:00:00,635.423834440281,154.57143531053592,217.0642926215409,141.73140604745785,777.8308964955727,28.485681640334178,515.224390280001,97.2605156554931,108.46512468117203,217.13089834033778
2021-08-05 18:00:00,636.6555743665039,154.87106494040853,216.644337520943,141.73140604745785,779.3386859726661,28.43057028528638,516.223129102933,97.2605156554931,108.46512468117203,217.5517966167426
2021-08-05 19:00:00,630.0905408658422,153.2740731436609,218.90159618665672,141.73140604745785,779.3386859726661,28.72679381866833,510.89996494191945,97.2605156554931,108.46512468117203,215.30845674755318
2021-08-05 20:00:00,629.185238364598,153.2740731436609,219.21656251210518,141.73140604745785,779.3386859726661,28.768127334954197,510.1659132681523,97.2605156554931,108.46512468117203,214.999105516594
2021-08-05 21:00:00,629.3359414157035,153.2740731436609,219.1640681245304,141.73140604745785,779.3386859726661,28.76123841557322,510.28810869648,97.2605156554931,108.46512468117203,215.05060230833456
2021-08-05 22:00:00,621.006276391057,153.2740731436609,222.1037538287157,141.73140604745785,779.3386859726661,29.14701790090785,503.53411812994665,97.2605156554931,108.46512468117203,212.2042695904743
2021-08-05 23:00:00,642.7293433000395,153.2740731436609,214.5970564055282,141.73140604745785,752.9984751255635,28.16190242942834,521.1479583678581,97.2605156554931,108.46512468117203,219.62726630070858
2021-08-06 00:00:00,632.9745977862109,150.9478224551399,214.5970564055282,141.73140604745785,764.6029036805808,28.5959043504298,513.2384615292228,97.2605156554931,108.46512468117203,216.2939688357737
2021-08-06 01:00:00,639.1334360035421,152.4165436660875,214.5970564055282,141.73140604745785,757.2350125345381,28.320347575190773,518.2322680145472,97.2605156554931,108.46512468117203,218.39850757414172
2021-08-06 02:00:00,642.4150502226312,153.19912249664688,214.5970564055282,141.73140604745785,753.3668696828656,28.17568026819028,520.8931182904166,97.2605156554931,108.46512468117203,219.5198691044735
2021-08-06 03:00:00,639.7559180449383,152.56498928933183,214.5970564055282,141.73140604745785,753.3668696828656,28.292791897666866,518.7369987357691,97.2605156554931,108.46512468117203,218.6112161279028
2021-08-06 04:00:00,636.1931126902086,151.71535375575928,214.5970564055282,141.73140604745785,749.1713641132031,28.451237043429305,518.7369987357691,97.2605156554931,108.46512468117203,217.39376867731156
2021-08-06 05:00:00,636.1931126902086,150.9478224551399,214.5970564055282,141.73140604745785,745.381289758499,28.5959043504298,518.7369987357691,97.2605156554931,108.46512468117203,216.2939688357737
2021-08-06 06:00:00,636.1931126902086,150.9478224551399,214.5970564055282,141.73140604745785,748.6275668491481,28.471903801572235,518.7369987357691,97.2605156554931,108.46512468117203,217.23597015177756
2021-08-06 07:00:00,636.1931126902086,150.9478224551399,214.5970564055282,141.73140604745785,750.6253599678624,28.3961256883815,518.7369987357691,97.2605156554931,108.46512468117203,217.23597015177756
2021-08-06 08:00:00,636.1931126902086,150.9478224551399,214.5970564055282,141.73140604745785,752.2678662259979,28.334125413952716,518.7369987357691,97.2605156554931,108.70246631067131,217.23597015177756
2021-08-06 09:00:00,636.1931126902086,150.9478224551399,214.5970564055282,141.73140604745785,749.5343347353511,28.43745920466736,518.7369987357691,97.2605156554931,108.3074718836703,217.23597015177756
2021-08-06 10:00:00,638.0425112736104,150.9478224551399,214.5970564055282,141.73140604745785,747.3617714462631,28.520126237239058,518.7369987357691,97.2605156554931,107.99353718255824,217.23597015177756
2021-08-06 11:00:00,640.97072569733,150.9478224551399,214.5970564055282,141.73140604745785,743.9475195449697,28.651015705477594,518.7369987357691,97.2605156554931,107.50017887371752,217.23597015177756
2021-08-06 12:00:00,643.1283573779654,150.9478224551399,214.5970564055282,141.73140604745785,741.4516496016124,28.74746057681126,518.7369987357691,97.2605156554931,107.13952646436401,217.23597015177756
2021-08-06 13:00:00,638.0425112736104,150.9478224551399,214.5970564055282,141.73140604745785,747.3617714462631,28.520126237239058,522.8718588706196,98.03578063535576,107.99353718255824,217.23597015177756
2021-08-06 14:00:00,648.9847862254043,150.9478224551399,214.5970564055282,141.73140604745785,734.760801184405,29.009239513288318,514.055923943093,96.38283824041152,106.17270100588726,217.23597015177756
2021-08-06 15:00:00,648.9847862254043,150.9478224551399,214.5970564055282,141.73140604745785,729.907462558983,29.202129255955633,510.66041418361993,95.74619764811817,105.47139512521615,217.23597015177756
2021-08-06 16:00:00,648.9847862254043,150.9478224551399,214.5970564055282,141.73140604745785,729.907462558983,29.147017900907827,511.62597393627163,95.74619764811817,105.67082106731064,217.23597015177756
2021-08-06 17:00:00,648.9847862254043,150.9478224551399,214.5970564055282,143.00434233434117,729.907462558983,29.4087968373849,507.0717956721399,95.74619764811817,104.73020471674661,217.23597015177756
2021-08-06 18:00:00,648.9847862254043,150.9478224551399,213.49114512866674,142.26737922088242,729.907462558983,29.25724061100344,509.698492047178,95.74619764811817,105.27272049347569,217.23597015177756
2021-08-06 19:00:00,648.9847862254043,150.9478224551399,211.98308429658294,141.26242952071135,729.907462558983,29.050573029574174,513.3245187869018,95.74619764811817,106.02163716760522,217.23597015177756
2021-08-06 20:00:00,648.9847862254043,150.9478224551399,211.63120343576335,141.0279412573381,729.907462558983,29.002350593907348,514.1780274879727,95.74619764811817,106.19792017477225,217.5971701021487
2021-08-06 21:00:00,648.9847862254043,152.0593147345008,210.0842646697863,141.0279412573381,729.907462558983,29.215907094717586,510.41959342710794,95.74619764811817,105.42165619801727,216.00662252535867
2021-08-06 22:00:00,648.9847862254043,152.59713357935286,209.34383610539555,141.0279412573381,729.907462558983,29.319240885432226,508.62065219087526,95.74619764811817,105.0501043082216,216.00662252535867
2021-08-06 23:00:00,650.5132478038907,152.2385876827848,209.83687387295421,141.0279412573381,729.907462558983,29.250351691622466,508.62065219087526,95.74619764811817,105.29751388030883,216.00662252535867
2021-08-07 00:00:00,648.5276473762199,152.70469734832326,209.196376253713,141.0279412573381,727.6795224290777,29.33990764357515,508.62065219087526,95.74619764811817,104.97610799149828,216.00662252535867
2021-08-07 01:00:00,638.9264978430072,154.99939108635868,206.09932141211274,141.0279412573381,727.6795224290777,29.780798483957597,508.62065219087526,95.74619764811817,103.42198564325494,216.00662252535867
2021-08-07 02:00:00,631.9101464596935,156.72041138988521,203.836048150209,141.0279412573381,727.6795224290777,30.111466614244428,508.62065219087526,95.74619764811817,102.28626033763237,216.00662252535867
2021-08-07 03:00:00,642.0453859077917,154.24644470356583,207.10538504522623,141.0279412573381,716.1924743742604,29.63613117695711,508.62065219087526,94.23476144639771,103.92683494555813,216.00662252535867
2021-08-07 04:00:00,641.4489665990062,154.38986306219306,206.91299732107834,141.0279412573381,716.858390203525,29.66368685448101,508.62065219087526,94.32238093635252,103.83029352898075,215.80596611799652
2021-08-07 05:00:00,645.3456191998412,153.45764373111618,208.16994543564562,141.0279412573381,712.5299373133041,29.48457495057564,511.71040381633384,93.75285425164624,104.46103830275494,217.1169369402086
2021-08-07 06:00:00,641.4489665990062,153.45764373111618,206.91299732107834,141.0279412573381,716.858390203525,29.663686854480996,508.62065219087526,94.32238093635247,103.83029352898079,215.80596611799652
2021-08-07 07:00:00,638.4834142800094,153.45764373111618,205.95639539171597,140.37593967963426,720.1879693498489,29.801465242100512,506.26919286498116,94.76047838612652,103.35026443268407,214.80825013964235
2021-08-07 08:00:00,635.3989533414585,153.45764373111618,204.96143695987192,139.69779504350078,723.6840274534891,29.946132549101,503.8234479719136,95.22048070838927,102.85098779291265,213.77052912447502
2021-08-07 09:00:00,632.0547483238719,153.45764373111618,203.88269255481998,138.96254349064026,719.8751641511022,30.104577694863448,501.17174561416664,95.22048070838927,102.30966680452887,212.64542107645147
2021-08-07 10:00:00,629.3185805822101,153.45764373111618,203.00008349614106,138.96254349064026,716.7588214491494,30.235467163101983,499.0021709578283,95.22048070838927,101.86676781403307,212.64542107645147
2021-08-07 11:00:00,642.942097340624,153.45764373111618,207.39463837629498,138.96254349064026,732.2752484497944,29.594797660671244,509.80459225649645,95.22048070838927,104.071984156376,212.64542107645147
2021-08-07 12:00:00,642.942097340624,153.45764373111618,208.3646787803001,138.96254349064026,735.7002963845456,29.45701927305173,512.1890852043753,95.22048070838927,104.55875676702323,211.65545170458716
2021-08-07 13:00:00,642.942097340624,153.45764373111618,206.91299732107834,138.96254349064026,730.5746556758749,29.45701927305173,508.62065219087526,95.22048070838927,103.83029352898079,213.14040576238358
2021-08-07 14:00:00,642.942097340624,153.45764373111618,206.91299732107834,138.96254349064026,733.6414336148127,29.45701927305173,510.75572022712424,95.22048070838927,104.26614830592148,212.2494333277057
2021-08-07 15:00:00,642.942097340624,153.45764373111618,206.91299732107834,138.96254349064026,734.3264396219226,29.45701927305173,511.2326163244417,95.22048070838927,104.36350231927902,212.05143945333285
2021-08-07 16:00:00,642.942097340624,151.7382303559776,206.91299732107834,138.96254349064026,742.6474191077236,29.45701927305173,517.025620475427,95.22048070838927,105.54609158068732,209.6755129608585
2021-08-07 17:00:00,642.942097340624,152.9919692753495,206.91299732107834,138.96254349064026,736.5615704379107,29.45701927305173,512.7886978070495,95.22048070838927,104.68116224204901,211.407959361621
2021-08-07 18:00:00,642.942097340624,154.56809820255984,206.91299732107834,138.96254349064026,729.0508614925416,29.45701927305173,507.5597979916359,95.22048070838927,103.61372976495744,213.58589197972248
2021-08-07 19:00:00,642.942097340624,155.8934793458958,206.91299732107834,138.96254349064026,722.8525890028302,29.45701927305173,503.2446066943724,95.22048070838927,102.7328225955403,215.41733531767142
2021-08-07 20:00:00,635.2598847804878,154.03078152282905,206.91299732107834,138.96254349064026,731.5940621721667,29.45701927305173,509.3303554264904,95.22048070838927,102.7328225955403,212.84341495082424
2021-08-07 21:00:00,644.1239761960295,156.18004824175222,206.91299732107834,138.96254349064026,721.5262539771369,29.45701927305173,502.32122209493315,95.22048070838927,102.7328225955403,215.81332306641713
2021-08-07 22:00:00,649.737900759206,157.5412504970703,206.91299732107834,138.96254349064026,721.5262539771369,29.45701927305173,497.98102053976993,95.22048070838927,102.7328225955403,217.69426487295937
2021-08-07 23:00:00,706.9112903894497,171.40402083412488,206.91299732107834,138.96254349064026,721.5262539771369,29.45701927305173,457.70543956821496,95.22048070838927,102.7328225955403,236.8501722185335
2021-08-08 00:00:00,684.7510618505956,166.03085403681692,200.42669646461826,134.60635090472678,698.9078761095152,28.533601740981148,443.3573066663901,92.23551266110435,99.51235793737291,229.4254019295513
2021-08-08 01:00:00,659.7838710301531,159.97708611184987,193.11879749967312,129.69837392459752,673.4245037119945,27.49321798818162,427.1917435970007,88.87244866116335,95.88396775583765,221.06016073729796
2021-08-08 02:00:00,669.3866367303233,162.30545839068333,195.92952787080588,131.58605737849336,683.2258007879639,27.89336558541221,433.40926785445816,90.16593481498681,97.2795024410435,224.2775611958569
2021-08-08 03:00:00,670.7162504426545,162.62784839852185,196.31870592219352,131.8474289336482,684.5829034600213,27.948770637336445,434.2701558285676,90.16593481498681,97.47273032053357,224.72304741319587
2021-08-08 04:00:00,679.8758115720477,164.84875734140917,198.99971027619705,133.64798853582576,693.9318329786383,28.330449883925624,440.2007174279886,90.16593481498681,98.80385571257611,227.7919524659752
2021-08-08 05:00:00,682.3873041397844,165.45771624510405,199.7348243732625,134.14169036222927,696.4952491369688,28.43510387089362,441.8268391568621,90.16593481498681,99.1688417071684,228.63342643205982
