Date,ZEC,CELR,MDT,QTUM,NEO,XRP,SKL,CHZ,VET,RIF
2021-06-18 04:00:00,4082.811805029257,6472.623415691593,1869.499688241248,4786.901184829329,3462.7956152566967,287.5068875156723,3230.8452375719453,2593.298109731993,1511.030072846055,889.2350652375702
2021-06-18 05:00:00,4082.811805029257,6472.623415691593,1839.8558727934394,4786.901184829329,3462.7956152566967,287.5068875156723,3282.9007172316647,2593.298109731993,1511.030072846055,875.134864884811
2021-06-18 06:00:00,4082.811805029257,6472.623415691593,1862.5735631366197,4786.901184829329,3462.7956152566967,287.5068875156723,3242.8593876447253,2593.298109731993,1511.030072846055,885.9406259028134
2021-06-18 07:00:00,4082.811805029257,6472.623415691593,1834.5920177139217,4786.901184829329,3462.7956152566967,287.5068875156723,3292.3200941007985,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 08:00:00,4082.811805029257,6472.623415691593,1781.399376910377,4786.901184829329,3462.7956152566967,287.5068875156723,3390.6288745156276,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 09:00:00,3983.079943307256,6314.51503002533,1826.0036225841827,4786.901184829329,3462.7956152566967,280.4838851048055,3307.8051377841734,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 10:00:00,4025.83651377674,6382.2985068083035,1806.6104722912237,4786.901184829329,3462.7956152566967,283.49475337000047,3343.3129371469845,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 11:00:00,4065.109926655021,6444.5600128363185,1806.6104722912237,4786.901184829329,3462.7956152566967,286.2603417042077,3375.928098968022,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 12:00:00,4101.949985365332,6502.963837952649,1806.6104722912237,4786.901184829329,3462.7956152566967,288.85457605090204,3406.52244736492,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 13:00:00,4166.398969423603,6605.1370517214655,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 14:00:00,4298.048445700414,6813.8455407493375,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 15:00:00,4230.177232732538,6706.246948581526,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 16:00:00,4331.377644998867,6866.683478451898,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 17:00:00,4372.498318843793,6931.873511475174,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 18:00:00,4387.11228381319,6955.04153791727,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 19:00:00,4295.235586769983,6809.386217751465,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 20:00:00,4256.928799471078,6748.657136840757,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 21:00:00,4268.695919729778,6767.31196144666,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 22:00:00,4304.390868394514,6823.900403819799,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-18 23:00:00,4379.793110833857,6943.438198681508,1806.6104722912237,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1511.030072846055,872.6310909903957
2021-06-19 00:00:00,4291.023194890182,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 01:00:00,4376.872275148072,6938.807696381619,1805.4056637068347,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1510.0223835677316,872.6310909903957
2021-06-19 02:00:00,4377.6021187824135,6939.964742854253,1805.706715176521,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1510.2741798631407,872.6310909903957
2021-06-19 03:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 04:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 05:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 06:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 07:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 08:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 09:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 10:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 11:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 12:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 13:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 14:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 15:00:00,4377.6021187824135,6802.708166540856,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 16:00:00,4377.6021187824135,6831.731864002303,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 17:00:00,4377.6021187824135,6927.21696825791,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 18:00:00,4377.6021187824135,6698.72469496863,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 19:00:00,4408.593992189723,6651.633484459184,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 20:00:00,4367.036707393559,6714.931286972585,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 21:00:00,4282.513416282715,6847.462825531256,1769.993980208172,4786.901184829329,3462.7956152566967,293.392999004249,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 22:00:00,4228.277637819923,6935.294682530408,1769.993980208172,4786.901184829329,3462.7956152566967,289.6773310892281,3460.045018748689,2593.298109731993,1480.404422464736,872.6310909903957
2021-06-19 23:00:00,4166.998251764563,7037.284310214678,1769.993980208172,4786.901184829329,3462.7956152566967,285.47910889952914,3460.045018748689,2593.298109731993,1480.404422464736,885.463901152019
2021-06-20 00:00:00,4166.998251764563,6948.026365025041,1769.993980208172,4786.901184829329,3462.7956152566967,289.1465213870823,3460.045018748689,2593.298109731993,1480.404422464736,874.2330506033621
2021-06-20 01:00:00,4166.998251764563,6908.824092139071,1769.993980208172,4786.901184829329,3462.7956152566967,290.7872059209877,3460.045018748689,2593.298109731993,1480.404422464736,869.3004379713483
2021-06-20 02:00:00,4166.998251764563,6919.158048733595,1769.993980208172,4786.901184829329,3462.7956152566967,290.35290707377743,3460.045018748689,2593.298109731993,1480.404422464736,869.3004379713483
2021-06-20 03:00:00,4166.998251764563,6709.520383437557,1769.993980208172,4786.901184829329,3462.7956152566967,299.4249274377246,3460.045018748689,2514.7259832808063,1480.404422464736,869.3004379713483
2021-06-20 04:00:00,4166.998251764563,6589.517882119348,1802.2275530951215,4874.076017042982,3462.7956152566967,304.87779074158647,3460.045018748689,2469.7490861439383,1480.404422464736,869.3004379713483
2021-06-20 05:00:00,4127.42561879434,6589.517882119348,1785.1123816507234,4827.788495513608,3429.9105666787605,301.9824650935182,3460.045018748689,2469.7490861439383,1466.3455010738076,861.0449732232822
2021-06-20 06:00:00,4083.8957225270933,6589.517882119348,1766.2856930618852,4776.872221831298,3393.73701324303,298.7976068806431,3460.045018748689,2469.7490861439383,1450.8806875437865,851.9639620004095
2021-06-20 07:00:00,4021.8985975404094,6589.517882119348,1739.4719244656617,4704.355104768614,3342.2171038042634,294.26159669866956,3460.045018748689,2469.7490861439383,1428.8550440313325,839.0304005617729
2021-06-20 08:00:00,4004.750456586645,6589.517882119348,1732.055350173089,4684.297178772551,3327.966916087157,293.0069555845066,3460.045018748689,2469.7490861439383,1422.7628447619302,835.4530325042776
2021-06-20 09:00:00,3820.7377132751044,6589.517882119348,1652.469802956638,4469.060203660966,3175.051440199753,279.5436913209893,3460.045018748689,2469.7490861439383,1357.3888602941145,797.0651214257709
2021-06-20 10:00:00,3769.293290413814,6589.517882119348,1630.2200800789203,4408.886425672781,3132.300877048436,275.77976797850056,3460.045018748689,2469.7490861439383,1339.1122624859076,786.3330172532851
2021-06-20 11:00:00,3782.4841680705554,6589.517882119348,1635.925137227053,4424.315599515906,3143.2625599077483,276.7448765278566,3460.045018748689,2469.7490861439383,1343.798569616217,789.0848388359736
2021-06-20 12:00:00,3802.930028438504,6589.517882119348,1644.7679758066588,4448.230818972749,3160.253168339682,278.2407947793585,3460.045018748689,2469.7490861439383,1351.0623456681967,793.3501622891412
2021-06-20 13:00:00,3877.458487199092,6589.517882119348,1677.0015486936086,4535.405651186401,3222.186676494795,283.6936580832204,3460.045018748689,2469.7490861439383,1377.5399809544447,808.897954231332
2021-06-20 14:00:00,3932.200629474568,6589.517882119348,1700.6775358583593,4599.436722635366,3267.67766036094,287.69885856304813,3460.045018748689,2469.7490861439383,1396.9881555452287,820.31801379949
2021-06-20 15:00:00,3982.325964570185,6589.517882119348,1722.3567530212636,4658.067583239239,3309.3320552263262,291.36627105060126,3460.045018748689,2469.7490861439383,1414.7961226404043,830.7749358137069
2021-06-20 16:00:00,3953.306033725354,6589.517882119348,1709.8056272953718,4624.123400784366,3285.2163529358395,289.2430322420179,3460.045018748689,2469.7490861439383,1404.4862469537238,824.7209283317919
2021-06-20 17:00:00,4013.9840709463633,6589.517882119348,1736.0488901767822,4695.097600462738,3335.640094088675,293.6825315690558,3460.045018748689,2469.7490861439383,1426.043259753147,837.3793076121599
2021-06-20 18:00:00,4133.361513739872,6589.517882119348,1787.679657367383,4834.731623743012,3434.8433239654496,302.41676394072834,3460.045018748689,2469.7490861439383,1468.4543392824469,862.2832929354921
2021-06-20 19:00:00,4236.250359462454,6589.517882119348,1832.1791031228179,4955.079179719383,3520.344450268084,309.9446106257058,3460.045018748689,2469.7490861439383,1505.00753489886,883.7475012804637
2021-06-20 20:00:00,4232.952640048268,6584.388255868283,1830.752838835785,4951.221886258601,3517.6040295532557,309.70333348836675,3457.3515382732508,2467.8265039501475,1503.8359581162829,883.0595458847915
2021-06-20 21:00:00,4254.717588181891,6618.2437891253185,1840.1661831302035,4976.680023099756,3535.690806271121,311.2957625948043,3475.1285094111468,2480.5155464291684,1511.5683648812933,887.6000514962278
2021-06-20 22:00:00,4235.590815579616,6588.491956869136,1831.8938502654112,4954.307721027226,3519.796366125118,311.2957625948043,3459.5063226536013,2469.3645697051807,1504.7732195423446,883.6099102013292
2021-06-20 23:00:00,4218.442674625852,6561.817900363592,1824.4772759728387,4934.249795031164,3505.546178408012,311.2957625948043,3445.50022418132,2459.367142297467,1498.6810202729423,880.032542143834
2021-06-21 00:00:00,4103.682039012203,6383.306906826497,1774.8432787840843,4800.015982595983,3410.179537531997,311.2957625948043,3351.7671036360493,2392.46128195354,1457.9101482392507,856.0916943744426
2021-06-21 01:00:00,4103.682039012203,6409.98096333204,1782.259853076657,4820.073908592044,3424.429725249103,311.2957625948043,3365.773202108331,2402.458709361253,1464.002347508653,859.669062431938
2021-06-21 02:00:00,4103.682039012203,6289.9477090570945,1748.8852687600802,4729.813241609766,3360.3038805221263,311.2957625948043,3302.7457589830624,2357.470286026543,1436.587450796343,843.5709061732092
2021-06-21 03:00:00,4103.682039012203,6199.666287038334,1723.7830173082962,4661.924876700019,3312.0724759411532,306.82764530425743,3255.3405026153396,2323.6328394158213,1415.9676994229815,843.5709061732092
2021-06-21 04:00:00,4103.682039012203,6332.010644315836,1760.580635913752,4761.44304798817,3382.775330383716,313.37749905971816,3324.8322988816603,2373.2354600156295,1446.1943804134771,843.5709061732092
2021-06-21 05:00:00,4103.682039012203,5971.910881491005,1660.4568829640232,4490.661047041339,3190.397796202789,295.55580395765065,3135.749969505857,2238.2701900115,1363.9496902765472,843.5709061732092
2021-06-21 06:00:00,4103.682039012203,5971.910881491005,1660.4568829640232,4490.661047041339,3190.397796202789,295.55580395765065,3135.749969505857,2238.2701900115,1363.9496902765472,843.5709061732092
2021-06-21 07:00:00,4051.513602165115,5895.992412975229,1639.3481715159323,4433.57310382178,3149.8395696233342,291.79852350878167,3095.8864584693624,2209.8159735433933,1346.6103538944028,843.5709061732092
2021-06-21 08:00:00,4030.364235875755,5865.214655468833,1630.7905857937333,4410.429343057092,3133.3970453343663,290.27530170518617,3079.72557561673,2198.280480380647,1339.5808931989386,843.5709061732092
2021-06-21 09:00:00,3853.414537921441,5607.707417665322,1630.7905857937333,4216.793211325883,2995.8279254499994,277.5310126151037,3079.72557561673,2198.280480380647,1280.767738713556,843.5709061732092
2021-06-21 10:00:00,3888.6634817370414,5659.003680175982,1630.7905857937333,4255.366145933694,3023.2321325982803,280.06971562109624,3079.72557561673,2198.280480380647,1292.4835065393295,843.5709061732092
2021-06-21 11:00:00,3769.5220516403115,5659.003680175982,1630.7905857937333,4124.989626959293,2930.6059124370922,271.4888994608414,3079.72557561673,2198.280480380647,1252.8842112882148,843.5709061732092
2021-06-21 12:00:00,3975.3758835234175,5659.003680175982,1630.7905857937333,4350.255565068907,3090.6464821830486,286.3149250158378,3079.72557561673,2198.280480380647,1321.304295390732,843.5709061732092
2021-06-21 13:00:00,3940.8319185841297,5659.003680175982,1630.7905857937333,4312.454089153253,3063.7903591777344,283.82699606996516,3079.72557561673,2198.280480380647,1309.8228429214741,843.5709061732092
2021-06-21 14:00:00,3903.468038139593,5659.003680175982,1630.7905857937333,4271.566778468974,3034.741899600557,281.135970883613,3079.72557561673,2198.280480380647,1297.404129026154,843.5709061732092
2021-06-21 15:00:00,3742.0278754641436,5659.003680175982,1630.7905857937333,4094.9027379652002,2909.230630861434,269.50871111616726,3079.72557561673,2198.280480380647,1243.7459123841118,843.5709061732092
2021-06-21 16:00:00,3732.863150072087,5659.003680175982,1630.7905857937333,4084.8737749671695,2902.105537002881,268.8486483346092,3079.72557561673,2198.280480380647,1240.6998127494105,843.5709061732092
2021-06-21 17:00:00,3850.5946224161935,5659.003680175982,1630.7905857937333,4213.707376557259,2993.6355888781377,277.3279163746243,3079.72557561673,2198.280480380647,1279.830477287494,843.5709061732092
2021-06-21 18:00:00,3797.0162278164803,5659.003680175982,1630.7905857937333,4155.076515953385,2951.981194012751,273.46908780551564,3079.72557561673,2198.280480380647,1262.0225101923181,843.5709061732092
2021-06-21 19:00:00,3771.6369882692484,5659.003680175982,1630.7905857937333,4127.304003035762,2932.2501648659895,271.641221641201,3079.72557561673,2198.280480380647,1253.5871573577615,843.5709061732092
2021-06-21 20:00:00,3577.767797283445,5659.003680175982,1630.7905857937333,3915.152862692801,2781.527025550447,271.641221641201,3079.72557561673,2198.280480380647,1189.150434316007,843.5709061732092
2021-06-21 21:00:00,3526.304339312668,5659.003680175982,1630.7905857937333,3858.8363781653975,2741.516883113958,267.7338700786774,3079.72557561673,2198.280480380647,1172.0454132903778,855.8821169190397
2021-06-21 22:00:00,3554.503494365149,5659.003680175982,1630.7905857937333,3889.6947258516457,2763.4402488325827,269.87488463348484,3079.72557561673,2198.280480380647,1181.4180275509966,849.0920961580795
2021-06-21 23:00:00,3663.070241317198,5659.003680175982,1630.7905857937333,4008.499364443703,2847.8452068492857,278.11779066949373,3079.72557561673,2198.280480380647,1217.502592454379,823.9265490433095
2021-06-22 00:00:00,3788.556481300736,5852.864853207415,1630.7905857937333,4145.81901164751,2945.4041842971637,287.64530543838714,3079.72557561673,2273.5872404860656,1259.2107259141326,796.6360902175355
2021-06-22 01:00:00,3832.970150508392,5921.478639167977,1630.7905857937333,4194.420909253352,2979.9334853039963,291.0174033622089,3079.72557561673,2300.2407567031523,1273.9725933746072,796.6360902175355
2021-06-22 02:00:00,3879.498756344985,5993.359748269521,1630.7905857937333,4245.337182935662,3016.1070387397262,294.5500773776413,3079.72557561673,2328.163487978195,1289.4374069046285,796.6360902175355
2021-06-22 03:00:00,3859.054368931936,5961.77562457339,1630.7905857937333,4222.964880863132,3000.2125985937237,292.9978418254058,3079.72557561673,2315.8944090846157,1282.6422615656795,796.6360902175355
2021-06-22 04:00:00,3763.882220629816,5814.746083229327,1630.7905857937333,4118.817957422043,2926.221239293368,285.7719177029306,3079.72557561673,2258.7797314765735,1251.0096884360914,796.6360902175355
2021-06-22 05:00:00,3837.905002642576,5929.102393163597,1630.7905857937333,4199.821120098445,2983.7700743047553,291.3920809093002,3079.72557561673,2303.202258505051,1275.6128008702156,796.6360902175355
2021-06-22 06:00:00,3763.1772417535035,5813.656975515666,1630.7905857937333,4118.046498729887,2925.673155150402,285.71839233906036,3079.72557561673,2258.356659790588,1250.775373079576,796.6360902175355
2021-06-22 07:00:00,3560.1433253756445,5499.993953981661,1630.7905857937333,3895.866395388896,2767.8249219763075,270.3030875444464,3079.72557561673,2136.5120142267647,1183.2925504031207,796.6360902175355
2021-06-22 08:00:00,3553.7985154888365,5490.191984558724,1630.7905857937333,3888.9232671594896,2762.8921646896165,269.8213592696147,3079.72557561673,2132.7043690528953,1181.1837121944814,796.6360902175355
2021-06-22 09:00:00,3541.8138745915326,5471.677153426508,1630.7905857937333,3875.808469392834,2753.5747342592013,268.9114280838215,3079.72557561673,2125.5121503911414,1177.2003511337182,796.6360902175355
2021-06-22 10:00:00,3366.2741343898424,5200.489332725236,1630.7905857937333,3683.715255045937,2617.101782660766,255.5836124801449,3079.72557561673,2020.1673005807525,1118.8558273613664,796.6360902175355
2021-06-22 11:00:00,3200.604098456521,4944.549020015198,1630.7905857937333,3502.4224623892255,2488.302009063849,243.00515197065084,3079.72557561673,1920.7454543741608,1063.7917185802312,796.6360902175355
2021-06-22 12:00:00,3106.1369290307116,4798.608586384794,1630.7905857937333,3399.046997640293,2414.8587339064575,235.83275321204573,3079.72557561673,1920.7454543741608,1032.3934608071584,773.1230426208066
2021-06-22 13:00:00,3106.1369290307116,5086.133022790964,1630.7905857937333,3602.7120923695343,2559.5529476493775,249.96344927377524,3079.72557561673,1920.7454543741608,1094.2527149272423,819.4472557964518
2021-06-22 14:00:00,3106.1369290307116,5086.133022790964,1630.7905857937333,3602.7120923695343,2669.1697762424983,260.66852204781264,3079.72557561673,1920.7454543741608,1094.2527149272423,854.541356687092
2021-06-22 15:00:00,3106.1369290307116,5086.133022790964,1630.7905857937333,3602.7120923695343,2876.3455822834976,280.90110959074354,3079.72557561673,1920.7454543741608,1015.4364942255468,920.8692073704025
2021-06-22 16:00:00,3106.1369290307116,5091.9479614603115,1632.655056737857,3606.8310467434317,2879.6340871412904,281.2222617739646,3083.246603332754,1918.5519879245523,1014.2768788914485,921.9220303971215
2021-06-22 17:00:00,3106.1369290307116,5155.912286823156,1653.1642371232206,3652.1395448563107,2915.8076405770207,284.754935789397,3121.977908209032,1894.7504031119543,1001.6937446796372,933.503083691033
2021-06-22 18:00:00,3106.1369290307116,4990.186534746698,1600.0268152156884,3534.7493452002154,2822.085252129902,275.6020985675949,3021.628618302313,1957.6756932522035,1034.9603266062672,903.4976274295354
2021-06-22 19:00:00,3106.1369290307116,5057.058329444218,1621.4682310731137,3582.1173205000437,2859.9030579945297,279.2953486746379,3062.120437036604,1931.788452387044,1034.9603266062672,891.5502651657106
2021-06-22 20:00:00,3240.2683917797394,4847.720537347636,1554.3472770846518,3433.8349630397115,2741.516883113958,267.7338700786774,2935.363439259695,2015.2083455728903,1034.9603266062672,891.5502651657106
2021-06-22 21:00:00,3245.4590499964465,4839.967285788504,1551.8613158258202,3428.3430238745145,2737.1322099702334,267.3056671677159,2930.6687356383286,2018.4365527744487,1034.9603266062672,891.5502651657106
2021-06-22 22:00:00,3282.929409698653,4784.725368429686,1551.8613158258202,3389.2129573224834,2737.1322099702334,264.25472142711527,2930.6687356383286,2041.7403574145424,1034.9603266062672,891.5502651657106
2021-06-22 23:00:00,3180.4989198748526,4938.8212431674465,1551.8613158258202,3498.3652482307834,2737.1322099702334,272.7652542824751,2930.6687356383286,1978.0361351168751,1034.9603266062672,891.5502651657106
2021-06-23 00:00:00,3002.5606698188685,5231.5064895247,1551.8613158258202,3705.6859517169864,2737.1322099702334,288.9299141712716,2930.6687356383286,1867.3716458976653,1034.9603266062672,841.6710172813009
2021-06-23 01:00:00,3013.7267563559417,5212.123360626868,1546.1115517805224,3691.956103803993,2737.1322099702334,287.85940689386786,2930.6687356383286,1874.3161295194493,1034.9603266062672,844.8010694095319
2021-06-23 02:00:00,2963.0388474739025,5301.285753556895,1572.5604663888917,3691.956103803993,2737.1322099702334,292.7837403699252,2930.6687356383286,1842.7919825512972,1034.9603266062672,844.8010694095319
2021-06-23 03:00:00,3011.486899978121,5215.999986406437,1547.261504589582,3691.956103803993,2737.1322099702334,288.07350834934874,2930.6687356383286,1872.9231037821621,1034.9603266062672,844.8010694095319
2021-06-23 04:00:00,2939.39472174143,5343.928637132124,1585.2099472885463,3691.956103803993,2737.1322099702334,288.07350834934874,2930.6687356383286,1828.0870773586503,1034.9603266062672,844.8010694095319
2021-06-23 05:00:00,2930.8901438846738,5359.43514025039,1589.8097585247845,3691.956103803993,2737.1322099702334,288.07350834934874,2930.6687356383286,1822.7978561583357,1034.9603266062672,844.8010694095319
2021-06-23 06:00:00,2894.2540170861153,5427.2760913928,1609.933932683326,3691.956103803993,2737.1322099702334,284.4725894949819,2930.6687356383286,1822.7978561583357,1034.9603266062672,855.4947538324374
2021-06-23 07:00:00,2894.2540170861153,5333.267916238317,1582.0475770636326,3691.956103803993,2737.1322099702334,289.4869164404686,2930.6687356383286,1822.7978561583357,1034.9603266062672,840.6763625606969
2021-06-23 08:00:00,2894.2540170861153,5401.108867380727,1602.1717512221742,3691.956103803993,2737.1322099702334,285.8507987030143,2930.6687356383286,1822.7978561583357,1034.9603266062672,830.1169968009178
2021-06-23 09:00:00,2894.2540170861153,5573.618714571426,1653.3446512253224,3691.956103803993,2737.1322099702334,277.0033909184314,2930.6687356383286,1822.7978561583357,1068.0166585883082,804.4239303028197
2021-06-23 10:00:00,2894.2540170861153,5491.240416755642,1628.908154032808,3691.956103803993,2737.1322099702334,281.15893066923735,2930.6687356383286,1822.7978561583357,1052.2313315182323,816.4917089960317
2021-06-23 11:00:00,2894.2540170861153,5617.2307545915455,1628.908154032808,3691.956103803993,2737.1322099702334,274.85274347341254,2930.6687356383286,1822.7978561583357,1076.3735964489367,798.1784028936363
2021-06-23 12:00:00,2894.2540170861153,5565.865463012293,1628.908154032808,3691.956103803993,2737.1322099702334,277.389256690214,2930.6687356383286,1806.129759820104,1066.5309807464187,805.5444929778017
2021-06-23 13:00:00,2894.2540170861153,5633.7064141547025,1628.908154032808,3691.956103803993,2737.1322099702334,274.0489422280921,2930.6687356383286,1828.1442266819197,1079.5306618629518,795.8441464255144
2021-06-23 14:00:00,2823.5531620325755,5496.0861989801,1628.908154032808,3691.956103803993,2737.1322099702334,274.0489422280921,2930.6687356383286,1783.486308190808,1053.1598801694136,815.7718256341941
2021-06-23 15:00:00,2974.4148457031574,5789.740601782247,1628.908154032808,3691.956103803993,2883.3764454879515,274.0489422280921,2930.6687356383286,1878.7775004640957,1109.429928430978,774.3960534267685
2021-06-23 16:00:00,2913.1739642131192,5670.5343590605835,1595.3702057659789,3615.9416075254708,2824.0099736441257,268.40648827863515,2930.6687356383286,1840.094937264048,1086.587631611927,790.675444055976
2021-06-23 17:00:00,2804.135321560125,5458.28909762933,1535.6562978762593,3480.598723907615,2718.308694507557,258.36016783204127,2930.6687356383286,1771.221105224939,1045.9172006902022,821.4208137733514
2021-06-23 18:00:00,2734.9281465429276,5458.28909762933,1497.7556896722822,3394.6961630725373,2651.219754781607,251.98373613306157,2930.6687356383286,1727.506663885048,1020.1035481873721,842.2068128839461
2021-06-23 19:00:00,2803.13953486923,5458.28909762933,1535.1109653841156,3479.3627158380455,2717.3433860222917,258.26842061335094,2859.3540612542347,1770.5921204574583,1045.5457812297295,821.7126151281557
2021-06-23 20:00:00,2881.80668344993,5458.28909762933,1578.1922322634568,3577.007353334034,2793.6027563582634,265.5164508898891,2781.2998211577988,1820.2819170884138,1074.8879186070471,799.2816211422798
2021-06-23 21:00:00,2944.541244976311,5458.28909762933,1612.548179268501,3654.875861716911,2854.417190929988,271.2965256673815,2722.0431797195365,1859.9079574396821,1098.2873446168066,799.2816211422798
2021-06-23 22:00:00,2997.3179395937427,5458.28909762933,1641.4508013521097,3720.3842894040927,2905.5785406490577,276.1591282579704,2722.0431797195365,1893.2441501161459,1117.9725760218423,799.2816211422798
2021-06-23 23:00:00,3002.2968730482175,5458.28909762933,1644.1774638128272,3726.56432975194,2910.4050830753854,276.61786435142216,2722.0431797195365,1896.389073953548,1119.8296733242044,799.2816211422798
2021-06-24 00:00:00,2919.6465777039384,5308.027739386134,1598.9148669649123,3623.9756599776742,2830.2844787983513,269.0028452001227,2647.1079943408563,1844.183338252671,1089.0018581049974,777.2781801622438
2021-06-24 01:00:00,2877.823536686351,5231.991871359457,1576.0109022948825,3572.063321055757,2789.741522417202,265.1494620151277,2609.188984872126,1817.765978018492,1073.4022407651576,766.1439088229481
2021-06-24 02:00:00,2914.667644249464,5298.975850335341,1596.1882045041943,3617.795619629828,2825.457936372025,268.54410910667093,2642.5938265469595,1841.0384144152688,1087.1447608026353,775.9526716694703
2021-06-24 03:00:00,2957.486471957946,5376.822096172175,1619.6375016663671,3670.9439666213143,2866.966201238439,272.4892395103562,2681.4156695744687,1868.084759416928,1103.1157976029476,787.3520447073204
2021-06-24 04:00:00,3005.7821264663503,5464.625419964887,1646.08612753533,3730.890357995434,2913.7836627738147,276.9389796168384,2725.203097175264,1898.5905206397297,1121.1296414358576,800.2094770872211
