Date,TRU,FUN,KAVA,PAXG,STRAX,CHZ,RIF,ONT,ARDR,TFUEL
2021-05-28 02:00:00,2268.424984272693,364.2892146498132,1786.4162776149597,408.08417864112056,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1241.1894464120073,657.7772082856775
2021-05-28 03:00:00,2268.424984272693,364.2892146498132,1812.3561253360397,408.08417864112056,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1259.2122698918313,667.3285322582221
2021-05-28 04:00:00,2268.424984272693,364.2892146498132,1831.5200118577197,408.08417864112056,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,674.3848762549102
2021-05-28 05:00:00,2268.424984272693,364.2892146498132,1867.7957163179299,408.08417864112056,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,687.7419710751
2021-05-28 06:00:00,2268.424984272693,364.2892146498132,1865.3326889997077,407.546045658297,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,686.8350585857698
2021-05-28 07:00:00,2268.424984272693,364.2892146498132,1888.9970476182218,412.7163382473295,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,695.5485236067778
2021-05-28 08:00:00,2268.424984272693,364.2892146498132,1888.9970476182218,416.6107633667156,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,702.1117763570552
2021-05-28 09:00:00,2268.424984272693,364.2892146498132,1888.9970476182218,412.1353921496337,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,694.5694584157476
2021-05-28 10:00:00,2268.424984272693,364.2892146498132,1888.9970476182218,426.872584655905,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,719.405966060141
2021-05-28 11:00:00,2268.424984272693,364.2892146498132,1888.9970476182218,400.3024770263909,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,674.6275131104381
2021-05-28 12:00:00,2268.424984272693,364.2892146498132,1914.959373019033,394.8753210701133,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,665.4811577012891
2021-05-28 13:00:00,2268.424984272693,364.2892146498132,1949.6211163551952,387.8549482838845,1024.5211609660294,1381.8856184993454,823.7506206480517,2041.793757718064,1272.5272032592677,653.6497629293565
2021-05-28 14:00:00,2268.424984272693,361.977960481708,1937.2516314783688,387.8549482838845,1018.0210267090464,1381.8856184993454,823.7506206480517,2028.8394781424977,1264.4535802029618,653.6497629293565
2021-05-28 15:00:00,2268.424984272693,341.83703130250547,1829.4604061231662,387.8549482838845,961.3769996124794,1381.8856184993454,823.7506206480517,1915.9521846982793,1194.0977221408689,653.6497629293565
2021-05-28 16:00:00,2268.424984272693,345.34201015084085,1848.2185260462663,387.8549482838845,971.2343460681242,1381.8856184993454,823.7506206480517,1935.5971361425447,1206.3412384240582,653.6497629293565
2021-05-28 17:00:00,2268.424984272693,350.34549444882697,1874.9964218785174,382.3157700316063,985.3060652837911,1381.8856184993454,823.7506206480517,1963.6410161028366,1223.8193015239729,653.6497629293565
2021-05-28 18:00:00,2268.424984272693,345.1388229712273,1847.1310988043474,388.08328293590233,970.662905693884,1381.8856184993454,823.7506206480517,1934.4582983776602,1205.6314693641632,653.6497629293565
2021-05-28 19:00:00,2268.424984272693,335.18265117015864,1793.8471639503255,399.61080031946483,942.6623273561106,1381.8856184993454,823.7506206480517,1878.6552478982985,1205.6314693641632,653.6497629293565
2021-05-28 20:00:00,2268.424984272693,326.8265784085475,1749.126718626414,409.827769025177,919.1618419654792,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,653.6497629293565
2021-05-28 21:00:00,2268.424984272693,327.15675757541976,1750.8937878945324,409.4141550978943,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,653.6497629293565
2021-05-28 22:00:00,2268.424984272693,327.15675757541976,1800.7795126175577,398.0724435247568,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,653.6497629293565
2021-05-28 23:00:00,2268.424984272693,327.15675757541976,1832.1789742279636,391.2503695983365,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,665.0471885963767
2021-05-29 00:00:00,2268.424984272693,327.15675757541976,1844.6843875100296,388.59802017655136,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,669.5864230611637
2021-05-29 01:00:00,2268.424984272693,327.15675757541976,1848.490382856746,387.79790659724813,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,670.9679292026208
2021-05-29 02:00:00,2268.424984272693,327.15675757541976,1855.9664451449378,386.23580868726947,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,673.6816019804827
2021-05-29 03:00:00,2268.424984272693,327.15675757541976,1802.5465818856758,397.6822058529506,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,654.291176495033
2021-05-29 04:00:00,2268.424984272693,327.15675757541976,1855.0149463082582,386.43392187410996,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,673.3362254451183
2021-05-29 05:00:00,2268.424984272693,327.15675757541976,1858.1412996287752,385.78374044008615,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,674.4710340613152
2021-05-29 06:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,392.00652135701915,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,663.7643614650236
2021-05-29 07:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,398.37314789363785,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,653.1563678788361
2021-05-29 08:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,398.64417052052136,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,652.7123123333679
2021-05-29 09:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,399.1269001601437,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,651.9228802525353
2021-05-29 10:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,403.154478389724,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,645.4100655856666
2021-05-29 11:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,413.10228198464495,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,629.8681214942759
2021-05-29 12:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,412.68203551263616,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,630.5095350599523
2021-05-29 13:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,419.47691153483765,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 14:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,431.4894233199132,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 15:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,421.3201032049196,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 16:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,445.26036236203794,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 17:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,441.9394730424853,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 18:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,448.3645410487994,920.0904325736199,1381.8856184993454,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 19:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,445.1851875583301,920.0904325736199,1372.0866659454077,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 20:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,430.53830776520357,920.0904325736199,1326.9441297076744,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 21:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,433.1907123226529,920.0904325736199,1335.118994972014,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 22:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,433.26189055339944,920.0904325736199,1335.3383704230446,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-29 23:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,449.4727462555168,920.0904325736199,1385.3011714641868,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 00:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,445.3355625583498,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 01:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,426.39583860090374,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 02:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,426.63730538111616,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 03:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,423.55342798297136,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 04:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,413.912858630875,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 05:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,413.912858630875,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 06:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,413.912858630875,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 07:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,404.3024172481678,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 08:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,415.5883632140444,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 09:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,414.9877106276253,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 10:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,417.3903209733021,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 11:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,400.16107573127744,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 12:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,401.3939941981379,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 13:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,397.94814514973297,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 14:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,400.919794787807,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 15:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,404.8398432465429,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 16:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,412.5534869879263,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 17:00:00,2268.424984272693,327.15675757541976,1828.6448356917272,418.5600128521184,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 18:00:00,2268.424984272693,330.1993802636498,1828.6448356917272,414.7031909814266,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 19:00:00,2268.424984272693,334.12183510479457,1828.6448356917272,409.83474370202896,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 20:00:00,2268.424984272693,334.4572210870634,1828.6448356917272,409.423770879742,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 21:00:00,2268.424984272693,336.379239752936,1828.6448356917272,407.0843871221095,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 22:00:00,2284.7484178709014,338.799802135202,1828.6448356917272,404.1759640720796,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-30 23:00:00,2313.8869235170687,343.12068047358656,1828.6448356917272,399.0862237345274,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 00:00:00,2348.8668802251113,348.3077734238146,1828.6448356917272,393.1429244583794,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 01:00:00,2341.7114415968795,347.2467107823118,1828.6448356917272,394.3442296312179,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 02:00:00,2391.363775888619,354.6095350223953,1828.6448356917272,386.1563864795034,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 03:00:00,2385.1154178557586,353.68298116261593,1828.6448356917272,386.1563864795034,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 04:00:00,2367.715694454039,351.10281837550116,1828.6448356917272,386.1563864795034,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 05:00:00,2319.7671952413816,343.9926517073187,1828.6448356917272,386.1563864795034,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 06:00:00,2222.514534161111,329.57129044347244,1828.6448356917272,386.1563864795034,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 07:00:00,2178.2631262102523,323.009356472674,1828.6448356917272,394.001152148683,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 08:00:00,2199.586485126467,323.009356472674,1828.6448356917272,390.1816033209925,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 09:00:00,2146.5688214638067,323.009356472674,1828.6448356917272,399.8186188247039,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 10:00:00,2172.269541345987,323.009356472674,1828.6448356917272,395.0882545073333,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 11:00:00,2198.2622307705806,323.009356472674,1828.6448356917272,390.41665247961976,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 12:00:00,2167.434037432625,323.009356472674,1828.6448356917272,395.969688852185,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 13:00:00,2179.8886957074237,323.009356472674,1828.6448356917272,393.70734070039913,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 14:00:00,2136.0518115158666,323.009356472674,1828.6448356917272,401.7871555282058,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 15:00:00,2128.5803776491634,323.009356472674,1828.6448356917272,403.19745047996855,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 16:00:00,2144.9925482801787,323.009356472674,1828.6448356917272,400.11243027298775,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 17:00:00,2144.9925482801787,323.009356472674,1828.6448356917272,394.41248817628036,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 18:00:00,2144.9925482801787,323.009356472674,1828.6448356917272,398.70213532122506,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 19:00:00,2144.9925482801787,323.009356472674,1828.6448356917272,396.67483632806636,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 20:00:00,2144.9925482801787,323.009356472674,1828.6448356917272,403.1093070454834,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 21:00:00,2144.9925482801787,323.009356472674,1828.6448356917272,403.608786507566,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 22:00:00,2161.5441396114516,323.009356472674,1828.6448356917272,406.723187859375,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-05-31 23:00:00,2229.3119758168527,323.009356472674,1828.6448356917272,419.4746047148954,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-06-01 00:00:00,2177.3149955025706,323.009356472674,1828.6448356917272,409.6906834870422,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,620.296257514181
2021-06-01 01:00:00,2142.338047783654,323.009356472674,1828.6448356917272,403.1093070454834,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,630.423543351147
2021-06-01 02:00:00,2155.298256090217,323.009356472674,1828.6448356917272,405.54794206623956,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,626.6326896165862
2021-06-01 03:00:00,2174.6604950060455,323.009356472674,1828.6448356917272,409.1912040249596,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,621.0534224727322
2021-06-01 04:00:00,2209.325148548901,323.009356472674,1828.6448356917272,415.7138181768618,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,611.3089981467057
2021-06-01 05:00:00,2157.1720211465868,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,626.0883832629562
2021-06-01 06:00:00,2147.02246042458,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,629.0480738020174
2021-06-01 07:00:00,2101.7398048956256,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,642.6011155109761
2021-06-01 08:00:00,2118.447543314929,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,637.5330592450607
2021-06-01 09:00:00,2153.2683439458156,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,627.2234238417504
2021-06-01 10:00:00,2126.879486068597,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,635.005580704628
2021-06-01 11:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,647.5079364259425
2021-06-01 12:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,632.1282624262033
2021-06-01 13:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,635.2854215775055
2021-06-01 14:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,652.1950697313935
2021-06-01 15:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,658.9525380754031
2021-06-01 16:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,652.4410511260269
2021-06-01 17:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,646.4915924043457
2021-06-01 18:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,657.9500239447542
2021-06-01 19:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,644.9009107349938
2021-06-01 20:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,646.5882495909201
2021-06-01 21:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,653.3281225755525
2021-06-01 22:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,632.2668870451565
2021-06-01 23:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,643.222355527459
2021-06-02 00:00:00,2085.812801916475,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,647.2172264874092
2021-06-02 01:00:00,2084.7202630348957,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,647.5564134744135
2021-06-02 02:00:00,2107.3514255818795,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,640.6022081749178
2021-06-02 03:00:00,2120.774046126987,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 04:00:00,2129.20220321345,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 05:00:00,2107.039271615715,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 06:00:00,2157.4521371514093,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 07:00:00,2169.001833899525,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 08:00:00,2160.573676813062,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 09:00:00,2147.6192872172023,323.009356472674,1828.6448356917272,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 10:00:00,2145.278132470963,323.009356472674,1830.6404466437368,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 11:00:00,2169.3139878656903,323.009356472674,1810.3570716683332,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 12:00:00,2224.0970089276984,323.009356472674,1765.765118534608,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,636.5477638193803
2021-06-02 13:00:00,2234.0859358449884,323.009356472674,1757.8701228949394,405.9005158041801,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,639.4066450042535
2021-06-02 14:00:00,2215.8194349837286,323.009356472674,1743.4972934533096,409.24662876106794,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,644.677707188863
2021-06-02 15:00:00,2241.1315499113575,326.6992103590743,1763.4139000012729,404.6244557782483,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,637.3964941711397
2021-06-02 16:00:00,2230.8131207314386,325.19504936265315,1755.2949382014767,406.4960104829481,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,640.3447153930397
2021-06-02 17:00:00,2219.818553775175,323.5923249072353,1746.6439635650538,408.50934963497394,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,643.5162867075082
2021-06-02 18:00:00,2215.8194349837286,323.009356472674,1743.4972934533096,409.24662876106794,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,644.677707188863
2021-06-02 19:00:00,2246.800118434986,327.52554153120434,1767.8741613938146,403.6036077575028,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,635.7883735046486
2021-06-02 20:00:00,2258.2237190654027,329.1908080371183,1776.8627172599513,401.56191171601176,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,632.5721321716662
2021-06-02 21:00:00,2285.335959814562,333.14307386647835,1798.1957363766285,396.7979542858664,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,625.0675690613747
2021-06-02 22:00:00,2276.5505862949503,331.86239286777476,1791.2830454273628,396.7979542858664,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,625.0675690613747
2021-06-02 23:00:00,2250.595121802038,328.07875519836944,1770.8602251473123,396.7979542858664,920.0904325736199,1372.5501304500337,823.7506206480517,1831.8205448174056,1205.6314693641632,625.0675690613747
2021-06-03 00:00:00,2288.6070339716,333.6199121601396,1800.7695512143537,396.7979542858664,920.0904325736199,1372.5501304500337,823.7506206480517,1862.759473363667,1205.6314693641632,625.0675690613747
2021-06-03 01:00:00,2281.7485612333335,332.6201236256606,1795.3730245535617,396.7979542858664,920.0904325736199,1372.5501304500337,823.7506206480517,1857.1771759764913,1205.6314693641632,625.0675690613747
