Date,STRAX,XTZ,FUN,EOS,BNT,ETC,FLM,CKB,DASH,TRX
2021-01-22 18:00:00,535.1814686796469,1083.5564870857997,668.9550805850168,527.3584863736215,1057.2897549749769,1037.704683208674,1678.6158027572308,,1048.2169376527456,934.7378546473375
2021-01-22 19:00:00,542.1952048518091,1083.5564870857997,677.7219656900376,534.2696996873048,1071.145898793296,1051.3041579636556,1700.6146369171795,,1061.954179097271,946.9879139007038
2021-01-22 20:00:00,527.065573966145,1083.5564870857997,658.8105421063499,519.3612252535023,1041.2562171280651,1021.9681481350528,1653.160008943576,,1032.3209868383663,920.5627860827282
2021-01-22 21:00:00,518.114710660719,1083.5564870857997,647.622326829466,510.54120064365884,1023.5731383504003,1004.6126279715526,1625.0853063013553,,1014.7896501377334,904.9293771308128
2021-01-22 22:00:00,529.5704797419172,1083.5564870857997,661.9415725010001,521.8295157226748,1046.2048399203215,1026.825103404689,1661.0167354292716,,1037.2271444971252,924.9378072446444
2021-01-22 23:00:00,608.4583123069026,1244.9692281615226,760.54815639652,599.564210231817,1202.0534670577965,1179.786814696432,1908.4512415521237,,1191.738403030312,1062.7218070372687
2021-01-23 00:00:00,607.5231474839476,1243.0557833054172,759.3792383825171,598.6427151233258,1200.2059812153539,1177.9735513957676,1905.5180636641303,,1189.9067708377086,1061.0884658034865
2021-01-23 01:00:00,583.3758558055038,1193.6479036281323,729.1961053780883,574.8483950005021,1152.501257497998,1131.1525025964745,1829.779220342021,,1142.6114110072708,1018.9132618026114
2021-01-23 02:00:00,608.090926126456,1244.2175176823384,760.0889386053046,599.2021942963383,1201.3276690482655,1179.0744612568853,1907.298921667555,,1191.018833240361,1062.0801372668545
2021-01-23 03:00:00,642.8924170378509,1315.4250012559637,803.5893875549793,633.4949765480429,1270.08053504202,1246.553759803031,2016.4550416421578,,1259.1817169793871,1122.863764609748
2021-01-23 04:00:00,649.1713808491197,1328.2724167183833,811.4378370775693,639.6821579907688,1282.485082841277,1258.728527678919,2036.1492360329687,,1271.4798188440097,1133.830484322285
2021-01-23 05:00:00,634.2421424255177,1297.7256363369916,792.7768959254538,624.9711467945003,1252.9912909994268,1229.7810742718873,1989.3231461782211,,1242.2391191978058,1107.755358197263
2021-01-23 06:00:00,659.7921813383939,1350.0036832984345,824.7134059508866,650.1477095800607,1303.467243480446,1279.3220180221765,2069.46175633232,,1292.2819273171485,1152.3805740488112
2021-01-23 07:00:00,641.857055983865,1313.30654445099,802.2952283251904,632.4747498207847,1268.0351042878872,1244.5462182915812,2013.2075946947366,,1257.1538384804333,1121.0554225294889
2021-01-23 08:00:00,619.5800939513312,1267.7255544859152,774.4499313487672,610.5234199149434,1224.0253522554167,1201.3516960936165,1943.3351071486138,,1213.5217430352025,1082.1469009961781
2021-01-23 09:00:00,620.0476763628086,1268.6822769139676,775.0343903557686,610.9841674691888,1224.949095176638,1202.2583277439487,1944.8016960926102,,1214.4375591315043,1082.9635716130692
2021-01-23 10:00:00,608.1577236138099,1244.3541923149173,760.172432749162,599.2680153755164,1201.4596323227258,1179.2039800640755,1907.5084343738401,,1191.1496641112608,1062.196804497839
2021-01-23 11:00:00,614.8040736055254,1257.9533182565212,768.4801000629673,605.8172127537209,1214.5899781315138,1192.09110137951,1928.35494864922,,1204.1673357658349,1073.8051939807906
2021-01-23 12:00:00,617.9769542548368,1264.4453633040207,772.4460718961909,608.9437140146729,1220.8582336683721,1198.2432447210495,1938.306802197768,,1210.3818021335967,1079.3468874525513
2021-01-23 13:00:00,607.7235399460095,1243.4658072031543,759.6297208140893,598.8401783608598,1200.6018710387345,1178.3621078173387,1906.1466017829864,,1190.2992634504094,1061.4384674964401
2021-01-23 14:00:00,601.7117660841561,1231.16509027105,752.1152478669285,598.8401783608598,1188.725176337318,1166.7054151702116,1906.1466017829864,,1178.5244850693875,1050.9384167078404
2021-01-23 15:00:00,601.7117660841561,1231.16509027105,768.3131117752527,586.2152061154776,1188.725176337318,1191.8320637651295,1865.960507374608,,1203.9056740240346,1073.5718595188218
2021-01-23 16:00:00,601.7117660841561,1231.16509027105,789.061406523802,570.8007329426617,1188.725176337318,1224.017487351919,1816.8952530407005,,1236.4171454427449,1102.5636664184553
2021-01-23 17:00:00,601.7117660841561,1231.16509027105,805.7184882233415,570.8007329426617,1188.725176337318,1249.8564893863836,1779.3335325244707,,1262.5179041873432,1125.8387789998512
2021-01-23 18:00:00,601.7117660841561,1209.795126268936,791.7332191272369,570.8007329426617,1188.725176337318,1228.1620891820085,1810.7638902041804,,1240.6037333115528,1106.2970178099574
2021-01-23 19:00:00,601.7117660841561,1214.8346103171955,795.0312378096017,570.8007329426617,1188.725176337318,1233.2780820660253,1803.2523197711764,,1245.771552712112,1110.9053734338424
2021-01-23 20:00:00,601.7117660841561,1186.0648975859913,776.2033083697714,570.8007329426617,1188.725176337318,1204.071591044613,1846.9928025451663,,1216.2691913241076,1084.5969128468516
2021-01-23 21:00:00,601.7117660841561,1222.936059356803,776.2033083697714,570.8007329426617,1188.725176337318,1241.5025263226094,1791.3065138867187,,1254.079313014278,1084.5969128468516
2021-01-23 22:00:00,601.7117660841561,1232.313327142805,776.2033083697714,570.8007329426617,1188.725176337318,1251.022158651096,1777.67559673477,,1263.6953820254455,1084.5969128468516
2021-01-23 23:00:00,601.7117660841561,1168.0120623245039,776.2033083697714,570.8007329426617,1188.725176337318,1185.7446798271856,1875.5399878603102,,1197.7566230917232,1084.5969128468516
2021-01-24 00:00:00,606.0477714396226,1168.0120623245039,781.7967201854073,574.9139897783232,1188.725176337318,1185.7446798271856,1889.0553483537205,,1197.7566230917232,1092.4126450424035
2021-01-24 01:00:00,611.8366433609651,1168.0120623245039,789.2643181124294,580.4054767690418,1188.725176337318,1197.0707244170824,1907.0993045883422,,1197.7566230917232,1102.847196880427
2021-01-24 02:00:00,622.2026564071215,1168.0120623245039,802.6363910459432,590.2389687795863,1208.865095742141,1217.3520378708085,1939.4102432779287,,1218.0495573509156,1121.5321327286301
2021-01-24 03:00:00,615.0816456565933,1168.0120623245039,793.4503448107703,583.4837773660194,1195.0298263904695,1203.419636812104,1917.2140005427805,,1204.109173292355,1108.6963752917516
2021-01-24 04:00:00,617.1143470005544,1171.872069700135,796.0725130930665,585.4120551268771,1198.9791211732531,1207.3966579610376,1923.5499455398128,,1208.088473198491,1112.3603581597408
2021-01-24 05:00:00,621.0802433621343,1179.4031264646549,801.1884873020192,589.174216144097,1206.6843818877103,1215.1560141258476,1935.9116735848856,,1215.8522753262678,1119.5089618482357
2021-01-24 06:00:00,619.2649337867967,1175.9559361675292,798.8467526418143,587.4521623393928,1203.1574532238822,1211.6043243537972,1930.2533403250118,,1212.298550503775,1116.2368317815667
2021-01-24 07:00:00,610.852874085213,1159.9818174959255,787.9952637087224,579.4722455189697,1186.8138306889605,1195.1459600010205,1904.032888540823,,1195.8307558223921,1101.0739340333696
2021-01-24 08:00:00,618.6390272896232,1174.7673682046445,798.0393383261562,586.8584098029164,1201.9413920099998,1210.3797256768155,1928.302385182901,,1211.0732501551274,1115.1086234053485
2021-01-24 09:00:00,615.9757596444649,1169.7099441102823,794.603744618725,584.3319590842076,1196.7669825733026,1205.1689888504084,1920.0009604004406,,1205.8595276759847,1110.3080327756822
2021-01-24 10:00:00,614.6355613389622,1167.164968499666,792.8748996513538,583.0606092150703,1194.1631380923898,1202.5468638537463,1915.8235524531258,,1203.2359002517524,1107.8922998173416
2021-01-24 11:00:00,636.2889077101298,1208.2836881522674,820.807541221514,603.6015836084398,1236.2329916434355,1244.9120724561594,1983.3171918984858,,1245.6253833100006,1146.9228688550882
2021-01-24 12:00:00,644.8546934153292,1224.549725511063,831.8573354551078,611.7273292467157,1252.8752853559315,1261.6712048333861,2010.016808763376,,1262.3941183501704,1162.3628606512057
2021-01-24 13:00:00,649.339449342895,1233.0660729861797,837.6426343048576,615.9816950657239,1261.5886279428357,1270.4457201967589,2023.995825880962,,1271.1736613433527,1170.4467185846556
2021-01-24 14:00:00,653.4604055160676,1240.8915812785592,842.9586344158075,619.8909501886202,1269.5951512637062,1278.508454008209,2036.8408764959836,,1279.24101494737,1177.874820535341
2021-01-24 15:00:00,653.9646487208939,1241.849116184277,843.6091040690045,620.3692894984351,1270.5748353004149,1279.4950160015674,2038.4126062635653,,1280.2281422219187,1178.7837285110613
2021-01-24 16:00:00,648.2314919393327,1230.9621122826848,836.2133782213766,614.9306554589396,1259.4359996649853,1268.2779792056017,2020.5423145282584,,1269.0046782779866,1168.4496042731143
2021-01-24 17:00:00,633.5811396285526,1203.141759753667,817.3145423112611,601.0329185220621,1230.9721231989242,1239.6142696289842,1974.8770589293397,,1240.3245449429332,1142.0420653416443
2021-01-24 18:00:00,633.5811396285526,1242.365324249199,843.9597729364916,620.6271627185355,1271.1029839849223,1280.026872599668,1974.8770589293397,,1280.7603035636973,1179.2737217473787
2021-01-24 19:00:00,633.5811396285526,1242.365324249199,837.7907672866373,616.0906284001495,1261.8117336893472,1270.6703922764916,1974.8770589293397,,1271.3984621558984,1170.653706332578
2021-01-24 20:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1228.9931819662452,1237.6214350679456,1974.8770589293397,,1238.3305685257315,1140.2060902696132
2021-01-24 21:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1241.0351490205294,1249.7479437951301,1974.8770589293397,,1250.4640255109382,1151.3781003145787
2021-01-24 22:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1246.382569599749,1255.1329064037734,1974.8770589293397,,1255.8520736003647,1156.3392031108565
2021-01-24 23:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1228.2174805087268,1236.8402877311457,1974.8770589293397,,1237.5489736064187,1139.486428404054
2021-01-25 00:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1236.8758956608165,1245.5594900368894,1974.8770589293397,,1246.2731718486457,1139.486428404054
2021-01-25 01:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1233.5258600994691,1242.1859352606698,1974.8770589293397,,1242.897684089936,1139.486428404054
2021-01-25 02:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1245.222469476794,1253.9646616974057,1974.8770589293397,,1254.6831595120805,1139.486428404054
2021-01-25 03:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1256.3313916132226,1265.1515749840594,1974.8770589293397,,1265.8764826865042,1139.486428404054
2021-01-25 04:00:00,633.5811396285526,1242.365324249199,816.0006072372117,600.0666831360244,1269.0682545980962,1277.9778582189133,1994.8986381714647,,1278.7101151368151,1139.486428404054
2021-01-25 05:00:00,633.5811396285526,1242.365324249199,812.0048520513304,600.0666831360244,1262.8539380711557,1271.7199135444487,1985.130107966849,,1272.4485847795079,1139.486428404054
2021-01-25 06:00:00,633.5811396285526,1242.365324249199,819.9381771875402,600.0666831360244,1275.1920797275163,1284.144676193161,2004.5249213653099,,1284.8804665800465,1150.6192637584124
2021-01-25 07:00:00,633.5811396285526,1242.365324249199,821.161162357261,600.0666831360244,1277.0941023987882,1286.060052179369,2007.514786112887,,1286.7969400401328,1152.335478876482
2021-01-25 08:00:00,646.7389452688288,1268.1659683155192,838.21450927345,600.0666831360244,1303.6159713950112,1312.7681202544702,2049.2055621216864,,1313.5203113284201,1176.266441013929
2021-01-25 09:00:00,640.2274963112178,1255.3979140134336,829.7752602803431,600.0666831360244,1290.4910020079635,1299.551005882824,2028.573903058907,,1300.2956238025358,1164.4236426990242
2021-01-25 10:00:00,632.1479541231128,1239.5550449277234,819.3036634484226,600.0666831360244,1274.2052652125774,1283.1509336614326,2002.9737085563481,,1283.8861546528165,1149.7288506130553
2021-01-25 11:00:00,616.1920321059632,1208.2676801520731,798.6237810299438,600.0666831360244,1242.0433010506028,1250.763173643867,1952.417043636886,,1251.4798370669992,1120.708771118064
2021-01-25 12:00:00,636.7342296027203,1208.2676801520731,825.2477660552854,600.0666831360244,1283.4497092160984,1292.4602790849265,2017.5054161193243,,1293.2008341535352,1158.070209944161
2021-01-25 13:00:00,639.0331857813318,1208.2676801520731,828.2273584227976,600.0666831360244,1288.0836593035317,1297.126762220388,2024.7897057430553,,1297.8699910947564,1162.2514719851197
2021-01-25 14:00:00,631.9598596354541,1208.2676801520731,819.0598811158088,600.0666831360244,1273.826127725904,1282.7691344071893,2002.377727329094,,1283.5041366348883,1149.3867508598378
2021-01-25 15:00:00,644.619004571699,1208.2676801520731,835.4669322732822,600.0666831360244,1299.3428584621881,1308.4650075621223,2042.4884867086375,,1309.21473303464,1172.410766143542
2021-01-25 16:00:00,649.6270558092721,1208.2676801520731,841.9576828941122,600.0666831360244,1309.4374656087411,1318.6304847726437,2058.3565993783627,,1319.3860348695578,1181.519236645789
2021-01-25 17:00:00,650.2635160929624,1208.2676801520731,842.7825756089676,600.0666831360244,1310.7203631318407,1319.9223889889415,2060.3732367912617,,1320.6786793223112,1182.6768086123761
2021-01-25 18:00:00,650.4626657671304,1208.2676801520731,843.040686161341,600.0666831360244,1311.1217842892374,1319.9223889889415,2061.004246602848,,1321.0831503131608,1183.0390151567265
2021-01-25 19:00:00,652.7416240281622,1208.2676801520731,845.9943599649672,600.0666831360244,1315.7154250603044,1319.9223889889415,2068.2251724161347,,1325.7116916843484,1187.1839056763608
2021-01-25 20:00:00,657.8364294935371,1208.2676801520731,852.5975495428391,600.0666831360244,1325.9849005950623,1319.9223889889415,2084.368167629195,,1336.0591904858245,1196.450161769728
2021-01-25 21:00:00,651.2604857913756,1208.2676801520731,844.0747112884858,600.0666831360244,1312.7299307191272,1319.9223889889415,2063.5321556505633,,1322.703514780612,1196.450161769728
2021-01-25 22:00:00,651.2604857913756,1208.2676801520731,844.0747112884858,600.0666831360244,1312.7299307191272,1319.9223889889415,2063.5321556505633,,1322.703514780612,1196.450161769728
2021-01-25 23:00:00,651.2604857913756,1208.2676801520731,838.8786641232433,600.0666831360244,1312.7299307191272,1319.9223889889415,2050.8292393513802,,1322.703514780612,1203.8610207381284
2021-01-26 00:00:00,651.2604857913756,1208.2676801520731,842.0091913783219,600.0666831360244,1312.7299307191272,1319.9223889889415,2058.482523555493,,1322.703514780612,1199.3851554205796
2021-01-26 01:00:00,651.2604857913756,1208.2676801520731,838.5720003820174,600.0666831360244,1312.7299307191272,1319.9223889889415,2050.079530252732,,1322.703514780612,1204.3012697857562
2021-01-26 02:00:00,651.2604857913756,1208.2676801520731,885.1113982167236,600.0666831360244,1312.7299307191272,1319.9223889889415,2163.855648233961,,1322.703514780612,1140.9787817686292
2021-01-26 03:00:00,651.2604857913756,1208.2676801520731,869.4006848758796,600.0666831360244,1312.7299307191272,1319.9223889889415,2125.447244648986,,1322.703514780612,1161.597112165863
2021-01-26 04:00:00,651.2604857913756,1208.2676801520731,866.0090758365351,600.0666831360244,1312.7299307191272,1319.9223889889415,2117.1556867827408,,1322.703514780612,1166.1463523246832
2021-01-26 05:00:00,651.2604857913756,1208.2676801520731,879.9055262926768,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1147.7292671655882
2021-01-26 06:00:00,651.2604857913756,1208.2676801520731,878.5014516033733,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1149.563638197371
2021-01-26 07:00:00,651.2604857913756,1208.2676801520731,877.6611556096194,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1150.66426081644
2021-01-26 08:00:00,651.2604857913756,1208.2676801520731,885.5100200907193,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1140.4651578797302
2021-01-26 09:00:00,651.2604857913756,1208.2676801520731,871.3822248983888,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1158.9556178800963
2021-01-26 10:00:00,651.2604857913756,1208.2676801520731,884.1448090364264,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1142.2261540702411
2021-01-26 11:00:00,651.2604857913756,1208.2676801520731,905.8498250802982,600.0666831360244,1312.7299307191272,1319.9223889889415,2151.128713082604,,1322.703514780612,1114.8573382760483
2021-01-26 12:00:00,651.2604857913756,1208.2676801520731,888.3677946343543,600.0666831360244,1312.7299307191272,1319.9223889889415,2193.46038908706,1000.0,1322.703514780612,1136.7964158161653
2021-01-26 13:00:00,651.2604857913756,1208.2676801520731,917.6266579285319,600.0666831360244,1312.7299307191272,1319.9223889889415,2123.52109829709,1000.0,1322.703514780612,1100.5492442281459
2021-01-26 14:00:00,651.2604857913756,1208.2676801520731,895.1276172131927,600.0666831360244,1312.7299307191272,1319.9223889889415,2176.895820215751,1000.0,1322.703514780612,1128.211559387424
2021-01-26 15:00:00,651.2604857913756,1208.2676801520731,884.4288807524773,600.0666831360244,1312.7299307191272,1319.9223889889415,2203.2292373957803,1000.0,1322.703514780612,1141.8592798638847
2021-01-26 16:00:00,651.2604857913756,1208.2676801520731,884.4288807524773,600.0666831360244,1312.7299307191272,1319.9223889889415,2212.573353169339,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 17:00:00,651.2604857913756,1208.2676801520731,884.4288807524773,600.0666831360244,1312.7299307191272,1319.9223889889415,2221.4927364077357,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 18:00:00,651.2604857913756,1208.2676801520731,884.4288807524773,600.0666831360244,1312.7299307191272,1319.9223889889415,2219.935383778809,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 19:00:00,651.2604857913756,1208.2676801520731,884.4288807524773,600.0666831360244,1312.7299307191272,1319.9223889889415,2232.677359833662,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 20:00:00,651.2604857913756,1208.2676801520731,883.8119677728785,600.0666831360244,1312.7299307191272,1319.9223889889415,2231.120007204737,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 21:00:00,651.2604857913756,1208.2676801520731,916.7887706823556,600.0666831360244,1312.7299307191272,1319.9223889889415,2314.367584096441,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 22:00:00,651.2604857913756,1208.2676801520731,933.4454211315303,600.0666831360244,1312.7299307191272,1319.9223889889415,2356.4161050774565,1000.0,1322.703514780612,1146.7020193877902
2021-01-26 23:00:00,651.2604857913756,1160.282524145072,896.3745593574411,576.2356282482021,1260.5961597382725,1319.9223889889415,2262.8333698301476,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 00:00:00,651.2604857913756,1149.7562796352156,888.2425246263624,571.0079384467889,1249.1598559678882,1319.9223889889415,2242.3046306306624,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 01:00:00,657.4874792174786,1138.8670611767434,879.8300749045569,565.5999834798095,1237.329196895077,1319.9223889889415,2221.068003872574,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 02:00:00,665.3333918573052,1125.4370250779614,869.4547202476637,558.9301723538684,1222.7380507052767,1319.9223889889415,2194.876164204266,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 03:00:00,667.5293537382737,1121.7346908020804,866.5944873422497,557.0914676650954,1218.7156266205209,1319.9223889889415,2187.6557111065154,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 04:00:00,680.2073050622398,1100.827391361814,850.4425838763834,546.7081941284952,1196.0007612007232,1319.9223889889415,2146.8813877309863,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 05:00:00,668.8712517971469,1119.4842523206632,864.8559143997435,546.7081941284952,1216.2706237454734,1319.9223889889415,2183.266808243178,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 06:00:00,662.9387218949677,1129.5023333024576,872.5953681438044,546.7081941284952,1227.1548300924596,1319.9223889889415,2202.8045048606186,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 07:00:00,687.3234873035119,1129.5023333024576,841.6375531675604,546.7081941284952,1183.6180047045143,1319.9223889889415,2124.6537183908545,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 08:00:00,683.3618374164439,1129.5023333024576,846.5167740062076,546.7081941284952,1190.479786966745,1319.9223889889415,2136.9709619105456,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 09:00:00,684.5409857953148,1129.5023333024576,845.0586160544281,546.7081941284952,1188.4291393941244,1319.9223889889415,2133.28994660581,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 10:00:00,694.4498467625264,1129.5023333024576,845.0586160544281,546.7081941284952,1171.4718613897614,1319.9223889889415,2102.850781585884,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 11:00:00,686.2260377861622,1129.5023333024576,845.0586160544281,546.7081941284952,1185.510910156164,1319.9223889889415,2128.051578672148,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 12:00:00,702.3945232525574,1129.5023333024576,845.0586160544281,546.7081941284952,1158.221523228213,1319.9223889889415,2079.065759616825,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 13:00:00,728.5395941491597,1129.5023333024576,845.0586160544281,546.7081941284952,1116.6564743524034,1319.9223889889415,2004.454410940076,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 14:00:00,690.4520767095391,1129.5023333024576,845.0586160544281,546.7081941284952,1178.2547725915067,1319.9223889889415,2115.0264475938543,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 15:00:00,680.2970303366181,1129.5023333024576,845.0586160544281,546.7081941284952,1195.8430190797526,1339.6253605897539,2146.5982327075453,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 16:00:00,692.0270764148812,1129.5023333024576,845.0586160544281,546.7081941284952,1175.5731565350027,1316.9183484758134,2110.212812195354,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 17:00:00,713.37323286284,1129.5023333024576,845.0586160544281,546.7081941284952,1140.396663558511,1277.512405274189,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 18:00:00,692.5381746987917,1129.5023333024576,845.0586160544281,546.7081941284952,1174.7055748696632,1315.9464530156836,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 19:00:00,677.0817627651178,1129.5023333024576,845.0586160544281,546.7081941284952,1201.5217354347021,1345.986858146967,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 20:00:00,690.6369985914833,1129.5023333024576,845.0586160544281,546.7081941284952,1177.9392883495652,1319.5689724579856,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 21:00:00,686.728600130746,1129.5023333024576,845.0586160544281,546.7081941284952,1184.6433284908246,1327.0790737408063,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 22:00:00,701.8687788489251,1129.5023333024576,845.0586160544281,546.7081941284952,1159.0891048935528,1298.4523347333482,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-27 23:00:00,710.9638526305351,1129.5023333024576,845.0586160544281,546.7081941284952,1144.2613455222959,1281.8417577784032,2047.0692419679729,1000.0,1322.703514780612,1146.7020193877902
2021-01-28 00:00:00,672.0526175373863,1129.5023333024576,845.0586160544281,546.7081941284952,1144.2613455222959,1281.8417577784032,1935.0326141823912,1000.0,1322.703514780612,1146.7020193877902
2021-01-28 01:00:00,681.645755614843,1145.625284927711,845.0586160544281,546.7081941284952,1144.2613455222959,1281.8417577784032,1962.6540154950662,1000.0,1322.703514780612,1146.7020193877902
2021-01-28 02:00:00,652.4964305392084,1096.6347299801444,845.0586160544281,546.7081941284952,1144.2613455222959,1281.8417577784032,1878.7247319377118,1000.0,1322.703514780612,1146.7020193877902
2021-01-28 03:00:00,665.977761748696,1119.292472335106,827.952166336727,546.7081941284952,1144.2613455222959,1281.8417577784032,1917.5413586306395,1000.0,1295.9281399874822,1146.7020193877902
2021-01-28 04:00:00,652.0839280543561,1095.9414471820787,845.5931926081062,546.7081941284952,1144.2613455222959,1281.8417577784032,1877.537018742657,1000.0,1323.5402452428973,1146.7020193877902
2021-01-28 05:00:00,652.0839280543561,1125.9808918891997,823.0340620428882,546.7081941284952,1144.2613455222959,1281.8417577784032,1928.99977672586,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 06:00:00,652.0839280543561,1123.7911196373734,824.6377917039226,546.7081941284952,1142.036022018752,1281.8417577784032,1925.2483185836472,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 07:00:00,652.0839280543561,1139.37573523011,813.3582264213134,546.7081941284952,1157.8736559751082,1281.8417577784032,1951.9474572771178,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 08:00:00,652.0839280543561,1122.7721380522098,825.386198879072,546.7081941284952,1141.0004971283206,1281.8417577784032,1923.5026271030663,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 09:00:00,652.0839280543561,1112.2547036780522,833.1910165627729,546.7081941284952,1130.3123107700033,1281.8417577784032,1905.4844451733188,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 10:00:00,652.0839280543561,1119.2202086336188,833.1910165627729,546.7081941284952,1137.3909016502855,1281.8417577784032,1917.417558426712,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 11:00:00,652.0839280543561,1114.328071705735,833.1910165627729,544.3185202067405,1132.419340210919,1276.2387983692024,1909.036482771186,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 12:00:00,652.0839280543561,1102.6333679891948,833.1910165627729,538.6059800824488,1120.5347713815843,1262.844866189396,1889.0014350891327,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 13:00:00,652.0839280543561,1091.8688550435295,833.1910165627729,533.3478124870102,1109.5954950973905,1250.516280546053,1870.5599648845086,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 14:00:00,652.0839280543561,1067.5289002725613,833.1910165627729,521.4584160881989,1084.8603778349202,1222.6397552946416,1828.8614177271595,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 15:00:00,635.7005151196819,1067.5289002725613,812.2573423982548,534.8975566203185,1112.8196371461859,1254.1498949042818,1875.9952348222694,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 16:00:00,654.9751185722399,1067.5289002725613,812.2573423982548,519.1565948658122,1080.071588232559,1217.2427801011395,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 17:00:00,660.9582767273049,1077.2807123098742,812.2573423982548,514.4570606838554,1080.071588232559,1206.2239967332737,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 18:00:00,657.6253765469665,1071.8484948662701,812.2573423982548,517.064371915263,1080.071588232559,1212.3372404121444,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 19:00:00,650.0761568613813,1059.5441951144928,812.2573423982548,523.0689492159036,1080.071588232559,1226.4158988343745,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 20:00:00,644.7354854880684,1050.8395575241398,812.2573423982548,527.401794896379,1080.071588232559,1236.5749244039414,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 21:00:00,643.972532434738,1049.596037868375,812.2573423982548,528.0266395745002,1081.3512141087465,1238.039969210556,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 22:00:00,634.4556969800375,1034.0847663727832,812.2573423982548,535.9470391681177,1097.5714823203778,1256.610568748714,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-28 23:00:00,635.4595825765249,1034.0847663727832,810.9741554434393,535.1003613811223,1095.8375621271387,1254.6254019734397,1820.788459473444,1000.0,1288.2302197344577,1146.7020193877902
2021-01-29 00:00:00,640.5191659828213,1034.0847663727832,804.5681154719093,530.8735012761745,1087.1813316194575,1244.7148759469428,1820.788459473444,1000.0,1278.0542428247627,1137.6440008031961
2021-01-29 01:00:00,635.7406705435412,1034.0847663727832,810.6155893059896,534.8637707716183,1095.353045771979,1254.0706787664026,1834.4742747006637,1000.0,1287.660638409411,1146.1950136945288
