Date,1INCH,KAVA,SKL,ONT,AVA,IOTA,ZEC,FUN,ATOM,ALGO
2021-07-19 04:00:00,1141.3155529297094,2274.602215968424,3709.800603354814,3573.5292559066584,816.4539756100341,1081.9848475845924,1200.461116553017,259.3973791794544,276.5933964526798,1381.0881454569567
2021-07-19 05:00:00,1141.3155529297094,2274.602215968424,3709.800603354814,3579.9899241165845,816.4539756100341,1081.9848475845924,1200.461116553017,259.3973791794544,276.5933964526798,1381.0881454569567
2021-07-19 06:00:00,1141.3155529297094,2274.602215968424,3709.800603354814,3606.747377934997,816.4539756100341,1081.9848475845924,1200.461116553017,259.3973791794544,276.5933964526798,1381.0881454569567
2021-07-19 07:00:00,1141.3155529297094,2274.602215968424,3709.800603354814,3623.0175632676383,816.4539756100341,1081.9848475845924,1200.461116553017,259.3973791794544,276.5933964526798,1381.0881454569567
2021-07-19 08:00:00,1141.3155529297094,2274.602215968424,3709.800603354814,3623.3604680437943,816.4539756100341,1081.9848475845924,1200.461116553017,259.3973791794544,276.5933964526798,1381.0881454569567
2021-07-19 09:00:00,1125.184393270672,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1200.461116553017,255.73110079751305,276.5933964526798,1381.0881454569567
2021-07-19 10:00:00,1117.9829827086019,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1200.461116553017,254.09436937700357,276.5933964526798,1381.0881454569567
2021-07-19 11:00:00,1073.550279540628,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1200.461116553017,243.99573651245964,276.5933964526798,1381.0881454569567
2021-07-19 12:00:00,1060.2636770536085,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1200.461116553017,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 13:00:00,1076.2868155542149,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1200.461116553017,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 14:00:00,1077.2229989272842,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1199.4178304939073,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 15:00:00,1087.6290371894754,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1187.9422377966707,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 16:00:00,1091.265749523321,2274.602215968424,3709.800603354814,3675.3066259907246,816.4539756100341,1081.9848475845924,1183.9833449330595,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 17:00:00,1078.8073092509396,2274.602215968424,3709.800603354814,3675.3066259907246,807.1329251741261,1081.9848475845924,1197.6563944756927,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 18:00:00,1085.4686140208544,2274.602215968424,3709.800603354814,3675.3066259907246,812.1167238176029,1081.9848475845924,1190.3066156334583,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 19:00:00,1073.046180801283,2274.602215968424,3709.800603354814,3675.3066259907246,802.8226128338215,1081.9848475845924,1204.086548601934,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 20:00:00,1059.9756206311256,2274.602215968424,3709.800603354814,3675.3066259907246,793.0435917117558,1081.9848475845924,1218.9341407325987,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 21:00:00,1074.0903853327832,2274.602215968424,3709.800603354814,3675.3066259907246,793.0435917117558,1081.9848475845924,1202.915964964339,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 22:00:00,1067.2850523516267,2274.602215968424,3709.800603354814,3675.3066259907246,793.0435917117558,1081.9848475845924,1210.5861217531876,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-19 23:00:00,1053.9984498646074,2274.602215968424,3756.565990845861,3675.3066259907246,793.0435917117558,1081.9848475845924,1210.5861217531876,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-20 00:00:00,1009.0256409044787,2274.602215968424,3923.9981331063773,3675.3066259907246,793.0435917117558,1081.9848475845924,1210.5861217531876,240.97596704161955,276.5933964526798,1381.0881454569567
2021-07-20 01:00:00,998.4035603254247,2274.602215968424,3965.7458051081953,3675.3066259907246,793.0435917117558,1081.9848475845924,1210.5861217531876,243.53972606777648,276.5933964526798,1381.0881454569567
2021-07-20 02:00:00,1024.6887088769813,2274.602215968424,3864.0171369751924,3675.3066259907246,793.0435917117558,1081.9848475845924,1210.5861217531876,237.29248451779134,276.5933964526798,1381.0881454569567
2021-07-20 03:00:00,1029.4056327951375,2285.0728354881326,3864.0171369751924,3692.2250731059403,793.0435917117558,1086.9655213857584,1216.158782584928,238.3848070798769,276.5933964526798,1387.4456739921613
2021-07-20 04:00:00,1046.9050604609681,2323.918034622318,3864.0171369751924,3754.991220418874,793.0435917117558,1105.443440983977,1236.8329288767281,242.4372404018126,276.5933964526798,1411.0316195502498
2021-07-20 05:00:00,1046.472975827244,2322.9588939029554,3862.4223577613084,3753.4414390037405,793.0435917117558,1104.987196055626,1236.3224561287827,242.33718031978952,276.47923924692117,1410.4492505241244
2021-07-20 06:00:00,1061.2358674794878,2355.7295351478438,3916.910647569039,3806.3923040208233,793.0435917117558,1120.5755644409544,1253.7636083502596,245.75589978891213,280.37961044367427,1430.3468589167499
2021-07-20 07:00:00,1053.1342805971585,2337.745646659795,3887.008537308698,3777.3339024870575,793.0435917117558,1112.0209720343717,1244.1922443262781,243.87977325097896,278.2391628357,1419.4274396768942
2021-07-20 08:00:00,1029.8017103760512,2285.9520478142144,3800.8904597589167,3693.6457060698126,775.4734246087329,1087.3837459034135,1216.6267159372114,238.47652882173136,272.07467372473405,1387.9795122661099
2021-07-20 09:00:00,1053.0262594387277,2337.505861479954,3886.6098425052273,3776.9464571332746,792.9622483455381,1111.9069108022838,1244.0646261392917,243.8547582304732,278.2106235342603,1419.2818474203627
2021-07-20 10:00:00,1053.8184146005556,2339.2642861321197,3889.5336043973507,3779.787723061021,793.558766364468,1112.7433598375944,1245.000492843859,244.0382017141823,278.4199117448179,1420.3495239682602
2021-07-20 11:00:00,1057.8151974625048,2348.1363377862235,3904.2853121257854,3794.123201151013,796.568470914523,1116.9636254248421,1249.722365762357,244.963757472896,279.4758658980852,1425.7364374599224
2021-07-20 12:00:00,1041.8280660147084,2312.6481311698067,3845.2784812120444,3736.781288791047,784.5296527143033,1100.0825630758518,1230.8348740883662,241.26153443804108,275.25204928501586,1404.1887834932734
2021-07-20 13:00:00,1051.585977326314,2334.308725748746,3881.2939117922783,3771.7805190828276,791.8776701293024,1110.3860943744473,1242.3630503128065,243.52122462372955,277.830099515065,1417.3406173332776
2021-07-20 14:00:00,1110.709558040911,2465.5511475148633,4099.512867558857,3983.8422760536887,836.3996059057897,1172.8156087371538,1312.2127379900408,257.2127791805576,293.45061050303747,1497.0281124081362
2021-07-20 15:00:00,1082.6960709544574,2403.3668575428533,3996.118015191987,3883.3647809724885,815.3045595999995,1143.2357292157249,1279.1170881648952,250.725550529393,286.0494183296862,1459.2711872143234
2021-07-20 16:00:00,1072.7941314316108,2381.386549390794,3959.5709915404595,3847.848956875663,807.8480843633771,1132.7801162743458,1267.4187543578068,248.4325069830302,283.4333156977176,1445.925230365611
2021-07-20 17:00:00,1085.180557598372,2408.8819166791895,4005.2879956718266,3892.2760241095116,817.175457023007,1145.8591375537442,1282.0523064655836,251.30089600102596,286.7058222627985,1462.6198091145466
2021-07-20 18:00:00,1091.769848262666,2423.5088126494684,4029.60837868357,3915.910190690307,822.1374023622864,1152.8168727110979,1289.8370158717548,252.82681225187827,288.4467196506175,1471.500936762962
2021-07-20 19:00:00,1080.2475913633534,2397.931726799799,3987.0809329799736,3874.582686286728,813.4607766323984,1140.6503412884022,1276.2244092598698,250.15854339792875,285.40252749705405,1455.9710960662783
2021-07-20 20:00:00,1077.1509848216633,2391.0578849777003,3975.651681947132,3863.475919478267,811.128933467491,1137.3805859685529,1272.566021232926,250.15854339792875,284.5844008557838,1451.7974513790446
2021-07-20 21:00:00,1066.4568901369887,2367.319152173475,3936.180896403481,3825.118829453695,803.0759402119386,1126.0885239918632,1259.93182072127,247.6749369333061,281.7590100132577,1437.3838179824345
2021-07-20 22:00:00,1070.9217646854725,2377.230272940222,3952.660281613625,3841.133237410082,806.4381326822704,1130.803054918158,1265.2067057833756,248.7118635380644,282.9386344727636,1443.4016312523997
2021-07-20 23:00:00,1037.5072196774663,2303.056723976181,3829.3306890731965,3721.283474639705,781.2759180655955,1095.520113792341,1225.7301466089095,240.95163862503492,274.1104772274296,1398.365093232017
2021-07-21 00:00:00,1037.5072196774663,2323.5183926559166,3863.3526456360737,3754.345478162568,788.2172186495059,1105.2533389304974,1236.6202318984174,243.09239032518101,276.5458309502804,1410.7889657893643
2021-07-21 01:00:00,1037.5072196774663,2359.566098025295,3863.3526456360737,3812.5914296813617,800.4458380375668,1122.4005441543593,1236.6202318984174,246.86379273442273,276.5458309502804,1432.676335021253
2021-07-21 02:00:00,1037.5072196774663,2365.001228768349,3863.3526456360737,3812.5914296813617,802.2896210051676,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 03:00:00,1037.5072196774663,2492.566944443576,3863.3526456360737,3812.5914296813617,845.5642918329838,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 04:00:00,1037.5072196774663,2521.9805931706965,3863.3526456360737,3812.5914296813617,855.5424114223551,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 05:00:00,1037.5072196774663,2550.435101178454,3863.3526456360737,3812.5914296813617,865.1951575468553,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 06:00:00,1037.5072196774663,2540.523980411706,3863.3526456360737,3812.5914296813617,861.8329650765234,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 07:00:00,1037.5072196774663,2578.010396860129,3863.3526456360737,3812.5914296813617,874.5496446618906,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 08:00:00,1037.5072196774663,2594.955216235534,3888.7457987604867,3837.650938055282,880.2979092079412,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 09:00:00,1037.5072196774663,2567.5397773404193,3847.6615934695715,3797.1065447899277,870.9976510037175,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 10:00:00,1037.5072196774663,2567.5397773404193,3847.6615934695715,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1432.676335021253
2021-07-21 11:00:00,1037.5072196774663,2567.5397773404193,3847.6615934695715,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,247.43242990477395,276.5458309502804,1455.2728930011829
2021-07-21 12:00:00,1037.5072196774663,2567.5397773404193,3800.1461987719676,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,244.37684684937565,276.5458309502804,1437.301492912091
2021-07-21 13:00:00,1037.5072196774663,2567.5397773404193,3762.2933181846843,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,241.94263323804788,276.5458309502804,1422.984674838958
2021-07-21 14:00:00,1037.5072196774663,2567.5397773404193,3752.0475481778685,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,241.28375622731113,276.5458309502804,1419.1094922126717
2021-07-21 15:00:00,1037.5072196774663,2567.5397773404193,3772.2430687228034,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,242.58247405896924,276.5458309502804,1426.7478961874322
2021-07-21 16:00:00,1037.5072196774663,2592.463432504977,3808.861035179054,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,244.93727377259773,276.5458309502804,1440.5976417240595
2021-07-21 17:00:00,1037.5072196774663,2633.6661767887417,3869.3963257745463,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,248.83013016944315,276.5458309502804,1463.4934617782687
2021-07-21 18:00:00,1037.5072196774663,2646.589140293718,3888.382812347892,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,250.05109838457173,276.5458309502804,1470.6745816798775
2021-07-21 19:00:00,1037.5072196774663,2639.900703246911,3878.5561251381846,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,249.41917142448278,276.5458309502804,1466.957905673713
2021-07-21 20:00:00,1037.5072196774663,2635.9375214328556,3872.733397381404,3783.5129435493586,867.8794886320393,1124.9859320816815,1236.6202318984174,249.04472797551122,276.5458309502804,1464.7556179563758
2021-07-21 21:00:00,1037.5072196774663,2603.751371978874,3825.445335767642,3737.3143094497314,867.8794886320393,1124.9859320816815,1221.5204644425999,246.0037640792999,276.5458309502804,1446.8702003962978
2021-07-21 22:00:00,1037.5072196774663,2579.98174149623,3825.445335767642,3703.1963897861488,867.8794886320393,1124.9859320816815,1210.3692115314125,243.7579972090705,276.5458309502804,1433.6617311123696
2021-07-21 23:00:00,1037.5072196774663,2509.6799459734334,3825.445335767642,3602.2881735812853,867.8794886320393,1124.9859320816815,1177.3879204441266,237.11584753753826,276.5458309502804,1394.5959531464107
2021-07-22 00:00:00,1037.1285904384868,2509.6799459734334,3824.0492727535543,3602.2881735812853,867.5627635586378,1124.9859320816815,1177.817754792935,237.11584753753826,276.5458309502804,1394.5959531464107
2021-07-22 01:00:00,1038.6746598309871,2509.6799459734334,3829.74986339441,3602.2881735812853,868.8560576083602,1126.6629722603248,1177.817754792935,237.11584753753826,276.5458309502804,1394.5959531464107
2021-07-22 02:00:00,1067.6082441763508,2579.5902260687485,3936.4323453875663,3702.634425143425,893.05913196745,1158.0475813177911,1210.6273444264334,237.11584753753826,284.2493616462739,1394.5959531464107
2021-07-22 03:00:00,1058.3633802579302,2557.252481174608,3902.34514012694,3670.5717733356746,885.3257614252326,1148.0195655557,1200.1440186220548,235.06256277194836,281.7879281741625,1382.5195666269667
2021-07-22 04:00:00,1036.4975417068545,2504.4195214079205,3821.722501063411,3594.73758322383,867.0348884363025,1124.3014258863175,1175.348985234908,230.20615887244747,275.96617596879355,1353.9566456099892
2021-07-22 05:00:00,1035.3616539899153,2507.1671017934477,3817.534312021149,3590.798144776461,866.0847132160983,1123.069314734661,1174.0609315524584,229.95387815039544,275.6637472828003,1352.4728575052109
2021-07-22 06:00:00,1035.8349405386398,2506.0215443129614,3819.2793907887576,3590.798144776461,866.48061955785,1123.5826943811844,1174.5976205868124,230.05899511791708,275.6637472828003,1352.4728575052109
2021-07-22 07:00:00,1040.5678060258856,2494.6232838548835,3836.7301784648466,3590.798144776461,870.4396829753673,1128.716490846419,1174.5976205868124,230.05899511791708,275.6637472828003,1352.4728575052109
2021-07-22 08:00:00,1019.3330162064423,2546.591384827903,3758.434311091462,3590.798144776461,852.6766851087726,1105.6828573724006,1174.5976205868124,230.05899511791708,281.4063864805136,1352.4728575052109
2021-07-22 09:00:00,1015.1049897045028,2557.1982244886917,3742.8449407674902,3590.798144776461,849.1399217891241,1101.0966658634582,1174.5976205868124,230.05899511791708,282.5784757441088,1352.4728575052109
2021-07-22 10:00:00,1000.4015542574584,2594.782731289037,3688.6311603871072,3590.798144776461,836.8404314387031,1101.0966658634582,1174.5976205868124,230.05899511791708,286.73168238312854,1372.3508727577637
2021-07-22 11:00:00,1000.4015542574584,2575.3695814133735,3688.6311603871072,3563.933197003677,836.8404314387031,1101.0966658634582,1174.5976205868124,228.33778366594706,284.5864680431827,1362.0834800957161
2021-07-22 12:00:00,1000.4015542574584,2559.4257490744835,3688.6311603871072,3541.8692750834502,836.8404314387031,1101.0966658634582,1174.5976205868124,226.92416933824902,282.8246242421438,1353.6509697504243
2021-07-22 13:00:00,1000.4015542574584,2550.8551803996716,3688.6311603871072,3530.008866993751,836.8404314387031,1101.0966658634582,1174.5976205868124,226.1642843609289,281.87754935010145,1349.1180941230825
2021-07-22 14:00:00,1000.4015542574584,2529.988968517442,3688.6311603871072,3501.133094848466,836.8404314387031,1101.0966658634582,1174.5976205868124,224.3142413189211,279.57176707175927,1338.0821936053153
2021-07-22 15:00:00,1008.214769148455,2549.748381523902,3688.6311603871072,3528.477219930654,836.8404314387031,1101.0966658634582,1183.7713204686659,226.06615320178142,281.75524458065684,1348.532720872053
2021-07-22 16:00:00,996.784463210689,2520.8414412994916,3688.6311603871072,3488.474260886213,836.8404314387031,1088.6133417315339,1170.3506994191068,223.50320196129053,278.5609364394984,1333.2441712114735
2021-07-22 17:00:00,1012.5768898852693,2560.780069046292,3688.6311603871072,3543.7434549843574,836.8404314387031,1105.8606474538658,1188.8930004744286,227.04424624797454,282.9742808740147,1354.3672540746927
2021-07-22 18:00:00,1008.3397725294168,2550.064511755322,3673.1961220555627,3528.9146977336322,836.8404314387031,1101.2331851946667,1183.9180902064957,226.0941819852668,281.7901779691113,1348.6999185313261
2021-07-22 19:00:00,1014.7879633572713,2566.3718151495837,3696.6856939126114,3551.4816102031523,836.8404314387031,1108.2754163131403,1191.4890796469404,227.5400224353083,283.5921864690854,1357.324664555562
2021-07-22 20:00:00,1023.1822904115255,2587.6008453875006,3727.264681693294,3580.859469657245,836.8404314387031,1117.4430716723386,1201.345078512989,229.42223372990745,285.9380613209873,1368.5524555468846
2021-07-22 21:00:00,1030.409481528746,2605.878219829913,3753.5920081643458,3606.152671067829,836.8404314387031,1125.3360685676835,1209.8307125603233,231.04274489907436,287.95776889042065,1378.219149588472
2021-07-22 22:00:00,1021.8966432538809,2584.349477861726,3722.5813058288804,3576.3600546045877,836.8404314387031,1116.038984128615,1199.8355665716517,229.1339605204711,285.57877494626723,1366.8328444951198
2021-07-22 23:00:00,1012.3248091284906,2560.14256350553,3687.712876606709,3542.861240961022,836.8404314387031,1105.5853437295889,1188.5970258671844,226.98772364116004,282.903834499439,1354.0300846944965
2021-07-23 00:00:00,986.8961484495962,2495.834155818651,3595.080948025258,3453.8678511750277,815.8197756357954,1077.8140648833644,1158.7405705258004,221.28600246363126,275.7975524569812,1320.0181042883733
2021-07-23 01:00:00,973.6922400881189,2462.4418221565466,3546.9815411480577,3407.657766485557,804.9047370333053,1063.3937450089898,1143.2375164993107,218.32536663300445,272.10759418256424,1302.357281402504
2021-07-23 02:00:00,989.4475862687526,2502.2866743186996,3604.375366194921,3407.657766485557,817.9289270722894,1080.6005541927836,1161.736280377212,221.85809657548145,272.10759418256424,1323.4307674328627
2021-07-23 03:00:00,976.8206390218314,2470.353459996103,3558.377722420101,3407.657766485557,817.9289270722894,1066.810348039226,1146.9106514801063,219.0268293910062,272.10759418256424,1306.5416560567417
2021-07-23 04:00:00,983.6434972588304,2487.6082873200953,3558.377722420101,3407.657766485557,817.9289270722894,1074.2617628432008,1154.9215477213945,220.55667934230397,272.10759418256424,1315.6675366369632
2021-07-23 05:00:00,988.4254296713674,2499.701667423742,3558.377722420101,3407.657766485557,817.9289270722894,1079.4842313062206,1160.536139591698,221.628904326953,272.10759418256424,1322.0635868879938
2021-07-23 06:00:00,993.1631122376446,2511.6831408410994,3558.377722420101,3407.657766485557,817.9289270722894,1079.4842313062206,1166.0987765605853,222.6912074250856,272.10759418256424,1328.4004509741308
2021-07-23 07:00:00,1007.0287809975249,2546.749048980009,3558.377722420101,3407.657766485557,817.9289270722894,1079.4842313062206,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 08:00:00,1010.9720225416135,2556.721402145882,3558.377722420101,3407.657766485557,817.9289270722894,1079.4842313062206,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 09:00:00,1013.5548897477585,2563.2534047311265,3558.377722420101,3407.657766485557,817.9289270722894,1082.242135935057,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 10:00:00,1016.0875106616704,2569.65833577743,3558.377722420101,3407.657766485557,817.9289270722894,1084.9463891482876,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 11:00:00,1009.4975249447335,2552.9924368735515,3558.377722420101,3407.657766485557,817.9289270722894,1077.909808998342,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 12:00:00,999.5716005943784,2527.8900377400582,3558.377722420101,3407.657766485557,817.9289270722894,1067.3112181585982,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 13:00:00,974.0420905845871,2463.326584773046,3558.377722420101,3407.657766485557,817.9289270722894,1040.0516077301504,1182.3788207727207,222.6912074250856,272.10759418256424,1346.946408236059
2021-07-23 14:00:00,974.0420905845871,2490.5452510595524,3558.377722420101,3407.657766485557,817.9289270722894,1040.0516077301504,1169.456841325387,222.6912074250856,269.13378521566096,1346.946408236059
2021-07-23 15:00:00,949.1551131846114,2490.5452510595524,3467.4604337172104,3407.657766485557,817.9289270722894,1040.0516077301504,1139.576976521142,217.00140089625768,262.2573611935613,1346.946408236059
2021-07-23 16:00:00,945.3512979185015,2490.5452510595524,3453.564307837267,3407.657766485557,817.9289270722894,1040.0516077301504,1135.0100303603035,216.13175037230175,261.2063437778612,1346.946408236059
2021-07-23 17:00:00,953.8730235921897,2468.295179108141,3484.695938684583,3407.657766485557,817.9289270722894,1040.0516077301504,1145.241405867918,218.0800372050402,263.5609486859024,1346.946408236059
2021-07-23 18:00:00,971.624161500703,2423.2005325777445,3549.544526124322,3407.657766485557,817.9289270722894,1040.0516077301504,1166.553821285164,222.1384063168345,268.4656966258361,1372.012460904089
2021-07-23 19:00:00,999.5188067855097,2423.2005325777445,3651.4494492439117,3407.657766485557,841.4110904363871,1040.0516077301504,1200.044759797979,228.51584349251127,276.17315767430324,1411.4019722395649
2021-07-23 20:00:00,999.7547023058886,2423.2005325777445,3652.3112244922804,3408.4620046816185,841.6096710990856,1040.2970693598475,1200.3279812653177,228.5697753079504,276.23833704892024,1411.7350759295057
2021-07-23 21:00:00,1008.4828365599086,2423.2005325777445,3684.1969086819204,3438.2188179358814,848.9571556189304,1049.3791496586389,1210.8071755568542,230.56525247919816,278.6499739097515,1424.0599124573082
2021-07-23 22:00:00,1008.3648887997194,2423.2005325777445,3683.7660210577365,3437.8166988378507,848.8578652875811,1049.2564188437905,1210.6655648231847,230.53828657147864,278.617384222443,1423.893360612338
2021-07-23 23:00:00,1012.0212693655922,2423.2005325777445,3697.123537407449,3450.2823908767978,851.9358655594077,1053.0610741040946,1215.055497566936,231.37422971078502,279.6276645290073,1429.0564678064168
2021-07-24 00:00:00,1001.4354578885886,2397.853689793578,3658.451373136908,3414.1922018285545,843.0245583208127,1053.0610741040946,1202.345934220107,228.95403949295425,276.7027400930669,1414.1084397203326
2021-07-24 01:00:00,1001.1405884881149,2397.147649604603,3658.451373136908,3414.1922018285545,842.7763324924393,1053.0610741040946,1202.345934220107,228.95403949295425,276.6212658747955,1414.1084397203326
2021-07-24 02:00:00,997.366260162052,2388.1103351857355,3658.451373136908,3414.1922018285545,839.5990418892633,1053.0610741040946,1202.345934220107,228.95403949295425,275.5783958809225,1414.1084397203326
2021-07-24 03:00:00,997.366260162052,2355.7030905118277,3658.451373136908,3414.1922018285545,839.5990418892633,1053.0610741040946,1218.8865241738617,232.10374439711327,275.5783958809225,1433.562231832775
2021-07-24 04:00:00,997.366260162052,2367.2115455921044,3658.451373136908,3414.1922018285545,835.517240295731,1047.9415037426365,1212.9607754432384,230.97534692822967,275.5783958809225,1426.592813919725
2021-07-24 05:00:00,997.366260162052,2452.218784344577,3658.451373136908,3295.837733010128,806.5536690266975,1011.6141522942274,1170.912958627804,222.96848531065538,275.5783958809225,1377.139348874252
2021-07-24 06:00:00,997.366260162052,2433.3675112989713,3658.451373136908,3321.370553979624,806.5536690266975,1011.6141522942274,1179.9840092575332,224.6958198697137,273.4599048150408,1387.808033225026
2021-07-24 07:00:00,997.366260162052,2394.4646968865018,3658.451373136908,3375.3327871353367,806.5536690266975,1011.6141522942274,1199.1551830825292,228.346447833039,269.0880374843258,1410.3557193224196
2021-07-24 08:00:00,997.366260162052,2414.304426196672,3658.451373136908,3347.595734549138,806.5536690266975,1011.6141522942274,1199.1551830825292,226.46999361923332,271.31761047875574,1398.7660144787403
2021-07-24 09:00:00,997.366260162052,2414.304426196672,3658.451373136908,3351.516209717692,806.5536690266975,1011.6141522942274,1199.1551830825292,226.73521978655197,271.00023354004685,1400.4041535675751
2021-07-24 10:00:00,997.366260162052,2404.869423918672,3658.451373136908,3338.4186223834986,803.4016905015269,1011.6141522942274,1199.1551830825292,225.8491478844435,272.06344628472164,1394.9314318032177
2021-07-24 11:00:00,997.366260162052,2379.814362965291,3658.451373136908,3303.637406721725,795.0314737548875,1011.6141522942274,1199.1551830825292,223.49614521817264,274.9277731565693,1380.3983799451812
2021-07-24 12:00:00,994.4015061996652,2386.9096499478205,3658.451373136908,3313.4870218226706,797.4018168178674,1011.6141522942274,1199.1551830825292,223.49614521817264,274.11052753939384,1384.5139625756374
2021-07-24 13:00:00,1013.7155829837561,2386.9096499478205,3658.451373136908,3250.3559583993347,782.2091136806989,1011.6141522942274,1199.1551830825292,223.49614521817264,274.11052753939384,1358.1351543273474
2021-07-24 14:00:00,987.147933398487,2386.9096499478205,3756.9132660485675,3250.3559583993347,782.2091136806989,985.101577401628,1199.1551830825292,223.49614521817264,274.11052753939384,1358.1351543273474
2021-07-24 15:00:00,1014.3776154219588,2386.9096499478205,3656.0636888605786,3250.3559583993347,761.2117009642056,1012.2748123403052,1199.1551830825292,223.49614521817264,274.11052753939384,1358.1351543273474
2021-07-24 16:00:00,1001.48237488653,2386.9096499478205,3703.1397252072447,3250.3559583993347,771.013179480918,1025.3090179543215,1199.1551830825292,223.49614521817264,274.11052753939384,1358.1351543273474
2021-07-24 17:00:00,993.2789294566259,2386.9096499478205,3733.7237875024816,3277.200500190913,777.380942207012,1033.7769984260083,1199.1551830825292,223.49614521817264,274.11052753939384,1358.1351543273474
2021-07-24 18:00:00,970.5683384243645,2386.9096499478205,3821.090200158238,3353.8846009842528,795.5710891093916,1057.9666259878613,1199.1551830825292,228.72579196265318,274.11052753939384,1358.1351543273474
2021-07-24 19:00:00,970.0214420623709,2386.9096499478205,3823.2445240099596,3355.7755151509796,796.0196306729844,1058.5631056879731,1199.1551830825292,228.85474715693476,274.11052753939384,1358.1351543273474
2021-07-24 20:00:00,982.0819460452828,2386.9096499478205,3776.2929880458287,3314.5647545528304,786.2440737911302,1045.5633711915557,1199.1551830825292,226.04428556489646,274.11052753939384,1358.1351543273474
2021-07-24 21:00:00,979.4626003115239,2386.9096499478205,3786.3918084852367,3323.428789837428,788.3467013541663,1048.3594881181584,1199.1551830825292,226.64878862080351,274.11052753939384,1358.1351543273474
2021-07-24 22:00:00,986.1980607697609,2386.9096499478205,3760.5317978849944,3300.730688826923,782.9625110524657,1041.1994822743768,1199.1551830825292,225.1008399739859,274.11052753939384,1358.1351543273474
2021-07-24 23:00:00,962.2497569182509,2386.9096499478205,3854.1232563307103,3382.8786975946164,802.4487452491646,1067.1126730985552,1199.1551830825292,230.70311035562978,274.11052753939384,1358.1351543273474
2021-07-25 00:00:00,956.8383613364191,2386.9096499478205,3875.920235218569,3402.010554737623,806.9869909656333,1073.1477246159889,1199.1551830825292,232.00785088709176,274.11052753939384,1358.1351543273474
2021-07-25 01:00:00,976.267574196719,2386.9096499478205,3798.78351443629,3402.010554737623,790.9267197476066,1051.790449087027,1199.1551830825292,227.39054100270374,274.11052753939384,1358.1351543273474
2021-07-25 02:00:00,968.9852173764882,2386.9096499478205,3827.3330697224224,3402.010554737623,796.8708874073066,1059.6951242182952,1199.1551830825292,227.39054100270374,274.11052753939384,1358.1351543273474
