Date,ALGO,CKB,TROY,DCR,NEO,ROSE,ADA,BAND,FUN,XTZ
2021-05-23 00:00:00,781.5263940232262,308.4983815970894,1012.3723628966738,896.3508258824414,742.9046997668052,696.4361608110049,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 01:00:00,781.5263940232262,308.4983815970894,1012.3723628966738,876.6026703690884,742.9046997668052,696.4361608110049,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 02:00:00,781.5263940232262,308.4983815970894,1012.3723628966738,894.4837275429973,742.9046997668052,696.4361608110049,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 03:00:00,781.5263940232262,308.4983815970894,1012.3723628966738,893.0474980511169,742.9046997668052,696.4361608110049,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 04:00:00,781.5263940232262,308.4983815970894,1028.0024283257635,906.835301173167,742.9046997668052,696.4361608110049,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 05:00:00,781.5263940232262,298.3111924043443,994.0558799719594,876.8899162674646,742.9046997668052,673.438546061386,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 06:00:00,781.5263940232262,284.89928145274445,949.3636616356554,837.4654167153526,742.9046997668052,643.1611108154846,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 07:00:00,781.5263940232262,262.1552211687018,873.574125622725,770.6089338683288,742.9046997668052,591.8163162545845,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 08:00:00,781.5263940232262,253.5559631450896,844.9190056693936,745.3312948112371,742.9046997668052,572.4034615978319,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 09:00:00,781.5263940232262,262.1307914584075,873.4927190319484,770.5371223937348,742.9046997668052,591.7611660993097,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 10:00:00,781.5263940232262,261.129173336339,870.1550488101116,767.5928519353803,742.9046997668052,589.5000097330402,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 11:00:00,781.5263940232262,242.6847420641025,870.1550488101116,713.3751886169022,742.9046997668052,547.8616425005165,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 12:00:00,786.7974095657626,244.32153265382414,870.1550488101116,718.1865574147009,742.9046997668052,551.5567029039325,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 13:00:00,791.7537376132223,245.86060440236838,870.1550488101116,722.7106803141236,742.9046997668052,555.0311626862491,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 14:00:00,774.9179566266135,245.86060440236838,870.1550488101116,707.3430247510053,742.9046997668052,543.2290294574278,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 15:00:00,760.3636599793117,245.86060440236838,870.1550488101116,694.0579019511134,742.9046997668052,533.0262507315776,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 16:00:00,790.6523313804533,245.86060440236838,870.1550488101116,721.7053196698073,742.9046997668052,554.2590605124009,850.192091735232,408.0903211694795,124.7494591939995,537.9362514620371
2021-05-23 17:00:00,786.2467064493782,245.86060440236838,870.1550488101116,717.6838770925427,742.9046997668052,551.1706518170084,850.192091735232,408.0903211694795,124.05433782933645,537.9362514620371
2021-05-23 18:00:00,785.8533470805323,245.86060440236838,870.1550488101116,717.3248197195728,742.9046997668052,550.8949010406341,850.192091735232,408.0903211694795,123.99227342177726,537.9362514620371
2021-05-23 19:00:00,838.7208462534343,245.86060440236838,870.1550488101116,765.5821306467479,742.9046997668052,587.955805385344,850.192091735232,408.0903211694795,132.3337297977343,537.9362514620371
2021-05-23 20:00:00,873.1791269643436,245.86060440236838,870.1550488101116,797.0355565189247,742.9046997668052,612.1115733957351,850.192091735232,408.0903211694795,137.77057189992053,537.9362514620371
2021-05-23 21:00:00,850.2069398237373,245.86060440236838,870.1550488101116,776.0666059374736,742.9046997668052,596.0077280554744,850.192091735232,408.0903211694795,134.146010498463,537.9362514620371
2021-05-23 22:00:00,877.270064400342,245.86060440236838,870.1550488101116,800.7697531978133,742.9046997668052,614.9793814700282,850.192091735232,408.0903211694795,138.41604173853622,537.9362514620371
2021-05-23 23:00:00,874.5952206921891,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,613.1042761906828,850.192091735232,408.0903211694795,137.99400376713365,537.9362514620371
2021-05-24 00:00:00,867.5147520529613,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,608.140762215945,850.192091735232,408.0903211694795,136.87684443106795,537.9362514620371
2021-05-24 01:00:00,877.5060800216495,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,615.1448319358528,850.192091735232,408.0903211694795,138.45328038307176,537.9362514620371
2021-05-24 02:00:00,883.4851424281087,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,619.3362437367425,850.192091735232,408.0903211694795,139.39665937797167,537.9362514620371
2021-05-24 03:00:00,865.7839708300389,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,136.6037610378075,537.9362514620371
2021-05-24 04:00:00,885.1372517772619,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,139.6573298897203,537.9362514620371
2021-05-24 05:00:00,919.3595168668637,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,145.05693334737106,537.9362514620371
2021-05-24 06:00:00,919.3595168668637,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,153.23702226367405,537.9362514620371
2021-05-24 07:00:00,919.3595168668637,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,153.8204276947306,537.9362514620371
2021-05-24 08:00:00,919.3595168668637,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 09:00:00,919.3595168668637,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 10:00:00,919.3595168668637,245.86060440236838,870.1550488101116,798.3281630616168,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 11:00:00,919.3595168668637,245.86060440236838,870.1550488101116,806.9698929146144,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 12:00:00,919.3595168668637,245.86060440236838,870.1550488101116,830.6569353392659,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 13:00:00,919.3595168668637,245.86060440236838,870.1550488101116,812.9459883129894,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 14:00:00,919.3595168668637,245.86060440236838,870.1550488101116,790.4946034968751,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 15:00:00,919.3595168668637,245.86060440236838,870.1550488101116,806.8395367409751,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 16:00:00,919.3595168668637,245.86060440236838,870.1550488101116,799.4142369070112,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 17:00:00,919.3595168668637,245.86060440236838,870.1550488101116,791.4340282356213,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 18:00:00,919.3595168668637,245.86060440236838,870.1550488101116,768.5397987682729,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 19:00:00,919.3595168668637,245.86060440236838,870.1550488101116,768.6580720521707,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 20:00:00,919.3595168668637,245.86060440236838,870.1550488101116,788.3112613944138,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 21:00:00,919.3595168668637,247.5405672164955,870.1550488101116,793.6977836000327,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 22:00:00,919.3595168668637,239.63891846679581,870.1550488101116,768.3624570717647,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-24 23:00:00,919.3595168668637,231.86318218254166,870.1550488101116,743.4308479861586,742.9046997668052,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 00:00:00,919.3595168668637,240.82442444050488,870.1550488101116,772.1635854054272,771.6171021694797,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 01:00:00,919.3595168668637,248.70644040766442,870.1550488101116,797.4359626718298,796.8715934195387,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 02:00:00,919.3595168668637,249.0046019011198,870.1550488101116,798.3919680618616,797.8269222159975,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 03:00:00,919.3595168668637,247.54056721649545,870.1550488101116,793.6977836000327,793.1360599687399,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 04:00:00,919.3595168668637,247.2458994513778,870.1550488101116,792.7529802706143,792.1919253048616,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 05:00:00,919.3595168668637,243.7638353013701,870.1550488101116,781.5883189413984,781.035165539986,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 06:00:00,919.3595168668637,244.26072747838577,870.1550488101116,783.1815213163475,782.6272403580213,606.9274587998979,850.192091735232,408.0903211694795,146.47200183972083,537.9362514620371
2021-05-25 07:00:00,919.3595168668637,251.03098694600035,870.1550488101116,804.8892357094522,804.3195915531835,606.9274587998979,850.192091735232,408.0903211694795,150.53181721582783,537.9362514620371
2021-05-25 08:00:00,919.3595168668637,254.20574241080374,870.1550488101116,815.0685626950075,814.4917143249478,606.9274587998979,850.192091735232,408.0903211694795,152.4355730634497,537.9362514620371
2021-05-25 09:00:00,919.3595168668637,265.4917408595492,870.1550488101116,851.2552453677044,850.652786601326,606.9274587998979,850.192091735232,408.0903211694795,159.2032708534844,537.9362514620371
2021-05-25 10:00:00,919.3595168668637,272.48080977670196,870.1550488101116,873.6645359795358,873.046217488767,606.9274587998979,850.192091735232,408.0903211694795,163.39429626251876,537.9362514620371
2021-05-25 11:00:00,919.3595168668637,267.13071928207245,870.1550488101116,873.6645359795358,855.9041799508327,606.9274587998979,850.192091735232,408.0903211694795,160.1860913543376,537.9362514620371
2021-05-25 12:00:00,919.3595168668637,260.3229928966252,870.1550488101116,873.6645359795358,834.0917823167247,606.9274587998979,850.192091735232,408.0903211694795,156.1038087788803,537.9362514620371
2021-05-25 13:00:00,919.3595168668637,253.9156951089495,870.1550488101116,873.6645359795358,813.562383925555,606.9274587998979,850.192091735232,408.0903211694795,152.26164494422488,537.9362514620371
2021-05-25 14:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,788.6246208537336,606.9274587998979,850.192091735232,408.0903211694795,147.5944369936514,537.9362514620371
2021-05-25 15:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 16:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 17:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 18:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 19:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 20:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 21:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 22:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-25 23:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 00:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 01:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 02:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 03:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 04:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 05:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 06:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 07:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 08:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 09:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 10:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 11:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 12:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 13:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 14:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 15:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 16:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 17:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 18:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 19:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 20:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 21:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 22:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-26 23:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 00:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 01:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 02:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 03:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 04:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 05:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 06:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 07:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,606.9274587998979,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 08:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,596.4421010319755,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 09:00:00,919.3595168668637,246.13253112551828,870.1550488101116,873.6645359795358,782.8727512168898,596.7857726545811,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 10:00:00,919.3595168668637,246.13253112551828,870.1550488101116,850.6282200238342,782.8727512168898,581.0500468117956,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 11:00:00,919.3595168668637,246.13253112551828,870.1550488101116,855.4272508843354,782.8727512168898,584.3281852987451,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 12:00:00,919.3595168668637,246.13253112551828,870.1550488101116,846.1777759009332,782.8727512168898,578.0100221511129,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 13:00:00,919.3595168668637,246.13253112551828,870.1550488101116,825.3356751404964,782.8727512168898,563.7731283619926,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 14:00:00,919.3595168668637,246.13253112551828,870.1550488101116,814.8568062300064,782.8727512168898,556.6151865871426,850.192091735232,408.0903211694795,146.5179502365022,537.9362514620371
2021-05-27 15:00:00,919.3595168668637,236.60866051364818,870.1550488101116,847.6560739021576,782.8727512168898,579.0198230283861,817.2946951989231,408.0903211694795,140.84857368563394,537.9362514620371
2021-05-27 16:00:00,919.3595168668637,236.60866051364818,870.1550488101116,845.6468500794672,782.8727512168898,577.647355517025,819.2365554111358,408.0903211694795,141.18322438481715,537.9362514620371
2021-05-27 17:00:00,919.3595168668637,236.60866051364818,870.1550488101116,848.0709234104646,782.8727512168898,579.303199855709,816.89490044935,408.0903211694795,140.7796750122727,537.9362514620371
2021-05-27 18:00:00,919.3595168668637,236.60866051364818,870.1550488101116,854.5233122606463,782.8727512168898,583.7107197982533,810.7266385987921,408.0903211694795,139.7166669089849,537.9362514620371
2021-05-27 19:00:00,919.3595168668637,236.60866051364818,870.1550488101116,875.9990191044902,782.8727512168898,598.3804194075399,790.8511281914389,408.0903211694795,136.29141857616867,537.9362514620371
2021-05-27 20:00:00,919.3595168668637,236.60866051364818,870.1550488101116,836.8951578266783,782.8727512168898,571.6692195071206,827.8035857591331,408.0903211694795,142.65962452827245,537.9362514620371
2021-05-27 21:00:00,919.3595168668637,236.60866051364818,870.1550488101116,853.9217470989,782.8727512168898,583.2998006009295,811.2977739553252,408.0903211694795,139.81509358521524,537.9362514620371
2021-05-27 22:00:00,919.3595168668637,236.60866051364818,870.1550488101116,861.686326457333,782.8727512168898,588.6036561437953,803.987241391701,408.0903211694795,138.5552321294667,537.9362514620371
2021-05-27 23:00:00,919.3595168668637,236.60866051364818,870.1550488101116,892.6306878754784,782.8727512168898,609.7412368486426,776.1158359928838,408.0903211694795,133.75201032942556,537.9362514620371
2021-05-28 00:00:00,919.3595168668637,236.60866051364818,870.1550488101116,883.1422218813161,782.8727512168898,603.2598229003427,784.4544121982676,408.0903211694795,135.1890398023887,537.9362514620371
2021-05-28 01:00:00,919.3595168668637,236.60866051364818,870.1550488101116,881.9222348073198,782.8727512168898,602.426469938651,785.5395693756806,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 02:00:00,919.3595168668637,236.60866051364818,870.1550488101116,888.0561108089814,782.8727512168898,606.616419030398,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 03:00:00,919.3595168668637,236.60866051364818,870.1550488101116,929.7837204920953,782.8727512168898,635.119858005228,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 04:00:00,919.3595168668637,236.60866051364818,870.1550488101116,955.0396360554189,782.8727512168898,652.371755573278,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 05:00:00,919.3595168668637,236.60866051364818,870.1550488101116,977.1192538698143,782.8727512168898,667.4539767630259,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 06:00:00,919.3595168668637,236.60866051364818,870.1550488101116,970.7072997391065,782.8727512168898,663.0740771075707,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 07:00:00,919.3595168668637,236.60866051364818,870.1550488101116,1016.4201791134468,782.8727512168898,694.2997877942186,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 08:00:00,919.3595168668637,236.60866051364818,870.1550488101116,1010.5772238223674,782.8727512168898,690.3085618208952,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 09:00:00,919.3595168668637,236.60866051364818,870.1550488101116,1019.9241921752186,782.8727512168898,696.6933210742625,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 10:00:00,919.3595168668637,236.60866051364818,870.1550488101116,1056.6165868937173,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 11:00:00,919.3595168668637,236.60866051364818,870.1550488101116,998.5148516249485,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 12:00:00,919.3595168668637,236.60866051364818,870.1550488101116,983.855821034948,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 13:00:00,919.3595168668637,236.60866051364818,870.1550488101116,1004.1356305910493,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 14:00:00,919.3595168668637,233.13479763498123,870.1550488101116,989.3930193751937,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 15:00:00,919.3595168668637,242.86112830358311,870.1550488101116,1030.670270842032,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 16:00:00,919.3595168668637,238.4244760597989,870.1550488101116,1011.8417098381611,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 17:00:00,919.3595168668637,234.8974867689735,870.1550488101116,996.873637207419,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 18:00:00,919.3595168668637,236.8831940166476,870.1550488101116,1005.3007142002217,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 19:00:00,919.3595168668637,246.50561612806118,870.1550488101116,1046.136991594642,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 20:00:00,919.3595168668637,247.33754058539887,870.1550488101116,1049.6675681498682,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 21:00:00,919.3595168668637,245.70038846427136,870.1550488101116,1042.719712674278,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 22:00:00,919.3595168668637,238.1463605236518,870.1550488101116,1010.6614245575634,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-28 23:00:00,919.3595168668637,238.1463605236518,870.1550488101116,982.978802069682,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 00:00:00,919.3595168668637,238.1463605236518,870.1550488101116,984.4946365992919,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 01:00:00,919.3595168668637,238.1463605236518,870.1550488101116,986.1754811008029,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 02:00:00,919.3595168668637,238.1463605236518,870.1550488101116,976.1756331514466,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 03:00:00,919.3595168668637,238.1463605236518,870.1550488101116,1019.666981972081,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 04:00:00,919.3595168668637,238.1463605236518,870.1550488101116,987.2188831724486,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 05:00:00,919.3595168668637,238.1463605236518,870.1550488101116,993.6073408862937,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
2021-05-29 06:00:00,919.3595168668637,238.1463605236518,870.1550488101116,1010.745639325046,782.8727512168898,721.7572881129098,780.1137834886157,408.0903211694795,135.37605048722637,537.9362514620371
