Date,SOL,FUN,HIVE,KMD,BAND,RLC,BTC,AVAX,KAVA,SAND
2021-08-22 11:00:00,267.68271641520306,187.5394018727029,53.085419625010125,134.17509682256085,43.593600681179055,65.43855788226645,79.61185237302453,85.51557513206666,51.1715014088126,84.13186213840181
2021-08-22 12:00:00,269.25423921216117,186.44481392402955,53.085419625010125,134.9628175475465,43.593600681179055,65.82273728274943,79.61185237302453,85.0164569892725,51.47192118224986,84.13186213840181
2021-08-22 13:00:00,267.6501714040888,187.56220578830025,53.085419625010125,134.15878374088027,43.593600681179055,65.43060182659688,79.61185237302453,85.5259734267082,51.165279949674755,84.13186213840181
2021-08-22 14:00:00,267.6501714040888,186.87808832037942,52.891794994159035,134.15878374088027,43.43459666653646,65.6701281298059,79.32147479598008,85.21402458746185,51.35258420818485,83.8249982035505
2021-08-22 15:00:00,267.6501714040888,190.34428349117837,53.87282645713795,134.15878374088027,44.240217007392296,64.47426620627282,80.79272118633871,86.7945653729767,50.41744669774468,85.37977547346382
2021-08-22 16:00:00,267.6501714040888,185.46424555334292,52.49163742373341,134.15878374088027,43.10598836960841,66.17074880410173,78.72136113675482,84.56933031968605,51.744058476094295,83.19081273819111
2021-08-22 17:00:00,267.6501714040888,182.65936393486749,52.49163742373341,134.15878374088027,43.10598836960841,67.18685393555047,78.72136113675482,83.290340078776,52.53863016055866,81.93267060530073
2021-08-22 18:00:00,267.6501714040888,183.0242265844252,52.38699423923558,134.15878374088027,43.02005567412951,67.05291552750555,78.72136113675482,83.290340078776,52.43389329505046,82.09633137055475
2021-08-22 19:00:00,267.6501714040888,181.3139329146231,52.88114900818824,135.424273462999,43.42585421211966,67.68541064315927,78.72136113675482,83.290340078776,52.928490452279576,81.32917153342648
2021-08-22 20:00:00,267.6501714040888,181.67879556418092,52.774948633626785,135.15230303807013,43.338642756440734,67.54947910427504,78.72136113675482,83.290340078776,52.822195002645266,81.49283229868053
2021-08-22 21:00:00,267.6501714040888,183.1838539936068,52.34134392681497,134.04187704522658,42.982567763047854,66.99448525130828,78.72136113675482,82.6060176033373,52.388202114536895,81.49283229868053
2021-08-22 22:00:00,267.6501714040888,182.8645991752437,52.43272425041834,134.27589453850916,43.057609033615584,67.1114478144107,78.85879710831169,82.7502356163622,52.47966424567588,81.49283229868053
2021-08-22 23:00:00,267.6501714040888,183.4118931495804,52.276267035198885,133.87522047796904,42.92912679852834,66.91118985748594,78.62348551679119,82.5033121232884,52.323066963331456,81.49283229868053
2021-08-23 00:00:00,267.6501714040888,184.36965760466964,52.004702011639395,133.17976478717435,42.70611834762688,66.56359926082365,78.21505182579484,82.07472348888167,52.05125882326218,81.06949291011593
2021-08-23 01:00:00,267.6501714040888,185.71508862491393,51.62794889048437,132.21493102950703,42.396729720108475,66.0813727927013,77.64841527646753,81.48012517283995,52.05125882326218,80.48217708476024
2021-08-23 02:00:00,267.6501714040888,185.71508862491393,51.62794889048437,132.21493102950703,42.396729720108475,66.0813727927013,77.64841527646753,81.48012517283995,52.05125882326218,80.48217708476024
2021-08-23 03:00:00,267.6501714040888,185.96593169648492,51.558309719694,132.03659084050335,42.33954222447129,65.99223789377797,77.54367799038032,81.37021942459944,52.05125882326218,80.37361743449262
2021-08-23 04:00:00,267.6501714040888,185.96593169648492,51.78054381331338,132.60571407688485,42.52204025130091,66.27668719504426,77.87791798171816,81.72095312901583,52.05125882326218,80.7200554406758
2021-08-23 05:00:00,267.6501714040888,185.96593169648492,51.87637455448546,132.85112872354162,42.600736192543295,66.39934608559646,78.02204737958687,81.87219486830456,52.05125882326218,80.86944480916563
2021-08-23 06:00:00,267.6501714040888,185.96593169648492,51.62161028411352,132.1986983799024,42.391524473979544,66.07325967142533,77.63888201492344,81.47012147423064,52.05125882326218,80.47229590893646
2021-08-23 07:00:00,267.6501714040888,185.96593169648492,51.666013242087075,132.3124107034044,42.427988061017864,66.13009339195864,77.7056640466394,81.54019899331635,52.05125882326218,80.54151513618669
2021-08-23 08:00:00,267.6501714040888,185.96593169648492,51.40701990024509,131.64915005554528,42.21530344058728,65.79859396304674,77.31613816011144,81.13145120523394,52.05125882326218,80.13777358824885
2021-08-23 09:00:00,267.6501714040888,185.96593169648492,51.94045901965467,133.01524376828965,42.6533621791925,66.48137121973555,78.11843039055606,81.97333408370702,52.05125882326218,80.9693452968854
2021-08-23 10:00:00,267.6501714040888,185.96593169648492,51.69777643724391,132.39375363387495,42.45407190957377,66.17074880410173,77.75343587993994,81.59032821930514,52.05125882326218,80.59103039201862
2021-08-23 11:00:00,267.6501714040888,185.96593169648492,51.87637455448546,132.85112872354162,42.600736192543295,66.39934608559646,78.02204737958687,81.87219486830456,52.05125882326218,80.86944480916563
2021-08-23 12:00:00,267.6501714040888,185.96593169648492,51.369336073806316,131.5526448752969,42.184357585896564,65.75036041829681,77.25946169963977,81.07197793617699,52.05125882326218,80.07902873283903
2021-08-23 13:00:00,267.6501714040888,187.988041399721,50.81677734639892,130.13758741893946,42.184357585896564,65.0431109528353,76.42841358611935,80.19992016045548,52.05125882326218,79.21765170150924
2021-08-23 14:00:00,267.1649462927689,187.64723639355768,50.81677734639892,130.13758741893946,42.1078812305922,64.92519378287008,76.42841358611935,80.0545250912741,51.956894684713866,79.07403739458121
2021-08-23 15:00:00,269.073498397294,188.98773608446692,50.81677734639892,130.13758741893946,42.408688228122756,65.38900131806675,76.9743969256981,80.62641236338756,52.32806029633731,79.63892033516484
2021-08-23 16:00:00,266.8091145444675,187.39731272237114,50.389129544734104,130.13758741893946,42.051798570035636,64.8387211915622,76.32662008213006,79.94790204054105,51.88769431644507,78.9687202361673
2021-08-23 17:00:00,265.35343921050764,186.374897703881,50.11421310080672,130.13758741893946,41.8223695041225,64.48496968166643,75.9101921112649,79.5117168329969,51.60460190080006,78.53787731538316
2021-08-23 18:00:00,268.3618349006913,188.48788874209393,50.11421310080672,130.13758741893946,42.29652290700966,63.76207886917909,76.77080991771956,80.4131662619215,52.18965955979974,79.42828601833703
2021-08-23 19:00:00,267.84426144861675,188.12436340218636,50.11421310080672,129.8865988221816,42.21494812801832,63.8852906157862,76.62274663918974,80.25807818812804,52.089004478681524,79.27509742428046
2021-08-23 20:00:00,268.1677448561633,188.35156673962857,50.11421310080672,130.04346669515527,42.2659323648879,63.80822753904823,76.71528618827088,80.35500823424894,52.15191390438041,79.37084029556581
2021-08-23 21:00:00,267.10024961125947,189.10433429472212,50.11421310080672,129.52580271434223,42.09768438321827,64.06324407154047,76.40990567630311,80.0351390820499,52.15191390438041,79.05488882032414
2021-08-23 22:00:00,267.10024961125947,187.94348679243143,50.11421310080672,130.32582886650786,42.357703991253175,63.66998149960394,76.88185737661698,80.52948231726664,52.15191390438041,79.5431774638795
2021-08-23 23:00:00,267.10024961125947,188.64739498266528,50.11421310080672,129.83953846028953,42.19965285695745,63.90844584978975,76.5949847744654,80.22899917429176,52.347239424621534,79.24637456289486
2021-08-24 00:00:00,267.10024961125947,189.5174764257216,50.11421310080672,129.2434405429897,42.00591275685302,64.20320503686243,76.24333448795706,79.86066499903224,52.347239424621534,78.88255165201049
2021-08-24 01:00:00,267.10024961125947,188.4879874784549,50.11421310080672,129.9493459713711,42.00591275685302,63.85444305875297,76.65976245882221,80.29685020657641,52.347239424621534,79.3133945727946
2021-08-24 02:00:00,267.10024961125947,188.28343039569765,50.11421310080672,130.09052705704738,42.00591275685302,63.85444305875297,76.74304805299522,80.38408724808524,52.347239424621534,79.39956315695143
2021-08-24 03:00:00,263.5410315319661,185.77447808108516,50.11421310080672,131.84744723435225,42.00591275685302,63.85444305875297,77.77949100270406,80.38408724808524,52.347239424621534,80.4718833153475
2021-08-24 04:00:00,266.07355796110204,187.55969829087329,50.11421310080672,130.5925042505631,42.00591275685302,63.85444305875297,77.03917461005493,80.38408724808524,52.347239424621534,79.70594034506462
2021-08-24 05:00:00,266.7143130675707,188.01137727531852,50.11421310080672,130.27876850461575,42.00591275685302,63.85444305875297,76.85409551189262,80.38408724808524,52.347239424621534,79.51445460249387
2021-08-24 06:00:00,266.77855835555516,188.05666485264604,50.11421310080672,130.27876850461575,42.00591275685302,63.85444305875297,76.83558760207642,80.38408724808524,52.347239424621534,79.51445460249387
2021-08-24 07:00:00,269.1448809266312,189.7247251848749,50.11421310080672,130.27876850461575,42.00591275685302,63.85444305875297,76.16004889378401,81.0970931252554,52.347239424621534,79.51445460249387
2021-08-24 08:00:00,268.0375568763522,188.94415395347536,50.11421310080672,130.27876850461575,42.00591275685302,63.59173116814339,76.16004889378401,80.76344099961906,52.13187082098684,79.51445460249387
2021-08-24 09:00:00,265.7224532181112,187.31219868900195,50.11421310080672,130.27876850461575,42.00591275685302,63.04247437302506,76.16004889378401,80.06586809271256,51.681595545181764,79.51445460249387
2021-08-24 10:00:00,268.7856291743933,189.4714826200122,50.11421310080672,130.27876850461575,42.00591275685302,63.04247437302506,76.16004889378401,80.98884557952334,51.681595545181764,79.51445460249387
2021-08-24 11:00:00,265.0864492611507,186.8638688692581,50.11421310080672,130.27876850461575,42.00591275685302,63.04247437302506,76.16004889378401,79.87423126147104,51.681595545181764,79.51445460249387
2021-08-24 12:00:00,273.0599568572701,192.48452764688366,50.11421310080672,126.47455362726703,40.77931597458016,61.20159790736948,76.16004889378401,82.2767599138131,51.681595545181764,79.51445460249387
2021-08-24 13:00:00,272.65661866398005,192.20020781284097,50.11421310080672,126.66164616221864,40.83964040649522,61.292132815516496,76.16004889378401,82.15522851069076,51.681595545181764,79.51445460249387
2021-08-24 14:00:00,272.65661866398005,191.6811304040658,50.24992367296548,127.00464914296319,40.9502351983395,61.458113480452646,76.16004889378401,81.9333508987051,51.681595545181764,79.51445460249387
2021-08-24 15:00:00,272.65661866398005,193.8466155520199,49.68857539721788,125.58586408624703,40.49277492298362,60.77155709367125,75.3092553203327,82.85897907149,51.10425388122257,78.62618853708422
2021-08-24 16:00:00,272.65661866398005,191.11805242001478,50.397971569865916,127.37883421286628,41.0708840621696,61.639183296746616,76.38443401205686,81.692665412589,51.83386147853362,79.74872257578869
2021-08-24 17:00:00,272.58987285769757,191.1648492007249,50.38563424512421,127.34765212370769,41.060829990183755,61.62409414538878,76.36573525220078,81.71266851381637,51.8211726507543,79.72920024468078
2021-08-24 18:00:00,270.2871425409517,192.79349157569084,49.959996541535396,126.27187004773616,40.713964506672184,61.103518423543576,75.7206280371663,82.4088253390359,51.38340809236768,79.05567982145813
2021-08-24 19:00:00,269.7865489938329,193.15122319044048,49.86746660597259,126.03800437904664,40.638558966778334,60.99034978835981,75.58038733824573,82.56173632123355,51.28824188402274,78.9092623381488
2021-08-24 20:00:00,269.0523451247255,193.67830417657166,49.86746660597259,125.69500139830208,40.52796417493406,60.824369123423644,75.37470097982893,82.78703503111537,51.14866477845018,78.69451669596187
2021-08-24 21:00:00,269.6864302844092,193.2229288790398,49.86746660597259,125.99123124530875,40.623477858799575,60.96771606132306,75.55233919846162,82.59238663789777,51.26920864235376,78.87997884148697
2021-08-24 22:00:00,267.9510393210644,194.47434154583644,49.86746660597259,125.18049692718525,40.36207198716765,60.575398126019415,75.06617144220374,83.12729809700487,51.26920864235376,78.37239823268145
2021-08-24 23:00:00,268.6518702870307,194.47434154583644,49.86746660597259,125.50790886335056,40.46763974301902,60.73383421527668,75.26250842069253,82.9104442758822,51.26920864235376,78.57738270931448
2021-08-25 00:00:00,268.6518702870307,194.47434154583644,49.86746660597259,125.50790886335056,40.46763974301902,60.73383421527668,75.26250842069253,82.9104442758822,51.26920864235376,78.57738270931448
2021-08-25 01:00:00,270.02015931582173,194.47434154583644,49.86746660597259,126.14714169110178,40.673748218728804,61.043161818112246,75.645832997742,82.49030730698948,51.26920864235376,78.57738270931448
2021-08-25 02:00:00,268.61849738388935,194.47434154583644,49.86746660597259,125.49231781877121,40.46261270702608,61.043161818112246,75.25315904076446,82.92074498954554,51.53673339859415,78.57738270931448
2021-08-25 03:00:00,268.5183786744657,194.47434154583644,49.86746660597259,125.44554468503333,40.44753159904733,61.043161818112246,75.22511090098035,82.95166249327018,51.5559491828591,78.57738270931448
2021-08-25 04:00:00,273.3574496299464,194.47434154583644,49.86746660597259,127.70624614903161,41.17645181802097,61.043161818112246,76.58077099054564,81.4832226127276,51.5559491828591,78.57738270931448
2021-08-25 05:00:00,275.25970510899725,194.47434154583644,49.86746660597259,128.59493569005156,41.46299286961749,61.043161818112246,77.11368564644368,80.92011110825074,51.5559491828591,78.57738270931448
2021-08-25 06:00:00,273.62443285507624,193.31900173791377,49.57121225780423,127.83097450566594,41.216668105964324,61.043161818112246,76.6555660299699,80.92011110825074,51.5559491828591,78.11056751135662
2021-08-25 07:00:00,267.65068319279317,189.09847468448208,48.48897698592388,125.04017752597157,40.316828663231355,61.043161818112246,74.98202702285141,80.92011110825074,51.5559491828591,76.40526301269423
2021-08-25 08:00:00,266.41588577656717,188.2260752376834,48.26527472302126,124.46330887653757,40.13082833149327,60.76154124613344,74.63609996551408,80.92011110825074,51.318097546978095,76.05276990403222
2021-08-25 09:00:00,267.750801902217,189.1692097747631,48.50711500724032,125.08695065970949,40.33190977121013,61.065995918542974,75.01007516263554,80.92011110825074,51.57523445063325,76.43384353501821
2021-08-25 10:00:00,268.81873480273686,189.92371740442684,48.70058723461558,125.58586408624703,40.49277492298362,61.3095596564706,75.3092553203327,80.92011110825074,51.78094397355737,76.43384353501821
2021-08-25 11:00:00,270.3538883472342,191.00832212206853,48.97870356146752,126.30305213689475,40.72401857865802,61.65968252974158,75.73932679702237,81.38222471606943,52.0766514127608,76.43384353501821
2021-08-25 12:00:00,267.8509206116407,189.239944865044,48.97870356146752,125.13372379344733,40.34699087918889,61.088830018973674,75.03812330241962,80.62877861636501,52.0766514127608,77.14808951871204
2021-08-25 13:00:00,271.75555027916647,191.9986133860022,48.97870356146752,126.95787600922526,40.93515409036072,61.97935993577158,76.13200075399988,81.80415453190388,52.0766514127608,76.03961273206221
2021-08-25 14:00:00,269.9534135095393,190.72538176094463,48.97870356146752,126.95787600922526,40.93515409036072,61.97935993577158,76.13200075399988,81.26167334011673,52.0766514127608,76.54723284425546
2021-08-25 15:00:00,269.9534135095393,191.7156730248783,48.97870356146752,126.95787600922526,40.723706977853645,61.97935993577158,75.73874727574778,81.68360315595116,52.0766514127608,76.15183451939276
2021-08-25 16:00:00,269.9534135095393,190.6782250340906,48.97870356146752,126.95787600922526,40.94527778371806,61.97935993577158,76.15082899704528,81.24158144412459,52.0766514127608,76.56616377855603
2021-08-25 17:00:00,269.9534135095393,190.3717063095397,48.97870356146752,126.95787600922526,41.011204042225415,62.0791533069835,76.27343994291617,81.11098412017583,52.0766514127608,76.68944345766442
2021-08-25 18:00:00,269.9534135095393,190.41886303639365,48.97870356146752,126.95787600922526,41.00104772621694,62.06377956916602,76.25455102762571,81.13107601616794,52.0766514127608,76.67045152020587
2021-08-25 19:00:00,269.9534135095393,189.90013904099987,48.97870356146752,126.95787600922526,41.11304462837447,62.23331062833185,76.462845058245,80.91006516025467,52.0766514127608,76.87988160878851
2021-08-25 20:00:00,269.9534135095393,190.98474375864154,48.97870356146752,126.95787600922526,40.87956314036147,61.879886888961074,76.02861161717348,81.37217876807337,52.0766514127608,76.44327981199784
2021-08-25 21:00:00,269.9534135095393,190.3009712192587,48.97870356146752,126.95787600922526,41.026447954024036,62.10222819979988,76.30179086843084,81.08084627618766,52.0766514127608,76.71794901216488
2021-08-25 22:00:00,269.9534135095393,190.18307940212375,49.009064771213026,127.03657541166092,41.05187967231936,62.14072449796489,76.34908927586228,81.03061653620738,52.0766514127608,76.76550539017884
2021-08-25 23:00:00,269.9534135095393,191.2205273929114,48.74317095494505,126.34735108143738,40.829156773973864,61.80358616530023,75.93486487041989,81.47263824803393,52.0766514127608,76.34902176044177
2021-08-26 00:00:00,272.6428622120004,189.33425831875203,49.22878162448372,127.60610426780286,41.23592296848418,62.419313051131354,76.69137660013764,80.66896240834926,52.0766514127608,77.10965958619958
2021-08-26 01:00:00,270.7546603465697,190.65464667066365,48.887845219466264,126.72236176978194,40.95034150840068,61.98702495678762,76.16024661131648,81.23153549612854,52.0766514127608,76.57563275750465
2021-08-26 02:00:00,273.52850869094993,188.7212208696502,49.38869520797155,128.02061685038194,41.36987274324437,62.62207443785417,76.94049901288172,80.40776776045173,52.0766514127608,77.3601407392782
2021-08-26 03:00:00,271.32509400946367,190.2538144924048,48.99084353012816,128.02061685038194,41.36987274324437,62.62207443785417,76.94049901288172,81.06075438019556,52.0766514127608,76.73696449091368
2021-08-26 04:00:00,275.0404753219049,187.68377287886253,48.99084353012816,128.02061685038194,41.36987274324437,62.62207443785417,76.94049901288172,79.96574604862518,52.0766514127608,77.78775960768624
2021-08-26 05:00:00,275.0404753219049,187.5894594251546,48.99084353012816,127.95628488211544,41.36987274324437,62.62207443785417,76.90183544553857,79.92556225664096,52.0766514127608,77.82686858687562
2021-08-26 06:00:00,275.0404753219049,183.2274621911609,48.99084353012816,124.98093134978869,41.36987274324437,62.62207443785417,75.11364545591756,78.06706187737012,52.0766514127608,79.67965081420444
2021-08-26 07:00:00,275.0404753219049,185.04299617503932,48.99084353012816,126.21932173891928,41.36987274324437,62.62207443785417,75.85791912727332,78.84059987306664,52.0766514127608,78.89788053990604
2021-08-26 08:00:00,275.0404753219049,184.42995872593752,48.99084353012816,125.80116394518687,41.36987274324437,62.62207443785417,75.60660593954282,78.57940522516911,52.0766514127608,79.16013378639511
2021-08-26 09:00:00,275.0404753219049,183.41608909857683,48.99084353012816,125.10959528632176,41.36987274324437,62.62207443785417,75.19097259060388,78.1474294613386,52.0766514127608,79.59770747874823
2021-08-26 10:00:00,275.0404753219049,183.41608909857683,48.99084353012816,125.33475717525458,41.36987274324437,62.62207443785417,75.32629507630492,78.1474294613386,51.9830965404679,79.45471146890576
2021-08-26 11:00:00,275.0404753219049,183.41608909857683,48.99084353012816,125.33475717525458,41.36987274324437,62.62207443785417,75.32629507630492,78.1474294613386,51.9830965404679,79.45471146890576
2021-08-26 12:00:00,275.0404753219049,183.41608909857683,48.468407214712315,125.33475717525458,41.36987274324437,62.62207443785417,76.13822999051119,78.1474294613386,51.42875096354786,78.60740973431291
2021-08-26 13:00:00,276.62076405907106,183.41608909857683,48.74689014687038,125.33475717525458,41.36987274324437,62.62207443785417,75.7032648579007,78.1474294613386,51.72424302092268,79.05906109259227
2021-08-26 14:00:00,275.3900882306654,183.41608909857683,48.53001698618137,125.33475717525458,41.36987274324437,62.62207443785417,76.0415710721533,78.1474294613386,51.72424302092268,78.70733017378704
2021-08-26 15:00:00,269.9680777707968,183.41608909857683,48.53001698618137,125.33475717525458,42.200740913249795,63.87976958990464,77.568781982208,78.1474294613386,51.72424302092268,78.70733017378704
2021-08-26 16:00:00,275.9161772937652,179.46207247377262,47.483824719687995,122.63283655328335,41.2909928536869,62.50267299936837,75.89658269461648,76.4627559041035,50.60919080377381,77.0105864828132
2021-08-26 17:00:00,278.43385478867043,177.83932576648303,47.483824719687995,121.52395583559573,40.91762804311485,61.93750619053557,75.21030437427544,76.4627559041035,50.151568217545076,76.31423502582392
2021-08-26 18:00:00,283.6467431409589,177.83932576648303,47.483824719687995,119.29057636194325,40.16563976266692,60.799212476970936,73.82808184175761,76.4627559041035,50.151568217545076,74.91172434484555
2021-08-26 19:00:00,283.75819569229134,177.83932576648303,47.50248241112992,119.29057636194325,40.16563976266692,60.799212476970936,73.82808184175761,76.4627559041035,50.151568217545076,74.882301043846
2021-08-26 20:00:00,281.5456561547296,176.4526643569978,47.13209268472735,119.29057636194325,40.16563976266692,60.799212476970936,73.82808184175761,76.4627559041035,49.7605228513264,75.47076706383694
2021-08-26 21:00:00,284.2794678008981,178.16602181171737,47.58974586130127,120.44888926717668,40.16563976266692,60.799212476970936,73.82808184175761,76.4627559041035,50.24369811585838,74.7449923058481
2021-08-26 22:00:00,286.9908364168293,179.86531358154699,48.04364196701245,121.59769308585952,40.16563976266692,60.799212476970936,74.53223098636042,76.4627559041035,50.72290678778073,74.038833081859
2021-08-26 23:00:00,288.2892646853818,180.67907547932109,48.261005084361535,122.14783567600178,40.16563976266692,60.799212476970936,74.86943602342444,76.4627559041035,50.95239166213662,73.70536900386413
2021-08-27 00:00:00,287.9826962794955,180.48694034655034,48.20968406340249,122.01794298885464,40.16563976266692,60.799212476970936,74.78981944916053,76.38144498462555,50.89820860573664,73.78383113986293
2021-08-27 01:00:00,288.7118635541903,180.9439302008393,48.331750161110996,122.3268903391729,40.16563976266692,60.799212476970936,74.97918599627327,76.57484150044482,51.02708200172664,73.59748356686579
2021-08-27 02:00:00,291.74438784145485,182.84449935727145,48.83940926595434,123.61176745288893,40.16563976266692,60.799212476970936,75.76674006410376,77.37915575267141,51.56305189078328,72.83247774087761
2021-08-27 03:00:00,293.12594021250766,183.7103574925041,49.07068775659273,124.19712963132909,40.16563976266692,60.799212476970936,76.12553263645442,77.74558390195344,51.80722816140667,72.48920589588289
2021-08-27 04:00:00,291.11714916832085,182.451391054434,48.734406504834304,123.34600713587119,40.16563976266692,60.799212476970936,75.60384462725538,77.21279368709189,51.452193407814654,72.98940201287519
2021-08-27 05:00:00,288.250907944471,180.65503621967773,48.25458398203525,122.13158396822159,40.16563976266692,60.799212476970936,74.85947468281462,76.45258257308913,50.945612472186895,73.71517677086399
2021-08-27 06:00:00,285.4781689432922,178.91728188524155,47.790414179599026,120.95677758665879,40.16563976266692,60.799212476970936,74.13938749717153,75.71717098686757,50.45555716707824,73.71517677086399
2021-08-27 07:00:00,287.6385852510149,180.27127618522277,48.15207822742657,121.87214353493805,40.16563976266692,60.799212476970936,74.70045296282987,76.2901766621532,50.83739024707338,73.71517677086399
2021-08-27 08:00:00,287.86790115740683,180.4149949810122,48.19046680959034,121.96930442534591,40.16563976266692,60.799212476970936,74.76000687164957,76.35099795632976,50.87791965731553,73.71517677086399
2021-08-27 09:00:00,285.55342350212794,178.9644460560298,47.8030121535491,120.9886628581987,40.16563976266692,60.799212476970936,74.15893129247854,75.73713069979411,50.46885769618515,73.71517677086399
2021-08-27 10:00:00,286.6111686877423,179.62736502541313,47.98008376888171,121.43682829807557,40.16563976266692,60.799212476970936,74.43363033682161,76.01767570040188,50.65580411971909,73.71517677086399
2021-08-27 11:00:00,288.40439618086316,180.75123165962432,48.280278648692345,122.19661676053691,40.16563976266692,60.799212476970936,74.89933595793859,76.49329214847415,50.97274006136271,73.71517677086399
2021-08-27 12:00:00,290.2979799156699,181.9379944026662,48.59727364450984,122.99892604919648,40.429356277254975,60.799212476970936,75.39110434356621,76.99552601089881,51.307413016341506,73.71517677086399
2021-08-27 13:00:00,286.34599842858097,179.46117528774752,47.93569299616401,121.32447595891531,39.878969851593155,60.799212476970936,74.36476496378992,75.94734478183159,50.60893779288351,73.71517677086399
2021-08-27 14:00:00,286.2325041763303,179.39004521430806,47.91669351419961,121.2763885724869,39.86316368042725,60.77511449342873,74.33529022539761,75.91724278231442,50.588878760860965,73.71517677086399
2021-08-27 15:00:00,286.27032559601537,179.41374897292525,47.92302500118618,121.29241346526871,39.86843101178039,60.78314503181319,74.34511254175935,75.92727413046221,50.59556333786427,73.71517677086399
2021-08-27 16:00:00,285.66637976142454,179.035238953995,47.821921572913624,121.03652229762042,39.784320397831465,60.6549105486237,74.18826631276828,75.76709000782408,50.48882164305863,73.71517677086399
2021-08-27 17:00:00,285.40295403907845,178.8701425671319,47.777822844022786,120.9249091167374,39.74763349982268,60.5989779476699,74.11985400026805,75.6972217915081,50.442263646549435,73.71517677086399
2021-08-27 18:00:00,286.4974641775515,179.55610317734698,47.96104908873009,121.38865182559553,39.900064255111594,60.8313728644224,74.40410099392155,75.98751793432133,50.63570792660099,73.71517677086399
2021-08-27 19:00:00,284.7277991997166,179.55610317734698,47.664798686946625,120.63884677423489,39.65360571654013,60.45562381400474,73.94451461637989,75.51815095536047,50.322936435925435,73.71517677086399
2021-08-27 20:00:00,283.27586612325365,179.55610317734698,47.42173812878882,120.02366437044368,39.45139721458602,60.14733807541346,73.56744400052753,75.13305578181719,50.066321043535126,73.71517677086399
2021-08-27 21:00:00,283.34996391716504,179.55610317734698,47.43414245474456,120.05505952199233,39.46171670117105,60.16307109609758,73.58668738111884,75.15270868680851,50.07941712541939,73.71517677086399
2021-08-27 22:00:00,281.9853994677397,179.55610317734698,47.20570782363359,119.4768951067491,39.271675894462305,59.873336144834326,73.23230661408755,74.79078623185447,49.83824330872793,73.71517677086399
2021-08-27 23:00:00,281.9120135472536,179.55610317734698,47.19342266870226,119.44580157516634,39.26145554940194,59.857754274659996,73.21324810878785,74.77132213654363,49.825273043715896,73.71517677086399
2021-08-28 00:00:00,282.83209192044956,179.55610317734698,47.34744819960533,119.8356377421871,39.38959345915846,60.05311248051724,73.45219474099667,75.01535386675428,49.98788816461575,73.71517677086399
2021-08-28 01:00:00,283.609611743768,179.55610317734698,47.477608745775214,120.16507201271806,39.49787745740986,60.21820154480457,73.65411856473814,75.22157489453303,50.125307414708296,73.91782354559736
2021-08-28 02:00:00,283.94414470650645,179.55610317734698,47.53361116762476,120.30681325100308,39.54446735218269,60.21820154480457,73.74099760367427,75.310302833465,50.184432941147676,74.00501363890149
2021-08-28 03:00:00,282.61072581667673,179.55610317734698,47.31039045251459,119.74184517416556,39.358764139988764,60.21820154480457,73.39470541560586,75.310302833465,50.184432941147676,73.65748161555153
2021-08-28 04:00:00,283.609611743768,179.55610317734698,47.477608745775214,120.16507201271806,39.49787745740986,60.21820154480457,73.65411856473814,75.310302833465,50.184432941147676,73.91782354559736
2021-08-28 05:00:00,282.9059577057514,179.55610317734698,47.35981368620749,119.86693459195004,39.39988063425881,60.21820154480457,73.47137786837747,75.310302833465,50.184432941147676,73.7344285798927
2021-08-28 06:00:00,284.3914182345292,179.55610317734698,47.60848690062705,119.86693459195004,39.60675845328877,60.21820154480457,73.85715564663096,75.310302833465,50.184432941147676,74.12158756429747
2021-08-28 07:00:00,283.3870273526023,179.55610317734698,47.60848690062705,119.86693459195004,39.46687846921569,60.21820154480457,73.59631284709415,75.310302833465,50.184432941147676,73.85981086524767
2021-08-28 08:00:00,284.1676054709659,179.55610317734698,47.60848690062705,119.86693459195004,39.57558839154694,60.21820154480457,73.79903091763308,75.310302833465,50.184432941147676,74.0632547304326
2021-08-28 09:00:00,284.3540916275947,179.55610317734698,47.60848690062705,119.86693459195004,39.60156003375165,60.21820154480457,73.847461834366,75.310302833465,50.184432941147676,74.11185904512642
2021-08-28 10:00:00,286.9528243855158,179.55610317734698,47.60848690062705,119.86693459195004,39.96348157578197,60.21820154480457,74.5223591676867,75.310302833465,50.184432941147676,74.78917272381698
2021-08-28 11:00:00,284.989979493639,179.55610317734698,47.60848690062705,119.86693459195004,39.69011916563455,60.21820154480457,74.01260348803402,75.310302833465,50.184432941147676,74.27759195801343
2021-08-28 12:00:00,285.96803380552325,180.1723200045132,47.60848690062705,119.86693459195004,39.82633129582285,60.21820154480457,74.26660661510489,75.310302833465,50.184432941147676,74.53250449641212
2021-08-28 13:00:00,287.7149832816261,181.27297428342527,47.60848690062705,119.86693459195004,40.06962628116254,60.21820154480457,74.72029372058894,75.310302833465,50.184432941147676,74.98781594486299
2021-08-28 14:00:00,285.81712719137784,180.07724226308602,47.60848690062705,119.86693459195004,39.80531476215751,60.21820154480457,74.22741579367212,75.310302833465,50.184432941147676,74.4931733594747
2021-08-28 15:00:00,286.34599842858097,180.410454183742,47.60848690062705,119.86693459195004,39.878969851593155,60.21820154480457,74.36476496378992,75.310302833465,50.184432941147676,74.63101428295244
2021-08-28 16:00:00,286.838848684052,180.72097131658842,47.60848690062705,119.86693459195004,39.94760835391949,60.21820154480457,74.49275939574139,75.43992469720594,50.184432941147676,74.75946697534998
