Date,ZRX,ATOM,ZEC,KNC,XTZ,FUN,XLM,1INCH,ETC,SKL
2021-06-06 17:00:00,6245.050076743399,5375.757264731187,4043.6256820577487,2805.3342394702963,3633.726894039073,1597.1613137026943,6878.753865846415,1588.2839228960647,3079.5211813479436,2289.6237607276203
2021-06-06 18:00:00,6245.050076743399,5375.757264731187,4043.6256820577487,2794.9675762983666,3620.2990385488847,1591.2592599875125,6878.753865846415,1588.2839228960647,3079.5211813479436,2289.6237607276203
2021-06-06 19:00:00,6245.050076743399,5375.757264731187,4043.6256820577487,2769.101406315335,3586.7947964551245,1576.5328700089847,6878.753865846415,1588.2839228960647,3079.5211813479436,2289.6237607276203
2021-06-06 20:00:00,6245.050076743399,5375.757264731187,4043.6256820577487,2753.0027934177942,3565.942392552777,1567.3674445981849,6878.753865846415,1588.2839228960647,3079.5211813479436,2289.6237607276203
2021-06-06 21:00:00,6245.050076743399,5375.757264731187,4043.6256820577487,2790.0987937594728,3613.9925436564454,1588.4873153805052,6878.753865846415,1588.2839228960647,3079.5211813479436,2289.6237607276203
2021-06-06 22:00:00,6245.050076743399,5375.757264731187,4043.6256820577487,2661.1194417805605,3446.926625639488,1515.0554838544126,6878.753865846415,1588.2839228960647,3079.5211813479436,2289.6237607276203
2021-06-06 23:00:00,6245.050076743399,5375.757264731187,4085.318656007816,2633.961221600841,3411.7488013101083,1515.0554838544126,6949.679250213771,1588.2839228960647,3111.2734765621935,2289.6237607276203
2021-06-07 00:00:00,6385.507067586721,5375.757264731187,4177.2012763243165,2576.0240424123645,3336.703238745813,1515.0554838544126,7105.98400723188,1624.0059071353237,3181.2489138826977,2341.1195309205273
2021-06-07 01:00:00,6313.013136828877,5375.757264731187,4129.777988419027,2605.605179741502,3375.019448185956,1515.0554838544126,7025.310584254791,1605.5687539795772,3145.1325591366312,2314.5410688854786
2021-06-07 02:00:00,6333.251025832109,5375.757264731187,4143.01698962592,2597.2789744168163,3364.234581346234,1515.0554838544126,7047.831914835896,1610.7157925688898,3155.2150415032415,2321.9608895369292
2021-06-07 03:00:00,6364.363004449017,5375.757264731187,4163.369484018607,2584.582261822372,3347.788631565566,1515.0554838544126,7082.454258863564,1618.6284041315644,3170.714977081762,2333.367479493638
2021-06-07 04:00:00,6317.544007501243,5375.757264731187,4132.741943913107,2584.582261822372,3372.5989226433894,1515.0554838544126,7030.3526731908605,1606.7210760518115,3147.3898313082605,2316.202222762669
2021-06-07 05:00:00,6237.196567577966,5375.757264731187,4080.1811331514104,2584.582261822372,3416.044673692987,1515.0554838544126,6940.939629391254,1586.286564637526,3107.360871464703,2286.7444273404903
2021-06-07 06:00:00,6224.812187740168,5375.757264731187,4072.0796548009234,2584.582261822372,3422.8409582243053,1515.0554838544126,6927.157919632669,1583.1368843067526,3101.1909941955837,2282.203940076169
2021-06-07 07:00:00,6174.066436209677,5375.757264731187,4038.88335326722,2584.582261822372,3450.973897606971,1515.0554838544126,6870.686523548706,1570.23087709773,3075.9095458733364,2263.5990166516353
2021-06-07 08:00:00,6131.476251889445,5375.757264731187,4011.022171622862,2584.582261822372,3474.94489714205,1515.0554838544126,6823.290887549667,1559.3990496187291,3054.691187460023,2247.984170206044
2021-06-07 09:00:00,6235.082161264196,5375.757264731187,4078.79795392084,2584.582261822372,3417.2031037247593,1515.0554838544126,6938.586654554422,1585.7488143371502,3106.30747778461,2285.969222197801
2021-06-07 10:00:00,6180.711713195813,5375.757264731187,4043.230487991871,2584.582261822372,3447.2635356801134,1515.0554838544126,6878.081587321605,1571.92094947034,3079.2202117250595,2266.035375671515
2021-06-07 11:00:00,6222.395723381573,5375.757264731187,4070.498878537413,2584.582261822372,3424.1702168488587,1515.0554838544126,6924.468805533431,1582.5223125348941,3099.987115704048,2281.3179913416675
2021-06-07 12:00:00,6160.171766147758,5375.757264731187,4029.79388975204,2584.582261822372,3458.7577947968266,1515.0554838544126,6855.2241174780975,1566.6970894095455,3068.9872445470073,2258.5048114282513
2021-06-07 13:00:00,6102.478679586306,5375.757264731187,3992.0528564607453,2584.582261822372,3491.4570344546105,1515.0554838544126,6791.021518358831,1552.0241883564304,3040.2446455615955,2237.352785392024
2021-06-07 14:00:00,6102.478679586306,5375.757264731187,3960.2397341576134,2584.582261822372,3519.5043641895263,1515.0554838544126,6736.9030971117,1539.655931447784,3016.016590919443,2219.5230671101795
2021-06-07 15:00:00,6102.478679586306,5375.757264731187,3920.1275364710555,2584.582261822372,3555.517237113085,1530.558093019312,6736.9030971117,1524.061172736882,2985.468174196729,2197.042117972201
2021-06-07 16:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3624.577692157982,1560.2868304511658,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 17:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3642.1700039803013,1567.8598651009518,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 18:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3629.80015782877,1567.8598651009518,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 19:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1567.8598651009518,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 20:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1567.8598651009518,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 21:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1567.8598651009518,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 22:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1512.083214806778,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-07 23:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1524.226779810765,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 00:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1522.2168104307948,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 01:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3770.0644824738906,1428.7532342621785,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 02:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3837.6869755358493,1454.3803438567993,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 03:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3881.663694880064,1471.046339965719,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 04:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3859.1228638594107,1462.5039701008452,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 05:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3818.902949685305,1447.2617023027376,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 06:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3927.4083225396234,1488.382325867962,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 07:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3895.8069614028263,1476.4062583123064,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 08:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3813.5992247392687,1445.2517329227674,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 09:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3821.775800697741,1448.3504357168881,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 10:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3914.811975792788,1483.6086485905328,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 11:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3844.75860879723,1457.0603030300927,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 12:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3731.3914880757115,1414.0972075332288,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 13:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3703.3259435696045,1403.4611195642194,6736.9030971117,1495.0226565165815,2928.5849154716734,2197.042117972201
2021-06-08 14:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3691.613550980442,1399.022437183452,6736.9030971117,1490.294395340106,2919.322771986771,2197.042117972201
2021-06-08 15:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3786.4176343908352,1434.9506398504202,6736.9030971117,1528.5665471270504,2994.29370698721,2197.042117972201
2021-06-08 16:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3817.577018448796,1446.759209957745,6736.9030971117,1541.145506105976,3018.9345038055353,2197.042117972201
2021-06-08 17:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3817.577018448796,1468.1151346199292,6736.9030971117,1563.8946872380761,3063.497646987615,2197.042117972201
2021-06-08 18:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3817.577018448796,1481.598679210563,6736.9030971117,1578.2578957175588,3063.497646987615,2197.042117972201
2021-06-08 19:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3817.577018448796,1541.060273368016,6736.9030971117,1641.5987529873269,3063.497646987615,2197.042117972201
2021-06-08 20:00:00,6102.478679586306,5375.757264731187,3845.4358580202233,2584.582261822372,3817.577018448796,1549.2676483362272,6736.9030971117,1650.3415755400547,3063.497646987615,2197.042117972201
2021-06-08 21:00:00,6102.478679586306,5375.757264731187,3778.5008698434294,2584.582261822372,3817.577018448796,1522.3005591549597,6736.9030971117,1621.6151585810896,3063.497646987615,2158.799642055284
2021-06-08 22:00:00,6102.478679586306,5375.757264731187,3789.3102468160805,2584.582261822372,3817.577018448796,1526.6554928115622,6736.9030971117,1626.2542072825377,3063.497646987615,2164.9754456195074
2021-06-08 23:00:00,6102.478679586306,5375.757264731187,3673.1094443600923,2584.582261822372,3817.577018448796,1479.8399560030887,6736.9030971117,1576.3844337419737,3063.497646987615,2098.5855573041135
2021-06-09 00:00:00,6102.478679586306,5375.757264731187,3603.0563666719577,2584.582261822372,3817.577018448796,1451.6166359593399,6736.9030971117,1546.3198296575908,3063.497646987615,2058.5615995898247
2021-06-09 01:00:00,6102.478679586306,5375.757264731187,3641.097058710322,2611.8700108510166,3817.577018448796,1466.942652481613,6736.9030971117,1562.645712587686,3063.497646987615,2080.295677517762
2021-06-09 02:00:00,6102.478679586306,5375.757264731187,3658.350487339744,2624.2464216126423,3817.577018448796,1473.8937965873436,6736.9030971117,1570.050348014997,3063.497646987615,2090.1532101298867
2021-06-09 03:00:00,6070.743444804668,5375.757264731187,3677.4747696759714,2637.9648528183,3817.577018448796,1481.598679210563,6736.9030971117,1578.2578957175588,3063.497646987615,2101.0796318204348
2021-06-09 04:00:00,5946.706660135072,5375.757264731187,3754.179771654968,2692.9876910235994,3817.577018448796,1512.5019584276051,6736.9030971117,1611.1772990028323,3063.497646987615,2144.9040840357834
2021-06-09 05:00:00,5810.29659608523,5375.757264731187,3842.317768508883,2756.2117652757593,3817.577018448796,1548.0114174737462,6736.9030971117,1649.0033884146376,3063.497646987615,2195.26063617483
2021-06-09 06:00:00,5957.923126708055,5375.757264731187,3747.1121020959276,2687.917836012813,3817.577018448796,1509.6545018059808,6736.9030971117,1608.1440748518858,3063.497646987615,2140.8660586284072
2021-06-09 07:00:00,5991.4935722197715,5375.757264731187,3726.116966052896,2672.8573843631234,3817.577018448796,1509.6545018059808,6736.9030971117,1608.1440748518858,3063.497646987615,2128.870747859436
2021-06-09 08:00:00,6017.679289630718,5375.757264731187,3709.90290059392,2661.2265405148487,3817.577018448796,1509.6545018059808,6736.9030971117,1608.1440748518858,3063.497646987615,2119.607042513102
2021-06-09 09:00:00,6017.679289630718,5375.757264731187,3757.7136064344872,2695.5226185289916,3817.577018448796,1509.6545018059808,6736.9030971117,1608.1440748518858,3063.497646987615,2146.923096739471
2021-06-09 10:00:00,6017.679289630718,5375.757264731187,3757.7136064344872,2695.5226185289916,3817.577018448796,1482.6700222289855,6736.9030971117,1608.1440748518858,3063.497646987615,2185.996930828496
2021-06-09 11:00:00,6017.679289630718,5375.757264731187,3757.7136064344872,2695.5226185289916,3817.577018448796,1506.2382398248542,6736.9030971117,1608.1440748518858,3112.1943752320367,2151.792480318955
2021-06-09 12:00:00,6017.679289630718,5375.757264731187,3757.7136064344872,2695.5226185289916,3817.577018448796,1509.2370550352123,6736.9030971117,1608.1440748518858,3118.3905370232296,2147.5169240052624
2021-06-09 13:00:00,6017.679289630718,5375.757264731187,3757.7136064344872,2736.8431685238493,3817.577018448796,1532.372644682279,6736.9030971117,1608.1440748518858,3166.1933679855156,2115.0939552930936
2021-06-09 14:00:00,6017.679289630718,5375.757264731187,3757.7136064344872,2635.045682448031,3817.577018448796,1475.3757057439968,6736.9030971117,1608.1440748518858,3048.4261064201787,2196.804587065885
2021-06-09 15:00:00,6017.679289630718,5375.757264731187,3779.782945142135,2650.52150678347,3817.577018448796,1484.0406998285232,6736.9030971117,1608.1440748518858,3066.3297455247184,2209.7065880122727
2021-06-09 16:00:00,6017.679289630718,5375.757264731187,3784.5164204627417,2653.8407921290013,3817.577018448796,1485.899184860433,6736.9030971117,1608.1440748518858,3070.1697533733013,2212.4738346377917
2021-06-09 17:00:00,6017.679289630718,5375.757264731187,3874.8148387902056,2717.1613328264702,3817.577018448796,1521.352683083215,6736.9030971117,1608.1440748518858,3143.4238873037148,2265.2633764610146
2021-06-09 18:00:00,6017.679289630718,5375.757264731187,3832.722833097254,2687.644884931967,3817.577018448796,1504.8262712515414,6736.9030971117,1608.1440748518858,3109.276961149933,2240.6558834826396
2021-06-09 19:00:00,6017.679289630718,5375.757264731187,3867.9147789771123,2712.32275950146,3817.577018448796,1518.6435408540185,6798.761138904881,1608.1440748518858,3137.82624877318,2261.2295184728814
2021-06-09 20:00:00,6017.679289630718,5375.757264731187,3863.3999543226455,2709.1567999689423,3817.577018448796,1516.8709037377973,6790.82528298153,1608.1440748518858,3134.163620168643,2258.590097657589
2021-06-09 21:00:00,6017.679289630718,5375.757264731187,3798.1654960775254,2663.412021215368,3817.577018448796,1491.2581655271426,6676.160528203317,1608.1440748518858,3081.2424967461225,2220.453248467633
2021-06-09 22:00:00,6017.679289630718,5375.757264731187,3762.39193343178,2638.326295780082,3817.577018448796,1477.212538115552,6613.280159473893,1608.1440748518858,3052.221375471151,2199.539593318051
2021-06-09 23:00:00,6017.679289630718,5375.757264731187,3803.7776270026106,2667.347451882079,3817.577018448796,1493.461633511011,6686.025155481896,1608.1440748518858,3085.79530949784,2223.734167731499
2021-06-10 00:00:00,6017.679289630718,5375.757264731187,3725.6876381978295,2667.347451882079,3817.577018448796,1462.8014809791332,6548.763811434428,1608.1440748518858,3022.4452021040975,2223.734167731499
2021-06-10 01:00:00,6017.679289630718,5375.757264731187,3622.3904825004543,2667.347451882079,3817.577018448796,1422.2443417316404,6367.195000318987,1608.1440748518858,2938.6459084039006,2223.734167731499
2021-06-10 02:00:00,5890.978099667679,5375.757264731187,3700.2996474775714,2611.1869155802056,3817.577018448796,1452.8334981445223,6367.195000318987,1608.1440748518858,3001.8493233844783,2176.9138319089266
2021-06-10 03:00:00,5809.751346696324,5375.757264731187,3752.033931347839,2575.183007406479,3817.577018448796,1473.145718172562,6367.195000318987,1608.1440748518858,3043.818498809935,2146.8978245375242
2021-06-10 04:00:00,5765.844993738835,5375.757264731187,3780.605307490819,2555.721435420681,3817.577018448796,1484.363580589976,6367.195000318987,1608.1440748518858,3066.9968828095753,2130.6729556881182
2021-06-10 05:00:00,5765.844993738835,5375.757264731187,3810.659461525148,2535.5648072925337,3817.577018448796,1496.163620019008,6367.195000318987,1608.1440748518858,3091.37816285384,2113.8686272369473
2021-06-10 06:00:00,5765.844993738835,5375.757264731187,3784.310370676687,2553.219233308221,3817.577018448796,1485.8182843766924,6367.195000318987,1608.1440748518858,3070.002596529321,2128.5869011217655
2021-06-10 07:00:00,5765.844993738835,5375.757264731187,3872.224433326948,2495.2515510362373,3817.577018448796,1520.3356227936888,6367.195000318987,1608.1440748518858,3141.322434008582,2080.259970334605
2021-06-10 08:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2601.317118358836,3817.577018448796,1520.3356227936888,6367.195000318987,1608.1440748518858,3141.322434008582,2168.68550556387
2021-06-10 09:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2570.7346480954398,3817.577018448796,1520.3356227936888,6367.195000318987,1608.1440748518858,3141.322434008582,2143.1892830862316
2021-06-10 10:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2592.559410965227,3817.577018448796,1533.242814313648,6367.195000318987,1608.1440748518858,3141.322434008582,2161.3843145816377
2021-06-10 11:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2591.169298680528,3817.577018448796,1532.4207002040966,6367.195000318987,1608.1440748518858,3141.322434008582,2160.2253953781087
2021-06-10 12:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2573.0978389794286,3817.577018448796,1521.7332167799261,6367.195000318987,1608.1440748518858,3141.322434008582,2145.159445732231
2021-06-10 13:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2553.636266993631,3817.577018448796,1510.2236192462046,6367.195000318987,1608.1440748518858,3141.322434008582,2145.159445732231
2021-06-10 14:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2533.062605180073,3817.577018448796,1498.0563304248412,6367.195000318987,1608.1440748518858,3141.322434008582,2145.159445732231
2021-06-10 15:00:00,5765.844993738835,5375.757264731187,3714.3391534344423,2695.7057424899563,3817.577018448796,1594.2436812423732,6367.195000318987,1608.1440748518858,3141.322434008582,2145.159445732231
2021-06-10 16:00:00,5586.2569999156985,5208.319280619304,3598.6491344227666,2611.742960494085,3698.6714636249985,1544.5879890254591,6168.876839211691,1558.0554289561278,3043.4800892199487,2078.3444547451086
2021-06-10 17:00:00,5584.473013222091,5206.655989386404,3597.4998958233127,2610.908893123265,3697.490282616815,1544.0947205597283,6166.906791253671,1557.5578596260373,3042.5081453975445,2077.6807296690777
2021-06-10 18:00:00,5547.901286003142,5172.558519111964,3573.940504534512,2593.810512021457,3673.276071949055,1533.9827170122444,6126.520808114273,1547.357688359186,3022.58329703827,2064.0743656104423
2021-06-10 19:00:00,5695.972181572548,5310.611691442623,3669.3273082891706,2663.0381037995094,3771.314095628278,1574.9239996679116,6290.034788629889,1588.6559427566817,3103.254634297772,2119.1635469210155
2021-06-10 20:00:00,5612.4221380886065,5232.714218701831,3615.5046338814223,2623.975948599444,3715.995451745023,1551.8225931895133,6197.770875929312,1565.353112464119,3057.735265281869,2088.0790891935635
2021-06-10 21:00:00,5729.867928751087,5342.214224867714,3691.162841678792,2678.885383845088,3793.7565347837635,1584.2961005167995,6327.465699832261,1598.109760028398,3121.7215669234424,2131.7743233656056
2021-06-10 22:00:00,5603.5022046205695,5224.397762537333,3609.7584408841535,2619.8056117453443,3710.089546704105,1549.3562508608584,6187.9206361392135,1562.8652658136675,3052.8755461698506,2084.760463813409
2021-06-10 23:00:00,5646.615216382746,5264.593967332404,3637.531707037618,2639.9622398734923,3738.634754401871,1561.276905449356,6235.530128458018,1574.8898579575168,3076.3641885446054,2100.8004864841582
2021-06-11 00:00:00,5697.161506034953,5311.720552264556,3670.093467355474,2663.5941487133896,3772.101549633734,1575.2528453117325,6291.348153935236,1588.9876556434087,3103.9025968460414,2119.6060303050367
2021-06-11 01:00:00,5755.735735808394,5366.331947744757,3707.826801370871,2690.9793607219767,3810.8836594024233,1591.448493269898,6356.031395223543,1605.3245153147072,3135.8147523482953,2141.398336968055
2021-06-11 02:00:00,5736.409213294314,5348.312959388345,3695.376716543455,2681.9436308714276,3798.087531813769,1586.1047515578127,6334.689209011665,1599.9341809053956,3125.2853609389217,2134.2079819777186
2021-06-11 03:00:00,5840.772434870341,5445.615496512967,3762.607174611499,2730.7365720643925,3867.1866207924995,1614.9609568030726,6449.937014555806,1629.0419867156788,3182.1440745495356,2173.0358989255333
2021-06-11 04:00:00,5979.328734740509,5574.7977822681605,3851.864705835738,2795.5158045314056,3958.9250124280775,1653.2714743081747,6602.944072628651,1667.6865380193594,3257.631711422885,2224.5852131639413
2021-06-11 05:00:00,5878.236155436094,5480.544612403854,3786.7411852000264,2748.2519868516106,3891.99142196435,1625.3195945834218,6491.308021674214,1639.4909426475751,3202.5548948200117,2186.974125522184
2021-06-11 06:00:00,6095.585200940585,5683.188927612112,3926.7567545668057,2849.86919486317,4035.8986414613637,1685.4161359916407,6731.325531226255,1700.1114726969115,3320.9700505161895,2267.837963951962
2021-06-11 07:00:00,6439.002639459994,6003.372489945265,4147.985184961648,3010.427163746003,4263.27598553667,1780.370315644845,7110.559763145006,1795.8935687392966,3508.069236328891,2395.6050410879325
2021-06-11 08:00:00,6293.9050550466,5868.09146966944,4054.513778872745,2942.5896842526504,4167.206596871087,1740.2511470987295,6950.329195892756,1755.4245965586178,3429.0178054400617,2341.6220682374105
2021-06-11 09:00:00,6360.209893825671,5929.910460492205,4097.227146819109,2973.589188201457,4211.1071576752365,1758.584291741729,7023.549311665814,1773.9175899936413,3465.1417175060633,2366.2905168965626
2021-06-11 10:00:00,6464.573115401699,6027.212997616826,4164.457604887151,3022.382129394422,4280.206246653967,1787.4404969869886,7138.797117209953,1803.0253958039243,3522.0004311166767,2405.1184338443773
2021-06-11 11:00:00,6509.470113857484,6069.072493644797,4193.38010964007,3043.37282489339,4309.932635359916,1799.8544200412173,7188.376657486778,1815.5475572778641,3546.461017313836,2421.822181591158
2021-06-11 12:00:00,6561.205727972096,6117.307939398883,4226.708029024228,3067.5607786471674,4344.186884597235,1814.1592055474143,7245.508048269343,1829.9770678504833,3574.6473881635416,2441.070208796057
2021-06-11 13:00:00,6356.9392515540585,5926.861093231889,4095.120209386777,2972.060064688287,4208.941659160234,1757.6799662212225,7019.93755707611,1773.0053795551423,3463.3598204983236,2365.073687590506
2021-06-11 14:00:00,6211.841667140663,5791.580072956062,4001.6488032978737,2904.2225851949343,4112.8722704946495,1717.5607976751064,6859.706989823859,1732.5364073744636,3384.3083896094936,2311.090714739984
2021-06-11 15:00:00,6154.754092945229,5738.3547535032785,3964.8731681153545,2877.532429328697,4075.07447823278,1701.7762067717165,6796.6654551672345,1716.6141888115735,3353.2061872925765,2289.851512306991
2021-06-11 16:00:00,6118.479696841879,5704.534498434321,3941.5053165931286,2860.5730594553584,4051.0571310663836,1691.7464146351872,6756.607813354171,1706.4969457664035,3333.4433295703693,2276.3557690943603
2021-06-11 17:00:00,6053.066851409612,5643.547153228007,3899.366567946492,2829.9905891919625,4007.7471607663256,1673.6599042250534,6684.372721560124,1688.252736996426,3297.8053894155696,2252.019182973224
2021-06-11 18:00:00,5930.56643178191,5529.3344885689085,3820.4521841173364,2772.717963062328,3926.6393982043983,1639.7888029115295,6549.096095109453,1654.0863096635578,3231.065246943852,2206.443394419094
2021-06-11 19:00:00,5803.903376535792,5411.240811033043,3738.856243556122,2713.499179734115,3842.775546623376,1604.7667418446333,6409.2226900900705,1618.7588872271458,3162.0572355531936,2159.3189140208924
2021-06-11 20:00:00,5690.6202214917275,5305.621817743925,3665.8795924908104,2660.53590168705,3842.775546623376,1573.4441942707192,6284.124644755832,1587.163234766411,3162.0572355531936,2159.3189140208924
2021-06-11 21:00:00,5767.33164931684,5377.143340758604,3665.8795924908104,2660.53590168705,3842.775546623376,1594.6547382971492,6368.836706950669,1608.5587159602946,3162.0572355531936,2159.3189140208924
2021-06-11 22:00:00,5767.33164931684,5359.67878281316,3665.8795924908104,2660.53590168705,3842.775546623376,1589.4754194069744,6368.836706950669,1603.3342379943465,3162.0572355531936,2159.3189140208924
2021-06-11 23:00:00,5767.33164931684,5359.67878281316,3665.8795924908104,2660.53590168705,3842.775546623376,1583.3917749962927,6368.836706950669,1603.3342379943465,3162.0572355531936,2159.3189140208924
2021-06-12 00:00:00,5767.33164931684,5359.67878281316,3665.8795924908104,2660.53590168705,3842.775546623376,1508.250545383281,6368.836706950669,1603.3342379943465,3162.0572355531936,2159.3189140208924
2021-06-12 01:00:00,5767.33164931684,5359.67878281316,3665.8795924908104,2660.53590168705,3842.775546623376,1486.71115571303,6368.836706950669,1603.3342379943465,3162.0572355531936,2159.3189140208924
2021-06-12 02:00:00,5767.33164931684,5359.67878281316,3665.8795924908104,2660.53590168705,3842.775546623376,1508.5793910271016,6368.836706950669,1603.3342379943465,3162.0572355531936,2159.3189140208924
2021-06-12 03:00:00,5767.33164931684,5359.67878281316,3665.8795924908104,2660.53590168705,3842.775546623376,1460.5679270292908,6368.836706950669,1603.3342379943465,3162.0572355531936,2159.3189140208924
2021-06-12 04:00:00,5767.33164931684,5359.67878281316,3658.8773505725703,2660.53590168705,3842.775546623376,1460.5679270292908,6368.836706950669,1603.3342379943465,3156.017350945958,2159.3189140208924
2021-06-12 05:00:00,5767.33164931684,5359.67878281316,3605.204364250858,2660.53590168705,3842.775546623376,1460.5679270292908,6275.410649527922,1603.3342379943465,3109.720943638973,2159.3189140208924
2021-06-12 06:00:00,5767.33164931684,5452.029799623838,3667.324558826046,2660.53590168705,3842.775546623376,1460.5679270292908,6383.540367347368,1630.960809131588,3163.3036120748948,2159.3189140208924
2021-06-12 07:00:00,5826.38618580225,5507.8558058774515,3704.876093076497,2660.53590168705,3882.1236095616655,1460.5679270292908,6448.904567024399,1647.661016517883,3195.694228729623,2181.429239097618
2021-06-12 08:00:00,5743.721554520961,5429.710476195589,3652.3113974984158,2660.53590168705,3827.044130354673,1460.5679270292908,6357.407659472965,1624.2840404535593,3150.3537935642694,2150.47917194353
2021-06-12 09:00:00,5608.786088397009,5302.151974783404,3566.5087804715927,2660.53590168705,3737.13657151769,1460.5679270292908,6208.055056334369,1586.1252400946207,3076.343510587484,2099.958632829365
2021-06-12 10:00:00,5626.9664190867925,5319.338381030642,3578.0692693215997,2660.53590168705,3749.250133638311,1460.5679270292908,6228.17785868157,1591.2665096894775,3086.315176729923,2106.7654430335697
2021-06-12 11:00:00,5520.213579832801,5218.421753342661,3510.187390330481,2660.53590168705,3678.1206711482446,1460.5679270292908,6110.01904622841,1561.0775579049189,3027.762684425895,2066.7966257463095
2021-06-12 12:00:00,5474.772437471551,5175.464892640567,3481.292326287778,2660.53590168705,3647.8432185420425,1460.5679270292908,6059.722759446328,1548.227122587549,3002.8388308123826,2049.783226111665
2021-06-12 13:00:00,5533.036721960876,5230.543850225256,3518.3413559608744,2660.53590168705,3686.664736237077,1460.5679270292908,6124.212272903782,1564.7038522698863,3034.796004907247,2071.5976767379952
2021-06-12 14:00:00,5555.244495320159,5251.5375175744275,3532.462810662892,2660.53590168705,3701.4617851323164,1460.5679270292908,6148.792828753154,1570.9840543129503,3046.9766690263086,2079.9123823885134
2021-06-12 15:00:00,5565.810388013139,5261.525769564163,3539.181438984445,2660.53590168705,3708.5018439563382,1460.5679270292908,6160.487630894573,1573.9720144205994,3052.7719186413465,2083.868307471853
