Date,FUN,TRX,DCR,1INCH,KNC,PAXG,PSG,CTK,ASR,ZRX
2021-04-17 22:00:00,488.72418227355564,144.80011968985426,454.166021022008,84.31555211665878,174.88924381926438,176.41009437847924,106.57799621305347,96.53894267869019,91.36453964929687,211.25279342755368
2021-04-17 23:00:00,488.72418227355564,141.36279227410526,443.38483300431636,86.36573911567217,170.737647855206,176.41009437847924,106.57799621305347,96.53894267869019,91.36453964929687,206.23798390904355
2021-04-18 00:00:00,488.72418227355564,140.41158217163385,440.4013595906154,86.95081879559359,169.5887785318188,176.41009437847924,106.57799621305347,96.53894267869019,91.36453964929687,204.85023787876398
2021-04-18 01:00:00,488.72418227355564,136.47703129322932,428.0606286521255,89.45755870067802,164.83663723962619,181.49589149187747,106.57799621305347,93.83377138268995,91.36453964929687,199.11001566260768
2021-04-18 02:00:00,488.72418227355564,125.99210175462389,395.1746148874683,96.90212218211741,152.17296401592608,196.59978774677808,115.44730440854606,86.62493578620578,98.96780006966559,183.8132696470264
2021-04-18 03:00:00,488.72418227355564,123.98158949258203,388.86863699032784,95.35581172176448,149.74467203694854,199.78789241294203,117.31942285841437,85.24262298110675,100.57268331403854,180.88007917393557
2021-04-18 04:00:00,488.72418227355564,127.15949597129337,398.8361504406466,97.79997986877396,153.58294000371947,194.79489340160197,114.38743456188482,87.42756902787619,98.0592211502909,185.51641250236943
2021-04-18 05:00:00,488.72418227355564,128.8889688848778,404.2606475564663,99.13013940456146,155.67179331896895,192.1810739664916,112.85254781835064,88.61665531183237,96.74343153405086,188.03958710287768
2021-04-18 06:00:00,488.72418227355564,130.40225768426419,409.0070825328086,100.29402899837551,157.49953996981228,189.95085593306084,111.54291944512707,89.65710581029401,95.62074582327769,190.2473648783224
2021-04-18 07:00:00,488.72418227355564,124.80308912653467,391.4452731203423,95.98763750126358,150.73687736169202,198.47281534526638,116.54718345626303,85.80743896598597,99.91067708401368,182.07858710917694
2021-04-18 08:00:00,488.72418227355564,120.8253014252905,378.9689297539568,92.92827056895236,145.93251473661815,205.0068998010777,120.38412776758035,83.07254051288679,103.19991748184134,176.27528552800788
2021-04-18 09:00:00,488.72418227355564,120.8253014252905,381.61337209791895,93.57672334264876,146.95083072780227,203.58627629499344,119.5499093981888,83.65222007631543,102.48477946091172,177.50533314575569
2021-04-18 10:00:00,488.72418227355564,120.8253014252905,355.64359215593197,87.2085845650662,146.95083072780227,218.4525382246374,128.27967399294695,77.95946949187532,109.96841540629386,165.4256347458224
2021-04-18 11:00:00,488.72418227355564,120.8253014252905,383.98658958609013,94.15866813955577,146.95083072780227,202.3280174798204,118.81103480363882,84.17244532554622,101.85137538513354,178.60922203347806
2021-04-18 12:00:00,491.8310285673659,120.8253014252905,386.42761328820893,94.75723993066009,146.95083072780227,201.0499320912832,118.06051765099261,84.70753415332648,101.85137538513354,179.74465060370676
2021-04-18 13:00:00,506.9337536067218,120.8253014252905,398.29370072906465,97.6669639151952,146.95083072780227,195.06019117947275,114.54322269203385,87.30866039948056,101.85137538513354,185.26409504231856
2021-04-18 14:00:00,507.62416389423515,120.8253014252905,398.8361504406466,97.79997986877392,147.15096805259324,194.79489340160205,114.38743456188492,87.42756902787616,101.85137538513354,185.51641250236935
2021-04-18 15:00:00,510.1269011864713,120.8253014252905,398.8361504406466,98.28216270049688,147.87646585496068,193.83920876133027,113.82623753899627,87.85861280581027,101.85137538513354,186.43106329505363
2021-04-18 16:00:00,501.7556764503712,120.8253014252905,398.8361504406466,96.66934426335457,145.44980079186968,197.07319624840437,113.82623753899627,86.41684568651343,101.85137538513354,183.3717140919374
2021-04-18 17:00:00,509.4364908989579,120.8253014252905,392.82286611247144,98.14914674691815,147.6763285301697,194.10190801087973,113.82623753899627,87.73970417741467,101.85137538513354,186.1787458350028
2021-04-18 18:00:00,510.3858050442889,120.8253014252905,392.0922182384037,98.33204368308894,147.95151735175736,194.10190801087973,113.82623753899627,87.90320354145864,101.85137538513354,186.52568234257268
2021-04-18 19:00:00,516.7721002037879,120.8253014252905,387.24672322343343,99.56244125369233,149.80278760607422,194.10190801087973,113.82623753899627,89.00310835411807,101.85137538513354,188.8596188480428
2021-04-18 20:00:00,504.7762214582423,120.8253014252905,396.44954328294057,97.25128906026158,146.32540158783033,194.10190801087973,113.82623753899627,86.93707093574422,101.85137538513354,184.4756029796597
2021-04-18 21:00:00,509.6090934708363,120.8253014252905,392.6898185710278,98.18240073531281,146.32540158783033,194.10190801087973,113.82623753899627,86.93707093574422,101.85137538513354,184.4756029796597
2021-04-18 22:00:00,506.15704203326925,121.64934440176307,395.36801000203224,98.18240073531281,146.32540158783033,194.10190801087973,113.82623753899627,86.93707093574422,101.85137538513354,184.4756029796597
2021-04-18 23:00:00,512.0255294771332,120.25508257480878,390.8365714919803,98.18240073531281,146.32540158783033,191.87724430874934,113.82623753899627,86.93707093574422,103.03226089684522,184.4756029796597
2021-04-19 00:00:00,519.7063439257198,118.47781549590512,385.06034185684484,98.18240073531281,146.32540158783033,189.04146304945368,115.53372702845701,86.93707093574422,104.57783164011491,184.4756029796597
2021-04-19 01:00:00,521.4323696445033,118.08563470975514,383.78572966930153,98.18240073531281,146.32540158783033,189.04146304945368,115.91743253170662,86.93707093574422,104.92515090826544,184.4756029796597
2021-04-19 02:00:00,525.8337352274013,117.09722713217474,380.5733429610897,98.18240073531281,146.32540158783033,189.04146304945368,116.8958815649931,86.93707093574422,105.81081504204917,184.4756029796597
2021-04-19 03:00:00,525.8337352274013,118.49749292747728,385.12429474537777,98.18240073531281,146.32540158783033,186.80759051711152,115.51454175329451,86.93707093574422,104.56046567670738,184.4756029796597
2021-04-19 04:00:00,525.8337352274013,118.63541817697717,385.572560469225,98.18240073531281,146.32540158783033,186.59040846535606,115.38024482715714,86.93707093574422,104.43890393285476,184.4756029796597
2021-04-19 05:00:00,525.8337352274013,116.94368216953627,380.0743121884805,98.18240073531281,146.32540158783033,189.2896711086028,117.04936376629294,86.93707093574422,105.94974274930942,184.4756029796597
2021-04-19 06:00:00,525.8337352274013,114.61420159298648,372.5033540019148,98.18240073531281,146.32540158783033,189.2896711086028,119.4283378864405,86.93707093574422,108.1031222118425,184.4756029796597
2021-04-19 07:00:00,525.8337352274013,114.61420159298648,389.98206839251924,98.18240073531281,146.32540158783033,189.2896711086028,114.07564611610844,86.93707093574422,103.25801842114303,184.4756029796597
2021-04-19 08:00:00,525.8337352274013,114.61420159298648,387.6351351825342,98.18240073531281,146.32540158783033,188.1505156154718,114.76631602195769,86.93707093574422,103.88319310381388,184.4756029796597
2021-04-19 09:00:00,525.8337352274013,114.61420159298648,407.8862583398276,98.18240073531281,146.32540158783033,197.98001484815342,109.06828929870102,86.93707093574422,98.725501971779,184.4756029796597
2021-04-19 10:00:00,525.8337352274013,114.61420159298648,395.9756452633059,98.18240073531281,146.32540158783033,192.19883613588664,109.06828929870102,86.93707093574422,98.725501971779,184.4756029796597
2021-04-19 11:00:00,525.8337352274013,114.61420159298648,408.9653225153297,98.18240073531281,146.32540158783033,198.5037715011909,109.06828929870102,86.93707093574422,98.725501971779,184.4756029796597
2021-04-19 12:00:00,525.8337352274013,114.61420159298648,408.38911212784774,98.18240073531281,146.32540158783033,198.2240902451131,108.91461788017517,86.93707093574422,98.725501971779,184.4756029796597
2021-04-19 13:00:00,525.8337352274013,114.61420159298648,437.5157318230037,98.18240073531281,146.32540158783033,212.36158196448156,116.68249062710088,86.93707093574422,98.725501971779,184.4756029796597
2021-04-19 14:00:00,525.8337352274013,114.61420159298648,443.37158291814904,98.18240073531281,146.32540158783033,215.20389759306926,118.24420656283645,86.93707093574422,100.04687580314125,184.4756029796597
2021-04-19 15:00:00,525.8337352274013,114.61420159298648,444.8174522658583,98.18240073531281,146.32540158783033,215.90569430495918,118.62981015224145,86.93707093574422,100.37313647619963,184.4756029796597
2021-04-19 16:00:00,525.8337352274013,114.61420159298648,434.72691763440565,98.18240073531281,146.32540158783033,211.00794608394307,115.93873271909162,86.93707093574422,98.09620555876054,184.4756029796597
2021-04-19 17:00:00,525.8337352274013,114.61420159298648,431.73215018840426,98.18240073531281,146.32540158783033,209.5543445190378,115.14004846837359,86.93707093574422,97.4204357569221,184.4756029796597
2021-04-19 18:00:00,525.8337352274013,114.61420159298648,424.9282350489132,98.18240073531281,146.32540158783033,206.25185713977504,113.32549025538476,86.93707093574422,95.88513110691382,184.4756029796597
2021-04-19 19:00:00,525.8337352274013,114.61420159298648,415.18950378906345,98.18240073531281,146.32540158783033,206.25185713977504,110.72823640530609,86.93707093574422,93.68758468226116,184.4756029796597
2021-04-19 20:00:00,525.8337352274013,114.61420159298648,415.18950378906345,98.18240073531281,146.32540158783033,202.74354443999377,112.64429878390426,86.93707093574422,93.68758468226116,184.4756029796597
2021-04-19 21:00:00,525.8337352274013,114.61420159298648,415.18950378906345,98.18240073531281,146.32540158783033,202.74354443999377,115.48407102215394,86.93707093574422,93.68758468226116,184.4756029796597
2021-04-19 22:00:00,525.8337352274013,114.61420159298648,415.18950378906345,98.18240073531281,146.32540158783033,202.74354443999377,119.3855599080375,86.93707093574422,93.68758468226116,184.4756029796597
2021-04-19 23:00:00,525.8337352274013,114.61420159298648,415.18950378906345,98.18240073531281,146.32540158783033,214.19774835797827,126.13036922774509,86.93707093574422,93.68758468226116,184.4756029796597
2021-04-20 00:00:00,525.8337352274013,114.61420159298648,415.18950378906345,98.18240073531281,146.32540158783033,213.24092592876497,125.56694422814904,86.93707093574422,93.26908176591402,184.4756029796597
2021-04-20 01:00:00,525.8337352274013,114.61420159298648,504.8229052835462,98.18240073531281,146.32540158783033,175.37911472966206,103.27201226559205,86.93707093574422,76.70876929702892,184.4756029796597
2021-04-20 02:00:00,525.9072601877858,114.61420159298648,504.75232804127944,98.19612913773528,146.34586160900093,175.35459568716368,103.27201226559205,86.94922695440233,76.71949513838497,184.50139737148413
2021-04-20 03:00:00,608.5845764261488,114.61420159298648,436.18081068114,113.63343726541692,169.35273752872627,151.5323564733225,103.27201226559205,100.61842165428811,88.78048467281151,213.50666413934604
2021-04-20 04:00:00,608.5845764261488,114.61420159298648,423.7040499581387,113.63343726541692,169.35273752872627,151.5323564733225,106.31305043019765,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 05:00:00,608.5845764261488,114.61420159298648,397.06447976578454,113.63343726541692,169.35273752872627,161.69885852121425,113.4457306713744,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 06:00:00,608.5845764261488,114.61420159298648,410.55286973659673,113.63343726541692,169.35273752872627,156.38637035624623,109.71856087518964,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 07:00:00,608.5845764261488,114.61420159298648,422.1023036491047,113.63343726541692,169.35273752872627,152.1073744028199,106.7164752271167,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 08:00:00,608.5845764261488,114.61420159298648,437.3610448035861,113.63343726541692,169.35273752872627,146.80062136370836,102.99332911761246,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 09:00:00,608.5845764261488,114.61420159298648,455.73897613881763,113.63343726541692,169.35273752872627,146.80062136370836,98.84006501335061,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 10:00:00,600.366545704893,114.61420159298648,449.5848982146346,113.63343726541692,169.35273752872627,146.80062136370836,100.19302296309272,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 11:00:00,597.8898789121858,114.61420159298648,447.7302445936479,113.63343726541692,169.35273752872627,146.80062136370836,100.60805713842464,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 12:00:00,614.6636676446121,114.61420159298648,460.2913077539668,113.63343726541692,169.35273752872627,146.80062136370836,97.86252590882293,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 13:00:00,577.2885142273939,114.61420159298648,432.3028985645314,113.63343726541692,169.35273752872627,146.80062136370836,104.19839927109463,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 14:00:00,588.2083632679667,114.61420159298648,432.3028985645314,113.63343726541692,166.2087728320207,146.80062136370836,102.26399836596617,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 15:00:00,597.1018485690516,114.61420159298648,432.3028985645314,113.63343726541692,163.7331896770943,144.61411135470894,100.74083549437654,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 16:00:00,600.2539699415881,114.61420159298648,432.3028985645314,113.63343726541692,162.87337547773973,143.8546974166122,100.21181385262064,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 17:00:00,593.4994241432958,114.61420159298648,432.3028985645314,113.63343726541692,164.727017839019,145.49189048281036,101.35231249282496,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 18:00:00,595.1880605928687,114.61420159298648,431.0763913811632,113.63343726541692,164.2596629557988,145.0791084973286,101.06476101043567,100.61842165428811,91.39479261781273,213.50666413934604
2021-04-20 19:00:00,595.1880605928687,114.61420159298648,435.35833452382235,114.76217436910396,165.89127756395573,146.52019992843861,102.06865166421652,100.61842165428811,91.39479261781273,215.62745621866716
2021-04-20 20:00:00,595.1880605928687,114.61420159298648,430.3438219849339,113.44032908275288,163.98052077932553,144.83256167397585,100.89301198303878,100.61842165428811,91.39479261781273,213.14383181735695
2021-04-20 21:00:00,595.1880605928687,114.61420159298648,432.95989385110374,114.12993594647781,164.9773628509324,145.71300277837693,101.50634336287489,100.61842165428811,91.39479261781273,214.439539001657
2021-04-20 22:00:00,595.1880605928687,114.61420159298648,432.0570390961535,113.89193987151833,164.6333342269778,145.40914627969215,101.29467136723665,100.61842165428811,91.39479261781273,213.99236650326492
2021-04-20 23:00:00,595.1880605928687,114.61420159298648,443.31859195335727,116.86052962891638,168.92449679970974,149.1992310105769,103.93491372537896,100.61842165428811,91.39479261781273,219.5700706681039
2021-04-21 00:00:00,595.1880605928687,114.61420159298648,435.85788510847385,114.89385787383037,166.08162900120632,146.68832408211432,102.18577002527695,100.61842165428811,91.39479261781273,215.87487728145385
2021-04-21 01:00:00,595.1880605928687,114.61420159298648,430.2625790508231,113.41891312483654,163.94956353545552,144.8052192987306,100.8739647842502,100.61842165428811,91.39479261781273,213.10359322347034
2021-04-21 02:00:00,595.1880605928687,114.61420159298648,440.40596738786667,116.0927503038182,167.814654695132,148.21898485514512,103.25205632119291,100.61842165428811,91.39479261781273,218.12748469656472
2021-04-21 03:00:00,595.1880605928687,114.61420159298648,436.2750538346497,115.00382519568517,166.24058921273124,146.82872255462786,102.28357416963499,100.61842165428811,91.39479261781273,216.0814956555747
2021-04-21 04:00:00,595.1880605928687,114.61420159298648,438.2043609367833,115.51239815848093,166.97574275087635,147.47803242172193,102.73589530132152,100.61842165428811,91.79896109122355,217.03705697072147
2021-04-21 05:00:00,595.1880605928687,114.61420159298648,434.1144535680399,114.43428244233513,165.41730248520147,146.10157078578587,101.77702694517586,100.61842165428811,90.94217078770548,215.01137777232802
2021-04-21 06:00:00,595.1880605928687,114.61420159298648,430.7504973033849,113.54753030093732,164.1354825264237,144.9694285816246,100.98835597470674,100.61842165428811,90.23745920155996,213.3452529398454
2021-04-21 07:00:00,595.1880605928687,114.61420159298648,434.9429162656889,114.65266847753041,165.73298436017325,144.9694285816246,101.9712579126285,100.61842165428811,91.1157245487507,215.42170482914543
2021-04-21 08:00:00,595.1880605928687,114.61420159298648,425.92055339790875,112.27433803443459,162.29505476496126,144.9694285816246,99.85598793910921,100.61842165428811,89.22563943850753,210.95304303956684
2021-04-21 09:00:00,595.1880605928687,114.61420159298648,445.3108404127022,117.38569418176235,169.68363385058765,144.9694285816246,104.40199129780648,100.61842165428811,93.28768984670846,220.5568060384373
2021-04-21 10:00:00,595.1880605928687,114.61420159298648,453.10156684536975,119.43936040203967,172.65225408495184,144.9694285816246,106.22850724894103,100.61842165428811,94.91976076251566,224.4154539373205
2021-04-21 11:00:00,595.1880605928687,114.61420159298648,453.10156684536975,115.33499382266454,166.71930083457627,139.98775691410475,102.57811316225254,100.61842165428811,91.65797593308771,216.7037307169749
2021-04-21 12:00:00,595.1880605928687,114.61420159298648,453.10156684536975,115.18021143064796,166.49555944158513,139.79988990904369,102.4404508171345,100.61842165428811,91.53496868011003,216.4129089924698
2021-04-21 13:00:00,595.1880605928687,114.61420159298648,453.10156684536975,112.10673312600478,162.05277813907594,136.0694580641112,99.7069213402078,100.61842165428811,89.09244199206081,210.6381289988286
2021-04-21 14:00:00,595.1880605928687,114.61420159298648,453.10156684536975,112.14858742248641,162.11327945628298,136.1202586831383,99.7069213402078,100.61842165428811,89.12570405739294,210.6381289988286
2021-04-21 15:00:00,595.1880605928687,114.61420159298648,453.10156684536975,112.7166947133695,162.9344911908645,136.80979845507912,99.7069213402078,100.61842165428811,89.12570405739294,210.6381289988286
2021-04-21 16:00:00,595.1880605928687,114.61420159298648,453.10156684536975,113.09864134455187,163.4866035480625,137.27338587454287,99.7069213402078,100.61842165428811,89.12570405739294,210.6381289988286
2021-04-21 17:00:00,595.1880605928687,114.61420159298648,453.10156684536975,117.43158381983179,169.7499683438835,142.53249135370834,99.7069213402078,100.61842165428811,89.12570405739294,210.6381289988286
2021-04-21 18:00:00,595.1880605928687,114.61420159298648,453.10156684536975,115.3571395588056,166.75131298911447,140.01463628371198,99.7069213402078,100.61842165428811,89.12570405739294,210.6381289988286
2021-04-21 19:00:00,595.1880605928687,114.61420159298648,453.10156684536975,117.86933153271718,170.3827424067703,143.06380729165625,99.7069213402078,100.61842165428811,89.12570405739294,215.22530426248758
2021-04-21 20:00:00,595.1880605928687,114.61420159298648,453.10156684536975,119.67728741479272,172.99618287794982,145.2582123038988,99.7069213402078,100.61842165428811,89.12570405739294,218.52656888962136
2021-04-21 21:00:00,595.1880605928687,114.61420159298648,453.10156684536975,124.41084755068535,179.83864941961235,151.00356714963178,99.7069213402078,100.61842165428811,89.12570405739294,227.1698852404016
2021-04-21 22:00:00,595.1880605928687,114.61420159298648,453.10156684536975,122.9343120160138,177.70428443775486,149.21142332014975,99.7069213402078,100.61842165428811,89.12570405739294,224.47378265314083
2021-04-21 23:00:00,595.1880605928687,114.61420159298648,453.10156684536975,121.64000462082598,175.83333428777243,147.6404587498627,99.7069213402078,100.61842165428811,89.12570405739294,222.11042231745276
2021-04-22 00:00:00,595.1880605928687,114.61420159298648,453.10156684536975,122.35844863997137,176.87186110943136,148.51246960602276,99.7069213402078,100.61842165428811,89.12570405739294,223.422276135621
2021-04-22 01:00:00,595.1880605928687,114.61420159298648,453.10156684536975,122.53313947017325,177.1243805929651,148.72450046207868,99.7069213402078,100.76207430604826,89.12570405739294,223.74125552231266
2021-04-22 02:00:00,595.1880605928687,114.61420159298648,453.10156684536975,123.74458966472902,177.1243805929651,150.19489717107555,99.7069213402078,101.75828019002157,89.12570405739294,225.95332148834174
2021-04-22 03:00:00,595.1880605928687,114.61420159298648,453.10156684536975,120.59012100005206,181.75770630569562,146.36616334114248,99.7069213402078,99.16428147783111,89.12570405739294,225.95332148834174
2021-04-22 04:00:00,595.1880605928687,114.61420159298648,453.10156684536975,118.12425930441592,185.55192578698677,143.37322567156343,99.7069213402078,97.13654154985343,89.12570405739294,225.95332148834174
2021-04-22 05:00:00,595.1880605928687,114.61420159298648,453.10156684536975,118.35697061116221,185.18709699070877,143.655678834825,99.7069213402078,97.32790589490833,89.12570405739294,225.95332148834174
2021-04-22 06:00:00,595.1880605928687,114.61420159298648,453.10156684536975,119.46311052341609,183.47240164820218,144.99825527253367,99.7069213402078,98.23751249205701,89.12570405739294,225.95332148834174
2021-04-22 07:00:00,595.1880605928687,114.61420159298648,453.10156684536975,123.08542979353811,178.07293546328788,149.39484240228884,99.7069213402078,101.21623649304541,89.12570405739294,225.95332148834174
2021-04-22 08:00:00,595.1880605928687,114.61420159298648,453.10156684536975,120.61433102233676,181.7212234260678,146.39554823641274,97.70517628218313,99.18418998645947,89.12570405739294,225.95332148834174
2021-04-22 09:00:00,595.1880605928687,114.61420159298648,453.10156684536975,123.31280435596459,177.74458954663768,149.67081809638174,99.89110900278206,101.40321229937493,89.12570405739294,225.95332148834174
2021-04-22 10:00:00,595.1880605928687,114.61420159298648,453.10156684536975,118.66086960739872,184.7128195555473,144.02453599952045,96.1227499627798,97.57780966276019,89.12570405739294,225.95332148834174
2021-04-22 11:00:00,595.1880605928687,114.61420159298648,453.10156684536975,120.05994860556747,182.5603296575071,144.02453599952045,97.2560917389197,98.72830741857611,89.12570405739294,225.95332148834174
2021-04-22 12:00:00,595.1880605928687,114.61420159298648,453.10156684536975,120.51754921208816,181.86715494457897,144.02453599952045,97.62677694314021,99.10460387613934,89.12570405739294,225.95332148834174
2021-04-22 13:00:00,595.1880605928687,114.61420159298648,453.10156684536975,119.01346727857756,184.16557636113035,145.84470566210214,96.40837620078328,97.86775957261385,89.12570405739294,225.95332148834174
2021-04-22 14:00:00,595.1880605928687,114.61420159298648,453.10156684536975,115.7126315143027,189.4191110275334,150.00509346228887,93.73449211509131,95.15339952283412,89.12570405739294,225.95332148834174
2021-04-22 15:00:00,595.1880605928687,114.61420159298648,453.10156684536975,115.7126315143027,187.26662112949325,148.30049012749018,94.81190007043719,96.24711675872877,89.12570405739294,225.95332148834174
2021-04-22 16:00:00,595.1880605928687,114.61420159298648,453.10156684536975,115.7126315143027,184.7128195555473,146.27807939128826,96.1227499627798,97.57780966276019,89.12570405739294,225.95332148834174
2021-04-22 17:00:00,595.1880605928687,114.61420159298648,440.8410662216653,115.7126315143027,179.71466504653884,142.31993266472173,98.79607857522416,100.29160583080692,89.12570405739294,225.95332148834174
2021-04-22 18:00:00,595.1880605928687,114.61420159298648,449.61135133935164,115.7126315143027,183.28998725006315,145.15130769540434,96.8689257686215,98.33528071706908,89.12570405739294,225.95332148834174
2021-04-22 19:00:00,595.1880605928687,114.61420159298648,412.11390782597823,115.7126315143027,168.00366068601534,133.0457348601388,105.68284105571213,107.282616791,89.12570405739294,225.95332148834174
2021-04-22 20:00:00,595.1880605928687,114.61420159298648,403.2541300030093,115.7126315143027,164.39185560286322,135.96884354881027,108.00476765680301,109.63969159399801,91.08385867383366,225.95332148834174
2021-04-22 21:00:00,595.1880605928687,114.61420159298648,391.7990637268475,115.7126315143027,159.7220470105049,139.94417748536756,111.1625132621184,112.84523762506967,93.74688606310976,225.95332148834174
2021-04-22 22:00:00,595.1880605928687,114.61420159298648,398.332031212471,115.7126315143027,162.38529722333425,137.6489797867758,109.33935813559972,110.99448445799933,92.20936130853617,225.95332148834174
2021-04-22 23:00:00,595.1880605928687,114.61420159298648,393.8573959483453,115.7126315143027,160.56115324194428,139.2128173212768,110.58156852114391,112.25549882357534,93.25695686986923,225.95332148834174
2021-04-23 00:00:00,595.1880605928687,114.61420159298648,367.7255260058511,115.7126315143027,149.9081523906269,149.10577002456537,118.4398839283413,120.232769608799,99.88412440600986,225.95332148834174
2021-04-23 01:00:00,595.1880605928687,114.61420159298648,338.99836761016405,115.7126315143027,138.1971480301034,161.7411850662458,128.4766322760175,130.42144939877375,108.34843378677256,225.95332148834174
2021-04-23 02:00:00,595.1880605928687,114.61420159298648,362.8034272153128,115.7126315143027,138.1971480301034,151.12866527650203,120.04673977838048,121.86394926555381,101.23923709528727,225.95332148834174
2021-04-23 03:00:00,595.1880605928687,114.61420159298648,347.1422037908729,115.7126315143027,138.1971480301034,157.94679273806113,125.46261486505652,127.36180724994972,105.806616959086,225.95332148834174
2021-04-23 04:00:00,595.1880605928687,114.61420159298648,355.64401079271175,115.7126315143027,138.1971480301034,154.17101384774514,122.4633827532849,124.31717421302338,103.27726904486526,225.95332148834174
2021-04-23 05:00:00,595.1880605928687,114.61420159298648,340.51974359996683,110.79178734572767,138.1971480301034,161.01855690694856,127.90262366926525,129.83875172734687,107.8643540563192,225.95332148834174
2021-04-23 06:00:00,595.1880605928687,114.61420159298648,321.9947536064864,104.76448117475117,138.1971480301034,170.28227043661454,135.26111257964263,137.30862988397854,114.07000199674667,225.95332148834174
2021-04-23 07:00:00,595.1880605928687,114.61420159298648,348.93205789652313,113.52882493061556,138.1971480301034,157.1366014442009,124.81905182394313,126.70850226277375,105.26387976001399,225.95332148834174
2021-04-23 08:00:00,595.1880605928687,114.61420159298648,344.5469153376799,112.10207129593994,138.1971480301034,159.136521826218,126.40765793806605,128.32115592793636,106.60360186605055,225.95332148834174
2021-04-23 09:00:00,595.1880605928687,114.61420159298648,378.19617252390526,123.05022163549147,138.1971480301034,144.97766422880724,115.16078633732945,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 10:00:00,597.8640125926947,114.61420159298648,379.896533924273,123.60345263669225,138.1971480301034,144.32876537831314,114.64534347739792,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 11:00:00,584.6250921725033,114.61420159298648,371.4842196277167,120.86641505180435,138.1971480301034,147.59711130593573,117.24150398977456,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 12:00:00,567.1609843841653,114.61420159298648,360.38712417268493,117.25585483344159,138.1971480301034,152.14194413482474,120.85162231476393,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 13:00:00,582.3716589094919,114.61420159298648,370.05233634319643,120.40053631395105,138.1971480301034,148.16822467495507,117.69515914426951,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 14:00:00,590.8220336457844,114.61420159298648,375.4218986601473,122.14758158090073,138.1971480301034,146.0490128798425,116.0117957238509,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 15:00:00,591.3853919615372,114.61420159298648,375.7798694812774,122.26405126536406,138.1971480301034,146.0490128798425,115.9012819865574,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 16:00:00,588.4277608038349,114.61420159298648,373.90052267034457,121.65258542193168,138.1971480301034,146.0490128798425,116.48383989027151,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 17:00:00,596.033098066498,114.61420159298648,378.7331287556003,123.22492616218645,138.1971480301034,146.0490128798425,114.99751490112342,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 18:00:00,606.7369060658019,114.61420159298648,385.53457435707145,125.4378501669894,138.1971480301034,146.0490128798425,112.96877508392625,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 19:00:00,586.5968462776381,114.61420159298648,372.7371175016719,121.2740589474259,138.1971480301034,141.2010535386592,112.96877508392625,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 20:00:00,586.5968462776381,114.61420159298648,372.7371175016719,119.11936978485464,138.1971480301034,138.69231933413084,112.96877508392625,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 21:00:00,586.5968462776381,114.61420159298648,372.7371175016719,120.02200983944529,138.1971480301034,139.7432755549468,112.96877508392625,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 22:00:00,586.5968462776381,114.61420159298648,372.7371175016719,123.74903974227135,138.1971480301034,144.08270769250942,112.96877508392625,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-23 23:00:00,586.5968462776381,114.61420159298648,372.7371175016719,123.74903974227135,138.1971480301034,137.98038124906196,108.18421519801879,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-24 00:00:00,586.5968462776381,114.61420159298648,372.7371175016719,123.74903974227135,138.1971480301034,139.81107918209617,109.61958316379106,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-24 01:00:00,586.5968462776381,114.61420159298648,372.7371175016719,123.74903974227135,138.1971480301034,141.43836623368216,110.89546580003305,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-24 02:00:00,586.5968462776381,114.61420159298648,372.7371175016719,123.74903974227135,138.1971480301034,141.3027589793833,110.78914224701286,116.90403462436227,97.11875702420602,225.95332148834174
2021-04-24 03:00:00,586.5968462776381,113.0946951324734,372.7371175016719,123.74903974227135,138.1971480301034,143.20126053956693,110.78914224701286,116.90403462436227,97.11875702420602,225.95332148834174
