Date,TRU,FIO,LSK,ROSE,AUDIO,WING,TWT,SKL,AVA,SAND
2021-02-25 01:00:00,466.0150978681289,555.2319301106855,1118.2102016513627,1279.1797406341118,1180.0624627788136,552.0719887877714,1012.866580575686,1630.3697643597575,655.8789686146233,699.1145894067115
2021-02-25 02:00:00,466.0150978681289,563.1578914291888,1134.1727036682723,1279.1797406341118,1196.907908665793,552.0719887877714,1012.866580575686,1630.3697643597575,665.2416710330939,709.0944822989201
2021-02-25 03:00:00,466.0150978681289,572.3474077706348,1152.679944271669,1279.1797406341118,1216.4388518582552,552.0719887877714,1012.866580575686,1630.3697643597575,676.0969734269842,720.6653675371224
2021-02-25 04:00:00,466.0150978681289,553.7422375733911,1115.2100330692092,1279.1797406341118,1176.8963439931158,552.0719887877714,1012.866580575686,1630.3697643597575,654.1192391179449,697.2388583291685
2021-02-25 05:00:00,466.0150978681289,562.2857799827541,1132.4163134761848,1279.1797406341118,1195.0543661631273,552.0719887877714,1012.866580575686,1630.3697643597575,664.2114717146026,707.996372116983
2021-02-25 06:00:00,466.0150978681289,554.1021661155472,1115.9349117115887,1279.1797406341118,1177.6613183017732,552.0719887877714,1012.866580575686,1630.3697643597575,654.5444120019273,697.692058660992
2021-02-25 07:00:00,466.0150978681289,562.737648470198,1133.3263547131212,1279.1797406341118,1196.0147450808865,552.0719887877714,1012.866580575686,1630.3697643597575,664.7452505220193,708.5653376878251
2021-02-25 08:00:00,466.0150978681289,555.7670327389845,1119.287872414597,1279.1797406341118,1181.1997434198317,552.0719887877714,1012.866580575686,1630.3697643597575,656.5110694375746,699.788358392222
2021-02-25 09:00:00,466.0150978681289,546.1229220655853,1099.8651008555114,1279.1797406341118,1160.7026279346067,552.0719887877714,1012.866580575686,1630.3697643597575,645.1187682772045,687.6450753640244
2021-02-25 10:00:00,466.0150978681289,538.488510285316,1084.489765480612,1279.1797406341118,1144.4768270058019,552.0719887877714,1012.866580575686,1630.3697643597575,636.1004646587076,678.032284082261
2021-02-25 11:00:00,466.0150978681289,538.488510285316,1058.6138937539092,1279.1797406341118,1117.1696669823395,552.0719887877714,1012.866580575686,1630.3697643597575,620.9231392908553,661.8544675938767
2021-02-25 12:00:00,466.0150978681289,538.488510285316,1058.6138937539092,1279.1797406341118,1118.9695697781542,552.0719887877714,1012.866580575686,1630.3697643597575,621.9235256488331,662.9207995413442
2021-02-25 13:00:00,466.0150978681289,538.488510285316,1058.6138937539092,1279.1797406341118,1117.199617911749,552.0719887877714,1012.866580575686,1630.3697643597575,620.9397860238122,662.9207995413442
2021-02-25 14:00:00,466.0150978681289,538.488510285316,1058.6138937539092,1279.1797406341118,1106.8139640931804,552.0719887877714,1012.866580575686,1630.3697643597575,615.1674374153571,662.9207995413442
2021-02-25 15:00:00,466.0150978681289,538.488510285316,1058.6138937539092,1279.1797406341118,1105.0529235775193,552.0719887877714,1012.866580575686,1630.3697643597575,614.1886507209811,662.9207995413442
2021-02-25 16:00:00,466.0150978681289,538.488510285316,1058.6138937539092,1279.1797406341118,1131.395138686692,552.0719887877714,1012.866580575686,1630.3697643597575,628.8296594995709,662.9207995413442
2021-02-25 17:00:00,466.0150978681289,541.5733570400456,1058.6138937539092,1279.1797406341118,1124.9506181494007,552.0719887877714,1012.866580575686,1630.3697643597575,625.2477936098101,662.9207995413442
2021-02-25 18:00:00,466.0150978681289,537.43586115574,1050.5263270899686,1279.1797406341118,1133.6111465753058,552.0719887877714,1012.866580575686,1630.3697643597575,630.0613171569149,662.9207995413442
2021-02-25 19:00:00,466.0150978681289,532.5965991850504,1041.0670176703063,1279.1797406341118,1143.911327461864,552.0719887877714,1012.866580575686,1630.3697643597575,635.7861598915204,662.9207995413442
2021-02-25 20:00:00,466.0150978681289,513.3565123166892,1003.458403784278,1279.1797406341118,1186.7839759664012,552.0719887877714,1012.866580575686,1630.3697643597575,635.7861598915204,662.9207995413442
2021-02-25 21:00:00,466.0150978681289,508.48801009240043,993.941938416461,1279.1797406341118,1198.1468012682071,552.0719887877714,1012.866580575686,1630.3697643597575,635.7861598915204,662.9207995413442
2021-02-25 22:00:00,466.0150978681289,487.85901117807094,993.941938416461,1279.1797406341118,1248.8101455874687,552.0719887877714,1012.866580575686,1630.3697643597575,662.6702220931726,662.9207995413442
2021-02-25 23:00:00,466.0150978681289,479.45243826826265,993.941938416461,1279.1797406341118,1270.7064020280613,552.0719887877714,1012.866580575686,1630.3697643597575,674.2892797776142,662.9207995413442
2021-02-26 00:00:00,466.0150978681289,479.33547725386535,993.941938416461,1279.1797406341118,1271.0164627617962,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 01:00:00,466.0150978681289,497.31823321745514,993.941938416461,1279.1797406341118,1225.057200967434,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 02:00:00,466.0150978681289,499.70131388580074,993.941938416461,1279.1797406341118,1219.214890667025,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 03:00:00,466.0150978681289,498.0930999378375,993.941938416461,1279.1797406341118,1223.1514205908081,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 04:00:00,466.0150978681289,472.53711829202047,993.941938416461,1279.1797406341118,1289.3024890352478,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 05:00:00,466.0150978681289,481.77703842940974,993.941938416461,1279.1797406341118,1264.57517519219,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 06:00:00,466.0150978681289,474.8763385799671,993.941938416461,1279.1797406341118,1282.9514407840966,552.0719887877714,1012.866580575686,1630.3697643597575,674.4538108042176,662.9207995413442
2021-02-26 07:00:00,466.0150978681289,484.920365691338,993.941938416461,1279.1797406341118,1256.3780073597516,552.0719887877714,1012.866580575686,1630.3697643597575,688.7190664312766,662.9207995413442
2021-02-26 08:00:00,466.0150978681289,497.3328533442549,993.941938416461,1279.1797406341118,1225.0211878798318,552.0719887877714,1012.866580575686,1630.3697643597575,706.3481814638426,662.9207995413442
2021-02-26 09:00:00,466.0150978681289,504.7891180120847,993.941938416461,1279.1797406341118,1206.9263402006616,552.0719887877714,1012.866580575686,1630.3697643597575,716.9381092219212,662.9207995413442
2021-02-26 10:00:00,466.0150978681289,505.37392308407135,993.941938416461,1279.1797406341118,1205.5297175950543,552.0719887877714,1012.866580575686,1630.3697643597575,717.7686917911822,662.9207995413442
2021-02-26 11:00:00,466.0150978681289,524.4531885576363,993.941938416461,1279.1797406341118,1205.5297175950543,552.0719887877714,1051.1050996155584,1630.3697643597575,744.8664481133246,662.9207995413442
2021-02-26 12:00:00,451.9327950668061,508.60497110679756,993.941938416461,1279.1797406341118,1169.1003516864616,552.0719887877714,1019.3422224973809,1630.3697643597575,722.3576604863496,662.9207995413442
2021-02-26 13:00:00,471.0556269150968,530.1257977559067,993.941938416461,1279.1797406341118,1218.5690109276502,552.0719887877714,1062.4740999124706,1630.3697643597575,752.9230990351567,662.9207995413442
2021-02-26 14:00:00,481.448470310907,541.82189919564,1015.8711593412588,1279.1797406341118,1245.4541518196006,552.0719887877714,1085.915337638063,1630.3697643597575,769.5347504203781,662.9207995413442
2021-02-26 15:00:00,491.5944836760667,553.2402182261794,1037.2795612690927,1306.1370902680903,1271.7007706153672,563.7063175315182,1108.7998459676724,1630.3697643597575,785.7518750852005,676.8911488247168
2021-02-26 16:00:00,478.7203489195068,538.75167256771,1010.1147388484994,1271.9312855468704,1238.3968023354637,548.9436801626923,1079.762012735095,1630.3697643597575,765.1741919317575,659.1643675957511
2021-02-26 17:00:00,470.96468953538357,530.0234568683092,993.7500577333692,1251.3249632274276,1218.333765944846,540.0503456428247,1062.268989082372,1630.3697643597575,752.7777470855364,648.485368207565
2021-02-26 18:00:00,460.753720899,518.5320372037712,972.2045981747551,1224.195031329467,1191.9191150185045,528.3415333603856,1039.237973016977,1630.3697643597575,736.4567995995562,634.4255800683447
2021-02-26 19:00:00,460.753720899,531.2029046967491,949.0144470467816,1194.9941122637235,1163.488078525267,515.7389186136384,1014.4488641221636,1630.3697643597575,718.8899782596847,619.2925256589552
2021-02-26 20:00:00,460.753720899,534.3515054625955,943.4224957109582,1187.9527558932605,1156.6323675978197,512.6999902349901,1008.4713485021375,1630.3697643597575,714.6540071564533,615.643420340379
2021-02-26 21:00:00,460.753720899,544.6536682907704,925.5775921834039,1165.4825451228123,1134.754584196995,503.00223349724484,989.3960413029367,1630.3697643597575,701.1362758417295,603.9984813090402
2021-02-26 22:00:00,460.753720899,530.1157547419045,925.5775921834039,1165.4825451228123,1165.8741347794275,516.7965848630698,1016.5292739703098,1630.3697643597575,720.3642623201231,603.9984813090402
2021-02-26 23:00:00,460.753720899,509.14359412823995,925.5775921834039,1165.4825451228123,1213.8977176976737,538.0839802213463,1058.4011848576488,1630.3697643597575,750.0368246069746,603.9984813090402
2021-02-27 00:00:00,460.753720899,507.3177502277496,925.5775921834039,1165.4825451228123,1218.2665530926158,540.0205522273477,1062.2103859880579,1630.3697643597575,752.7362179570731,603.9984813090402
2021-02-27 01:00:00,460.753720899,514.3697422248182,925.5775921834039,1165.4825451228123,1201.5641593134917,532.6168884813271,1047.6475170510334,1630.3697643597575,742.4162295340044,603.9984813090402
2021-02-27 02:00:00,460.753720899,511.0678272476352,925.5775921834039,1165.4825451228123,1209.3272437460423,536.0580279689141,1054.4161744442983,1630.3697643597575,747.212843871487,603.9984813090402
2021-02-27 03:00:00,460.753720899,510.1180451432973,925.5775921834039,1165.4825451228123,1211.5788742957432,537.0561073873918,1056.3793781038166,1630.3697643597575,748.6040696749992,603.9984813090402
2021-02-27 04:00:00,460.753720899,506.52131110240583,925.5775921834039,1165.4825451228123,1220.1821193811672,540.8696645684405,1063.8805741760061,1630.3697643597575,753.9197981182701,603.9984813090402
2021-02-27 05:00:00,460.753720899,506.54921400061016,925.5775921834039,1165.4825451228123,1220.1149065289374,540.8398711529636,1063.8219710816923,1630.3697643597575,753.8782689898071,603.9984813090402
2021-02-27 06:00:00,460.753720899,514.283438576794,925.5775921834039,1165.4825451228123,1201.7657978701811,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 07:00:00,460.753720899,519.2054364220703,925.5775921834039,1165.4825451228123,1190.3732194172171,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 08:00:00,460.753720899,518.4735632913126,925.5775921834039,1165.4825451228123,1192.0535407229643,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 09:00:00,460.753720899,511.878639598813,925.5775921834039,1165.4825451228123,1207.411677457491,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 10:00:00,460.753720899,506.5073608060302,925.5775921834039,1165.4825451228123,1220.2157258072823,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 11:00:00,460.753720899,497.55900014896787,925.5775921834039,1165.4825451228123,1242.1607220603369,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 12:00:00,460.753720899,500.87904141150284,925.5775921834039,1165.4825451228123,1233.9271476621768,532.7062687277579,1047.8233263339755,1630.3697643597575,742.5408169193936,603.9984813090402
2021-02-27 13:00:00,460.753720899,506.6189846975606,925.5775921834039,1165.4825451228123,1219.9468743983628,532.7062687277579,1047.8233263339755,1630.3697643597575,734.1279024699977,603.9984813090402
2021-02-27 14:00:00,460.753720899,510.8406923003848,925.5775921834039,1165.4825451228123,1209.8649465638814,532.7062687277579,1047.8233263339755,1630.3697643597575,728.0608968574526,603.9984813090402
2021-02-27 15:00:00,460.753720899,504.3128242933652,925.5775921834039,1165.4825451228123,1225.5255411334424,525.8989875906439,1047.8233263339755,1630.3697643597575,737.4849789089393,603.9984813090402
2021-02-27 16:00:00,460.753720899,499.36938643168656,925.5775921834039,1165.4825451228123,1237.657460960935,520.7439551555342,1047.8233263339755,1630.3697643597575,744.7856089960352,603.9984813090402
2021-02-27 17:00:00,460.753720899,487.1599630077653,925.5775921834039,1165.4825451228123,1268.676192265023,508.0119302923899,1047.8233263339755,1630.3697643597575,763.4517629306323,603.9984813090402
2021-02-27 18:00:00,460.753720899,487.2632213524667,925.5775921834039,1165.4825451228123,1268.4073408561035,508.11960841660743,1047.6012769416236,1630.3697643597575,763.2899761142977,603.9984813090402
2021-02-27 19:00:00,460.753720899,488.9473257518983,925.5775921834039,1165.4825451228123,1264.0385054611613,509.87579774195126,1043.9929743159073,1630.3697643597575,760.6609403488616,603.9984813090402
2021-02-27 20:00:00,460.753720899,491.81087242622215,925.5775921834039,1165.4825451228123,1256.67869814199,512.8619131536614,1037.9143722002775,1630.3697643597575,756.2320262517036,603.9984813090402
2021-02-27 21:00:00,460.753720899,506.28426052322516,925.5775921834039,1165.4825451228123,1220.7534286251212,512.8619131536614,1008.2430221472715,1630.3697643597575,734.6132629190012,603.9984813090402
2021-02-27 22:00:00,460.753720899,506.01958407181803,925.5775921834039,1165.4825451228123,1221.391950721305,512.8619131536614,1008.7703894541071,1630.3697643597575,734.9975066077957,603.9984813090402
2021-02-27 23:00:00,460.753720899,505.81082437652725,925.5775921834039,1165.4825451228123,1221.896047113029,512.8619131536614,1009.1867320647667,1630.3697643597575,735.3008568884229,603.9984813090402
2021-02-28 00:00:00,460.753720899,510.5570573694831,925.5775921834039,1165.4825451228123,1210.5370750861803,512.8619131536614,999.8051452379044,1630.3697643597575,728.465363898289,603.9984813090402
2021-02-28 01:00:00,460.753720899,531.4638701741461,925.5775921834039,1165.4825451228123,1162.9167692813132,512.8619131536614,960.4746466175965,1630.3697643597575,699.8088740550344,603.9984813090402
2021-02-28 02:00:00,460.753720899,550.9519401889202,925.5775921834039,1165.4825451228123,1121.782503716629,512.8619131536614,960.4746466175965,1630.3697643597575,675.0554911558503,603.9984813090402
2021-02-28 03:00:00,460.753720899,550.391325896515,925.5775921834039,1165.4825451228123,1122.9251222045368,512.8619131536614,960.4746466175965,1630.3697643597575,675.7430851252722,603.9984813090402
2021-02-28 04:00:00,460.753720899,548.7163075398661,925.5775921834039,1165.4825451228123,1126.3529776682606,512.8619131536614,960.4746466175965,1630.3697643597575,677.8058670335374,603.9984813090402
2021-02-28 05:00:00,460.753720899,556.4026189303892,925.5775921834039,1165.4825451228123,1110.793202377044,512.8619131536614,960.4746466175965,1630.3697643597575,668.4424550381761,603.9984813090402
2021-02-28 06:00:00,460.753720899,550.4736976116061,925.5775921834039,1165.4825451228123,1122.7570900739622,512.8619131536614,960.4746466175965,1630.3697643597575,675.641968365063,603.9984813090402
2021-02-28 07:00:00,460.753720899,542.7889665163258,925.5775921834039,1165.4825451228123,1138.6529296263277,512.8619131536614,960.4746466175965,1630.3697643597575,685.2076138808424,603.9984813090402
2021-02-28 08:00:00,460.753720899,536.4400946097526,925.5775921834039,1165.4825451228123,1152.129106498418,512.8619131536614,960.4746466175965,1630.3697643597575,693.3171780496111,603.9984813090402
2021-02-28 09:00:00,460.753720899,538.19834840965,925.5775921834039,1165.4825451228123,1148.365186773545,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 10:00:00,460.753720899,540.88926100721,925.5775921834039,1165.4825451228123,1142.6520943340056,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 11:00:00,460.753720899,549.9962845716296,925.5775921834039,1165.4825451228123,1123.7316764312952,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 12:00:00,460.753720899,559.5684221842071,925.5775921834039,1165.4825451228123,1104.508800693551,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 13:00:00,460.753720899,546.8237322640982,925.5775921834039,1165.4825451228123,1130.2513230975935,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 14:00:00,460.753720899,546.8237322640982,925.5775921834039,1165.4825451228123,1084.6474028596224,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 15:00:00,460.753720899,546.8237322640982,925.5775921834039,1165.4825451228123,1111.7005758821476,512.8619131536614,960.4746466175965,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 16:00:00,460.753720899,538.7569250892227,925.5775921834039,1165.4825451228123,1095.3006399380579,512.8619131536614,946.3056131366598,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 17:00:00,460.753720899,552.7250645621116,925.5775921834039,1165.4825451228123,1123.6980700051804,512.8619131536614,970.8401075862326,1630.3697643597575,691.0521626209274,603.9984813090402
2021-02-28 18:00:00,460.753720899,560.6926896815581,925.5775921834039,1165.4825451228123,1139.8963673925805,512.8619131536614,984.834931639125,1630.3697643597575,691.0521626209274,612.705221387126
2021-02-28 19:00:00,460.753720899,566.8419771181436,925.5775921834039,1165.4825451228123,1152.3979579073375,512.8619131536614,995.635916177872,1630.3697643597575,691.0521626209274,619.4249460946944
2021-02-28 20:00:00,460.753720899,568.2635865792896,925.5775921834039,1165.4825451228123,1155.2881105532222,512.8619131536614,998.1329179798403,1630.3697643597575,691.0521626209274,620.9784308389172
2021-02-28 21:00:00,460.753720899,562.0812384575613,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,987.2738636317451,1630.3697643597575,691.0521626209274,614.2225785791576
2021-02-28 22:00:00,460.753720899,566.2799454707136,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,994.648729418954,1630.3697643597575,691.0521626209274,618.8107777074435
2021-02-28 23:00:00,460.753720899,577.0246681421667,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1013.5214174570871,1630.3697643597575,691.0521626209274,630.5522321695925
2021-03-01 00:00:00,460.753720899,577.0577288273097,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1013.5794872664352,1630.3697643597575,691.0521626209274,630.5883597217838
2021-03-01 01:00:00,460.753720899,575.2228608018769,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,628.5832805751706
2021-03-01 02:00:00,460.753720899,571.2059875570106,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 03:00:00,460.753720899,572.065565370727,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 04:00:00,460.753720899,567.0899322567155,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 05:00:00,460.753720899,564.1144705938517,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 06:00:00,460.753720899,571.751488861869,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 07:00:00,460.753720899,587.290010879047,925.5775921834039,1165.4825451228123,1142.7193071862355,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 08:00:00,460.753720899,593.0591004364888,925.5775921834039,1165.4825451228123,1131.6032986512964,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 09:00:00,460.753720899,592.3152350207729,925.5775921834039,1165.4825451228123,1133.0244347430387,512.8619131536614,1010.3566128476156,1630.3697643597575,691.0521626209274,624.1937829839364
2021-03-01 10:00:00,460.753720899,593.7368444819189,925.5775921834039,1165.4825451228123,1130.3115859934453,512.8619131536614,1007.9374728981503,1630.3697643597575,689.3975469411737,624.1937829839364
2021-03-01 11:00:00,460.753720899,595.092332572779,925.5775921834039,1165.4825451228123,1127.7369873809046,512.8619131536614,1005.6416153209935,1626.6561443409382,687.8272525286967,624.1937829839364
2021-03-01 12:00:00,460.753720899,585.0584146318993,925.5775921834039,1165.4825451228123,1147.0779969404282,512.8619131536614,1022.8886545801645,1654.5537591126429,699.623685221176,624.1937829839364
2021-03-01 13:00:00,460.753720899,589.2405913024801,925.5775921834039,1165.4825451228123,1138.9365299251688,512.8619131536614,1015.6286301844741,1642.8104470704643,694.6580567534388,624.1937829839364
2021-03-01 14:00:00,460.753720899,604.9609470879443,925.5775921834039,1165.4825451228123,1109.340425327556,512.8619131536614,989.2367721823036,1600.1208076146615,676.6068555081858,624.1937829839364
2021-03-01 15:00:00,460.753720899,595.092332572779,925.5775921834039,1165.4825451228123,1127.7369873809046,512.8619131536614,1005.6416153209935,1626.6561443409382,687.8272525286967,624.1937829839364
2021-03-01 16:00:00,460.753720899,584.942702233899,925.5775921834039,1165.4825451228123,1147.3049100127894,512.8619131536614,1023.0910007221999,1654.8810602010333,687.8272525286967,624.1937829839364
2021-03-01 17:00:00,455.87113568382534,591.2077020684847,925.5775921834039,1165.4825451228123,1135.146974576054,512.8619131536614,1012.2493541606532,1637.3443644980782,687.8272525286967,624.1937829839364
2021-03-01 18:00:00,460.6365635748556,585.0914753170421,925.5775921834039,1165.4825451228123,1147.0131811191573,512.8619131536614,1012.2493541606532,1654.4602682942157,687.8272525286967,624.1937829839364
2021-03-01 19:00:00,457.45717481922543,589.1579395896229,925.5775921834039,1165.4825451228123,1139.0963089058266,512.8619131536614,1012.2493541606532,1643.040913450065,687.8272525286967,624.1937829839364
2021-03-01 20:00:00,453.75239807781395,593.9682692779195,925.5775921834039,1165.4825451228123,1129.871188514766,512.8619131536614,1012.2493541606532,1629.7345317898744,687.8272525286967,624.1937829839364
2021-03-01 21:00:00,450.48023561826903,598.2826886890722,925.5775921834039,1165.4825451228123,1121.7233041116392,512.8619131536614,1012.2493541606532,1617.9819632601266,687.8272525286967,624.1937829839364
2021-03-01 22:00:00,448.70737471741563,600.6465276767917,925.5775921834039,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1611.614409849014,687.8272525286967,624.1937829839364
2021-03-01 23:00:00,454.9425516974165,592.4144170762016,925.5775921834039,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1634.009185676482,687.8272525286967,624.1937829839364
2021-03-02 00:00:00,454.8283306199127,592.5631901593449,925.3452101617661,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1633.5989398352378,687.8272525286967,624.1937829839364
2021-03-02 01:00:00,450.95370398926883,597.6545356713563,917.4623080810078,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 02:00:00,453.1848449768467,594.7121346936353,922.0015495641336,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 03:00:00,447.10774879975907,602.7954722110824,909.6377378563274,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 04:00:00,453.38647890025345,594.4476492124919,922.4117724387206,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 05:00:00,456.02414252599823,591.009337957627,927.7780815223572,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 06:00:00,457.20061601559166,589.4885464410521,930.1716090033602,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 07:00:00,448.966850274873,600.299390482791,913.4200674285786,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 08:00:00,443.1701866738792,608.1513032042373,901.6267939295687,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 09:00:00,443.1701866738792,599.2083878730742,915.0831677748031,1165.4825451228123,1117.3087721739478,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 10:00:00,443.1701866738792,608.9778203328107,900.403087640305,1165.4825451228123,1099.3845190698544,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 11:00:00,443.1701866738792,616.7470813413996,889.0605668364738,1165.4825451228123,1085.5353975484704,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 12:00:00,443.1701866738792,621.4251682891246,889.0605668364738,1165.4825451228123,1077.3634900788293,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 13:00:00,440.3762799826944,617.5074770996872,889.0605668364738,1165.4825451228123,1084.19867444409,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 14:00:00,436.02627336224214,611.4077806908163,889.0605668364738,1165.4825451228123,1095.0151589080874,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 15:00:00,423.04698531585206,593.207873519632,889.0605668364738,1165.4825451228123,1128.610758583666,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 16:00:00,423.5303193847912,593.885617565062,889.0605668364738,1165.4825451228123,1127.3227846058237,512.8619131536614,1012.2493541606532,1619.6825113061477,687.8272525286967,624.1937829839364
2021-03-02 17:00:00,420.0880377230783,589.0587575341939,889.0605668364738,1165.4825451228123,1136.5602829390612,512.8619131536614,1012.2493541606532,1632.9544993320044,687.8272525286967,624.1937829839364
2021-03-02 18:00:00,416.0091697266651,583.3392590044668,889.0605668364738,1165.4825451228123,1147.7039780819357,512.8619131536614,1012.2493541606532,1648.9652181613526,687.8272525286967,624.1937829839364
2021-03-02 19:00:00,421.8563330972459,591.5383089199139,889.0605668364738,1165.4825451228123,1131.7961627087727,512.8619131536614,1012.2493541606532,1626.1096432498525,687.8272525286967,624.1937829839364
2021-03-02 20:00:00,426.4421124342538,597.9686121802142,889.0605668364738,1165.4825451228123,1119.6253022207507,512.8619131536614,1012.2493541606532,1608.623143243655,687.8272525286967,624.1937829839364
2021-03-02 21:00:00,429.6957759227222,602.5309867299388,889.0605668364738,1165.4825451228123,1111.147481002289,512.8619131536614,1012.2493541606532,1596.4426223236205,687.8272525286967,624.1937829839364
2021-03-02 22:00:00,434.97708477356935,609.9365802019556,889.0605668364738,1165.4825451228123,1097.6563955372496,512.8619131536614,1012.2493541606532,1577.0592873244073,687.8272525286967,624.1937829839364
2021-03-02 23:00:00,450.6206045170385,631.872344794291,889.0605668364738,1165.4825451228123,1059.5507045790305,512.8619131536614,1012.2493541606532,1522.3108851195807,687.8272525286967,624.1937829839364
2021-03-03 00:00:00,455.2181724898743,638.319178397163,898.1314267728042,1177.3736685393696,1048.8495580094118,512.8619131536614,1022.5770781141565,1506.935998541913,694.8449798926258,624.1937829839364
2021-03-03 01:00:00,453.7328043755735,636.2363552331583,895.2008412549128,1173.5319209740205,1052.283137585633,511.1884546256965,1019.2404288368708,1511.8691985683174,692.5777141288949,624.1937829839364
2021-03-03 02:00:00,452.5421521569673,634.5667906334402,892.8517211175554,1170.4524249097326,1055.0517266472189,509.84703151994694,1016.5658131463482,1515.846972587683,690.7603026833646,624.1937829839364
