Date,ASR,TRU,SNX,OXT,STRAX,HARD,TWT,DIA,FIO,SC
2021-02-18 19:00:00,1605.9783639591699,811.3682597469917,2285.8560599143184,757.9853818333166,886.8417144642783,1207.340155907473,884.486731163531,1275.3233102852098,835.5511826044858,1251.898740994131
2021-02-18 20:00:00,1611.5895935838241,814.2031507503629,2277.8971705716767,755.3462297523333,883.7539106459905,1211.5585582234053,887.5770954298857,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-18 21:00:00,1607.6964620812228,812.2362728626406,2283.4132324923194,755.3462297523333,885.8939726982692,1208.6317852974416,885.4329674428583,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-18 22:00:00,1586.9403318479222,801.749914114346,2313.2787677483702,755.3462297523333,897.4808800956065,1193.027770900803,874.0016043599845,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-18 23:00:00,1618.0546474385703,817.4694086359078,2268.7956684026162,755.3462297523333,880.2228082597306,1216.4188473182703,891.1377002793084,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-19 00:00:00,1645.1969834452561,831.1821898448163,2231.365248226827,755.3462297523333,865.7009586192684,1236.823874510055,906.0862429181469,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-19 01:00:00,1640.3598725960424,831.1821898448163,2237.9451220893075,755.3462297523333,868.2537469244863,1233.18743811845,903.4222217461869,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-19 02:00:00,1626.500257723888,831.1821898448163,2257.014936157815,755.3462297523333,875.6522471623641,1222.7680763411763,895.7890893649782,1275.3233102852098,838.4705678552227,1251.898740994131
2021-02-19 03:00:00,1626.500257723888,831.1821898448163,2195.156241762037,755.3462297523333,851.6529798618104,1257.225230375273,921.0320959755791,1240.3701366739435,862.0983596406394,1251.898740994131
2021-02-19 04:00:00,1626.500257723888,831.1821898448163,2190.6645913409425,755.3462297523333,849.910357904955,1259.8029943368335,922.9205430788384,1237.8321355327432,863.8659713852262,1251.898740994131
2021-02-19 05:00:00,1604.2826739302498,831.1821898448163,2221.0029319044766,745.0283905309515,861.6806991924876,1242.5944027874393,910.3136809505662,1254.9747748197972,852.0657798300264,1251.898740994131
2021-02-19 06:00:00,1604.2826739302498,831.1821898448163,2235.4628942250183,740.2092175164307,867.2907190009611,1234.5567528266906,904.4253696033172,1263.1453574410298,846.5542416592097,1251.898740994131
2021-02-19 07:00:00,1604.2826739302498,831.1821898448163,2222.5789495960894,744.5000952708691,862.2921454931388,1241.7132863876607,909.6681828609005,1255.8653015360082,851.4615849852611,1251.898740994131
2021-02-19 08:00:00,1604.2826739302498,831.1821898448163,2258.0787480996537,732.7956304065491,876.0649734153036,1222.1920134900445,895.3670708098517,1275.924415818652,838.075552843583,1251.898740994131
2021-02-19 09:00:00,1604.2826739302498,827.919011873483,2249.2136485843353,735.6838870166018,872.6255879741415,1227.0091876314323,898.8960900252847,1270.9152030399673,841.378762026041,1251.898740994131
2021-02-19 10:00:00,1604.2826739302498,840.1740580324903,2282.5070223196426,724.9529677414465,885.5423910753948,1209.1116411787807,885.7845056219194,1289.7275799199165,829.1061436712396,1251.898740994131
2021-02-19 11:00:00,1604.2826739302498,848.5567996655153,2305.2804779634384,724.9529677414465,894.3777901198023,1197.167042423011,877.0339981059907,1302.5956909691597,820.9155516077626,1251.898740994131
2021-02-19 12:00:00,1612.2891437175927,852.7916795216458,2316.785407112208,724.9529677414465,898.8413481145551,1191.2220282840078,872.6787332729614,1309.096535997497,816.8389654770936,1251.898740994131
2021-02-19 13:00:00,1579.331004387504,835.3590576481229,2269.4260754792613,724.9529677414465,880.4673867799911,1216.0809473276956,890.8901577316169,1282.3362081753685,833.885102328488,1226.3076407292554
2021-02-19 14:00:00,1587.7487654310455,839.8114827023421,2281.5220112623847,724.9529677414465,885.1602371374878,1209.6336560136765,886.1669290778747,1289.1710007222848,829.4640971405136,1232.8438036088864
2021-02-19 15:00:00,1579.6600373924632,835.533093806594,2269.898880786745,724.9529677414465,880.6508206701864,1215.827645503948,890.7045910535038,1282.6033661902313,833.7114094360205,1226.5631259232473
2021-02-19 16:00:00,1584.9245654718118,838.3176723421318,2277.4637657064836,724.9529677414465,883.5857629133114,1211.7891196845828,887.7460027192949,1286.8778944280425,830.942131187284,1230.6508890271211
2021-02-19 17:00:00,1611.3294641197945,852.2840740594382,2315.4063916320465,724.9529677414465,898.3063326014853,1191.931499253445,873.1984854368753,1308.3173251208127,817.3254604536396,1251.153575844987
2021-02-19 18:00:00,1643.465020937485,869.2816055367834,2361.583709996284,724.9529677414465,916.2217092105611,1191.931499253445,873.1984854368753,1334.4097579057834,801.3438554676262,1276.1059631248822
2021-02-19 19:00:00,1700.0038589563226,899.1868187674024,2442.827421998892,724.9529677414465,947.7417660091226,1232.9365836983814,873.1984854368753,1380.3164101264401,801.3438554676262,1320.0068356258585
2021-02-19 20:00:00,1633.4020948691466,863.9589996902085,2347.123747675742,696.5511813117049,910.6116894020876,1184.6333101209077,873.1984854368753,1326.239175284551,769.9492711945477,1268.2923742752905
2021-02-19 21:00:00,1627.0133706895206,860.5797976132279,2337.943444622101,696.5511813117049,907.0500147007954,1179.9998548950737,873.1984854368753,1321.0518571626244,769.9492711945477,1263.3317034252773
2021-02-19 22:00:00,1650.6489082124294,873.081394996736,2371.9066258763437,696.5511813117049,920.2266824798254,1197.1416506232672,873.1984854368753,1340.2427078969629,769.9492711945477,1281.6840565270434
2021-02-19 23:00:00,1602.692347739613,847.7156248995716,2302.9952523106003,696.5511813117049,893.4911929838584,1162.3609073186144,873.1984854368753,1301.3044272306543,769.9492711945477,1281.6840565270434
2021-02-20 00:00:00,1595.9471711379476,844.1478836509137,2293.302743507186,696.5511813117049,889.7307982348543,1157.468933131682,873.1984854368753,1295.8276879259588,769.9492711945477,1281.6840565270434
2021-02-20 01:00:00,1606.8600991357641,849.9200829068725,2293.302743507186,696.5511813117049,895.8146889263325,1165.3835905560688,879.169329818009,1304.6884287522546,775.2141077195101,1281.6840565270434
2021-02-20 02:00:00,1601.2939574685363,846.9759712260694,2293.302743507186,696.5511813117049,892.7115989505284,1161.3467175481528,876.1238991411996,1300.1690056674856,772.5287765271298,1281.6840565270434
2021-02-20 03:00:00,1590.3261906365599,841.174765943699,2309.1186244968903,701.3549825621304,886.5971359440176,1153.392287975905,870.1230505169448,1291.2637385053793,767.2374835372178,1281.6840565270434
2021-02-20 04:00:00,1589.2294139533622,840.5946454154621,2310.7122191307735,701.83900946521,885.9856896433668,1152.5968450186806,869.5229656545192,1291.2637385053793,766.7083542382268,1281.6840565270434
2021-02-20 05:00:00,1617.060122289502,855.3152038194768,2270.9432847955854,689.7598811123962,885.9856896433668,1172.781210058259,884.7501190385658,1291.2637385053793,780.1350102001281,1281.6840565270434
2021-02-20 06:00:00,1553.6390105835994,821.7697342741703,2363.6454805834533,717.9165752815566,885.9856896433668,1126.784721056737,850.0502118688125,1291.2637385053793,749.5381084859629,1281.6840565270434
2021-02-20 07:00:00,1553.6390105835994,821.7697342741703,2361.5199375949014,717.2709782343301,885.1889539712666,1127.7989108271986,850.8153200684051,1291.2637385053793,749.5381084859629,1280.531483274299
2021-02-20 08:00:00,1553.6390105835994,821.7697342741703,2321.7280093753943,705.1848658854739,870.2734011714042,1147.1281746877603,865.3973822253441,1269.5057710298272,749.5381084859629,1258.9543557412728
2021-02-20 09:00:00,1553.6390105835994,821.7697342741703,2299.405618007033,698.4048242527867,861.906106044681,1158.264376088907,873.7985702993009,1257.3000326526842,749.5381084859629,1246.850064570956
2021-02-20 10:00:00,1553.6390105835994,821.7697342741703,2292.47839339997,696.3007991750152,859.3095144994513,1161.764325100696,876.438943693973,1253.5122713040787,749.5381084859629,1243.0937849563568
2021-02-20 11:00:00,1553.6390105835994,821.7697342741703,2274.7618761603985,690.9197124227795,852.6686790300369,1170.8124887391275,883.2649090040627,1243.824994936062,749.5381084859629,1233.487023760706
2021-02-20 12:00:00,1553.6390105835994,821.7697342741703,2269.365599512329,690.9197124227795,850.6459459565616,1173.5965390894144,885.3652060225521,1240.874345971526,749.5381084859629,1230.560898924619
2021-02-20 13:00:00,1553.6390105835994,821.7697342741703,2335.982422353961,690.9197124227795,875.6165061408342,1140.1282766641825,860.116635436,1277.299991311384,749.5381084859629,1266.6837948639582
2021-02-20 14:00:00,1553.6390105835994,821.7697342741703,2355.0833548009364,690.9197124227795,882.7762739426822,1130.8812522864444,853.1406489103036,1287.7442569082014,749.5381084859629,1277.0412536212868
2021-02-20 15:00:00,1553.6390105835994,821.7697342741703,2338.51129229138,690.9197124227795,876.5644243434276,1138.895340080484,859.1865038992405,1278.6827609410625,749.5381084859629,1268.0550716930964
2021-02-20 16:00:00,1553.6390105835994,822.8745913491142,2335.371420464875,690.9197124227795,875.3874790153527,1140.4265677731419,859.1865038992405,1276.965899453435,749.5381084859629,1266.3524797889258
2021-02-20 17:00:00,1553.6390105835994,828.771945346542,2318.7534448452993,690.9197124227795,869.1584194077537,1148.5997441586262,859.1865038992405,1267.8792984964348,749.5381084859629,1257.3414015293777
2021-02-20 18:00:00,1553.6390105835994,822.9319865218386,2335.2085406057267,690.9197124227795,875.3264253482432,1140.5061120688642,859.1865038992405,1276.8768378061025,749.5381084859629,1266.2641583717275
2021-02-20 19:00:00,1553.6390105835994,820.4496453015101,2342.2739156127186,690.9197124227795,877.9748010033832,1137.0658212788671,859.1865038992405,1280.740138894622,749.5381084859629,1270.0953498825672
2021-02-20 20:00:00,1553.6390105835994,817.881211322095,2349.629477558239,690.9197124227795,880.7319499398676,1133.506214045286,859.1865038992405,1284.762112313256,749.5381084859629,1274.0838949286901
2021-02-20 21:00:00,1494.5189577071812,786.7586789123121,2442.57591911181,690.9197124227795,915.5718689531916,1090.3733196897733,859.1865038992405,1284.762112313256,749.5381084859629,1324.483996478914
2021-02-20 22:00:00,1501.0878524712282,790.2167380689548,2431.8869883211,690.9197124227795,911.5652445266641,1095.1658635070528,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-20 23:00:00,1516.1881333811107,798.1659694912781,2407.6669223172553,690.9197124227795,902.4866275945143,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 00:00:00,1516.1881333811107,804.6229264227686,2407.6669223172553,690.9197124227795,895.244331738577,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 01:00:00,1516.1881333811107,804.6229264227686,2407.6669223172553,690.9197124227795,892.5385120110311,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 02:00:00,1516.1881333811107,804.6229264227686,2407.6669223172553,690.9197124227795,895.4359508164321,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 03:00:00,1516.1881333811107,804.6229264227686,2407.6669223172553,690.9197124227795,890.2908623567504,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 04:00:00,1516.1881333811107,804.6229264227686,2407.6669223172553,690.9197124227795,890.2908623567504,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 05:00:00,1516.1881333811107,804.6229264227686,2407.6669223172553,690.9197124227795,890.2908623567504,1106.1827484646155,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 06:00:00,1484.2804891622382,804.6229264227686,2356.998421579467,690.9197124227795,890.2908623567504,1082.9035228843745,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 07:00:00,1523.3292406790474,804.6229264227686,2419.006813094279,690.9197124227795,890.2908623567504,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 08:00:00,1542.0244991107256,804.6229264227686,2448.6943923195213,690.9197124227795,890.2908623567504,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 09:00:00,1542.0244991107256,804.6229264227686,2473.6251634285595,690.9197124227795,899.3551366816731,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 10:00:00,1542.0244991107256,804.6229264227686,2460.4589981069207,690.9197124227795,894.5682115697035,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 11:00:00,1542.0244991107256,804.6229264227686,2442.1113096587023,690.9197124227795,887.8973998007657,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 12:00:00,1542.0244991107256,804.6229264227686,2421.9798181669075,690.9197124227795,880.5780368876254,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 13:00:00,1531.8970974737947,804.6229264227686,2437.991574058061,690.9197124227795,886.3995554915367,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 14:00:00,1551.9305546272324,804.6229264227686,2406.520191789242,690.9197124227795,874.9572603045389,1111.3927679364717,859.1865038992405,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 15:00:00,1554.8942441964891,804.6229264227686,2401.933269677187,690.9197124227795,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 16:00:00,1543.2964616137215,804.6229264227686,2419.983657618143,690.9197124227795,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 17:00:00,1543.2964616137215,804.6229264227686,2423.1690201959586,690.9197124227795,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 18:00:00,1543.2964616137215,804.6229264227686,2460.543941108996,680.4248502186845,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 19:00:00,1543.2964616137215,804.6229264227686,2390.211135390825,700.4465914312746,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,749.5381084859629,1318.6879359917077
2021-02-21 20:00:00,1543.2964616137215,804.6229264227686,2387.4929593244224,701.2440543738085,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,750.3914624359238,1318.6879359917077
2021-02-21 21:00:00,1543.2964616137215,804.6229264227686,2407.24220730688,695.4909803025681,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,750.3914624359238,1318.6879359917077
2021-02-21 22:00:00,1543.2964616137215,804.6229264227686,2434.5938539750573,687.6774291744895,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,750.3914624359238,1318.6879359917077
2021-02-21 23:00:00,1543.2964616137215,804.6229264227686,2405.5008757643404,695.9944431754169,874.9572603045389,1111.3927679364717,860.8272745329908,1284.762112313256,750.3914624359238,1318.6879359917077
2021-02-22 00:00:00,1543.2964616137215,804.6229264227686,2420.875559139931,695.9944431754169,874.9572603045389,1118.496199943128,860.8272745329908,1292.9736290450862,750.3914624359238,1318.6879359917077
2021-02-22 01:00:00,1543.2964616137215,804.6229264227686,2446.0186877541564,695.9944431754169,874.9572603045389,1130.1128622302567,860.8272745329908,1306.4024077888528,750.3914624359238,1318.6879359917077
2021-02-22 02:00:00,1543.2964616137215,804.6229264227686,2439.520548095412,695.9944431754169,872.6328322446244,1127.110582956725,858.5403844613913,1302.9317943635212,748.3979582382453,1318.6879359917077
2021-02-22 03:00:00,1549.5568086872431,804.6229264227686,2449.41640783716,695.9944431754169,876.1726475254093,1131.682681458247,862.0230340475525,1308.2171076190916,751.4338175719648,1318.6879359917077
2021-02-22 04:00:00,1531.5012154108208,795.247378382886,2420.875559139931,695.9944431754169,865.9633948700986,1118.496199943128,851.9786541252339,1292.9736290450862,742.6780344292202,1303.3224502622993
2021-02-22 05:00:00,1559.5787376933524,809.826913653239,2465.2582777241632,695.9944431754169,881.8393904427171,1139.001963608752,867.5982627841965,1316.6781455775795,756.293798393756,1327.2166951837748
2021-02-22 06:00:00,1686.6933385724508,875.8324460590186,2666.1909491327774,695.9944431754169,953.7143522169353,1231.8371482040318,938.312491076591,1423.9949567883216,817.9360752513813,1435.3924585555458
2021-02-22 07:00:00,1604.3146942487738,833.0565081270548,2535.9733269516714,662.0018510577951,907.1346369770804,1171.673826291301,892.4850076810126,1354.4465857944228,777.9878146626095,1365.287429915121
2021-02-22 08:00:00,1527.4709490544767,793.1546221239838,2414.5048339842997,630.2931708697982,863.6845438309668,1115.552788890646,849.7366050354307,1289.5710668633885,740.7236185491433,1299.8926543405564
2021-02-22 09:00:00,1553.6408119283387,806.7435860984561,2455.872075994866,641.0918612555007,878.4818832450628,1134.6653379914287,864.2949771252198,1311.665037296545,753.4142923304427,1322.1634625257404
2021-02-22 10:00:00,1517.1265987398597,787.783214392801,2398.1533060848456,626.0246946906448,857.8354928305283,1107.9980338559426,843.9820123716023,1280.8378239303647,735.707284456946,1291.0895114747495
2021-02-22 11:00:00,1462.959818910593,759.6565702731539,2312.5307599931602,603.6734012434415,827.2077348645965,1068.4385893105857,813.8488726046469,1235.1073882083494,709.4399350287126,1244.9930542865254
2021-02-22 12:00:00,1378.2167516578606,715.6528820026341,2178.575645720751,568.7051574277274,779.2910936817844,1006.5484662470658,766.7060537430506,1163.5628474011878,668.3450837902958,1172.8758787053448
2021-02-22 13:00:00,1399.523426461734,715.6528820026341,2212.255546043522,577.497109661672,791.3386195086614,1006.5484662470658,778.5590199311437,1163.5628474011878,678.6774290763022,1191.0080664782922
2021-02-22 14:00:00,1399.523426461734,715.6528820026341,2212.255546043522,570.2795044860125,781.4484059988291,1019.2876044457719,788.4126646222256,1163.5628474011878,670.1952641567684,1176.122752177928
2021-02-22 15:00:00,1399.523426461734,715.6528820026341,2170.025335097461,570.2795044860125,796.6559385999689,999.8302091970933,773.3624896100808,1141.351351725369,683.2377327964816,1199.0109236290255
2021-02-22 16:00:00,1399.523426461734,715.6528820026341,2253.8383085454093,549.0726500341318,767.0308750912551,1038.4466904982803,803.232099314162,1185.433809653282,657.830326355482,1154.423576646368
2021-02-22 17:00:00,1399.523426461734,715.6528820026341,2212.5136303365794,559.3280673408619,767.0308750912551,1019.4065157177027,788.5046417564,1163.6985899899846,670.1170875215655,1175.9855603410585
2021-02-22 18:00:00,1399.523426461734,715.6528820026341,2160.097733856767,572.9004541900655,767.0308750912551,995.2561079344174,769.8244505433554,1136.129808496268,686.3778276438052,1204.5214624099592
2021-02-22 19:00:00,1391.0470675958054,715.6528820026341,2147.0148777705776,572.9004541900655,767.0308750912551,989.2282360354183,765.1619288711966,1129.248720410847,690.5602776271697,1211.861225682489
2021-02-22 20:00:00,1391.0470675958054,715.6528820026341,2101.7285752620996,572.9004541900655,767.0308750912551,968.362759223471,749.0226114693475,1105.4298360196315,690.5602776271697,1237.9734053000248
2021-02-22 21:00:00,1391.0470675958054,715.6528820026341,2126.3134113506358,572.9004541900655,767.0308750912551,979.6901208961277,757.7842557398426,1118.3605310892985,690.5602776271697,1237.9734053000248
2021-02-22 22:00:00,1391.0470675958054,715.6528820026341,2096.7328503591348,572.9004541900655,767.0308750912551,966.0609996107897,747.2422146297914,1102.8022734383906,690.5602776271697,1237.9734053000248
2021-02-22 23:00:00,1391.0470675958054,715.6528820026341,2186.0755099963617,572.9004541900655,767.0308750912551,1007.2252609816372,779.0825164769257,1102.8022734383906,690.5602776271697,1290.723967476181
2021-02-23 00:00:00,1391.0470675958054,740.2261195605191,2261.1383710251494,572.9004541900655,767.0308750912551,1041.8101641306941,805.8337253884434,1102.8022734383906,690.5602776271697,1335.0433120524126
2021-02-23 01:00:00,1456.4536289765713,775.0313006737359,2367.45633042423,572.9004541900655,767.0308750912551,1090.795724745182,843.7237538785689,1102.8022734383906,690.5602776271697,1397.8165958397515
2021-02-23 02:00:00,1425.694343952566,758.6631800513852,2317.4573036096417,572.9004541900655,767.0308750912551,1067.758879676534,825.9048965454241,1079.5118584337959,690.5602776271697,1368.295684066589
2021-02-23 03:00:00,1437.7876661414057,765.0984712539407,2337.114923737202,572.9004541900655,767.0308750912551,1076.816046948534,832.9105594728463,1088.6687192757347,690.5602776271697,1379.9021273601359
2021-02-23 04:00:00,1485.726127525763,790.6082487984023,2415.0385950558307,572.9004541900655,767.0308750912551,1112.7190566211889,860.6813156367718,1124.9669186471465,690.5602776271697,1379.9021273601359
2021-02-23 05:00:00,1526.6479920784843,812.3842430898073,2481.5568317924026,572.9004541900655,767.0308750912551,1143.3670594237742,884.38735645346,1155.9522685163283,690.5602776271697,1379.9021273601359
2021-02-23 06:00:00,1500.9850913775788,798.7280916589789,2439.8419460503146,572.9004541900655,767.0308750912551,1124.1470981341188,869.5208351416927,1136.5207502908777,690.5602776271697,1379.9021273601359
2021-02-23 07:00:00,1783.1438313955755,948.8748940850027,2439.8419460503146,572.9004541900655,767.0308750912551,1335.466937769102,1032.9754255119442,1350.1666184267617,690.5602776271697,1379.9021273601359
2021-02-23 08:00:00,1717.8161483303618,914.1116869572811,2439.8419460503146,551.9115363920245,767.0308750912551,1286.5404522447284,995.1310912390414,1300.7015918928212,665.2607464508505,1379.9021273601359
2021-02-23 09:00:00,1698.5598019303854,903.8646932324724,2439.8419460503146,545.7247277878338,767.0308750912551,1272.1186128470222,983.9758875666864,1286.1210091914456,657.8033177892236,1379.9021273601359
2021-02-23 10:00:00,1741.5773628410514,926.755882846132,2439.8419460503146,559.5456993493826,767.0308750912551,1304.336165535804,1008.8959655232715,1318.6931852128632,674.4627808579227,1379.9021273601359
2021-02-23 11:00:00,1637.760707391889,871.5113107543309,2294.401246103276,526.1907853978987,767.0308750912551,1226.5837663736938,948.7549651453634,1240.0849539775465,634.2575785926693,1379.9021273601359
2021-02-23 12:00:00,1580.235748911036,840.9002136993931,2213.812344547143,507.7087794818912,767.0308750912551,1183.5010498843606,915.4307501167813,1196.5280197023983,611.979818044358,1379.9021273601359
2021-02-23 13:00:00,1622.839874742307,840.9002136993931,2273.498084322935,521.3969198379068,767.0308750912551,1215.408964691035,940.1113250845774,1228.787149612079,628.4791696076468,1379.9021273601359
2021-02-23 14:00:00,1575.5411342446637,840.9002136993931,2207.235480361866,521.3969198379068,767.0308750912551,1179.985067291078,912.7111593035067,1192.9733361724939,610.1617289198114,1379.9021273601359
2021-02-23 15:00:00,1595.288356883435,840.9002136993931,2234.9001153875947,521.3969198379068,767.0308750912551,1194.7745433179246,924.1507276371499,1207.9256021333633,617.8092598187197,1379.9021273601359
2021-02-23 16:00:00,1595.288356883435,840.9002136993931,2295.851461091332,521.3969198379068,767.0308750912551,1227.3590493217494,949.3546417157903,1240.8687705788386,634.6584717879313,1379.9021273601359
2021-02-23 17:00:00,1595.288356883435,840.9002136993931,2357.4406111256567,521.3969198379068,767.0308750912551,1260.2845246478973,974.8222934586528,1274.156661446029,651.6839965232821,1379.9021273601359
2021-02-23 18:00:00,1595.288356883435,840.9002136993931,2466.9069768189765,521.3969198379068,767.0308750912551,1318.8050939473567,1020.0875922569088,1333.3213752437744,681.9445589074344,1379.9021273601359
2021-02-23 19:00:00,1595.288356883435,840.9002136993931,2349.8151922426305,521.3969198379068,767.0308750912551,1256.2079861481018,971.6691161149466,1270.0352518884474,649.576048000888,1379.9021273601359
2021-02-23 20:00:00,1595.288356883435,840.9002136993931,2303.6170075737778,521.3969198379068,767.0308750912551,1231.510499844436,952.5657630463771,1245.0659167269453,636.8051567746003,1379.9021273601359
2021-02-23 21:00:00,1595.288356883435,840.9002136993931,2237.092243514643,521.3969198379068,767.0308750912551,1195.9464520148083,925.057191773841,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-23 22:00:00,1595.288356883435,840.9002136993931,2167.478216532332,521.3969198379068,767.0308750912551,1158.7308884539787,896.2711832867024,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-23 23:00:00,1595.288356883435,840.9002136993931,2174.832280645727,521.3969198379068,764.4372064747953,1158.7308884539787,896.2711832867024,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-24 00:00:00,1595.288356883435,873.8507321188465,2092.825310246013,521.3969198379068,794.3915361825383,1158.7308884539787,896.2711832867024,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-24 01:00:00,1595.288356883435,878.1397073517124,2082.6036156258824,521.3969198379068,798.2905151484584,1158.7308884539787,896.2711832867024,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-24 02:00:00,1595.288356883435,892.2000870281515,2049.7834018902377,521.3969198379068,811.0723853236923,1158.7308884539787,896.2711832867024,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-24 03:00:00,1595.288356883435,894.549699547026,2044.3994676666825,521.3969198379068,813.2083477137181,1158.7308884539787,896.2711832867024,1209.1104102013333,636.8051567746003,1379.9021273601359
2021-02-24 04:00:00,1595.288356883435,902.5495707422413,2026.2786542032734,521.3969198379068,820.4807910892822,1158.7308884539787,896.2711832867024,1219.9233673207673,636.8051567746003,1379.9021273601359
2021-02-24 05:00:00,1595.288356883435,890.0369516933148,2054.765171351556,514.1684625401539,809.1059437582716,1158.7308884539787,896.2711832867024,1203.0107933647294,636.8051567746003,1379.9021273601359
2021-02-24 06:00:00,1595.288356883435,910.0086581037474,2009.6698127753777,525.7059852911126,827.261624073491,1158.7308884539787,896.2711832867024,1230.005378620939,636.8051567746003,1379.9021273601359
2021-02-24 07:00:00,1595.288356883435,928.3393652946487,1969.9874829447488,536.2955136423659,843.9255211321846,1158.7308884539787,896.2711832867024,1254.7819213911107,636.8051567746003,1379.9021273601359
2021-02-24 08:00:00,1595.288356883435,935.3322596960609,1955.2591184544524,540.3352625047465,850.2825520548806,1158.7308884539787,896.2711832867024,1264.2338069850216,636.8051567746003,1379.9021273601359
2021-02-24 09:00:00,1595.288356883435,905.6823874340739,2019.2696191615553,523.2067273282532,823.3287409426499,1158.7308884539787,896.2711832867024,1224.1578120668394,636.8051567746003,1379.9021273601359
2021-02-24 10:00:00,1595.288356883435,906.8944891303186,2016.5707824612596,523.2067273282532,824.4306263025838,1158.7308884539787,896.2711832867024,1225.796138903117,636.8051567746003,1379.9021273601359
2021-02-24 11:00:00,1595.288356883435,908.6660223786762,2012.6392805663772,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,636.8051567746003,1379.9021273601359
2021-02-24 12:00:00,1595.288356883435,873.8507321188465,2092.825310246013,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,636.8051567746003,1379.9021273601359
2021-02-24 13:00:00,1595.288356883435,859.9954773448488,2126.5424967136137,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,647.0646266450095,1379.9021273601359
2021-02-24 14:00:00,1595.288356883435,859.9954773448488,2082.9574764445433,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,633.8025710259445,1379.9021273601359
2021-02-24 15:00:00,1595.288356883435,859.9954773448488,2109.5264973852104,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,641.8869961629285,1379.9021273601359
2021-02-24 16:00:00,1595.288356883435,859.9954773448488,2061.936523420273,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,627.4063127139699,1379.9021273601359
2021-02-24 17:00:00,1595.288356883435,859.9954773448488,2082.5151692064305,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,633.6679857221784,1379.9021273601359
2021-02-24 18:00:00,1595.288356883435,859.9954773448488,2113.34497399988,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,643.0488827223754,1379.9021273601359
2021-02-24 19:00:00,1595.288356883435,859.9954773448488,2113.34497399988,523.2067273282532,826.0410741363335,1158.7308884539787,896.2711832867024,1228.190616586908,649.3597312939734,1379.9021273601359
