Date,ZRX,DCR,ATOM,XRP,RIF,LTC,OG,BTC,PAXG,SUSHI
2021-04-05 21:00:00,1075.6767109763116,352.227183781522,544.6806161904648,613.7201734282571,356.4879533553211,517.5918699475931,97.92427128889793,842.8409672613476,370.75581266035397,608.0026944626202
2021-04-05 22:00:00,1075.6767109763116,356.6774387766078,551.5624462834867,621.4742917733026,360.9920415352143,524.1314441505849,97.92427128889793,853.4899387130919,370.75581266035397,608.0026944626202
2021-04-05 23:00:00,1075.6767109763116,355.6992657956697,550.04980930789,619.7699244809799,360.0020359363892,522.6940355528146,97.92427128889793,851.1492781980472,370.75581266035397,608.0026944626202
2021-04-06 00:00:00,1075.6767109763116,358.8790235557285,554.9669551042222,625.3103301447676,363.22025811867303,527.366635626834,97.92427128889793,858.7580892993707,370.75581266035397,608.0026944626202
2021-04-06 01:00:00,1075.6767109763116,355.8016194057629,550.2080879132387,619.9482652741664,360.1056276824575,522.8444424461022,97.92427128889793,851.3941991459635,370.75581266035397,602.7890433648458
2021-04-06 02:00:00,1075.6767109763116,353.0787515016867,545.9974720491397,615.2039438837186,357.34982219362536,518.8432342629052,97.92427128889793,844.878675291848,370.75581266035397,598.1760375504032
2021-04-06 03:00:00,1075.6767109763116,353.9141857112469,547.2893792073677,616.6596033319036,358.1953623598661,520.0708906581386,97.92427128889793,846.8777776033427,370.75581266035397,599.5914065664748
2021-04-06 04:00:00,1075.6767109763116,352.61557855441373,545.2812260069833,614.3969119605266,356.8810464045161,518.1626094760435,97.92427128889793,843.7703532972258,370.75581266035397,597.3913430392722
2021-04-06 05:00:00,1075.6767109763116,350.1392614144268,541.4518737939873,610.0821802913241,354.3747741185014,514.5237034571824,97.92427128889793,837.8447983440142,370.75581266035397,593.1960365581672
2021-04-06 06:00:00,1075.6767109763116,350.1392614144268,536.7301159634955,604.7619284804861,351.28443138333256,510.03677406722704,97.92427128889793,830.5383313636764,370.75581266035397,588.0230411984708
2021-04-06 07:00:00,1075.6767109763116,350.1392614144268,526.1262649363706,592.8140142387596,344.34431815370624,499.96028718916995,97.92427128889793,830.5383313636764,370.75581266035397,576.4058269898132
2021-04-06 08:00:00,1065.5935983940594,346.8571474146694,531.1047017154846,598.4234796624585,347.6026546642065,504.6911300451904,97.92427128889793,822.753081935514,370.75581266035397,576.4058269898132
2021-04-06 09:00:00,1065.5935983940594,349.066633160103,527.7429702971885,594.6356408304366,345.402435457912,501.4965885114249,97.92427128889793,827.9940326268797,370.75581266035397,576.4058269898132
2021-04-06 10:00:00,1065.5935983940594,350.74301624021393,525.2206124879377,591.7935681990136,345.402435457912,499.0996757953122,97.92427128889793,831.9704516107357,372.53635743935473,576.4058269898132
2021-04-06 11:00:00,1065.5935983940594,348.4693012579945,528.6476058307462,595.6549410589402,345.402435457912,502.356233564906,97.92427128889793,826.5771477015977,370.12136567013533,576.4058269898132
2021-04-06 12:00:00,1065.5935983940594,350.69163285078514,525.2975678890349,591.880277879336,345.402435457912,499.17280395293795,97.92427128889793,831.8485690365177,372.48178135417453,576.4058269898132
2021-04-06 13:00:00,1065.5935983940594,339.52216857372446,542.5785968245267,611.3517181326827,345.402435457912,515.5943908709712,97.92427128889793,805.3543444659225,360.61830483815066,558.0474069690206
2021-04-06 14:00:00,1058.8233463920067,341.69311677708646,542.5785968245267,607.4674932275369,345.402435457912,512.3185604208803,97.92427128889793,810.5038832266248,360.61830483815066,561.6156335170526
2021-04-06 15:00:00,1058.8233463920067,345.56613975527375,542.5785968245267,600.6591422663049,345.402435457912,506.57661603342643,97.92427128889793,819.6907822582918,356.57658077924197,567.9814341338084
2021-04-06 16:00:00,1058.8233463920067,350.2741428116771,542.5785968245267,592.5857370901574,345.402435457912,499.7677655786267,97.92427128889793,830.8582731209982,351.7838672244389,575.7196295767303
2021-04-06 17:00:00,1058.8233463920067,343.3309623151258,542.5785968245267,604.5695957685438,345.402435457912,509.8745668393462,97.92427128889793,814.3888902798174,358.89799077870276,564.3076387529942
2021-04-06 18:00:00,1058.8233463920067,346.54242415441877,542.5785968245267,598.9669565224401,345.402435457912,505.1494809621235,97.92427128889793,822.0065511684302,355.57202800690914,569.586080392095
2021-04-06 19:00:00,1058.8233463920067,343.86406498044846,542.5785968245267,603.6323135814807,345.402435457912,509.0840931660423,97.92427128889793,815.6534219873271,358.34158057203007,565.1838600650849
2021-04-06 20:00:00,1058.8233463920067,345.39914373963046,542.5785968245267,600.9495531875136,345.402435457912,506.82153927087194,97.92427128889793,819.2946638920839,356.74898094102895,567.7069551685752
2021-04-06 21:00:00,1058.8233463920067,344.461396882557,541.1055144990213,602.5855523440562,344.464679663936,508.2012883802052,97.92427128889793,817.0703069126092,357.7201789872231,566.1656502099578
2021-04-06 22:00:00,1056.1450743407233,345.33491450284464,542.4777007748346,601.0613244840928,345.3382056090095,506.91580359019474,97.92427128889793,819.1423106743117,356.8153330931216,567.6013863357931
2021-04-06 23:00:00,1068.3253262657486,341.39766228787147,536.2927729287055,607.9932115254405,341.4009158712882,512.7619343372983,99.05360694822282,809.8030584248723,360.9303933754403,561.1300168862554
2021-04-07 00:00:00,1073.820390442755,339.6506270472962,533.5484003770789,611.1205002214733,339.6538639811411,515.3993891157581,99.56310149427746,805.659050901467,362.7868837405642,558.2585446345846
2021-04-07 01:00:00,1068.2851296586084,341.4105081352287,536.3129521386439,607.9703352875879,341.4137618410687,512.7426412535116,99.04987997589856,809.8335290684269,360.9168130765643,561.1511306528118
2021-04-07 02:00:00,1076.9771283048844,338.65507387711534,531.9845116068506,612.9170271253602,338.65830132315284,516.9145221680084,99.85578974545554,803.297576025997,363.85337782279663,556.6222277264633
2021-04-07 03:00:00,1047.1278479596403,348.3087281660299,547.1491878755813,595.9295427209009,348.3120476131937,502.5878237811947,97.08820686567864,803.297576025997,353.768891166807,572.4892232936004
2021-04-07 04:00:00,1047.1278479596403,352.509320251825,553.7477895254481,588.8282924076989,352.5126797314151,496.5988574937669,95.93127872235276,812.9853190181416,353.768891166807,579.3934249575444
2021-04-07 05:00:00,1047.1278479596403,347.91050689795753,546.5236323674899,596.6116486460712,347.9138225499985,503.1630899963153,97.19933483705736,802.3791661398916,353.768891166807,571.8346965303521
2021-04-07 06:00:00,1047.1278479596403,339.67631874201055,533.5887587969559,582.4913146130942,339.6795559207021,503.1630899963153,99.5555709580956,783.3888197852599,353.768891166807,558.3007721676975
2021-04-07 07:00:00,1047.1278479596403,335.7583352980731,527.4340997657345,575.7725909312564,339.6795559207021,503.1630899963153,100.71729067659277,783.3888197852599,353.768891166807,551.8610733679943
2021-04-07 08:00:00,1047.1278479596403,328.442625228164,515.9420397057982,563.2273019581202,339.6795559207021,503.1630899963153,102.96066118035995,783.3888197852599,353.768891166807,539.8367833141226
2021-04-07 09:00:00,1047.1278479596403,328.442625228164,508.90958504225495,555.5503340790367,344.3734763092255,503.1630899963153,104.38344079222203,783.3888197852599,358.6575074586301,532.4786356692159
2021-04-07 10:00:00,1047.1278479596403,328.442625228164,499.4455355811309,545.2189196305716,350.89904792955747,493.80590649909004,106.36141431726402,783.3888197852599,365.45374878701125,522.5762791542627
2021-04-07 11:00:00,1047.1278479596403,328.442625228164,503.10806218495605,549.2171109363209,348.3445726688798,497.42707665846405,105.58712438069321,783.3888197852599,362.7933181996199,526.40842778425
2021-04-07 12:00:00,1047.1278479596403,340.77305588810145,521.9958026873273,569.8358826287803,361.4221645194362,516.1015409514338,101.76659135068205,783.3888197852599,349.6661129330803,546.1709132810436
2021-04-07 13:00:00,1047.1278479596403,330.0563835143203,505.58001540241395,551.9156147101737,350.05611647410757,499.8711171241572,101.76659135068205,783.3888197852599,361.019497868763,528.9948641874095
2021-04-07 14:00:00,1047.1278479596403,330.0563835143203,500.2527039786682,546.1000637199928,346.3675649265148,494.6039605287042,101.76659135068205,783.3888197852599,364.86408137604815,523.4208298165189
2021-04-07 15:00:00,1047.1278479596403,330.0563835143203,508.92976425219337,555.5723626812724,352.37543297751824,503.18304134705573,101.76659135068205,783.3888197852599,358.6432865864246,532.4997494357724
2021-04-07 16:00:00,1047.1278479596403,330.0563835143203,502.5632235166185,548.6223386759615,347.96733444242153,496.88839018847455,101.76659135068205,783.3888197852599,363.1866295664695,525.8383560872272
2021-04-07 17:00:00,1047.1278479596403,330.0563835143203,498.24487258979434,543.9082177975574,344.9773722030849,492.6188011300392,102.64861518726403,783.3888197852599,366.33441372779237,521.3200100441568
2021-04-07 18:00:00,1047.1278479596403,330.0563835143203,489.2449449572541,534.0834612005093,338.7459555734394,483.720498699842,104.53689245571196,783.3888197852599,373.0733350939543,511.90327016000083
2021-04-07 19:00:00,1047.1278479596403,330.0563835143203,489.2449449572541,542.3221584365989,343.9714035991959,483.720498699842,102.9488182943554,783.3888197852599,367.40578453035954,511.90327016000083
2021-04-07 20:00:00,1047.1278479596403,330.0563835143203,489.2449449572541,542.9389592991938,344.3626136118194,483.720498699842,102.83186422642656,783.3888197852599,366.9883965331652,511.90327016000083
2021-04-07 21:00:00,1047.1278479596403,330.0563835143203,489.2449449572541,542.0137580053015,343.7757985928842,483.720498699842,103.00739514686997,783.3888197852599,367.6148347633782,511.90327016000083
2021-04-07 22:00:00,1053.7876316099287,330.0563835143203,489.2449449572541,542.0137580053015,343.7757985928842,483.720498699842,103.66252715142377,783.3888197852599,369.95288285457457,511.90327016000083
2021-04-07 23:00:00,1029.4508320466268,330.0563835143203,489.2449449572541,542.0137580053015,343.7757985928842,483.720498699842,101.26848297227993,783.3888197852599,361.4089705065597,511.90327016000083
2021-04-08 00:00:00,1025.4355415433308,330.0563835143203,489.2449449572541,542.0137580053015,343.7757985928842,483.720498699842,100.87349336684788,783.3888197852599,359.9993237687975,511.90327016000083
2021-04-08 01:00:00,1025.292717539375,330.0563835143203,489.2449449572541,542.0137580053015,343.7757985928842,483.720498699842,100.85944357470395,783.3888197852599,359.9491825919424,511.90327016000083
2021-04-08 02:00:00,1018.5843048507363,330.0563835143203,489.2449449572541,542.0137580053015,343.7757985928842,483.720498699842,100.1995278652962,783.3888197852599,357.59406231998736,511.90327016000083
2021-04-08 03:00:00,1015.0729138384271,330.0563835143203,489.2449449572541,542.0137580053015,344.96500503605864,483.720498699842,99.85410754033312,783.3888197852599,356.36131941347895,511.90327016000083
2021-04-08 04:00:00,998.5304020558843,330.0563835143203,489.2449449572541,542.0137580053015,350.67999142868575,483.720498699842,98.22679808502028,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 05:00:00,986.9218072108694,330.0563835143203,489.2449449572541,542.0137580053015,354.80483892015394,483.720498699842,97.08484477088544,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 06:00:00,986.9218072108694,330.0563835143203,489.2449449572541,542.0137580053015,353.3642002575654,483.720498699842,97.48065221495138,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 07:00:00,986.9218072108694,330.0563835143203,489.2449449572541,542.0137580053015,351.51583367160276,483.720498699842,97.9932321987603,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 08:00:00,986.9218072108694,330.0563835143203,489.2449449572541,542.0137580053015,351.17606040212434,483.720498699842,98.08804356162143,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 09:00:00,986.9218072108694,330.0563835143203,486.5089298426474,542.0137580053015,349.21217090453905,481.01537806583417,98.63966831768417,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 10:00:00,986.9218072108694,330.0563835143203,485.89356312136897,542.0137580053015,348.77046565421705,480.4069599301576,98.76459190977853,783.3888197852599,350.5537451546525,511.90327016000083
2021-04-08 11:00:00,986.9218072108694,330.0563835143203,492.6815314160855,542.0137580053015,353.6428143385378,487.11827998061995,97.40385302314465,783.3888197852599,345.72395642507604,511.90327016000083
2021-04-08 12:00:00,986.9218072108694,330.0563835143203,495.2850060061092,542.0137580053015,353.6428143385378,489.69235670848207,97.40385302314465,783.3888197852599,343.9066521966011,511.90327016000083
2021-04-08 13:00:00,986.9218072108694,330.0563835143203,508.37811639884643,542.0137580053015,353.6428143385378,502.63762257987565,94.89524897593692,783.3888197852599,335.04945001429047,511.90327016000083
2021-04-08 14:00:00,986.9218072108694,330.0563835143203,511.19933613639944,545.0216371070646,353.6428143385378,505.42698572497704,94.37153869212804,783.3888197852599,333.2003706931382,514.7440525676375
2021-04-08 15:00:00,986.9218072108694,330.0563835143203,504.96046430066986,538.3699849994744,353.6428143385378,499.2585618571185,95.53751499416623,783.3888197852599,333.2003706931382,508.46191965947463
2021-04-08 16:00:00,986.9218072108694,330.0563835143203,498.5417160387206,531.5265553652615,353.6428143385378,492.91229268806217,96.76756503529884,783.3888197852599,333.2003706931382,501.99866304075766
2021-04-08 17:00:00,986.9218072108694,330.0563835143203,500.4256849238651,531.5265553652615,353.6428143385378,494.7749882111333,96.40326102950941,783.3888197852599,333.2003706931382,503.8956955881392
2021-04-08 18:00:00,986.9218072108694,330.0563835143203,499.8387197435687,531.5265553652615,353.6428143385378,494.194650912488,96.51646826067464,783.3888197852599,333.2003706931382,503.30466032212075
2021-04-08 19:00:00,986.9218072108694,330.0563835143203,503.6539934154944,531.5265553652615,353.6428143385378,497.96684335368235,95.78533787140672,783.3888197852599,333.2003706931382,507.14638955124025
2021-04-08 20:00:00,986.9218072108694,330.0563835143203,499.8765884648782,531.5265553652615,353.6428143385378,494.2320920285297,96.50915654549799,783.3888197852599,333.2003706931382,503.3427916296059
2021-04-08 21:00:00,986.9218072108694,330.0563835143203,501.902565054933,529.380998770936,353.6428143385378,496.23519173675686,96.11958831951033,783.3888197852599,333.2003706931382,505.3828165800563
2021-04-08 22:00:00,986.9218072108694,330.0563835143203,501.902565054933,532.8991483877562,353.6428143385378,492.95909408311417,96.11958831951033,783.3888197852599,333.2003706931382,502.0463271751139
2021-04-08 23:00:00,986.9218072108694,330.0563835143203,501.902565054933,535.165204413279,353.6428143385378,492.95909408311417,96.11958831951033,783.3888197852599,333.2003706931382,499.92050678282214
2021-04-09 00:00:00,986.9218072108694,331.8153681515602,501.902565054933,538.017284906088,353.6428143385378,492.95909408311417,96.11958831951033,787.5637697871827,333.2003706931382,499.92050678282214
2021-04-09 01:00:00,986.9218072108694,332.20384362240145,502.49017145894715,538.6471729044617,353.6428143385378,492.95909408311417,96.11958831951033,788.4858163095905,333.2003706931382,500.5057926764127
2021-04-09 02:00:00,986.9218072108694,327.06278795695533,494.7138317434248,530.3112816945917,353.6428143385378,492.95909408311417,96.11958831951033,776.2835207886815,333.2003706931382,492.76016242430626
2021-04-09 03:00:00,986.9218072108694,327.06278795695533,496.31751821814794,532.0303624545729,353.6428143385378,492.95909408311417,95.8090095507065,778.7999561558757,333.2003706931382,494.35751579721966
2021-04-09 04:00:00,986.9218072108694,327.06278795695533,495.8569205213167,531.5366221560828,353.6428143385378,492.95909408311417,95.89800580609474,778.0772061965642,333.2003706931382,493.89873704202904
2021-04-09 05:00:00,986.9218072108694,327.06278795695533,496.4022108286664,532.121149176011,353.6428143385378,492.95909408311417,95.79266329971684,778.9328521326191,333.2003706931382,494.4418739490185
2021-04-09 06:00:00,986.9218072108694,327.06278795695533,497.7139213262651,533.5272446408223,353.6428143385378,492.95909408311417,95.54020453443184,780.9911314407657,332.3222308515253,495.7484043841442
2021-04-09 07:00:00,993.912810382581,327.06278795695533,501.23954977744955,537.3065619405581,353.6428143385378,492.95909408311417,94.86819199374517,786.5233949261693,329.9847363091026,499.2601098121711
2021-04-09 08:00:00,956.747776062684,327.06278795695533,482.4968744890628,517.2152454727283,353.6428143385378,492.95909408311417,94.86819199374517,757.1132005303638,342.8030509755236,480.59145103053953
2021-04-09 09:00:00,946.5775881978915,330.57680523200787,482.4968744890628,517.2152454727283,357.4424118609175,492.95909408311417,94.86819199374517,757.1132005303638,346.48618426804376,475.48278449848004
2021-04-09 10:00:00,951.2780412781426,328.9433598091275,482.4968744890628,517.2152454727283,355.6762181584048,492.95909408311417,94.86819199374517,757.1132005303638,344.77412745453955,477.84390581264216
2021-04-09 11:00:00,954.7770593429461,327.73786503209413,482.4968744890628,517.2152454727283,354.37275417131065,492.95909408311417,95.21713888745812,757.1132005303638,343.5106168910678,479.6015249166722
2021-04-09 12:00:00,967.9142334386113,323.2895893048405,482.4968744890628,517.2152454727283,349.5629720589328,492.95909408311417,96.527271046809,757.1132005303638,338.848262911857,479.6015249166722
2021-04-09 13:00:00,970.0121043481569,323.2895893048405,482.4968744890628,517.2152454727283,348.8069629464182,492.95909408311417,96.73648561036337,757.1132005303638,338.1154267850434,479.6015249166722
2021-04-09 14:00:00,962.5662443859784,323.2895893048405,482.4968744890628,517.2152454727283,351.5051333997033,492.95909408311417,95.99393165473816,757.1132005303638,340.73089365142994,479.6015249166722
2021-04-09 15:00:00,959.9676003090487,323.2895893048405,482.4968744890628,517.2152454727283,352.4566621102821,492.95909408311417,95.73477643984188,757.1132005303638,341.65325636276435,479.6015249166722
2021-04-09 16:00:00,954.0751980136242,323.2895893048405,482.4968744890628,517.2152454727283,354.63344696872946,492.95909408311417,95.14714429864831,757.1132005303638,343.76331900376215,482.5635609618306
2021-04-09 17:00:00,955.9373908947736,323.2895893048405,482.4968744890628,517.2152454727283,353.94261105556944,492.95909408311417,95.14714429864831,757.1132005303638,343.0936584051221,481.62351359420535
2021-04-09 18:00:00,965.0354640626322,323.2895893048405,482.4968744890628,517.2152454727283,350.60574324860823,492.95909408311417,96.0527011779871,757.1132005303638,339.8590713626344,477.08290744114817
2021-04-09 19:00:00,958.496534990923,323.2895893048405,482.4968744890628,517.2152454727283,352.9975996649261,492.95909408311417,95.40186312743006,757.1132005303638,342.17761324660506,480.33759974226535
2021-04-09 20:00:00,950.024664654565,323.2895893048405,482.4968744890628,517.2152454727283,356.1454651937588,492.95909408311417,94.55863398182836,757.1132005303638,345.22899125738945,484.62102312493465
2021-04-09 21:00:00,939.6728899636794,323.2895893048405,482.4968744890628,517.2152454727283,360.0688917949124,498.3897088515882,93.52829265441272,757.1132005303638,349.0321580534394,489.959782703334
2021-04-09 22:00:00,937.3315968785137,323.2895893048405,482.4968744890628,517.2152454727283,360.96828194600744,499.63460060914537,93.29525715110307,759.0043390634002,349.9039803422349,491.1836179555252
2021-04-09 23:00:00,927.9989958477979,323.2895893048405,482.4968744890628,522.4167204253934,364.59842915006493,504.6592724131986,92.36635705219591,766.637412707612,353.4228572615038,496.12330082125357
2021-04-10 00:00:00,936.300391810438,323.2895893048405,482.4968744890628,517.7848863562336,361.3658384620712,500.18487884980465,93.1926184026367,759.8402771106119,350.2893510640938,491.7245886104793
2021-04-10 01:00:00,927.8828923094434,323.2895893048405,478.15914566211023,522.4820890513693,364.6440503896132,504.72241909655304,92.35480093960675,766.7333400245051,353.46708013122526,496.1853794210023
2021-04-10 02:00:00,923.4102528363665,323.2895893048405,475.85429287623964,525.012788714156,366.4102440921259,507.16709783784273,91.90962651982349,770.4470975785111,355.17913694472946,498.5887080684213
2021-04-10 03:00:00,919.7457316806334,323.2895893048405,475.85429287623964,527.1045847453895,367.8701237576714,509.187791705182,92.27581987000299,770.4470975785111,356.5942687758179,500.57522326038384
2021-04-10 04:00:00,919.7457316806334,322.60944891294326,475.85429287623964,528.2158513869821,367.8701237576714,509.187791705182,92.47036008728583,768.8262220284821,357.34605756108357,501.63055945611393
2021-04-10 05:00:00,919.7457316806334,322.39286364990147,475.85429287623964,528.5707096422806,367.8701237576714,509.187791705182,92.53248217347698,768.310067185242,357.58612456814313,501.9675575690361
2021-04-10 06:00:00,919.7457316806334,322.3586925577961,475.85429287623964,528.5707096422806,367.8701237576714,509.187791705182,92.54229092392823,768.2286323985843,357.6240298850474,502.02076779739235
2021-04-10 07:00:00,919.7457316806334,321.45579065851143,475.85429287623964,527.0902237467229,367.8701237576714,509.187791705182,92.80222281088601,766.0768830979099,358.6285207830075,503.4308388488301
2021-04-10 08:00:00,927.7495788356747,318.6825390459776,475.85429287623964,522.542930291651,367.8701237576714,509.187791705182,93.60980993137107,759.4678126965833,361.74939187478265,507.81181431681875
2021-04-10 09:00:00,912.6654053511738,323.94959823028086,475.85429287623964,531.1793135350651,367.8701237576714,509.187791705182,92.08781881968764,772.01999685459,355.86775020182165,499.5553605502245
2021-04-10 10:00:00,918.4536361488455,326.00412448971366,475.85429287623964,534.5481148982622,367.8701237576714,509.187791705182,91.50746775132284,776.9162380137393,355.86775020182165,496.40708870581955
2021-04-10 11:00:00,929.3283131495233,329.86407932595307,475.85429287623964,540.8772728024263,372.22578050136764,509.187791705182,90.4366791603962,786.115083565059,355.86775020182165,496.40708870581955
2021-04-10 12:00:00,929.3283131495233,332.69062658726926,475.85429287623964,545.51195499417,375.4153177271769,509.187791705182,89.66832704171607,792.8511654114686,355.86775020182165,496.40708870581955
2021-04-10 13:00:00,929.3283131495233,323.46723983960936,475.85429287623964,530.3883917366296,365.00744810393974,495.0712655551678,92.22514132600492,770.8704651827394,355.86775020182165,496.40708870581955
2021-04-10 14:00:00,929.3283131495233,329.83426784115176,475.85429287623964,540.8283909883456,365.00744810393974,504.8160935387119,90.44485311910557,786.0440383699785,355.86775020182165,496.40708870581955
2021-04-10 15:00:00,929.3283131495233,331.7712241066092,475.85429287623964,544.0044131382535,365.00744810393974,507.7806329775142,89.91681538648074,790.6600927751546,355.86775020182165,496.40708870581955
2021-04-10 16:00:00,929.3283131495233,340.97090452393064,475.85429287623964,559.0891051876046,365.00744810393974,521.8608762477902,87.4907844415417,812.5842972984614,355.86775020182165,496.40708870581955
2021-04-10 17:00:00,929.3283131495233,338.3785949471837,475.85429287623964,554.8385019179317,362.2323951866683,517.8933091349436,88.16104905570951,806.4064386370542,353.16218393600894,496.40708870581955
2021-04-10 18:00:00,929.3283131495233,335.30089977237054,475.85429287623964,549.7920131457329,358.937739698779,513.1828523791271,88.97027096793649,799.0718340190555,349.9500258218233,496.40708870581955
2021-04-10 19:00:00,929.3283131495233,342.5711659591447,475.85429287623964,561.7130497001993,366.7205190288099,524.3100994035675,87.08208650607354,816.397957926317,357.53792624654744,496.40708870581955
2021-04-10 20:00:00,929.3283131495233,340.4492699311888,475.85429287623964,558.2337823028025,364.44904118706427,521.062506996814,87.62483736437525,816.397957926317,355.3233256586024,496.40708870581955
2021-04-10 21:00:00,929.3283131495233,340.43021600118885,475.85429287623964,558.2025396233462,364.42864406146396,521.0333446827461,87.62974173960086,816.397957926317,355.3034392720761,496.40708870581955
2021-04-10 22:00:00,929.3283131495233,339.7899759480061,475.85429287623964,557.1527396735853,363.74327066189943,520.0534480677275,87.79485570553004,816.397957926317,354.6352274560757,496.40708870581955
2021-04-10 23:00:00,929.3283131495233,340.46197373617906,475.85429287623964,558.254612698799,364.46264053932333,521.0819503531707,87.79485570553004,816.397957926317,355.3365844863818,496.40708870581955
2021-04-11 00:00:00,927.1956331518109,341.2450840263997,475.85429287623964,559.5386766045858,365.3009557293436,522.2805119220054,87.79485570553004,818.2757877313649,356.15390846752865,496.40708870581955
2021-04-11 01:00:00,923.6931830742668,342.5390135399118,475.85429287623964,561.6603294620206,366.6861000436741,524.2608896632297,87.79485570553004,821.3785172401542,357.5043691044449,496.40708870581955
2021-04-11 02:00:00,922.2367186855851,343.07997646715904,475.85429287623964,562.5473449666326,367.26519783463965,525.0888412083182,87.79485570553004,822.6756989026817,358.06896642728935,496.40708870581955
2021-04-11 03:00:00,922.2367186855851,344.30341260965514,475.85429287623964,564.5534100269854,368.5748793891821,526.9613278307404,87.79485570553004,825.6093914893346,359.3458538736055,496.40708870581955
2021-04-11 04:00:00,922.2367186855851,343.2735918341526,475.85429287623964,562.8648155802446,367.4724620031725,525.3851723137989,87.79485570553004,823.1399715746107,358.2710407513514,496.40708870581955
2021-04-11 05:00:00,922.2367186855851,343.2735918341526,475.85429287623964,555.4152571174307,362.60893613800584,518.43165976814,87.79485570553004,812.2456517102528,353.5292963933229,496.40708870581955
2021-04-11 06:00:00,934.6993770462011,343.2735918341526,475.85429287623964,548.0097203558649,357.77415032283244,511.5192376378982,87.79485570553004,812.2456517102528,348.815572441412,496.40708870581955
2021-04-11 07:00:00,951.5102706040651,349.44748683747025,484.4126979239405,538.3277091761761,351.45314324109694,502.4819253540577,89.3738767367174,812.2456517102528,342.6528418427025,496.40708870581955
2021-04-11 08:00:00,940.6225635747358,345.44891532819327,478.86977978714043,544.5588528997602,355.5212136939295,508.2981540972816,88.35121138454309,812.2456517102528,342.6528418427025,490.72692411266166
2021-04-11 09:00:00,938.8421838089334,344.7950608675568,477.9633906578523,545.5915307871745,356.1954087674893,509.2620687617015,88.18398308796114,812.2456517102528,342.6528418427025,489.7980921666107
2021-04-11 10:00:00,944.765370337468,344.7950608675568,477.9633906578523,542.1709562120429,353.9622491778403,506.06926098117776,88.74033876697418,812.2456517102528,342.6528418427025,492.88824460251107
2021-04-11 11:00:00,944.765370337468,344.7950608675568,477.9633906578523,542.1709562120429,355.16569894414005,507.789865184801,88.43964942600469,812.2456517102528,342.6528418427025,491.21813331490023
2021-04-11 12:00:00,944.765370337468,344.7950608675568,477.9633906578523,542.1709562120429,359.84358043743595,514.477957024449,87.28995488700372,812.2456517102528,342.6528418427025,484.83241368579974
2021-04-11 13:00:00,944.765370337468,344.7950608675568,477.9633906578523,542.1709562120429,362.38695125919025,514.477957024449,86.67732045433328,812.2456517102528,342.6528418427025,481.42967357574764
2021-04-11 14:00:00,944.765370337468,344.7950608675568,477.9633906578523,542.1709562120429,355.1721565023027,514.477957024449,88.43804146161455,812.2456517102528,342.6528418427025,491.20920223849583
2021-04-11 15:00:00,944.765370337468,344.7950608675568,477.9633906578523,542.1709562120429,353.80197793321594,514.477957024449,88.78053787672951,812.2456517102528,342.6528418427025,493.11152151261945
2021-04-11 16:00:00,944.765370337468,344.7950608675568,477.9633906578523,547.0022117217295,353.80197793321594,519.0624417446422,89.5716563567134,819.4835279466724,342.6528418427025,497.50561110355284
2021-04-11 17:00:00,944.765370337468,344.1389568113328,477.9633906578523,545.9613314696426,353.80197793321594,518.0747275569582,89.40121213135102,817.9241481071185,342.0008141748931,496.5589170046932
2021-04-11 18:00:00,944.765370337468,351.0713770280398,477.9633906578523,556.9593114916933,353.80197793321594,528.51095293626,91.20213224838756,834.400614336367,348.89016311778556,506.56172257755
2021-04-11 19:00:00,956.7084012535978,355.5093638989139,477.9633906578523,563.9999826308098,353.80197793321594,535.192000790688,92.35504271616895,844.9484949491981,353.30057668211947,512.965304359459
2021-04-11 20:00:00,979.1952795475659,363.8654061244089,477.9633906578523,577.2564764073886,362.117889037921,547.7713795960962,94.52579464295403,864.8085212076669,361.60470264007023,525.022257505313
2021-04-11 21:00:00,974.9311011451542,362.2808529320187,475.88196603279863,574.7426524023485,360.5409458951029,545.3859566522559,94.11415575905995,861.0424717838389,360.0299943102662,522.735901945803
2021-04-11 22:00:00,972.4825299531444,361.37097277857595,474.6867729863811,573.2991675244544,359.63543557481273,544.0162020712224,93.87778499369894,858.87993559125,359.1257672615116,521.4230337143656
2021-04-11 23:00:00,959.373512755105,356.4997096441577,481.17296109562966,565.5711226339598,354.78756739747723,536.6828901305882,92.61231701860272,847.3022758390908,354.28476938824696,514.3942765841529
2021-04-12 00:00:00,975.5307512329933,362.5036807246986,473.2035287925398,575.0961589030574,360.76270352456163,545.7214067537334,94.17204247710755,861.5720724840646,360.25143766914493,523.0574206963589
2021-04-12 01:00:00,976.6967375149028,362.93695698824274,472.6386156501789,575.7835326544355,361.193898915176,546.3736708399397,94.28459998442236,862.6018516233927,360.6820219780757,523.6825960446627
2021-04-12 02:00:00,984.5921303381181,365.8708562585276,468.84855129866173,580.4380349137676,361.193898915176,550.7904305093941,95.04677510538242,869.5749275096995,363.5976928699784,527.9159262603179
