Date,STRAX,1INCH,UTK,AAVE,ASR,NEAR,HARD,BNT,TRU,SKL
2021-04-30 05:00:00,15645.56318049291,4441.413262147952,4448.374603940782,9654.977167864206,2347.869801053384,4022.4389454851107,10861.5524956907,14149.870707585116,4913.0533661046165,13961.104456475874
2021-04-30 06:00:00,15704.652172148848,4441.413262147952,4448.374603940782,9654.977167864206,2356.737059935867,4037.630591739343,10861.5524956907,14203.310879890038,4913.0533661046165,14013.831710536308
2021-04-30 07:00:00,15637.585329422485,4441.413262147952,4448.374603940782,9654.977167864206,2346.6725954693175,4020.3878579993643,10861.5524956907,14142.655527161847,4892.072132403999,13953.98553011653
2021-04-30 08:00:00,15810.921971599491,4441.413262147952,4448.374603940782,9654.977167864206,2372.684562113689,4064.952317081396,10861.5524956907,14299.421445230531,4946.298877700993,14108.660113552758
2021-04-30 09:00:00,16012.144382803108,4441.413262147952,4448.374603940782,9654.977167864206,2402.8812394150955,4116.686144377496,10999.785281009825,14481.407294455166,5009.249424702147,14288.218181829923
2021-04-30 10:00:00,15976.69160154398,4441.413262147952,4448.374603940782,9654.977167864206,2397.5609761863843,4116.686144377496,10975.43045556347,14449.343746134557,4998.158354082206,14256.582377051202
2021-04-30 11:00:00,15829.28422693782,4441.413262147952,4448.374603940782,9654.977167864206,2375.440115511846,4116.686144377496,10874.16672531341,14316.028296383129,4952.043337330557,14125.045421123823
2021-04-30 12:00:00,15442.693789469968,4441.413262147952,4448.374603940782,9654.977167864206,2317.4259677924165,4116.686144377496,10608.592564715342,13966.395327352062,4831.102139188414,13780.076728268285
2021-04-30 13:00:00,15479.71961848125,4441.413262147952,4448.374603940782,9654.977167864206,2322.9822922782582,4116.686144377496,10634.028019157839,13999.881542409123,4842.6853230668385,13813.116220707816
2021-04-30 14:00:00,15290.624882100918,4441.413262147952,4448.374603940782,9654.977167864206,2294.6055687328203,4116.686144377496,10504.126523878625,13828.863980407734,4783.5288055647425,13813.116220707816
2021-04-30 15:00:00,15296.344923829989,4441.413262147952,4448.374603940782,9654.977167864206,2294.6055687328203,4116.686144377496,10508.055993243503,13834.03719469057,4785.318267054448,13813.116220707816
2021-04-30 16:00:00,15358.587469219312,4441.413262147952,4448.374603940782,9654.977167864206,2294.6055687328203,4116.686144377496,10550.814453213508,13890.329445701902,4804.790264510224,13757.13688569029
2021-04-30 17:00:00,15537.56024276817,4441.413262147952,4448.374603940782,9654.977167864206,2294.6055687328203,4116.686144377496,10673.762512706311,14052.192689401028,4860.780220727444,13598.672306563767
2021-04-30 18:00:00,15485.58203833298,4441.413262147952,4448.374603940782,9654.977167864206,2294.6055687328203,4116.686144377496,10638.055297332112,14005.183523678737,4844.5193262189205,13644.316995116513
2021-04-30 19:00:00,15538.54431777246,4441.413262147952,4448.374603940782,9654.977167864206,2294.6055687328203,4116.686144377496,10674.438537946206,14053.082688304656,4861.088079377183,13597.811086025038
2021-04-30 20:00:00,15538.54431777246,4441.413262147952,4442.746955634198,9654.977167864206,2294.6055687328203,4116.686144377496,10660.934282727094,14035.304103083196,4854.9383063626,13615.035496799657
2021-04-30 21:00:00,15538.54431777246,4441.413262147952,4402.6444318699305,9654.977167864206,2294.6055687328203,4116.686144377496,10564.703195363418,13908.61421460805,4811.11513102779,13739.051254376935
2021-04-30 22:00:00,15538.54431777246,4441.413262147952,4370.318376057557,9654.977167864206,2294.6055687328203,4116.686144377496,10487.13272824545,13908.61421460805,4811.11513102779,13840.675277947204
2021-04-30 23:00:00,15538.54431777246,4441.413262147952,4334.982509666766,9654.977167864206,2294.6055687328203,4116.686144377496,10402.339839256418,13908.61421460805,4811.11513102779,13953.495168520983
2021-05-01 00:00:00,15538.54431777246,4441.413262147952,4357.0339095298405,9654.977167864206,2294.6055687328203,4116.686144377496,10455.254967471008,13908.61421460805,4811.11513102779,13882.875084345022
2021-05-01 01:00:00,15538.54431777246,4441.413262147952,4321.911674458247,9654.977167864206,2294.6055687328203,4116.686144377496,10370.974713902684,13908.61421460805,4811.11513102779,13995.694974918804
2021-05-01 02:00:00,15538.54431777246,4441.413262147952,4330.171801579592,9654.977167864206,2294.6055687328203,4116.686144377496,10390.795935612365,13908.61421460805,4811.11513102779,13968.99713821814
2021-05-01 03:00:00,15538.54431777246,4441.413262147952,4309.977087728336,9654.977167864206,2294.6055687328203,4116.686144377496,10342.3361607531,13908.61421460805,4811.11513102779,14034.449899161704
2021-05-01 04:00:00,15538.54431777246,4441.413262147952,4161.1106476462455,9654.977167864206,2294.6055687328203,4116.686144377496,10342.3361607531,13908.61421460805,4811.11513102779,14536.54147324192
2021-05-01 05:00:00,15538.54431777246,4358.000263504613,4240.755139573783,9654.977167864206,2251.5111931603155,4116.686144377496,10148.09950200799,13908.61421460805,4811.11513102779,14263.534562464165
2021-05-01 06:00:00,15538.54431777246,4303.794971010834,4294.166460113783,9654.977167864206,2223.506646258308,4116.686144377496,10021.876310520625,13908.61421460805,4811.11513102779,14086.123131485558
2021-05-01 07:00:00,15538.54431777246,4213.5405276838155,4386.147918667397,9654.977167864206,2176.8777162224437,4116.686144377496,9811.70856935478,13908.61421460805,4811.11513102779,13790.724486700798
2021-05-01 08:00:00,15538.54431777246,4221.960767294503,4377.400225716483,9635.721370458674,2181.227937100427,4116.686144377496,9831.316055411076,13908.61421460805,4811.11513102779,13818.283543940202
2021-05-01 09:00:00,15538.54431777246,4241.69570388204,4357.0339095298405,9590.890160608533,2191.4237672831946,4116.686144377496,9877.271100855494,13908.61421460805,4811.11513102779,13882.875084345022
2021-05-01 10:00:00,15538.54431777246,4334.05520711173,4264.18472598027,9386.506550240394,2239.1402525385543,4116.686144377496,10092.340713535414,13908.61421460805,4811.11513102779,14185.163493439633
2021-05-01 11:00:00,15538.54431777246,4285.375696862466,4312.623518458859,9493.132100516359,2213.9905380877253,4116.686144377496,9978.984934772501,13908.61421460805,4811.11513102779,14025.837693774394
2021-05-01 12:00:00,15538.54431777246,4288.796419204305,4309.183791743113,9485.560426345757,2215.7578153194045,4116.686144377496,9986.950475982863,13908.61421460805,4811.11513102779,14025.837693774394
2021-05-01 13:00:00,15538.54431777246,4234.064861734859,4364.8863726071095,9608.175339569292,2187.4813796125245,4116.686144377496,9859.501816616987,13908.61421460805,4811.11513102779,14025.837693774394
2021-05-01 14:00:00,15538.54431777246,4223.802694709338,4375.491317070833,9631.519398767103,2187.4813796125245,4116.686144377496,9835.605192985882,13908.61421460805,4811.11513102779,14025.837693774394
2021-05-01 15:00:00,15538.54431777246,4252.484135883231,4345.980237709361,9566.558343481805,2187.4813796125245,4116.686144377496,9902.39319236512,13908.61421460805,4811.11513102779,14025.837693774394
2021-05-01 16:00:00,15538.54431777246,4234.327994222693,4364.6151268717995,9607.5782618077,2187.4813796125245,4116.686144377496,9860.114550556245,13908.61421460805,4811.11513102779,14025.837693774394
2021-05-01 17:00:00,15538.54431777246,4250.642208468393,4347.863477876749,9570.703812616659,2187.4813796125245,4116.686144377496,9898.104054790303,13855.232137023197,4811.11513102779,14025.837693774394
2021-05-01 18:00:00,15538.54431777246,4231.959801832187,4347.863477876749,9612.954634645868,2187.4813796125245,4116.686144377496,9854.599945102913,13916.3974346498,4811.11513102779,14025.837693774394
2021-05-01 19:00:00,15538.54431777246,4248.2740160778885,4347.863477876749,9576.038983524897,2187.4813796125245,4116.686144377496,9892.589449336976,13862.955710218192,4811.11513102779,14025.837693774394
2021-05-01 20:00:00,15538.54431777246,4206.699083000138,4347.863477876749,9670.679263714856,2187.4813796125245,4116.686144377496,9795.777486934054,13999.963716861988,4811.11513102779,14025.837693774394
2021-05-01 21:00:00,15538.54431777246,4231.433536856523,4347.863477876749,9614.150201418406,2187.4813796125245,4116.686144377496,9853.374477224403,13918.128222217061,4811.11513102779,14025.837693774394
2021-05-01 22:00:00,15538.54431777246,4261.9569054452495,4347.863477876749,9545.29538735627,2187.4813796125245,4116.686144377496,9924.451614178442,13818.449091898052,4811.11513102779,14025.837693774394
2021-05-01 23:00:00,15538.54431777246,4208.014745439307,4347.863477876749,9667.65566464541,2187.4813796125245,4116.686144377496,9798.841156630348,13995.586539611844,4811.11513102779,14025.837693774394
2021-05-02 00:00:00,15538.54431777246,4195.38438602328,4347.863477876749,9696.760498558046,2187.4813796125245,4116.686144377496,9769.42992754591,14037.720769033662,4811.11513102779,14025.837693774394
2021-05-02 01:00:00,15538.54431777246,4223.802694709338,4347.863477876749,9631.519398767103,2187.4813796125245,4116.686144377496,9835.605192985882,13943.273108738647,4811.11513102779,14025.837693774394
2021-05-02 02:00:00,16177.501192689295,4056.9766974226604,4347.863477876749,10027.574872811618,2187.4813796125245,4116.686144377496,9447.13187549566,14516.631206477674,5008.95187983254,14025.837693774394
2021-05-02 03:00:00,15894.010921358791,4129.338131576977,4347.863477876749,9851.85429102208,2187.4813796125245,4116.686144377496,9615.633708791891,14262.245583474973,4921.176325957948,14025.837693774394
2021-05-02 04:00:00,15876.811800692773,4133.811383870153,4347.863477876749,9841.193468428359,2187.4813796125245,4116.686144377496,9626.050185759297,14246.812217789478,4915.851055586128,14025.837693774394
2021-05-02 05:00:00,15887.936390144807,4130.916926503983,4347.863477876749,9848.089011338901,2187.4813796125245,4116.686144377496,9619.310112427454,14256.794696571285,4919.295501831838,14025.837693774394
2021-05-02 06:00:00,16043.269659026404,4090.9207883532313,4347.863477876749,9944.371865247927,2187.4813796125245,4116.686144377496,9526.174553660076,14256.794696571285,4967.390498698017,14025.837693774394
2021-05-02 07:00:00,16137.727315533353,4066.9757319603477,4347.863477876749,10002.921156121218,2187.4813796125245,4116.686144377496,9470.415765187501,14256.794696571285,4996.636910148686,14025.837693774394
2021-05-02 08:00:00,16099.187593679953,4076.711634010201,4347.863477876749,9979.032426838541,2187.4813796125245,4116.686144377496,9493.086920940086,14256.794696571285,4984.704065271935,14025.837693774394
2021-05-02 09:00:00,15941.755936909336,4116.970904648784,4347.863477876749,9881.44889358363,2187.4813796125245,4116.686144377496,9586.83521364672,14256.794696571285,4935.9593559541145,14025.837693774394
2021-05-02 10:00:00,15897.049929183146,4116.970904648784,4347.863477876749,9853.7380107718,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4922.117277454308,14025.837693774394
2021-05-02 11:00:00,15931.573415232722,4116.970904648784,4347.863477876749,9875.137288516193,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4932.80659703999,14025.837693774394
2021-05-02 12:00:00,15983.640717006307,4116.970904648784,4362.073092575351,9907.411047036814,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4948.927913057229,14025.837693774394
2021-05-02 13:00:00,15952.971754965369,4116.970904648784,4353.703268924745,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4939.432048817274,14025.837693774394
2021-05-02 14:00:00,16004.152286742603,4116.970904648784,4367.6708764605955,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4955.278799054095,14025.837693774394
2021-05-02 15:00:00,16068.074044249406,4116.970904648784,4385.115674137627,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4975.070545851839,14025.837693774394
2021-05-02 16:00:00,15853.601562885871,4116.970904648784,4326.584288415328,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4908.664595643428,14025.837693774394
2021-05-02 17:00:00,15929.538471636444,4116.970904648784,4347.308124258422,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4932.176528500324,14025.837693774394
2021-05-02 18:00:00,15942.774905010123,4116.970904648784,4350.920460826996,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4936.274853516014,14025.837693774394
2021-05-02 19:00:00,15861.666988164285,4116.970904648784,4328.785412377638,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4911.1618494917675,14025.837693774394
2021-05-02 20:00:00,16050.496357071008,4116.970904648784,4380.318572048802,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4969.628061985719,14025.837693774394
2021-05-02 21:00:00,16176.452000057292,4116.970904648784,4414.692950881274,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,5008.627024013104,14025.837693774394
2021-05-02 22:00:00,16062.90014096365,4116.970904648784,4383.703671408964,9888.40098426668,2187.4813796125245,4116.686144377496,9613.795506974115,14256.794696571285,4973.46857826237,14025.837693774394
2021-05-02 23:00:00,15917.339718499265,4116.970904648784,4343.978979555736,9888.40098426668,2167.6586383295007,4116.686144377496,9613.795506974115,14256.794696571285,4928.39949478354,14025.837693774394
2021-05-03 00:00:00,15756.456941811968,4116.970904648784,4300.07268538461,9888.40098426668,2145.749264853018,4116.686144377496,9613.795506974115,14256.794696571285,4878.586233939233,14025.837693774394
2021-05-03 01:00:00,15655.580805227433,4116.970904648784,4272.542719660958,9888.40098426668,2132.0117287611897,4116.686144377496,9613.795506974115,14256.794696571285,4847.352503342837,14025.837693774394
2021-05-03 02:00:00,15606.60201407104,4116.970904648784,4259.175986086745,9888.40098426668,2125.341688313306,4116.686144377496,9613.795506974115,14256.794696571285,4847.352503342837,14025.837693774394
2021-05-03 03:00:00,15745.515648562801,4116.970904648784,4297.086712305936,9888.40098426668,2144.2592552631304,4116.686144377496,9613.795506974115,14256.794696571285,4847.352503342837,14025.837693774394
2021-05-03 04:00:00,15564.72470445451,4069.6996006578133,4247.747307933752,9774.861777957478,2119.6387433774275,4116.686144377496,9613.795506974115,14256.794696571285,4847.352503342837,13864.792193889569
2021-05-03 05:00:00,15591.968080820365,4076.8229105795726,4255.182259776105,9791.970994046915,2123.3488068152315,4116.686144377496,9613.795506974115,14256.794696571285,4838.882870263676,13889.060130466976
2021-05-03 06:00:00,15524.037679024294,4059.0611875609266,4236.643468577727,9749.30976484524,2114.0978939828997,4116.686144377496,9613.795506974115,14256.794696571285,4860.056952961586,13828.548883243926
2021-05-03 07:00:00,15583.200886472785,4074.5305573248415,4252.789616996024,9786.465075082375,2122.15487083739,4116.686144377496,9613.795506974115,14311.12835123147,4860.056952961586,13881.250462768974
2021-05-03 08:00:00,15745.515648562801,4116.970904648784,4297.086712305936,9888.40098426668,2144.2592552631304,4116.686144377496,9713.932888367377,14460.193194230846,4860.056952961586,14025.837693774394
2021-05-03 09:00:00,15776.389208658025,4125.043396618686,4305.512372526146,9907.79000580446,2148.4636851754117,4116.686144377496,9732.979815599472,14488.546514219537,4860.056952961586,14053.33933631121
2021-05-03 10:00:00,15577.361565630994,4073.003753468739,4251.196016090331,9782.79790105974,2121.3596591695773,4116.686144377496,9610.193035512599,14305.76570008812,4860.056952961586,13876.048895021253
2021-05-03 11:00:00,15645.760468503535,4090.887975193916,4269.862665263979,9825.753355398852,2130.674373517956,4116.686144377496,9652.390596200457,14368.58113096292,4860.056952961586,13936.977475039532
2021-05-03 12:00:00,16027.805769752178,4190.781139991095,4269.862665263979,10065.683073626044,2182.702150277809,4116.686144377496,9888.087063656834,14719.439685760886,4860.056952961586,14277.29693529625
2021-05-03 13:00:00,16027.805769752178,4153.151378751921,4269.862665263979,9975.301534214384,2163.1032836160766,4116.686144377496,9799.300190067355,14587.271246883454,4860.056952961586,14149.098573971864
2021-05-03 14:00:00,16027.805769752178,4177.359473516619,4294.751052564713,10033.4460666006,2175.71168733175,4116.686144377496,9856.418837088635,14672.29825709781,4860.056952961586,14231.571541575733
2021-05-03 15:00:00,16027.805769752178,4169.614225467773,4286.788148624787,10014.843040200021,2171.6776972459093,4116.686144377496,9838.144037122162,14645.094328355664,4860.056952961586,14205.184764853928
2021-05-03 16:00:00,16027.805769752178,4184.596477416839,4302.191429749136,10050.828360074978,2179.480966482083,4131.478215220302,9873.494442388688,14697.717060623096,4877.520102744444,14256.226814698764
2021-05-03 17:00:00,16027.805769752178,4194.554675877376,4312.429472127624,10074.74659067202,2184.6675368293845,4141.310006702368,9896.990666621285,14732.693619102844,4889.127270470297,14290.152746789317
2021-05-03 18:00:00,16027.805769752178,4202.1221714266385,4320.20962839177,10092.922679881993,2188.608947333973,4148.781442281469,9914.846062153845,14759.27322099297,4897.947860906711,14315.933950198469
2021-05-03 19:00:00,16027.805769752178,4357.381980392962,4479.832527068906,10465.835504227205,2269.47356602013,4302.070420539081,10281.179320146173,15304.598141899582,5078.917004160632,14844.878392936485
2021-05-03 20:00:00,16027.805769752178,4280.730955073281,4401.027465220892,10281.73022591195,2229.551090424895,4226.392384916863,10100.322342279469,15035.37383589176,4989.573403431058,14583.741050678062
2021-05-03 21:00:00,16027.805769752178,4239.545998865072,4358.685135060798,10182.809594472368,2208.1005566289573,4185.730220646712,10003.14703793978,14890.718350764533,4941.568666792701,14443.430729186774
2021-05-03 22:00:00,16027.805769752178,4265.332642285249,4385.196431173335,10244.745584811548,2221.5311224737266,4211.189534611408,10063.99024752307,14981.28975734539,4971.625297663321,14443.430729186774
2021-05-03 23:00:00,16027.805769752178,4637.483901055352,4767.805833224793,11138.602004676706,2415.36022631183,4578.61679472434,10942.075722436726,16288.410750893188,5405.400753841438,14443.430729186774
2021-05-04 00:00:00,16027.805769752178,4440.453196741434,4565.238199267399,11138.602004676706,2415.36022631183,4384.087150827836,10477.184645239173,15596.37232857704,5175.743909666519,14443.430729186774
2021-05-04 01:00:00,16027.805769752178,4506.733197466756,4565.238199267399,11138.602004676706,2415.36022631183,4384.087150827836,10633.571341623085,15829.170091203847,5252.999157022467,14443.430729186774
2021-05-04 02:00:00,16027.805769752178,4506.733197466756,4565.238199267399,11104.73437367637,2415.36022631183,4384.087150827836,10666.002002122947,15877.446481583904,5269.019948795465,14443.430729186774
2021-05-04 03:00:00,16027.805769752178,4506.733197466756,4565.238199267399,11361.050762837958,2415.36022631183,4384.087150827836,10666.002002122947,15519.23579876768,5150.145718243371,14443.430729186774
2021-05-04 04:00:00,16027.805769752178,4506.733197466756,4565.238199267399,11330.262007383119,2415.36022631183,4384.087150827836,10666.002002122947,15561.407635177367,5164.140679434248,14443.430729186774
2021-05-04 05:00:00,16027.805769752178,4506.733197466756,4565.238199267399,11316.407067428434,2415.36022631183,4384.087150827836,10666.002002122947,15580.459827901712,5170.463256786299,14443.430729186774
2021-05-04 06:00:00,16027.805769752178,4506.733197466756,4674.290132016804,11052.393489403139,2415.36022631183,4384.087150827836,10666.002002122947,15952.637397437904,5293.9724772806,14443.430729186774
2021-05-04 07:00:00,16135.684151151338,4506.733197466756,4705.751385096353,10978.500476311508,2415.36022631183,4384.087150827836,10666.002002122947,16060.009842937032,5329.60462744669,14443.430729186774
2021-05-04 08:00:00,15885.095461614555,4506.733197466756,4632.670624353212,11151.687225745007,2415.36022631183,4384.087150827836,10666.002002122947,15810.596382510426,5246.835367288252,14443.430729186774
2021-05-04 09:00:00,15627.301082900218,4506.733197466756,4557.488423007352,11151.687225745007,2415.36022631183,4384.087150827836,10666.002002122947,15554.011026672835,5161.686073285267,14443.430729186774
2021-05-04 10:00:00,15850.086986768021,4570.982079827339,4622.460881930394,11151.687225745007,2415.36022631183,4384.087150827836,10666.002002122947,15775.752092962191,5235.272093751528,14443.430729186774
2021-05-04 11:00:00,16050.16131165853,4628.681205041702,4680.809819766325,11292.454042668074,2415.36022631183,4384.087150827836,10666.002002122947,15974.888094693566,5301.35649635764,14443.430729186774
2021-05-04 12:00:00,16400.14701402918,4729.613040625162,4782.878358556921,11538.694400186516,2415.36022631183,4384.087150827836,10666.002002122947,16323.232408594802,5416.956516872524,14443.430729186774
2021-05-04 13:00:00,16697.617575845,4815.400116019222,4782.878358556921,11747.986542684283,2415.36022631183,4384.087150827836,10666.002002122947,16619.307871277004,5515.210825021561,14443.430729186774
2021-05-04 14:00:00,17050.17506651886,4917.073625655129,4782.878358556921,11996.036340036851,2415.36022631183,4384.087150827836,10445.454184477658,16970.21191212112,5631.660305324652,14443.430729186774
2021-05-04 15:00:00,16922.298753519965,4917.073625655129,4782.878358556921,11996.036340036851,2415.36022631183,4384.087150827836,10524.387087634923,16842.93532278021,5589.422853034715,14443.430729186774
2021-05-04 16:00:00,16723.097155055344,4917.073625655129,4782.878358556921,11996.036340036851,2415.36022631183,4384.087150827836,10649.751110296449,16644.667954498695,5589.422853034715,14443.430729186774
2021-05-04 17:00:00,16095.060007543996,4917.073625655129,4782.878358556921,11996.036340036851,2415.36022631183,4384.087150827836,11065.309629859683,16019.576221400865,5589.422853034715,14443.430729186774
2021-05-04 18:00:00,15951.154910442992,4917.073625655129,4782.878358556921,11996.036340036851,2415.36022631183,4384.087150827836,11165.136536793872,15876.346020918414,5639.848445596539,14443.430729186774
2021-05-04 19:00:00,16030.038521130564,4917.073625655129,4782.878358556921,11996.036340036851,2403.4742701108216,4384.087150827836,11110.193045380483,15954.859677496057,5612.094824884219,14443.430729186774
2021-05-04 20:00:00,16482.365039595476,4917.073625655129,4782.878358556921,11996.036340036851,2337.5155835869186,4384.087150827836,10805.29536063576,16405.06484206911,5458.081774734158,14443.430729186774
2021-05-04 21:00:00,16559.451938974784,4917.073625655129,4782.878358556921,11996.036340036851,2326.6340743888136,4384.087150827836,10754.994981172804,16481.790213686207,5432.673530420064,14443.430729186774
2021-05-04 22:00:00,17016.137748456305,4917.073625655129,4782.878358556921,11996.036340036851,2264.190952375069,4384.087150827836,10466.348188254584,16936.334224754963,5286.869297663791,14443.430729186774
2021-05-04 23:00:00,16248.465338031036,4917.073625655129,4782.878358556921,11996.036340036851,2371.164558184138,4384.087150827836,10960.839610975074,16936.334224754963,5536.65188407467,14443.430729186774
2021-05-05 00:00:00,16373.311258385847,4917.073625655129,4782.878358556921,11996.036340036851,2353.084512131902,4384.087150827836,10877.263595867389,16936.334224754963,5494.435108906637,14333.300079740851
2021-05-05 01:00:00,16111.961848772868,4917.073625655129,4782.878358556921,11996.036340036851,2391.2534982421785,4384.087150827836,11053.701849983612,16936.334224754963,5583.559412039153,14565.798117460028
2021-05-05 02:00:00,16526.157047814988,4793.8369721978,4782.878358556921,11695.379590545597,2331.32149373569,4384.087150827836,10776.662836941465,16936.334224754963,5443.618620278445,14200.735409111487
2021-05-05 03:00:00,16868.963061487317,4696.418053403316,4685.682137425828,11457.709590249433,2283.9450767654766,4384.087150827836,10557.662723279653,16936.334224754963,5332.995033495536,13912.152318433724
2021-05-05 04:00:00,16354.694645243864,4844.095495674809,4833.0219920733125,11817.993795645378,2355.7630374729724,4384.087150827836,10889.645227735187,16936.334224754963,5500.689445968564,14349.615731510607
2021-05-05 05:00:00,16548.735388500154,4787.296479416542,4776.3528172088945,11679.422947416166,2328.140744893166,4384.087150827836,10761.95964909844,16936.334224754963,5436.191595017398,14181.36057263488
2021-05-05 06:00:00,15084.437507234157,4787.296479416542,5240.00970246323,12813.184432927916,2554.1413205461313,4384.087150827836,11806.659837944559,16936.334224754963,5963.901284617853,15557.993690709029
2021-05-05 07:00:00,14876.746156940639,4787.296479416542,5313.1644554700215,12992.066800641982,2589.799189149153,4445.292536101893,11971.490312184716,17172.7790821891,6047.162146754809,15775.19580489405
2021-05-05 08:00:00,14876.746156940639,4787.296479416542,5341.824535394891,12922.36146486608,2575.9043389423423,4421.442550290876,11907.260596870477,17080.643292672514,6014.717773246043,15690.558361338386
2021-05-05 09:00:00,14876.746156940639,4787.296479416542,5360.637456865664,12877.011005445605,2566.864315916223,4405.92569205238,11865.47258931663,17020.69952599906,5993.609385662024,15635.493036615417
2021-05-05 10:00:00,14876.746156940639,4787.296479416542,5509.394337832373,12529.32414988868,2497.557472715982,4286.963112223929,11545.097864737161,16561.13064816932,5831.778414184555,15213.32554707269
2021-05-05 11:00:00,14814.188754198198,4787.296479416542,5486.227080905164,12582.233019212563,2508.104166246454,4305.066113502172,11593.850540216648,16631.065042621674,5856.4048663659105,15277.568425916152
2021-05-05 12:00:00,14766.877971749667,4787.296479416542,5468.706196016049,12622.544538697419,2516.139742269669,4305.066113502172,11630.99543582006,16631.065042621674,5875.167877551701,15326.515381225445
2021-05-05 13:00:00,14756.078446605772,4787.296479416542,5464.706743309699,12631.782595246037,2516.139742269669,4305.066113502172,11630.99543582006,16631.065042621674,5875.167877551701,15337.732391817166
2021-05-05 14:00:00,15079.914113017898,4787.296479416542,5584.634741549204,12360.51966204582,2516.139742269669,4305.066113502172,11630.99543582006,16631.065042621674,5875.167877551701,15008.360171714981
2021-05-05 15:00:00,14948.890409873873,4787.296479416542,5536.111950301149,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,16631.065042621674,5875.167877551701,15139.905114108737
2021-05-05 16:00:00,15132.349895370382,4846.048328212817,5604.053598290118,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,16835.16892942006,5875.167877551701,14956.35403169885
2021-05-05 17:00:00,15192.427675775027,4865.287893072585,5626.302561853731,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,16902.007165980147,5898.493206930712,14897.209794033444
2021-05-05 18:00:00,15023.77146926132,4811.276709530727,5563.843100664808,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,16714.37234737725,5833.012066611443,14897.209794033444
2021-05-05 19:00:00,15326.716104923524,4908.2929928801495,5676.03439859963,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,17051.406856419046,5950.630982670455,14897.209794033444
2021-05-05 20:00:00,15326.716104923524,4870.288531581294,5632.085386194408,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,16919.3793811021,5904.555794165466,14897.209794033444
2021-05-05 21:00:00,15326.716104923524,4814.861863561673,5567.989034420891,12468.85687066139,2516.139742269669,4305.066113502172,11630.99543582006,16726.827170288856,5837.358573367485,14897.209794033444
2021-05-05 22:00:00,15326.716104923524,4810.625436879689,5563.0899577746995,12457.88596444693,2516.139742269669,4305.066113502172,11630.99543582006,16712.109826585725,5832.222487989902,14897.209794033444
2021-05-05 23:00:00,15326.716104923524,4852.665448890379,5611.705750400844,12566.755316768167,2516.139742269669,4342.688047176525,11630.99543582006,16858.156802608315,5883.190227353778,14897.209794033444
2021-05-06 00:00:00,15326.716104923524,4812.579784000098,5565.349998383183,12462.947059699607,2516.139742269669,4306.815073938292,11630.99543582006,16718.89922728717,5834.591865397174,14897.209794033444
2021-05-06 01:00:00,15326.716104923524,4766.109490370644,5511.61095192927,12342.604782720005,2516.139742269669,4265.228446791029,11630.99543582006,16557.461455629593,5834.591865397174,14897.209794033444
2021-05-06 02:00:00,15489.099337309897,4716.142978561304,5453.828818666391,12213.20848813638,2516.139742269669,4220.51302680609,11630.99543582006,16383.877824152612,5834.591865397174,14897.209794033444
2021-05-06 03:00:00,15552.819339891892,4696.820909925156,5431.484446317397,12213.20848813638,2516.139742269669,4203.221557324693,11630.99543582006,16316.752969523823,5834.591865397174,14897.209794033444
2021-05-06 04:00:00,15636.066440039334,4671.814830412606,5431.484446317397,12213.20848813638,2516.139742269669,4203.221557324693,11630.99543582006,16316.752969523823,5834.591865397174,14897.209794033444
2021-05-06 05:00:00,15041.00383528169,4856.6444024528455,5431.484446317397,12213.20848813638,2516.139742269669,4203.221557324693,11630.99543582006,16316.752969523823,5834.591865397174,14897.209794033444
2021-05-06 06:00:00,15299.994813518175,4774.433454013395,5339.54288116176,12213.20848813638,2516.139742269669,4203.221557324693,11630.99543582006,16316.752969523823,5834.591865397174,14645.036967534055
2021-05-06 07:00:00,15389.408365528394,4746.693657666448,5308.519759039341,12213.20848813638,2516.139742269669,4203.221557324693,11630.99543582006,16316.752969523823,5834.591865397174,14559.948266039764
2021-05-06 08:00:00,15389.408365528394,4815.18805161557,5385.121256815604,12213.20848813638,2516.139742269669,4203.221557324693,11630.99543582006,16316.752969523823,5834.591865397174,14770.0471062719
