Date,DOT,CKB,KNC,ARDR,CTK,STRAX,LRC,SUSHI,BNT,HARD
2021-05-06 19:00:00,3532.3265234921164,776.2491881879503,3619.206975664141,1931.4673976246236,1587.7729411053574,980.3985139094647,2213.560038318962,1138.790930416152,3776.3113880462665,3033.2772048179672
2021-05-06 20:00:00,3498.869791714275,776.2491881879503,3584.9273482774915,1913.173339521499,1572.7342143451372,971.1125858116181,2213.560038318962,1128.0047750433168,3740.5437328254893,3033.2772048179672
2021-05-06 21:00:00,3479.7882013777075,776.2491881879503,3565.3764306617004,1902.7395731681343,1564.1570817929326,965.8164834596461,2213.560038318962,1121.8530385408499,3720.1441388437943,3033.2772048179672
2021-05-06 22:00:00,3539.674867139298,776.2491881879503,3626.7360578173857,1935.4854537376925,1591.0760052834116,982.438049366756,2251.655095399027,1141.15997162549,3784.1672965002494,3033.2772048179672
2021-05-06 23:00:00,3521.9132169247114,776.2491881879503,3608.5375453275533,1925.7734273750873,1583.0921828897172,977.5082968766761,2240.3565689214556,1135.4337721818447,3765.1788135472275,3033.2772048179672
2021-05-07 00:00:00,3552.2149944600924,776.2491881879503,3639.584619798645,1942.3423643095473,1583.0921828897172,985.9185662747421,2259.6321109834103,1145.2027981207789,3797.5735955199248,3033.2772048179672
2021-05-07 01:00:00,3662.266006876512,776.2491881879503,3752.3424266343063,2002.5179854318428,1583.0921828897172,1016.463264877697,2329.637671426739,1180.6822743213638,3915.2260516816755,3033.2772048179672
2021-05-07 02:00:00,3666.3312058394176,776.2491881879503,3756.5076124816965,2004.74082616004,1583.0921828897172,1017.5915623313645,2332.2236224821913,1181.9928586284786,3919.572042075315,3033.2772048179672
2021-05-07 03:00:00,3604.896149038949,776.2491881879503,3693.5615103465057,1971.1482892039683,1583.0921828897172,1000.5402399271217,2293.143604154774,1162.1867379234175,3853.8935429111093,3033.2772048179672
2021-05-07 04:00:00,3594.741511999403,776.2491881879503,3683.157111725812,1965.5957588118445,1583.0921828897172,997.7218167160594,2286.6840447064505,1158.9129724644781,3843.037504762064,3033.2772048179672
2021-05-07 05:00:00,3557.841998316479,776.2491881879503,3645.3500244048396,1945.4191960867454,1583.0921828897172,987.4803432457767,2263.211556096487,1147.0168945567832,3803.589267797709,3033.2772048179672
2021-05-07 06:00:00,3611.852722078392,776.2491881879503,3700.689185974346,1974.9521261186808,1583.0921828897172,1002.4710393094589,2297.5688137343864,1164.4294757426446,3861.3306203771676,3033.2772048179672
2021-05-07 07:00:00,3573.6928727998147,776.2491881879503,3661.590764075687,1954.086415010248,1566.366539918759,991.8797592352882,2273.294601471154,1152.127076749946,3820.5349939144257,3033.2772048179672
2021-05-07 08:00:00,3502.798653613892,776.2491881879503,3588.9528437403114,1915.3216314810363,1535.2932673239886,972.2030428636838,2228.197428466299,1129.271405483166,3744.7439690819374,3033.2772048179672
2021-05-07 09:00:00,3502.798653613892,776.2491881879503,3575.5695515946045,1908.1793506924184,1529.5681215166899,972.2030428636838,2219.8884262470333,1125.0603250400964,3730.779728053664,3033.2772048179672
2021-05-07 10:00:00,3502.798653613892,776.2491881879503,3600.858364220892,1921.6752677374361,1540.3862474309033,972.2030428636838,2235.5889577714697,1133.0175020276117,3730.779728053664,3033.2772048179672
2021-05-07 11:00:00,3502.798653613892,776.2491881879503,3602.2111380099677,1922.397204473171,1540.9649411560667,972.2030428636838,2236.4288258916013,1133.443155087042,3730.779728053664,3033.2772048179672
2021-05-07 12:00:00,3502.798653613892,776.2491881879503,3612.162622286507,1927.7080274151451,1545.2220176557757,972.2030428636838,2242.607193967148,1136.5744101145947,3730.779728053664,3033.2772048179672
2021-05-07 13:00:00,3502.798653613892,776.2491881879503,3516.5595406575303,1876.687393193216,1504.3246378486272,946.4717520592843,2183.252125813861,1106.4927035388234,3730.779728053664,2952.995479287027
2021-05-07 14:00:00,3502.798653613892,776.2491881879503,3509.052399216663,1872.6810462117119,1504.3246378486272,944.4512268185356,2178.591325301297,1106.4927035388234,3730.779728053664,2946.6914328231633
2021-05-07 15:00:00,3502.798653613892,776.2491881879503,3569.1366762924,1904.7463088678585,1504.3246378486272,960.6227348898746,2215.894582685946,1106.4927035388234,3730.779728053664,2997.146599735452
2021-05-07 16:00:00,3502.798653613892,776.2491881879503,3533.1888524938395,1885.5619819837261,1504.3246378486272,950.9474828772271,2193.57641579038,1106.4927035388234,3693.203859024566,2966.9597765237213
2021-05-07 17:00:00,3502.798653613892,776.2491881879503,3549.319148939305,1894.1702605121238,1504.3246378486272,955.2889051570047,2203.590892609955,1101.464117893557,3710.064682367636,2980.5050306086596
2021-05-07 18:00:00,3502.798653613892,776.2491881879503,3597.930837095509,1920.1129301213894,1504.3246378486272,955.2889051570047,2203.590892609955,1086.5822225379713,3760.877951000439,2980.5050306086596
2021-05-07 19:00:00,3502.798653613892,776.2491881879503,3576.0140530306553,1908.4165684137874,1504.3246378486272,955.2889051570047,2203.590892609955,1093.2417008249458,3737.9685751179145,2980.5050306086596
2021-05-07 20:00:00,3502.798653613892,776.2491881879503,3643.272375730301,1944.3104143272128,1504.3246378486272,955.2889051570047,2203.590892609955,1073.059404383809,3808.2729679245786,2980.5050306086596
2021-05-07 21:00:00,3502.798653613892,776.2491881879503,3643.272375730301,1988.8971790270787,1504.3246378486272,955.2889051570047,2203.590892609955,1049.0037379186153,3895.60396686513,2980.5050306086596
2021-05-07 22:00:00,3566.1063445096793,776.2491881879503,3709.1189128054293,1953.5890654518334,1531.5129888209513,955.2889051570047,2243.4174041755555,1067.9628648784715,3826.446833577056,2980.5050306086596
2021-05-07 23:00:00,3579.040173832474,776.2491881879503,3722.5714311326055,1946.5292431776465,1537.067598159383,951.8367104195453,2251.5540033126135,1071.8362349025278,3812.6189333986576,2980.5050306086596
2021-05-08 00:00:00,3625.3296682509003,776.2491881879503,3770.71728619829,1946.5292431776465,1556.9472526337704,939.68332186565,2280.674463382085,1085.698822357046,3763.938063246982,2980.5050306086596
2021-05-08 01:00:00,3630.5485818372913,776.2491881879503,3776.145495347853,1946.5292431776465,1559.1885862264712,938.3325270904679,2283.957652507565,1087.261761138683,3758.5274022810645,2980.5050306086596
2021-05-08 02:00:00,3714.731927078644,776.2491881879503,3863.7048690212314,1946.5292431776465,1595.3422715695974,917.068012549477,2336.916920575084,1112.4726432250861,3673.3515629159506,2980.5050306086596
2021-05-08 03:00:00,3651.1973268964907,776.2491881879503,3797.6223228526433,1946.5292431776465,1568.0564713106342,933.0259420450866,2296.9476616562015,1093.445562405159,3673.3515629159506,2980.5050306086596
2021-05-08 04:00:00,3677.972622687541,776.2491881879503,3825.4713958808343,1946.5292431776465,1579.5554871340544,926.233600681565,2313.791849343445,1101.464117893557,3673.3515629159506,2980.5050306086596
2021-05-08 05:00:00,3646.4322318828295,776.2491881879503,3792.6661318899996,1929.8368152177668,1566.010036291212,934.2452043215611,2293.9499672372854,1092.0185313436646,3673.3515629159506,2980.5050306086596
2021-05-08 06:00:00,3657.7776962010707,776.2491881879503,3804.4665865629613,1935.8412857069322,1561.1526850620207,931.3474214297448,2301.087334901372,1095.416224347223,3673.3515629159506,2980.5050306086596
2021-05-08 07:00:00,3643.255501873721,776.2491881879503,3789.3620045815696,1928.1555634808003,1567.3755158943559,935.0598177284186,2291.9515042913413,1091.0671773026684,3673.3515629159506,2980.5050306086596
2021-05-08 08:00:00,3660.5006076374484,776.2491881879503,3807.2986956844716,1937.2823586243317,1559.9914011405763,930.6546264224826,2302.8003031407525,1096.231670668077,3673.3515629159506,2980.5050306086596
2021-05-08 09:00:00,3626.9180332554533,776.2491881879503,3772.369349852504,1919.5091259764022,1574.4357659659518,939.2717988893573,2281.6736948550574,1086.1744993775442,3673.3515629159506,2980.5050306086596
2021-05-08 10:00:00,3578.35944597338,776.2491881879503,3721.863403852227,1893.809992282774,1595.8009691312477,952.0177827170252,2251.1257612527684,1071.6323733223144,3673.3515629159506,2980.5050306086596
2021-05-08 11:00:00,3607.4038346280777,776.2491881879503,3752.0725678150093,1909.1814367350378,1582.952653365189,944.3527760377084,2269.3974224728295,1080.3304674114238,3673.3515629159506,2980.5050306086596
2021-05-08 12:00:00,3615.118750364482,776.2491881879503,3760.0968769926235,1913.2644766676701,1579.574521918138,942.3374613009972,2274.2508324844075,1082.6408986538436,3673.3515629159506,2980.5050306086596
2021-05-08 13:00:00,3596.0583703098364,776.2491881879503,3740.272113142047,1913.2644766676701,1587.9468250378454,947.3321828273275,2262.260054808743,1076.9327744078653,3673.3515629159506,2980.5050306086596
2021-05-08 14:00:00,3505.7484743366335,776.2491881879503,3740.272113142047,1913.2644766676701,1628.8531574886586,971.7359503849508,2205.446608202617,1076.9327744078653,3673.3515629159506,2980.5050306086596
2021-05-08 15:00:00,3533.658316559508,776.2491881879503,3740.272113142047,1913.2644766676701,1615.9880102228071,964.0609024239061,2223.004532656269,1076.9327744078653,3673.3515629159506,2980.5050306086596
2021-05-08 16:00:00,3542.053960155007,776.2491881879503,3740.272113142047,1913.2644766676701,1612.1576734913374,961.775812520659,2228.286184727693,1074.3801470758287,3664.644707834087,2980.5050306086596
2021-05-08 17:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1913.2644766676701,1613.1911078974215,961.775812520659,2228.286184727693,1075.0688522983132,3666.9938390570574,2980.5050306086596
2021-05-08 18:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1913.2644766676701,1614.1223323199138,961.775812520659,2228.286184727693,1075.689442361214,3669.1106336533962,2980.5050306086596
2021-05-08 19:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1916.4604211837868,1616.818585493079,961.775812520659,2228.286184727693,1077.486289486263,3675.239568858985,2980.5050306086596
2021-05-08 20:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1930.4754372071993,1628.6423300025742,961.775812520659,2228.286184727693,1085.3659135292316,3702.116482610025,2980.5050306086596
2021-05-08 21:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1912.4058504760637,1613.397953788933,961.775812520659,2228.286184727693,1075.2066993110454,3667.4640267527952,2980.5050306086596
2021-05-08 22:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1895.875585084889,1599.4522234142478,961.775812520659,2228.286184727693,1065.9129335104672,3635.7635623039346,2980.5050306086596
2021-05-08 23:00:00,3539.7848672913588,776.2491881879503,3740.272113142047,1845.4408844175725,1556.903073694616,988.060520756574,2228.286184727693,1037.557169998372,3539.043794190182,2980.5050306086596
2021-05-09 00:00:00,3539.7848672913588,776.2491881879503,3703.248880148808,1845.4408844175725,1556.903073694616,978.2801642036754,2228.286184727693,1037.557169998372,3574.425386733948,2951.0023824462382
2021-05-09 01:00:00,3539.7848672913588,776.2491881879503,3686.1256348894344,1845.4408844175725,1556.903073694616,973.7567492979598,2228.286184727693,1037.557169998372,3591.029748229134,2937.3574076711184
2021-05-09 02:00:00,3539.7848672913588,776.2491881879503,3578.526864002831,1845.4408844175725,1556.903073694616,945.3325880660984,2228.286184727693,1037.557169998372,3699.0044545289434,2851.6153364490797
2021-05-09 03:00:00,3539.7848672913588,776.2491881879503,3556.7757146193026,1845.4408844175725,1556.903073694616,939.5866285912705,2228.286184727693,1037.557169998372,3721.6253912751363,2834.282530653656
2021-05-09 04:00:00,3539.7848672913588,776.2491881879503,3612.7733545215774,1845.4408844175725,1581.4148519676041,954.3794178775296,2228.286184727693,1021.4751335454415,3663.940555261008,2878.905285999319
2021-05-09 05:00:00,3539.7848672913588,776.2491881879503,3593.104761993919,1845.4408844175725,1572.805343070067,949.1836034588023,2228.286184727693,1027.0666705335507,3683.9969016801983,2863.232004163033
2021-05-09 06:00:00,3539.7848672913588,776.2491881879503,3535.718750854397,1845.4408844175725,1547.6858347572531,934.0240508018096,2228.286184727693,1043.7363390081791,3743.7895215504004,2863.232004163033
2021-05-09 07:00:00,3539.7848672913588,776.2491881879503,3586.85709142631,1845.4408844175725,1570.0705578908494,947.5331682905006,2228.286184727693,1028.8556389939342,3690.413772614032,2863.232004163033
2021-05-09 08:00:00,3539.7848672913588,776.2491881879503,3585.9315106014787,1845.4408844175725,1569.6654045309656,947.5331682905006,2228.286184727693,1029.1212015257777,3691.366321822941,2863.232004163033
2021-05-09 09:00:00,3539.7848672913588,776.2491881879503,3566.031522867612,1845.4408844175725,1560.9546072934572,947.5331682905006,2228.286184727693,1034.8641399029898,3711.9657315742083,2863.232004163033
2021-05-09 10:00:00,3539.7848672913588,776.2491881879503,3547.9826967834074,1845.4408844175725,1553.0541167757174,947.5331682905006,2228.286184727693,1040.1285632325687,3730.8487503613196,2863.232004163033
2021-05-09 11:00:00,3539.7848672913588,776.2491881879503,3466.9943746106956,1845.4408844175725,1553.0541167757174,947.5331682905006,2228.286184727693,1040.1285632325687,3818.000660034047,2863.232004163033
2021-05-09 12:00:00,3539.7848672913588,776.2491881879503,3532.7106131736955,1845.4408844175725,1553.0541167757174,947.5331682905006,2270.5229381457443,1040.1285632325687,3818.000660034047,2863.232004163033
2021-05-09 13:00:00,3539.7848672913588,776.2491881879503,3547.288511164784,1845.4408844175725,1553.0541167757174,947.5331682905006,2279.89235879834,1040.1285632325687,3818.000660034047,2863.232004163033
2021-05-09 14:00:00,3539.7848672913588,776.2491881879503,3663.448904681073,1845.4408844175725,1553.0541167757174,947.5331682905006,2354.550282093628,1040.1285632325687,3818.000660034047,2863.232004163033
2021-05-09 15:00:00,3539.7848672913588,770.5616625544359,3636.6070607609745,1845.4408844175725,1553.0541167757174,954.5269229050143,2337.298650415833,1032.5076111522897,3818.000660034047,2863.232004163033
2021-05-09 16:00:00,3539.7848672913588,759.8240064015076,3585.931510601478,1845.4408844175725,1553.0541167757174,968.0160753936377,2304.728759575856,1018.1197792076249,3818.000660034047,2863.232004163033
2021-05-09 17:00:00,3539.7848672913588,760.9517054495319,3591.253600344256,1845.4408844175725,1553.0541167757174,966.5815154880931,2308.1493417188676,1019.6308300511286,3818.000660034047,2863.232004163033
2021-05-09 18:00:00,3539.7848672913588,760.9517054495319,3529.0082898743713,1845.4408844175725,1553.0541167757174,983.6302616467908,2268.1434027419104,1001.9581049684123,3818.000660034047,2863.232004163033
2021-05-09 19:00:00,3539.7848672913588,760.9517054495319,3611.3849832843302,1845.4408844175725,1553.0541167757174,961.1933824806309,2321.0880654772145,1025.3465441113378,3818.000660034047,2863.232004163033
2021-05-09 20:00:00,3539.7848672913588,760.9517054495319,3661.366347825204,1845.4408844175725,1553.0541167757174,948.0721178269105,2353.2117934289718,1039.5372824677197,3818.000660034047,2863.232004163033
2021-05-09 21:00:00,3539.7848672913588,760.9517054495319,3593.567552406333,1845.4408844175725,1553.0541167757174,965.9591191484357,2309.6365513462633,1020.2878086787385,3818.000660034047,2863.232004163033
2021-05-09 22:00:00,3539.7848672913588,760.9517054495319,3608.839636016045,1845.4408844175725,1553.0541167757174,961.8713208755581,2319.4521348870785,1024.6238676209664,3818.000660034047,2863.232004163033
2021-05-09 23:00:00,3539.7848672913588,760.9517054495319,3608.839636016045,1845.4408844175725,1553.0541167757174,950.7158324592942,2319.4521348870785,1036.6465765062344,3818.000660034047,2863.232004163033
2021-05-10 00:00:00,3539.7848672913588,760.9517054495319,3608.839636016045,1845.4408844175725,1553.0541167757174,945.681467589687,2319.4521348870785,1042.1651969781606,3818.000660034047,2863.232004163033
2021-05-10 01:00:00,3523.127578732766,760.9517054495319,3608.839636016045,1845.4408844175725,1553.0541167757174,941.2313414716529,2319.4521348870785,1047.0925366852375,3818.000660034047,2863.232004163033
2021-05-10 02:00:00,3485.0799000647244,760.9517054495319,3608.839636016045,1845.4408844175725,1553.0541167757174,931.0666037968722,2319.4521348870785,1058.523964805656,3818.000660034047,2863.232004163033
2021-05-10 03:00:00,3533.103086254504,760.9517054495319,3608.839636016045,1820.3569995064845,1553.0541167757174,943.8963770449385,2319.4521348870785,1044.1361328609912,3818.000660034047,2863.232004163033
2021-05-10 04:00:00,3531.1034681073343,760.9517054495319,3608.839636016045,1821.387844091872,1553.0541167757174,943.3621632735005,2319.4521348870785,1044.1361328609912,3818.000660034047,2863.232004163033
2021-05-10 05:00:00,3532.214087553805,760.9517054495319,3608.839636016045,1820.8151526555457,1553.0541167757174,943.6588740249863,2319.4521348870785,1044.1361328609912,3818.000660034047,2863.232004163033
2021-05-10 06:00:00,3571.3036538728506,760.9517054495319,3608.839636016045,1800.8854906713937,1553.0541167757174,954.1019602095787,2319.4521348870785,1044.1361328609912,3818.000660034047,2863.232004163033
2021-05-10 07:00:00,3568.3532886275307,760.9517054495319,3608.839636016045,1802.374488405842,1553.0541167757174,953.3137468464162,2319.4521348870785,1044.1361328609912,3818.000660034047,2863.232004163033
2021-05-10 08:00:00,3656.893998687257,760.9517054495319,3608.839636016045,1758.7354009577848,1553.0541167757174,976.9680964099775,2319.4521348870785,1070.0440369065816,3818.000660034047,2863.232004163033
2021-05-10 09:00:00,3703.9318832350154,770.7396726370424,3655.2594070597875,1736.4004349410627,1553.0541167757174,989.5346385471771,2319.4521348870785,1083.8077959565014,3818.000660034047,2863.232004163033
2021-05-10 10:00:00,3668.361360805046,763.337913188578,3620.1563082920475,1736.4004349410627,1553.0541167757174,980.0316927141312,2319.4521348870785,1073.399502626286,3818.000660034047,2863.232004163033
2021-05-10 11:00:00,3683.0386560306206,766.3920659305762,3634.640732718509,1736.4004349410627,1553.0541167757174,983.9528479847309,2319.4521348870785,1077.6942271219048,3818.000660034047,2863.232004163033
2021-05-10 12:00:00,3683.0386560306206,764.7367914901213,3626.7905367515136,1736.4004349410627,1553.0541167757174,981.8276798465348,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 13:00:00,3683.0386560306206,793.7241652861602,3764.2641539994825,1736.4004349410627,1496.3354704532585,1019.0438910654987,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 14:00:00,3683.0386560306206,763.8868617401649,3622.7597156790252,1736.4004349410627,1554.7821042084806,980.7364749199271,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 15:00:00,3683.0386560306206,779.2726048537791,3695.727131587726,1736.4004349410627,1524.084915697042,1000.4898706399364,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 16:00:00,3683.0386560306206,801.4000985718493,3800.667531620464,1736.4004349410627,1482.0033393932824,1028.8988422753912,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 17:00:00,3683.0386560306206,799.6997766872605,3792.603696600258,1736.4004349410627,1485.1543753000858,1026.7158387773052,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 18:00:00,3683.0386560306206,872.6223627466441,4138.441569158056,1736.4004349410627,1361.0442190998663,1120.3394414021811,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 19:00:00,3683.0386560306206,861.047416151626,4083.5469868110818,1736.4004349410627,1379.3405566232402,1105.4786382000889,2319.4521348870785,1075.366593801987,3818.000660034047,2863.232004163033
2021-05-10 20:00:00,3783.73190152711,838.1330921151686,3974.875016930377,1736.4004349410627,1417.0513411853049,1076.059473522359,2319.4521348870785,1104.7668153421885,3818.000660034047,2863.232004163033
2021-05-10 21:00:00,3762.290482674758,842.9096405408717,3997.527962128581,1736.4004349410627,1409.0212819389355,1082.1919723254368,2319.4521348870785,1098.5063908093696,3818.000660034047,2863.232004163033
2021-05-10 22:00:00,3670.2823688652975,864.0400382442922,4097.739600016741,1736.4004349410627,1374.563179603248,1109.3207957091772,2319.4521348870785,1071.6420374343604,3818.000660034047,2863.232004163033
2021-05-10 23:00:00,3637.170304308501,871.9060844099367,4135.044594509841,1736.4004349410627,1362.1623286151837,1119.4198283990154,2319.4521348870785,1061.9740400545636,3818.000660034047,2863.232004163033
2021-05-11 00:00:00,3666.4826237522225,864.9354828023958,4101.986276632348,1736.4004349410627,1373.140131129208,1110.4704360334003,2319.4521348870785,1070.5325951120885,3818.000660034047,2863.232004163033
2021-05-11 01:00:00,3563.6180953339763,889.9020134941023,4220.390907161186,1736.4004349410627,1334.6161760105483,1142.5243808358878,2319.4521348870785,1040.4984065305887,3818.000660034047,2863.232004163033
2021-05-11 02:00:00,3641.784280517235,870.8014187790701,4220.390907161186,1736.4004349410627,1363.8903160479467,1118.0015740330307,2319.4521348870785,1063.3212200173223,3818.000660034047,2863.232004163033
2021-05-11 03:00:00,3672.453651787055,863.5291875824081,4220.390907161186,1736.4004349410627,1375.3763501598423,1108.6649264928833,2319.4521348870785,1072.2760044756585,3818.000660034047,2863.232004163033
2021-05-11 04:00:00,3637.98453540416,871.7109398073384,4220.390907161186,1736.4004349410627,1362.4672675739064,1119.1692868080577,2319.4521348870785,1062.2117776950504,3818.000660034047,2863.232004163033
2021-05-11 05:00:00,3746.00586076158,846.5739340079382,4220.390907161186,1736.4004349410627,1362.4672675739064,1086.896473002116,2319.4521348870785,1093.7516379996334,3818.000660034047,2863.232004163033
2021-05-11 06:00:00,3739.4920119963076,848.0485873985749,4220.390907161186,1736.4004349410627,1362.4672675739064,1088.7897459990713,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 07:00:00,3659.425954256512,866.6033847940046,4220.390907161186,1736.4004349410627,1362.4672675739064,1112.6118163891717,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 08:00:00,3659.425954256512,838.6745217612377,4220.390907161186,1736.4004349410627,1362.4672675739064,1112.6118163891717,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 09:00:00,3659.425954256512,838.6745217612377,4220.390907161186,1736.4004349410627,1362.4672675739064,1112.6118163891717,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 10:00:00,3659.425954256512,838.6745217612377,4220.390907161186,1736.4004349410627,1362.4672675739064,1083.6492503582742,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 11:00:00,3659.425954256512,838.6745217612377,4220.390907161186,1736.4004349410627,1362.4672675739064,1085.7351969422168,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 12:00:00,3659.425954256512,838.6745217612377,4220.390907161186,1718.8725832826715,1362.4672675739064,1096.806759580067,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 13:00:00,3659.425954256512,838.4291338534736,4220.390907161186,1719.3756556711348,1362.4672675739064,1096.4858447209988,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 14:00:00,3659.425954256512,858.1215134515539,4220.390907161186,1679.9190081539464,1362.4672675739064,1122.2392621612157,2319.4521348870785,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 15:00:00,3659.425954256512,853.091061342387,4220.390907161186,1689.8250457397814,1362.4672675739064,1115.6605075503192,2333.1293299870886,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 16:00:00,3659.425954256512,866.5873962694203,4220.390907161186,1663.5075099856576,1362.4672675739064,1133.3108247990658,2296.7928969843165,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 17:00:00,3659.425954256512,858.8576771748466,4220.390907161186,1678.4790775755287,1362.4672675739064,1123.2020067384199,2317.464033057176,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 18:00:00,3659.425954256512,856.0970632124989,4220.390907161186,1683.8915862456038,1362.4672675739064,1119.5917145739036,2324.9370449874923,1091.849736875739,3818.000660034047,2863.232004163033
2021-05-11 19:00:00,3659.425954256512,858.4895953132002,4220.390907161186,1679.1987341758897,1362.4672675739064,1122.7206344498177,2318.4576577676476,1088.8068513720834,3818.000660034047,2855.252438051674
2021-05-11 20:00:00,3659.425954256512,852.1708566882711,4220.390907161186,1691.6497794296597,1362.4672675739064,1114.4570768288136,2335.6487267151724,1096.880215830461,3818.000660034047,2876.423772089491
2021-05-11 21:00:00,3659.425954256512,878.0592809573986,4220.390907161186,1641.7737082412773,1362.4672675739064,1148.3135944605003,2266.785192678017,1064.540143792422,3818.000660034047,2791.616196331665
2021-05-11 22:00:00,3659.425954256512,879.2248735192787,4220.390907161186,1641.7737082412773,1362.4672675739064,1149.8379400410738,2263.7801048562974,1063.1288779026609,3818.000660034047,2791.616196331665
2021-05-11 23:00:00,3659.425954256512,961.3071286664175,4220.390907161186,1641.7737082412773,1362.4672675739064,1257.1839603993599,2070.4847774601444,972.3524619081644,3491.9965194389256,2791.616196331665
2021-05-12 00:00:00,3573.0195979658347,938.6087471982253,4120.739047834471,1603.0081516331554,1330.2966939298512,1227.4993359355587,2120.555324366043,995.8668678497344,3491.9965194389256,2725.7005618298963
2021-05-12 01:00:00,3547.5647524639867,931.9219267116497,4120.739047834471,1591.5880281999516,1320.8194168293053,1218.7544060259524,2135.7709474557605,1003.0125125469644,3491.9965194389256,2706.2821722064023
2021-05-12 02:00:00,3485.6125835767684,948.485610485736,4120.739047834471,1619.8764073464195,1344.295240839832,1218.7544060259524,2098.473349899777,985.496609410836,3491.9965194389256,2754.382770356342
2021-05-12 03:00:00,3567.290405420031,926.7687806486006,4120.739047834471,1582.787199132162,1313.5158271371415,1218.7544060259524,2147.646552114944,1008.5895993976922,3491.9965194389256,2691.3175416708655
2021-05-12 04:00:00,3474.376645908092,951.552959332789,4120.739047834471,1625.1149960772466,1348.6426156565963,1218.7544060259524,2091.7088816195255,982.3198425698495,3491.9965194389256,2763.2902885322565
2021-05-12 05:00:00,3439.3424056851372,961.2457816894766,4120.739047834471,1641.6689364666609,1362.3803200775712,1218.7544060259524,2070.6169163826958,972.41451771657,3491.9965194389256,2791.438045968147
2021-05-12 06:00:00,3439.3424056851372,984.4962859501385,4120.739047834471,1681.3774390463316,1395.333421188644,1218.7544060259524,2021.7158812811854,949.4493443482637,3491.9965194389256,2858.95703374158
2021-05-12 07:00:00,3549.072173364025,1015.9059381439614,4120.739047834471,1735.0205876500033,1439.8505393123098,1257.6378965472193,1959.2087235990616,920.0943887742111,3491.9965194389256,2950.1700198629464
2021-05-12 08:00:00,3434.8417706826826,983.2079994343762,3988.1089806547743,1679.1772317793843,1393.507523765603,1217.1595753600413,2024.3649131341149,950.6933972734096,3379.6031532033617,2855.215876107696
2021-05-12 09:00:00,3270.2471191643517,936.0935211436419,3797.00224220448,1598.712508873877,1326.7318465801047,1158.8343395781412,2126.253126862865,998.5427012321211,3217.65548853373,2718.3963969256465
2021-05-12 10:00:00,3383.8345739882,968.6074189224039,3928.8857986871053,1654.2415494206462,1372.8140196378054,1199.084827813046,2054.8797557033668,965.0239456647626,3329.416246704179,2812.8160895903425
2021-05-12 11:00:00,3295.1077696540997,943.2097704688048,3825.8673224912436,1610.8660347293962,1336.8177561549976,1167.6438803993656,2110.211152052062,991.0089806894918,3242.116333718205,2739.061839093769
2021-05-12 12:00:00,3299.3940887040562,944.4367100076261,3830.84406047172,1612.961470221727,1338.5567060817034,1169.1627667478526,2107.469728015619,989.7215380383849,3242.116333718205,2742.6248463641346
2021-05-12 13:00:00,3330.110273100304,935.7254392819955,3795.509220810338,1598.0838782261774,1326.2101616020932,1158.3786736735954,2127.0895209336163,998.9354932210668,3242.116333718205,2717.327494744537
2021-05-12 14:00:00,3502.563232354086,889.6538595992589,3795.509220810338,1519.4002754891515,1260.9125918542943,1101.3444912879088,2237.242894966243,1050.666327272165,3242.116333718205,2583.536571742298
2021-05-12 15:00:00,3507.642565817205,888.3655730834968,3795.509220810338,1517.2000682222038,1259.0866944312534,1101.3444912879088,2240.487291126335,1052.1899784614968,3242.116333718205,2579.7954141084138
2021-05-12 16:00:00,3504.2547082165534,889.2244307606716,3795.509220810338,1518.6668730668355,1260.3039593799474,1101.3444912879088,2238.3233158192793,1051.1737204622927,3242.116333718205,2582.28951919767
