Date,HARD,ASR,AXS,STRAX,KNC,TRU,CTK,EGLD,FIL,BNT
2021-02-21 04:00:00,2305.4778127744503,628.61293758339,633.2491872042749,1899.2334650227394,181.43413097366624,490.83109299608515,442.70406634277214,418.7660340187491,1316.3327238460345,732.0076250846538
2021-02-21 05:00:00,2465.1633192829427,672.1528817891405,677.1102543741712,1899.2334650227394,194.00089736886832,524.8277817783011,473.3673078953947,447.77124321239694,1407.5065605996838,684.5904793461222
2021-02-21 06:00:00,2622.50481835645,715.0537075478344,720.3274893654274,2020.453928648724,206.3831974683612,558.3254365967417,503.5804468197221,476.35068786742266,1497.3420658046562,728.2851471310953
2021-02-21 07:00:00,2726.520148283999,743.4145886359834,748.8975422926072,2100.590361772045,214.56888934046526,580.4700687392857,523.5537509503293,495.2439892687894,1556.7305282772159,757.1708213651085
2021-02-21 08:00:00,2704.838079510369,737.5027430007073,742.9420946401809,2083.885865853381,212.8625761051534,575.854004574361,519.390301638597,491.3056672865327,1544.3509614519498,751.1495822290043
2021-02-21 09:00:00,2694.143545588241,734.5867650860104,740.004610325133,2075.646486109716,212.0209486309794,573.5771621146348,517.3367083969995,489.3631165790683,1538.2448237611095,748.1796467091692
2021-02-21 10:00:00,2567.2741431695663,699.9944791390562,705.157193656206,1977.9026113423954,202.03671037570865,546.5669488252778,492.9749036405121,466.31861092613326,1465.8076286889439,712.947260953316
2021-02-21 11:00:00,2627.485834155796,716.4118342478299,721.6956327450383,2024.2914479813887,206.77518834674356,559.3858837697646,504.53691490484954,477.25543751199496,1500.186020345595,729.6684047704703
2021-02-21 12:00:00,3050.57917617096,831.7727139415986,837.9073409896818,2350.2548548266786,240.07135472228845,649.4615142312693,585.7804393121655,554.10593673333,1741.7548648818702,847.1639360209372
2021-02-21 13:00:00,2907.3017217073766,792.7065988652462,798.55309907027,2239.8697399046937,228.795852397052,618.9580631954827,558.2679161576106,528.0810793100387,1659.9493489689626,807.3749368647888
2021-02-21 14:00:00,3034.0246236613634,827.2589399092591,833.3602762280318,2337.5007464563464,238.76856150884083,645.9370868621036,582.6015894998292,551.0989746793095,1732.3028983193353,842.566638572425
2021-02-21 15:00:00,2947.88235042559,803.7713369799187,809.6994436629869,2271.1342356443565,231.98942514152085,627.5975886933488,566.0603179099744,535.4521278849384,1683.1192139054408,818.644418220876
2021-02-21 16:00:00,3238.2462714346098,882.9421346090903,889.454154792101,2494.839039095658,254.84018752252135,689.4154209560569,621.816780990064,588.1937101067821,1848.9050344978555,818.644418220876
2021-02-21 17:00:00,3237.5137691111763,882.742410094385,889.2529572362758,2494.2746980173247,254.78254180511217,689.259472842377,621.6761239187216,588.0606586884627,1848.4868058888937,818.4592380683649
2021-02-21 18:00:00,3491.252573948523,951.9269819882927,958.9477905741292,2689.7624475519638,274.7510183156535,743.2798994210905,670.3997334316961,634.1496699943323,1993.3611960332237,882.6056428981943
2021-02-21 19:00:00,3478.2140325914093,948.3718856265393,955.3664740804409,2679.717176357633,273.7249245457701,740.5040229975888,667.8960375618033,631.7813547482457,1985.9167267937064,879.309436183498
2021-02-21 20:00:00,3281.610408981869,894.7658258796424,901.3650500969533,2528.248030932986,258.2528139931449,698.647549285906,630.1436796135281,596.0703540712955,1873.6641681483868,829.6070832495301
2021-02-21 21:00:00,3273.992384818162,892.6886909267077,899.2725955163713,2522.378883718321,257.65329853208954,697.0256889036355,628.6808460715683,594.686619320773,1869.314590615186,827.6812096634154
2021-02-21 22:00:00,3410.3843174414715,929.8773955648305,936.735580411026,2627.459192503973,268.3869311136796,726.063227670831,654.8711927555057,619.4607934118613,1947.1887576038537,862.1617540609742
2021-02-21 23:00:00,3498.870598112233,954.0041169412281,961.0402451547119,2695.631594766631,275.3505337767091,744.9017598033619,671.8625669736563,635.5334047448551,1997.7107735664263,884.5315164843098
2021-02-22 00:00:00,3322.9235400235166,906.0302885090204,912.7125922454956,2560.0768677509823,261.50403245502304,707.4430228974521,638.0767384372344,603.5744540645146,1897.252261693827,840.0512438511539
2021-02-22 01:00:00,3460.1944754349456,943.4586625647893,950.4170142071404,2665.8343858306343,272.3068398975041,736.6676994010634,664.4358736067825,628.5082898575862,1975.6283030132483,874.7540044317258
2021-02-22 02:00:00,3267.2533634425745,890.8512253914192,897.4215780027795,2517.186945797655,257.12295793192504,695.5909662577805,627.3868010152192,593.4625462722338,1865.4668874127385,825.9775522603138
2021-02-22 03:00:00,3119.5808950383916,850.5867632268357,856.8601507484168,2403.4157844056713,245.5015813022336,664.1518265399149,599.0303354326106,566.6393803390256,1781.1519998460617,788.6452335140851
2021-02-22 04:00:00,2972.054927098892,810.3622459651923,816.3389630052185,2289.7574912293526,233.89173381602376,632.7438764447847,570.7020012642699,539.842824689481,1696.9207580011755,751.3499507983581
2021-02-22 05:00:00,3157.817516321616,861.0123828944509,867.3626631624926,2432.8743886946663,248.5106877509929,632.7438764447847,606.3726345566788,539.842824689481,1802.9835332338612,751.3499507983581
2021-02-22 06:00:00,3160.0150232919177,861.6115564385669,867.9662558299684,2434.5674119296673,248.68362490322053,633.1841992537236,606.7946057707059,539.842824689481,1804.2382190607468,751.3499507983581
2021-02-22 07:00:00,3082.369777007971,840.4407578798074,846.6393149124958,2374.7472576263413,242.57317885784698,617.6261266712258,591.8849562084214,539.842824689481,1759.905986510807,751.3499507983581
2021-02-22 08:00:00,2835.0769926168377,773.0137617153058,778.715020065904,2184.2257095810346,223.1119846605064,568.0751332386674,544.399128923259,539.842824689481,1618.7120081253395,751.3499507983581
2021-02-22 09:00:00,2835.0769926168377,773.0137617153058,778.715020065904,2184.2257095810346,223.1119846605064,568.0751332386674,544.399128923259,539.842824689481,1618.7120081253395,716.3681454328139
2021-02-22 10:00:00,2835.0769926168377,773.0137617153058,778.715020065904,2184.5485492681173,223.1119846605064,568.0751332386674,544.399128923259,539.842824689481,1618.7120081253395,716.2622782192035
2021-02-22 11:00:00,2835.0769926168377,773.0137617153058,778.715020065904,2085.0063124172307,223.1119846605064,568.0751332386674,544.399128923259,539.842824689481,1618.7120081253395,750.4580256954749
2021-02-22 12:00:00,2835.0769926168377,773.0137617153058,778.715020065904,1931.872687510407,223.1119846605064,568.0751332386674,544.399128923259,539.842824689481,1618.7120081253395,750.4580256954749
2021-02-22 13:00:00,2835.0769926168377,773.0137617153058,778.715020065904,2141.3956444278956,223.1119846605064,512.4923258405228,544.399128923259,539.842824689481,1618.7120081253395,750.4580256954749
2021-02-22 14:00:00,2835.0769926168377,773.0137617153058,778.715020065904,2259.7701963586796,235.44542770420486,512.4923258405228,544.399128923259,539.842824689481,1708.1930478227043,750.4580256954749
2021-02-22 15:00:00,2835.0769926168377,793.0394527659813,798.888407889889,2318.311792949906,241.54487590036138,525.7689497396251,558.5023303201951,553.8279904893326,1752.4454892730387,769.8993879497895
2021-02-22 16:00:00,2835.0769926168377,738.520981357801,743.9678428764305,2158.9366007594567,224.9395766751635,489.6243173966649,520.1074015171399,515.7544049202517,1631.971471280494,716.9717087243497
2021-02-22 17:00:00,2835.0769926168377,729.943801183523,735.3274028709371,2133.862718395936,222.32712919408917,483.9378222339981,514.0668759188202,509.76443500965377,1613.0177601445976,708.6448017293953
2021-02-22 18:00:00,2835.0769926168377,729.943801183523,735.3274028709371,2180.566859794082,227.19323308587568,494.52983468291393,514.0668759188202,520.9217180190938,1648.3220976251941,708.6448017293953
2021-02-22 19:00:00,2835.0769926168377,729.943801183523,735.3274028709371,2285.0593051802566,238.08029962717683,494.52983468291393,514.0668759188202,545.8842106508139,1727.3094517580505,708.6448017293953
2021-02-22 20:00:00,2835.0769926168377,737.3690560133072,735.3274028709371,2308.303762650301,240.50213935212125,494.52983468291393,514.0668759188202,551.4371441301664,1744.8802740986239,708.6448017293953
2021-02-22 21:00:00,2835.0769926168377,720.4215993879196,735.3274028709371,2255.2504407395036,234.97451442435448,494.52983468291393,514.0668759188202,538.7630876240511,1704.776499034259,708.6448017293953
2021-02-22 22:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,494.52983468291393,514.0668759188202,522.9269439977493,1654.6671168037358,730.1051624719987
2021-02-22 23:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,494.52983468291393,514.0668759188202,516.8855580364165,1635.5507128683892,738.6386705382935
2021-02-23 00:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,494.52983468291393,514.0668759188202,501.1779545369509,1585.8480626364883,761.7886180991502
2021-02-23 01:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,494.52983468291393,514.0668759188202,463.6442375005853,1467.0823190381675,823.4582262180722
2021-02-23 02:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,494.52983468291393,514.0668759188202,475.4699291695771,1504.5016629116105,802.9775133735029
2021-02-23 03:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,507.819071259813,514.0668759188202,475.4699291695771,1465.1300054447702,824.5554999635186
2021-02-23 04:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,507.90367017217307,514.0668759188202,475.4699291695771,1464.8859662455952,824.692864829128
2021-02-23 05:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,228.0677863198835,507.90367017217307,514.0668759188202,475.4699291695771,1464.8859662455952,824.692864829128
2021-02-23 06:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,220.7095353285545,507.90367017217307,514.0668759188202,475.4699291695771,1417.6237080054411,798.0854373265888
2021-02-23 07:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2188.960691658266,191.92243635559277,507.90367017217307,514.0668759188202,475.4699291695771,1417.6237080054411,693.9913190593405
2021-02-23 08:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2322.285933733005,203.61205023682632,507.90367017217307,514.0668759188202,475.4699291695771,1417.6237080054411,736.2609500143211
2021-02-23 09:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2282.2739163389606,200.10389959207907,507.90367017217307,514.0668759188202,475.4699291695771,1417.6237080054411,723.5754811361741
2021-02-23 10:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2195.6052866045693,192.50501732908873,507.90367017217307,514.0668759188202,475.4699291695771,1417.6237080054411,696.0979312196105
2021-02-23 11:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2398.5543278992686,210.2990666282578,507.90367017217307,514.0668759188202,435.23895955300037,1417.6237080054411,760.4411939408969
2021-02-23 12:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2502.412235864313,219.4050605400745,507.90367017217307,514.0668759188202,417.1751860642792,1417.6237080054411,793.3684579242454
2021-02-23 13:00:00,2835.0769926168377,699.2458726511278,735.3274028709371,2527.1127953386153,221.5707419850268,507.90367017217307,514.0668759188202,417.1751860642792,1417.6237080054411,801.1995596504663
2021-02-23 14:00:00,2835.0769926168377,696.6479314266454,732.5954062326631,2517.723693784057,220.7475297398696,507.90367017217307,514.0668759188202,417.1751860642792,1417.6237080054411,798.2228250761722
2021-02-23 15:00:00,2835.0769926168377,653.8418537124776,687.5805077774025,2363.020189708168,207.1835249004317,507.90367017217307,514.0668759188202,417.1751860642792,1417.6237080054411,798.2228250761722
2021-02-23 16:00:00,2835.0769926168377,653.8418537124776,694.3054225793088,2386.1318243040055,209.2098935038958,507.90367017217307,514.0668759188202,417.1751860642792,1417.6237080054411,798.2228250761722
2021-02-23 17:00:00,2835.0769926168377,653.8418537124776,676.6945519418169,2325.6082312061562,203.90334072357425,507.90367017217307,514.0668759188202,417.1751860642792,1454.5171448783778,798.2228250761722
2021-02-23 18:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2200.805404388634,192.96095026486822,507.90367017217307,514.0668759188202,417.1751860642792,1536.999608331706,798.2228250761722
2021-02-23 19:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2347.9976272208746,205.86638530818016,507.90367017217307,514.0668759188202,417.1751860642792,1440.6475566005458,798.2228250761722
2021-02-23 20:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2382.231735965959,208.86794380206138,507.90367017217307,514.0668759188202,417.1751860642792,1419.9445811631015,798.2228250761722
2021-02-23 21:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2536.501896893174,222.39395423018408,507.90367017217307,514.0668759188202,417.1751860642792,1419.9445811631015,798.2228250761722
2021-02-23 22:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2680.22737453604,234.99543398297652,507.90367017217307,514.0668759188202,417.1751860642792,1419.9445811631015,798.2228250761722
2021-02-23 23:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2512.956919148665,220.32959121540506,476.2058825106598,514.0668759188202,391.1396772816094,1331.3271828884112,748.4064935516121
2021-02-24 00:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2717.350437605602,238.25028855229053,514.9384986946329,514.0668759188202,422.9533602932479,1439.6118275850306,809.278781208997
2021-02-24 01:00:00,2835.0769926168377,653.8418537124776,640.3800120115234,2888.809876763474,253.28341062923994,547.4300996913657,514.0668759188202,449.64088095389485,1530.4484871291224,860.3426719858995
2021-02-24 02:00:00,3047.1513553827144,702.7516698609783,688.2828320509872,3104.903660234555,272.2299570716291,588.379918639227,552.521000943799,483.27570059022787,1644.9317581299304,924.6995216929299
2021-02-24 03:00:00,3104.564535142193,715.9926294466351,701.2511757114034,3163.4049853052684,277.3592025991476,599.4659324586681,562.9313756998929,492.3813837137004,1675.924889650871,942.1223319411567
2021-02-24 04:00:00,3295.9418010071236,760.1291613988251,744.4789879127916,3358.4094022076483,294.4566876908759,636.4193118568053,597.6326248868727,522.7336607919424,1779.2353280540074,1000.1983661019134
2021-02-24 05:00:00,3186.785878995275,734.954991322391,719.8231246571852,3247.184660715181,284.704788786705,615.3421991630532,577.8400605357807,505.42162127324156,1720.3101150388857,967.0735169880006
2021-02-24 06:00:00,3064.729711654753,706.8056920551054,692.2533866531888,3122.8151770463287,273.8003927393138,591.77415496913,555.7083749431957,486.063613447785,1654.421013212885,930.0339129788069
2021-02-24 07:00:00,3083.4421554282117,711.1212640682082,696.4801060684355,3141.8822755878946,275.47214683717164,595.3873742880589,559.1013859748114,489.03139165099077,1664.5224783011913,935.7124585411918
2021-02-24 08:00:00,3274.3941384801074,755.1597148382818,739.6118564649311,3336.453349341601,292.5316375175849,632.258635065311,593.7255212747087,519.316219224614,1767.6033379523199,993.6594348482571
2021-02-24 09:00:00,3057.3581428955113,705.1056182317619,690.5883153683947,3115.3038958026827,273.14182294318806,590.3507655404612,554.3717342337713,484.8944887010676,1650.4416481780981,927.7969101815039
2021-02-24 10:00:00,3183.241855553332,734.1376481380911,719.0226096164188,3243.573467809581,284.38816869241373,614.6578773223468,577.1974448100958,504.8595420680889,1718.3969587721608,965.9980348739125
2021-02-24 11:00:00,3177.287896170868,732.7645115884676,717.6777443479311,3237.506663728174,283.85624693400445,613.5082166299604,576.1178503909455,503.91524900343256,1715.1828562440635,964.1912249222446
2021-02-24 12:00:00,3063.5956241533304,706.5441422361292,691.9972218401433,3121.659595316536,273.69907430914054,591.5551719801039,555.5027379109765,485.88374810213605,1653.808803207533,929.6897587022985
2021-02-24 13:00:00,2976.6961693568855,686.5028873570981,672.3685930405504,3033.1131452712348,265.93554959711884,574.775600445987,539.7458003171851,472.1015659917938,1606.8982115474428,903.3189372648591
2021-02-24 14:00:00,3047.860160071104,702.9151384978384,688.4429350591407,3105.6258988156756,272.2932810904874,588.5167830073684,552.6495240889362,483.38811643125854,1645.3143893832757,924.9146181157479
2021-02-24 15:00:00,2905.106895829633,669.9925550342417,656.198189217068,2960.1670485781215,259.5398236924352,560.9522992637206,526.7649626583518,460.74756604771056,1568.2524549596026,881.5941985602797
2021-02-24 16:00:00,3011.569360025604,694.5455442906078,680.2456610416918,2960.1670485781215,269.0510913249447,581.5093273585361,546.0691390579233,477.6324253704954,1625.7236692120134,881.5941985602797
2021-02-24 17:00:00,3029.289477235322,698.6322602121074,684.2482362455246,2960.1670485781215,269.0510913249447,584.9309365620677,546.0691390579233,480.4428213962588,1635.2894505456384,881.5941985602797
2021-02-24 18:00:00,2919.70827241044,673.3600089535572,659.4963111850261,2960.1670485781215,269.0510913249447,563.7717052474308,546.0691390579233,463.0633323729396,1576.1346587785094,881.5941985602797
2021-02-24 19:00:00,2885.9691692431393,665.5789018390226,651.8754079969291,2960.1670485781215,269.0510913249447,557.2569613239069,546.0691390579233,457.7123383398863,1557.9214111192887,881.5941985602797
2021-02-24 20:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2960.1670485781215,269.0510913249447,539.8204408227123,546.0691390579233,443.3905601925977,1509.1741894431434,881.5941985602797
2021-02-24 21:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2960.1670485781215,269.0510913249447,544.7201852021686,546.0691390579233,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-24 22:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2960.1670485781215,269.0510913249447,542.5851010591655,546.0691390579233,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-24 23:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2960.1670485781215,269.0510913249447,542.5851010591655,526.6985778991851,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 00:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2960.1670485781215,269.0510913249447,542.5851010591655,542.5383426598246,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 01:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2914.731654633406,269.0510913249447,542.5851010591655,534.2109601424418,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 02:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2988.477521818747,269.0510913249447,542.5851010591655,547.727075923801,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 03:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2979.7322293734665,269.0510913249447,542.5851010591655,546.1242418973844,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 04:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2897.8553869569237,269.0510913249447,542.5851010591655,531.1178839257193,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 05:00:00,2795.6674519424296,644.7529975030639,631.4782847582006,2782.8806326539475,269.0510913249447,542.5851010591655,510.04535267204574,447.41504730149023,1509.1741894431434,881.5941985602797
2021-02-25 06:00:00,2795.6674519424296,625.278552521466,631.4782847582006,2869.554092910067,269.0510913249447,542.5851010591655,525.9308330210466,447.41504730149023,1509.1741894431434,854.9660823941716
2021-02-25 07:00:00,2795.6674519424296,604.2546587191798,653.4493729503004,2969.394780339991,269.0510913249447,542.5851010591655,544.2295979891476,447.41504730149023,1509.1741894431434,826.2193485611817
2021-02-25 08:00:00,2795.6674519424296,604.2546587191798,651.3207666938221,2959.7219999088948,269.0510913249447,542.5851010591655,542.4567743012007,447.41504730149023,1509.1741894431434,828.9195475483845
2021-02-25 09:00:00,2795.6674519424296,604.2546587191798,640.692855736186,2911.42680730501,269.0510913249447,542.5851010591655,533.6052489231532,447.41504730149023,1509.1741894431434,842.6697916216784
2021-02-25 10:00:00,2795.6674519424296,604.2546587191798,648.3639101326278,2946.285496940987,269.0510913249447,542.5851010591655,539.9941369122552,447.41504730149023,1509.1741894431434,832.6998261304686
2021-02-25 11:00:00,2795.6674519424296,604.2546587191798,637.1435718505992,2895.298205029026,269.0510913249447,542.5851010591655,530.6492045497674,447.41504730149023,1509.1741894431434,847.3639837071239
2021-02-25 12:00:00,2795.6674519424296,604.2546587191798,627.36312891526,2850.854063824198,264.9210349896806,542.5851010591655,522.5034984749062,447.41504730149023,1509.1741894431434,860.5741879829776
2021-02-25 13:00:00,2795.6674519424296,604.2546587191798,623.0323383800828,2831.174150823687,263.09224165130513,542.5851010591655,518.8965711604103,447.41504730149023,1509.1741894431434,866.5561672777036
2021-02-25 14:00:00,2795.6674519424296,604.2546587191798,615.1003160872981,2795.1295748110215,259.7427308839142,542.5851010591655,512.2903343464507,447.41504730149023,1509.1741894431434,877.7308369324356
2021-02-25 15:00:00,2795.6674519424296,604.2546587191798,644.1861005506086,2927.3007576794103,272.0249893851908,542.5851010591655,512.2903343464507,447.41504730149023,1509.1741894431434,838.100224104874
2021-02-25 16:00:00,2795.6674519424296,604.2546587191798,657.3826291658336,2987.2682238837688,277.59758021478126,542.5851010591655,512.2903343464507,456.58060593361483,1509.1741894431434,838.100224104874
2021-02-25 17:00:00,2795.6674519424296,604.2546587191798,679.6242523980821,3088.3382725608994,286.98970668023964,542.5851010591655,512.2903343464507,472.02837312699694,1509.1741894431434,838.100224104874
2021-02-25 18:00:00,2778.5223576474755,600.5489235843705,675.456295338523,3069.3983049832163,285.22967417734117,539.2575691260547,509.1485922616898,469.1335470769482,1509.1741894431434,838.100224104874
2021-02-25 19:00:00,2783.5857900393153,601.6433322236215,676.6872112156891,3074.991814338336,285.7494616706354,540.2402836381558,510.07643776461396,469.98847127499545,1509.1741894431434,838.100224104874
2021-02-25 20:00:00,2813.765720183953,608.1664125624674,684.0239251899226,3108.3311992727427,288.84758741295923,546.0976256607593,515.6067401951148,475.0841357530298,1509.1741894431434,838.100224104874
2021-02-25 21:00:00,2837.360613708476,613.266205216372,689.7598226625905,3134.3961780162463,291.26972512717475,546.0976256607593,519.9303717072063,479.06796408595517,1509.1741894431434,838.100224104874
2021-02-25 22:00:00,2988.3481656509275,645.900605851698,726.4647612413933,3301.1902060470707,306.7693773530589,546.0976256607593,547.5979912636767,504.56112796576656,1509.1741894431434,838.100224104874
2021-02-25 23:00:00,3008.359050334538,650.2257519940844,731.3293893764292,3301.1902060470707,308.82359804435447,546.0976256607593,551.2648733164805,507.9398221432424,1509.1741894431434,838.100224104874
2021-02-26 00:00:00,2972.397903007621,642.4531212435712,722.5872666856734,3301.1902060470707,305.13200049183934,546.0976256607593,544.6751953578992,501.86804065982216,1509.1741894431434,838.100224104874
2021-02-26 01:00:00,2972.397903007621,632.3626026753616,711.2381425386379,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,493.985584157367,1509.1741894431434,851.4736681345685
2021-02-26 02:00:00,2972.397903007621,622.9197756704513,700.6174974991117,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,486.60908783329165,1509.1741894431434,864.3811385046932
2021-02-26 03:00:00,2972.397903007621,636.8936691113307,716.3343757156216,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,497.5251380316134,1509.1741894431434,845.4160105601427
2021-02-26 04:00:00,2972.397903007621,681.6802453357842,766.7072490477569,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,532.5112724504492,1509.1741894431434,789.8719503392479
2021-02-26 05:00:00,2972.397903007621,666.4260821666115,749.5504111314682,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,520.5951080977891,1509.1741894431434,807.9517283306128
2021-02-26 06:00:00,2972.397903007621,689.3254094545654,775.3060060018212,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,538.4834802426514,1509.1741894431434,781.111645539308
2021-02-26 07:00:00,2972.397903007621,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,517.5505177058405,1509.1741894431434,812.7046596582396
2021-02-26 08:00:00,2972.397903007621,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,509.0282850790935,1509.1741894431434,826.3110905177206
2021-02-26 09:00:00,2972.397903007621,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,487.9242475301385,1509.1741894431434,862.0512702068366
2021-02-26 10:00:00,2972.397903007621,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,494.1207893205366,1509.1741894431434,851.2406813047834
2021-02-26 11:00:00,2972.397903007621,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,485.0923570135193,1509.1741894431434,867.0837857302059
2021-02-26 12:00:00,2911.0586513548433,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,495.3137938601603,1509.1741894431434,849.1903972026698
2021-02-26 13:00:00,2985.656126672154,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,482.93823654740606,1509.1741894431434,870.9513671046474
2021-02-26 14:00:00,3016.3257524985447,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,478.02778050667615,1509.1741894431434,879.8980613684156
2021-02-26 15:00:00,2951.9514857900303,662.5286301638025,745.1668240702097,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,488.45230407508444,1509.1741894431434,861.1193228876944
2021-02-26 16:00:00,2948.9164707342925,662.5286301638025,745.933747295243,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,488.9550175671721,1509.1741894431434,861.1193228876944
2021-02-26 17:00:00,2898.5991158628713,662.5286301638025,758.8825586254537,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,497.44288434407383,1509.1741894431434,861.1193228876944
2021-02-26 18:00:00,2791.574900739531,662.5286301638025,787.9768201429093,3301.1902060470707,305.13200049183934,546.0976256607593,536.1203996994025,516.513995153786,1509.1741894431434,861.1193228876944
2021-02-26 19:00:00,2745.2509867309227,662.5286301638025,801.2732985463446,3301.1902060470707,305.13200049183934,555.3125861775528,536.1203996994025,525.2297555747446,1509.1741894431434,861.1193228876944
2021-02-26 20:00:00,2731.673287797365,662.5286301638025,805.2560030885608,3301.1902060470707,305.13200049183934,558.0727504852011,536.1203996994025,527.8403940885071,1509.1741894431434,861.1193228876944
2021-02-26 21:00:00,2757.5507845883817,662.5286301638025,797.6992937969923,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,522.8870172801692,1509.1741894431434,861.1193228876944
2021-02-26 22:00:00,2765.5376663140028,662.5286301638025,795.3955356562976,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,521.3769178829529,1509.1741894431434,861.1193228876944
2021-02-26 23:00:00,2765.5376663140028,662.5286301638025,755.6344879728642,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,495.3137938601603,1509.1741894431434,861.1193228876944
2021-02-27 00:00:00,2765.5376663140028,662.5286301638025,771.769484325365,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,505.8901854681146,1509.1741894431434,861.1193228876944
2021-02-27 01:00:00,2765.5376663140028,662.5286301638025,767.5110304769528,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,503.0987949675381,1509.1741894431434,861.1193228876944
2021-02-27 02:00:00,2765.5376663140028,662.5286301638025,759.0080421549621,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,497.5251380316134,1509.1741894431434,861.1193228876944
2021-02-27 03:00:00,2765.5376663140028,662.5286301638025,755.1786623974492,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,495.01500297820496,1509.1741894431434,861.1193228876944
2021-02-27 04:00:00,2765.5376663140028,662.5286301638025,762.5385076038251,3301.1902060470707,305.13200049183934,552.835666225304,536.1203996994025,499.8393365805173,1509.1741894431434,861.1193228876944
2021-02-27 05:00:00,2765.5376663140028,662.5286301638025,755.3443535087205,3301.1902060470707,302.25323881751564,552.835666225304,531.0623826543531,495.1236124901302,1509.1741894431434,861.1193228876944
2021-02-27 06:00:00,2765.5376663140028,662.5286301638025,767.1689642795252,3301.1902060470707,306.98489119120484,552.835666225304,539.3759497588584,502.8745726633739,1509.1741894431434,861.1193228876944
