Date,ATM,UTK,ASR,DIA,AUDIO,XRP,MDT,TFUEL,TRU,HARD
2021-06-22 10:00:00,3981.027118538704,6622.464307261668,2969.207689980391,2099.278881035898,5731.91022120283,5824.38802733705,610.1982424459759,4069.1015688420594,6947.664725764658,3934.3499012841667
2021-06-22 11:00:00,4145.5729648941,6896.187384736397,3091.9324988814938,2186.0473480497203,5731.91022120283,5824.38802733705,635.4192678894557,4237.287753365452,6947.664725764658,4096.96646105347
2021-06-22 12:00:00,4338.265833501186,7216.733215402002,3235.650471715237,2287.658328720851,5731.91022120283,5824.38802733705,664.9545727881264,4237.287753365452,6947.664725764658,4287.400021541431
2021-06-22 13:00:00,3964.5862985801364,6595.114897143181,2956.9454753315035,2090.6092927366344,5731.91022120283,6373.361979558623,607.6782497043109,4237.287753365452,6947.664725764658,3918.101848594496
2021-06-22 14:00:00,3779.5128099512567,6287.2439542506745,2818.9103378441514,1993.0161705222704,5731.91022120283,6685.449911301018,579.3108173502854,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 15:00:00,3707.5717385342546,6167.569517604249,2765.2538376203597,1955.0801385868124,5731.91022120283,6815.173208230086,568.2839355855491,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 16:00:00,3720.9157121225553,6189.767303797176,2775.206301598506,1962.1166950102975,5731.91022120283,6790.732587069537,570.3292542905913,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 17:00:00,3672.1168175373396,6108.590027681799,2738.810153380819,1936.3840170429482,5731.91022120283,6880.974880585415,562.8495263654684,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 18:00:00,3753.126934428,6243.350880009885,2799.230706890199,1979.1023463773229,5731.91022120283,6732.451105840537,575.2664804517216,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 19:00:00,3710.6426151812984,6172.677940727606,2767.5442190430144,1979.1023463773229,5731.91022120283,6809.533064885349,568.7546290716771,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 20:00:00,3873.1837326186364,6443.066138707607,2888.7738217215565,1979.1023463773229,5731.91022120283,6809.533064885349,593.668376512281,4237.287753365452,6947.664725764658,3735.198331477882
2021-06-22 21:00:00,3826.8643371829917,6366.013525431491,2854.226982167939,1979.1023463773229,5731.91022120283,6809.533064885349,586.5686977498902,4186.61403877509,6947.664725764658,3735.198331477882
2021-06-22 22:00:00,3810.589042298459,6338.939467342044,2842.088222674737,1979.1023463773229,5731.91022120283,6809.533064885349,584.0740761263438,4168.808762171283,6947.664725764658,3735.198331477882
2021-06-22 23:00:00,3707.5717385342546,6167.569517604249,2765.2538376203597,1979.1023463773229,5731.91022120283,6998.740391326729,584.0740761263438,4056.107173566379,6947.664725764658,3735.198331477882
2021-06-23 00:00:00,3664.107838655036,6095.267039617068,2732.8367397420407,1979.1023463773229,5731.91022120283,7081.759932520397,584.0740761263438,4008.557389361539,6947.664725764658,3735.198331477882
2021-06-23 01:00:00,3632.4182573477465,6042.551216571726,2709.2013949658913,1979.1023463773229,5682.336943614044,7081.759932520397,584.0740761263438,3973.8887849130037,6947.664725764658,3735.198331477882
2021-06-23 02:00:00,3649.1847820219023,6070.442438586857,2721.706533090904,1979.1023463773229,5708.565487746937,7081.759932520397,584.0740761263438,3992.231470045647,6947.664725764658,3735.198331477882
2021-06-23 03:00:00,3630.4558487808386,6039.286737254292,2707.737752937277,1979.1023463773229,5679.2670695224115,7081.759932520397,584.0740761263438,3971.7418974008956,6947.664725764658,3735.198331477882
2021-06-23 04:00:00,3560.2510072017667,5922.500530149774,2655.3762016884248,1979.1023463773229,5569.442832151517,7081.759932520397,584.0740761263438,3894.937352100165,6947.664725764658,3735.198331477882
2021-06-23 05:00:00,3609.977854468619,6005.221461540532,2692.464453766802,1979.1023463773229,5647.232525214068,7180.672507457561,584.0740761263438,3949.338840767693,6947.664725764658,3735.198331477882
2021-06-23 06:00:00,3579.2137289445172,5954.045140163885,2669.519350565592,1979.1023463773229,5599.106975065771,7119.479026701595,584.0740761263438,3915.682690859684,6947.664725764658,3735.198331477882
2021-06-23 07:00:00,3623.6040852484934,6027.888784393472,2669.519350565592,1979.1023463773229,5668.548582197887,7207.776690553919,584.0740761263438,3964.246024313323,6947.664725764658,3735.198331477882
2021-06-23 08:00:00,3634.3827885848223,6045.819226964684,2669.519350565592,1979.1023463773229,5685.4101382833915,7229.216805101273,584.0740761263438,3976.037994639839,6947.664725764658,3735.198331477882
2021-06-23 09:00:00,3576.356453482348,5949.292043990258,2669.519350565592,1979.1023463773229,5594.637224952626,7113.795568191722,574.748784863017,3912.5568132459066,6947.664725764658,3735.198331477882
2021-06-23 10:00:00,3593.568864221034,5977.925000351709,2669.519350565592,1979.1023463773229,5621.563286463093,7148.033086969115,577.5149554853525,3931.3873005823843,6947.664725764658,3735.198331477882
2021-06-23 11:00:00,3512.793400989718,5843.554495900519,2669.519350565592,1979.1023463773229,5495.203003495024,6987.361146174721,564.5336992982795,3843.01842764718,6947.664725764658,3735.198331477882
2021-06-23 12:00:00,3512.793400989718,5871.176339631142,2669.519350565592,1979.1023463773229,5521.178227776252,7020.3896389875235,567.2021884231139,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 13:00:00,3512.793400989718,5842.027567628796,2669.519350565592,1979.1023463773229,5493.7670999142865,6985.535339760779,564.3861859198377,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 14:00:00,3512.793400989718,6049.090774165423,2669.519350565592,1979.1023463773229,5688.48665892099,7233.128718956847,584.390133526845,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 15:00:00,3512.793400989718,6018.153297796877,2669.519350565592,1979.1023463773229,5688.48665892099,7196.1355976485875,581.401327998713,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 16:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7176.817112822684,579.8405190644881,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 17:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7264.577104691438,586.9309601943528,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 18:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,595.0154086818781,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 19:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,593.2177790483986,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 20:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,586.1345816866262,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 21:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,579.2185394248371,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 22:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,565.4204014437745,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-23 23:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,572.767418062906,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-24 00:00:00,3512.793400989718,6001.997181561181,2669.519350565592,1979.1023463773229,5688.48665892099,7364.640150210602,572.767418062906,3861.1839559291266,6947.664725764658,3735.198331477882
2021-06-24 01:00:00,3512.793400989718,5981.117876407232,2669.519350565592,1972.2175910915569,5688.48665892099,7364.640150210602,572.767418062906,3861.1839559291266,6923.495702099966,3735.198331477882
2021-06-24 02:00:00,3512.793400989718,6106.393707330909,2669.519350565592,2013.52612280615,5688.48665892099,7364.640150210602,572.767418062906,3861.1839559291266,7068.509844088099,3735.198331477882
2021-06-24 03:00:00,3512.793400989718,6103.181506537993,2669.519350565592,2012.4669296852624,5688.48665892099,7364.640150210602,572.4661201049558,3861.1839559291266,7064.791532755069,3733.2334717559042
2021-06-24 04:00:00,3512.793400989718,6238.0939398404125,2669.519350565592,2056.9530407625157,5688.48665892099,7364.640150210602,585.120634338855,3861.1839559291266,7220.960608742286,3815.7575800789305
2021-06-24 05:00:00,3512.793400989718,6241.306140633326,2669.519350565592,2058.0122338834026,5688.48665892099,7364.640150210602,585.4219322968048,3861.1839559291266,7224.678920075315,3817.722439800906
2021-06-24 06:00:00,3512.793400989718,6207.578032307723,2669.519350565592,2046.8907061140897,5688.48665892099,7364.640150210602,582.2583037383303,3861.1839559291266,7185.636651078512,3797.091412720151
2021-06-24 07:00:00,3512.793400989718,6284.670851337674,2669.519350565592,2072.3113410153765,5688.48665892099,7364.640150210602,589.4894547291295,3861.1839559291266,7274.876123071204,3844.248046047592
2021-06-24 08:00:00,3512.793400989718,6268.609847373099,2669.519350565592,2067.015375410941,5688.48665892099,7364.640150210602,587.9829649393794,3861.1839559291266,7256.284566406058,3834.423747437708
2021-06-24 09:00:00,3512.793400989718,6557.707918735427,2669.519350565592,2162.3427562907696,5688.48665892099,7364.640150210602,615.0997811548775,3861.1839559291266,7590.932586378669,4011.26112241562
2021-06-24 10:00:00,3634.1022105756965,6784.168074635915,2669.519350565592,2237.0158713133014,5884.929622160731,7364.640150210602,636.3412871903508,3994.523886809853,7853.073535357212,4149.783732814984
2021-06-24 11:00:00,3672.817788103136,6856.442592476496,2697.958832283265,2260.8477165332583,5947.6241848968175,7364.640150210602,643.1204912442254,4037.079183899447,7936.735540350364,4193.993076559462
2021-06-24 12:00:00,3581.6210943718343,6686.195950452017,2630.9680531260797,2204.710481126249,5799.943659340702,7364.640150210602,627.1516994728767,3936.837817421738,7739.665039699828,4089.855511294692
2021-06-24 13:00:00,3544.6262091789476,6617.133633404351,2603.792548373637,2181.9378290271793,5740.035521615108,7364.640150210602,620.6737933769523,3896.17386686946,7659.721346039707,4047.6110272721917
2021-06-24 14:00:00,3581.6210943718343,6686.195950452017,2630.9680531260797,2181.9378290271793,5799.943659340702,7364.640150210602,627.1516994728767,3936.837817421738,7739.665039699828,4089.855511294692
2021-06-24 15:00:00,3671.097095768585,6853.230391683585,2696.6948553180364,2181.9378290271793,5944.837759886327,7364.640150210602,642.8191932862757,4035.187837362133,7933.017229017338,4192.028216837486
2021-06-24 16:00:00,3770.0369050053737,7037.931937276178,2769.373530818755,2181.9378290271793,6105.057197989658,7364.640150210602,660.143825868399,4143.9402632577585,8146.8201306665,4305.007650851149
2021-06-24 17:00:00,3888.7646760895254,7259.573791987299,2856.5879414196215,2181.9378290271793,6297.320523713663,7364.640150210602,680.9333849669478,4274.443174332515,8403.383612645506,4440.582971667551
2021-06-24 18:00:00,3819.9369827074083,7131.0857602707065,2806.0288628104236,2143.31946037183,6185.863523293949,7364.640150210602,668.8814666489483,4198.789312839902,8254.651159324341,4361.988582788477
2021-06-24 19:00:00,3757.992058663505,7015.446531725778,2760.525692062147,2108.5629285820173,6085.552222916211,7364.640150210602,658.0347401627494,4130.7008374965535,8120.791951335301,4291.253632797313
2021-06-24 20:00:00,3808.7524825328146,7110.206455116762,2797.813012536429,2137.043975465336,6167.751760725747,7364.640150210602,666.9230299222736,4186.4955603473545,8230.482135659655,4349.216994595628
2021-06-24 21:00:00,3788.1041745181815,7071.660045601787,2782.6452889536713,2125.4584648687323,6134.314660599836,7364.640150210602,663.3074544268741,4163.799401899571,8185.862399663309,4325.638677931908
2021-06-24 22:00:00,3800.1490208600517,7094.145451152191,2791.4931277102805,2132.2166793834185,6153.819635673285,7364.640150210602,665.4165401325239,4177.038827660778,8211.890578994513,4339.392695985745
2021-06-24 23:00:00,3853.49048323119,7193.723675732544,2830.676413632407,2162.145915091313,6240.19881099856,7364.640150210602,674.756776828973,4235.67057031755,8327.158230318408,4400.303347367025
2021-06-25 00:00:00,3927.4802536169655,7331.84830982788,2885.0274231372946,2203.660661395813,6360.01508644975,7506.046502726369,687.7125890208222,4316.998471422108,8487.045617638656,4484.792315412029
2021-06-25 01:00:00,4032.4424860246895,7527.792558195676,2962.1300180163184,2262.553673595218,6529.987012089807,7706.646212109196,706.0917644557705,4432.370610198339,8713.862608953421,4604.648758452611
2021-06-25 02:00:00,3990.2855238281463,7449.09363876927,2931.1625823681875,2238.899922793819,6461.719599332738,7626.077476373474,698.7099644859966,4386.032620034118,8622.763981294216,4556.5096952641825
2021-06-25 03:00:00,3941.2457922933877,7357.545916171197,2895.1392388591335,2211.384335126882,6382.306486533691,7532.354661333952,690.1229726844219,4332.12924372063,8516.792108302887,4500.511193187842
2021-06-25 04:00:00,3806.171444030986,7105.388153927391,2795.9170470885847,2135.5957866407607,6163.572123210009,7274.2058549970325,666.4710829853487,4183.658540541382,8224.904668660112,4346.2697050126635
2021-06-25 05:00:00,3790.6852130200114,7076.47834679116,2784.541254401516,2126.9066536933083,6138.4942981155755,7244.609176563503,663.7594013637992,4166.636421705545,8191.439866662854,4328.585967514874
2021-06-25 06:00:00,3679.7005574413492,6869.291395648157,2703.0147401441855,2064.6345342365585,5958.76988493879,7032.499647789852,644.3256830760255,4044.6445700487084,7951.6087856824815,4201.85251544737
2021-06-25 07:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,2045.8080795170765,5904.434597234182,6968.373511183867,638.4503728960009,4007.7633125710613,7879.101714688417,4163.5377508688225
2021-06-25 08:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1995.121470656931,5758.14728418331,6795.726220321593,638.4503728960009,3908.467619362009,7683.890369704394,4060.3826154650396
2021-06-25 09:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,2030.3607320549365,5859.851797066296,6915.757193968697,638.4503728960009,3977.5017679740167,7819.608733359953,4060.3826154650396
2021-06-25 10:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1956.5031020015836,5646.690283763601,6664.1854272836745,638.4503728960009,3832.8137578693986,7535.157916383237,4060.3826154650396
2021-06-25 11:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.5384841476352,5603.50069610096,6613.213369981478,638.4503728960009,3832.8137578693986,7477.524090721285,4060.3826154650396
2021-06-25 12:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1961.8131276916936,5662.0156213213095,6613.213369981478,638.4503728960009,3832.8137578693986,7555.608628714895,4060.3826154650396
2021-06-25 13:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1944.9175914049788,5613.253183637687,6613.213369981478,638.4503728960009,3832.8137578693986,7490.538180386888,4060.3826154650396
2021-06-25 14:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1938.6421064984838,5595.14142106948,6613.213369981478,638.4503728960009,3832.8137578693986,7466.369156722197,4060.3826154650396
2021-06-25 15:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1913.0574372643161,5521.301158291424,6613.213369981478,638.4503728960009,3832.8137578693986,7367.83390639693,4060.3826154650396
2021-06-25 16:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1886.0245792055719,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7263.721189072117,4060.3826154650396
2021-06-25 17:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1940.0902953230598,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7471.946623721742,4060.3826154650396
2021-06-25 18:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-25 19:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-25 20:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-25 21:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-25 22:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-25 23:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-26 00:00:00,3679.7005574413492,6806.653480186321,2703.0147401441855,1941.0557545394447,5443.281257997625,6613.213369981478,638.4503728960009,3832.8137578693986,7475.664935054775,4060.3826154650396
2021-06-26 01:00:00,3688.2659684223577,6822.497645642993,2709.306673896849,1945.5740407464732,5455.951838207117,6628.607255852012,639.9365236708986,3841.735577603732,7493.066389745312,4069.8341578660297
2021-06-26 02:00:00,3713.962201365384,6870.030142013009,2728.182475154839,1959.1288993675587,5493.963578835592,6674.788913463614,644.3949759955913,3868.50103680673,7545.270753816924,4098.188785068998
2021-06-26 03:00:00,3722.5276123463937,6885.874307469684,2734.4744089075034,1963.6471855745879,5506.634159045086,6690.182799334151,645.881126770489,3877.4228565410644,7562.6722085074625,4107.640327469988
2021-06-26 04:00:00,3763.641585055235,6961.926301661707,2764.675690920287,1985.334959368324,5567.452944050644,6764.073451512713,653.0146504899973,3920.247591265861,7646.19919102204,4153.007730994736
2021-06-26 05:00:00,3612.890351789481,6683.068989624279,2653.9376568734115,1905.8131221246224,5344.450732363591,6493.141060191312,626.8583968517997,3763.2235639416026,7339.933588468585,3986.660584737323
2021-06-26 06:00:00,3416.742440324382,6320.237600666491,2509.8523739374205,1802.34436798367,5054.294445566233,6140.6210737560805,592.8255441066453,3558.913892025381,6941.440276055286,3770.2202637546666
2021-06-26 07:00:00,3365.3499744383284,6225.1726079264545,2472.1007714214393,1775.2346507414984,4978.270964309279,6048.257758532874,583.9086394572596,3505.382973619382,6837.031547912059,3713.5110093487287
2021-06-26 08:00:00,3548.6497694319155,6564.237748699239,2606.748153728436,1871.9259755719088,5249.421380792403,6377.686916162305,615.712266040068,3696.309915934107,7209.422678289557,3915.774016729903
2021-06-26 09:00:00,3471.561070602837,6421.64025958919,2550.1207499544657,1831.261399708652,5135.3861589069775,6239.141943327498,602.3369090659897,3616.0135383251104,7052.809586074721,3830.7101351209976
2021-06-26 10:00:00,3575.2025434730435,6613.354661614924,2626.2531483616935,1885.9326628136976,5288.700179441828,6425.407962360963,620.3193334422507,3723.967557110539,7263.367187830224,3945.073798172971
2021-06-26 11:00:00,3553.7890160205216,6573.744247973243,2610.5233139800343,1874.6369472961262,5288.700179441828,6386.923247684627,616.6039565050066,3701.663007774707,7219.86355110388,3921.4449421704967
2021-06-26 12:00:00,3555.5020982167225,6576.913081064576,2611.7817007305666,1875.5406045375314,5286.152022284787,6390.002024858732,616.9011866599859,3703.4473717215724,7223.343842041985,3923.335250650694
2021-06-26 13:00:00,3588.050659944555,6637.120909799928,2635.6910489906872,1892.7100921242393,5238.199342206769,6448.498791166761,622.5485596045967,3737.3502867120364,7289.469369866026,3959.251111774453
2021-06-26 14:00:00,3615.459975083783,6687.82223926128,2655.82523699921,1907.1686079867309,5198.4878096432485,6497.759225952471,627.304242084269,3765.900109861902,7345.154024875746,3989.496047457619
2021-06-26 15:00:00,3615.459975083783,6588.003996884246,2655.82523699921,1907.1686079867309,5277.2527764560255,6400.777744968105,617.9414922024142,3709.692645535605,7235.524860325361,3929.951330331386
2021-06-26 16:00:00,3615.459975083783,6652.965075256601,2655.82523699921,1907.1686079867309,5225.724468803085,6463.8926770372955,624.0347103794943,3746.2721064463694,7306.870824556563,3968.702654175442
2021-06-26 17:00:00,3615.459975083783,6570.575414881906,2655.82523699921,1907.1686079867309,5291.25079443071,6383.844470510518,616.3067263500268,3699.878643827838,7216.38326016577,3919.5546336902967
2021-06-26 18:00:00,3615.459975083783,6526.211751603223,2655.82523699921,1907.1686079867309,5327.219481549928,6340.741590073021,612.1455041803135,3674.897548571706,7167.6591870322645,3893.090314967527
2021-06-26 19:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5316.8929111955795,6353.056698769449,613.3344248002315,3674.897548571706,7181.580350784695,3900.6515488883183
2021-06-26 20:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5218.268024852355,6473.1290085596165,624.9264008444328,3674.897548571706,7317.311697370886,3974.373579616036
2021-06-26 21:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5218.268024852355,6479.28656290783,625.5208611543919,3674.897548571706,7324.2722792471,3978.154196576432
2021-06-26 22:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5146.131704921173,6479.28656290783,634.2891507262875,3674.897548571706,7426.94086192127,4033.918296742269
2021-06-26 23:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5225.7173724966815,6479.28656290783,624.6291706894535,3674.897548571706,7313.8314064327815,3972.48327113584
2021-06-27 00:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5161.854316475573,6479.28656290783,624.6291706894535,3674.897548571706,7313.8314064327815,4021.6312916209836
2021-06-27 01:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5104.273789589487,6479.28656290783,624.6291706894535,3674.897548571706,7232.245557604343,4021.6312916209836
2021-06-27 02:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5135.302809586991,6479.28656290783,624.6291706894535,3674.897548571706,7276.210576191603,4021.6312916209836
2021-06-27 03:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5117.355572368026,6479.28656290783,624.6291706894535,3674.897548571706,7250.781135687674,4021.6312916209836
2021-06-27 04:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7257.544924060517,4021.6312916209836
2021-06-27 05:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7279.614651314965,4033.8608136773723
2021-06-27 06:00:00,3615.459975083783,6538.887083968561,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7147.531611017799,3960.669494366279
2021-06-27 07:00:00,3615.459975083783,6634.890320111654,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7252.47090057597,4018.819617448328
2021-06-27 08:00:00,3615.459975083783,6756.125857522328,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4092.253198498046
2021-06-27 09:00:00,3615.459975083783,6765.759116824882,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4098.088160282978
2021-06-27 10:00:00,3615.459975083783,6716.280812361194,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4068.118654982489
2021-06-27 11:00:00,3615.459975083783,6721.037385174483,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4070.999758845792
2021-06-27 12:00:00,3615.459975083783,6773.807842873922,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4102.963354382766
2021-06-27 13:00:00,3615.459975083783,6713.113502381304,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4066.2001835583055
2021-06-27 14:00:00,3615.459975083783,6727.389972495063,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4074.8475847048144
2021-06-27 15:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4072.922762983177
2021-06-27 16:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4084.499047482418
2021-06-27 17:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4091.282319921893
2021-06-27 18:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4080.6329811809674
2021-06-27 19:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4097.11451139719
2021-06-27 20:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4097.11451139719
2021-06-27 21:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4097.11451139719
2021-06-27 22:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5122.12922495419,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4097.11451139719
2021-06-27 23:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,5071.945816827274,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4097.11451139719
2021-06-28 00:00:00,3615.459975083783,6724.212178459873,2655.82523699921,1907.1686079867309,4978.821565764216,6479.28656290783,624.6291706894535,3674.897548571706,7384.991132978518,4173.7472477493075
2021-06-28 01:00:00,3602.025479001503,6724.212178459873,2645.9565967742938,1907.1686079867309,4997.39110648778,6479.28656290783,622.3081442628477,3661.2421915606183,7357.549635872364,4158.238241582806
2021-06-28 02:00:00,3807.4942426128223,6724.212178459873,2796.8887413906427,1907.1686079867309,4727.710390903133,6479.28656290783,657.8061954932866,3870.0888282007595,7777.243121025243,4395.434806482221
2021-06-28 03:00:00,3762.449167513419,6644.660477718445,2763.7997712247516,1884.605592076552,4784.311838557297,6402.632487755124,650.0239304158445,3824.3032193988834,7685.233395434037,4343.434021100427
2021-06-28 04:00:00,3913.389682320194,6911.228457395869,2874.6768466929143,1960.2114874948716,4599.7796169974345,6659.490879933494,676.1013449735898,3977.725171699909,7993.546686450188,4517.682266853457
2021-06-28 05:00:00,3986.094014059585,7039.627693680284,2928.0836055571617,1996.6289868586703,4599.7796169974345,6783.213246846638,688.6621938705146,4051.6247508187294,8142.053611965823,4601.613359048636
2021-06-28 06:00:00,3993.206394338436,7052.18848853419,2933.30817979388,2000.1915683181708,4599.7796169974345,6795.316521870746,689.8909725669523,4058.8540574716544,8156.581463374957,4609.824009372074
2021-06-28 07:00:00,4136.244264390934,7304.800029485054,3038.380172776802,2071.8390398926012,4599.7796169974345,7038.726830688999,714.6030774619893,4204.243446824987,8448.75269726985,4774.949310321285
2021-06-28 08:00:00,3990.835600912154,7048.001556916223,2931.5666550483083,1999.0040411650048,4599.7796169974345,6791.282096862712,689.48137966814,4056.4442885873477,8151.738846238582,4607.08712593093
2021-06-28 09:00:00,3960.015286370456,6993.571445882613,2908.926833355856,1983.5661881738295,4599.7796169974345,6738.834571758229,684.1566719835743,4025.1172930913262,8088.784823465651,4571.507641196018
2021-06-28 10:00:00,4169.435372358914,7363.417072136629,3062.761519214825,2088.4644200369426,4599.7796169974345,7095.208780801516,720.3373780453672,4237.980211205314,8516.549337179154,4813.2656784973415
2021-06-28 11:00:00,4108.585007750946,7255.952493942065,3018.062384078445,2057.9845564389816,4599.7796169974345,6991.65853892856,709.8244936425066,4176.129476508041,8392.255497345419,4743.0190035079
