Date,COS,SKL,CKB,ATOM,CELO,PAXG,TFUEL,EGLD,AUDIO,DUSK
2021-07-12 17:00:00,613.6825909464981,1788.0203839143333,1007.3114388908948,174.42939896715077,145.30141885948748,254.8039662359573,510.60096343114157,552.4540896924586,398.3851875202789,576.8735069995561
2021-07-12 18:00:00,612.9945631273117,1788.0203839143333,1006.1820956395691,174.2338381336778,145.46450581711488,254.8039662359573,510.0285051725455,552.4540896924586,397.93853953676194,576.2267475398245
2021-07-12 19:00:00,615.211541655801,1788.0203839143333,1009.8210905605079,174.86397859709075,144.9403093997559,254.8039662359573,511.8730928946885,552.4540896924586,399.3777385947611,578.3107502434043
2021-07-12 20:00:00,617.7343103261511,1788.0203839143333,1013.962015815369,175.58103498649166,144.34838684419722,254.8039662359573,513.9721065095409,552.4540896924586,401.0154478676567,580.6822015957538
2021-07-12 21:00:00,624.767483588945,1788.0203839143333,1025.5064134955887,177.5801012842155,142.72341876959752,254.8039662359573,519.8239020418567,552.4540896924586,405.5811828102746,587.2935205174554
2021-07-12 22:00:00,632.7180272773206,1788.0203839143333,1038.556602177576,179.83991535990327,140.92999938313727,254.8039662359573,526.4389752523007,552.4540896924586,410.7424483975819,594.7671853854658
2021-07-12 23:00:00,621.0980018866177,1755.1829407493506,1019.4832494885176,176.53711017235958,140.92999938313727,254.8039662359573,516.7707913293441,552.4540896924586,403.1990602315174,583.8441367322197
2021-07-13 00:00:00,643.5353535456395,1818.5894510712087,1056.3123877400878,182.9145662417285,140.92999938313727,254.8039662359573,535.4392912068952,552.4540896924586,417.7647472495433,604.9356813356916
2021-07-13 01:00:00,639.7129767723819,1807.7876605564115,1050.0382585660552,181.82811716687857,140.09292407199962,254.8039662359573,532.2589675480278,549.172704032608,415.2833695633378,601.3425732260711
2021-07-13 02:00:00,639.2925153273236,1806.5994635997838,1049.3481043569116,181.7086077686451,140.00084578777444,254.8039662359573,531.9091319455523,548.8117516100244,415.0104180178552,600.9473313340129
2021-07-13 03:00:00,627.9782800784812,1774.6261636759848,1030.7766820017757,178.49271850708936,137.52310286680694,254.8039662359573,522.4953739153051,539.0988500568664,415.0104180178552,590.3117313295364
2021-07-13 04:00:00,615.1733178880685,1738.4401654514152,1009.7583492687673,178.49271850708936,134.7189005744958,254.8039662359573,511.8412896580998,528.1062080963666,423.64894728565565,590.3117313295364
2021-07-13 05:00:00,620.7157642092918,1754.1027616978708,1018.8558365711142,178.49271850708936,135.9326597756454,254.8039662359573,516.4527589634573,532.86421730315,419.8661344673528,590.3117313295364
2021-07-13 06:00:00,624.6145885180147,1754.1027616978708,1025.2554483286274,178.49271850708936,136.78647659300583,254.8039662359573,519.696689095502,536.2112306761978,417.2453434682909,590.3117313295364
2021-07-13 07:00:00,624.9968261953403,1754.1027616978708,1025.8828612460304,178.49271850708936,136.87018412411956,254.8039662359573,520.0147214613887,536.2112306761978,416.9901631469233,590.3117313295364
2021-07-13 08:00:00,623.3914279505724,1754.1027616978708,1023.2477269929371,178.49271850708936,136.51861249344176,254.8039662359573,518.6789855246645,536.2112306761978,418.06402339906435,590.3117313295364
2021-07-13 09:00:00,623.5060992537699,1754.1027616978708,1023.4359508681579,178.49271850708936,136.5437247527759,254.8039662359573,518.7743952344304,536.2112306761978,417.98713570471693,590.3117313295364
2021-07-13 10:00:00,617.5814152552208,1754.1027616978708,1013.7110506484078,178.49271850708936,135.2462580205125,254.8039662359573,513.8448935631861,536.2112306761978,421.997038906687,584.7024670850492
2021-07-13 11:00:00,617.5814152552208,1754.1027616978708,993.3828721245429,182.14532008583612,132.53413401242642,254.8039662359573,503.54064490845616,536.2112306761978,430.6326127465005,572.9772953739915
2021-07-13 12:00:00,617.5814152552208,1754.1027616978708,993.3828721245429,179.91807679325242,134.17480162225627,254.8039662359573,509.7740792798361,536.2112306761978,425.36690733142075,580.0703004831498
2021-07-13 13:00:00,617.5814152552208,1754.1027616978708,993.3828721245429,179.91807679325242,134.06598183180836,255.0107876371228,509.3606372041833,536.2112306761978,425.7121726782806,579.5998460626445
2021-07-13 14:00:00,617.5814152552208,1754.1027616978708,993.3828721245429,179.91807679325242,135.74013245408366,251.86561265393186,515.7212845219179,536.2112306761978,420.46165254164663,586.8376063781121
2021-07-13 15:00:00,617.5814152552208,1754.1027616978708,993.3828721245429,179.91807679325242,135.85732299764294,251.64835334541957,516.1665298341592,536.2112306761978,420.0989622683514,587.3442496001948
2021-07-13 16:00:00,617.5814152552208,1754.1027616978708,990.8121955608194,179.91807679325242,135.50575136696511,252.30125863578945,514.830793897435,536.2112306761978,421.1889150985509,585.8243199339464
2021-07-13 17:00:00,617.5814152552208,1754.1027616978708,992.4647733517844,179.91807679325242,135.7317617009723,251.88114553167807,515.6894812853291,536.2112306761978,420.48758295500113,586.8014175765346
2021-07-13 18:00:00,617.5814152552208,1754.1027616978708,979.9786300422709,177.65453762175548,134.02412806625148,255.09042375842606,509.20162102124,536.2112306761978,425.84511633347967,579.4189020547577
2021-07-13 19:00:00,617.5814152552208,1754.1027616978708,997.4837133095302,180.8279307739522,136.4181634561052,250.61378013107688,518.2973466856004,536.2112306761978,418.371857250742,589.7688993058764
2021-07-13 20:00:00,617.5814152552208,1754.1027616978708,993.3828721245429,180.08451349703898,135.85732299764297,251.64835334541957,516.1665298341592,536.2112306761978,420.0989622683514,587.3442496001948
2021-07-13 21:00:00,617.5814152552208,1754.1027616978708,1002.8698927763793,181.8043594361666,137.15478972990635,249.2677921755361,521.0960315054036,536.2112306761978,416.1248799276986,592.9535138446822
2021-07-13 22:00:00,617.5814152552208,1754.1027616978708,1012.6017397676179,183.56858849630396,138.48573947461523,249.2677921755361,526.1527461230025,536.2112306761978,412.1256139757823,598.7075332954789
2021-07-13 23:00:00,617.5814152552208,1660.7994233096863,958.7399450991277,173.80430187416013,131.11947673660376,249.2677921755361,498.1658979249706,536.2112306761978,435.27873835644414,566.8613879074214
2021-07-14 00:00:00,617.5814152552208,1649.9847181783282,952.4968734443707,172.67253228841162,130.26565991924332,249.2677921755361,494.92196779292584,536.2112306761978,438.1317412681752,563.170130146533
2021-07-14 01:00:00,617.5814152552208,1668.2212797723828,963.0244060386667,174.58100649183066,131.70542945440016,246.54286143610602,500.39212448617764,536.2112306761978,433.342198907801,569.3946040178351
2021-07-14 02:00:00,617.5814152552208,1610.4368258842453,929.6668172951128,168.53380625425294,127.14336900869988,255.3891225120609,483.05936054535084,536.2112306761978,448.89104994504856,549.6717071581859
2021-07-14 03:00:00,617.5814152552208,1616.3743110544028,933.0943860467441,169.15516994838936,127.61213118293699,254.4509925769559,484.8403417943166,536.2112306761978,447.24212250674594,551.6982800465169
2021-07-14 04:00:00,617.5814152552208,1616.3743110544028,923.6685719797583,167.4464197895142,127.61213118293699,257.04760332885115,479.942643359661,536.2112306761978,451.8061200460766,546.1252046036068
2021-07-14 05:00:00,617.5814152552208,1616.3743110544028,921.9547876039427,167.13573794244599,127.61213118293699,257.5254186971847,479.05215273517814,536.2112306761978,452.64596412503107,547.1403746048617
2021-07-14 06:00:00,617.5814152552208,1616.3743110544028,935.4202362710653,169.57680959798193,127.61213118293699,253.81831982174262,486.0488647846862,536.2112306761978,452.64596412503107,539.2642454147112
2021-07-14 07:00:00,617.5814152552208,1616.3743110544028,929.2383712011591,168.45613579248592,127.61213118293699,255.50687536791546,482.83673788923033,536.2112306761978,452.64596412503107,542.8517627896872
2021-07-14 08:00:00,617.5814152552208,1616.3743110544028,948.7020651836363,171.98459391276057,127.61213118293699,250.26486334423825,492.9501671244281,536.2112306761978,462.1270217321815,531.7145459789052
2021-07-14 09:00:00,617.5814152552208,1616.3743110544028,954.822723668692,173.09417193800422,127.61213118293699,248.66060139972387,496.13049078329544,536.2112306761978,462.1270217321815,528.3061194021174
2021-07-14 10:00:00,620.0456994453241,1616.3743110544028,951.0279154079573,172.40623356235315,127.61213118293699,249.65281129075126,494.1586901147977,536.2112306761978,463.9710090759449,530.4141757416033
2021-07-14 11:00:00,624.3451544281929,1616.3743110544028,951.0279154079573,171.2189850753425,127.61213118293699,251.3839272785751,490.75574379980975,536.2112306761978,467.1882275304278,534.0921173399671
2021-07-14 12:00:00,612.9840349927752,1616.3743110544028,951.0279154079573,174.3923782275392,127.61213118293699,246.80952992528427,499.8514694641701,536.2112306761978,458.68687020563925,524.3733195058238
2021-07-14 13:00:00,604.7878266152821,1616.3743110544028,938.3117229420506,174.3923782275392,127.61213118293699,243.50944016545466,506.62555885755745,536.2112306761978,452.55376892793674,517.3619248382317
2021-07-14 14:00:00,609.416792838348,1616.3743110544028,945.4934370590717,174.3923782275392,127.61213118293699,245.37322928937266,502.7773672303281,536.2112306761978,456.0175557607712,521.3217447449573
2021-07-14 15:00:00,610.1887439344762,1616.3743110544028,946.6910980091751,174.3923782275392,127.61213118293699,245.68404470426833,502.1413024985546,536.2112306761978,456.59519532725517,521.9821054324549
2021-07-14 16:00:00,609.609597442511,1616.3743110544028,945.7925681135702,174.3923782275392,127.61213118293699,245.45085939228628,502.1413024985546,536.2112306761978,456.59519532725517,521.4866782253247
2021-07-14 17:00:00,608.4930258309508,1616.3743110544028,944.0602378871259,174.3923782275392,127.61213118293699,245.0012873009343,502.1413024985546,536.2112306761978,456.59519532725517,520.5315140954357
2021-07-14 18:00:00,612.3217286120149,1616.3743110544028,950.0003652260622,174.3923782275392,127.61213118293699,246.54286143610602,502.1413024985546,536.2112306761978,456.59519532725517,523.8067536972817
2021-07-14 19:00:00,611.6608518812421,1616.3743110544028,948.9750331069052,174.3923782275392,127.61213118293699,246.27676857568997,502.1413024985546,536.2112306761978,457.0885294012709,523.2414108737877
2021-07-14 20:00:00,602.6692154373479,1616.3743110544028,935.0247558155174,174.3923782275392,127.61213118293699,242.65641072411438,502.1413024985546,536.2112306761978,463.9081474832529,515.5495722928206
2021-07-14 21:00:00,599.8549329419989,1616.3743110544028,930.6584737231095,174.3923782275392,127.61213118293699,241.52327886406152,502.1413024985546,536.2112306761978,466.08462133920466,513.1421121146274
2021-07-14 22:00:00,599.7055759714563,1616.3743110544028,930.4267504803527,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,466.20069994485533,513.0143456379105
2021-07-14 23:00:00,607.9170922502173,1616.3743110544028,943.166692735163,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,459.90343558830176,513.0143456379105
2021-07-15 00:00:00,609.6867534477564,1616.3743110544028,945.912273539227,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,458.56853162331794,513.0143456379105
2021-07-15 01:00:00,612.5942695988709,1616.3743110544028,950.4232050910449,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,456.39205776736634,513.0143456379105
2021-07-15 02:00:00,619.9260072055495,1616.3743110544028,961.7981948694977,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,461.85431391206293,513.0143456379105
2021-07-15 03:00:00,622.6504283578779,1616.3743110544028,966.0250595532129,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,463.8840491506088,513.0143456379105
2021-07-15 04:00:00,622.0072359727191,1616.3743110544028,965.0271642111734,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,463.4048610308845,513.0143456379105
2021-07-15 05:00:00,607.6870239675443,1616.3743110544028,942.8097481056432,174.3923782275392,127.61213118293699,241.46314234893822,502.1413024985546,536.2112306761978,463.4048610308845,513.0143456379105
2021-07-15 06:00:00,584.8521870929063,1679.4836650687007,942.8097481056432,181.20131490742108,132.59459044887862,241.46314234893822,521.7467942512104,557.1469410198691,463.4048610308845,533.0443620343951
2021-07-15 07:00:00,585.4563732365972,1677.7504517920563,941.8367762293734,181.0143166464228,132.45775392622758,241.46314234893822,521.2083558670504,556.5719699765052,462.92663104014076,532.4942646535548
2021-07-15 08:00:00,592.6228749450356,1657.4616610830976,930.447281913036,178.82533700297122,130.85596169048864,238.54316390171903,514.9054594877636,549.8414265865365,457.3285270308439,526.0548894307752
2021-07-15 09:00:00,609.262636943113,1612.1942084460245,905.0355458504546,173.94138242160201,127.28211368713153,232.02823711495864,500.84271580734486,534.8245358069078,444.83828491964897,511.6876401900012
2021-07-15 10:00:00,599.0343889810014,1639.7217134280286,920.4886285912136,176.9113548021644,129.45539963511897,235.99001691771835,509.3943842616535,543.9564288485739,452.43370241969996,520.424480944526
2021-07-15 11:00:00,600.9025184295793,1634.62402732025,917.626946602184,176.36135991687505,129.05293927438052,235.25635399128134,507.81074195530005,542.2653375445616,451.0271436233942,518.8065474714658
2021-07-15 12:00:00,600.865041660312,1634.725981042406,917.6841802419649,176.37235981458085,129.06098848159536,235.27102724981015,507.8424148014272,542.299159370642,451.0552747993204,518.8389061409272
2021-07-15 13:00:00,610.1500999354936,1609.8492728364467,903.7191721355011,173.68838477436893,127.09698192119187,231.69075216879767,500.11424034642226,534.0466338070623,444.19126787334847,510.9433907923936
2021-07-15 14:00:00,614.8225959145784,1597.6148261777782,896.8511353618304,172.36839704967454,126.13107705541965,229.92996114534893,496.313498811174,529.988014677433,440.8155267622147,510.9433907923936
2021-07-15 15:00:00,615.372386176638,1597.6148261777782,896.049864404902,172.21439848179355,126.01838815441288,229.92996114534893,495.87007896539495,529.5145091123095,440.421690299249,510.9433907923936
2021-07-15 16:00:00,618.3742026945728,1597.6148261777782,891.7001077815773,171.37840625615377,125.40664840609048,229.92996114534893,493.4629426597378,526.9440503302109,438.28372092886434,510.9433907923936
2021-07-15 17:00:00,618.3742026945728,1597.6148261777782,892.3869114589445,171.5104050286232,125.50323889266768,229.92996114534893,493.84301681326264,527.3499122431739,438.6212950399778,510.9433907923936
2021-07-15 18:00:00,618.3742026945728,1597.6148261777782,897.0228362811721,172.40139674279192,126.15522467706391,229.92996114534893,493.84301681326264,530.0894801556736,440.89992028999296,510.9433907923936
2021-07-15 19:00:00,618.3742026945728,1597.6148261777782,904.2342748935263,173.787383853721,127.16942478612467,229.92996114534893,493.84301681326264,534.3510302417844,444.4444484566834,510.9433907923936
2021-07-15 20:00:00,618.3742026945728,1597.6148261777782,915.1086664518382,173.787383853721,128.69877415693063,229.92996114534893,493.84301681326264,540.7771771970309,449.7893718826452,510.9433907923936
2021-07-15 21:00:00,625.064973666251,1597.6148261777782,925.0100861338802,173.787383853721,130.09128700508558,229.92996114534893,493.84301681326264,546.6283531089133,454.65606531786307,510.9433907923936
2021-07-15 22:00:00,626.2638979444129,1597.6148261777782,926.7843289670783,173.787383853721,130.3408124287434,229.92996114534893,493.84301681326264,547.6768297174008,455.52813177157253,510.9433907923936
2021-07-15 23:00:00,597.1416404780915,1675.5295906927954,883.687398212295,173.787383853721,124.27975939602284,229.92996114534893,493.84301681326264,522.2089946789766,434.34535629920833,510.9433907923936
2021-07-16 00:00:00,601.5505878235904,1663.2491243600848,890.2120331472821,172.51364322370145,125.19736901850645,228.2447344788599,493.84301681326264,522.2089946789766,437.55231035478545,507.19853117105293
2021-07-16 01:00:00,603.1749368456162,1658.769997454268,890.2120331472821,172.04906429221933,125.5354357215267,227.6300718186835,493.84301681326264,522.2089946789766,438.73381974368215,505.8326464371992
2021-07-16 02:00:00,603.2136118223311,1658.6636455918936,890.2120331472821,172.03803338471837,125.54348492874145,227.6154773407827,493.84301681326264,522.2089946789766,438.7619509196083,505.8002150307468
2021-07-16 03:00:00,603.2909617757608,1658.4509827743298,890.2120331472821,172.01597581264522,125.54348492874145,227.5862939986017,493.84301681326264,522.2089946789766,438.8182132714604,505.7353646922598
2021-07-16 04:00:00,593.8929424340397,1684.6950299750433,890.2120331472821,174.73803117357727,125.54348492874145,231.18771816125215,501.6578027656996,522.2089946789766,431.98233752141465,513.7383403122271
2021-07-16 05:00:00,581.7103247688453,1719.9771877067194,890.2120331472821,178.39752720573452,125.54348492874145,236.02942624055504,512.16389995812,522.2089946789766,423.1210171046885,524.4974372604587
2021-07-16 06:00:00,583.4893736977309,1714.733007244433,887.4977921765936,177.85359625515028,125.16070503169618,235.30977663446592,510.6023211553047,520.6167885574658,424.41505119728987,522.8982537174096
2021-07-16 07:00:00,570.2238566845193,1754.6240423424285,908.1442749978479,181.99112904920327,128.07240618646236,240.783952800067,522.48082062331,532.7282615956652,424.41505119728987,535.0628020777644
2021-07-16 08:00:00,570.2238566845193,1780.8340937768817,921.7098637411899,184.70965833974338,129.9855136513527,244.38071178386363,530.2854835320494,540.6859977260608,430.75483684538034,543.0554108786781
2021-07-16 09:00:00,570.2238566845193,1798.7885468152388,931.0025859107403,186.57190979706942,131.29603370972052,246.84456960674368,535.6318467021334,546.1372193691063,435.0977273573106,548.5305210564983
2021-07-16 10:00:00,570.2238566845193,1817.3640239056383,940.6167327410093,188.49857440825096,132.65188316214966,249.39364946148137,541.1631344762966,551.7769925512108,439.59083349861896,554.1950090505485
2021-07-16 11:00:00,570.2238566845193,1754.9811329147792,908.3290950795921,182.02816679339614,128.0984707152296,240.83295570749524,522.5871527895043,532.836679259649,424.5014256056469,535.1716948534399
2021-07-16 12:00:00,570.2238566845193,1745.037226326932,903.1824074582306,180.99677616873205,127.37265138706242,239.46837100061973,519.6261193436818,529.8175709252267,422.0961561452169,532.13935607653
2021-07-16 13:00:00,570.2238566845193,1740.9271117292571,901.0551272253208,180.5704715142296,127.07264850694483,238.90434724658056,518.4022354825089,528.5696829721727,422.0961561452169,530.885999585098
2021-07-16 14:00:00,570.2238566845193,1729.752399057018,895.27140883714,179.41142061389758,126.25699096103237,238.90434724658056,515.0747004058627,525.176884793159,422.0961561452169,527.4783333668465
2021-07-16 15:00:00,570.2238566845193,1731.9526598578539,896.4102022205441,179.63963357444283,126.41759100309305,238.90434724658056,515.7298801144863,525.8449145723027,422.0961561452169,528.1492906095306
2021-07-16 16:00:00,570.2238566845193,1727.673092045997,894.1952177486487,179.19575308544492,126.10521950134901,238.90434724658056,514.4555375497583,524.5455782667614,422.0961561452169,526.8442603068356
2021-07-16 17:00:00,570.2238566845193,1727.5577215557105,894.1355052132399,179.18378675802688,126.09679845163274,238.90434724658056,514.4211832567668,524.5105501814014,422.0961561452169,526.8090787201708
2021-07-16 18:00:00,570.2238566845193,1727.5577215557105,900.5097310221447,180.46117470586137,126.09679845163274,237.21327139962645,518.0884537810265,528.2497470553828,422.0961561452169,526.8090787201708
2021-07-16 19:00:00,570.2238566845193,1727.5577215557105,902.2694872350585,180.8138279448418,126.09679845163274,236.75061857357298,519.1008907863936,529.2820410354775,422.0961561452169,526.8090787201708
2021-07-16 20:00:00,570.2238566845193,1720.4565745870516,905.9935848547443,181.56013307405456,126.09679845163274,235.77745228428813,519.1008907863936,531.4666411101215,422.0961561452169,526.8090787201708
2021-07-16 21:00:00,570.2238566845193,1692.9832846755187,920.6958117698047,184.5064434230525,126.09679845163274,232.0124154929563,519.1008907863936,531.4666411101215,422.0961561452169,526.8090787201708
2021-07-16 22:00:00,570.2238566845193,1688.4432071053925,923.1714830783417,185.00256527174932,126.09679845163274,231.39022720964306,519.1008907863936,531.4666411101215,422.0961561452169,526.8090787201708
2021-07-16 23:00:00,570.2238566845193,1705.2065704412432,914.0960670786637,185.00256527174932,126.09679845163274,233.68753779418446,519.1008907863936,531.4666411101215,422.0961561452169,526.8090787201708
2021-07-17 00:00:00,570.2238566845193,1709.3974112752055,911.8550252361938,185.45724115581422,126.09679845163274,234.26186544031978,517.8282380985491,531.4666411101215,422.0961561452169,526.8090787201708
2021-07-17 01:00:00,570.2238566845193,1685.183664234533,924.9571145736576,182.8302249367725,124.31062751197463,230.94352792931556,525.2687101574395,523.9383748781067,416.11713132376474,526.8090787201708
2021-07-17 02:00:00,570.2238566845193,1684.1359540260419,925.5325354647314,182.71655596575624,124.23334126939329,230.7999460177817,525.5954827012577,523.6126325892216,415.8584235189903,526.8090787201708
2021-07-17 03:00:00,570.2238566845193,1697.1741255094814,918.4223328464412,184.1311031606249,125.19512562151688,232.5867431390917,521.5577095986758,527.6663144064603,419.0778984228493,526.8090787201708
2021-07-17 04:00:00,570.2238566845193,1701.0157296072805,918.4223328464412,184.5478893876844,125.47850851098185,233.11321014804912,521.5577095986758,528.8607027990396,420.026493707022,526.8090787201708
2021-07-17 05:00:00,570.2238566845193,1702.5290887973224,918.4223328464412,184.7120779013745,125.59014419471049,233.32060624248686,521.5577095986758,529.3312194385404,420.4001827583627,526.8090787201708
2021-07-17 06:00:00,570.2238566845193,1701.2485540980558,918.4223328464412,184.5731491590213,125.49568323155546,233.14511723950105,521.5577095986758,528.9330899743472,420.08398433030516,527.2056094349596
2021-07-17 07:00:00,570.2238566845193,1717.662680697743,918.4223328464412,186.35396303827562,126.70650103199677,235.39456718686452,521.5577095986758,534.0363858335497,424.1370732717704,522.1675890398169
2021-07-17 08:00:00,570.2238566845193,1709.1645867844297,918.4223328464412,185.4319813844773,126.0796237310591,234.22995834886783,521.5577095986758,531.3942539348137,422.03866552193375,524.7638452719316
2021-07-17 09:00:00,570.2238566845193,1698.2218357179722,918.4223328464412,184.24477213164116,125.27241186409823,232.73032505062554,521.5577095986758,527.9920566953456,419.3366062276237,528.1452410393815
2021-07-17 10:00:00,570.2238566845193,1701.8306153249948,918.4223328464412,184.63629858736365,125.53862003298954,233.22488496813094,521.5577095986758,529.1140579126169,420.22771088851306,528.1452410393815
2021-07-17 11:00:00,570.2238566845193,1715.8000847715373,918.4223328464412,186.1518848675801,126.5691032674077,235.1393104552488,521.5577095986758,533.457288431087,423.67714828550487,528.1452410393815
2021-07-17 12:00:00,570.2238566845193,1702.063439815771,918.4223328464412,184.66155835870063,125.5557947535632,233.25679205958295,521.5577095986758,529.1864450879248,420.2852015117964,532.4076812584258
2021-07-17 13:00:00,570.2238566845193,1716.8477949800283,918.4223328464412,186.26555383859636,126.64638950998905,235.28289236678268,521.5577095986758,533.7830307199723,423.9358560902793,527.8229392242638
2021-07-17 14:00:00,570.2238566845193,1715.1016112992104,918.4223328464412,186.07610555356928,126.64638950998905,235.04358918089292,521.5577095986758,533.2401269051635,423.50467641565524,528.360327677964
2021-07-17 15:00:00,570.2238566845193,1712.6569541460651,918.4223328464412,185.81087795453138,126.64638950998905,234.70856472064727,521.5577095986758,532.4800615644311,422.9010248711817,529.1145124850084
2021-07-17 16:00:00,570.2238566845193,1711.8420684283503,918.4223328464412,185.7224687548521,126.64638950998905,234.5968899005654,521.5577095986758,532.2267064508538,422.6998076896905,529.3663861053684
2021-07-17 17:00:00,570.2238566845193,1706.6035173858972,918.4223328464412,185.15412389977098,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,421.4062686658187,530.9913170313398
2021-07-17 18:00:00,570.2238566845193,1719.292452133173,918.4223328464412,186.5307814376342,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,424.5395076347528,527.072429255836
2021-07-17 19:00:00,570.2238566845193,1706.9527541220612,918.4223328464412,185.1920135567764,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,421.4925046007435,527.072429255836
2021-07-17 20:00:00,570.2238566845193,1711.7256561829627,918.4223328464412,185.70983886918367,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,422.67106237804893,527.072429255836
2021-07-17 21:00:00,570.2238566845193,1719.176039887785,918.4223328464412,186.51815155196573,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,424.5107623231112,527.072429255836
2021-07-17 22:00:00,570.2238566845193,1717.1970317161915,918.4223328464412,186.30344349560173,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,424.022092025204,527.072429255836
2021-07-17 23:00:00,570.2238566845193,1737.2199379229019,918.4223328464412,188.47578383057856,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,428.9662856275587,527.072429255836
2021-07-18 00:00:00,570.2238566845193,1737.2199379229019,918.4223328464412,188.9683493716489,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,430.08735278158105,527.072429255836
2021-07-18 01:00:00,570.2238566845193,1737.2199379229019,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,430.3173152747139,527.072429255836
2021-07-18 02:00:00,570.2238566845193,1734.9020994466873,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,430.3173152747139,527.072429255836
2021-07-18 03:00:00,570.2238566845193,1747.1402398861835,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,430.3173152747139,527.072429255836
2021-07-18 04:00:00,570.2238566845193,1742.9249025337338,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,530.5979950064277,430.3173152747139,527.072429255836
2021-07-18 05:00:00,570.2238566845193,1760.743566059976,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,536.0225242715577,430.3173152747139,527.072429255836
2021-07-18 06:00:00,570.2238566845193,1766.484341170075,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,537.7701863531387,431.7203332840323,527.072429255836
2021-07-18 07:00:00,570.2238566845193,1755.276894621075,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,534.3583074710386,428.98128689305645,527.072429255836
2021-07-18 08:00:00,570.2238566845193,1754.0929765753297,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,533.9978877303997,428.6919429790585,527.072429255836
2021-07-18 09:00:00,570.2238566845193,1766.3643598930817,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,537.7336604965636,431.6910104331674,527.072429255836
2021-07-18 10:00:00,570.2238566845193,1764.207480544457,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,537.077042499892,431.1638794252441,527.072429255836
2021-07-18 11:00:00,570.2238566845193,1764.4468736485408,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,537.1499208556148,431.2223859561384,527.072429255836
2021-07-18 12:00:00,570.2238566845193,1762.2946717290667,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,521.5577095986758,536.4947268070005,430.69639808955225,527.072429255836
2021-07-18 13:00:00,570.2238566845193,1791.1827585030537,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,530.1072470933025,545.2891165707629,437.7565084790634,527.072429255836
2021-07-18 14:00:00,570.2238566845193,1802.9799272535938,918.4223328464412,189.0693884569967,126.64638950998905,233.87898034289626,533.5986633768482,548.8805243684766,440.6396801585914,527.072429255836
2021-07-18 15:00:00,570.2238566845193,1790.8127303887786,918.4223328464412,189.0693884569967,125.79173132434119,233.87898034289626,529.997735886769,545.176469046337,437.6660753758107,527.072429255836
2021-07-18 16:00:00,570.2238566845193,1788.1038552465511,918.4223328464412,189.0693884569967,125.60145230281097,233.87898034289626,529.1960341410656,544.3518071707168,437.0040392331905,527.072429255836
2021-07-18 17:00:00,570.2238566845193,1787.4893443333451,918.4223328464412,189.0693884569967,125.5582873250452,233.87898034289626,529.0141673343638,544.1647318366146,436.8538557019398,527.072429255836
2021-07-18 18:00:00,570.2238566845193,1788.1038552465511,918.4223328464412,189.0693884569967,125.5582873250452,233.87898034289626,529.1960341410656,544.3518071707168,437.0040392331905,527.072429255836
2021-07-18 19:00:00,570.2238566845193,1786.6297383007586,918.4223328464412,189.0693884569967,125.5582873250452,233.68616997163258,528.7597637089626,543.9030422843438,436.64377209449873,527.072429255836
2021-07-18 20:00:00,570.2238566845193,1767.9253888991057,918.4223328464412,189.0693884569967,125.5582873250452,231.239693413126,523.2241414376383,543.9030422843438,432.07251846414164,527.072429255836
2021-07-18 21:00:00,570.2238566845193,1767.9253888991057,918.4223328464412,189.0693884569967,125.5582873250452,230.7690563166271,522.1592347725684,543.9030422843438,431.1931307060734,527.072429255836
