Date,FUN,AVA,ZRX,CTK,HIVE,BTC,EOS,SKL,COS,ONE
2021-06-23 08:00:00,555.5963942758763,515.3493566340635,1940.7474206826232,580.5629358372688,466.0509775566399,887.6928648703123,792.693628278071,3000.100328354629,577.4668895852025,2096.9084911446184
2021-06-23 09:00:00,555.5963942758763,511.78600758214253,1927.3282509631235,580.5629358372688,462.82849888727685,881.5549712497742,792.693628278071,3000.100328354629,577.4668895852025,2096.9084911446184
2021-06-23 10:00:00,555.5963942758763,513.5615011036765,1934.0145588589194,580.5629358372688,464.43414849313035,884.6132712367639,792.693628278071,3000.100328354629,577.4668895852025,2096.9084911446184
2021-06-23 11:00:00,555.5963942758763,513.1164738063596,1932.3386363642412,580.5629358372688,464.03169255856096,883.8467086100425,792.693628278071,3000.100328354629,577.4668895852025,2096.9084911446184
2021-06-23 12:00:00,555.5963942758763,517.149703731475,1947.527324335663,580.5629358372688,467.67910324242735,890.7939753152741,792.693628278071,3000.100328354629,577.4668895852025,2096.9084911446184
2021-06-23 13:00:00,556.568566444338,518.0546026006465,1950.935071184894,580.5629358372688,468.49743938108423,892.3526699352483,792.693628278071,3000.100328354629,577.4668895852025,2096.9084911446184
2021-06-23 14:00:00,571.0573352296933,531.54076370964,2001.7224294114308,580.5629358372688,480.6935127581501,915.5826766032216,792.693628278071,3000.100328354629,577.4668895852025,2151.4958755640023
2021-06-23 15:00:00,561.4809103670594,522.6270174514907,1968.154268635776,580.5629358372688,472.63245649830475,915.5826766032216,792.693628278071,3000.100328354629,577.4668895852025,2115.4160682950564
2021-06-23 16:00:00,563.4702138581739,524.4786632174836,1975.1273572757611,580.5629358372688,474.30697361610214,915.5826766032216,792.693628278071,3010.72955892453,577.4668895852025,2122.910899360761
2021-06-23 17:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3040.3521216688678,577.4668895852025,2143.798215901877
2021-06-23 18:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3078.9073116175673,577.4668895852025,2170.984062842662
2021-06-23 19:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3098.5539398594296,577.4668895852025,2170.984062842662
2021-06-23 20:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3070.563389363861,577.4668895852025,2170.984062842662
2021-06-23 21:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3021.43437513404,577.4668895852025,2170.984062842662
2021-06-23 22:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,2997.4547372361503,577.4668895852025,2170.984062842662
2021-06-23 23:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3084.495165177672,577.4668895852025,2170.984062842662
2021-06-24 00:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3179.713444364635,577.4668895852025,2170.984062842662
2021-06-24 01:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3176.741749556817,577.4668895852025,2170.984062842662
2021-06-24 02:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3147.3274740979577,577.4668895852025,2170.984062842662
2021-06-24 03:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3147.3274740979577,577.4668895852025,2170.984062842662
2021-06-24 04:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,792.693628278071,3107.0508885062104,577.4668895852025,2170.984062842662
2021-06-24 05:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,788.3698448510997,3090.1033382052674,577.4668895852025,2170.984062842662
2021-06-24 06:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,789.8058554974588,3095.7319417356953,577.4668895852025,2170.984062842662
2021-06-24 07:00:00,569.0141962843276,529.6390078466359,1994.5606318106743,580.5629358372688,478.973679081019,915.5826766032216,774.9837616945574,3037.6350956441415,577.4668895852025,2170.984062842662
2021-06-24 08:00:00,569.0141962843276,529.6390078466359,1976.8940185971164,580.5629358372688,478.973679081019,915.5826766032216,768.1194236813196,3037.6350956441415,577.4668895852025,2170.984062842662
2021-06-24 09:00:00,569.0141962843276,529.6390078466359,1975.1445548638446,580.5629358372688,478.973679081019,915.5826766032216,767.4396719789468,3037.6350956441415,577.4668895852025,2170.984062842662
2021-06-24 10:00:00,569.0141962843276,529.6390078466359,1847.6103865862124,580.5629358372688,478.973679081019,915.5826766032216,717.8864481260016,3037.6350956441415,577.4668895852025,2170.984062842662
2021-06-24 11:00:00,551.114743089953,512.9781781296059,1847.6103865862124,562.3001944781494,478.973679081019,886.781234789544,717.8864481260016,2942.0803492579844,559.301540409509,2102.6915178194654
2021-06-24 12:00:00,555.8251255095254,517.3626070025084,1847.6103865862124,567.1061790463386,478.973679081019,894.360561582617,717.8864481260016,2967.2263351490783,564.0818954557441,2120.6632401939905
2021-06-24 13:00:00,557.238240235397,518.6779356643793,1847.6103865862124,568.5479744167955,478.973679081019,896.634359620539,717.8864481260016,2974.7701309164067,565.5160019696146,2126.0547569063483
2021-06-24 14:00:00,551.5857813319104,513.4166210168962,1847.6103865862124,562.7807929349683,478.973679081019,887.5391674688515,717.8864481260016,2944.594947847094,559.7795759141325,2104.4886900569177
2021-06-24 15:00:00,575.1376934297716,535.3387653814093,1847.6103865862124,586.8107157759149,478.973679081019,925.4358014342165,717.8864481260016,3070.3248773025634,583.6813511453081,2194.3473019295448
2021-06-24 16:00:00,570.4273110101994,530.9543365085067,1847.6103865862124,582.0047312077256,478.973679081019,917.8564746411434,717.8864481260016,3045.178891411469,578.9009960990729,2176.3755795550196
2021-06-24 17:00:00,560.5355079290977,521.7470358754111,1847.6103865862124,571.912163614528,478.973679081019,917.8564746411434,717.8864481260016,2992.3723210401718,568.8622505019791,2138.634962568516
2021-06-24 18:00:00,563.361737380841,521.7470358754111,1847.6103865862124,574.7957543554417,478.973679081019,917.8564746411434,717.8864481260016,3007.459912574828,568.8622505019791,2149.417995993231
2021-06-24 19:00:00,567.1300433164987,521.7470358754111,1847.6103865862124,578.640542009993,478.973679081019,917.8564746411434,717.8864481260016,3027.5767012877027,568.8622505019791,2163.795373892852
2021-06-24 20:00:00,561.477584413012,521.7470358754111,1847.6103865862124,572.8733605281658,478.973679081019,917.8564746411434,717.8864481260016,2997.40151821839,568.8622505019791,2142.2293070434207
2021-06-24 21:00:00,560.0644696871404,521.7470358754111,1847.6103865862124,571.4315651577092,478.973679081019,917.8564746411434,717.8864481260016,2989.8577224510623,568.8622505019791,2136.8377903310634
2021-06-24 22:00:00,568.5431580423705,521.7470358754111,1847.6103865862124,580.0823373804499,478.973679081019,917.8564746411434,717.8864481260016,3035.120497055032,568.8622505019791,2169.1868906052096
2021-06-24 23:00:00,567.601081558456,521.7470358754111,1847.6103865862124,579.1211404668121,478.973679081019,917.8564746411434,717.8864481260016,3030.0912998768126,568.8622505019791,2165.592546130304
2021-06-25 00:00:00,568.5431580423705,521.7470358754111,1847.6103865862124,580.0823373804499,478.973679081019,917.8564746411434,717.8864481260016,3035.120497055032,568.8622505019791,2169.1868906052096
2021-06-25 01:00:00,575.1376934297716,521.7470358754111,1847.6103865862124,586.8107157759149,478.973679081019,917.8564746411434,717.8864481260016,3070.3248773025634,568.8622505019791,2194.3473019295448
2021-06-25 02:00:00,577.963922881515,521.7470358754111,1847.6103865862124,589.6943065168285,478.973679081019,917.8564746411434,717.8864481260016,3085.412468837219,568.8622505019791,2205.13033535426
2021-06-25 03:00:00,564.3038138647555,521.7470358754111,1847.6103865862124,575.7569512690795,478.973679081019,917.8564746411434,717.8864481260016,3012.4891097530467,568.8622505019791,2153.0123404681362
2021-06-25 04:00:00,556.2961637514827,521.7470358754111,1847.6103865862124,567.5867775031578,478.973679081019,917.8564746411434,717.8864481260016,2969.7409337381873,568.8622505019791,2122.4604124314433
2021-06-25 05:00:00,554.883049025611,521.7470358754111,1847.6103865862124,566.1449821327009,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 06:00:00,554.883049025611,521.7470358754111,1847.6103865862124,557.9748083667791,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 07:00:00,554.883049025611,521.7470358754111,1847.6103865862124,550.7658315144951,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 08:00:00,554.883049025611,521.7470358754111,1847.6103865862124,546.4404454031247,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 09:00:00,554.883049025611,521.7470358754111,1847.6103865862124,539.7120670076597,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 10:00:00,554.883049025611,529.766655775847,1847.6103865862124,531.541893241738,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 11:00:00,554.883049025611,538.0366586667463,1847.6103865862124,523.3717194758161,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 12:00:00,554.883049025611,530.7263779783394,1847.6103865862124,523.3717194758161,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 13:00:00,554.883049025611,540.0202039521538,1847.6103865862124,523.3717194758161,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 14:00:00,554.883049025611,539.5229477790854,1847.6103865862124,523.3717194758161,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 15:00:00,554.883049025611,548.1028262751047,1847.6103865862124,523.3717194758161,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 16:00:00,554.883049025611,549.6453295385429,1847.6103865862124,523.3717194758161,478.973679081019,917.8564746411434,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 17:00:00,554.883049025611,539.0266065207791,1847.6103865862124,523.3717194758161,478.973679081019,935.9380749858564,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 18:00:00,554.883049025611,534.6002931460646,1847.6103865862124,523.3717194758161,478.973679081019,943.6873322764477,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 19:00:00,554.883049025611,535.0885125918601,1847.6103865862124,523.3717194758161,478.973679081019,942.8263036886042,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 20:00:00,554.883049025611,542.5202974889693,1847.6103865862124,523.3717194758161,478.973679081019,929.9108748709522,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 21:00:00,554.883049025611,545.0436477098483,1847.6103865862124,523.3717194758161,478.973679081019,925.6057319317347,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 22:00:00,554.883049025611,534.1129637995322,1847.6103865862124,523.3717194758161,478.973679081019,944.5483608642912,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-25 23:00:00,554.883049025611,529.2880951111896,1847.6103865862124,523.3717194758161,478.973679081019,953.1586467427259,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 00:00:00,554.883049025611,534.1129637995322,1847.6103865862124,523.3717194758161,478.973679081019,944.5483608642912,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 01:00:00,554.883049025611,540.5183775720358,1847.6103865862124,523.3717194758161,478.973679081019,933.354989222326,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 02:00:00,554.883049025611,541.0174711801357,1847.6103865862124,523.3717194758161,478.973679081019,932.4939606344825,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 03:00:00,554.883049025611,533.6265221202978,1847.6103865862124,523.3717194758161,478.973679081019,945.4093894521347,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 04:00:00,554.883049025611,534.1129637995322,1847.6103865862124,523.3717194758161,478.973679081019,944.5483608642912,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 05:00:00,554.883049025611,541.5174873272522,1847.6103865862124,523.3717194758161,478.973679081019,931.6329320466391,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 06:00:00,554.883049025611,571.0739973568099,1847.6103865862124,523.3717194758161,478.973679081019,883.4153311274046,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 07:00:00,554.883049025611,584.1694130489402,1847.6103865862124,523.3717194758161,478.973679081019,863.6116736070045,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 08:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,478.973679081019,900.6359028842741,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 09:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,478.973679081019,898.0528171207435,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 10:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,478.973679081019,928.1888176952652,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 11:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,478.973679081019,929.9108748709522,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 12:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,471.4342785769658,915.273388877613,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 13:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,479.86066737561345,931.6329320466391,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 14:00:00,554.883049025611,560.1548004666223,1847.6103865862124,523.3717194758161,489.61753861615273,950.5755609791956,717.8864481260016,2962.1971379708593,568.8622505019791,2122.4604124314433
2021-06-26 15:00:00,554.883049025611,552.0366149526133,1820.8334244617743,523.3717194758161,482.5216322593969,936.7991035737,707.4822967038855,2962.1971379708593,560.6178700599215,2122.4604124314433
2021-06-26 16:00:00,554.883049025611,553.5587747364898,1825.8541048601062,523.3717194758161,483.8521147012886,939.3821893372303,709.4330750955322,2962.1971379708593,562.1636913928072,2122.4604124314433
2021-06-26 17:00:00,554.883049025611,551.021841763362,1817.4863041962196,523.3717194758161,481.63464396480236,935.0770463980131,706.1817777761211,2962.1971379708593,559.5873225046643,2122.4604124314433
2021-06-26 18:00:00,554.883049025611,547.9775221956086,1807.444943399555,523.3717194758161,478.9736790810189,929.9108748709522,702.2802209928275,2962.1971379708593,556.4956798388926,2122.4604124314433
2021-06-26 19:00:00,554.883049025611,544.9332026278553,1797.4035826028912,523.3717194758161,476.3127141972355,924.7447033438914,698.378664209534,2962.1971379708593,553.404037173121,2122.4604124314433
2021-06-26 20:00:00,554.883049025611,548.9922953848597,1810.79206366511,523.3717194758161,479.8606673756134,931.6329320466391,703.580739920592,2962.1971379708593,557.5262273941498,2122.4604124314433
2021-06-26 21:00:00,554.883049025611,556.6030943042432,1835.8954656567705,523.3717194758161,486.513079585072,944.5483608642912,713.3346318788256,2962.1971379708593,565.2553340585789,2122.4604124314433
2021-06-26 22:00:00,554.883049025611,562.1843468451244,1854.3046271173218,523.3717194758161,491.3915152053417,954.0196753305695,720.4874859815304,2962.1971379708593,570.9233456124936,2122.4604124314433
2021-06-26 23:00:00,554.883049025611,563.7065066290011,1859.3253075156538,523.3717194758161,492.72199764723337,954.0196753305695,722.4382643731772,2962.1971379708593,572.4691669453794,2122.4604124314433
2021-06-27 00:00:00,554.883049025611,569.2877591698824,1877.734468976205,523.3717194758161,497.6004332675031,954.0196753305695,722.4382643731772,2962.1971379708593,578.137178499294,2122.4604124314433
2021-06-27 01:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,499.8179040039892,954.0196753305695,722.4382643731772,2962.1971379708593,580.713547387437,2122.4604124314433
2021-06-27 02:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,498.4874215620975,954.0196753305695,722.4382643731772,2962.1971379708593,579.1677260545513,2122.4604124314433
2021-06-27 03:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,493.1654917945306,964.3148516830577,722.4382643731772,2962.1971379708593,572.9844407230079,2145.364661486459
2021-06-27 04:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,977.500560685105,722.4382643731772,2962.1971379708593,572.9844407230079,2174.6996386262017
2021-06-27 05:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,977.500560685105,722.4382643731772,2962.1971379708593,572.9844407230079,2174.6996386262017
2021-06-27 06:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,964.3148516830577,722.4382643731772,2962.1971379708593,572.9844407230079,2145.364661486459
2021-06-27 07:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,975.721669764841,722.4382643731772,2962.1971379708593,572.9844407230079,2170.742041467646
2021-06-27 08:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,996.5781738583272,722.4382643731772,2962.1971379708593,572.9844407230079,2217.142661313144
2021-06-27 09:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,983.7780872216148,722.4382643731772,2962.1971379708593,572.9844407230079,2188.6655996082045
2021-06-27 10:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,982.8763657851148,722.4382643731772,2962.1971379708593,572.9844407230079,2186.659489984366
2021-06-27 11:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,970.4236335489232,722.4382643731772,2962.1971379708593,572.9844407230079,2158.9552068533417
2021-06-27 12:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,984.6814647121765,722.4382643731772,2962.1971379708593,572.9844407230079,2190.6753935472384
2021-06-27 13:00:00,554.883049025611,571.8246921430101,1886.1022696400914,523.3717194758161,486.513079585072,982.8763657851148,722.4382643731772,2962.1971379708593,572.9844407230079,2186.659489984366
2021-06-27 14:00:00,554.883049025611,571.8246921430101,1886.1022696400914,524.3329163894539,486.513079585072,984.6814647121765,722.4382643731772,2962.1971379708593,572.9844407230079,2190.6753935472384
2021-06-27 15:00:00,554.883049025611,571.8246921430101,1886.1022696400914,526.2659409660049,486.513079585072,988.3116267940648,722.4382643731772,2962.1971379708593,572.9844407230079,2198.751616196261
2021-06-27 16:00:00,554.883049025611,571.8246921430101,1886.1022696400914,527.7250886766313,486.513079585072,991.0518623581886,722.4382643731772,2962.1971379708593,572.9844407230079,2204.8479700304456
2021-06-27 17:00:00,554.883049025611,571.8246921430101,1886.1022696400914,529.6832522709789,486.513079585072,994.7292347602598,722.4382643731772,2973.1885930282656,572.9844407230079,2213.0292240936387
2021-06-27 18:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,974.8346500650547,722.4382643731772,2913.7248211676997,572.9844407230079,2168.7686396117656
2021-06-27 19:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,974.8346500650547,722.4382643731772,2927.029500716411,572.9844407230079,2178.671692760678
2021-06-27 20:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,974.8346500650547,722.4382643731772,2927.029500716411,572.9844407230079,2178.671692760678
2021-06-27 21:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,974.8346500650547,722.4382643731772,2823.8742760215596,572.9844407230079,2178.671692760678
2021-06-27 22:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,967.165496349508,722.4382643731772,2801.658481892019,572.9844407230079,2178.671692760678
2021-06-27 23:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,973.9765209716876,722.4382643731772,2821.3884712011177,572.9844407230079,2178.671692760678
2021-06-28 00:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,975.6942926136129,722.4382643731772,2826.3644649774865,572.9844407230079,2178.671692760678
2021-06-28 01:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,980.0153479396254,722.4382643731772,2838.8815795256596,572.9844407230079,2178.671692760678
2021-06-28 02:00:00,554.883049025611,571.8246921430101,1886.1022696400914,519.0895872255593,486.513079585072,980.0153479396254,722.4382643731772,2838.8815795256596,572.9844407230079,2178.671692760678
2021-06-28 03:00:00,554.883049025611,571.8246921430101,1892.8084110432565,519.0895872255593,486.513079585072,983.4998469545219,722.4382643731772,2848.9753806973067,572.9844407230079,2178.671692760678
2021-06-28 04:00:00,554.883049025611,571.8246921430101,1879.4434796325363,519.0895872255593,486.513079585072,976.5554526247458,722.4382643731772,2828.859049677378,572.9844407230079,2178.671692760678
2021-06-28 05:00:00,554.883049025611,571.8246921430101,1871.1858193529558,519.0895872255593,484.3755001492852,972.2647871914211,722.4382643731772,2816.429967736792,572.9844407230079,2178.671692760678
2021-06-28 06:00:00,554.883049025611,571.8246921430101,1820.0080875415929,519.0895872255593,471.12762322212524,945.6729297639633,722.4382643731772,2739.399404516641,572.9844407230079,2178.671692760678
2021-06-28 07:00:00,554.883049025611,571.8246921430101,1829.3895725289206,519.0895872255593,473.5561161253321,950.5475324947054,722.4382643731772,2739.399404516641,572.9844407230079,2178.671692760678
2021-06-28 08:00:00,554.883049025611,571.8246921430101,1876.1316849547695,519.0895872255593,485.65578781487807,974.8346500650547,722.4382643731772,2739.399404516641,572.9844407230079,2178.671692760678
2021-06-28 09:00:00,557.8319403401846,571.8246921430101,1886.1022696400914,519.0895872255593,488.23677517261876,980.0153479396254,722.4382643731772,2739.399404516641,572.9844407230079,2178.671692760678
2021-06-28 10:00:00,560.8123425147537,571.8246921430101,1896.1793966372782,519.0895872255593,490.8453420925081,985.2514050078692,722.4382643731772,2739.399404516641,572.9844407230079,2178.671692760678
2021-06-28 11:00:00,557.3382837558128,571.8246921430101,1884.4331525873129,519.0895872255593,487.80470722998814,979.1480777202098,722.4382643731772,2739.399404516641,569.4349795857859,2178.671692760678
2021-06-28 12:00:00,557.8319403401846,571.8246921430101,1886.1022696400914,519.0895872255593,488.23677517261876,980.0153479396254,722.4382643731772,2739.399404516641,569.9393506925934,2178.671692760678
2021-06-28 13:00:00,550.5177103532067,571.8246921430101,1861.3719077129927,519.0895872255593,481.83506920444637,967.165496349508,722.4382643731772,2739.399404516641,562.4663696957499,2178.671692760678
2021-06-28 14:00:00,535.0826343619952,571.8246921430101,1809.1839103004788,519.0895872255593,468.32567474077024,967.165496349508,722.4382643731772,2739.399404516641,546.6962845640934,2178.671692760678
2021-06-28 15:00:00,539.2057026062229,571.8246921430101,1823.1245397462874,519.0895872255593,471.934348604355,967.165496349508,722.4382643731772,2718.4524252127753,550.9088415513166,2178.671692760678
2021-06-28 16:00:00,539.2057026062229,571.8246921430101,1874.480160584211,519.0895872255593,485.22827391715373,967.165496349508,722.4382643731772,2643.9742765768087,566.4274004682552,2178.671692760678
2021-06-28 17:00:00,539.2057026062229,571.8246921430101,1872.8315412697127,519.0895872255593,484.80151202276744,967.165496349508,721.8028745188471,2646.301718721683,565.9292233350377,2178.671692760678
2021-06-28 18:00:00,539.2057026062229,571.8246921430101,1832.5382637036691,519.0895872255593,474.3711868931899,967.165496349508,706.2735527779082,2704.4877723435316,553.7534655180189,2178.671692760678
2021-06-28 19:00:00,539.2057026062229,571.8246921430101,1826.2516830391626,519.0895872255593,472.7438414836077,967.165496349508,703.8506589433356,2713.797540923027,551.8537966826226,2178.671692760678
2021-06-28 20:00:00,539.2057026062229,571.8246921430101,1834.1166773674963,519.0895872255593,474.7797753401262,967.165496349508,706.8818848647107,2702.160330198658,554.2304280206183,2178.671692760678
2021-06-28 21:00:00,539.2057026062229,571.8246921430101,1856.5034545977883,519.0895872255593,480.57482054916,967.165496349508,715.5099113582643,2669.5761401704226,560.995228362631,2178.671692760678
2021-06-28 22:00:00,539.2057026062229,571.8246921430101,1848.4457139094302,519.0895872255593,478.488992334971,967.165496349508,712.4043995902163,2669.5761401704226,558.5603532395295,2178.671692760678
2021-06-28 23:00:00,539.2057026062229,571.8246921430101,1818.45385347879,519.0895872255593,470.7252939110901,967.165496349508,700.8453188112119,2669.5761401704226,549.4974610861979,2178.671692760678
2021-06-29 00:00:00,539.2057026062229,571.8246921430101,1842.0497079789477,519.0895872255593,476.8333210812168,967.165496349508,709.9393324636067,2669.5761401704226,556.6276184532335,2178.671692760678
2021-06-29 01:00:00,539.2057026062229,571.8246921430101,1824.6867715712624,519.0895872255593,472.3387482175549,967.165496349508,703.2475307008818,2669.5761401704226,551.3809142518747,2178.671692760678
2021-06-29 02:00:00,539.2057026062229,571.8246921430101,1816.9022716925458,519.0895872255593,470.32365116884523,967.165496349508,700.2473279248542,2669.5761401704226,549.0286065972166,2178.671692760678
2021-06-29 03:00:00,539.2057026062229,571.8246921430101,1770.0826786564116,519.0895872255593,458.2039228344859,967.165496349508,682.2027168145712,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 04:00:00,539.2057026062229,561.8427149734314,1801.5308480741653,519.0895872255593,466.3446016665707,967.165496349508,682.2027168145712,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 05:00:00,539.2057026062229,576.1026823585439,1756.9385003495572,519.0895872255593,454.8014184570021,967.165496349508,682.2027168145712,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 06:00:00,539.2057026062229,567.071369681306,1756.9385003495572,519.0895872255593,462.0446933527968,967.165496349508,682.2027168145712,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 07:00:00,539.2057026062229,568.9726986659877,1756.9385003495572,519.0895872255593,460.5006843524532,967.165496349508,682.2027168145712,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 08:00:00,539.2057026062229,580.3806725740776,1756.9385003495572,519.0895872255593,460.5006843524532,967.165496349508,668.793326803474,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 09:00:00,539.2057026062229,581.3313370664185,1756.9385003495572,519.0895872255593,460.5006843524532,967.165496349508,667.6996337097643,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 10:00:00,539.2057026062229,586.0846595281226,1756.9385003495572,519.0895872255593,460.5006843524532,967.165496349508,662.2843893163355,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 11:00:00,539.2057026062229,586.0846595281226,1756.9385003495572,519.0895872255593,467.22332208022624,967.165496349508,652.7551175276114,2669.5761401704226,534.8807372667812,2178.671692760678
2021-06-29 12:00:00,539.2057026062229,586.0846595281226,1756.9385003495572,519.0895872255593,464.9824428376353,967.165496349508,655.9009253229251,2669.5761401704226,534.8807372667812,2178.671692760678
