Date,AVA,EOS,ATOM,XTZ,STRAX,CKB,ZRX,LTC,HBAR,KMD
2021-06-05 01:00:00,6079.145254981691,3415.7574465276066,1393.0101327421064,1960.8606324880855,1770.514571496898,1550.6737626155737,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 02:00:00,6079.145254981691,3415.7574465276066,1393.0101327421064,1960.8606324880855,1770.514571496898,1550.6737626155737,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 03:00:00,6079.145254981691,3415.7574465276066,1393.0101327421064,1960.8606324880855,1770.514571496898,1550.6737626155737,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 04:00:00,6079.145254981691,3415.7574465276066,1393.0101327421064,1960.8606324880855,1770.514571496898,1550.6737626155737,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 05:00:00,6079.145254981691,3415.7574465276066,1393.0101327421064,1960.8606324880855,1770.514571496898,1550.6737626155737,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 06:00:00,6079.145254981691,3415.7574465276066,1396.6846516889339,1960.8606324880855,1770.514571496898,1554.7641708524918,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 07:00:00,6079.145254981691,3415.7574465276066,1381.7410006661657,1960.8606324880855,1770.514571496898,1538.1291679806354,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 08:00:00,6079.145254981691,3415.7574465276066,1441.9475802158897,1960.8606324880855,1770.514571496898,1605.1500467597482,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 09:00:00,6079.145254981691,3415.7574465276066,1446.6752772002042,1960.8606324880855,1770.514571496898,1610.4128337983047,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 10:00:00,6079.145254981691,3415.7574465276066,1473.6519661989278,1960.8606324880855,1770.514571496898,1640.442797579125,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 11:00:00,6079.145254981691,3415.7574465276066,1483.561645994045,1960.8606324880855,1770.514571496898,1651.474074447127,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 12:00:00,6079.145254981691,3415.7574465276066,1511.0820532399396,1960.8606324880855,1770.514571496898,1682.109295576997,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 13:00:00,6079.145254981691,3415.7574465276066,1521.5033087795255,1960.8606324880855,1770.514571496898,1693.7100493395972,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 14:00:00,6079.145254981691,3415.7574465276066,1490.6620254934537,1960.8606324880855,1770.514571496898,1659.37808888001,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 15:00:00,6079.145254981691,3415.7574465276066,1494.8705574683079,1960.8606324880855,1770.514571496898,1664.0629507910207,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 16:00:00,6079.145254981691,3415.7574465276066,1504.2134984524848,1960.8606324880855,1770.514571496898,1674.4633442334646,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 17:00:00,6079.145254981691,3415.7574465276066,1495.2927180324054,1960.8606324880855,1770.514571496898,1664.5328923190614,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 18:00:00,6079.145254981691,3415.7574465276066,1518.013622291499,1960.8606324880855,1770.514571496898,1689.8253932631296,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 19:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1673.037460034572,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 20:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1741.2440093653756,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 21:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1742.7885782678288,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 22:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1713.4043522388947,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-05 23:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1720.4060045831277,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 00:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1680.191269014195,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 01:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1680.6703654695746,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 02:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1682.5894866405356,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 03:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1675.8916609899902,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 04:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1662.6547169821713,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 05:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1682.109295576997,2952.0334517239858,1769.9649786356104,1232.8625886856007,4664.127766942405
2021-06-06 06:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1628.6573560933398,2952.0334517239858,1769.9649786356104,1232.8625886856007,4515.917019996183
2021-06-06 07:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1770.514571496898,1624.1694603752537,2952.0334517239858,1769.9649786356104,1232.8625886856007,4503.47304915023
2021-06-06 08:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1781.31338507409,1634.0756783204315,2952.0334517239858,1769.9649786356104,1232.8625886856007,4530.94086370008
2021-06-06 09:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1782.3016310574874,1634.0756783204315,2952.0334517239858,1769.9649786356104,1232.8625886856007,4533.45456182141
2021-06-06 10:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1798.264030216133,1634.0756783204315,2952.0334517239858,1769.9649786356104,1232.8625886856007,4574.056449864592
2021-06-06 11:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1767.1059900886257,1634.0756783204315,2952.0334517239858,1769.9649786356104,1232.8625886856007,4494.802996525354
2021-06-06 12:00:00,6079.145254981691,3415.7574465276066,1502.932589995103,1960.8606324880855,1778.3552117249494,1623.7391159988229,2952.0334517239858,1769.9649786356104,1232.8625886856007,4494.802996525354
2021-06-06 13:00:00,6079.145254981691,3415.7574465276066,1539.9547324001855,1960.8606324880855,1735.60166935771,1663.7371180259179,2952.0334517239858,1769.9649786356104,1232.8625886856007,4494.802996525354
2021-06-06 14:00:00,6079.145254981691,3415.7574465276066,1542.8665862972148,1960.8606324880855,1732.326066314975,1666.8830282977124,2952.0334517239858,1769.9649786356104,1232.8625886856007,4494.802996525354
2021-06-06 15:00:00,6079.145254981691,3415.7574465276066,1576.1449165489746,1960.8606324880855,1695.7501662608186,1702.8362885467866,2952.0334517239858,1769.9649786356104,1232.8625886856007,4494.802996525354
2021-06-06 16:00:00,6063.101060590079,3406.74251528842,1571.9851252675046,1960.8606324880855,1700.2374649278229,1698.342131015652,2952.0334517239858,1769.9649786356104,1232.8625886856007,4494.802996525354
2021-06-06 17:00:00,5984.484508071181,3362.5693522164083,1551.6021479883016,1960.8606324880855,1722.5730241185638,1676.320759113094,2913.75622517345,1747.014916726866,1232.8625886856007,4436.521613400256
2021-06-06 18:00:00,5945.978441531314,3340.933517242362,1541.618648912774,1960.8606324880855,1733.7283809935893,1665.534781038372,2895.008195842576,1735.7740700776856,1232.8625886856007,4407.97562982878
2021-06-06 19:00:00,6079.145254981691,3415.7574465276066,1576.1449165489746,1960.8606324880855,1695.7501662608186,1702.8362885467866,2959.8451306118513,1774.648664739436,1232.8625886856007,4506.697156346803
2021-06-06 20:00:00,6032.6170912460175,3389.614145933967,1564.0815218327118,1975.9842916216373,1708.8290904154899,1689.8032317064972,2937.191261837044,1761.0659750383427,1232.8625886856007,4472.204092864602
2021-06-06 21:00:00,5963.627055362086,3350.849941605466,1546.1944193223906,1998.843405030228,1728.5976271084862,1670.4783543226195,2903.601042619226,1740.926124791893,1232.8625886856007,4421.059205632373
2021-06-06 22:00:00,5986.088927510343,3363.470845340327,1552.0181271164488,1991.3430545423093,1728.5976271084862,1676.7701748662075,2914.5373930622372,1747.4832853372488,1232.8625886856007,4437.711029382402
2021-06-06 23:00:00,6075.936416103368,3413.9544602797687,1575.3129582926806,1961.8962071553624,1728.5976271084862,1701.9374570405596,2958.2827948342774,1773.7119275186708,1232.8625886856007,4504.318324382512
2021-06-07 00:00:00,6112.838063204076,3434.688802129898,1584.8804782400618,1950.052739238151,1728.5976271084862,1712.274019362169,2976.2496562763667,1784.4844055574695,1232.8625886856007,4531.674891971845
2021-06-07 01:00:00,6162.575065818072,3462.635088971374,1597.7758312126186,1934.31422455021,1728.5976271084862,1726.2059077086851,3000.4658608287464,1799.0038324793281,1232.8625886856007,4568.546787418334
2021-06-07 02:00:00,6067.914318907563,3409.446994660176,1573.2330626519456,1964.4899356153774,1728.5976271084862,1699.6903782749923,2954.3769553903453,1771.370084466758,1232.8625886856007,4568.546787418334
2021-06-07 03:00:00,6018.177316293567,3381.500707818699,1573.2330626519456,1980.7253896287273,1728.5976271084862,1685.7584899284764,2930.1607508379657,1771.370084466758,1232.8625886856007,4568.546787418334
2021-06-07 04:00:00,6021.386155171888,3383.3036940665365,1573.2330626519456,1979.6698471882112,1728.5976271084862,1686.657321434703,2931.7230866155387,1771.370084466758,1232.8625886856007,4568.546787418334
2021-06-07 05:00:00,5942.769602652992,3339.1305309945246,1573.2330626519456,2005.8587841515543,1728.5976271084862,1664.635949532145,2893.4458600650028,1771.370084466758,1232.8625886856007,4568.546787418334
2021-06-07 06:00:00,5952.396119287958,3339.1305309945246,1573.2330626519456,2002.6148076812285,1728.5976271084862,1667.3324440508252,2898.1328673977205,1771.370084466758,1232.8625886856007,4568.546787418334
2021-06-07 07:00:00,5862.5486306949315,3339.1305309945246,1573.2330626519456,2033.3062223583354,1728.5976271084862,1642.1651618764731,2854.38746562568,1771.370084466758,1232.8625886856007,4568.546787418334
2021-06-07 08:00:00,5862.5486306949315,3339.1305309945246,1548.234207091357,2000.9967510092529,1728.5976271084862,1668.680691310166,2854.38746562568,1771.370084466758,1232.8625886856007,4495.952049885966
2021-06-07 09:00:00,5862.5486306949315,3339.1305309945246,1515.1801821112829,1958.2764724558133,1728.5976271084862,1705.083367312354,2854.38746562568,1771.370084466758,1232.8625886856007,4399.965725151974
2021-06-07 10:00:00,5862.5486306949315,3339.1305309945246,1526.8508926773459,1973.3601424959775,1728.5976271084862,1692.0503104720647,2854.38746562568,1771.370084466758,1232.8625886856007,4433.856563406796
2021-06-07 11:00:00,5862.5486306949315,3339.1305309945246,1519.5859399762644,1963.970641421453,1728.5976271084862,1700.139794028106,2854.38746562568,1771.370084466758,1232.8625886856007,4412.75970426291
2021-06-07 12:00:00,5862.5486306949315,3339.1305309945246,1546.1521277380873,1998.3057924952548,1728.5976271084862,1670.927770075733,2854.38746562568,1771.370084466758,1232.8625886856007,4489.905852938836
2021-06-07 13:00:00,5862.5486306949315,3339.1305309945246,1554.9347067704107,2009.6567315383709,1728.5976271084862,1661.4900392603508,2854.38746562568,1771.370084466758,1232.8625886856007,4515.409781235216
2021-06-07 14:00:00,5862.5486306949315,3339.1305309945246,1571.5127421897778,2031.0828147887796,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4563.551110231435
2021-06-07 15:00:00,5862.5486306949315,3339.1305309945246,1585.8189271531612,2049.572672137202,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4605.095161717682
2021-06-07 16:00:00,5862.5486306949315,3339.1305309945246,1602.6187931224445,2071.2854576240193,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4653.880669424754
2021-06-07 17:00:00,5862.5486306949315,3339.1305309945246,1622.0636599690204,2096.4167428039946,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4710.347054522175
2021-06-07 18:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2062.0874095191107,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4633.213977581623
2021-06-07 19:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2132.520360647921,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4791.466693807862
2021-06-07 20:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2132.520360647921,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4875.429311105898
2021-06-07 21:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2132.520360647921,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,4914.180147549776
2021-06-07 22:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2132.520360647921,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5001.039533021747
2021-06-07 23:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2121.020850015308,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 00:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2131.242637244298,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 01:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2035.4133819725218,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 02:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2042.4408606924517,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 03:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2054.579233026877,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 04:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2068.6341904667374,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 05:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2029.024764954403,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 06:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2071.1896372739843,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1232.8625886856007,5028.1536027790935
2021-06-08 07:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2073.7450840812326,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1231.3433495128515,5028.1536027790935
2021-06-08 08:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2037.968828779768,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1252.9594083130778,5028.1536027790935
2021-06-08 09:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2035.4133819725218,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1254.5324898049957,5028.1536027790935
2021-06-08 10:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2080.7725628011617,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1227.184682996229,5028.1536027790935
2021-06-08 11:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,2025.8304564453442,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1260.4668913650949,5028.1536027790935
2021-06-08 12:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1965.138594773219,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1299.3954852141474,5028.1536027790935
2021-06-08 13:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1933.834371384439,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1320.4296374359817,5028.1536027790935
2021-06-08 14:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1927.4457543663207,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1324.8062686505525,5028.1536027790935
2021-06-08 15:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1927.4457543663207,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1288.919868596813,5028.1536027790935
2021-06-08 16:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1927.4457543663207,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1284.363917904472,5028.1536027790935
2021-06-08 17:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1927.4457543663207,1728.5976271084862,1643.9628248889273,2854.38746562568,1771.370084466758,1268.0648834132983,5028.1536027790935
2021-06-08 18:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1910.4745338876235,1728.5976271084862,1629.4876805188362,2854.38746562568,1771.370084466758,1256.8995322385902,5028.1536027790935
2021-06-08 19:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1879.1552792337282,1728.5976271084862,1602.7747677234456,2854.38746562568,1771.370084466758,1236.2946218740233,5028.1536027790935
2021-06-08 20:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1869.325851619275,1728.5976271084862,1594.3910227845847,2854.38746562568,1771.370084466758,1229.8278500057593,5028.1536027790935
2021-06-08 21:00:00,5862.5486306949315,3339.1305309945246,1595.501973613713,1890.2641623405857,1728.5976271084862,1612.2497896857185,2854.38746562568,1771.370084466758,1243.6031463966137,5028.1536027790935
2021-06-08 22:00:00,5849.807916502175,3339.1305309945246,1595.501973613713,1886.1561681970325,1728.5976271084862,1608.745986976063,2854.38746562568,1771.370084466758,1240.900500626736,5028.1536027790935
2021-06-08 23:00:00,6029.514015697125,3339.1305309945246,1595.501973613713,1944.0988856840459,1728.5976271084862,1608.745986976063,2942.074248569701,1771.370084466758,1279.0209640059895,5028.1536027790935
2021-06-09 00:00:00,6151.56098565247,3339.1305309945246,1595.501973613713,1983.4505444866616,1728.5976271084862,1608.745986976063,3001.626518700724,1771.370084466758,1304.9103860655298,5129.931442600284
2021-06-09 01:00:00,6111.654654250248,3339.1305309945246,1595.501973613713,1970.583528304458,1728.5976271084862,1608.745986976063,2982.154403756185,1771.370084466758,1304.9103860655298,5096.652613910045
2021-06-09 02:00:00,6085.99202165811,3339.1305309945246,1595.501973613713,1962.3091142644191,1728.5976271084862,1601.990916617313,2969.632437590541,1771.370084466758,1304.9103860655298,5075.25194078962
2021-06-09 03:00:00,5981.660729858258,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1574.5282151895879,2918.7244529461323,1771.370084466758,1304.9103860655298,4988.247621804656
2021-06-09 04:00:00,5884.519456294038,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1548.9581130066213,2871.324805365495,1771.370084466758,1304.9103860655298,4907.239228196336
2021-06-09 05:00:00,5781.599048497549,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1521.866792834367,2821.1052552256265,1771.370084466758,1304.9103860655298,4821.411478577683
2021-06-09 06:00:00,5822.691995999231,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1532.6835222024727,2841.1563741595537,1771.370084466758,1304.9103860655298,4855.679854352493
2021-06-09 07:00:00,5811.915884964069,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1529.846970341518,2835.898219241307,1771.370084466758,1304.9103860655298,4846.693401815135
2021-06-09 08:00:00,5849.807916502175,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1539.8211356247132,2854.38746562568,1771.370084466758,1304.9103860655298,4878.292458455344
2021-06-09 09:00:00,5692.517008777497,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4747.123869693252
2021-06-09 10:00:00,5643.076160243639,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4705.89398283458
2021-06-09 11:00:00,5716.696389275946,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4767.287623994135
2021-06-09 12:00:00,5753.353068413286,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4797.856491201424
2021-06-09 13:00:00,5884.519456294038,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4907.239228196336
2021-06-09 14:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4602.513183563173
2021-06-09 15:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4602.513183563173
2021-06-09 16:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4602.513183563173
2021-06-09 17:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1807.085340458113,1304.9103860655298,4602.513183563173
2021-06-09 18:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1819.6801776794878,1304.9103860655298,4602.513183563173
2021-06-09 19:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1813.6347285842073,1304.9103860655298,4602.513183563173
2021-06-09 20:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1816.9272575922273,1304.9103860655298,4602.513183563173
2021-06-09 21:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1776.0853553215945,1304.9103860655298,4602.513183563173
2021-06-09 22:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1771.370084466758,1304.9103860655298,4602.513183563173
2021-06-09 23:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1795.737017446863,1304.9103860655298,4602.513183563173
2021-06-10 00:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1792.5207720424805,1304.9103860655298,4602.513183563173
2021-06-10 01:00:00,5519.107000308588,3339.1305309945246,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1791.4512489088038,1304.9103860655298,4602.513183563173
2021-06-10 02:00:00,5519.107000308588,3344.118774990633,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1794.1274533439828,1304.9103860655298,4602.513183563173
2021-06-10 03:00:00,5519.107000308588,3398.9570421784542,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1823.5483104592502,1304.9103860655298,4602.513183563173
2021-06-10 04:00:00,5519.107000308588,3422.8640794781795,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1836.3744912361806,1304.9103860655298,4602.513183563173
2021-06-10 05:00:00,5519.107000308588,3429.1561090360433,1595.501973613713,1928.6695294484582,1728.5976271084862,1501.1725350024017,2854.38746562568,1839.750179639188,1304.9103860655298,4602.513183563173
2021-06-10 06:00:00,5519.107000308588,3390.7196425003476,1595.501973613713,1928.6695294484582,1728.5976271084862,1484.3463054370916,2854.38746562568,1819.1289264896427,1304.9103860655298,4602.513183563173
2021-06-10 07:00:00,5519.107000308588,3477.0939856768086,1595.501973613713,1928.6695294484582,1728.5976271084862,1522.1581715588193,2854.38746562568,1865.468961274405,1304.9103860655298,4602.513183563173
2021-06-10 08:00:00,5519.107000308588,3412.428518260259,1595.501973613713,1928.6695294484582,1728.5976271084862,1493.8497421487318,2854.38746562568,1830.7757885189972,1304.9103860655298,4602.513183563173
2021-06-10 09:00:00,5519.107000308588,3385.5915123695245,1595.501973613713,1928.6695294484582,1728.5976271084862,1482.1013775704296,2854.38746562568,1816.3776728198156,1304.9103860655298,4602.513183563173
2021-06-10 10:00:00,5519.107000308588,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1474.9630205442024,2854.38746562568,1807.6293155756507,1304.9103860655298,4602.513183563173
2021-06-10 11:00:00,5564.33185281491,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1487.0492122148228,2854.38746562568,1822.4414526076819,1304.9103860655298,4602.513183563173
2021-06-10 12:00:00,5606.872616215635,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1498.418089984049,2854.38746562568,1836.3744912361806,1304.9103860655298,4602.513183563173
2021-06-10 13:00:00,5756.506579285753,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1538.4072697795411,2854.38746562568,1885.382915649077,1304.9103860655298,4602.513183563173
2021-06-10 14:00:00,5724.156557922301,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1529.761833983091,2854.38746562568,1874.787569885205,1304.9103860655298,4602.513183563173
2021-06-10 15:00:00,5761.933832503182,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1529.761833983091,2854.38746562568,1887.1604608241075,1304.9103860655298,4602.513183563173
2021-06-10 16:00:00,5769.186109196074,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1529.761833983091,2854.38746562568,1889.535741454471,1304.9103860655298,4602.513183563173
2021-06-10 17:00:00,5688.6358842771115,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1529.761833983091,2854.38746562568,1889.535741454471,1304.9103860655298,4602.513183563173
2021-06-10 18:00:00,5780.0988193647945,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1505.5552396507496,2854.38746562568,1889.535741454471,1304.9103860655298,4602.513183563173
2021-06-10 19:00:00,5774.637308669332,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1506.9791569644167,2854.38746562568,1889.535741454471,1304.9103860655298,4602.513183563173
2021-06-10 20:00:00,5863.279007043532,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1484.1964799457423,2854.38746562568,1889.535741454471,1304.9103860655298,4602.513183563173
2021-06-10 21:00:00,5848.316891555064,3369.2852317560655,1595.501973613713,1928.6695294484582,1728.5976271084862,1487.993592782188,2854.38746562568,1889.535741454471,1304.9103860655298,4602.513183563173
