Date,COS,AXS,HARD,DENT,SKL,ASR,DIA,NMR,CKB,ATOM
2021-03-23 22:00:00,582.2476645390753,994.4390641062432,743.7110210334098,1156.3020181602585,762.4735996494231,257.9997080790516,449.5837141957256,423.06618239381083,629.5338383490641,445.6263157842544
2021-03-23 23:00:00,554.0156288160975,946.2206840387212,707.6499470400792,1100.2352241283847,725.502765390825,245.48981337509983,427.7842905953051,402.55254137477607,599.0089897399008,424.0187785925345
2021-03-24 00:00:00,564.3947091690263,963.9474411921755,720.9072547405318,1120.8473318098124,739.0945326742764,250.0888866977975,435.79851852475434,410.09407081164943,610.2309880252614,431.96246238998845
2021-03-24 01:00:00,558.9474491643854,954.6438948305994,713.9494126629803,1110.029464911546,731.9611559397334,247.6751518275329,431.59240567239095,406.1360446399269,604.3413388122898,427.79337326378516
2021-03-24 02:00:00,558.9474491643854,957.3649320460282,715.9843944318986,1113.1934001764155,734.0474768771483,248.3811043917393,432.82258061415746,407.2936608966028,606.0639028831805,429.01271976091124
2021-03-24 03:00:00,558.9474491643854,951.4026593239862,711.5253902617691,1106.2606596695696,729.4759795289897,246.83423774369885,430.12705022705154,404.75711939300436,602.2894610219645,426.3409164069144
2021-03-24 04:00:00,558.9474491643854,943.0194637852758,705.2558508413517,1096.512947346186,723.0482701703371,244.65928094662172,426.33702595793284,401.19063989633395,596.9824437741472,422.584253301798
2021-03-24 05:00:00,558.9474491643854,943.0194637852758,705.9890428022121,1097.6528946107342,723.7999593316116,244.91363150284317,426.7802507531281,401.6077222241069,597.6030734761594,423.02357667208605
2021-03-24 06:00:00,558.9474491643854,943.0194637852758,705.9890428022121,1089.6965279887836,718.5534757978187,244.91363150284317,426.7802507531281,398.6966578139368,593.271331474361,419.95727886313654
2021-03-24 07:00:00,558.9474491643854,943.0194637852758,705.9890428022121,1080.5071571827295,712.4939407222392,244.91363150284317,430.40988147866346,395.3344635390327,588.2682961214067,419.95727886313654
2021-03-24 08:00:00,555.015912182834,936.3864325374597,701.0232413936961,1088.1610888161265,712.4939407222392,244.91363150284317,427.3824548953804,395.3344635390327,584.1305215153449,419.95727886313654
2021-03-24 09:00:00,557.1600265364613,940.00384159993,703.7314051798245,1083.9735274361524,712.4939407222392,244.91363150284317,429.03350099318635,395.3344635390327,586.3871102150221,419.95727886313654
2021-03-24 10:00:00,557.6507266221267,940.8317185897178,704.3511931121245,1083.9735274361524,712.4939407222392,245.12933100430635,429.4113579205748,395.3344635390327,586.9035510785284,420.32714221100645
2021-03-24 11:00:00,550.9287637452488,929.4908638506638,695.8608920215771,1083.9735274361524,712.4939407222392,242.17452401781526,424.23520182671245,395.3344635390327,579.8289725039523,415.26048792149953
2021-03-24 12:00:00,552.2296166015715,931.6855774411218,697.5039585821897,1083.9735274361524,712.4939407222392,242.74634644210752,425.2369058769734,395.3344635390327,581.1980645258187,416.2410008795785
2021-03-24 13:00:00,558.2863285255887,941.9040644195082,705.1540019988976,1083.9735274361524,712.4939407222392,245.4087257256661,429.90079452207567,395.3344635390327,587.5724949109406,420.8062247601932
2021-03-24 14:00:00,565.7814113076425,954.5492763383124,714.6208066635153,1083.9735274361524,712.4939407222392,248.70337691228912,435.67228108439804,395.3344635390327,595.4607491360547,426.4556152765448
2021-03-24 15:00:00,565.5595459117222,954.1749595988658,714.3405754204335,1083.9735274361524,712.4939407222392,248.60585042576523,435.5014366536648,395.3344635390327,595.2272452912451,426.28838506707734
2021-03-24 16:00:00,562.142748672395,948.4103634721451,710.0249256826127,1083.9735274361524,712.4939407222392,247.10391170055811,432.87037840836103,395.3344635390327,591.6312122595599,423.71298697189286
2021-03-24 17:00:00,569.1678383819665,960.2626339152208,718.8980967957015,1083.9735274361524,712.4939407222392,250.19196567151508,438.2799531971788,395.3344635390327,599.0248188673509,429.0081219738437
2021-03-24 18:00:00,583.1812709522604,983.9051779289484,736.5980252262999,1083.9735274361524,712.4939407222392,256.35192061649946,449.0708063636195,395.3344635390327,613.7733575953889,439.57069417834407
2021-03-24 19:00:00,585.5754015392567,987.9443979768374,739.6219766979166,1083.9735274361524,712.4939407222392,257.404320624444,450.9143740616814,395.3344635390327,616.2930776928864,441.3752611226171
2021-03-24 20:00:00,585.9719268771838,988.6133895110294,740.1228154515211,1083.9735274361524,712.4939407222392,257.5786232589999,451.2197130053613,395.3344635390327,616.7104036602202,441.6741406078366
2021-03-24 21:00:00,616.1077054404755,1039.4564978998276,740.1228154515211,1139.7208844219638,712.4939407222392,270.82555881534734,474.42535943792774,395.3344635390327,648.4270223409611,441.6741406078366
2021-03-24 22:00:00,607.1167978587437,1024.2876285198115,740.1228154515211,1123.0888490646366,712.4939407222392,266.87338040793907,467.5020333320047,395.3344635390327,638.9644764583429,441.6741406078366
2021-03-24 23:00:00,615.7277708941671,1038.8154972607358,740.1228154515211,1139.0180538400423,712.4939407222392,270.65854907839935,467.5020333320047,395.3344635390327,648.0271574725757,441.6741406078366
2021-03-25 00:00:00,645.6504744438886,1089.2991194664528,740.1228154515211,1194.3712491544932,712.4939407222392,283.81182218074696,467.5020333320047,395.3344635390327,679.5195238101555,441.6741406078366
2021-03-25 01:00:00,624.932338567677,1054.3448399293982,740.1228154515211,1156.0453331889905,712.4939407222392,274.7046471255741,467.5020333320047,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 02:00:00,622.7436437364136,1054.3448399293982,740.1228154515211,1151.9965261593268,712.4939407222392,273.74255154468955,467.5020333320047,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 03:00:00,612.7050808694801,1054.3448399293982,740.1228154515211,1133.4264617890926,712.4939407222392,273.74255154468955,475.161588799315,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 04:00:00,605.2060677570782,1054.3448399293982,749.2935607456453,1119.5542414268295,712.4939407222392,273.74255154468955,481.04924124490475,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 05:00:00,595.2016295955583,1054.3448399293982,761.8880509495762,1101.0473034208514,712.4939407222392,273.74255154468955,489.1349506035147,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 06:00:00,624.1060264554252,1054.3448399293982,726.6025166750406,1154.5167608905629,712.4939407222392,273.74255154468955,466.4815069081025,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 07:00:00,611.0609706345889,1054.3448399293982,742.1141772868165,1130.3850669900164,712.4939407222392,273.74255154468955,476.44005047321434,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 08:00:00,611.190447944435,1054.3448399293982,741.9569645103458,1130.6245835433517,712.4939407222392,273.74255154468955,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 09:00:00,600.9332008435156,1054.3448399293982,754.6213270593747,1111.6499811574968,712.4939407222392,273.74255154468955,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 10:00:00,623.13228862581,1054.3448399293982,727.7379422828844,1152.7154697679812,712.4939407222392,273.74255154468955,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 11:00:00,653.895727473864,1054.3448399293982,693.5004931848202,1209.6239184404387,712.4939407222392,273.74255154468955,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 12:00:00,646.373883336401,1054.3448399293982,693.5004931848202,1195.7094635859835,712.4939407222392,273.74255154468955,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 13:00:00,660.9041312739274,1054.3448399293982,693.5004931848202,1222.5885739817681,712.4939407222392,273.74255154468955,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 14:00:00,667.3602641758322,1054.3448399293982,693.5004931848202,1234.5315986119242,719.4540357729962,276.416643307851,476.33911928843276,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 15:00:00,665.069280023566,1054.3448399293982,693.5004931848202,1230.2935693498964,716.9842186701225,275.4677313284676,474.7038925121698,395.3344635390327,657.7145714681576,441.6741406078366
2021-03-25 16:00:00,661.4429850295525,1054.3448399293982,693.5004931848202,1223.5853848859524,713.074857102771,273.96574155817893,472.115566151652,395.3344635390327,654.1283780750119,441.6741406078366
2021-03-25 17:00:00,652.4003386720917,1054.3448399293982,693.5004931848202,1206.8576393748458,703.3263467925603,270.2203313398524,465.6612319139535,395.3344635390327,645.1857303651002,435.6359738283165
2021-03-25 18:00:00,666.7261031009033,1054.3448399293982,693.5004931848202,1233.3584812903887,718.7703724367454,276.15397757082997,475.88647662429145,395.3344635390327,659.3530724680398,445.20190745502657
2021-03-25 19:00:00,659.0919639595784,1054.3448399293982,685.5597822468098,1219.2362949630308,710.5403166337351,272.99196264535914,470.4374870600192,395.3344635390327,651.8033559126653,440.1042619725898
2021-03-25 20:00:00,659.0919639595784,1054.3448399293982,675.7971995679692,1201.873994193855,700.4220034429402,269.1044729252798,463.73831219360903,395.3344635390327,642.5214751529912,433.83704158411217
2021-03-25 21:00:00,659.0919639595784,1054.3448399293982,684.3782619408287,1217.1350158658722,700.4220034429402,272.5214777137927,469.62671685725957,395.3344635390327,650.680012740472,439.34576922588116
2021-03-25 22:00:00,659.0919639595784,1054.3448399293982,692.5222790094723,1231.6187727227086,700.4220034429402,275.76444975060025,475.2152169757908,395.3344635390327,658.4230247919589,444.57392979524946
2021-03-25 23:00:00,659.0919639595784,1054.3448399293982,681.1671636934902,1211.4242264770662,700.4220034429402,271.2428087552446,467.423231429293,395.3344635390327,647.6270264539646,437.284361802542
2021-03-26 00:00:00,659.0919639595784,1038.0572755931155,670.6444641152727,1192.7100930360584,700.4220034429402,267.0526382047339,460.2024572898876,395.3344635390327,637.622456355257,430.5291742145929
2021-03-26 01:00:00,659.0919639595784,1066.2331159306432,688.8476709984017,1225.0836527041802,700.4220034429402,274.30120981314815,472.69366684489887,395.3344635390327,654.9293515991855,442.21496608613194
2021-03-26 02:00:00,659.0919639595784,1030.380094282645,665.6845652089869,1183.8891427374979,700.4220034429402,265.07759157566824,456.7989286145359,395.3344635390327,632.9067789835339,427.3451008425296
2021-03-26 03:00:00,659.0919639595784,1009.4027131760621,652.1319753456504,1183.8891427374979,700.4220034429402,259.6809096209676,447.49901563310635,395.3344635390327,620.0215080225099,427.3451008425296
2021-03-26 04:00:00,661.6228312590584,1005.5415037405861,649.6374128647776,1183.8891427374979,700.4220034429402,258.6875673549393,445.7872237001404,395.3344635390327,617.6497758429501,427.3451008425296
2021-03-26 05:00:00,656.0039875061245,1014.154226687725,655.2017252599263,1183.8891427374979,700.4220034429402,260.90329324910607,449.60550652270007,395.3344635390327,622.9401058570855,427.3451008425296
2021-03-26 06:00:00,662.1799404130321,1004.6955156001347,649.0908560644539,1183.8891427374979,700.4220034429402,258.46992679684155,445.412171349728,395.3344635390327,617.1301310710816,427.3451008425296
2021-03-26 07:00:00,678.0814274078788,981.1346982272582,633.8692183835058,1183.8891427374979,700.4220034429402,252.40862499238042,434.9669422610337,395.3344635390327,602.6579948987809,427.3451008425296
2021-03-26 08:00:00,670.2659818478489,992.5749399055121,641.2602698505627,1183.8891427374979,700.4220034429402,255.35176386699771,434.9669422610337,395.3344635390327,609.6851167847269,427.3451008425296
2021-03-26 09:00:00,665.8091086160601,999.2191576294247,645.552815107637,1183.8891427374979,700.4220034429402,257.06106827022893,434.9669422610337,395.3344635390327,613.7663004778518,427.3451008425296
2021-03-26 10:00:00,658.1846719088212,1010.7941510152649,653.0309238969128,1183.8891427374979,700.4220034429402,260.0388736318115,434.9669422610337,395.3344635390327,620.8761930517065,427.3451008425296
2021-03-26 11:00:00,666.9710791372052,997.478357703241,653.0309238969128,1183.8891427374979,700.4220034429402,260.0388736318115,434.9669422610337,395.3344635390327,612.6970212087267,421.7154293312634
2021-03-26 12:00:00,673.306206088105,988.0931003423452,653.0309238969128,1183.8891427374979,700.4220034429402,260.0388736318115,434.9669422610337,395.3344635390327,606.932165075368,417.7475158354278
2021-03-26 13:00:00,697.182312686974,954.2542955361005,653.0309238969128,1183.8891427374979,700.4220034429402,260.0388736318115,434.9669422610337,395.3344635390327,586.1468169563485,403.44109406024194
2021-03-26 14:00:00,702.2917994991319,947.3116689214027,657.8168354624586,1192.5655905644094,700.4220034429402,261.94463797966114,438.15471368719335,395.3344635390327,581.8823368166647,403.44109406024194
2021-03-26 15:00:00,708.2289913400507,939.3702104661575,663.3780348828593,1202.6475688804162,700.4220034429402,264.15912427794115,441.8588842228866,398.6766306454006,577.0043282844443,403.44109406024194
2021-03-26 16:00:00,697.309651922168,954.0800343426133,653.1501989515058,1184.1053781973585,689.6230306744353,260.0863693164932,435.04638827788506,392.52991044441296,586.0397777275398,403.44109406024194
2021-03-26 17:00:00,694.9697934754788,957.2922778791416,650.9585198233588,1180.1320516224175,687.3089650811843,259.21363611046854,433.58656771824184,391.21275611562993,588.0128852451402,403.44109406024194
2021-03-26 18:00:00,693.9988318071248,958.6316088183761,650.0490475320868,1178.4832562409797,686.3487065696993,258.8514815147713,432.9807918397505,390.6661818703526,588.8355638231207,403.44109406024194
2021-03-26 19:00:00,705.013675651403,943.6543426461034,660.3663397543849,1197.1876235189325,697.2421309950714,262.95985823973047,439.85287229739043,390.6661818703526,579.6358390383832,403.44109406024194
2021-03-26 20:00:00,705.857298084563,942.5265113199055,660.3663397543849,1198.62018344051,698.0764539640666,263.27451715074614,440.3792021590305,390.6661818703526,578.943073236849,403.44109406024194
2021-03-26 21:00:00,702.0530384331432,947.6338399419853,660.3663397543849,1192.1601490771707,694.3141296321824,261.8555835708831,438.0057524055971,390.6661818703526,582.0802290547332,403.44109406024194
2021-03-26 22:00:00,713.0678822774214,932.9956280298499,650.1655828654606,1210.8645163551237,705.2075540575545,265.96396029584224,444.87783286323713,390.6661818703526,573.0887669692412,403.44109406024194
2021-03-26 23:00:00,700.3976283756217,949.8735999382121,661.9271347031248,1189.3490880989812,692.6769675798142,261.2381396700221,436.97295418652976,397.7333670157733,583.455992515978,403.44109406024194
2021-03-27 00:00:00,702.037121028744,947.6553258016371,660.3813123502301,1192.1331196446881,694.298387689371,261.84964661029784,437.9958216534907,396.8045259137979,582.0934266565711,403.44109406024194
2021-03-27 01:00:00,709.2636226260016,937.9999134738482,653.652859830941,1204.4044819917845,701.4452297256703,264.5450267159792,442.50438310980365,392.761588353151,576.1626289344031,403.44109406024194
2021-03-27 02:00:00,707.7196343992749,940.0462899662904,655.0788939140591,1204.4044819917845,699.9182612729809,263.9691415392147,441.54110015548133,392.761588353151,577.4196073655721,403.44109406024194
2021-03-27 03:00:00,705.8891328933615,942.4840044305411,656.7776350419848,1204.4044819917845,698.1079378496892,263.2863910719165,440.3990636632434,392.761588353151,578.9169635530716,403.44109406024194
2021-03-27 04:00:00,708.435917597241,939.095830868879,654.4165587706854,1204.4044819917845,698.1079378496892,264.23630476554877,438.8158553996866,392.761588353151,576.8357917336164,403.44109406024194
2021-03-27 05:00:00,704.0745487918475,944.9130320005698,658.4703226371013,1204.4044819917845,698.1079378496892,262.60957756520367,441.53408713570985,392.761588353151,580.4089838511534,403.44109406024194
2021-03-27 06:00:00,704.1859706226422,944.7635204448735,658.3661342949118,1204.4044819917845,697.9974777329408,262.65113628930004,441.46422414723907,392.761588353151,580.31714698662,403.44109406024194
2021-03-27 07:00:00,701.6391859187628,948.1927891216244,660.7558480310095,1204.4044819917845,700.5310438953109,261.70122259566784,443.06663512418004,392.761588353151,582.4235613132502,403.44109406024194
2021-03-27 08:00:00,702.2599646903334,947.354612400127,660.1717577734514,1204.4044819917845,699.9117934428546,261.9327640584907,442.674976229603,392.761588353151,581.9087146736796,403.44109406024194
2021-03-27 09:00:00,693.2029615871625,959.7322191614512,668.7971935983214,1204.4044819917845,709.0564503996625,258.5546334855112,448.4587204655305,392.761588353151,589.5116092465687,403.44109406024194
2021-03-27 10:00:00,689.0007668257615,965.5855968322601,672.8761673799128,1204.4044819917845,713.3809641663656,256.9872758910181,451.19385658813144,392.761588353151,593.1070226560105,403.44109406024194
2021-03-27 11:00:00,683.2864186464323,973.6608228965733,678.5034542643766,1204.4044819917845,719.346994080772,256.9872758910181,454.9672065663534,392.761588353151,598.06719739763,403.44109406024194
2021-03-27 12:00:00,680.9783950085415,973.6608228965733,678.5034542643766,1204.4044819917845,721.7850594854215,256.9872758910181,456.5092159383352,392.761588353151,600.0942121146292,403.44109406024194
2021-03-27 13:00:00,681.583256375713,973.6608228965733,678.5034542643766,1204.4044819917845,721.1445215998434,256.9872758910181,456.1040933272735,392.761588353151,599.5616670408235,403.44109406024194
2021-03-27 14:00:00,685.6581119019199,973.6608228965733,678.5034542643766,1204.4044819917845,716.8587708911064,256.9872758910181,453.3934737736525,392.761588353151,595.9984813512876,403.44109406024194
2021-03-27 15:00:00,694.3490147039082,973.6608228965733,678.5034542643766,1204.4044819917845,707.8861220234126,256.9872758910181,447.71851992741864,392.761588353151,588.5385948073922,403.44109406024194
2021-03-27 16:00:00,695.2722241590645,973.6608228965733,677.6025110329815,1204.4044819917845,706.9461633449015,256.9872758910181,447.12402189271637,392.761588353151,587.7571104095251,403.44109406024194
2021-03-27 17:00:00,695.2722241590645,973.6608228965733,676.3328385796043,1204.4044819917845,705.6215075843267,256.9872758910181,446.2862135248356,392.761588353151,586.6557877310923,403.44109406024194
2021-03-27 18:00:00,695.2722241590645,973.6608228965733,677.2613995222333,1204.4044819917845,706.5902799621367,256.9872758910181,446.8989354325627,392.761588353151,587.4612279229341,403.44109406024194
2021-03-27 19:00:00,695.2722241590645,976.4234868945408,675.3451759667922,1204.4044819917845,704.5910741319148,256.9872758910181,445.6344926818294,392.761588353151,585.7990823412601,403.44109406024194
2021-03-27 20:00:00,695.2722241590645,981.5477830198032,671.8194498347702,1204.4044819917845,700.9126660365284,256.9872758910181,443.3080006417708,392.761588353151,582.7408430789919,403.44109406024194
2021-03-27 21:00:00,695.2722241590645,989.2119476593259,666.6143622054198,1204.4044819917845,695.4821715068759,256.9872758910181,439.8733620782399,392.761588353151,582.7408430789919,403.44109406024194
2021-03-27 22:00:00,695.2722241590645,1006.9241886140366,654.888321316974,1204.4044819917845,695.4821715068759,256.9872758910181,432.13579547015945,392.761588353151,582.7408430789919,403.44109406024194
2021-03-27 23:00:00,714.8404566876702,1035.2637741415742,654.888321316974,1238.3020923711088,715.0563129419186,256.9872758910181,420.3063954262994,403.81574789259594,582.7408430789919,403.44109406024194
2021-03-28 00:00:00,778.0218489793237,1126.7658793000617,654.888321316974,1347.749801355294,778.2567837545913,279.7011748318667,386.1742649636939,439.5071262168882,582.7408430789919,439.09935849102965
2021-03-28 01:00:00,799.1746160601671,1157.4002583097817,672.6933484417979,1384.392265405271,799.4159382146412,287.30565767668446,396.6735257365234,451.45639458696417,598.584332999378,451.0375405198422
2021-03-28 02:00:00,801.1898978693238,1160.3188791463444,674.3896819351448,1387.8832928893053,801.4318285668351,288.030157496809,397.67381894469844,452.5948339734951,600.0937854936112,452.17492368040547
2021-03-28 03:00:00,803.6359269353995,1163.8613273372866,676.4485905263062,1392.1204941867206,803.8785962462154,288.9095122403188,398.8879152813384,453.9766039159257,601.9258690553143,453.5554116386463
2021-03-28 04:00:00,792.8826293430288,1148.2879230261633,667.3971621915775,1373.4927979169504,793.1220515425244,285.0436696886623,393.55047289573264,447.9020303954289,593.871614906696,447.4864740109081
2021-03-28 05:00:00,790.7135092278297,1145.1465067058937,665.5713375918683,1369.7352797852802,790.9522764306212,284.26386453875733,392.47382142739156,446.67668723893377,592.2469370312235,446.2622677083171
2021-03-28 06:00:00,801.4206553283875,1160.653072371905,674.5839185946883,1388.2830288607593,801.6626557063992,288.1131154914797,397.7883563349475,452.72518962844134,600.26662356547,452.30515839344696
2021-03-28 07:00:00,804.5589567716544,1165.1981002395287,677.2255371644802,1393.7194380725377,804.801904804472,289.2413442190017,399.34606484233456,454.4980265357108,602.6172213427491,454.0763504908126
2021-03-28 08:00:00,801.5898774650343,1160.8981474039829,674.7263588116869,1388.5761685731593,801.8319289420797,288.1739513542382,397.87235042113014,452.820783775402,600.3933714848331,452.4006638496775
2021-03-28 09:00:00,776.498849749503,1124.5602040113617,653.6063593639867,1345.1115439436958,776.7333246334676,279.1536520670398,385.4183181880502,438.64677889424274,581.6001118047241,438.2398093849551
2021-03-28 10:00:00,770.0684085569267,1115.2473527924071,648.1936311180405,1333.972234872503,770.3009416776125,276.8418892822152,382.22654291311005,435.0142013097397,576.7836908689267,434.61060204819614
2021-03-28 11:00:00,770.0684085569267,1094.7056091946165,648.1936311180405,1309.4017971604458,756.1127668324009,271.7427378764537,375.18631132580185,427.0016737190415,566.1599107186748,426.60550835323966
2021-03-28 12:00:00,770.0684085569267,1119.5473056279532,633.8108271638789,1339.1155043718813,773.270917540005,277.9092821469787,383.7002573343145,436.69144407004853,579.0075407268426,436.2862886893313
2021-03-28 13:00:00,770.0684085569267,1113.9774185352767,636.9798812996984,1332.4532381809763,769.4237985472685,276.5266489024663,381.7913008301636,434.51884982094373,576.1269061958633,434.115710138638
2021-03-28 14:00:00,770.0684085569267,1128.1926458732798,645.1082451890807,1315.6643273798966,759.7290586855731,273.0424131262953,376.9807304397036,429.04391231319994,568.8677071777955,428.6458521908913
2021-03-28 15:00:00,767.4723404819725,1124.3892631116908,642.9334450004021,1320.1147211954208,759.7290586855731,273.96601213362953,378.25591338447634,429.04391231319994,570.7919710444896,428.6458521908913
2021-03-28 16:00:00,768.0460066758682,1125.2297156921986,643.4140215148468,1319.1287057991667,759.7290586855731,273.76138241344165,377.97338782186193,429.04391231319994,570.3656371339047,428.6458521908913
2021-03-28 17:00:00,803.2935541424838,1176.8693147135696,672.9418962344682,1261.2469371325851,794.5949206587193,261.74906478511855,361.38837371379975,429.04391231319994,545.3386843287565,428.6458521908913
2021-03-28 18:00:00,791.4868078955632,1159.5717809627313,663.051048527812,1261.2469371325851,782.916026250903,261.74906478511855,366.7792668815216,422.73785822457285,553.473596244242,428.6458521908913
2021-03-28 19:00:00,786.6555759576128,1152.4937599942855,659.003787891016,1261.2469371325851,778.1371103258058,261.74906478511855,369.03183555641965,420.15746822734025,556.8727449907976,428.6458521908913
2021-03-28 20:00:00,775.883210825622,1136.7116515666087,659.003787891016,1261.2469371325851,767.4813960190994,261.74906478511855,374.15547481356043,414.40388330528833,564.6043680719462,428.6458521908913
2021-03-28 21:00:00,782.2529851331346,1146.0437218732914,659.003787891016,1261.2469371325851,773.78219388358,261.74906478511855,371.10878023293566,417.80601802347957,560.0068753605029,428.6458521908913
2021-03-28 22:00:00,780.6307201029831,1143.667014224546,659.003787891016,1261.2469371325851,772.1774958920757,261.74906478511855,371.87999866061256,416.9395565266135,560.0068753605029,427.75691064698594
2021-03-28 23:00:00,800.199476551861,1172.3363205734215,675.523615117936,1261.2469371325851,791.5343479391271,261.74906478511855,371.87999866061256,427.3913468872288,560.0068753605029,438.4798691319801
2021-03-29 00:00:00,804.7729161206469,1179.0366615178305,679.3844854653428,1268.4554355349433,796.0582630540393,263.2450586779656,371.87999866061256,429.83404843164055,560.0068753605029,440.98594573208663
2021-03-29 01:00:00,797.5471969299855,1168.4505847985868,673.2845765144697,1257.0665050684147,788.9107890859021,260.8814914725664,371.87999866061256,425.97474841005953,560.0068753605029,437.02651749207047
2021-03-29 02:00:00,791.075081263769,1158.9685787628503,667.8208551544614,1246.865378599352,782.5087580876811,258.76443157381067,371.87999866061256,422.5179525574633,560.0068753605029,433.4800362539692
2021-03-29 03:00:00,796.1442701077519,1166.395219708999,672.1002340767755,1254.8552599858913,787.5230541523229,260.42258741871234,371.87999866061256,425.22543676751474,560.0068753605029,436.25776521536886
2021-03-29 04:00:00,793.8335699168018,1163.0099166199748,670.1495547871932,1251.2132136913528,785.237375865194,259.6667463669458,371.87999866061256,423.9912779161265,560.0068753605029,434.9915865349016
2021-03-29 05:00:00,785.193360673609,1150.3515340416743,662.8555417887246,1237.594812575771,776.6907289480549,256.8404927199192,371.87999866061256,419.3764902612431,560.0068753605029,430.2570697934593
2021-03-29 06:00:00,785.193360673609,1146.6571472313706,662.8555417887246,1233.6202414844315,774.196364486585,256.0156421411378,371.87999866061256,418.02965068366706,560.0068753605029,428.8752869239219
2021-03-29 07:00:00,785.193360673609,1142.1660773236238,662.8555417887246,1228.7885664214054,771.1640980383028,255.01291508439832,371.87999866061256,416.39236931384835,557.8135170125997,427.1955268492291
2021-03-29 08:00:00,785.193360673609,1118.6983254687545,662.8555417887246,1203.541007654427,755.3192151868056,249.77323941042738,371.87999866061256,407.8368772612249,546.3522860599015,418.4180654829281
2021-03-29 09:00:00,785.193360673609,1113.6878596917568,662.8555417887246,1203.541007654427,751.9362646699033,249.77323941042738,371.87999866061256,406.01024297600884,543.9052640440774,416.54403979624317
2021-03-29 10:00:00,785.193360673609,1117.1053134128326,662.8555417887246,1203.541007654427,754.2436503196124,249.77323941042738,371.87999866061256,407.25612278297496,545.5742874174978,417.8222435284699
2021-03-29 11:00:00,785.193360673609,1125.8893276215124,662.8555417887246,1203.541007654427,760.1744133924092,249.77323941042738,371.87999866061256,410.45845610477113,549.8642431047773,421.10766029248464
2021-03-29 12:00:00,785.193360673609,1123.119612178409,662.8555417887246,1203.541007654427,758.3043656349863,249.77323941042738,371.87999866061256,409.44871820537435,548.511563539944,420.07172508881314
2021-03-29 13:00:00,785.193360673609,1109.5392614893194,662.8555417887246,1203.541007654427,749.1352271899576,249.77323941042738,371.87999866061256,404.497814381656,541.879162761682,414.99237175955193
2021-03-29 14:00:00,785.193360673609,1118.2042305266675,662.8555417887246,1203.541007654427,754.9856137185736,249.77323941042738,371.87999866061256,407.656748147179,541.879162761682,418.23326298065706
2021-03-29 15:00:00,785.193360673609,1122.8479170802104,662.8555417887246,1203.541007654427,758.1209233935264,249.77323941042738,371.87999866061256,409.3496680165131,541.879162761682,419.9701050766961
2021-03-29 16:00:00,785.193360673609,1075.6623264665386,662.8555417887246,1203.541007654427,726.2623048016816,249.77323941042738,371.87999866061256,392.1475112871349,541.879162761682,402.32164427742816
2021-03-29 17:00:00,773.2443375143266,1075.6623264665386,652.7682478598798,1185.2255963253353,737.4853098451919,245.9722059685198,366.22075223925026,392.1475112871349,541.879162761682,402.32164427742816
2021-03-29 18:00:00,765.7686161722881,1075.6623264665386,646.457288587138,1173.7668427907643,744.6849189096213,243.59414824407762,362.68013233349944,392.1475112871349,541.879162761682,402.32164427742816
2021-03-29 19:00:00,793.9731632233863,1075.6623264665386,670.2673986222286,1173.7668427907643,718.2312529590504,252.56613073385947,376.03825205905014,392.1475112871349,541.879162761682,402.32164427742816
2021-03-29 20:00:00,803.6931173415337,1075.6623264665386,678.4729257902358,1173.7668427907643,709.5448841519192,255.65808814028435,380.64177611500605,396.9482476266126,541.879162761682,407.2469340784563
2021-03-29 21:00:00,826.3780648622018,1075.6623264665386,697.6234228937279,1173.7668427907643,690.0671303913219,262.87426330410887,391.385726173836,408.1524622348164,541.879162761682,418.7418382006685
2021-03-29 22:00:00,827.1817428158083,1075.6623264665386,698.3018830183837,1173.7668427907643,690.7382417903116,263.12991656860265,391.76636076816624,408.5494029929948,542.4061568278943,419.14907745098753
2021-03-29 23:00:00,849.9121815413977,1075.6623264665386,717.4907835251583,1173.7668427907643,709.7192981504157,270.36056267192686,402.5318561813923,419.77608594600116,557.3111399458597,430.66703285151976
2021-03-30 00:00:00,850.3216023856878,1075.6623264665386,717.8364141547,1173.7668427907643,710.0611850895236,270.4908011274237,402.7257643709567,419.9783010492241,557.5796086210999,430.87449435639917
2021-03-30 01:00:00,845.6360082788119,1075.6623264665386,713.8808636166125,1180.2705807437171,706.1484790086217,269.00029435895993,400.5065928681637,417.66406153456177,554.50713378224,428.500212689445
2021-03-30 02:00:00,825.2559484741474,1075.6623264665386,696.6761389460954,1209.417883548038,689.1301069285818,262.51731346311755,390.8542740987335,407.5982430630203,541.1433597258386,418.17324000210994
