reference_coin,trading_coin,trading_type,is_sharpe,is_return,is_trades,oos_trades,oos_total_return,oos_mean_return
JST,MAGIC,both,4.039995,0.118738,12,349,-1.848627,-0.005297
JUV,MAGIC,both,2.142544,0.050334,13,396,-0.824228,-0.002081
KAVA,MAGIC,both,6.955582,0.189945,17,376,0.270854,0.000720
KSM,MAGIC,both,17.364942,0.443746,11,309,-0.922322,-0.002985
LINK,MAGIC,both,2.707382,0.072678,13,310,-1.101213,-0.003552
LOKA,MAGIC,both,2.494138,0.043352,12,364,-0.974209,-0.002676
LTO,MAGIC,both,15.394883,0.274621,10,360,-1.382022,-0.003839
LUNA,MAGIC,both,4.254139,0.131418,11,328,-0.131266,-0.000400
MANA,MAGIC,both,10.025984,0.238846,14,282,-0.808131,-0.002866
MASK,MAGIC,both,6.785651,0.194603,12,297,-2.019241,-0.006799
MBOX,MAGIC,both,2.592981,0.049852,10,344,0.020078,0.000058
MDT,MAGIC,both,14.736097,0.602450,16,365,-0.696897,-0.001909
MKR,MAGIC,both,10.011060,0.325142,14,344,-0.049083,-0.000143
MLN,MAGIC,both,8.295791,0.239973,12,387,-1.877926,-0.004853
MOVR,MAGIC,both,8.943402,0.247840,13,361,-0.798167,-0.002211
NEAR,MAGIC,both,9.725025,0.321730,13,303,-0.509635,-0.001682
NEO,MAGIC,both,12.602529,0.412761,11,308,-0.687630,-0.002233
NKN,MAGIC,both,8.551385,0.318864,10,319,0.537503,0.001685
NMR,MAGIC,both,3.481912,0.093343,13,361,-1.335187,-0.003699
OG,MAGIC,both,3.044200,0.102378,11,409,-0.904645,-0.002212
OGN,MAGIC,both,9.702771,0.242217,12,338,-0.571549,-0.001691
OM,MAGIC,both,6.031738,0.212568,12,387,-1.308779,-0.003382
ONE,MAGIC,both,3.405405,0.085103,11,308,-0.130605,-0.000424
ONT,MAGIC,both,8.889903,0.200063,16,325,-1.424028,-0.004382
OP,MAGIC,both,2.418382,0.062954,10,301,-2.831014,-0.009405
OXT,MAGIC,both,13.477709,0.300240,14,368,-0.959997,-0.002609
PAXG,MAGIC,both,10.802575,0.389396,12,424,-1.398825,-0.003299
PHA,MAGIC,both,9.678772,0.324559,13,376,-0.475242,-0.001264
PHB,MAGIC,both,2.465030,0.072724,8,318,-0.700967,-0.002204
POND,MAGIC,both,6.588712,0.242897,12,343,-1.344238,-0.003919
PSG,MAGIC,both,4.345864,0.107299,9,387,-0.992066,-0.002563
PUNDIX,MAGIC,both,7.111514,0.200760,14,358,-0.246879,-0.000690
PYR,MAGIC,both,6.215867,0.151724,15,346,-0.934703,-0.002701
QI,MAGIC,both,10.933550,0.338414,11,350,-0.627491,-0.001793
QNT,MAGIC,both,8.477335,0.241742,13,349,0.142058,0.000407
QTUM,MAGIC,both,11.449916,0.305609,13,314,-0.525911,-0.001675
QUICK,MAGIC,both,12.627561,0.388935,11,351,-0.036474,-0.000104
RARE,MAGIC,both,2.449709,0.062898,17,361,-0.028167,-0.000078
REI,MAGIC,both,3.610601,0.132471,13,373,-2.077140,-0.005569
REQ,MAGIC,both,5.794767,0.133726,15,382,-0.764724,-0.002002
RIF,MAGIC,both,9.677423,0.309297,13,356,-2.396677,-0.006732
ROSE,MAGIC,both,13.749219,0.383545,10,305,-0.988875,-0.003242
RSR,MAGIC,both,4.729428,0.131529,16,331,-0.520289,-0.001572
RUNE,MAGIC,both,5.297392,0.179761,12,307,-0.390490,-0.001272
RVN,MAGIC,both,6.426455,0.151066,16,310,-1.316177,-0.004246
SAND,MAGIC,both,8.463147,0.346420,12,278,-0.441267,-0.001587
SC,MAGIC,both,4.513894,0.093286,10,362,-0.934645,-0.002582
SFP,MAGIC,both,6.601636,0.186164,11,338,-0.029906,-0.000088
SHIB,MAGIC,both,4.647772,0.122967,10,299,0.439214,0.001469
SKL,MAGIC,both,3.619071,0.106633,12,332,-1.275947,-0.003843
SLP,MAGIC,both,5.678064,0.130852,14,314,-0.845972,-0.002694
SNX,MAGIC,both,6.099009,0.175959,16,336,-1.619303,-0.004819
SPELL,MAGIC,both,3.318496,0.085695,13,315,-1.168108,-0.003708
STG,MAGIC,both,3.667509,0.128053,8,347,-2.607443,-0.007514
STORJ,MAGIC,both,10.921661,0.221806,14,337,-1.358915,-0.004032
STPT,MAGIC,both,5.982864,0.211498,13,395,-1.522639,-0.003855
SUPER,MAGIC,both,4.797975,0.115842,11,367,-0.997197,-0.002717
SUSHI,MAGIC,both,7.183946,0.174263,13,302,-0.141943,-0.000470
SXP,MAGIC,both,11.428691,0.276738,14,322,-0.906693,-0.002816
THETA,MAGIC,both,6.917744,0.203487,13,310,-1.618420,-0.005221
TKO,MAGIC,both,8.187097,0.281307,9,379,-0.006307,-0.000017
TLM,MAGIC,both,11.167452,0.339627,14,310,-0.026564,-0.000086
TROY,MAGIC,both,7.296316,0.208583,12,379,-1.217734,-0.003213
TRU,MAGIC,both,3.094476,0.085159,11,354,0.591017,0.001670
TWT,MAGIC,both,2.959986,0.054383,12,352,0.514056,0.001460
UMA,MAGIC,both,8.307193,0.288862,12,305,0.628898,0.002062
UNI,MAGIC,both,6.782252,0.261927,14,319,-0.872022,-0.002734
UTK,MAGIC,both,4.600422,0.171856,12,375,-0.576834,-0.001538
VET,MAGIC,both,15.751248,0.399386,16,333,-1.239469,-0.003722
VOXEL,MAGIC,both,5.695797,0.245626,11,387,-3.053056,-0.007889
VTHO,MAGIC,both,3.362582,0.063080,11,396,-1.867946,-0.004717
WAN,MAGIC,both,6.801937,0.212521,13,358,-0.530572,-0.001482
WIN,MAGIC,both,9.857138,0.249971,12,370,-0.738895,-0.001997
WING,MAGIC,both,6.724256,0.169633,13,361,0.250110,0.000693
WOO,MAGIC,both,12.770616,0.371803,9,339,-1.938397,-0.005718
XLM,MAGIC,both,11.873568,0.218447,12,335,-0.178915,-0.000534
XNO,MAGIC,both,4.322681,0.131059,12,400,-0.330959,-0.000827
XRP,MAGIC,both,4.750916,0.171619,15,353,-0.201865,-0.000572
XTZ,MAGIC,both,12.634994,0.353627,10,311,0.198538,0.000638
XVG,MAGIC,both,10.550387,0.360903,9,360,0.173628,0.000482
XVS,MAGIC,both,5.830188,0.206439,16,375,-1.437160,-0.003832
YFI,MAGIC,both,5.255394,0.115762,11,309,0.014801,0.000048
YGG,MAGIC,both,10.830696,0.235211,11,346,-1.700094,-0.004914
ZEC,MAGIC,both,4.404118,0.094236,12,335,-0.276396,-0.000825
ZEN,MAGIC,both,9.285234,0.216931,12,314,-0.629802,-0.002006
ZRX,MAGIC,both,7.091425,0.197229,16,351,-1.251473,-0.003565
GMT,MANA,both,2.509936,2.546580,187,236,-0.378423,-0.001603
HOOK,MANA,both,2.925422,0.120171,23,289,-0.986632,-0.003414
PHB,MANA,both,3.152462,0.166632,30,289,0.853371,0.002953
STRAX,MANA,both,2.690566,4.801319,274,331,-0.177306,-0.000536
XTZ,MANA,both,2.288075,3.749978,198,275,-0.902529,-0.003282
APE,MASK,both,2.448335,13.766353,204,291,0.660467,0.002270
CHZ,MASK,both,2.177396,7.424106,253,269,0.286922,0.001067
GMX,MASK,both,3.954746,3.678409,79,300,-1.348579,-0.004495
HOOK,MASK,both,4.508472,0.182786,20,317,-0.640639,-0.002021
NEXO,MASK,both,2.297281,7.187027,216,392,-0.793508,-0.002024
PHB,MASK,both,3.028573,0.277068,30,321,0.413477,0.001288
POLYX,MASK,both,2.711667,1.252054,70,354,-0.213607,-0.000603
HFT,MBL,both,3.469592,0.285276,37,391,-1.184907,-0.003030
HOOK,MBL,both,5.598054,0.165838,18,350,-1.317597,-0.003765
POLYX,MBL,both,2.820792,0.615138,50,329,-1.180322,-0.003588
HOOK,MBOX,both,3.115036,0.095678,16,338,-2.991089,-0.008849
HOOK,MDT,both,3.002665,0.148586,20,349,-1.723550,-0.004939
1INCH,MKR,both,2.659489,6.243079,286,323,0.720117,0.002229
APE,MKR,both,2.313357,2.210402,237,324,0.720344,0.002223
BAL,MKR,both,2.311636,3.613558,273,349,0.513500,0.001471
BNT,MKR,both,2.244804,3.272611,261,331,0.292650,0.000884
COMP,MKR,both,2.095298,3.209380,274,328,0.046670,0.000142
DOGE,MKR,both,2.148027,3.115838,274,328,0.973916,0.002969
EOS,MKR,both,2.788152,5.782538,239,316,1.018742,0.003224
ETC,MKR,both,2.095738,2.885817,262,310,1.075008,0.003468
FUN,MKR,both,2.535648,5.032799,327,373,-1.041414,-0.002792
GMT,MKR,both,2.035066,1.959050,252,320,0.649791,0.002031
GMX,MKR,both,4.232357,1.144898,66,322,0.437731,0.001359
GNO,MKR,both,3.071998,8.740305,275,334,0.066131,0.000198
HOOK,MKR,both,2.862925,0.079548,26,343,-0.067685,-0.000197
IOTX,MKR,both,2.318306,3.378518,273,339,0.613671,0.001810
LTC,MKR,both,2.000381,3.192304,282,323,0.002435,0.000008
LUNC,MKR,both,2.170559,0.455192,92,322,0.959018,0.002978
MLN,MKR,both,2.472059,4.930934,334,375,0.107627,0.000287
MTL,MKR,both,2.568300,4.310990,303,355,0.730569,0.002058
NEO,MKR,both,2.512866,4.443368,270,326,0.686022,0.002104
OSMO,MKR,both,3.263036,0.464020,43,315,0.069772,0.000221
POLYX,MKR,both,2.821748,0.426619,64,381,0.451967,0.001186
REQ,MKR,both,2.097883,3.119173,332,374,1.080655,0.002889
SHIB,MKR,both,2.088388,3.006774,274,308,1.054268,0.003423
TRX,MKR,both,2.233988,3.527764,309,349,0.365932,0.001049
UNI,MKR,both,2.269558,3.359034,281,323,0.891816,0.002761
VET,MKR,both,2.084540,2.810421,249,329,1.206244,0.003666
WAXP,MKR,both,2.118592,2.679154,303,359,0.644273,0.001795
ZEC,MKR,both,2.454497,3.789975,295,335,1.124217,0.003356
ZRX,MKR,both,2.015612,2.503162,279,353,1.182854,0.003351
HOOK,MOVR,both,3.252246,0.088891,17,347,-0.913797,-0.002633
TUSD,MOVR,both,3.181660,8.769548,277,337,-0.125755,-0.000373
USDC,MOVR,both,3.000992,7.207212,274,331,0.069717,0.000211
USDP,MOVR,both,2.988804,9.098150,298,354,-0.309484,-0.000874
HFT,MTL,both,2.109213,0.190198,42,356,1.195762,0.003359
HOOK,MTL,both,4.360080,0.264465,22,314,1.399293,0.004456
POLYX,MTL,both,3.330961,0.909691,64,326,0.833321,0.002556
APT,NEAR,both,4.177813,0.503465,45,277,-0.885623,-0.003197
GMX,NEAR,both,2.983657,0.895676,71,276,0.236122,0.000856
IOST,NEAR,both,2.168174,4.062736,228,261,0.111782,0.000428
IOTX,NEAR,both,2.188602,3.527234,246,318,-1.299320,-0.004086
KAVA,NEAR,both,2.026334,3.056847,284,343,0.933969,0.002723
LTC,NEAR,both,2.100353,3.716768,246,289,-0.288063,-0.000997
OSMO,NEAR,both,2.884966,0.422114,39,297,-1.235224,-0.004159
POLYX,NEAR,both,3.021912,0.518421,60,362,-0.363745,-0.001005
PSG,NEAR,both,2.065398,3.648753,332,399,-0.509724,-0.001278
SHIB,NEAR,both,2.217260,3.228084,220,278,-0.039941,-0.000144
STRAX,NEAR,both,2.609421,6.480728,306,355,-0.700549,-0.001973
ZRX,NEAR,both,2.332062,5.584692,248,316,0.190671,0.000603
APE,NKN,both,2.196290,3.601142,216,329,-0.963415,-0.002928
HFT,NMR,both,3.114603,0.530152,42,364,-0.870462,-0.002391
PHB,NMR,both,2.512407,0.308833,36,369,-1.294637,-0.003509
HOOK,NULS,both,4.894708,0.279744,18,354,-1.968860,-0.005562
STRAX,NULS,both,2.126534,4.446540,304,371,-1.654012,-0.004458
1INCH,OGN,both,2.669637,14.582365,242,285,-0.179692,-0.000630
AXS,OGN,both,2.207134,8.141639,215,286,-0.637248,-0.002228
EOS,OGN,both,2.173695,7.619710,242,306,0.159882,0.000522
FUN,OGN,both,2.447603,11.181701,316,361,-2.233699,-0.006188
HOOK,OGN,both,2.645351,0.109632,23,340,-1.619243,-0.004762
ONG,OGN,both,2.198981,6.594997,300,351,0.232273,0.000662
STRAX,OGN,both,2.499177,14.504535,318,348,-0.997149,-0.002865
USDP,OGN,both,2.017989,4.366941,312,367,-0.989377,-0.002696
VET,OGN,both,2.154822,6.967222,204,303,-1.789481,-0.005906
GMX,OM,both,2.424778,0.517717,65,331,-1.981010,-0.005985
ACH,ONE,both,2.025883,3.660267,295,316,-0.930795,-0.002946
APE,ONE,both,2.525155,3.897243,193,305,-0.271763,-0.000891
ETC,ONE,both,2.085731,4.069900,200,259,-0.574920,-0.002220
FUN,ONE,both,2.030830,4.406026,310,372,-2.268849,-0.006099
GMT,ONE,both,2.406881,2.385438,209,258,-0.252232,-0.000978
GMX,ONE,both,3.785498,0.765402,74,315,-2.056307,-0.006528
HFT,ONE,both,2.018312,0.133133,42,327,0.202093,0.000618
HOOK,ONE,both,4.011518,0.187602,22,297,-1.381754,-0.004652
PHB,ONE,both,3.194442,0.227412,27,325,-1.109870,-0.003415
POLYX,ONG,both,2.461589,0.425480,53,328,-0.601749,-0.001835
1INCH,OP,both,2.315970,2.701747,172,280,2.839597,0.010141
ALCX,OP,both,2.412534,3.436284,179,344,2.238547,0.006507
ASR,OP,both,2.142124,2.925899,195,377,0.738196,0.001958
ATA,OP,both,3.243729,9.048945,164,329,1.549341,0.004709
AUDIO,OP,both,2.590587,4.295796,146,314,1.552053,0.004943
BEL,OP,both,2.222427,2.221736,156,328,1.823651,0.005560
BIFI,OP,both,2.752935,5.800306,172,334,2.583045,0.007734
BTC,OP,both,2.363229,2.599872,160,290,1.650671,0.005692
CAKE,OP,both,2.315512,3.540634,169,281,2.273299,0.008090
CELO,OP,both,3.153808,7.230496,152,287,2.420330,0.008433
CITY,OP,both,2.406920,2.755578,196,361,1.259973,0.003490
CKB,OP,both,2.352927,3.996573,168,316,2.022115,0.006399
COMP,OP,both,2.701323,6.729921,169,304,1.845887,0.006072
COTI,OP,both,2.276253,2.992419,155,300,1.760966,0.005870
CTK,OP,both,2.665541,3.931633,176,305,2.263308,0.007421
CVC,OP,both,3.162704,5.832000,138,207,1.228161,0.005933
DATA,OP,both,3.042017,4.082891,180,331,2.155272,0.006511
DEGO,OP,both,2.141001,2.017275,183,345,1.135709,0.003292
DENT,OP,both,2.215019,2.888626,161,293,2.785530,0.009507
DODO,OP,both,2.121299,2.088170,172,334,2.512901,0.007524
DOGE,OP,both,3.174497,8.748062,138,274,3.389279,0.012370
EGLD,OP,both,2.207729,3.298211,155,325,2.272391,0.006992
ENJ,OP,both,3.109427,9.169156,148,304,2.689045,0.008846
EOS,OP,both,2.257967,2.539638,158,295,2.350097,0.007966
FET,OP,both,2.562248,4.042312,183,311,1.325510,0.004262
FIO,OP,both,2.056720,2.270031,175,360,2.067805,0.005744
FLOW,OP,both,2.148454,2.542941,139,299,1.782863,0.005963
FLUX,OP,both,2.019337,2.217898,180,347,1.760097,0.005072
FUN,OP,both,2.122749,2.218480,175,359,0.406525,0.001132
GALA,OP,both,2.159494,3.242851,132,267,2.407893,0.009018
GMX,OP,both,2.479281,0.760066,78,290,1.422803,0.004906
HBAR,OP,both,3.388501,10.032940,147,319,1.952021,0.006119
HFT,OP,both,2.563449,0.229833,38,342,2.001643,0.005853
HIVE,OP,both,2.628170,6.225503,170,354,1.372678,0.003878
HOOK,OP,both,4.745308,0.310311,17,313,0.718245,0.002295
IOST,OP,both,2.486158,5.614436,154,289,2.071829,0.007169
IOTA,OP,both,2.662054,3.990984,160,300,2.140159,0.007134
IOTX,OP,both,2.099153,2.624733,162,315,1.587575,0.005040
KAVA,OP,both,2.808075,6.098510,171,333,1.805940,0.005423
KMD,OP,both,2.125856,2.888975,188,374,1.745162,0.004666
KNC,OP,both,2.023036,2.736689,148,305,2.145654,0.007035
LPT,OP,both,2.071996,2.621680,159,316,1.636280,0.005178
LTC,OP,both,2.605963,3.829988,173,289,1.404601,0.004860
MANA,OP,both,2.787725,6.065027,149,259,1.901765,0.007343
MBOX,OP,both,2.172950,2.338780,163,323,2.135863,0.006613
NEO,OP,both,2.517495,3.051657,158,310,2.782293,0.008975
NEXO,OP,both,2.854344,5.307112,190,382,0.803394,0.002103
NMR,OP,both,2.174980,3.289069,177,341,1.557593,0.004568
OM,OP,both,2.305155,2.998558,183,334,1.412621,0.004229
ONG,OP,both,2.311908,3.541414,171,357,2.157854,0.006044
PHB,OP,both,2.759213,0.247946,31,339,1.609888,0.004749
POLYX,OP,both,3.262440,0.931660,61,362,1.752219,0.004840
PORTO,OP,both,2.137015,2.981768,184,346,1.062763,0.003072
PUNDIX,OP,both,2.300610,2.907352,162,361,1.857800,0.005146
PYR,OP,both,2.233228,4.971518,179,325,1.692564,0.005208
RARE,OP,both,2.172814,2.674371,194,342,1.236903,0.003617
REQ,OP,both,3.462470,12.788424,165,347,2.212100,0.006375
RIF,OP,both,2.138638,2.343106,194,345,0.046047,0.000133
RLC,OP,both,2.127123,2.672478,196,314,1.945067,0.006194
SAND,OP,both,2.409284,3.910745,137,278,1.981049,0.007126
SHIB,OP,both,2.929470,6.680101,153,279,2.388489,0.008561
SLP,OP,both,3.111885,11.821039,146,284,2.217974,0.007810
STEEM,OP,both,2.506360,4.606663,172,354,2.103658,0.005943
STRAX,OP,both,3.295235,10.249763,184,334,2.304878,0.006901
STX,OP,both,2.431984,3.745225,171,303,1.568376,0.005176
T,OP,both,2.470940,4.705369,159,335,1.832021,0.005469
TFUEL,OP,both,2.537322,4.236576,171,349,0.994693,0.002850
TRX,OP,both,4.150341,14.851073,189,341,0.610319,0.001790
VET,OP,both,2.251293,2.147786,154,312,2.058548,0.006598
WAXP,OP,both,2.656705,4.646658,158,331,2.627073,0.007937
WIN,OP,both,2.084484,2.696320,180,331,2.242973,0.006776
XTZ,OP,both,2.442843,4.011007,148,301,2.734996,0.009086
XVG,OP,both,2.374340,3.447855,186,337,2.373819,0.007044
ZIL,OP,both,2.087926,2.507941,143,279,2.119577,0.007597
CTXC,OSMO,both,3.938606,0.469538,41,299,1.502884,0.005026
FET,OSMO,both,3.040530,0.273600,37,300,0.669086,0.002230
PAXG,OSMO,both,3.636544,0.483088,53,353,1.314409,0.003724
ALCX,PAXG,both,2.259726,0.371511,374,391,-0.014351,-0.000037
AXS,PAXG,both,2.609610,0.453602,354,407,-0.009835,-0.000024
BAL,PAXG,both,2.424571,0.407419,384,454,-0.045803,-0.000101
BCH,PAXG,both,2.072607,0.321185,398,418,-0.039819,-0.000095
BNB,PAXG,both,2.181888,0.335809,393,395,0.122236,0.000309
BNT,PAXG,both,2.291028,0.388762,379,420,-0.045674,-0.000109
CAKE,PAXG,both,2.295244,0.365806,392,390,0.032271,0.000083
DOT,PAXG,both,2.215013,0.385762,376,399,0.196085,0.000491
ETH,PAXG,both,2.101409,0.344370,370,422,-0.087377,-0.000207
FTT,PAXG,both,2.754745,0.532719,328,94,-0.030957,-0.000329
GMT,PAXG,both,2.343843,0.288375,302,420,0.026881,0.000064
GNO,PAXG,both,2.105985,0.357676,355,407,-0.079436,-0.000195
HOT,PAXG,both,2.231381,0.368673,370,413,0.085409,0.000207
ILV,PAXG,both,2.282645,0.380739,355,416,-0.098548,-0.000237
KAVA,PAXG,both,2.236619,0.348163,406,416,-0.113481,-0.000273
MANA,PAXG,both,2.154997,0.345533,371,399,0.074567,0.000187
OM,PAXG,both,2.126541,0.329003,392,409,0.048302,0.000118
ONE,PAXG,both,2.132212,0.356971,371,429,0.114768,0.000268
QI,PAXG,both,2.581644,0.401491,374,404,0.083952,0.000208
QTUM,PAXG,both,2.044172,0.327505,384,424,0.045713,0.000108
RAD,PAXG,both,2.018498,0.317587,388,421,0.024680,0.000059
RAY,PAXG,both,2.248722,0.356855,390,408,-0.154457,-0.000379
SAND,PAXG,both,2.101773,0.333597,378,401,0.023587,0.000059
SOL,PAXG,both,2.074687,0.339035,373,391,0.046616,0.000119
GMT,PEOPLE,both,2.181165,4.955675,222,271,-0.609983,-0.002251
PERP,PEOPLE,both,2.082350,6.017161,321,311,0.154762,0.000498
PHB,PEOPLE,both,3.671948,0.181997,29,318,-1.101700,-0.003464
GMX,PHA,both,2.539870,3.434718,80,352,-2.132644,-0.006059
ANKR,PHB,both,3.487698,0.294628,29,343,-2.407593,-0.007019
ARDR,PHB,both,3.120866,0.205128,27,395,-1.502846,-0.003805
AVAX,PHB,both,4.021074,0.397606,34,324,-0.761574,-0.002351
BAT,PHB,both,2.751361,0.203909,29,346,-0.717780,-0.002075
CAKE,PHB,both,2.510259,0.185636,34,335,-0.903029,-0.002696
CHR,PHB,both,2.997580,0.256211,39,338,-0.687869,-0.002035
COTI,PHB,both,2.493156,0.189590,28,324,-0.957727,-0.002956
CTK,PHB,both,2.166343,0.172015,39,338,-0.216629,-0.000641
DOGE,PHB,both,2.193982,0.159858,29,341,-0.314492,-0.000922
DUSK,PHB,both,2.807701,0.251068,42,336,-0.952685,-0.002835
EGLD,PHB,both,4.297227,0.353521,33,357,-1.015649,-0.002845
ENJ,PHB,both,2.311545,0.166293,32,326,-0.290358,-0.000891
ENS,PHB,both,2.796256,0.240598,33,334,-1.376823,-0.004122
FLM,PHB,both,2.245117,0.179061,35,319,-1.568217,-0.004916
GALA,PHB,both,3.526812,0.285990,30,313,-1.596199,-0.005100
HBAR,PHB,both,4.729794,0.401103,28,350,-0.058331,-0.000167
HIVE,PHB,both,3.477587,0.309460,29,392,-1.118952,-0.002854
IOST,PHB,both,2.947137,0.218100,33,331,-1.661478,-0.005020
KNC,PHB,both,3.170742,0.250357,27,332,-1.287198,-0.003877
KSM,PHB,both,2.290006,0.171531,39,323,-1.334800,-0.004133
ONT,PHB,both,2.192222,0.166792,33,335,-1.087729,-0.003247
PUNDIX,PHB,both,4.109572,0.295513,24,394,-1.903201,-0.004830
QNT,PHB,both,2.066091,0.136756,35,369,-0.769784,-0.002086
QTUM,PHB,both,5.548410,0.366139,32,329,-1.704729,-0.005182
STEEM,PHB,both,2.437164,0.186703,25,391,-1.717700,-0.004393
SXP,PHB,both,2.224020,0.184094,37,338,-0.993138,-0.002938
TFUEL,PHB,both,3.132573,0.258592,27,380,-2.349163,-0.006182
THETA,PHB,both,4.223887,0.368951,35,339,-1.867716,-0.005509
TRB,PHB,both,2.578591,0.148930,34,368,-2.002582,-0.005442
TROY,PHB,both,2.112734,0.135863,32,383,0.398403,0.001040
XTZ,PHB,both,2.400038,0.182328,36,355,-1.544103,-0.004350
GMX,POND,both,2.792517,0.453905,70,309,-1.000989,-0.003239
HOOK,POND,both,2.689704,0.092100,21,353,-0.860407,-0.002437
GMX,POWR,both,2.324067,0.521597,70,369,-1.955982,-0.005301
POLYX,POWR,both,3.180299,0.646720,62,320,-1.320785,-0.004127
GMX,PSG,both,2.083909,0.366226,74,364,-1.397976,-0.003841
PHB,PUNDIX,both,3.214359,0.138560,24,394,-1.907425,-0.004841
POLYX,PUNDIX,both,2.475975,0.435151,55,320,-1.907415,-0.005961
HFT,QI,both,2.713220,0.279799,37,360,0.524845,0.001458
OSMO,QI,both,2.515587,0.395450,38,315,-0.552670,-0.001755
REQ,QI,both,2.311752,7.198382,304,350,0.537556,0.001536
STRAX,QI,both,2.679091,14.453273,312,349,0.299382,0.000858
TFUEL,QI,both,2.329764,7.343206,264,349,0.105974,0.000304
TUSD,QI,both,2.085041,5.018439,278,332,1.333046,0.004015
USDC,QI,both,2.025917,4.219794,287,313,1.213754,0.003878
1INCH,QTUM,both,2.085339,2.684744,228,271,0.054118,0.000200
FUN,QTUM,both,2.019842,2.570192,327,358,-1.153886,-0.003223
HOOK,QUICK,both,2.220278,0.057255,21,354,-9.207333,-0.026009
HOOK,RAD,both,2.357992,0.192933,22,322,-1.599574,-0.004968
1INCH,RAY,both,2.223505,5.134220,262,338,0.763460,0.002259
AMP,RAY,both,2.377272,5.752248,343,382,-0.844802,-0.002212
ARDR,RAY,both,2.563278,6.669815,318,348,0.337794,0.000971
CELO,RAY,both,2.034563,3.541172,244,330,0.842580,0.002553
CVX,RAY,both,2.018543,5.434360,277,320,0.355290,0.001110
DCR,RAY,both,2.860279,12.099671,316,354,1.256161,0.003548
DEXE,RAY,both,2.027797,3.573047,322,347,-0.172781,-0.000498
FUN,RAY,both,2.622528,13.599416,334,354,-0.309213,-0.000873
HIVE,RAY,both,2.689373,8.847399,322,340,1.654317,0.004866
HOOK,RAY,both,2.351397,0.105830,18,353,-0.226556,-0.000642
KAVA,RAY,both,2.058494,6.891080,292,351,0.538868,0.001535
KNC,RAY,both,2.217290,4.510837,308,357,-0.090808,-0.000254
ONG,RAY,both,2.846157,13.352758,321,342,0.754905,0.002207
POLYX,RAY,both,2.524407,0.874008,57,345,1.345215,0.003899
T,RAY,both,2.651225,5.134518,261,351,0.746168,0.002126
TUSD,RAY,both,2.568573,12.689565,290,303,0.436760,0.001441
USDC,RAY,both,2.617729,15.368479,288,316,-0.065775,-0.000208
USDP,RAY,both,2.516004,13.021365,315,342,-0.154348,-0.000451
WAXP,RAY,both,3.088204,10.682221,268,333,0.092570,0.000278
XRP,RAY,both,2.136105,4.109727,286,348,0.083921,0.000241
XTZ,RAY,both,2.022709,3.582291,236,360,1.139077,0.003164
NEXO,RIF,both,2.310147,5.437870,219,396,-0.148381,-0.000375
OSMO,RIF,both,2.435018,0.900555,43,313,-0.565216,-0.001806
USDP,RIF,both,2.042085,3.784374,327,331,-0.751162,-0.002269
GMT,ROSE,both,2.000168,2.971476,202,275,0.877181,0.003190
GMX,ROSE,both,2.081484,0.327845,67,315,-0.871095,-0.002765
HOOK,ROSE,both,3.729469,0.103138,21,300,-0.239424,-0.000798
ONG,ROSE,both,2.291940,4.359345,294,376,-0.015746,-0.000042
T,ROSE,both,2.222357,2.776267,221,311,1.157893,0.003723
APE,RSR,both,2.726238,6.608474,228,321,-0.274575,-0.000855
API3,RSR,both,2.884680,10.237359,254,311,-0.347121,-0.001116
CELO,RSR,both,2.059030,5.039252,259,305,-0.700997,-0.002298
COMP,RSR,both,2.636081,9.394343,261,322,-0.828609,-0.002573
GMT,RSR,both,2.177506,3.677798,224,285,-0.673023,-0.002361
GNO,RSR,both,2.031695,5.130745,301,324,-0.654160,-0.002019
HIVE,RSR,both,2.295094,6.541481,326,380,-0.343256,-0.000903
HOOK,RSR,both,3.219576,0.195934,20,316,-1.098795,-0.003477
IOTX,RSR,both,2.045783,4.130014,245,304,-0.782125,-0.002573
KAVA,RSR,both,2.345862,6.178333,300,337,0.575178,0.001707
KNC,RSR,both,2.571591,9.931323,307,309,-0.156173,-0.000505
LTC,RSR,both,2.274570,6.876430,285,308,-1.109005,-0.003601
MDT,RSR,both,2.328215,6.464194,339,347,0.467789,0.001348
PEOPLE,RSR,both,2.141364,5.754623,268,290,-0.040291,-0.000139
RAD,RSR,both,2.250236,5.692586,342,353,0.313447,0.000888
REI,RSR,both,2.299149,2.987477,201,363,-0.998974,-0.002752
STEEM,RSR,both,2.432080,3.326589,212,385,-0.797632,-0.002072
STG,RSR,both,2.890931,1.441747,117,336,-0.896787,-0.002669
STRAX,RSR,both,2.410300,7.339495,334,362,-0.418721,-0.001157
XTZ,RSR,both,2.464584,9.433692,269,305,-0.074781,-0.000245
1INCH,RUNE,both,3.371239,18.192776,266,281,2.057790,0.007323
AAVE,RUNE,both,2.282550,4.510907,217,278,1.956016,0.007036
ACH,RUNE,both,2.525440,7.176155,328,326,1.465911,0.004497
ACM,RUNE,both,2.249741,5.339687,345,359,1.450808,0.004041
APE,RUNE,both,2.511415,3.223026,202,306,1.984307,0.006485
API3,RUNE,both,4.240636,33.669529,243,321,2.119807,0.006604
ASR,RUNE,both,2.242984,5.483539,345,372,1.099584,0.002956
ATM,RUNE,both,2.644922,8.738568,337,361,1.380258,0.003823
BAL,RUNE,both,2.241949,7.471254,263,315,1.919705,0.006094
BAR,RUNE,both,2.701347,9.421492,325,360,1.209687,0.003360
