Date,STRAX,ETC,RIF,FUN,NEO,TRU,KMD,ZEC,CTXC,SXP
2021-02-03 18:00:00,926.4268550145875,917.7006287583798,866.2899422352747,552.186685570936,795.0831176445125,1218.0218744469414,1109.946933620253,1402.698218917686,1086.8537860052704,775.1427908987623
2021-02-03 19:00:00,926.4268550145875,917.7006287583798,844.2648993290036,538.1475805911526,774.8684771108976,1187.05420099543,1081.7270182722916,1402.698218917686,1059.2210038355477,755.4351244516836
2021-02-03 20:00:00,915.2696982507304,917.7006287583798,844.2648993290036,538.1475805911526,774.8684771108976,1201.5244165319145,1068.699548425928,1385.8052242509873,1059.2210038355477,755.4351244516836
2021-02-03 21:00:00,948.8870137287574,917.7006287583798,844.2648993290036,538.1475805911526,774.8684771108976,1158.9566241807677,1107.9522516885,1436.7050317107785,1059.2210038355477,755.4351244516836
2021-02-03 22:00:00,925.5244379233931,895.1058938786729,823.4782277600951,524.8978327664574,755.79041694802,1158.9566241807677,1080.6733258582474,1401.3318737608206,1033.1418915295426,755.4351244516836
2021-02-03 23:00:00,905.443378813281,875.6848244522217,805.6112603522506,513.5091497942359,739.3920687081373,1158.9566241807677,1057.226008806337,1370.9272436540093,1010.7258617167727,755.4351244516836
2021-02-04 00:00:00,908.7248955085332,875.6848244522217,805.6112603522506,513.5091497942359,739.3920687081373,1158.9566241807677,1061.057617584679,1375.895771497156,1014.388944210008,755.4351244516836
2021-02-04 01:00:00,896.6653216534817,875.6848244522217,816.4462154442616,513.5091497942359,739.3920687081373,1158.9566241807677,1046.9764553242717,1357.6364316735921,1000.9271160473685,755.4351244516836
2021-02-04 02:00:00,881.9258424973076,875.6848244522217,830.0913445410592,513.5091497942359,739.3920687081373,1158.9566241807677,1029.766145894885,1335.3194607781252,1000.9271160473685,755.4351244516836
2021-02-04 03:00:00,892.0165063352077,875.6848244522217,820.7011901515095,513.5091497942359,739.3920687081373,1158.9566241807677,1041.548342888287,1350.5976838958009,1000.9271160473685,755.4351244516836
2021-02-04 04:00:00,877.4411030137965,875.6848244522217,834.3340719617346,513.5091497942359,739.3920687081373,1158.9566241807677,1024.5296138978174,1328.5291393924913,1000.9271160473685,755.4351244516836
2021-02-04 05:00:00,880.8502342471972,875.6848244522217,831.1049709940246,513.5091497942359,739.3920687081373,1158.9566241807677,1028.510229684206,1333.6908877628714,997.0532544520531,755.4351244516836
2021-02-04 06:00:00,873.6126668693357,875.6848244522217,837.9903773689125,513.5091497942359,739.3920687081373,1158.9566241807677,1020.0594036564183,1322.732523575487,1005.3134827913157,755.4351244516836
2021-02-04 07:00:00,836.0757620053131,875.6848244522217,875.6132418289677,513.5091497942359,739.3920687081373,1158.9566241807677,976.2300565752713,1322.732523575487,1050.448574940796,755.4351244516836
2021-02-04 08:00:00,836.0757620053131,875.6848244522217,865.3019206705443,513.5091497942359,739.3920687081373,1158.9566241807677,987.8632465606267,1322.732523575487,1038.078373007808,755.4351244516836
2021-02-04 09:00:00,836.0757620053131,875.6848244522217,855.6041821623847,513.5091497942359,739.3920687081373,1158.9566241807677,999.0600588795598,1322.732523575487,1026.4442689200646,755.4351244516836
2021-02-04 10:00:00,836.0757620053131,875.6848244522217,868.6712213188748,513.5091497942359,739.3920687081373,1158.9566241807677,984.0316377822845,1322.732523575487,1042.1204282161018,766.9723522460243
2021-02-04 11:00:00,836.0757620053131,875.6848244522217,845.3999764951219,513.5091497942359,739.3920687081373,1158.9566241807677,1011.1189831736198,1322.732523575487,1014.2025704286284,746.4255665990125
2021-02-04 12:00:00,836.0757620053131,875.6848244522217,857.4310885054136,513.5091497942359,739.3920687081373,1158.9566241807677,996.9313873360363,1322.732523575487,1028.6359570683346,757.0481474468722
2021-02-04 13:00:00,836.0757620053131,875.6848244522217,864.3892433463194,513.5091497942359,739.3920687081373,1158.9566241807677,996.9313873360363,1322.732523575487,1036.9834596958412,763.1916828313172
2021-02-04 14:00:00,836.0757620053131,875.6848244522217,869.3670534745951,513.5091497942359,739.3920687081373,1158.9566241807677,996.9313873360363,1322.732523575487,1042.9551984793377,767.5867205042831
2021-02-04 15:00:00,836.0757620053131,875.6848244522217,858.3749921661812,513.5091497942359,739.3920687081373,1173.797832723713,996.9313873360363,1322.732523575487,1029.7683317378446,757.8815444712301
2021-02-04 16:00:00,836.0757620053131,875.6848244522217,861.0714773835016,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1322.732523575487,1033.0032292000697,760.2623412090164
2021-02-04 17:00:00,836.0757620053131,875.6848244522217,854.3117974559518,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1322.732523575487,1024.8938313429535,754.2940444734671
2021-02-04 18:00:00,836.0757620053131,875.6848244522217,823.2248974162976,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1322.732523575487,987.5997518498519,726.8466141197243
2021-02-04 19:00:00,836.0757620053131,867.8847228475622,823.2248974162976,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1310.9503757163752,996.4757905752374,733.3791377278537
2021-02-04 20:00:00,836.0757620053131,858.343286707455,823.2248974162976,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1296.5379209704188,1007.55272246039,741.5314589698116
2021-02-04 21:00:00,836.0757620053131,865.550975532014,823.2248974162976,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1307.425222156687,999.1625447549486,735.356515886199
2021-02-04 22:00:00,836.0757620053131,856.4493610013756,823.2248974162976,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1293.6771232739027,999.1625447549486,743.1712587711303
2021-02-04 23:00:00,836.0757620053131,882.0308219602705,823.2248974162976,513.5091497942359,739.3920687081373,1170.122030438774,996.9313873360363,1332.3182296012546,999.1625447549486,721.6171292909672
2021-02-05 00:00:00,821.730782717045,866.8973682140611,823.2248974162976,504.6986107822371,739.3920687081373,1170.122030438774,979.8265258473367,1309.4589645949686,999.1625447549486,734.214421483808
2021-02-05 01:00:00,825.6701216319134,871.0532336259797,823.2248974162976,507.1181123021394,739.3920687081373,1170.122030438774,984.5237683557993,1315.736449587798,999.1625447549486,730.7114251095511
2021-02-05 02:00:00,831.6344338982692,877.3453754267465,823.2248974162976,510.78133166596587,739.3920687081373,1170.122030438774,991.6355761277913,1325.2408059160346,999.1625447549486,725.4709120447923
2021-02-05 03:00:00,831.6344338982692,913.5274347689589,823.2248974162976,531.8461494342739,739.3920687081373,1170.122030438774,1032.5310071247948,1379.8942443741241,999.1625447549486,696.73720291728
2021-02-05 04:00:00,880.8501960733543,967.5895889287569,823.2248974162976,563.3205720139116,739.3920687081373,1170.122030438774,1093.6357406636075,1461.5557824125951,1058.292547280707,657.808390015642
2021-02-05 05:00:00,902.2753543703946,991.1245330109404,843.2484199401435,577.022371117981,757.3765025951552,1170.122030438774,1120.2365394912295,1497.105600233759,1084.0336840269363,657.808390015642
2021-02-05 06:00:00,892.3063638584231,980.1738725302906,833.9316016796204,570.6470107415644,749.0084593677861,1170.122030438774,1107.8593562075916,1480.564495069068,1072.056496067211,650.5404472895136
2021-02-05 07:00:00,901.7932474521925,990.5949518893351,842.7978524996755,576.7140545096133,756.9718185374381,1170.122030438774,1119.6379707914468,1496.3056615413682,1083.4544593633102,650.5404472895136
2021-02-05 08:00:00,876.4295207725538,962.7335993221739,819.0934230892952,560.4934654863367,735.681321670427,1170.122030438774,1088.1471700435682,1454.2207513518592,1052.9813516362717,632.2434261644185
2021-02-05 09:00:00,935.1158239340117,1027.1988809385891,873.9404630459163,598.0244804235703,784.9430318826929,1170.122030438774,1161.0102277018366,1551.5963392967865,1123.4896827237687,674.578866151672
2021-02-05 10:00:00,939.4221009830353,1031.9292072281812,877.9650230650111,600.7784270779732,788.5577521948433,1175.5105283288394,1166.35676507108,1558.7415543966158,1128.6634352276828,677.685351374908
2021-02-05 11:00:00,928.8075774788954,1020.2694466016533,868.0449026384379,593.9902359886574,779.6478438732431,1162.22844339678,1153.1781084436657,1541.1293448810968,1115.9106752607297,670.0281895058686
2021-02-05 12:00:00,915.4556672358124,1005.6027423185536,855.5664755583599,585.4514336484402,768.4401531900292,1145.5210324814718,1136.6007990293508,1518.975110586748,1099.869097288442,660.3963169161759
2021-02-05 13:00:00,896.49824265567,984.7785355028916,837.8492473908075,573.3277975227953,752.5271529543764,1145.5210324814718,1113.063860326039,1487.5198942079912,1077.0928054306034,646.7207083432953
2021-02-05 14:00:00,883.0891332866987,970.0489995612963,825.3173631567759,564.7524152459921,741.2714489083825,1145.5210324814718,1096.415534286326,1465.2707519331896,1060.9825058880551,637.0475731415294
2021-02-05 15:00:00,900.2660957698339,970.0489995612963,809.5704129492358,553.9770110688025,727.1280840437637,1167.8025565733194,1075.496065490538,1437.3135725482775,1040.7390947626836,624.892786556495
2021-02-05 16:00:00,877.9548941396829,970.0489995612963,830.143780485178,568.055060949185,745.6063696622329,1138.8610264786726,1102.8273210365387,1473.8395867398165,1067.18708194588,640.7729975458658
2021-02-05 17:00:00,932.0130940005282,970.0489995612963,781.9941582453428,535.1069894956541,745.6063696622329,1138.8610264786726,1038.8616320174099,1388.3546129173762,1005.2885818753327,603.6071733855158
2021-02-05 18:00:00,909.480148019365,946.5964731462717,781.9941582453428,535.1069894956541,727.5801121354251,1111.3271922923454,1038.8616320174099,1388.3546129173762,1005.2885818753327,618.5619229326702
2021-02-05 19:00:00,884.1199193352239,920.2012812524518,781.9941582453428,535.1069894956541,707.2920409004777,1080.3385975431195,1038.8616320174099,1388.3546129173762,1005.2885818753327,636.3048461242092
2021-02-05 20:00:00,903.0858430961695,939.9412135436291,781.9941582453428,535.1069894956541,722.4646963639226,1103.5137562844993,1061.1470370627214,1388.3546129173762,1005.2885818753327,622.9416544713124
2021-02-05 21:00:00,896.0651301093834,932.6339818610718,781.9941582453428,535.1069894956541,716.8481569008889,1094.934889259763,1052.8975347136934,1388.3546129173762,1005.2885818753327,622.9416544713124
2021-02-05 22:00:00,884.6362152754381,920.738647479929,781.9941582453428,535.1069894956541,707.7050753783542,1080.969478512737,1039.4682918509063,1388.3546129173762,1005.2885818753327,622.9416544713124
2021-02-05 23:00:00,918.5310081861762,956.0167032980805,781.9941582453428,535.1069894956541,734.8207603996359,1122.3867707107618,1079.29546813104,1441.549351363451,1005.2885818753327,599.9544301037079
2021-02-06 00:00:00,979.6369244060324,1019.6163815407065,834.0168652550026,570.7053553399932,783.7052242026151,1197.0543337718725,1151.0963522213005,1537.4494277965255,1072.1661062195094,599.9544301037079
2021-02-06 01:00:00,983.9597580501695,1024.1156321185774,837.6971227821349,573.2237009122048,787.1634720757474,1202.336562951858,1156.1757830951856,1544.2337148594775,1076.8972424196677,599.9544301037079
2021-02-06 02:00:00,1003.429769559358,1044.380224223036,854.2729761016876,584.5663111793323,802.739395517269,1226.127685024756,1179.0535030622254,1574.79009478783,1098.2062456919896,599.9544301037079
2021-02-06 03:00:00,1015.7108674083939,1057.1625196206637,864.728525984266,591.7208886940058,812.5642196979915,1241.1344094931897,1193.484080945832,1594.0641404983483,1111.6473242516665,607.2973446599522
2021-02-06 04:00:00,1011.2766237436566,1052.5473123253173,860.9534191983684,589.1376391825784,809.0168442991426,1235.7160443176501,1188.2737406859094,1587.1050057258465,1106.7942550730697,604.6460937089396
2021-02-06 05:00:00,1010.1634134504704,1051.3886713811528,860.0056842406893,588.4891182253614,808.1262809683094,1234.3557717792646,1186.9656924939543,1585.3579252660998,1105.5758992560181,603.9805010912048
2021-02-06 06:00:00,980.8047768620327,1020.8318946208024,835.0111199836351,571.3857090856325,784.6395010229996,1198.4813755756597,1152.4686062355615,1539.282264070349,1073.4442652896648,586.4268619453652
2021-02-06 07:00:00,976.889388531246,1016.7567173967673,831.6777422591496,569.1047282110392,781.5072076057421,1193.6970187869347,1147.8679331567769,1533.1374246928224,1069.1590586418017,584.0858365483778
2021-02-06 08:00:00,988.5358884297325,1028.8785165942697,841.5930252528134,575.8896091168532,790.8243562214428,1207.9283047148408,1161.5528435713386,1551.4155276906413,1081.9055998716733,591.0493226051724
2021-02-06 09:00:00,996.8581839244615,1037.5404489970251,848.6782367503772,580.737914125817,797.4821559573312,1218.0976232048881,1171.331735880751,1564.47659973433,1091.013957195793,596.0252543566165
2021-02-06 10:00:00,998.0570449845757,1038.7882361573802,849.6988907481214,581.4363324992677,798.4412395244133,1219.5625555607917,1172.7404257317937,1566.3581011405759,1092.3260537110405,596.7420578897729
2021-02-06 11:00:00,972.7571991902975,1012.4558914083904,828.1597903374541,566.6974459543112,778.2014743353683,1188.6477448821688,1143.0125138084936,1526.6523362079838,1064.636573580785,581.6151850126773
2021-02-06 12:00:00,972.7571991902975,1010.8588765692481,826.8534781459076,566.6974459543112,778.2014743353683,1188.6477448821688,1141.2095632193693,1524.2442446991838,1062.9572506386894,580.6977642252457
2021-02-06 13:00:00,972.7571991902975,1016.7567173967673,831.6777422591496,566.6974459543112,778.2014743353683,1188.6477448821688,1141.2095632193693,1533.1374246928224,1069.1590586418017,580.6977642252457
2021-02-06 14:00:00,972.7571991902975,1000.604878576811,818.4660028004635,566.6974459543112,778.2014743353683,1188.6477448821688,1141.2095632193693,1508.782543973782,1052.1747746999238,580.6977642252457
2021-02-06 15:00:00,957.7942666094733,1016.2366106304892,831.2523098880516,557.9805167096881,778.2014743353683,1188.6477448821688,1141.2095632193693,1532.3531710610803,1068.61214623777,580.6977642252457
2021-02-06 16:00:00,969.8567224097317,1003.5973115308476,820.9137268631549,565.0077203116075,778.2014743353683,1188.6477448821688,1141.2095632193693,1513.2947452449612,1055.3214338224502,580.6977642252457
2021-02-06 17:00:00,967.3482019508639,1006.1998329221756,823.0425144854905,563.546335971972,778.2014743353683,1188.6477448821688,1141.2095632193693,1517.2190103866014,1055.3214338224502,580.6977642252457
2021-02-06 18:00:00,978.2249898779856,995.011995453042,813.8911853151119,569.8828071321105,778.2014743353683,1188.6477448821688,1141.2095632193693,1517.2190103866014,1055.3214338224502,574.241042615609
2021-02-06 19:00:00,979.5576413717591,993.6583188891941,812.7839168317989,570.659167562542,778.2014743353683,1188.6477448821688,1141.2095632193693,1517.2190103866014,1055.3214338224502,573.4598091782831
2021-02-06 20:00:00,958.9309399423977,1015.0320097493095,830.2669810241835,558.6427064885854,778.2014743353683,1214.215678001358,1117.1789314988166,1517.2190103866014,1055.3214338224502,585.7949876285369
2021-02-06 21:00:00,947.4760164407713,1027.3036808223758,840.304854900174,551.9694319064214,778.2014743353683,1228.895466686912,1117.1789314988166,1517.2190103866014,1055.3214338224502,592.8772109824623
2021-02-06 22:00:00,939.2743304092389,1036.274033760129,847.6423455219614,547.1913901397223,778.2014743353683,1239.626106774721,1117.1789314988166,1517.2190103866014,1055.3214338224502,598.054178543803
2021-02-06 23:00:00,930.6120956997114,1045.9197808391739,855.5322891199168,542.1450473419181,778.2014743353683,1251.1646762158014,1117.1789314988166,1517.2190103866014,1055.3214338224502,603.6209293817717
2021-02-07 00:00:00,904.4980057665767,1076.116910125855,880.2326720907375,526.9318080250086,800.6692113091701,1287.2875053072485,1117.1789314988166,1517.2190103866014,1055.3214338224502,621.0482881320418
2021-02-07 01:00:00,922.0282522545233,1076.116910125855,863.4970724268836,526.9318080250086,785.4463278506219,1262.812694244018,1117.1789314988166,1517.2190103866014,1055.3214338224502,609.2404833871752
2021-02-07 02:00:00,926.6141412183908,1076.116910125855,859.2235549845882,526.9318080250086,785.4463278506219,1256.5629312193023,1117.1789314988166,1517.2190103866014,1055.3214338224502,606.2253025423923
2021-02-07 03:00:00,891.7006318631343,1035.570348037317,892.8654618682156,526.9318080250086,785.4463278506219,1305.7622029108888,1117.1789314988166,1517.2190103866014,1055.3214338224502,629.9613547727059
2021-02-07 04:00:00,915.3845926017408,1063.0755516769455,869.7641438925209,513.2983774931307,785.4463278506219,1271.9779104969211,1117.1789314988166,1517.2190103866014,1055.3214338224502,613.6622165592585
2021-02-07 05:00:00,917.7363305319294,1065.8067262212198,867.5353367074283,511.98302882086534,785.4463278506219,1268.7184136251522,1117.1789314988166,1521.1169364866987,1055.3214338224502,612.0896813299191
2021-02-07 06:00:00,928.0153850684616,1077.744234958485,857.926182396127,506.3121083170632,785.4463278506219,1254.6656015974793,1117.1789314988166,1538.1541218158739,1055.3214338224502,605.3099411263937
2021-02-07 07:00:00,1007.170964235389,1169.6710181611825,790.5000489376519,506.3121083170632,785.4463278506219,1156.0589241992027,1117.1789314988166,1669.3518178016468,1055.3214338224502,557.7374229871988
2021-02-07 08:00:00,1001.2818205018755,1162.831701906562,795.1494576397993,503.3515932845819,780.8536554206888,1162.858405653493,1110.6465476858612,1659.5907611926532,1049.1507440095677,561.0178139643212
2021-02-07 09:00:00,1025.249949573713,1190.6669224702905,776.560581005339,515.400544648058,799.545297290266,1135.673288140868,1137.2325889612162,1699.3171246961442,1074.2647328320472,547.9024293868454
2021-02-07 10:00:00,1025.2793462978402,1190.701062152094,776.53831552496,515.4153225933117,799.5682224438265,1135.6407262108235,1137.265196534326,1699.3658487723953,1074.2955349442577,547.8867199739683
2021-02-07 11:00:00,989.003788724683,1148.572694806664,805.0208761518637,497.1793381503073,771.2785829502964,1177.2947633497558,1097.027451317088,1639.2403386783956,1036.285728476221,567.9825947123377
2021-02-07 12:00:00,969.082608674378,1125.4373704378743,821.56948168304,487.1648172500836,755.7429705542005,1201.4961067058746,1074.9303859398199,1606.2216563388217,1015.4121637680851,579.6584657200547
2021-02-07 13:00:00,953.6983230477283,1107.5709369607466,821.56948168304,479.43102590067326,755.7429705542005,1220.8776646243168,1074.9303859398199,1580.7227231006855,1015.4121637680851,589.0090446054667
2021-02-07 14:00:00,921.6362959328253,1070.3359240071413,793.9494446525459,496.10954715682124,755.7429705542005,1263.349747114889,1074.9303859398199,1527.5809972693596,1015.4121637680851,609.4995830558317
2021-02-07 15:00:00,921.6362959328253,1081.089923775221,801.9265030247393,491.1745627140508,755.7429705542005,1263.349747114889,1074.9303859398199,1542.9290812884926,1015.4121637680851,603.4366661506973
2021-02-07 16:00:00,921.6362959328253,1072.7370816273155,795.730565622422,494.9990819365924,755.7429705542005,1263.349747114889,1074.9303859398199,1531.0079239656955,1015.4121637680851,608.1353116109334
2021-02-07 17:00:00,906.3014893690208,1090.8880124528048,809.1944895416268,486.762953211784,755.7429705542005,1263.349747114889,1074.9303859398199,1531.0079239656955,1015.4121637680851,598.0167459583798
2021-02-07 18:00:00,917.4319106253955,1077.6531958070093,799.3772208782818,486.762953211784,755.7429705542005,1263.349747114889,1074.9303859398199,1531.0079239656955,1015.4121637680851,605.3610771538602
2021-02-07 19:00:00,866.1565547974529,1141.4488812036818,846.6993258883521,486.762953211784,755.7429705542005,1263.349747114889,1074.9303859398199,1531.0079239656955,1015.4121637680851,571.5273895788429
2021-02-07 20:00:00,866.1565547974529,1126.563979937387,835.6580641414431,480.4153903747983,745.8878121808067,1246.8752150002547,1060.91290961974,1531.0079239656955,1002.1708263318047,571.5273895788429
2021-02-07 21:00:00,866.1565547974529,1127.5426508157523,836.3840186599708,480.83273777845335,746.5357813093326,1247.958402891584,1061.8345479710604,1531.0079239656955,1003.0414341448936,571.5273895788429
2021-02-07 22:00:00,866.1565547974529,1139.2070420985901,845.036383561027,485.8069364848068,754.2586691783911,1260.8684911312628,1072.8191911117956,1531.0079239656955,1013.4178644753118,571.5273895788429
2021-02-07 23:00:00,866.1565547974529,1118.6549536529265,829.7913386719464,477.04264100805136,740.6513174793474,1238.1215454133505,1053.4647857340708,1531.0079239656955,995.135100400448,571.5273895788429
2021-02-08 00:00:00,866.1565547974529,1129.841389390516,838.0891676453497,481.81301888936395,748.0577553088934,1238.1215454133505,1063.9993264241614,1531.0079239656955,1005.0863501709857,565.8687595482638
2021-02-08 01:00:00,866.1565547974529,1110.780067050269,823.9499371972819,473.68445027166445,735.437426352139,1238.1215454133505,1046.0488120234477,1531.0079239656955,988.1297445090826,575.5792388303315
2021-02-08 02:00:00,866.1565547974529,1129.4886126785475,837.8274863654153,481.6625797089767,747.8241850416341,1238.1215454133505,1063.6671079486855,1531.0079239656955,1004.7725264244074,566.0454991082368
2021-02-08 03:00:00,866.1565547974529,1173.039466765787,870.132462439896,500.2345391716252,776.6588112610362,1238.1215454133505,1104.680014582436,1531.0079239656955,1043.5145741068573,545.0302087988924
2021-02-08 04:00:00,866.1565547974529,1204.5503930703512,893.5065096701645,513.6721549939596,797.5219102946199,1238.1215454133505,1134.3546261499441,1531.0079239656955,1071.5461210189826,530.7722692041477
2021-02-08 05:00:00,866.1565547974529,1183.5431088673085,877.9238115166523,504.71374444573667,783.6131776055643,1238.1215454133505,1114.5715517716053,1504.3072406560689,1052.8584230775657,540.1932052247514
2021-02-08 06:00:00,866.1565547974529,1178.888732248108,874.4713068878406,502.7289178399821,780.5315569826912,1243.009779404451,1110.1884112403266,1498.3914337906099,1048.7179742920623,542.3259447746957
2021-02-08 07:00:00,866.1565547974529,1176.0892783402269,872.3947393115869,501.5351101504572,780.5315569826912,1245.968524670286,1107.55209688655,1494.833271226055,1046.2276310127615,543.6168471861074
2021-02-08 08:00:00,866.1565547974529,1172.5501313266047,869.7694851806324,501.5351101504572,780.5315569826912,1249.729272859504,1104.2191954067757,1490.3349437562317,1043.079270200313,545.2576639749781
2021-02-08 09:00:00,866.1565547974529,1230.8265681650564,869.7694851806324,501.5351101504572,780.5315569826912,1190.5578421163918,1051.937288384844,1564.4054742159271,1043.079270200313,519.4411317053739
2021-02-08 10:00:00,866.1565547974529,1311.1230997667192,926.5114135394642,534.2542038580111,780.5315569826912,1117.6450352181566,987.5139586953665,1666.4639907016942,1043.079270200313,487.62922841833307
2021-02-08 11:00:00,820.9143954524856,1242.6388980690426,878.116724641583,506.34837818736776,739.7618683170617,1117.6450352181566,935.9329094875558,1579.4191845492928,988.5958649885723,487.62922841833307
2021-02-08 12:00:00,820.9143954524856,1205.8135612970782,878.116724641583,491.34285278520724,717.8391842821702,1151.7777205141738,908.1967387935586,1532.6134363423848,959.2990389225716,487.62922841833307
2021-02-08 13:00:00,820.9143954524856,1205.8135612970782,878.116724641583,502.2399432348602,733.7595512419955,1126.7876213247332,928.3388899464921,1532.6134363423848,980.5745461089441,487.62922841833307
2021-02-08 14:00:00,820.9143954524856,1205.8135612970782,878.116724641583,546.7696281659317,798.8162678016566,1035.0204580129573,1010.6474335727147,1532.6134363423848,1067.5144165390448,487.62922841833307
2021-02-08 15:00:00,849.3682311976054,1247.608444177008,908.5532588117775,565.7212914287965,826.5041570632762,1000.3472726695232,1045.6776343225192,1585.7355782125037,1104.5156922287063,504.53101750474195
2021-02-08 16:00:00,905.9974213005669,1330.789157987957,969.128440837802,603.4391355638934,881.6089506169868,1067.0425572260308,1115.3951906961206,1691.4599486484094,1178.1561073154955,538.1691756718203
2021-02-08 17:00:00,899.1676652775765,1320.7571589409272,961.8227789780124,598.890179933634,874.9630442392896,1058.9987812056306,1106.9869139807895,1678.7090748596681,1169.2747147410994,534.112250031065
2021-02-08 18:00:00,887.1720795205807,1303.1372462416077,948.9913259867607,590.9005259571437,863.2903666768303,1044.870925871126,1092.2188601780215,1656.3138092755682,1153.675693940197,526.9867832838464
2021-02-08 19:00:00,907.1740051618161,1332.5174024721039,970.3870105159921,604.2227986643152,882.7538621132466,1068.4282841857123,1116.8437113535017,1693.6565823592118,1179.686133151452,538.8680751960687
2021-02-08 20:00:00,886.3992936708846,1302.002127083381,948.1646914643992,590.3858123231388,862.5383833863875,1043.9607738443528,1091.267464953351,1654.8710498560472,1152.6707657284155,526.52774276792
2021-02-08 21:00:00,988.9848747093822,1452.6866387632845,1057.8985625184282,658.7128879723463,962.3624715366119,1164.7814055065285,1217.5630382463207,1846.394113339336,1286.0727224906284,587.4643373821198
2021-02-08 22:00:00,950.3664683286189,1395.9613597481216,1016.5891778739289,632.9911174513993,924.7836308871857,1119.2984028713001,1170.0189903972469,1774.2951358611003,1235.8534721234755,564.524718086228
2021-02-08 23:00:00,900.3233630347797,1322.4547245289057,963.059007182625,599.6599318547585,876.0876318628347,1060.359909461886,1108.4097212537201,1680.8667150726458,1170.7775803551156,534.7987430548831
2021-02-09 00:00:00,896.3201930926599,1316.5746027633174,958.7768914136351,596.9936224894178,872.1922229258561,1055.645157971845,1103.4813225673638,1673.3929613228736,1165.571871149939,532.4208304723811
2021-02-09 01:00:00,920.9379477280265,1352.734795047005,958.7768914136351,613.3902658213212,896.1472942322146,1084.6388297436438,1133.7888317064167,1719.3532974258194,1197.584719409945,547.0439589797317
2021-02-09 02:00:00,928.4569451845298,1363.7791976675883,966.6048249086965,618.3982903683959,903.463888409496,1093.4943629771117,1143.045650108616,1733.3909566427826,1207.362399308363,551.5102991346916
2021-02-09 03:00:00,876.4018118676078,1363.7791976675883,912.410881628535,583.7269944994359,852.8100229802984,1158.4440174338679,1078.9593249296859,1733.3909566427826,1139.6700728264445,520.5891645618805
2021-02-09 04:00:00,883.0575170235497,1353.500238412389,912.410881628535,588.16002363555,846.3822966345438,1149.7126928360174,1087.1533234412623,1720.326191432157,1148.3251302180074,524.5427026990488
2021-02-09 05:00:00,869.878385370623,1374.0065047299554,912.410881628535,579.3820694988722,859.2054497369174,1167.1314667666638,1070.928177852963,1746.390070871123,1165.7228818187202,516.7142009274384
2021-02-09 06:00:00,862.1017926308874,1386.4007360148998,912.410881628535,574.2024737404627,866.9559160037544,1177.6595809271464,1061.3542277092067,1762.1433896346039,1176.2382898329295,512.0948472671695
2021-02-09 07:00:00,882.4518200062203,1354.4292535028167,891.3699749209469,587.7565994359247,846.9632362631667,1150.5018322916214,1086.4076352921963,1721.5069884109391,1149.1133172787947,524.1829141865659
2021-02-09 08:00:00,885.4066215154749,1358.9644241622193,894.3546379784519,585.7951231549873,849.7992078052457,1154.354172411937,1082.782048084668,1727.271282089333,1152.961008095701,522.4335976258733
2021-02-09 09:00:00,903.1728068330193,1386.232814992967,912.3003703141037,574.2720296369499,866.8509102001623,1177.5169426587286,1061.4827946314595,1761.9299586178042,1176.095823711458,512.1568797693218
2021-02-09 10:00:00,837.006548404062,1284.677677387409,845.4654284177668,619.668844744228,803.345586623381,1091.2522879404014,1061.4827946314595,1632.8513237279685,1089.9352798817802,552.6434261740056
2021-02-09 11:00:00,884.9372851152602,1358.2440642108058,845.4654284177668,586.1058061592965,849.3487461852345,1153.7422722762399,1003.9898477201756,1632.8513237279685,1152.349846448636,522.7106761354866
2021-02-09 12:00:00,866.1540309084804,1329.414627411114,845.4654284177668,598.8159869773812,831.3208772298327,1129.2534923889173,1025.7621836532826,1632.8513237279685,1127.8906215238223,534.0460820287692
2021-02-09 13:00:00,857.9095636489932,1316.7606247985782,845.4654284177668,604.5705781467512,823.4079685439943,1118.504718945126,1035.6197060513075,1632.8513237279685,1117.1548205350734,539.1782377068298
2021-02-09 14:00:00,853.0612122532083,1309.3191432209594,845.4654284177668,608.0066394332163,818.7545979059395,1112.1836518477687,1041.5056239376381,1623.623501437664,1110.8413821926783,539.1782377068298
2021-02-09 15:00:00,886.2133605576912,1360.2026458236724,845.4654284177668,585.2618612819191,850.5735031203266,1155.4059632578603,1002.544183677919,1686.7216781419263,1154.0115295587004,539.1782377068298
2021-02-09 16:00:00,881.2351437395388,1352.5618405854468,840.7161091203608,585.2618612819191,845.7954897132124,1148.9155833402476,1002.544183677919,1677.246684196468,1147.5289827359177,536.1494567265422
2021-02-09 17:00:00,870.8746941257459,1336.6601270661024,830.8320311305934,585.2618612819191,835.851694782881,1135.4080852606926,1002.544183677919,1657.5277364389162,1134.0377865546673,529.8460886966359
2021-02-09 18:00:00,867.0738999180498,1330.8264863565041,827.2059967621707,585.2618612819191,832.2037528901465,1130.4527771056403,1002.544183677919,1650.2937200387992,1129.0884588505564,527.5336596428668
