Date,STRAX,KNC,LSK,SKL,DCR,SOL,ASR,NEAR,UTK,AVA
2021-07-07 15:00:00,16156.486224112701,10154.31517417965,28856.557776331196,27778.135148764064,14637.78341447005,14272.259422720577,8624.939447899493,11455.74527978578,5762.920630218281,7796.495810469995
2021-07-07 16:00:00,16156.486224112701,10100.330207430847,28703.143165368423,27630.453923922534,14637.78341447005,14196.381587814974,8624.939447899493,11394.841317538818,5732.2823180069945,7796.495810469995
2021-07-07 17:00:00,16156.486224112701,9979.065612644283,28358.533142372497,27298.722611179084,14637.78341447005,14025.939787861214,8624.939447899493,11258.03481847882,5663.4605192915515,7796.495810469995
2021-07-07 18:00:00,16156.486224112701,10011.619653538732,28358.533142372497,27387.77741518043,14637.78341447005,14071.69567675512,8624.939447899493,11294.76115540234,5681.93604921647,7796.495810469995
2021-07-07 19:00:00,16156.486224112701,10062.11962657045,28358.533142372497,27525.925094449933,14637.78341447005,14142.675226196501,8624.939447899493,11351.733468922652,5710.596508481115,7796.495810469995
2021-07-07 20:00:00,16156.486224112701,10090.11237211731,28358.533142372497,27602.50202313961,14637.78341447005,14182.020048525328,8624.939447899493,11383.313911046618,5726.483347528485,7796.495810469995
2021-07-07 21:00:00,16156.486224112701,10092.66489232275,28358.533142372497,27602.50202313961,14637.78341447005,14185.607708542657,8624.939447899493,11383.313911046618,5726.483347528485,7796.495810469995
2021-07-07 22:00:00,16156.486224112701,10193.23053636991,28358.533142372497,27602.50202313961,14637.78341447005,14326.956380140295,8624.939447899493,11383.313911046618,5726.483347528485,7796.495810469995
2021-07-07 23:00:00,16420.796437594687,10193.23053636991,28358.533142372497,27602.50202313961,14637.78341447005,14561.336606561707,8624.939447899493,11383.313911046618,5726.483347528485,7796.495810469995
2021-07-08 00:00:00,16412.272795530003,10193.23053636991,28358.533142372497,27616.837261790948,14637.78341447005,14553.778165551288,8624.939447899493,11389.225785318784,5726.483347528485,7796.495810469995
2021-07-08 01:00:00,16386.7548798075,10193.23053636991,28358.533142372497,27659.84297774493,14637.78341447005,14531.149850186355,8624.939447899493,11406.961408135261,5726.483347528485,7796.495810469995
2021-07-08 02:00:00,16323.305906344121,10193.23053636991,28358.533142372497,27767.357267629926,14637.78341447005,14474.885718087025,8624.939447899493,11451.300465176473,5726.483347528485,7796.495810469995
2021-07-08 03:00:00,16323.305906344121,10135.34435366466,28197.488297475178,27609.66964246527,14637.78341447005,14557.556404950452,8624.939447899493,11386.269848182697,5726.483347528485,7796.495810469995
2021-07-08 04:00:00,16323.305906344121,9927.480333950352,27619.19089988937,27043.427715737664,14637.78341447005,14862.366093789857,8624.939447899493,11152.750814432327,5726.483347528485,7796.495810469995
2021-07-08 05:00:00,16323.305906344121,9995.891277147472,27809.51662567712,27229.785818204993,14637.78341447005,14862.366093789857,8565.9111705514,11229.605179970431,5726.483347528485,7796.495810469995
2021-07-08 06:00:00,16323.305906344121,9785.396067310194,27223.899007868687,26656.376272151698,14637.78341447005,14862.366093789857,8750.17384698166,10993.13020908397,5726.483347528485,7796.495810469995
2021-07-08 07:00:00,16437.424205232255,9853.807010507311,27414.224733656432,26842.73437461902,14637.78341447005,14862.366093789857,8689.424976481916,11069.98457462207,5726.483347528485,7796.495810469995
2021-07-08 08:00:00,16138.960961986375,9674.886082145624,26916.449758519266,26355.336260473723,14637.78341447005,14862.366093789857,8850.121440556104,10868.980849368581,5726.483347528485,7796.495810469995
2021-07-08 09:00:00,16073.123481858616,9635.41823030114,26806.6464551802,26355.336260473723,14637.78341447005,14862.366093789857,8886.37262067853,10868.980849368581,5726.483347528485,7796.495810469995
2021-07-08 10:00:00,16073.123481858616,9701.197983375287,26989.65196074533,26355.336260473723,14637.78341447005,14862.366093789857,8826.117856502517,10868.980849368581,5726.483347528485,7796.495810469995
2021-07-08 11:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14637.78341447005,14862.366093789857,8949.916539308242,10868.980849368581,5726.483347528485,7905.852599890777
2021-07-08 12:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14637.78341447005,14986.01306628396,9024.375079568717,10868.980849368581,5726.483347528485,7971.625084082885
2021-07-08 13:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14637.78341447005,14789.152467712081,8905.82828049392,10868.980849368581,5726.483347528485,7866.907513191812
2021-07-08 14:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14637.78341447005,14692.649025834678,8847.715208516798,10868.980849368581,5726.483347528485,7815.573695813725
2021-07-08 15:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14617.884307055052,14712.64990934385,8859.759470984154,10868.980849368581,5726.483347528485,7826.2129194671625
2021-07-08 16:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14653.702700402044,14712.64990934385,8838.103350604233,10868.980849368581,5712.485968352015,7807.083121456514
2021-07-08 17:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14562.166806293073,14712.64990934385,8893.658523346483,10868.980849368581,5748.393915133128,7856.157434600403
2021-07-08 18:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14641.763235953049,14712.64990934385,8845.310284567759,10868.980849368581,5717.144152071791,7813.449321338103
2021-07-08 19:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14586.045735191068,14712.64990934385,8879.098645818493,10868.980849368581,5738.983174753646,7843.296058172679
2021-07-08 20:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14526.348412946074,14712.64990934385,8915.588092308164,10868.980849368581,5762.568037115651,7843.296058172679
2021-07-08 21:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14239.801266170158,14712.64990934385,9094.996237262378,10868.980849368581,5878.528042334298,7843.296058172679
2021-07-08 22:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14395.014304007122,14712.64990934385,8996.930200974502,10868.980849368581,5815.143305355851,7843.296058172679
2021-07-08 23:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,13977.133048292226,14712.64990934385,9265.915870422778,10868.980849368581,5989.00151921188,8077.790957406206
2021-07-09 00:00:00,16073.123481858616,9701.197983375287,26616.320729392475,26355.336260473723,14100.507514265191,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,8007.11313644104
2021-07-09 01:00:00,16073.123481858616,9701.197983375287,26071.77891740046,26355.336260473723,14395.014304007122,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7843.296058172679
2021-07-09 02:00:00,16073.123481858616,9701.197983375287,26035.788057492406,26355.336260473723,14414.913411422112,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7832.468758258032
2021-07-09 03:00:00,16073.123481858616,9701.197983375287,25709.275993521667,26355.336260473723,14597.985199640067,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 04:00:00,15924.135968667999,9701.197983375287,25949.814073813282,26355.336260473723,14462.671269218103,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 05:00:00,15740.092570020755,9701.197983375287,26253.236176012666,26355.336260473723,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 06:00:00,15854.024197754761,9701.197983375287,26064.572787240875,26165.939150807517,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 07:00:00,15652.452856379217,9701.197983375287,26400.230779461785,26502.90253292878,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 08:00:00,15722.564627292453,9701.197983375287,26282.503997836528,26384.717906249047,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 09:00:00,15744.474555702827,9701.197983375287,26245.929402793634,26348.00107086603,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 10:00:00,15687.508741835825,9701.197983375287,26341.235850345678,26443.678169726718,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 11:00:00,15858.406183436842,9701.197983375287,26057.370639468765,26158.708993540084,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 12:00:00,16081.887453222766,9701.197983375287,25695.26548889305,25795.19559880698,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 13:00:00,16331.660637101162,9701.197983375287,25302.287186540776,25400.68898514129,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 14:00:00,16248.4029091417,9701.197983375287,25302.287186540776,25530.84354035102,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 15:00:00,16151.999224136001,9701.197983375287,25302.287186540776,25530.84354035102,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 16:00:00,16121.325324361458,9701.197983375287,25302.287186540776,25530.84354035102,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 17:00:00,16024.921639355767,9701.197983375287,25302.287186540776,25530.84354035102,14295.518766932142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 18:00:00,16143.235252771852,9701.197983375287,25302.287186540776,25530.84354035102,14190.747049584917,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 19:00:00,16121.325324361458,9701.197983375287,25302.287186540776,25530.84354035102,14210.033196703142,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 20:00:00,16121.325324361458,9701.197983375287,25302.287186540776,25530.84354035102,14202.312450603322,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 21:00:00,16121.325324361458,9701.197983375287,25302.287186540776,25530.84354035102,14060.976904430037,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 22:00:00,16345.5379209097,9701.197983375287,25302.287186540776,25530.84354035102,14256.534532498186,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-09 23:00:00,16151.734722709747,9701.197983375287,25302.287186540776,25530.84354035102,14087.499900477189,14712.64990934385,9184.84237564911,10868.980849368581,5936.599868888548,7734.2425960770415
2021-07-10 00:00:00,16309.955797544453,9701.197983375287,25302.287186540776,25530.84354035102,14225.49989950227,14712.64990934385,9184.84237564911,10868.980849368581,5994.754316583782,7734.2425960770415
2021-07-10 01:00:00,16453.221947838556,9701.197983375287,25302.287186540776,25530.84354035102,14350.456253272261,14712.64990934385,9184.84237564911,10868.980849368581,6047.412054198573,7734.2425960770415
2021-07-10 02:00:00,16439.68391551724,9701.197983375287,25302.287186540776,25530.84354035102,14338.648417627768,14712.64990934385,9184.84237564911,10868.980849368581,6042.436125465002,7734.2425960770415
2021-07-10 03:00:00,16548.616111533924,9701.197983375287,25302.287186540776,25700.015336311386,14433.658788147668,14712.64990934385,9184.84237564911,10868.980849368581,6082.474354899338,7734.2425960770415
2021-07-10 04:00:00,16544.048455969045,9701.197983375287,25302.287186540776,25692.92176321275,14429.67489115949,14712.64990934385,9184.84237564911,10868.980849368581,6080.795504677172,7734.2425960770415
2021-07-10 05:00:00,16466.782295597764,9701.197983375287,25302.287186540776,25572.927348384565,14362.283552382098,14712.64990934385,9184.84237564911,10868.980849368581,6052.3961850124715,7734.2425960770415
2021-07-10 06:00:00,16480.36501401591,9701.197983375287,25302.287186540776,25594.021322001605,14374.13036312094,14712.64990934385,9184.84237564911,10868.980849368581,6057.388538203301,7734.2425960770415
2021-07-10 07:00:00,16417.169968769067,9701.197983375287,25302.287186540776,25594.021322001605,14319.011813385605,14712.64990934385,9184.84237564911,10868.980849368581,6034.1610828390585,7734.2425960770415
2021-07-10 08:00:00,16457.73958154198,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9184.84237564911,10868.980849368581,6049.072518793358,7734.2425960770415
2021-07-10 09:00:00,16594.431770757434,9701.197983375287,25302.287186540776,25594.021322001605,14473.619083795911,14712.64990934385,9184.84237564911,10868.980849368581,6099.313984896289,7734.2425960770415
2021-07-10 10:00:00,16412.674577211357,9701.197983375287,25302.287186540776,25594.021322001605,14315.090944871537,14712.64990934385,9184.84237564911,10868.980849368581,6032.508793385927,7734.2425960770415
2021-07-10 11:00:00,16435.176187544806,9701.197983375287,25302.287186540776,25594.021322001605,14334.716789325714,14712.64990934385,9184.84237564911,10868.980849368581,6040.7793017399,7734.2425960770415
2021-07-10 12:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14342.582203201873,14712.64990934385,9184.84237564911,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 13:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9184.84237564911,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 14:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9157.18476104956,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 15:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9132.185621652754,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 16:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9286.83951474571,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 17:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9263.69314098977,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 18:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14354.396521326431,14712.64990934385,9312.693745020617,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 19:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14362.393399611288,14712.64990934385,9317.881875240682,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 20:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14298.666751138255,14712.64990934385,9276.537973409335,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 21:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14227.646883169022,14712.64990934385,9230.462453673857,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 22:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14267.015026177243,14712.64990934385,9256.003301636432,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-10 23:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14239.434494505536,14712.64990934385,9238.109895640448,10868.980849368581,6044.093858284059,7734.2425960770415
2021-07-11 00:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14267.015026177243,14712.64990934385,9256.003301636432,10890.033108899734,6044.093858284059,7734.2425960770415
2021-07-11 01:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14378.413916509915,14712.64990934385,9328.275496964325,10975.064042265376,6044.093858284059,7734.2425960770415
2021-07-11 02:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9364.83648715399,11018.079410852079,6044.093858284059,7734.2425960770415
2021-07-11 03:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9364.83648715399,11018.079410852079,6044.093858284059,7734.2425960770415
2021-07-11 04:00:00,16444.1941168658,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9266.259260973422,10902.09962757995,6044.093858284059,7734.2425960770415
2021-07-11 05:00:00,16480.71648025695,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9286.83951474571,10926.313063732263,6044.093858284059,7734.2425960770415
2021-07-11 06:00:00,16467.0015983039,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9279.111215565621,10917.220431501702,6044.093858284059,7734.2425960770415
2021-07-11 07:00:00,16340.088291187873,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9207.595907545843,10833.080004283956,6044.093858284059,7734.2425960770415
2021-07-11 08:00:00,16371.632863178584,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9225.371189220643,10853.993286145509,6044.093858284059,7749.1735663397385
2021-07-11 09:00:00,16353.5924963872,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9215.205490940509,10842.032962965184,6044.093858284059,7740.634532106857
2021-07-11 10:00:00,16308.665044474046,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9189.888992339023,10812.24715812187,6044.093858284059,7719.369052623045
2021-07-11 11:00:00,16335.591844217262,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9205.062171742995,10830.09896961024,6044.093858284059,7732.114295968047
2021-07-11 12:00:00,16246.179737790246,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10770.82092379957,6044.093858284059,7689.792925984646
2021-07-11 13:00:00,16237.292330931496,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10764.928789814994,6044.093858284059,7685.586255893843
2021-07-11 14:00:00,16277.362424427085,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10791.494284497845,6044.093858284059,7704.552605305157
2021-07-11 15:00:00,16166.541601820687,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10718.02278201624,6044.093858284059,7652.097862621978
2021-07-11 16:00:00,16170.945454068524,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10720.942428647133,6044.093858284059,7654.182334935412
2021-07-11 17:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10688.913540348623,6044.093858284059,7631.3154132395175
2021-07-11 18:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9154.678689686387,10688.913540348623,6044.093858284059,7631.3154132395175
2021-07-11 19:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9167.178250977602,10688.913540348623,6044.093858284059,7631.3154132395175
2021-07-11 20:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9254.675180016111,10688.913540348623,6044.093858284059,7631.3154132395175
2021-07-11 21:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25594.021322001605,14434.768282364092,14712.64990934385,9317.172986472193,10688.913540348623,6044.093858284059,7631.3154132395175
2021-07-11 22:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25394.8727793834,14434.768282364092,14712.64990934385,9244.67553098314,10605.742493214171,5997.064418549625,7571.935711875432
2021-07-11 23:00:00,16122.634644727203,9701.197983375287,25302.287186540776,25573.419748627293,14434.768282364092,14712.64990934385,9309.673249697458,10680.309638920915,6039.228743828769,7625.172685512193
2021-07-12 00:00:00,16148.652882454036,9685.567696613673,25302.287186540776,25532.2166018787,14434.768282364092,14712.64990934385,9294.673776147998,10663.10183606551,6029.498514918197,7612.887230057555
2021-07-12 01:00:00,16083.764108482203,9724.643413517717,25302.287186540776,25635.224468750203,14434.768282364092,14712.64990934385,9332.172460021653,10706.12134320403,6053.824087194633,7643.600868694156
2021-07-12 02:00:00,16027.947521880424,9758.509034834546,25302.287186540776,25724.497953372153,14434.768282364092,14712.64990934385,9364.671319378813,10743.404916057405,6074.906249834206,7670.219355512539
2021-07-12 03:00:00,16196.571733737272,9656.912170884054,25302.287186540776,25456.67749950629,14434.768282364092,14712.64990934385,9267.17474130733,10631.554197497277,6011.659761915484,7590.363895057389
2021-07-12 04:00:00,16109.656940425026,9656.912170884054,25166.50888127359,25594.021322001605,14434.768282364092,14712.64990934385,9317.172986472193,10688.913540348623,6044.093858284059,7631.3154132395175
2021-07-12 05:00:00,16113.980519850802,9656.912170884054,25173.263177806417,25587.15413087683,14434.768282364092,14712.64990934385,9314.673074213944,10686.04557320605,6042.472153465628,7629.267837330407
2021-07-12 06:00:00,16240.3817735905,9656.912170884054,25370.727238438376,25388.005588258628,14434.768282364092,14712.64990934385,9242.175618724898,10602.8745260716,5995.442713731195,7569.888135966323
2021-07-12 07:00:00,16205.314822392464,9656.912170884054,25315.945641162398,25442.943117256757,14434.768282364092,14712.64990934385,9262.174916790842,10625.81826321214,6008.416352278626,7569.888135966323
2021-07-12 08:00:00,16337.603106656888,9656.912170884054,25522.606421906574,25236.92738351379,14434.768282364092,14712.64990934385,9262.174916790842,10539.779248935121,5959.765207725763,7569.888135966323
2021-07-12 09:00:00,16503.763446114368,9656.912170884054,25782.182133179405,25236.92738351379,14434.768282364092,14712.64990934385,9356.375156461338,10433.664464660125,5899.762129443897,7569.888135966323
2021-07-12 10:00:00,16691.879737827094,9656.912170884054,26076.057436893698,25236.92738351379,14434.768282364092,14712.64990934385,9463.022746512743,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 11:00:00,16585.82635827737,9595.556099080097,25910.38082886925,25236.92738351379,14434.768282364092,14712.64990934385,9402.898568841532,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 12:00:00,16517.384158724642,9555.95958147729,25803.460412794127,25236.92738351379,14434.768282364092,14712.64990934385,9364.097061679875,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 13:00:00,16719.769261198573,9673.04736248119,26119.626455167545,25236.92738351379,14434.768282364092,14712.64990934385,9478.833979171914,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 14:00:00,16715.11453701673,9670.354420565132,26112.354844239057,25236.92738351379,14434.768282364092,14712.64990934385,9476.195105569697,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 15:00:00,16893.835514058548,9773.751569687664,26391.55278573626,25236.92738351379,14434.768282364092,14712.64990934385,9577.516268769372,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 16:00:00,16936.725364446844,9798.56504334836,26458.555317491297,25236.92738351379,14434.768282364092,14712.64990934385,9601.831542794454,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 17:00:00,17052.170240546468,9865.354467103087,26638.90332306354,25236.92738351379,14434.768282364092,14712.64990934385,9667.279982733986,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 18:00:00,17115.362433570142,9901.913648423586,26737.622178023557,25236.92738351379,14434.768282364092,14712.64990934385,9703.10513660386,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 19:00:00,17086.13870716109,9885.006567635159,26691.96886753178,25236.92738351379,14434.768282364092,14712.64990934385,9686.537512580066,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 20:00:00,17095.86885448864,9890.635842445889,26707.169305383457,25236.92738351379,14434.768282364092,14712.64990934385,9692.053764010921,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 21:00:00,17110.484872318062,9899.091786454816,26730.00245098509,25236.92738351379,14434.768282364092,14712.64990934385,9700.339931378268,10316.077811814868,5833.272231888319,7569.888135966323
2021-07-12 22:00:00,17032.82026013166,9854.159738629776,26608.67478028559,25122.37679113473,14434.768282364092,14712.64990934385,9656.310019633009,10316.077811814868,5806.794967857055,7569.888135966323
2021-07-12 23:00:00,17086.13870716109,9885.006567635159,26691.96886753178,25201.01826657652,14434.768282364092,14712.64990934385,9686.537512580066,10316.077811814868,5824.972186026213,7569.888135966323
2021-07-13 00:00:00,17105.58792595126,9873.767219633299,26661.619840962667,25172.364465250113,14434.768282364092,14712.64990934385,9675.523825811924,10316.077811814868,5818.349136354778,7569.888135966323
2021-07-13 01:00:00,17086.13870716109,9885.006567635159,26691.96886753178,25201.01826657652,14434.768282364092,14712.64990934385,9686.537512580066,10316.077811814868,5824.972186026213,7569.888135966323
2021-07-13 02:00:00,17144.486363531592,9885.006567635159,26601.12836089242,25115.251896979553,14434.768282364092,14712.64990934385,9653.57141781235,10316.077811814868,5805.148117327316,7569.888135966323
2021-07-13 03:00:00,17149.34866822913,9885.006567635159,26593.586220727728,25108.13104302521,14434.768282364092,14712.64990934385,9650.834368927233,10316.077811814868,5803.502200651012,7569.888135966323
2021-07-13 04:00:00,16843.023472284018,9885.006567635159,27077.245554418776,25564.774303911625,14434.768282364092,14712.64990934385,9826.354739955641,10316.077811814868,5909.050883861463,7569.888135966323
2021-07-13 05:00:00,16930.544956839763,9885.006567635159,26937.271281018566,25564.774303911625,14434.768282364092,14712.64990934385,9775.557960714055,10316.077811814868,5878.504383025879,7569.888135966323
2021-07-13 06:00:00,17100.72562125371,9885.006567635159,26669.200625677204,25310.36227643456,14434.768282364092,14712.64990934385,9678.274898836044,10316.077811814868,5820.003486407769,7569.888135966323
2021-07-13 07:00:00,17154.210972926667,9885.006567635159,26669.200625677204,25231.446747794882,14434.768282364092,14712.64990934385,9648.098871657132,10316.077811814868,5801.8572170340485,7569.888135966323
2021-07-13 08:00:00,17095.863316556177,9885.006567635159,26669.200625677204,25317.560900517718,14434.768282364092,14712.64990934385,9681.027536748108,10316.077811814868,5821.658777501738,7569.888135966323
2021-07-13 09:00:00,17018.066441395513,9885.006567635159,26669.200625677204,25433.29832177723,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,5848.272074770319,7569.888135966323
2021-07-13 10:00:00,16906.233433352045,9885.006567635159,26669.200625677204,25601.536993448477,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,5886.957797439208,7569.888135966323
2021-07-13 11:00:00,16546.422885733973,9885.006567635159,26669.200625677204,26158.255693864332,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,6014.972748074088,7569.888135966323
2021-07-13 12:00:00,16672.84280787006,9885.006567635159,26669.200625677204,25959.913714266633,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,5969.364905714819,7569.888135966323
2021-07-13 13:00:00,16672.84280787006,9885.006567635159,26669.200625677204,25959.913714266633,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,5969.364905714819,7569.888135966323
2021-07-13 14:00:00,16672.84280787006,9885.006567635159,26669.200625677204,25757.10188837393,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,5922.729242388923,7569.888135966323
2021-07-13 15:00:00,16672.84280787006,9885.006567635159,26669.200625677204,25891.955824962275,14434.768282364092,14712.64990934385,9725.283662630385,10316.077811814868,5953.738296013995,7569.888135966323
2021-07-13 16:00:00,16672.84280787006,9885.006567635159,26669.200625677204,25772.0162496295,14434.768282364092,14712.64990934385,9680.233130319417,10316.077811814868,5926.158732396096,7569.888135966323
2021-07-13 17:00:00,16672.84280787006,9885.006567635159,26669.200625677204,26181.336507711858,14434.768282364092,14712.64990934385,9833.97800944802,10316.077811814868,6020.280076969446,7569.888135966323
2021-07-13 18:00:00,16672.84280787006,9885.006567635159,26669.200625677204,26344.04975620607,14524.478295364872,14712.64990934385,9895.094771270573,10316.077811814868,6057.695253535399,7569.888135966323
2021-07-13 19:00:00,16672.84280787006,9885.006567635159,26669.200625677204,26073.973089109648,14375.574739319836,14712.64990934385,9793.651210346596,10316.077811814868,5995.59234378914,7569.888135966323
