Date,STORJ,TRU,DOT,FLM,SNX,EGLD,AVAX,NEAR,1INCH,DIA
2021-07-12 19:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7187.814813756586,5591.744360294032,11027.567914750809,3091.963693437331,2141.6935990790967,1117.5984514496681
2021-07-12 20:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7187.814813756586,5545.662920553047,11027.567914750809,3091.963693437331,2141.6935990790967,1108.3883477008644
2021-07-12 21:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7187.814813756586,5519.224060522128,11027.567914750809,3091.963693437331,2141.6935990790967,1103.104123829962
2021-07-12 22:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7185.781978570278,5520.785431699936,11027.567914750809,3091.963693437331,2141.6935990790967,1103.4161885271337
2021-07-12 23:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7161.387956334588,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1107.1747838165204
2021-07-13 00:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7171.261727239511,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1105.6503672517774
2021-07-13 01:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7168.067271946741,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1106.1431012808569
2021-07-13 02:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7158.483906068434,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1107.6239419438293
2021-07-13 03:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2395.408310307509,7266.22417094273,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1091.2005982540825
2021-07-13 04:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2321.308712682394,7041.4506803424465,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1126.033330676595
2021-07-13 05:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2346.8702017856313,7118.988822448747,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1113.7688736605774
2021-07-13 06:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2369.6553493757833,7188.1052187832,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1103.059557567687
2021-07-13 07:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2372.8146345458463,7197.688584661506,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1101.5908883968286
2021-07-13 08:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2367.357687433919,7181.135498144433,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1104.1301427092926
2021-07-13 09:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2358.932926980418,7155.579855802281,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1108.07346464754
2021-07-13 10:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2349.072127813251,7125.668138060899,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1112.7248713744711
2021-07-13 11:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2281.4825723567506,6920.64218927046,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1145.6896550256135
2021-07-13 12:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2311.926593086449,7012.990987734142,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1130.6029305112174
2021-07-13 13:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2317.1920683698872,7028.963264197987,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1128.033803045587
2021-07-13 14:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,7090.819534867058,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1118.1934786794197
2021-07-13 15:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,7056.842146753061,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1123.5773732063947
2021-07-13 16:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,7048.710806007831,5539.591026844412,11027.567914750809,3091.963693437331,2141.6935990790967,1124.8735237687622
2021-07-13 17:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6973.20549908784,5539.591026844412,11146.973531019143,3091.963693437331,2141.6935990790967,1137.05356358968
2021-07-13 18:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6944.745806479535,5539.591026844412,11192.654028051837,3091.963693437331,2141.6935990790967,1137.05356358968
2021-07-13 19:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6997.889926350144,5539.591026844412,11192.654028051837,3115.624701880043,2141.6935990790967,1145.7547763578036
2021-07-13 20:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6985.11210517907,5539.591026844412,11192.654028051837,3109.9357162435444,2141.6935990790967,1143.6626814845936
2021-07-13 21:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6944.45540145292,5539.591026844412,11192.654028051837,3091.8343983092286,2141.6935990790967,1137.006015978925
2021-07-13 22:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6981.046434806454,5539.591026844412,11192.654028051837,3108.125584450113,2141.6935990790967,1142.9970149340268
2021-07-13 23:00:00,10937.136909419092,12632.598647840865,10852.128174501348,2337.583818103931,6775.7300809893995,5539.591026844412,11192.654028051837,3016.713928881818,2141.6935990790967,1109.3808541304008
2021-07-14 00:00:00,10936.66816828381,12632.598647840865,10852.128174501348,2337.583818103931,6776.020486016016,5539.591026844412,11192.654028051837,3016.843224009921,2141.6935990790967,1109.4284017411558
2021-07-14 01:00:00,10925.898200486648,12632.598647840865,10852.128174501348,2337.583818103931,6782.699801628169,5539.591026844412,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 02:00:00,11279.904449921152,12632.598647840865,10852.128174501348,2337.583818103931,6569.832917119114,5719.0774001228,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 03:00:00,11185.468500506982,12632.598647840865,10852.128174501348,2337.583818103931,6625.3002772026475,5671.196985315074,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 04:00:00,11330.489227003209,12632.598647840865,10852.128174501348,2337.583818103931,6540.502009430965,5744.724625831547,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 05:00:00,11266.955643541269,12561.763731143621,10852.128174501348,2337.583818103931,6577.383447811115,5712.512164906975,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 06:00:00,11027.885841424642,12295.219824834568,10852.128174501348,2337.583818103931,6719.972315879252,5591.300260284274,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 07:00:00,11200.196557696903,12295.219824834568,10852.128174501348,2337.583818103931,6616.588126404186,5591.300260284274,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 08:00:00,10831.293649005356,12295.219824834568,10852.128174501348,2337.583818103931,6841.942427057701,5591.300260284274,11192.654028051837,3019.817011956273,2141.6935990790967,1110.5219967885157
2021-07-14 09:00:00,10739.669137265526,12295.219824834568,10944.712120302485,2337.583818103931,6900.313837407386,5591.300260284274,11192.654028051837,3019.817011956273,2141.6935990790967,1119.9963143332732
2021-07-14 10:00:00,10728.832388924373,12295.219824834568,10955.766919801128,2337.583818103931,6907.283558046155,5591.300260284274,11192.654028051837,3019.817011956273,2141.6935990790967,1121.1275761296622
2021-07-14 11:00:00,10651.804415017163,12295.219824834568,11034.992982874737,2337.583818103931,6957.233222623995,5591.300260284274,11192.654028051837,3019.817011956273,2141.6935990790967,1129.2349523371165
2021-07-14 12:00:00,10520.067542176123,12295.219824834568,11173.177976607776,2337.583818103931,7044.3547306086,5591.300260284274,11332.813322137725,3019.817011956273,2168.5128201720436,1143.3757247919787
2021-07-14 13:00:00,10478.597231165202,12295.219824834568,11217.39717460235,2337.583818103931,7072.233613163675,5591.300260284274,11377.664296245208,3019.817011956273,2177.0949709217866,1147.9007719775348
2021-07-14 14:00:00,10502.748420404421,12295.219824834568,11191.60264243885,2337.583818103931,7055.970931673215,5591.300260284274,11351.501228015839,3019.817011956273,2172.08871631777,1145.2611611192938
2021-07-14 15:00:00,10502.748420404421,12295.219824834568,11155.674544068259,2337.583818103931,7033.319339597217,5573.3506607328,11315.05981155351,3019.817011956273,2165.1157188336033,1141.5845602810296
2021-07-14 16:00:00,10502.748420404421,12295.219824834568,11163.965643692241,2337.583818103931,7038.546630076294,5577.492876013909,11315.05981155351,3019.817011956273,2166.72487209918,1142.4330066283212
2021-07-14 17:00:00,10502.748420404421,12295.219824834568,11126.195078738541,2337.583818103931,7014.733417893834,5558.622784177743,11315.05981155351,3019.817011956273,2159.3942850004414,1138.5678621573254
2021-07-14 18:00:00,10502.748420404421,12295.219824834568,11096.715613408829,2337.583818103931,6996.147496190453,5543.894907622688,11315.05981155351,3019.817011956273,2153.6728511672795,1135.5511640336217
2021-07-14 19:00:00,10502.748420404421,12295.219824834568,11145.080361215398,2337.583818103931,7026.640023985065,5568.057830095827,11315.05981155351,3019.817011956273,2163.0595785498112,1140.5004343928235
2021-07-14 20:00:00,10588.69420430424,12295.219824834568,11236.2824570792,2337.583818103931,7084.140219254904,5613.62219818803,11315.05981155351,3019.817011956273,2180.760264471156,1149.8333442130324
2021-07-14 21:00:00,10784.025531349285,12295.219824834568,11443.559947678757,2337.583818103931,7214.822481231813,5717.177580215768,11315.05981155351,3019.817011956273,2220.989096110576,1171.044502895326
2021-07-14 22:00:00,10774.910069420515,12284.826988885383,11433.886998117445,2337.583818103931,7208.723975672891,5712.344995721141,11305.495479882175,3019.817011956273,2219.11175063407,1170.0546488234856
2021-07-14 23:00:00,11054.016832287107,11974.643067034549,11730.063501351924,2337.583818103931,7395.45440778656,5860.314130485217,11598.346206771119,3098.040527997358,2276.5942811766195,1200.3630377850736
2021-07-15 00:00:00,11125.204249254637,11898.020302188912,11805.604631259319,2352.6377624284833,7443.080832151478,5898.054314157548,11673.039082680585,3117.9917824775107,2291.255455374097,1208.093326727065
2021-07-15 01:00:00,11429.487049829251,11581.263922566632,12128.496899948852,2416.9841951815993,7646.654755808838,6059.370587049644,11992.305582757019,3203.2712299810896,2353.9230353279495,1241.1355983632598
2021-07-15 02:00:00,11144.303312343487,11292.293112603997,11825.8717636735,2356.676625539949,7455.858653322554,5908.17972928915,11693.078634753858,3123.3445580697476,2295.188941134397,1210.1673066871117
2021-07-15 03:00:00,11283.639658968958,11292.293112603997,11973.729706967855,2386.1419677849563,7549.078666866084,5982.0492351356015,11839.276276015682,3162.395489094924,2323.8855077038493,1225.297933213814
2021-07-15 04:00:00,11301.002443595182,11292.293112603997,11992.154372798926,2389.813661522652,7560.694867930698,5991.254157982511,11857.494050627747,3167.2616487242294,2327.4614038495756,1227.1833695411292
2021-07-15 05:00:00,11329.216968612802,11292.293112603997,12022.09445477442,2395.7801638464075,7579.571194660696,6006.212157608741,11887.097934372352,3175.169158121851,2333.272235086381,1230.2472035730161
2021-07-15 06:00:00,11385.211949032384,11292.293112603997,12081.514002079628,2407.6213761504764,7617.0334430940775,6035.898033790026,11945.850257496262,3190.8625229263616,2344.8045001563482,1236.327735728607
2021-07-15 07:00:00,11972.074069398837,10738.753346524429,12704.267707169854,2531.7246244845887,8009.661039078032,6347.0244260155805,12561.611039384054,3355.3387183968875,2465.669789881895,1300.0554835918526
2021-07-15 08:00:00,11890.903051271229,10665.94427956529,12618.132394409597,2514.559456260861,7955.355299100962,6303.991411706277,12476.442943072652,3332.5894221298845,2448.952475400625,1291.241068761655
2021-07-15 09:00:00,11597.471991088001,10402.74144927449,12306.75554186448,2452.5078320938046,7759.041501108984,6148.428215593498,12168.562552128755,3250.351324394621,2388.519830537851,1259.377194830032
2021-07-15 10:00:00,11513.69655526646,10327.59626251987,12217.856529229559,2434.7919098094235,7702.993330972222,6104.014462857158,12080.661789625543,3226.872104183222,2371.266131634722,1250.2799645507375
2021-07-15 11:00:00,11155.15505273488,10005.990437342058,11837.387179817923,2358.9714341260083,7463.118778987939,5913.932806068468,11704.464743886401,3126.385907838063,2297.423876225475,1211.3457043916833
2021-07-15 12:00:00,11227.644678549377,10071.012438316264,11914.310159662647,2374.300755480888,7511.6164184327035,5952.363358954317,11780.523952891774,3146.702124290414,2312.353242633882,1219.2174010582235
2021-07-15 13:00:00,11653.901041123236,10453.357378176566,12366.63570581546,2464.4408367413157,7796.794154568978,6178.344214845955,12227.770319617965,3266.1663431898637,2400.1414930114615,1265.5048628938057
2021-07-15 14:00:00,11485.916099864493,10302.677651368074,12188.377063899841,2428.9171998291104,7684.407409268836,6089.2865863021025,12051.513350246236,3219.0862487763334,2365.5446978015602,1247.2632664270336
2021-07-15 15:00:00,11319.667437068374,10153.555337756572,12011.960888567326,2393.7607322906747,7573.1822840751565,6001.14945004294,11877.078158335713,3172.4927703257326,2331.305492206231,1229.2102135929927
2021-07-15 16:00:00,11126.506458101607,9980.293119591774,11806.986481196654,2352.9131394588107,7443.952047231327,5898.744683371067,11674.405415776495,3118.3567444497094,2291.523647585027,1208.2347344516138
2021-07-15 17:00:00,11381.305322491484,10208.843506249612,12077.368452267636,2406.7952450594944,7614.419797854539,6033.82692614947,11941.751258208547,3189.7676370097674,2343.9999235235596,1235.9035125549608
2021-07-15 18:00:00,11370.01951248444,10198.720320469201,12065.392419477444,2404.408644129992,7606.869267162542,6027.843726298979,11929.90970471071,3186.604633250719,2341.675591028838,1234.6779789422062
2021-07-15 19:00:00,11608.757801095055,10412.86463505491,12318.731574654681,2454.8944330233076,7766.592031800986,6154.41141544399,12180.404105626601,3253.51432815367,2390.8441630325738,1260.6027284427869
2021-07-15 20:00:00,11265.84280472708,10412.86463505491,11954.844424491013,2382.3784817038177,7537.172060774859,5972.614189217518,11820.603057038321,3157.4076754748853,2320.22021415448,1223.3653609783162
2021-07-15 21:00:00,11391.722993267225,10412.86463505491,12088.423251766284,2408.9982613021116,7621.389518493311,6039.349879857616,11952.681922975793,3192.687332787351,2346.1454612109956,1237.0347743513498
2021-07-15 22:00:00,11248.480020100855,10412.86463505491,11936.41975865994,2378.706787966122,7525.5558597102445,5963.409266370609,11802.385282426256,3152.54151584558,2316.6443180087535,1221.4799246510013
2021-07-15 23:00:00,11248.480020100855,10412.86463505491,11803.762164676224,2352.2705930547136,7441.9192120450225,5897.133821872857,11802.385282426256,3152.54151584558,2290.897865759525,1207.9047830943334
2021-07-16 00:00:00,11248.480020100855,10412.86463505491,11814.81696417487,2350.069638113844,7441.9192120450225,5897.133821872857,11802.385282426256,3152.54151584558,2293.0434034469604,1209.0360448907225
2021-07-16 01:00:00,11248.480020100855,10412.86463505491,11814.81696417487,2273.831996138065,7441.9192120450225,5897.133821872857,11419.508958665918,3050.2712139358405,2369.925170580075,1209.0360448907225
2021-07-16 02:00:00,11248.480020100855,10412.86463505491,11814.81696417487,2330.5349397881346,7441.9192120450225,5897.133821872857,11704.279238130042,3126.336357295153,2312.263845230239,1209.0360448907225
2021-07-16 03:00:00,11248.480020100855,10412.86463505491,11814.81696417487,2351.903480984007,7510.153742471499,5897.133821872857,11811.595103169471,3155.0015560452252,2312.263845230239,1209.0360448907225
2021-07-16 04:00:00,11248.480020100855,10412.86463505491,11814.81696417487,2390.896645153899,7634.667635234987,5897.133821872857,12007.424341354657,3207.309609766743,2312.263845230239,1229.081145111424
2021-07-16 05:00:00,11248.480020100855,10412.86463505491,12056.794515533747,2439.8642523119925,7791.03215492368,6017.912163727777,12253.346656449183,3272.998052353239,2312.263845230239,1254.2537776470986
2021-07-16 06:00:00,11151.883923620053,10412.86463505491,11953.257034541604,2418.911966999201,7724.126822614143,5966.233463766392,12148.121287890594,3244.8912472487614,2312.263845230239,1243.4828984971598
2021-07-16 07:00:00,11544.259019507814,10412.86463505491,12373.828160211717,2504.0205299555555,7995.897495930893,6176.153280316474,12575.548643469174,3359.061599361904,2312.263845230239,1243.4828984971598
2021-07-16 08:00:00,11520.808696485017,10391.712559475867,12348.69269964251,2498.934011177352,7979.6551040355025,6163.607408882284,12550.003419875362,3352.2382008721966,2312.263845230239,1243.4828984971598
2021-07-16 09:00:00,11550.976656411807,10418.923910373536,12381.02852573992,2505.477626568856,8000.550331250027,6179.747201340807,12582.866390715886,3361.0162467866135,2312.263845230239,1243.4828984971598
2021-07-16 10:00:00,11711.122940438756,10563.37506783299,12552.682903530414,2540.21433702571,8111.472415488597,6265.425112391844,12757.319110587168,3407.6144071402914,2312.263845230239,1243.4828984971598
2021-07-16 11:00:00,11365.79065791222,10251.887054095003,12182.535082441484,2465.3096485877913,7872.284995278083,6080.673097912497,12381.137069822646,3307.132218782018,2312.263845230239,1281.2642373010556
2021-07-16 12:00:00,11292.817561729924,10186.065681648053,12104.318147863658,2449.481336812552,7821.741656286093,6041.632651349444,12301.645028007379,3285.8990565012446,2312.263845230239,1289.5436430306195
2021-07-16 13:00:00,11292.817561729924,10200.57338486518,12121.55795966374,2452.970058501672,7832.881924780029,6050.237564786297,12319.165886474873,3290.5790624822625,2312.263845230239,1287.709597457615
2021-07-16 14:00:00,11292.817561729924,10122.718990416222,12029.041929522948,2434.248120890849,7773.098591428519,6004.060005534808,12225.141642540626,3265.4641958340717,2312.263845230239,1297.61344355184
2021-07-16 15:00:00,11292.817561729924,10213.457619674731,12136.868569481185,2456.0683786668333,7842.7755539072,6057.879554946766,12334.726092744715,3294.7353575943903,2312.263845230239,1286.0851570929538
2021-07-16 16:00:00,11292.817561729924,10221.787316383676,12146.766924959291,2458.0714520091374,7849.171815012209,6062.820124660868,12344.785813082963,3297.4224149345155,2312.263845230239,1285.0371310512367
2021-07-16 17:00:00,11292.817561729924,10297.370511427385,12236.58404061852,2476.247225798796,7907.211125150736,6107.650573760771,12436.067144322124,3321.8046206892786,2312.263845230239,1275.6048966757842
2021-07-16 18:00:00,11292.817561729924,10340.699243417223,12236.58404061852,2486.666648142407,7940.482670663108,6133.350023392537,12488.394971091684,3335.7819347980335,2312.263845230239,1270.2599638630275
2021-07-16 19:00:00,11292.817561729924,10380.094014645612,12236.58404061852,2496.140056218481,7970.73338107352,6156.7161338796,12535.97177913096,3348.4902017242584,2321.0728341639906,1265.4390440711295
2021-07-16 20:00:00,11292.817561729924,10396.022327458402,12236.58404061852,2499.9703972138395,7982.964516404466,6166.1636495130415,12555.208298533245,3353.6284788254447,2324.634533519667,1263.5001958939533
2021-07-16 21:00:00,11292.817561729924,10466.779003702743,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1254.9587836539602
2021-07-16 22:00:00,11292.817561729924,10587.020752615486,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1240.70562948661
2021-07-16 23:00:00,11292.817561729924,10387.406363321606,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1264.5482219356702
2021-07-17 00:00:00,11292.817561729924,10678.57588649898,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1230.0681651631826
2021-07-17 01:00:00,11292.817561729924,10813.083010942848,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1214.766984954115
2021-07-17 02:00:00,11292.817561729924,10670.393766374813,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1231.011388600728
2021-07-17 03:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1227.919711777663
2021-07-17 04:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1237.3519461531155
2021-07-17 05:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1237.3519461531155
2021-07-17 06:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1237.3519461531155
2021-07-17 07:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1237.3519461531155
2021-07-17 08:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3376.4537091919965,2340.4562976419147,1237.3519461531155
2021-07-17 09:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3441.940294289961,2340.4562976419147,1237.3519461531155
2021-07-17 10:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3407.1526370676784,2340.4562976419147,1237.3519461531155
2021-07-17 11:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3372.7787344582803,2340.4562976419147,1237.3519461531155
2021-07-17 12:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3398.099468947255,2340.4562976419147,1237.3519461531155
2021-07-17 13:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3404.561099038217,2340.4562976419147,1237.3519461531155
2021-07-17 14:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3398.8162163568613,2340.4562976419147,1237.3519461531155
2021-07-17 15:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3391.091308924593,2340.4562976419147,1237.3519461531155
2021-07-17 16:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3397.2397709874936,2340.4562976419147,1237.3519461531155
2021-07-17 17:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3402.1171526365774,2340.4562976419147,1237.3519461531155
2021-07-17 18:00:00,11292.817561729924,10697.259862573175,12236.58404061852,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3393.3765071279713,2340.4562976419147,1237.3519461531155
2021-07-17 19:00:00,11292.817561729924,10697.259862573175,12117.668288138366,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3360.399499864006,2340.4562976419147,1237.3519461531155
2021-07-17 20:00:00,11292.817561729924,10697.259862573175,12114.131462969834,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3359.418688601902,2340.4562976419147,1237.3519461531155
2021-07-17 21:00:00,11292.817561729924,10697.259862573175,12194.980476679208,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3381.839254900076,2340.4562976419147,1237.3519461531155
2021-07-17 22:00:00,11292.817561729924,10697.259862573175,12137.918402256242,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-17 23:00:00,11292.817561729924,10697.259862573175,11859.950805258008,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 00:00:00,11292.817561729924,10697.259862573175,11869.156584541442,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 01:00:00,11292.817561729924,10697.259862573175,11867.217338305913,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 02:00:00,11292.817561729924,10697.259862573175,11972.851515552851,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 03:00:00,11292.817561729924,10697.259862573175,11992.620113778808,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 04:00:00,11292.817561729924,10697.259862573175,11899.783529650029,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 05:00:00,11292.817561729924,10697.259862573175,12124.748137734976,2516.9855199640942,7982.964516404466,6208.131359015343,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 06:00:00,11292.817561729924,10697.259862573175,12070.846934912355,2516.9855199640942,7982.964516404466,6180.532785937333,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 07:00:00,11292.817561729924,10697.259862573175,12070.846934912355,2516.9855199640942,7982.964516404466,6180.532785937333,12640.660674526434,3366.0151407394474,2340.4562976419147,1237.3519461531155
2021-07-18 08:00:00,11292.817561729924,10697.259862573175,12037.837782324648,2516.9855199640942,7982.964516404466,6163.631391121841,12640.660674526434,3375.245146111038,2340.4562976419147,1237.3519461531155
2021-07-18 09:00:00,11292.817561729924,10697.259862573175,12096.478261154363,2516.9855199640942,7982.964516404466,6193.656575265453,12640.660674526434,3358.882863861401,2340.4562976419147,1237.3519461531155
2021-07-18 10:00:00,11292.817561729924,10697.259862573175,12043.326764898253,2516.9855199640942,7982.964516404466,6166.441868045335,12640.660674526434,3373.70681188244,2340.4562976419147,1237.3519461531155
2021-07-18 11:00:00,11292.817561729924,10697.259862573175,12078.374277725348,2516.9855199640942,7982.964516404466,6184.386947066004,12640.660674526434,3363.917412245904,2340.4562976419147,1237.3519461531155
2021-07-18 12:00:00,11292.817561729924,10697.259862573175,12174.539678025705,2516.9855199640942,7982.964516404466,6233.625696644554,12640.660674526434,3337.3461846610235,2340.4562976419147,1237.3519461531155
2021-07-18 13:00:00,11292.817561729924,10697.259862573175,12408.525449577408,2516.9855199640942,7982.964516404466,6353.431435240696,12640.660674526434,3274.4143298547265,2340.4562976419147,1237.3519461531155
2021-07-18 14:00:00,11292.817561729924,10697.259862573175,12376.809017483403,2516.9855199640942,7982.964516404466,6337.191941072066,12640.660674526434,3282.8052438288996,2340.4562976419147,1237.3519461531155
2021-07-18 15:00:00,11292.817561729924,10697.259862573175,12308.643233197987,2516.9855199640942,7982.964516404466,6302.28959603142,12640.660674526434,3300.985557439608,2340.4562976419147,1237.3519461531155
2021-07-18 16:00:00,11292.817561729924,10697.259862573175,12181.175417232205,2516.9855199640942,7982.964516404466,6237.023337584405,12640.660674526434,3335.528153299953,2340.4562976419147,1237.3519461531155
2021-07-18 17:00:00,11292.817561729924,10697.259862573175,12207.790868372846,2516.9855199640942,7982.964516404466,6250.651019989313,12640.660674526434,3328.2560278556693,2340.4562976419147,1237.3519461531155
2021-07-18 18:00:00,11292.817561729924,10697.259862573175,12222.170496672641,2516.9855199640942,7982.964516404466,6258.013698402492,12640.660674526434,3324.3402680010554,2340.4562976419147,1237.3519461531155
2021-07-18 19:00:00,11292.817561729924,10697.259862573175,12311.25110709798,2516.9855199640942,7982.964516404466,6303.624883458013,12640.660674526434,3300.2863146084273,2340.4562976419147,1237.3519461531155
