Date,CKB,KAVA,ASR,PSG,LRC,DCR,ONG,TRU,ATM,RIF
2021-08-08 21:00:00,158.17085794694106,95.68030259650732,85.71986786100742,20.233700389514155,67.83241662220117,45.915663169630875,31.017796530562013,96.84683672365281,11.109287352746465,16.21192286807896
2021-08-08 22:00:00,159.04056574357008,96.20640396708926,86.19120144528712,20.123053103388486,68.20539545260183,45.66457496418267,31.188348930840018,97.37935232147346,11.170372143908919,16.30106467270548
2021-08-08 23:00:00,151.93070450612746,91.90552526258169,82.33804939380033,21.06474632928287,65.15629351407641,47.80152807394094,29.79408305856724,93.0260373092895,10.671003976155788,15.572330419883565
2021-08-09 00:00:00,151.52484086770053,91.66001128964345,82.11809372113646,21.12116885735671,64.9822367265561,47.92956583986339,29.7144919384375,93.27521022215697,10.642497740279973,15.53073091105785
2021-08-09 01:00:00,154.62679867567758,93.5364395113858,82.11809372113646,20.69745850952692,66.31252788831847,46.968054043310254,30.32279549942909,91.40402250361547,10.642497740279973,15.848670014225817
2021-08-09 02:00:00,157.2576647604805,95.12789615739624,82.11809372113646,20.351197220976903,67.44078885028047,46.1822948204454,30.83871651027009,89.87486496979612,10.642497740279973,16.11832397322109
2021-08-09 03:00:00,163.15718264761438,98.69661712117724,82.11809372113646,19.615328593672576,69.97082858316499,44.51241262500109,31.99563029215597,86.62512527161675,10.642497740279973,16.723002547937735
2021-08-09 04:00:00,168.0565365686248,101.660321508789,84.58397109122745,19.043482719542737,72.07194266108874,45.84905045968928,32.95640881372212,86.62512527161675,10.962075231059526,17.225168047333874
2021-08-09 05:00:00,164.2660600883165,99.36739636866928,82.67619910223696,19.482915389400258,70.44637659192584,44.814935685218984,32.21308460251045,86.62512527161675,10.714828148696059,16.83665834883657
2021-08-09 06:00:00,171.0860187268828,103.49290794964953,79.38049871440315,18.706272867099756,73.37115225365106,46.67555136930419,33.550499674690556,86.62512527161675,10.28770566763518,17.53567866678296
2021-08-09 07:00:00,172.27461938227583,104.21191315611155,78.832816687093,18.577209814924565,73.88088998853198,46.9998244534593,33.783587955070516,87.22694347650301,10.216726124955667,17.657505799772547
2021-08-09 08:00:00,170.4989659641582,103.13778952450673,79.6538173284676,18.77068128802367,73.11939154313063,46.51539210213001,33.4353768045029,86.32788579237416,10.323127736033841,17.47550794866005
2021-08-09 09:00:00,170.39750005455141,103.07641103127213,79.70124846464212,18.781858589628555,73.07587734625052,46.48771025348261,33.41547902447046,86.32788579237416,10.32927480711991,17.47550794866005
2021-08-09 10:00:00,170.91207716755696,103.38768767553313,79.46128626292091,18.725310715832283,73.29655648757092,46.48771025348261,33.516389194634954,86.32788579237416,10.29817572683386,17.47550794866005
2021-08-09 11:00:00,169.8611802466302,102.75198185274658,79.95289724163506,18.841160442921744,72.84587373417013,46.48771025348261,33.31030504429902,86.32788579237416,10.361888466535651,17.47550794866005
2021-08-09 12:00:00,165.24448135952417,99.95926041057399,82.1866689759737,19.36755602196302,70.8659777761266,46.48771025348261,32.404956052823216,86.32788579237416,10.651385087289306,17.47550794866005
2021-08-09 13:00:00,166.2446453256476,99.95926041057399,81.69221608911853,19.251036589971093,70.8659777761266,46.48771025348261,32.60109131314293,86.32788579237416,10.58730403654181,17.370371489643777
2021-08-09 14:00:00,165.67208769286682,99.95926041057399,81.97454187200667,19.317567579542278,71.1108884128261,46.48771025348261,32.60109131314293,86.32788579237416,10.623893433229629,17.430402958548004
2021-08-09 15:00:00,162.52943017772807,98.06311891014595,80.41955506854643,18.951129878578467,69.76197580484923,46.48771025348261,32.60109131314293,86.32788579237416,10.422367279953484,17.09976315305991
2021-08-09 16:00:00,164.35631683756802,99.16538207296722,81.32349850933949,19.164147092299142,70.54612439149344,46.48771025348261,32.60109131314293,86.32788579237416,10.539518270557943,17.291970368433688
2021-08-09 17:00:00,165.65759383103287,99.95051545099999,81.96737030979399,19.315877577566898,71.10466725990953,46.48771025348261,32.60109131314293,86.32788579237416,10.622963999396182,17.42887805561651
2021-08-09 18:00:00,166.6196600189732,100.53098392913506,82.44340061824984,19.428055669002458,71.51761178357128,46.48771025348261,32.60109131314293,85.82942636695124,10.684657485599729,17.530097286701977
2021-08-09 19:00:00,168.09135608394328,101.41894068909501,83.17159576796276,19.599657225954587,72.14930307273822,46.89832074351559,32.60109131314293,85.0779610210485,10.779031513102364,17.684934808231215
2021-08-09 20:00:00,165.8316877247993,100.05555605925956,82.05351196094935,19.336177138010985,71.17939301260199,46.26786208133319,32.60109131314293,86.23725680593364,10.63412794982687,17.447194518958234
2021-08-09 21:00:00,163.02618392471982,98.36283830070212,80.66534880121395,19.009051971621044,69.97519579116623,45.48511262812768,32.60109131314293,87.72130645889733,10.45422212613845,17.152026742550547
2021-08-09 22:00:00,164.1995426886595,98.36283830070212,81.24592666719566,19.145867035239203,70.47883273624663,45.8124855337932,32.60109131314293,87.0944559693503,10.529464966623143,17.275476119903274
2021-08-09 23:00:00,165.86800335368088,98.36283830070212,82.07148093255957,19.340411584651225,71.19498065122598,46.2779943216278,32.60109131314293,86.21837576709186,10.636456726970742,17.451015295613562
2021-08-10 00:00:00,165.83894957835184,98.36283830070212,82.05710512577514,19.337023878996188,71.18250999425433,46.26988817443539,32.60109131314293,86.23348059816526,10.634593623672975,17.447958540438297
2021-08-10 01:00:00,166.8619251221027,98.36283830070212,82.56327338086889,19.456304075641388,71.62159844152238,46.55530341696362,32.60109131314293,85.7048115105955,10.700192985116146,17.55558606051502
2021-08-10 02:00:00,169.18773465740003,98.36283830070212,83.71408383900109,19.18883990258886,72.61989806240135,47.204215794826936,32.60109131314293,84.5266346868686,10.849337919504821,17.800285079943205
2021-08-10 03:00:00,167.89015616310868,97.60844848707347,83.07204205577872,19.041671870352847,72.06294268869051,46.842184969251505,32.35105856068588,85.17991863079409,10.766129360739274,17.663766512809705
2021-08-10 04:00:00,168.41278305559848,97.91229477133086,83.33063781972699,19.100946875063336,72.28726812063823,46.98800046032847,32.451764484074864,84.91558408700921,10.799643349054826,17.71875222259299
2021-08-10 05:00:00,162.24394878636122,94.32584065302532,80.27829888836436,18.401293478688597,69.63943956082565,45.26686515086139,31.263080625198857,88.1442417289531,10.404060491397304,17.069727582445747
2021-08-10 06:00:00,162.0010374543886,94.32584065302532,80.15810637174148,18.401293478688597,69.53517552418154,45.26686515086139,31.263080625198857,88.27640900084558,10.388483551790038,17.069727582445747
2021-08-10 07:00:00,163.06830229810723,94.32584065302532,80.15810637174148,18.401293478688597,69.9932741228381,45.26686515086139,31.263080625198857,87.69864921228718,10.456923010256448,17.069727582445747
2021-08-10 08:00:00,164.16395390226026,94.32584065302532,80.15810637174148,18.401293478688597,70.46355707784437,45.26686515086139,31.263080625198857,87.1133370081921,10.5271827990028,17.069727582445747
2021-08-10 09:00:00,167.80832384665197,94.32584065302532,80.15810637174148,18.401293478688597,72.02781807110917,45.26686515086139,31.263080625198857,85.22145691624603,10.760881779076367,17.069727582445747
2021-08-10 10:00:00,166.45122418122548,94.32584065302532,80.15810637174148,18.252478517363055,71.44531461976054,45.26686515086139,31.263080625198857,85.9162791456234,10.673856363844745,17.069727582445747
2021-08-10 11:00:00,162.85092464292592,94.32584065302532,80.15810637174148,17.857681841627354,69.89996982278186,45.26686515086139,31.263080625198857,87.8157116531062,10.442983443998951,17.069727582445747
2021-08-10 12:00:00,164.15683799615272,94.32584065302532,80.15810637174148,18.000883885004086,70.46050274073654,45.26686515086139,31.263080625198857,87.11711321596043,10.526726484187067,17.069727582445747
2021-08-10 13:00:00,167.97951885434657,94.32584065302532,80.15810637174148,18.420066144468585,72.10129954441305,45.26686515086139,31.263080625198857,85.13460413757382,10.771859835448904,16.681274744093596
2021-08-10 14:00:00,169.3314666922085,94.32584065302532,80.15810637174148,18.568316173800323,72.68159169366385,45.26686515086139,31.263080625198857,84.45488673926984,10.858554884426356,16.54809091380144
2021-08-10 15:00:00,171.3464054190228,94.32584065302532,80.15810637174148,18.789267542622575,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.987764907709506,16.353494539541217
2021-08-10 16:00:00,169.9012226366641,94.32584065302532,80.15810637174148,18.630793684479325,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.987764907709506,16.492597651179693
2021-08-10 17:00:00,168.3903180334034,94.32584065302532,80.15810637174148,18.797960967426654,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.987764907709506,16.640579684837647
2021-08-10 18:00:00,169.3238957601378,94.32584065302532,80.15810637174148,18.694317251999315,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.987764907709506,16.54883082396971
2021-08-10 19:00:00,168.16599700582782,94.32584065302532,80.15810637174148,18.823036059868755,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.987764907709506,16.662776989886336
2021-08-10 20:00:00,166.53906123884093,94.32584065302532,80.15810637174148,19.00692007111081,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.987764907709506,16.825557226910092
2021-08-10 21:00:00,166.45122418122548,94.32584065302532,80.15810637174148,19.016950108087652,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,10.993563200536798,16.83443614892958
2021-08-10 22:00:00,164.65644576396707,94.32584065302532,80.15810637174148,19.224237538942333,73.54645725403998,45.26686515086139,31.263080625198857,84.45488673926984,11.113394585634063,17.01793387066544
2021-08-10 23:00:00,164.65644576396707,94.32584065302532,79.76428611000206,19.129788024077097,73.54645725403998,45.26686515086139,31.263080625198857,84.87186590654983,11.058793994843773,16.93432402164869
2021-08-11 00:00:00,164.65644576396707,94.32584065302532,79.28682260683125,19.01527843525818,73.54645725403998,45.26686515086139,31.263080625198857,85.38296241772335,10.992596818398907,16.83295632859298
2021-08-11 01:00:00,164.65644576396707,94.32584065302532,77.64532399374039,18.62159948391723,73.54645725403998,45.26686515086139,31.263080625198857,87.18804232699878,10.765013824927886,16.484458639328498
2021-08-11 02:00:00,164.2215487140936,94.32584065302532,77.85094696225917,18.670913832386688,73.54645725403998,45.26686515086139,31.263080625198857,86.95775785671081,10.79352209799538,16.484458639328498
2021-08-11 03:00:00,162.1383847591347,94.32584065302532,77.85094696225917,18.9107988834161,72.61351434876222,45.26686515086139,31.263080625198857,85.8546914918544,10.932197934781337,16.275351915373257
2021-08-11 04:00:00,161.71667056848096,94.32584065302532,77.85094696225917,18.960113231885565,72.42465006792209,45.26686515086139,31.263080625198857,85.63138754202107,10.96070620784883,16.233020502791398
2021-08-11 05:00:00,159.5711407706043,94.32584065302532,77.85094696225917,19.21504333838023,71.46377668192375,45.26686515086139,31.263080625198857,84.49529753374247,11.108079483875715,16.01765353366045
2021-08-11 06:00:00,158.5983984079301,93.75083228587978,77.85094696225917,19.332896272858097,71.02813498230631,45.26686515086139,31.263080625198857,83.980215953446,11.17620942459634,15.920010250121924
2021-08-11 07:00:00,161.31842371044075,95.35869616413368,76.53828508092407,19.00692007111081,72.24629560865195,45.26686515086139,31.263080625198857,85.42050989460009,10.987764907709506,16.19304472670712
2021-08-11 08:00:00,160.3103157442391,94.76278244864747,77.0195944374136,19.126444678418142,71.79481545866999,45.26686515086139,31.067711987808508,84.88670170009205,11.056861230568012,16.09185146551239
2021-08-11 09:00:00,158.28361042351665,93.56475452072831,78.00577374826281,19.371344747935982,70.8871574965803,45.26686515086139,30.67494189752424,83.81353102361089,11.198436213767609,15.888412024737661
2021-08-11 10:00:00,157.6780982237448,93.20682358789595,78.30532992118287,19.445734188847542,70.61597946016528,45.26686515086139,30.557595246809452,83.49290328833895,11.241440218903318,15.827631080392015
2021-08-11 11:00:00,157.6780982237448,92.1218722448872,79.22755903781317,19.674753366485373,69.79399133951082,45.799988772238386,30.557595246809452,82.52102447016468,11.373834571793047,15.643393393318327
2021-08-11 12:00:00,157.6780982237448,90.9816543917261,80.22046994805383,19.921325108832676,68.93013183438555,46.373972233209976,30.179375451650902,82.52102447016468,11.51637593713053,15.449770793208026
2021-08-11 13:00:00,157.78402019752843,90.9816543917261,80.16661715292216,19.907951726196895,68.9764363985534,46.34284092685221,30.179375451650902,82.46562729002193,11.508644880027477,15.460149344416836
2021-08-11 14:00:00,158.59637884304243,90.9816543917261,79.75598959004294,19.805979683599023,69.33156491140889,46.10546471587411,30.179375451650902,82.04322379143333,11.44969556961672,15.539746669704604
2021-08-11 15:00:00,156.71155469182827,90.9816543917261,80.7152425033263,20.044193061798957,68.50760027274698,46.65999111037209,30.179375451650902,82.04322379143333,11.587405024264788,15.355065972449877
2021-08-11 16:00:00,155.03712017593784,90.9816543917261,81.58698462452064,20.260674693215744,67.77560899920566,47.16392913203868,30.179375451650902,81.16660683755622,11.712551511120406,15.190999879757443
2021-08-11 17:00:00,157.14404319735453,90.9816543917261,80.49309972340804,19.98902785842634,67.77560899920566,46.531574471646245,30.179375451650902,82.26964456376177,11.555514413714702,15.397442487364444
2021-08-11 18:00:00,156.04782597951808,90.9816543917261,81.05855407229086,20.12944837610209,67.77560899920566,46.85845318840295,30.179375451650902,81.69574179887734,11.636690513296719,15.290031851734453
2021-08-11 19:00:00,154.3177346965356,90.9816543917261,81.96731999013828,20.355124208080987,67.77560899920566,47.38379398319053,30.179375451650902,80.78998684935581,11.767152101910689,15.290031851734453
2021-08-11 20:00:00,156.31394197923356,89.81977312388116,80.92055628476588,20.09517908309789,66.91008054691011,46.77867921586114,30.179375451650902,81.8350615482224,11.616879679470156,15.290031851734453
2021-08-11 21:00:00,159.5525088335202,87.99662824057468,79.27804603324913,19.687290912706416,65.5519523002213,45.829174371948795,30.179375451650902,83.53054894040771,11.38108243782714,15.290031851734453
2021-08-11 22:00:00,159.5525088335202,84.94061898945856,76.52482188214115,19.003576725451868,63.275417657206084,44.23758633440725,30.179375451650902,86.53582643131432,10.98583214343372,15.290031851734453
2021-08-11 23:00:00,156.90250176638907,84.94061898945856,76.52482188214115,19.324537908710727,63.275417657206084,44.984737686993995,29.67812630920134,85.09855318954855,10.98583214343372,15.290031851734453
2021-08-12 00:00:00,154.72088376861362,84.94061898945856,76.52482188214115,19.597020579914865,63.275417657206084,45.61903805403379,29.26547301325322,83.91531816695226,10.98583214343372,15.290031851734453
2021-08-12 01:00:00,153.0626937062833,84.94061898945856,76.52482188214115,19.80932302925797,63.275417657206084,45.61903805403379,28.95182617167658,83.01597256296887,10.98583214343372,15.290031851734453
2021-08-12 02:00:00,153.43170667169628,84.94061898945856,76.52482188214115,19.76168035361798,63.275417657206084,45.61903805403379,29.02162501665335,83.21611258056772,10.98583214343372,15.290031851734453
2021-08-12 03:00:00,159.09766417433076,84.94061898945856,76.52482188214115,19.057906092409738,63.275417657206084,45.61903805403379,30.093341531894882,86.2891342371985,10.98583214343372,15.290031851734453
2021-08-12 04:00:00,163.75144860014058,84.94061898945856,76.52482188214115,19.057906092409738,63.275417657206084,46.953445884079976,30.97360539289193,88.8131878184608,11.307180007332288,15.290031851734453
2021-08-12 05:00:00,164.42688064721762,84.94061898945856,76.84046682780678,19.13651498799533,63.275417657206084,47.14711661091578,31.101363442513595,89.17951907090756,11.35381917788198,15.290031851734453
2021-08-12 06:00:00,164.08475849642275,84.94061898945856,76.68058527026746,19.096697741322277,63.275417657206084,47.04901785190989,31.03665099822394,88.9939637118854,11.330195345686283,15.290031851734453
2021-08-12 07:00:00,163.02291213548963,84.94061898945856,76.1843600195521,18.973116738502295,63.275417657206084,46.74454820555564,30.83580263656009,88.4180545453156,11.256873930542538,15.290031851734453
2021-08-12 08:00:00,163.03756588040068,84.94061898945856,76.1912080519134,18.974822187197887,63.275417657206084,46.74874996269771,30.838574394100448,88.4260022356118,11.257885784378985,15.290031851734453
2021-08-12 09:00:00,161.96748854038108,84.94061898945856,75.69113627517407,18.850283237270755,63.275417657206084,46.441920197795426,30.636169141792877,87.84562886736451,11.183996012967466,15.290031851734453
2021-08-12 10:00:00,165.46940842215548,84.94061898945856,77.32766405852635,19.257847633314466,63.275417657206084,47.44604692195521,31.298557691407886,89.74495049684636,11.425806627853497,15.290031851734453
2021-08-12 11:00:00,165.46940842215548,84.94061898945856,78.76844062610692,19.616661725915485,63.275417657206084,48.330066288914786,31.88171546644062,91.41708715464931,11.638693369688331,15.290031851734453
2021-08-12 12:00:00,165.46940842215548,84.94061898945856,78.28827833910931,19.497081078098873,63.275417657206084,48.035452418491914,31.687368627908697,90.85982034461819,11.56774539126407,15.290031851734453
2021-08-12 13:00:00,165.46940842215548,84.94061898945856,79.02546984687085,19.680672835407098,63.275417657206084,48.48777208045982,31.687368627908697,91.71539016140046,11.676671578520983,15.290031851734453
2021-08-12 14:00:00,170.21319390507674,84.94061898945856,76.82305610889895,19.13217898514311,63.275417657206084,47.13643389087886,31.687368627908697,89.15931253647358,11.351246599104185,15.290031851734453
2021-08-12 15:00:00,166.04020537457205,82.85819388077603,78.75380373293102,19.613016522584456,61.72414195355137,48.32108550915284,31.687368627908697,91.40009986724716,11.63653064677284,15.290031851734453
2021-08-12 16:00:00,167.53661900658295,83.60494151679156,78.05038578062032,19.43783580410465,62.28042196558281,47.88948833655728,31.687368627908697,90.58372696788042,11.532594783721557,15.290031851734453
2021-08-12 17:00:00,169.4264197274215,84.54799909835756,77.17980328500221,19.221024068525065,62.982940537478186,47.35532377282149,31.687368627908697,89.5733462209134,11.403958966648403,15.290031851734453
2021-08-12 18:00:00,169.1564481958731,84.54799909835756,77.30298126562123,19.25170057752636,62.882580741493136,47.43090226493498,31.687368627908697,89.71630413781864,11.422159539554592,15.290031851734453
2021-08-12 19:00:00,169.85066070556888,84.54799909835756,76.98702902611595,19.173015152822572,63.14064878831186,47.237042991372576,31.687368627908697,89.71630413781864,11.375474963779846,15.290031851734453
2021-08-12 20:00:00,168.85562277500497,84.54799909835756,77.44070070600124,19.285998522915946,62.770751254538375,47.5154029815917,31.687368627908697,89.71630413781864,11.442508734294105,15.290031851734453
2021-08-12 21:00:00,167.42091692163365,84.54799909835756,78.10432523174724,19.4512690009285,62.23741062444635,47.92258404376983,31.687368627908697,89.71630413781864,11.54056478702752,15.290031851734453
2021-08-12 22:00:00,170.19005348808682,84.54799909835756,76.83350159332277,19.13478035103123,63.26681538897877,47.1428429418974,31.687368627908697,91.20020891485052,11.352790006455418,15.290031851734453
2021-08-12 23:00:00,173.06717866715942,84.54799909835756,75.55619642354472,18.816677526636937,64.33636407190524,46.35912495743744,31.687368627908697,92.74198184474717,11.164057525624287,15.290031851734453
2021-08-13 00:00:00,174.3244746569418,84.54799909835756,75.01125571482623,18.680964321466945,64.80375397892135,46.024764896903704,31.917570574976004,93.4157324816725,11.164057525624287,15.290031851734453
2021-08-13 01:00:00,164.74662893202165,84.54799909835756,75.01125571482623,19.76701625117032,61.24326507323417,48.70049854053509,30.163935191975593,88.28322612678103,11.164057525624287,15.290031851734453
2021-08-13 02:00:00,164.8926510593022,84.473126879333,75.01125571482623,19.76701625117032,61.29754765191619,48.743663917833615,30.19067080418471,88.36147540305328,11.173952717043631,15.303584074269452
2021-08-13 03:00:00,165.02699967161672,84.40435723923355,75.01125571482623,19.76701625117032,61.3474906931155,48.78337850526014,30.21526907888846,88.43346916096912,11.183056852564281,15.316052885163137
2021-08-13 04:00:00,165.16098759230934,84.33588365785852,75.07215848953446,19.76701625117032,61.39729965003793,48.822986469189004,30.239801313523426,88.50526963408015,11.192136545812321,15.328488220492417
2021-08-13 05:00:00,181.87596406796592,76.58514914701338,82.66977207505506,19.76701625117032,67.61096084376045,53.76407505312402,33.30019453926367,97.46236974271486,12.324827151522285,16.879794759330526
2021-08-13 06:00:00,180.7806509971126,76.12392979170248,82.1719092464933,19.647973191343095,67.20378681433537,53.44029123457601,33.09965051175719,96.87542133508664,12.250603246542589,16.778139436550717
2021-08-13 07:00:00,180.7806509971126,76.94892779345578,83.0624526158925,19.860909368780526,67.20378681433537,53.44029123457601,33.458370110254705,97.92531496563286,12.383369949816121,16.959973605466697
2021-08-13 08:00:00,180.7806509971126,76.15316200436303,82.20346393281058,19.655518174008197,67.20378681433537,53.44029123457601,33.11236104871182,96.9126222904997,12.255307578548344,16.959973605466697
2021-08-13 09:00:00,180.7806509971126,76.55591693435284,82.63821738873776,19.759471268505212,67.20378681433537,53.44029123457601,33.11236104871182,97.4251687873018,12.32012281951652,16.87074845794537
2021-08-13 10:00:00,180.7806509971126,76.44223610733958,82.51550471972605,19.730129669252026,67.20378681433537,53.51976479281735,33.11236104871182,97.28049840513991,12.3018281950497,16.895837737572645
2021-08-13 11:00:00,179.53720234690874,76.97166395885846,83.08699514969487,19.86677768863117,67.20378681433537,53.15164420621808,33.11236104871182,97.95424904206527,12.38702887470949,16.779624489567563
2021-08-13 12:00:00,178.08683693512384,77.59853251924581,83.76366786738795,20.028575650227328,67.20378681433537,52.722266309445246,33.11236104871182,98.75200286370078,12.487910661055126,16.6440727116392
2021-08-13 13:00:00,179.50690326626628,76.98465605337427,83.10101945472476,19.870131014260107,67.7396705249045,53.14267422154063,33.11236104871182,97.97078280002664,12.389119688934269,16.776792724401826
2021-08-13 14:00:00,182.16615093410874,75.86083987775754,81.88791706963767,19.580068347357145,68.74317823177283,53.929939390261865,33.11236104871182,96.54061273636917,12.208264258490795,17.025327160206032
2021-08-13 15:00:00,180.92671462906296,76.38052365838954,82.44888927083399,19.71420137251458,68.27545801927567,53.56300665074658,33.11236104871182,97.20196305482347,12.291896827481995,16.909488907712714
2021-08-13 16:00:00,178.67766761368404,77.34193865255875,83.48668784304726,19.962347469055842,67.42674579125175,52.89718059797398,33.11236104871182,98.42546114396397,12.446617080115715,16.69929200209022
2021-08-13 17:00:00,178.34063885723452,77.4880997158615,83.32921200983533,20.00007238238137,67.2995628445021,52.79740388141662,33.11236104871182,98.61146592102924,12.470138740144485,16.6677931489195
2021-08-13 18:00:00,179.749582645418,76.88071929724784,83.9875374279105,19.84330440922861,67.83124929367497,53.21451898601422,33.11236104871182,97.83851273633574,12.372393175136017,16.79947364401236
2021-08-13 19:00:00,177.37410352345208,77.910342787625,82.87760082205536,20.109055465321788,66.93482597995943,52.511262950721495,33.11236104871182,99.14881305477336,12.53809020244984,16.57746033909086
2021-08-13 20:00:00,177.1525428328702,78.00778349649352,82.87760082205536,20.13420540753881,66.85121667074516,52.445670333470304,33.11236104871182,99.27281623948356,12.553771309135692,16.556753181237138
2021-08-13 21:00:00,177.21895289974358,77.97855128383296,82.87760082205536,20.1266604248737,66.87627752337916,52.46533090632108,33.11236104871182,99.23561528407049,12.54906697712993,16.5629598947756
2021-08-13 22:00:00,177.11566985334463,78.02402361463825,82.87760082205536,20.138397064574978,66.83730208897205,52.43475415864443,33.11236104871182,99.29348343693523,12.556384826916656,16.553307016641945
2021-08-13 23:00:00,179.28754039935293,77.0788487386138,82.87760082205536,19.894442625069885,67.65689059800627,53.077732265768674,33.51839944006385,98.09065254524646,12.404278092063906,16.756290976097624
2021-08-14 00:00:00,180.91132839599643,76.38701970564743,82.87760082205536,19.715878035329045,68.26965178932251,53.558451585974844,33.82197198367869,97.21022993380414,12.404278092063906,16.908050903723638
2021-08-14 01:00:00,176.8506368450014,78.14095246528048,82.87760082205536,20.16857699523541,66.73728783694764,52.3562916451474,33.062812250068795,99.44228725858748,12.404278092063906,16.528536917190642
2021-08-14 02:00:00,176.8506368450014,78.27736945769637,82.87760082205536,20.20378691433923,66.62098219009488,52.26504831530939,33.00519241129275,99.61589171718173,12.404278092063906,16.499731998081845
2021-08-14 03:00:00,176.8506368450014,77.63750880279319,82.87760082205536,20.03863562711413,67.17004856215901,52.69579820101898,33.2772094344708,98.80160413758483,12.404278092063906,16.635716903893762
2021-08-14 04:00:00,176.8506368450014,78.11496827624886,82.87760082205536,20.161870343977533,66.75948735057324,52.37370745941606,33.07381027493369,99.40921974266477,12.404278092063906,16.534034975208836
2021-08-14 05:00:00,176.8506368450014,79.10236745944967,82.87760082205536,20.41672309177666,65.92615877397088,51.71995008618529,32.660964815313925,100.66578534772793,12.404278092063906,16.327648072340182
2021-08-14 06:00:00,176.8506368450014,80.81407591190636,82.87760082205536,20.85852374338898,64.52978862510697,50.6244790964574,31.969178775457394,102.84410795913688,12.404278092063906,15.98181508596008
2021-08-14 07:00:00,176.8506368450014,83.29556596442421,82.87760082205536,21.49900893851575,64.52978862510697,52.17896251873518,31.969178775457394,106.00205572975625,12.78516585631521,15.505694722315184
2021-08-14 08:00:00,167.19608852825337,78.74833288389412,78.35318510160778,20.325344968388155,61.00700819714246,49.3304326873361,31.969178775457394,100.21524044328095,12.087203984650506,14.659214994834533
2021-08-14 09:00:00,163.45150300254332,76.98465605337427,76.59835814717708,19.870131014260107,59.6406726454391,48.225610045586336,31.969178775457394,97.97078280002664,11.816494487283416,14.330901786247399
2021-08-14 10:00:00,168.88563448368433,79.54409867298689,79.14495785268612,20.53073616316049,61.62349477203626,49.828925407830944,31.969178775457394,101.22793311841414,12.209347312191833,14.330901786247399
2021-08-14 11:00:00,169.15458261536514,79.67077159451594,79.27099514775574,20.563431088042616,61.72162936967242,49.908277310277064,31.969178775457394,101.38913725853737,12.228790535759629,14.330901786247399
2021-08-14 12:00:00,169.64420613714307,79.90138127217139,79.5004476592927,20.622952617956223,61.90028466280489,50.0527384660123,32.06171461846189,101.68261146235147,12.264187173536914,14.372383054412577
2021-08-14 13:00:00,172.1061159579138,81.06092570770656,80.65417366800683,20.922236930338766,62.798593671935855,50.77911357301907,32.52700047694933,103.15824936040269,12.442167450811409,14.580957881665634
2021-08-14 14:00:00,174.76801285096002,82.31466282848127,81.9016197166445,21.24583285353108,63.76987456136034,51.564493940819084,33.03008266567804,104.7537570036737,12.634605509713248,14.80647576211292
2021-08-14 15:00:00,172.6026355856323,81.29478340899098,80.88685790505843,20.982596791659613,62.9797652368026,50.9256093929196,32.620839641686295,103.45585700370712,12.478062632782738,14.623023393044404
2021-08-14 16:00:00,169.9959075401103,80.06703047724784,80.88685790505843,20.665707519725157,62.028614521252166,50.15650633844184,32.12818402681724,101.89341687635877,12.289612927433266,14.402179458305865
2021-08-14 17:00:00,168.59599803418186,79.40768168057099,80.88685790505843,20.49552624405666,61.517811359197324,49.74346951288897,31.863609715128305,101.05432865981987,12.188408456041884,14.283578085946283
2021-08-14 18:00:00,170.53380380347198,80.32037632030595,80.88685790505843,20.73109736948941,62.22488371652449,50.31521014333407,31.863609715128305,102.21582515660526,12.328499374568873,14.4477504289662
2021-08-14 19:00:00,166.4099324510325,78.37805819019383,80.88685790505843,20.229775187963483,60.72015321943679,49.09848097249361,31.863609715128305,99.74402834138226,12.030369946529234,14.098372987236985
2021-08-14 20:00:00,168.20291999557136,79.2225443337208,80.88685790505843,20.447741353844318,61.37438387034447,49.62749365546771,31.863609715128305,100.8187226088705,12.030369946529234,14.250276222771415
2021-08-14 21:00:00,168.8649461658627,79.53435460210004,80.88685790505843,20.52822116893879,61.615945956833485,49.62749365546771,31.863609715128305,101.21553279994312,12.030369946529234,14.306363571276439
2021-08-14 22:00:00,170.87171299455818,80.4795294781245,80.88685790505843,20.772175608443877,62.348181031503245,49.62749365546771,31.863609715128305,102.4183636916319,12.030369946529234,14.4763783464323
2021-08-14 23:00:00,172.5267784202864,81.25905514907252,80.88685790505843,20.97337514618004,62.95208624772573,49.62749365546771,31.863609715128305,103.4103891693134,12.030369946529234,14.61659671769487
2021-08-15 00:00:00,169.77523215001324,79.96309372112145,80.88685790505843,20.638880914693676,61.948093825755855,48.83600872587576,31.355432391747698,101.76114681266795,11.838503386106138,14.383483675470867
2021-08-15 01:00:00,169.77523215001324,79.96309372112145,80.88685790505843,20.721875724009834,62.197204727447605,48.83600872587576,31.48152150206017,102.17035732221153,11.886109374782544,14.383483675470867
2021-08-15 02:00:00,173.98441908308567,79.96309372112145,80.88685790505843,20.22055354248391,62.197204727447605,48.83600872587576,30.719892330677702,99.69856050698853,11.598549968434133,14.383483675470867
