Date,1INCH,KMD,KNC,HIVE,BAL,DOT,BNT,SUSHI,CELO,FIL
2021-06-18 18:00:00,1519.3696943350276,5943.8913375542725,4334.050778472879,3973.7310267503894,2659.5253294335266,5062.451667815175,731.8500071364155,2278.1670079251194,755.5382511396481,2707.065679934671
2021-06-18 19:00:00,1519.3696943350276,6001.7570274848285,4334.050778472879,3973.7310267503894,2685.4166621204367,5062.451667815175,738.9748018514642,2278.1670079251194,762.8936585130796,2707.065679934671
2021-06-18 20:00:00,1519.3696943350276,6044.25214352758,4334.050778472879,3973.7310267503894,2704.430609562386,5062.451667815175,744.2070729703282,2278.1670079251194,768.2952858029431,2707.065679934671
2021-06-18 21:00:00,1519.3696943350276,6013.510995751973,4334.050778472879,3973.7310267503894,2690.6758390724654,5062.451667815175,740.4220257779585,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-18 22:00:00,1519.3696943350276,6081.322351139341,4334.050778472879,3973.7310267503894,2721.017244564937,5062.451667815175,748.7713945846562,2278.1670079251194,773.0073436515473,2707.065679934671
2021-06-18 23:00:00,1519.3696943350276,6050.581203363734,4334.050778472879,3973.7310267503894,2707.2624740750166,5062.451667815175,744.9863473922867,2278.1670079251194,769.0997834844121,2707.065679934671
2021-06-19 00:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3973.7310267503894,2731.535598468995,5062.451667815175,744.9863473922867,2278.1670079251194,775.995477897004,2707.065679934671
2021-06-19 01:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3973.7310267503894,2719.803588345239,5062.451667815175,744.9863473922867,2278.1670079251194,772.662558930918,2707.065679934671
2021-06-19 02:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3973.7310267503894,2677.7301727290096,5062.451667815175,744.9863473922867,2278.1670079251194,760.7100219490919,2707.065679934671
2021-06-19 03:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3973.7310267503894,2678.9438289487093,5062.451667815175,744.9863473922867,2278.1670079251194,761.0548066697216,2707.065679934671
2021-06-19 04:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3973.7310267503894,2739.6266399336546,5062.451667815175,744.9863473922867,2278.1670079251194,778.2940427012014,2707.065679934671
2021-06-19 05:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3949.0859140623324,2722.63545285787,5062.451667815175,744.9863473922867,2278.1670079251194,773.4670566123871,2707.065679934671
2021-06-19 06:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3954.953798035679,2726.6809735901993,5062.451667815175,744.9863473922867,2278.1670079251194,774.6163390144856,2707.065679934671
2021-06-19 07:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3961.995258803695,2731.535598468995,5062.451667815175,744.9863473922867,2278.1670079251194,775.995477897004,2707.065679934671
2021-06-19 08:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3924.440801374275,2705.6442657820844,5062.451667815175,744.9863473922867,2278.1670079251194,768.6400705235724,2707.065679934671
2021-06-19 09:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3924.440801374275,2705.6442657820844,5062.451667815175,744.9863473922867,2278.1670079251194,768.6400705235724,2707.065679934671
2021-06-19 10:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3972.5574499557197,2738.8175357871883,5062.451667815175,744.9863473922867,2278.1670079251194,778.0641862207815,2707.065679934671
2021-06-19 11:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3961.4084704063603,2731.1310463957616,5062.451667815175,744.9863473922867,2278.1670079251194,775.880549656794,2707.065679934671
2021-06-19 12:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3964.342412393034,2733.1538067619267,5062.451667815175,744.9863473922867,2278.1670079251194,776.4551908578434,2707.065679934671
2021-06-19 13:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,4000.7232930277833,2758.2360353023705,5062.451667815175,744.9863473922867,2278.1670079251194,783.5807417508549,2707.065679934671
2021-06-19 14:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,4003.070446617122,2759.8542435953023,5062.451667815175,744.9863473922867,2278.1670079251194,784.0404547116945,2707.065679934671
2021-06-19 15:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3953.7802212410097,2725.871869443733,5062.451667815175,744.9863473922867,2278.1670079251194,774.3864825340659,2707.065679934671
2021-06-19 16:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3925.614378168945,2706.4533699285507,5062.451667815175,744.9863473922867,2278.1670079251194,768.8699270039924,2707.065679934671
2021-06-19 17:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3902.729630672894,2690.6758390724654,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-19 18:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3902.729630672894,2713.735307246744,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-19 19:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3902.729630672894,2721.826348711404,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-19 20:00:00,1519.3696943350276,6104.83028767363,4334.050778472879,3902.729630672894,2741.244848226586,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-19 21:00:00,1519.3696943350276,6011.131593766007,4334.050778472879,3902.729630672894,2699.171432610358,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-19 22:00:00,1519.3696943350276,5968.786991711599,4334.050778472879,3902.729630672894,2680.1574851684077,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-19 23:00:00,1519.3696943350276,5890.404430461952,4334.050778472879,3902.729630672894,2644.961454797139,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-20 00:00:00,1519.3696943350276,5936.352828435885,4334.050778472879,3902.729630672894,2665.5936105320216,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-20 01:00:00,1519.3696943350276,5924.640491697432,4334.050778472879,3902.729630672894,2660.334433579993,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-20 02:00:00,1519.3696943350276,5933.649981496241,4334.050778472879,3902.729630672894,2664.3799543123223,5062.451667815175,744.9863473922867,2278.1670079251194,764.3877256358078,2707.065679934671
2021-06-20 03:00:00,1519.3696943350276,5979.598379470171,4334.050778472879,3902.729630672894,2685.012110047204,5062.451667815175,744.9863473922867,2260.661129153961,764.3877256358078,2707.065679934671
2021-06-20 04:00:00,1519.3696943350276,5990.409767228744,4334.050778472879,3902.729630672894,2689.8667349259995,5062.451667815175,744.9863473922867,2256.5811271160833,764.3877256358078,2707.065679934671
2021-06-20 05:00:00,1519.3696943350276,5940.857573335289,4334.050778472879,3902.729630672894,2667.6163708981862,5062.451667815175,744.9863473922867,2275.4030807089534,764.3877256358078,2707.065679934671
2021-06-20 06:00:00,1519.3696943350276,5937.253777415764,4334.050778472879,3902.729630672894,2665.9981626052536,5062.451667815175,744.9863473922867,2276.784205492388,764.3877256358078,2707.065679934671
2021-06-20 07:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2634.443100893082,5062.451667815175,744.9863473922867,2304.055269378815,764.3877256358078,2707.065679934671
2021-06-20 08:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2606.1244557667756,5062.451667815175,744.9863473922867,2329.091573144184,764.3877256358078,2707.065679934671
2021-06-20 09:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2511.45927063026,5062.451667815175,744.9863473922867,2416.8827181370552,764.3877256358078,2707.065679934671
2021-06-20 10:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2511.45927063026,5062.451667815175,744.9863473922867,2443.2515737167955,764.3877256358078,2707.065679934671
2021-06-20 11:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2511.45927063026,5062.451667815175,744.9863473922867,2443.2515737167955,764.3877256358078,2707.065679934671
2021-06-20 12:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2511.45927063026,5062.451667815175,744.9863473922867,2441.6611739942778,764.3877256358078,2707.065679934671
2021-06-20 13:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3902.729630672894,2511.45927063026,5062.451667815175,744.9863473922867,2362.09192603823,764.3877256358078,2707.065679934671
2021-06-20 14:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3909.4881360156833,2511.45927063026,5062.451667815175,744.9863473922867,2358.008473077926,765.7114449339805,2707.065679934671
2021-06-20 15:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3894.7423061768686,2511.45927063026,5062.451667815175,744.9863473922867,2366.9360962604264,762.8233301016033,2707.065679934671
2021-06-20 16:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3894.1278966002524,2511.45927063026,5062.451667815175,744.9863473922867,2367.3095478376204,762.8233301016033,2707.065679934671
2021-06-20 17:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,3972.772322407263,2511.45927063026,5062.451667815175,744.9863473922867,2320.446630713708,762.8233301016033,2707.065679934671
2021-06-20 18:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,4027.4547747261995,2511.45927063026,5062.451667815175,744.9863473922867,2288.940948008366,762.8233301016033,2707.065679934671
2021-06-20 19:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,4059.404072710298,2511.45927063026,5062.451667815175,744.9863473922867,2270.9259746019125,762.8233301016033,2707.065679934671
2021-06-20 20:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,4041.5861949883965,2511.45927063026,5062.451667815175,744.9863473922867,2280.9376579803647,762.8233301016033,2707.065679934671
2021-06-20 21:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,4089.510141964542,2511.45927063026,5062.451667815175,744.9863473922867,2254.207919800908,762.8233301016033,2707.065679934671
2021-06-20 22:00:00,1519.3696943350276,5866.979756985045,4334.050778472879,4061.247301440149,2511.45927063026,5062.451667815175,744.9863473922867,2269.895297155044,762.8233301016033,2707.065679934671
2021-06-20 23:00:00,1537.9837181553648,5866.979756985045,4334.050778472879,4012.0945353107677,2511.45927063026,5062.451667815175,744.9863473922867,2297.7041216224866,762.8233301016033,2707.065679934671
2021-06-21 00:00:00,1565.06680373298,5866.979756985045,4334.050778472879,3942.6662531530164,2511.45927063026,5062.451667815175,744.9863473922867,2338.1654845246753,762.8233301016033,2707.065679934671
2021-06-21 01:00:00,1580.3357481596431,5866.979756985045,4334.050778472879,3904.572859402746,2511.45927063026,5062.451667815175,744.9863473922867,2338.1654845246753,762.8233301016033,2707.065679934671
2021-06-21 02:00:00,1597.936941854341,5866.979756985045,4334.050778472879,3861.5641890395364,2511.45927063026,5062.451667815175,744.9863473922867,2338.1654845246753,762.8233301016033,2707.065679934671
2021-06-21 03:00:00,1605.6009080023236,5866.979756985045,4334.050778472879,3843.131901741018,2511.45927063026,5062.451667815175,744.9863473922867,2338.1654845246753,762.8233301016033,2707.065679934671
2021-06-21 04:00:00,1584.5745786611758,5866.979756985045,4334.050778472879,3894.1278966002524,2511.45927063026,5062.451667815175,744.9863473922867,2338.1654845246753,762.8233301016033,2707.065679934671
2021-06-21 05:00:00,1671.6101330816462,5866.979756985045,4334.050778472879,3691.372736316554,2511.45927063026,5062.451667815175,744.9863473922867,2216.424460559206,762.8233301016033,2707.065679934671
2021-06-21 06:00:00,1675.7940396386675,5866.979756985045,4334.050778472879,3682.156592667294,2511.45927063026,5062.451667815175,744.9863473922867,2210.890777651684,762.8233301016033,2700.3070272717177
2021-06-21 07:00:00,1681.9684608197172,5866.979756985045,4334.050778472879,3668.6395819817144,2511.45927063026,5062.451667815175,744.9863473922867,2202.7747093873204,762.8233301016033,2690.394336699388
2021-06-21 08:00:00,1676.9132876197245,5866.979756985045,4334.050778472879,3679.6989543608256,2511.45927063026,5062.451667815175,744.9863473922867,2209.415128876346,760.5306568770535,2698.504719894931
2021-06-21 09:00:00,1754.5481620465637,5866.979756985045,4334.050778472879,3516.880416557249,2511.45927063026,4838.449381628663,744.9863473922867,2111.653397510136,795.7404095102504,2579.101856182766
2021-06-21 10:00:00,1738.4513899176964,5866.979756985045,4334.050778472879,3549.4441241179647,2511.45927063026,4883.249838865965,744.9863473922867,2131.205743783378,788.4400387807987,2602.9824289251987
2021-06-21 11:00:00,1776.8990940471576,5866.979756985045,4334.050778472879,3472.6429270408044,2511.45927063026,4777.588383117609,744.9863473922867,2085.091719554033,805.877230013566,2546.660323400592
2021-06-21 12:00:00,1703.0750686034482,5866.979756985045,4334.050778472879,3623.1732733120357,2511.45927063026,4984.684836384385,744.9863473922867,2175.4752070435475,805.877230013566,2657.05165022882
2021-06-21 13:00:00,1710.9086336549462,5866.979756985045,4334.050778472879,3606.5842147433696,2511.45927063026,4984.684836384385,744.9863473922867,2165.5145778100095,805.877230013566,2644.8860754355055
2021-06-21 14:00:00,1753.0168754677136,5866.979756985045,4334.050778472879,3519.952464440336,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,825.7111782474482,2581.3547404037504
2021-06-21 15:00:00,1824.6790842213904,5866.979756985045,4334.050778472879,3519.952464440336,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,859.4657231431017,2479.974950459459
2021-06-21 16:00:00,1818.4018974388075,5866.979756985045,4334.050778472879,3519.952464440336,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,856.5090241136396,2488.535910499199
2021-06-21 17:00:00,1777.2135338089781,5866.979756985045,4334.050778472879,3440.2225201033407,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,837.1083596141625,2546.209746556395
2021-06-21 18:00:00,1791.1599214472146,5866.979756985045,4334.050778472879,3467.219094186548,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,843.6774282467687,2526.384365411734
2021-06-21 19:00:00,1787.971101932443,5866.979756985045,4334.050778472879,3461.046370144912,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,842.1754210752415,2530.890133853703
2021-06-21 20:00:00,1787.971101932443,5866.979756985045,4334.050778472879,3708.641255456691,2511.45927063026,4984.684836384385,744.9863473922867,2113.4979584793095,902.4226135405631,2361.923817279884
2021-06-21 21:00:00,1787.971101932443,6023.248704683824,4334.050778472879,3807.4221427935704,2511.45927063026,4984.684836384385,744.9863473922867,2169.7916761356328,926.4589385389016,2300.645366469113
2021-06-21 22:00:00,1787.971101932443,6007.952312192929,4334.050778472879,3797.7529714991156,2511.45927063026,4984.684836384385,744.9863473922867,2164.281363224954,924.1061418596661,2306.5028654436724
2021-06-21 23:00:00,1784.4850986141896,5996.238620806319,4334.050778472879,3797.7529714991156,2511.45927063026,4984.684836384385,744.9863473922867,2160.06166861933,922.304414150835,2311.00863388564
2021-06-22 00:00:00,1711.7307033462089,5751.768821042756,4334.050778472879,3797.7529714991156,2409.065756323659,4984.684836384385,714.6128624976694,2071.9948192161105,884.7015784888036,2409.234385920553
2021-06-22 01:00:00,1685.876601730001,5751.768821042756,4334.050778472879,3855.9941803382653,2372.6790567438943,4984.684836384385,703.8192992770375,2040.6992629118697,871.3389832712527,2446.1816871446954
2021-06-22 02:00:00,1662.3000491812888,5751.768821042756,4334.050778472879,3910.684095955514,2339.4977477411194,4984.684836384385,693.976566613701,2012.1606063110319,871.3389832712527,2480.8761041478524
2021-06-22 03:00:00,1709.1734959462517,5751.768821042756,4334.050778472879,3803.435040654155,2405.466778536434,4984.684836384385,713.5452802567764,2068.8994021192425,871.3389832712527,2412.839000674128
2021-06-22 04:00:00,1748.352258030979,5751.768821042756,4334.050778472879,3718.204003328572,2460.6064181590455,4984.684836384385,729.9016190592239,2116.32403024805,871.3389832712527,2358.7697793705065
2021-06-22 05:00:00,1714.6167236403478,5751.768821042756,4334.050778472879,3791.3606436996974,2413.127500761072,4984.684836384385,715.8177174550462,2075.4882537183476,871.3389832712527,2405.1791943227818
2021-06-22 06:00:00,1745.0188886162398,5751.768821042756,4334.050778472879,3725.30658977237,2455.9150808508307,4984.684836384385,728.5100049142112,2112.2890940607326,871.3389832712527,2363.275547812474
2021-06-22 07:00:00,1845.28711104681,5751.768821042756,4334.050778472879,3522.8828761241098,2597.0311691658476,4984.684836384385,770.3699547933544,2233.6605440218837,871.3389832712527,2363.275547812474
2021-06-22 08:00:00,1852.7579090672423,5751.768821042756,4334.050778472879,3508.6777032365126,2607.5454653972884,4984.684836384385,773.4888614929226,2242.7037041191384,874.8666714626343,2363.275547812474
2021-06-22 09:00:00,1852.7579090672423,5751.768821042756,4334.050778472879,3462.510891351822,2642.312738269252,4984.684836384385,783.8020463128281,2272.6064201740596,886.5315604154694,2394.7858884499738
2021-06-22 10:00:00,1852.7579090672423,5751.768821042756,4334.050778472879,3269.320540080499,2798.4520093553347,4984.684836384385,830.1183957799344,2406.8990437428943,938.9183917065857,2536.29832852349
2021-06-22 11:00:00,1852.7579090672423,6108.766009058561,4334.050778472879,3078.260964742317,2972.1445775409793,4984.684836384385,881.641664922713,2556.288947473129,997.1945909149546,2693.7197060898993
2021-06-22 12:00:00,1852.7579090672423,6373.469398955176,4334.050778472879,3078.260964742317,3100.932739302504,4984.684836384385,919.8447221413186,2667.0573659962783,1040.4047561447794,2810.4432369267265
2021-06-22 13:00:00,1852.7579090672423,5834.154227249847,3967.3087117180125,3078.260964742317,2838.535610194492,4562.886912811973,842.0085887560683,2441.374239389278,952.3669803934363,2572.6269735993
2021-06-22 14:00:00,1852.7579090672423,5630.66607470434,3828.9338438486475,3078.260964742317,2739.530965347215,4403.7390068780805,812.6403606497315,2356.222096628784,919.1495867769914,2482.896896255556
2021-06-22 15:00:00,1852.7579090672423,5403.141200665265,3674.2136599543546,3078.260964742317,2628.8315508291025,4225.792002110353,779.8030562806199,2261.0114894588855,882.008440209268,2382.567593100739
2021-06-22 16:00:00,1852.7579090672423,5382.271169599471,3660.021738925867,3078.260964742317,2618.677495235333,4209.469569087361,776.7910095090541,2252.2781659582315,878.6016176103706,2373.364750191832
2021-06-22 17:00:00,1852.7579090672423,5316.3437516585955,3615.190147344647,3078.260964742317,2586.601325112973,4157.907793241112,767.2760995532205,2224.6900197487034,867.8396299247819,2344.293414898318
2021-06-22 18:00:00,1852.7579090672423,5472.383605469163,3615.190147344647,3078.260964742317,2662.5205868256726,4279.946426279607,789.7963984652828,2289.986833060881,893.3115661482873,2413.100704049943
2021-06-22 19:00:00,1852.7579090672423,5339.93382074623,3615.190147344647,3078.260964742317,2598.078781577774,4176.35756561935,770.6807131454292,2234.561576915801,871.6904713645449,2354.695684992663
2021-06-22 20:00:00,1852.7579090672423,5339.93382074623,3615.190147344647,3078.260964742317,2679.6909921078845,4307.5474953902085,794.8897390836357,2304.7547947469398,899.0724686967782,2428.6626183053095
2021-06-22 21:00:00,1852.7579090672423,5339.93382074623,3615.190147344647,3078.260964742317,2631.516772025047,4307.5474953902085,780.5995864708965,2263.321000684074,882.9093681359375,2385.001267863866
2021-06-22 22:00:00,1852.7579090672423,5339.93382074623,3615.190147344647,3078.260964742317,2616.549786525006,4307.5474953902085,780.5995864708965,2250.448161354569,877.887742641766,2371.436361201224
2021-06-22 23:00:00,1852.7579090672423,5339.93382074623,3615.190147344647,3078.260964742317,2532.1947314846875,4307.5474953902085,780.5995864708965,2250.448161354569,849.5854839837652,2294.983527854064
2021-06-23 00:00:00,1885.5371919090057,5339.93382074623,3615.190147344647,3078.260964742317,2488.173575248717,4307.5474953902085,780.5995864708965,2250.448161354569,834.8157923556913,2255.086190108871
2021-06-23 01:00:00,1885.9014061628036,5339.93382074623,3615.190147344647,3078.260964742317,2487.693047327656,4307.5474953902085,780.5995864708965,2250.448161354569,834.6545687573221,2254.6506771327972
2021-06-23 02:00:00,1885.9014061628036,5339.93382074623,3615.190147344647,3078.260964742317,2472.888193331273,4307.5474953902085,780.5995864708965,2250.448161354569,829.6873405692864,2241.232713801809
2021-06-23 03:00:00,1885.9014061628036,5339.93382074623,3615.190147344647,3078.260964742317,2488.173575248717,4307.5474953902085,780.5995864708965,2250.448161354569,834.8157923556913,2255.086190108871
2021-06-23 04:00:00,1885.9014061628036,5339.93382074623,3615.190147344647,3078.260964742317,2424.0260818710203,4307.5474953902085,780.5995864708965,2250.448161354569,813.2934431737698,2196.9479123435494
2021-06-23 05:00:00,1885.9014061628036,5339.93382074623,3615.190147344647,3078.260964742317,2360.50478267594,4307.5474953902085,780.5995864708965,2250.448161354569,791.9811905855623,2139.3771680765303
2021-06-23 06:00:00,1861.0187048170606,5339.93382074623,3567.4911019701167,3078.260964742317,2360.50478267594,4250.713443774285,780.5995864708965,2220.7556072740254,802.570354136567,2139.3771680765303
2021-06-23 07:00:00,1834.753631174331,5339.93382074623,3517.142109630334,3078.260964742317,2360.50478267594,4190.721944846366,780.5995864708965,2189.413466855673,814.0594004568494,2139.3771680765303
2021-06-23 08:00:00,1845.8126095502173,5339.93382074623,3538.341685352347,3078.260964742317,2360.50478267594,4215.9815233423315,780.5995864708965,2202.6101575581365,809.1820552378607,2139.3771680765303
2021-06-23 09:00:00,1865.165821708018,5339.93382074623,3575.4409428658723,3078.260964742317,2360.50478267594,4260.185785710272,780.5995864708965,2225.70436628745,809.1820552378607,2139.3771680765303
2021-06-23 10:00:00,1865.165821708018,5339.93382074623,3575.4409428658723,3078.260964742317,2360.50478267594,4185.196412050373,780.5995864708965,2186.526690764509,809.1820552378607,2139.3771680765303
2021-06-23 11:00:00,1865.165821708018,5339.93382074623,3575.4409428658723,3078.260964742317,2360.50478267594,4254.66025291428,780.5995864708965,2222.8175901962854,809.1820552378607,2139.3771680765303
2021-06-23 12:00:00,1865.165821708018,5339.93382074623,3575.4409428658723,3078.260964742317,2360.50478267594,4265.711318506266,780.5995864708965,2228.5911423786138,811.2838268099072,2139.3771680765303
2021-06-23 13:00:00,1865.165821708018,5359.696714235295,3575.4409428658723,3078.260964742317,2360.50478267594,4281.498555066243,780.5995864708965,2236.8390740676527,814.2863576271161,2139.3771680765303
2021-06-23 14:00:00,1865.165821708018,5166.0203580424295,3575.4409428658723,3078.260964742317,2360.50478267594,4126.783636778453,780.5995864708965,2156.0093435150616,784.8615556184669,2139.3771680765303
2021-06-23 15:00:00,1865.165821708018,5294.479165721371,3575.4409428658723,3078.260964742317,2360.50478267594,4229.400674418313,780.5995864708965,2209.620899493821,804.3780059303259,2139.3771680765303
2021-06-23 16:00:00,1865.165821708018,5224.32089383518,3575.4409428658723,3078.260964742317,2360.50478267594,4173.35598463039,780.5995864708965,2180.3407419977293,793.7190215292338,2168.107218943455
2021-06-23 17:00:00,1865.165821708018,5101.7909542029565,3575.4409428658723,3078.260964742317,2360.50478267594,4075.475117958521,780.5995864708965,2129.2035655256814,775.1033304625371,2220.1787461851727
2021-06-23 18:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4021.009151826595,780.5995864708965,2100.7482011984935,764.7445991431656,2250.251838742451
2021-06-23 19:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4067.5814996785302,780.5995864708965,2125.0795996811607,773.6020650539324,2224.487263061139
2021-06-23 20:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4129.9410840904475,780.5995864708965,2157.6589298528684,773.6020650539324,2190.8988659315846
2021-06-23 21:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2134.9771177080083,773.6020650539324,2214.1747858902936
2021-06-23 22:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2165.0820683730044,773.6020650539324,2183.3872126769616
2021-06-23 23:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2171.680413724237,773.6020650539324,2176.7532978644226
2021-06-24 00:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2103.2225807052046,773.6020650539324,2247.6044836380493
2021-06-24 01:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2082.6027514826046,781.2614914406048,2269.8579933770393
2021-06-24 02:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2128.3787723567775,764.458541324366,2221.039113845
2021-06-24 03:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2126.729186018969,765.0514895821319,2222.7618511836436
2021-06-24 04:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2184.052311257797,744.9717771478574,2164.4227467058245
2021-06-24 05:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2198.898588298069,739.941960197872,2149.809239788831
2021-06-24 06:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2166.3192581263606,739.941960197872,2182.140275376746
2021-06-24 07:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2232.7151082231335,739.941960197872,2117.2484053479952
2021-06-24 08:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2214.5696585072446,739.941960197872,2134.5964369746835
2021-06-24 09:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2195.1870190380014,739.941960197872,2134.5964369746835
2021-06-24 10:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2250.8605579390205,739.941960197872,2134.5964369746835
2021-06-24 11:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2264.4696452259377,739.941960197872,2134.5964369746835
2021-06-24 12:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2246.324195510049,739.941960197872,2134.5964369746835
2021-06-24 13:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2236.4266774832013,743.2166434073038,2134.5964369746835
2021-06-24 14:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2237.251470652105,742.9426464880755,2134.5964369746835
2021-06-24 15:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2292.5126129686732,725.0339732322017,2134.5964369746835
2021-06-24 16:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2311.482855853465,719.0836498122763,2152.2599440984172
2021-06-24 17:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2293.7498027220295,724.6429085217204,2135.748404830579
2021-06-24 18:00:00,1865.165821708018,5033.6089716656725,3575.4409428658723,3078.260964742317,2360.50478267594,4086.526183550505,780.5995864708965,2297.048975397645,723.6021287608277,2138.820319112967
