Date,CHZ,FUN,ASR,NEO,TRU,XTZ,ETC,BTC,CKB,WAN
2021-06-18 04:00:00,1417.808020329545,354.54333323920196,1460.8951671655698,1182.5102863143636,2250.171222651461,578.411114087682,1105.391269271436,712.3285663453064,600.7367557616244,1451.9286752045318
2021-06-18 05:00:00,1417.808020329545,358.51810596314226,1477.273211028175,1182.5102863143636,2275.397812355677,584.8956605562191,1105.391269271436,712.3285663453064,607.4715942064887,1451.9286752045318
2021-06-18 06:00:00,1417.808020329545,354.08026310554834,1458.9870875124209,1182.5102863143636,2247.23226712437,577.6556495596643,1105.391269271436,712.3285663453064,599.952131644624,1451.9286752045318
2021-06-18 07:00:00,1417.808020329545,353.93317617647926,1458.3810160856447,1182.5102863143636,2246.2987542248447,577.4156881599299,1105.391269271436,712.3285663453064,599.702908161061,1451.9286752045318
2021-06-18 08:00:00,1417.808020329545,363.64416509663147,1498.395128471386,1182.5102863143636,2307.9312424512445,593.2584452888836,1105.391269271436,712.3285663453064,616.1571675764916,1451.9286752045318
2021-06-18 09:00:00,1417.808020329545,357.34739075793,1472.44928112997,1182.5102863143636,2267.967663717367,582.9857256550616,1105.391269271436,712.3285663453064,605.4879392104277,1451.9286752045318
2021-06-18 10:00:00,1417.808020329545,357.34739075793,1482.7548269614583,1182.5102863143636,2283.8409742634776,582.9857256550616,1105.391269271436,712.3285663453064,609.7256972017645,1451.9286752045318
2021-06-18 11:00:00,1417.808020329545,357.34739075793,1506.1088743065027,1182.5102863143636,2319.812484368626,582.9857256550616,1105.391269271436,712.3285663453064,619.3291478471559,1451.9286752045318
2021-06-18 12:00:00,1417.808020329545,357.34739075793,1519.2840098951629,1182.5102863143636,2340.1057344405344,582.9857256550616,1105.391269271436,712.3285663453064,624.7469138772861,1451.9286752045318
2021-06-18 13:00:00,1417.808020329545,357.34739075793,1558.8441802765112,1182.5102863143636,2401.0390299678306,582.9857256550616,1105.391269271436,712.3285663453064,641.0145071628315,1451.9286752045318
2021-06-18 14:00:00,1417.808020329545,357.34739075793,1580.9565120820357,1182.5102863143636,2435.097964388875,582.9857256550616,1105.391269271436,712.3285663453064,650.10735021532,1451.9286752045318
2021-06-18 15:00:00,1417.808020329545,357.34739075793,1565.2979937617333,1182.5102863143636,2410.979637416744,582.9857256550616,1105.391269271436,712.3285663453064,650.10735021532,1451.9286752045318
2021-06-18 16:00:00,1417.808020329545,357.34739075793,1616.5221839867925,1182.5102863143636,2410.979637416744,582.9857256550616,1105.391269271436,712.3285663453064,650.10735021532,1451.9286752045318
2021-06-18 17:00:00,1417.808020329545,357.34739075793,1605.2241093477394,1182.5102863143636,2410.979637416744,582.9857256550616,1105.391269271436,712.3285663453064,650.10735021532,1451.9286752045318
2021-06-18 18:00:00,1417.808020329545,357.34739075793,1607.849684455442,1182.5102863143636,2407.042572787893,582.9857256550616,1105.391269271436,711.165353036013,650.10735021532,1451.9286752045318
2021-06-18 19:00:00,1417.808020329545,357.34739075793,1566.2956342931304,1182.5102863143636,2470.90176106788,582.9857256550616,1105.391269271436,730.0326729127573,650.10735021532,1451.9286752045318
2021-06-18 20:00:00,1417.808020329545,357.34739075793,1542.4558921738092,1182.5102863143636,2509.0912879677503,582.9857256550616,1105.391269271436,741.3158420129067,650.10735021532,1451.9286752045318
2021-06-18 21:00:00,1417.808020329545,357.34739075793,1570.5498323731724,1182.5102863143636,2464.208751198831,582.9857256550616,1105.391269271436,728.055210286958,650.10735021532,1451.9286752045318
2021-06-18 22:00:00,1417.808020329545,357.34739075793,1557.658522029486,1182.5102863143636,2484.6027459762886,582.9857256550616,1105.391269271436,734.0806552290999,650.10735021532,1451.9286752045318
2021-06-18 23:00:00,1417.808020329545,357.34739075793,1579.33090209564,1182.5102863143636,2450.507766290425,582.9857256550616,1105.391269271436,724.0072279706159,650.10735021532,1451.9286752045318
2021-06-19 00:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2559.249491339334,582.9857256550616,1105.391269271436,756.1351795733095,650.10735021532,1451.9286752045318
2021-06-19 01:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2438.3816072335585,582.9857256550616,1105.391269271436,720.4245309779911,650.10735021532,1451.9286752045318
2021-06-19 02:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2394.0502595126795,582.9857256550616,1105.391269271436,707.3267491153437,650.10735021532,1451.9286752045318
2021-06-19 03:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2417.200199530333,582.9857256550616,1105.391269271436,714.166443373991,650.10735021532,1451.9286752045318
2021-06-19 04:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2465.7835770503725,582.9857256550616,1105.391269271436,728.5204956106754,650.10735021532,1451.9286752045318
2021-06-19 05:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2498.461213469849,582.9857256550616,1105.391269271436,738.1751660778137,650.10735021532,1451.9286752045318
2021-06-19 06:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2481.295611688052,582.9857256550616,1105.391269271436,733.103556049293,650.10735021532,1451.9286752045318
2021-06-19 07:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2465.3111292949093,582.9857256550616,1105.391269271436,728.3809100135601,650.10735021532,1451.9286752045318
2021-06-19 08:00:00,1417.808020329545,357.34739075793,1512.225617011827,1182.5102863143636,2431.8460799496643,582.9857256550616,1105.391269271436,718.4935968845637,650.10735021532,1451.9286752045318
2021-06-19 09:00:00,1417.808020329545,357.34739075793,1526.260652150107,1182.5102863143636,2409.4835528577805,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 10:00:00,1417.808020329545,357.34739075793,1504.8679218879743,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 11:00:00,1417.808020329545,357.34739075793,1508.9520841263047,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 12:00:00,1417.808020329545,357.34739075793,1511.2469568920937,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 13:00:00,1417.808020329545,357.34739075793,1492.1270273416385,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 14:00:00,1417.808020329545,357.34739075793,1486.0026076487718,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 15:00:00,1417.808020329545,357.34739075793,1512.519462264177,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 16:00:00,1417.808020329545,357.34739075793,1526.260652150107,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 17:00:00,1417.808020329545,357.34739075793,1512.0297835985914,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 18:00:00,1417.808020329545,357.34739075793,1513.4997717218637,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 19:00:00,1417.808020329545,357.34739075793,1510.4649403555386,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 20:00:00,1417.808020329545,357.34739075793,1518.7660874701078,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 21:00:00,1417.808020329545,357.34739075793,1545.4014081530484,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 22:00:00,1417.808020329545,357.34739075793,1554.2989868142063,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-19 23:00:00,1417.808020329545,357.34739075793,1600.3144173448907,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-20 00:00:00,1417.808020329545,357.34739075793,1596.9218339531315,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,711.886545287775,650.10735021532,1451.9286752045318
2021-06-20 01:00:00,1417.808020329545,357.34739075793,1591.3174539436875,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,709.3881871098254,650.10735021532,1451.9286752045318
2021-06-20 02:00:00,1417.808020329545,357.34739075793,1587.585014473902,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,707.7243151637178,650.10735021532,1451.9286752045318
2021-06-20 03:00:00,1397.8509398101264,357.34739075793,1565.2381512096406,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,697.7623803031789,650.10735021532,1451.9286752045318
2021-06-20 04:00:00,1398.788528474565,357.34739075793,1566.2880124687533,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,698.230394509567,650.10735021532,1451.9286752045318
2021-06-20 05:00:00,1373.4096065742892,357.34739075793,1537.8700634131283,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 06:00:00,1371.1971971219198,357.34739075793,1537.8700634131283,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 07:00:00,1403.3537344656831,357.34739075793,1537.8700634131283,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 08:00:00,1437.252802965354,357.34739075793,1537.8700634131283,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 09:00:00,1470.2342818588795,357.34739075793,1537.8700634131283,1182.5102863143636,2443.7360151287976,582.9857256550616,1105.391269271436,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 10:00:00,1505.5797690522531,357.34739075793,1537.8700634131283,1182.5102863143636,2443.7360151287976,582.9857256550616,1079.4407392797273,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 11:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1200.0539360156665,2443.7360151287976,582.9857256550616,1095.4552555358712,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 12:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1195.8280933868855,2443.7360151287976,582.9857256550616,1091.5977443208876,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 13:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1224.8540831603311,2385.825560684205,582.9857256550616,1118.0937809490586,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 14:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1245.3857023971364,2346.4924754535664,582.9857256550616,1136.8358303875145,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 15:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1262.0756465168677,2315.46198342183,582.9857256550616,1152.0710514487128,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 16:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1256.8253571901998,2325.1346442002878,582.9857256550616,1147.2783859997933,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 17:00:00,1483.5696216139495,357.34739075793,1537.8700634131283,1295.2421083609372,2256.1713835958763,582.9857256550616,1182.3466697723723,685.5620502316925,650.10735021532,1451.9286752045318
2021-06-20 18:00:00,1483.5696216139495,357.34739075793,1566.0488056770926,1318.9751235286376,2256.1713835958763,582.9857256550616,1204.0110761918775,685.5620502316925,662.0194147657988,1451.9286752045318
2021-06-20 19:00:00,1483.5696216139495,357.34739075793,1590.3250962246434,1339.4213722072855,2256.1713835958763,582.9857256550616,1222.675196110839,685.5620502316925,672.2817869234951,1451.9286752045318
2021-06-20 20:00:00,1450.4742796613764,357.34739075793,1554.8482624390772,1309.541676852267,2256.1713835958763,582.9857256550616,1195.3998642877214,685.5620502316925,657.2845833527485,1451.9286752045318
2021-06-20 21:00:00,1439.8837702365531,357.34739075793,1543.4956756276963,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-20 22:00:00,1418.6081932670436,357.34739075793,1520.689139622691,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-20 23:00:00,1409.010544100797,357.34739075793,1510.4008578248768,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 00:00:00,1367.404971360421,357.34739075793,1465.8014096373095,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 01:00:00,1351.991997822508,357.34739075793,1449.2793413314596,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 02:00:00,1320.1731904881074,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 03:00:00,1324.5701430618058,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 04:00:00,1339.1320935209378,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 05:00:00,1246.3705779338704,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 06:00:00,1259.277761295374,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 07:00:00,1242.9664856187492,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 08:00:00,1242.9664856187492,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 09:00:00,1242.9664856187492,357.34739075793,1415.170899706196,1309.541676852267,2256.1713835958763,582.9857256550616,1186.6717581043238,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 10:00:00,1242.9664856187492,357.34739075793,1391.300001965528,1309.541676852267,2256.1713835958763,582.9857256550616,1207.031795586843,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 11:00:00,1242.9664856187492,357.34739075793,1467.2488070300376,1309.541676852267,2256.1713835958763,582.9857256550616,1144.5525336440433,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 12:00:00,1242.9664856187492,357.34739075793,1362.1705259332991,1309.541676852267,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 13:00:00,1242.9664856187492,357.34739075793,1398.2864037751003,1275.7179572607324,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 14:00:00,1242.9664856187492,357.34739075793,1433.5300625663517,1244.3541445485814,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 15:00:00,1242.9664856187492,357.34739075793,1503.6305434003025,1186.3413406430993,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 16:00:00,1242.9664856187492,357.34739075793,1494.8483336557265,1193.3110768013553,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 17:00:00,1242.9664856187492,357.34739075793,1435.9547627546865,1242.2529740891066,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 18:00:00,1242.9664856187492,357.34739075793,1439.0418161556797,1239.5880749697742,2256.1713835958763,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 19:00:00,1242.9664856187492,357.34739075793,1454.6783454184883,1226.2635793731088,2231.9195000282007,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 20:00:00,1242.9664856187492,357.34739075793,1569.2504147321392,1136.7332185755151,2068.9654977484756,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 21:00:00,1242.9664856187492,357.34739075793,1674.083467159176,1065.54966325333,1939.4044736119336,582.9857256550616,1232.843691447381,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 22:00:00,1242.9664856187492,357.34739075793,1644.0366261653874,1085.0239260484564,1939.4044736119336,582.9857256550616,1255.3754634149655,685.5620502316925,652.4854782101097,1451.9286752045318
2021-06-21 23:00:00,1242.9664856187492,357.34739075793,1617.3005970250713,1102.9607470439673,1939.4044736119336,582.9857256550616,1276.1284112798453,674.4131459671682,652.4854782101097,1451.9286752045318
2021-06-22 00:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1160.6660625895252,2040.8713185746237,582.9857256550616,1342.893609268001,640.8830681519518,652.4854782101097,1451.9286752045318
2021-06-22 01:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1197.462169660317,2105.572201952256,582.9857256550616,1385.4667994593842,621.1897512413505,652.4854782101097,1451.9286752045318
2021-06-22 02:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1191.5173947018047,2095.119134442778,582.9857256550616,1378.5886795955955,624.2890205378663,652.4854782101097,1451.9286752045318
2021-06-22 03:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1151.6464040317828,2025.0114920085202,582.9857256550616,1332.4578411988048,645.902444264213,652.4854782101097,1451.9286752045318
2021-06-22 04:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1110.1867235021589,1952.110357395006,582.9857256550616,1284.488884562554,670.0235298668418,652.4854782101097,1451.9286752045318
2021-06-22 05:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1127.3035755378753,1982.2079828102273,582.9857256550616,1304.2931262393251,659.8499671548572,652.4854782101097,1451.9286752045318
2021-06-22 06:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1116.4389868205942,1963.1041008101467,582.9857256550616,1291.7227692468837,666.2712750748402,652.4854782101097,1451.9286752045318
2021-06-22 07:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1046.4341368781136,1840.010219620949,582.9857256550616,1210.7269784370947,710.8438085854057,652.4854782101097,1451.9286752045318
2021-06-22 08:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1038.3881914601272,1825.8625334227759,582.9857256550616,1201.417798966277,716.3517780823909,652.4854782101097,1451.9286752045318
2021-06-22 09:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,1012.0979366867067,1779.6347434886193,582.9857256550616,1170.9999068100387,734.9597309993114,652.4854782101097,1451.9286752045318
2021-06-22 10:00:00,1242.9664856187492,357.34739075793,1536.8925931284705,922.721320069075,1622.4782802426755,582.9857256550616,1067.5909323061803,806.1493878092416,652.4854782101097,1451.9286752045318
2021-06-22 11:00:00,1242.9664856187492,367.0302207984331,1578.5368590575085,898.3784915751667,1622.4782802426755,582.9857256550616,1039.4262173467,827.9931390476556,670.1654897417587,1451.9286752045318
2021-06-22 12:00:00,1242.9664856187492,378.82947306856636,1629.2835103201905,870.3970508221697,1622.4782802426755,582.9857256550616,1007.0516186774873,854.611382919536,691.7099055094811,1451.9286752045318
2021-06-22 13:00:00,1242.9664856187492,378.82947306856636,1477.402623559964,959.8761635597759,1622.4782802426755,582.9857256550616,1110.5791814548595,854.611382919536,627.229099582116,1451.9286752045318
2021-06-22 14:00:00,1242.9664856187492,378.82947306856636,1389.0046751971754,1020.9638510644876,1725.7347730376177,582.9857256550616,1181.257792468965,854.611382919536,589.6998812957048,1451.9286752045318
2021-06-22 15:00:00,1242.9664856187492,378.82947306856636,1360.5935263682813,1042.283044019153,1761.770596026458,582.9857256550616,1205.9241533597944,854.611382919536,577.6379700645601,1451.9286752045318
2021-06-22 16:00:00,1234.5291001862636,378.82947306856636,1351.35767638219,1042.283044019153,1773.8114118809021,582.9857256550616,1214.1660383689896,848.8101922067451,577.6379700645601,1451.9286752045318
2021-06-22 17:00:00,1219.9330366042914,378.82947306856636,1335.3803271536583,1042.283044019153,1795.0344326315399,582.9857256550616,1228.6931018744053,838.7745538952573,577.6379700645601,1451.9286752045318
2021-06-22 18:00:00,1320.8345464503964,378.82947306856636,1445.8305626876077,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,908.1501805641639,577.6379700645601,1451.9286752045318
2021-06-22 19:00:00,1279.713090235604,378.82947306856636,1400.8176136113248,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,879.8767999300154,577.6379700645601,1451.9286752045318
2021-06-22 20:00:00,1361.452627343501,378.82947306856636,1490.292499961122,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,936.0774615369197,614.5336310133198,1451.9286752045318
2021-06-22 21:00:00,1349.8933296584676,378.82947306856636,1477.6392983007484,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,928.1297755015498,609.3159855105099,1451.9286752045318
2021-06-22 22:00:00,1382.7509235594644,378.82947306856636,1513.6063417174332,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,950.7212726078944,624.1472738570901,1451.9286752045318
2021-06-22 23:00:00,1315.610324460793,378.82947306856636,1440.1119510423173,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,904.5582256475427,593.8412938150053,1451.9286752045318
2021-06-23 00:00:00,1183.2179913182367,378.82947306856636,1295.190785830944,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,813.5308357508789,534.0819312265538,1451.9286752045318
2021-06-23 01:00:00,1166.5106540775287,378.82947306856636,1295.190785830944,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,802.0435746304981,526.5405593030004,1451.9286752045318
2021-06-23 02:00:00,1165.381356468474,378.82947306856636,1295.190785830944,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,801.2671171776477,526.0308159992314,1451.9286752045318
2021-06-23 03:00:00,1167.9118680764207,378.82947306856636,1295.190785830944,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,803.00699033576,527.1730404553163,1451.9286752045318
2021-06-23 04:00:00,1143.5044277610775,378.82947306856636,1295.190785830944,1042.283044019153,1657.9077312100678,582.9857256550616,1134.8304833883908,786.2254627863362,516.1559895352299,1451.9286752045318
2021-06-23 05:00:00,1188.1116879500926,378.82947306856636,1295.190785830944,1042.283044019153,1657.9077312100678,605.7275667178849,1134.8304833883908,816.8955353582517,536.2908521246096,1451.9286752045318
2021-06-23 06:00:00,1194.2860294096536,378.82947306856636,1295.190785830944,1047.6995477675407,1657.9077312100678,608.8753926893961,1134.8304833883908,821.1407523889796,539.0778315611719,1451.9286752045318
2021-06-23 07:00:00,1236.2194916384242,378.82947306856636,1295.190785830944,1084.4861033593588,1657.9077312100678,630.2540680256465,1134.8304833883908,849.9724341443363,558.0057929803572,1451.9286752045318
2021-06-23 08:00:00,1222.1742595491266,378.82947306856636,1295.190785830944,1072.1647808738896,1657.9077312100678,623.0934750075636,1134.8304833883908,840.3155243578386,551.6660443171207,1435.4326764290017
2021-06-23 09:00:00,1195.4720696355869,378.82947306856636,1295.190785830944,1048.7400136004692,1657.9077312100678,609.4800641755622,1134.8304833883908,821.9562236743367,539.6131873950308,1404.071194517046
2021-06-23 10:00:00,1216.1183616930837,378.82947306856636,1295.190785830944,1066.8521829795316,1657.9077312100678,620.006034399213,1134.8304833883908,836.1517441582492,548.9325280538472,1428.3200788597424
2021-06-23 11:00:00,1178.1447725457485,378.82947306856636,1295.190785830944,1033.5394662625495,1657.9077312100678,600.6461964420209,1134.8304833883908,810.0427042838014,531.7919774737998,1383.720439915061
2021-06-23 12:00:00,1201.8376145533011,386.44784651669823,1295.190785830944,1054.3242525242717,1657.9077312100678,612.7253702128196,1134.8304833883908,826.3329041465025,542.4864724092101,1411.5474697754812
2021-06-23 13:00:00,1201.8376145533011,382.44772765748706,1295.190785830944,1043.4109498257048,1657.9077312100678,606.3830543453677,1123.083861277473,817.779538243038,536.8711988639939,1396.9365521434772
2021-06-23 14:00:00,1201.8376145533011,399.63343184032595,1295.190785830944,1090.2977545523859,1657.9077312100678,633.6315357451547,1173.5508548471685,854.5273503351784,560.9960895110779,1459.7094139261294
2021-06-23 15:00:00,1201.8376145533011,395.68436954837296,1295.190785830944,1079.523746658011,1657.9077312100678,627.3701716914003,1161.9541638315434,846.0831575630395,560.9960895110779,1445.2849865772987
2021-06-23 16:00:00,1201.8376145533011,394.51291029082824,1295.190785830944,1076.327719258179,1657.9077312100678,625.5127857239582,1158.514093748369,843.578252078117,560.9960895110779,1441.0060900435574
2021-06-23 17:00:00,1201.8376145533011,414.2144314936928,1295.190785830944,1076.327719258179,1657.9077312100678,656.7501751455585,1216.3689557476257,843.578252078117,560.9960895110779,1512.9682775814035
2021-06-23 18:00:00,1201.8376145533011,424.40056406997485,1295.190785830944,1076.327719258179,1657.9077312100678,672.900612805119,1246.2812294466353,843.578252078117,560.9960895110779,1550.1743580252423
2021-06-23 19:00:00,1201.8376145533011,421.43011217504284,1295.190785830944,1076.327719258179,1657.9077312100678,668.1908667076129,1237.5582946698153,843.578252078117,560.9960895110779,1539.3244234372385
2021-06-23 20:00:00,1201.8376145533011,407.1396946472439,1295.190785830944,1076.327719258179,1657.9077312100678,645.5329545232375,1195.5935080186025,843.578252078117,560.9960895110779,1487.12694611858
2021-06-23 21:00:00,1201.8376145533011,406.9154987801475,1295.190785830944,1076.327719258179,1657.9077312100678,645.1774848346236,1194.9351415494293,843.578252078117,560.9960895110779,1486.308043615211
2021-06-23 22:00:00,1201.8376145533011,398.3213604955276,1295.190785830944,1076.327719258179,1657.9077312100678,631.5512048344415,1169.6978677704421,843.578252078117,560.9960895110779,1454.916914747757
2021-06-23 23:00:00,1201.8376145533011,410.656966941105,1295.190785830944,1076.327719258179,1657.9077312100678,651.1097017811685,1205.9222182273122,843.578252078117,560.9960895110779,1499.974208308451
2021-06-24 00:00:00,1201.8376145533011,428.1335722970728,1295.190785830944,1076.327719258179,1657.9077312100678,678.8194162570544,1257.2434629511952,843.578252078117,560.9960895110779,1563.8096217874986
2021-06-24 01:00:00,1201.8376145533011,434.30989547083914,1295.190785830944,1076.327719258179,1657.9077312100678,688.6121733840798,1275.3806575973176,843.578252078117,560.9960895110779,1586.3693887186073
2021-06-24 02:00:00,1201.8376145533011,422.04278315847495,1295.190785830944,1076.327719258179,1657.9077312100678,669.1622760673126,1239.3574448385982,843.578252078117,560.9960895110779,1541.562278258435
2021-06-24 03:00:00,1201.8376145533011,429.19605066963567,1295.190785830944,1076.327719258179,1657.9077312100678,680.5040095599792,1260.3635032256936,843.578252078117,560.9960895110779,1567.690452466206
2021-06-24 04:00:00,1201.8376145533011,416.6988262486404,1295.190785830944,1076.327719258179,1657.9077312100678,660.6892621651941,1223.6645505506435,843.578252078117,560.9960895110779,1522.0428297153567
