Date,STRAX,TRU,KNC,WING,AVA,SNX,CKB,STPT,LSK,DCR
2021-08-02 00:00:00,1516.3079194143443,4022.7834588196883,2796.5510228529547,5312.282842362078,2749.800926216579,18368.256474506776,3336.499201167496,892.5094942284237,4764.963278675288,2759.575221350119
2021-08-02 01:00:00,1516.6789572412808,4023.767826713363,2797.2353338699654,5313.582748440959,2750.4737975688336,18372.751153905105,3337.3156365348286,892.7278897000947,4766.129256639075,2760.250484454854
2021-08-02 02:00:00,1518.4104671003186,4028.3615435505144,2800.428785282685,5319.648976809071,2753.6138638793577,18393.726324430645,3341.1256682490493,893.7470685678923,4771.570487136747,2763.40171227695
2021-08-02 03:00:00,1518.4104671003186,4010.9710440955837,2788.339290648818,5296.6839694155,2741.7264699895145,18314.32032172682,3326.7019767594993,889.8887485683729,4750.971543109846,2751.472064093299
2021-08-02 04:00:00,1518.4104671003186,4013.26790251416,2789.9360163551787,5299.717083599557,2743.2965031447775,18324.807906989598,3328.6069926166106,890.3983380022718,4753.692158358682,2753.0476780043477
2021-08-02 05:00:00,1505.6083034539115,4047.39265616157,2813.658798278238,5344.7804943341125,2766.6227100229607,18480.62345946502,3356.9100853508207,897.9693810201964,4794.112727769957,2776.4567989684924
2021-08-02 06:00:00,1491.102241919229,4086.7673719085815,2841.031238958691,5396.776737489369,2739.96717207011,18660.4106353982,3389.56750004414,906.7051998870324,4840.751846321428,2803.4673231578895
2021-08-02 07:00:00,1520.8974222507572,4006.7054498896573,2785.373942908436,5291.05104307368,2794.717150776613,18294.843377667396,3323.1640901677238,888.9423681911323,4745.918971933436,2748.5459239727816
2021-08-02 08:00:00,1505.3642233204178,4048.0489014240197,2814.115005622912,5345.6470983867,2766.1742018426867,18483.61991239723,3357.4543755957093,898.1149780013102,4794.890046412481,2776.9069743716486
2021-08-02 09:00:00,1481.5858335144792,4113.017182406589,2859.2795327456597,5431.440899592873,2722.480345283863,18780.26875268698,3411.339109839687,912.5290791315899,4871.8445920224085,2821.4743392841547
2021-08-02 10:00:00,1477.9307992283939,4123.188983974567,2866.35074658811,5444.873262407982,2722.480345283863,18826.713773136387,3419.775608635461,914.7858323388558,4883.893030981538,2828.4520580330823
2021-08-02 11:00:00,1486.6857527300667,4098.907909263911,2849.471074835164,5412.808912462241,2722.480345283863,18715.845014644263,3399.6368695745814,909.3987440376403,4855.132241208132,2811.795568116288
2021-08-02 12:00:00,1477.4604950758946,4124.501474499467,2867.2631612774585,5446.606470513157,2722.480345283863,18832.706679000825,3420.864189125238,915.0770263010837,4885.447668266587,2829.352408839395
2021-08-02 13:00:00,1465.7994019813732,4157.313737621977,2890.073528511169,5489.936673142537,2722.480345283863,18982.52932561181,3448.0787013696713,922.3568753567805,4924.313600392813,2851.861178997227
2021-08-02 14:00:00,1465.7994019813732,4205.547764412067,2923.6047683447246,5553.632071007728,2722.480345283863,19202.76861612996,3488.0840343689883,933.0582534686548,4981.446520618365,2884.949071129239
2021-08-02 15:00:00,1465.7994019813732,4151.0794076287,2885.739558736764,5481.703934642955,2722.480345283863,18954.063022755723,3442.907944043229,920.973704036198,4916.929073288829,2847.584512667239
2021-08-02 16:00:00,1465.7994019813732,4222.938263866996,2885.739558736764,5576.597078401298,2722.480345283863,19282.17461883378,3502.507725858537,936.916573468174,5002.045464645264,2896.8787193128887
2021-08-02 17:00:00,1484.5917020067757,4277.0784980191365,2885.739558736764,5648.0919127397765,2722.480345283863,19529.381985741904,3547.411671061852,948.9283244100737,5066.174252653536,2934.018190073311
2021-08-02 18:00:00,1456.4601983323853,4196.032208106537,2885.739558736764,5541.066312245204,2670.8921101258175,19159.320048612768,3480.191825818101,930.9470972425025,4970.175400301758,2878.4215277834664
2021-08-02 19:00:00,1458.8519456083454,4202.9227833622635,2885.739558736764,5550.165654797374,2675.2781544105096,19190.782804401075,3485.906873389432,932.4758655441989,4978.337246048265,2883.148369516611
2021-08-02 20:00:00,1466.59665107336,4225.2351222855705,2885.739558736764,5579.630192585354,2689.4805835228462,19292.662204096545,3504.412741715647,937.4261629020729,5004.7660798941,2898.454333223937
2021-08-02 21:00:00,1465.3438310716663,4221.625773342093,2885.739558736764,5574.863870296121,2687.183131754674,19276.18171296934,3501.4191453687586,936.6253795059462,5000.490827360213,2895.978368506575
2021-08-02 22:00:00,1428.5564801128487,4115.6421634563885,2885.739558736764,5434.9073158032215,2619.721593471077,18792.254564415856,3413.5162708192397,913.1114670560456,4874.953866592504,2823.27504089678
2021-08-02 23:00:00,1490.058552923256,4292.828384317941,2885.739558736764,5668.890410001877,2732.5055893631584,19601.296856115172,3560.474636939178,913.1114670560456,4874.953866592504,2944.8223997490686
2021-08-03 00:00:00,1599.281678525442,4607.497987662807,2885.739558736764,6084.427053217637,2932.8016116974295,21038.096037114512,3821.461809363291,913.1114670560456,5232.293984154394,3160.6815055626707
2021-08-03 01:00:00,1691.876465923333,4874.261686848811,3052.817344041777,6436.701600594503,3102.6041832905084,22256.15415406183,4042.7157939105323,965.9785531347071,5535.231956602587,3343.6778069458396
2021-08-03 02:00:00,1674.450878627051,4824.058924271371,3021.3746611983975,6370.40639057155,3070.6487177877516,22026.925504747018,4001.077590176549,956.0293967139995,5478.2214894628905,3309.239388604357
2021-08-03 03:00:00,1706.6825204888014,4916.917628908074,3079.533349072098,6493.030864012698,3129.7558860052686,22450.92359465611,4078.0946598282953,974.4320847340011,5583.672222799714,3372.93920815102
2021-08-03 04:00:00,1636.9801713036732,4716.106578598315,2953.7626176985837,6227.850023920889,3001.934023994243,21534.00899739688,3911.541844892365,934.6354590511711,5355.630354240929,3235.185534785093
2021-08-03 05:00:00,1645.977696770381,4742.028266465098,2969.997728447779,6262.080883998099,3018.433904874751,21652.36888821956,3933.0413095654667,939.7726051768959,5385.06713139149,3252.9674632097795
2021-08-03 06:00:00,1663.744962248943,4793.2153969362125,3002.0569344841656,6329.676000099934,3051.015948132463,21886.092216932695,3975.4959486667835,949.9168430960486,5443.195450828044,3288.0811446559965
2021-08-03 07:00:00,1657.2530767856224,4774.512406956383,2990.3429938170248,6304.977784601187,3039.1109707882993,21800.693308364433,3959.983676687456,946.2102946255891,5421.956257187766,3275.251145666033
2021-08-03 08:00:00,1671.603560441384,4815.855858490745,3016.2369679233366,6359.5738399142065,3065.4272364964513,21989.46984309427,3994.2739621154424,954.4037175602894,5468.906053655752,3303.6121960649
2021-08-03 09:00:00,1669.8951695299836,4810.934019022368,3013.1543519582997,6353.0743095197995,3062.2943477216713,21966.996446102625,3990.191785278777,953.428310068063,5463.316792171467,3300.2358805412255
2021-08-03 10:00:00,1640.5108458539003,4726.278380166293,2960.1333573596603,6241.282386735996,3008.408660795454,21580.45401784628,3919.9783436881394,936.6513012017718,5367.181494641782,3242.16325353402
2021-08-03 11:00:00,1625.7047912884318,4683.6224381070315,2933.417352329339,6184.953123317802,2981.2569580806944,21385.684577252003,3884.599477770377,928.1977696024779,5318.741228444655,3212.90185232884
2021-08-03 12:00:00,1604.5207439870692,4622.591628699163,2895.1929143628786,6104.3589464271545,2942.409137273422,21107.014454555574,3833.9804849957313,916.1027166988728,5249.434386039534,3171.035539835274
2021-08-03 13:00:00,1601.5595330739754,4614.06044028731,2889.849713356814,6093.093093743515,2936.9787967304696,21068.060566436718,3826.9047118121784,914.4120103790139,5239.746332800107,3165.1832595942374
2021-08-03 14:00:00,1599.2816785254417,4607.497987662808,2885.7395587367646,6084.427053217639,2932.8016116974295,21038.096037114512,3821.4618093632916,913.1114670560456,5232.293984154395,3160.6815055626716
2021-08-03 15:00:00,1588.689654874761,4576.982582958875,2866.6273397535347,6044.129964772315,2913.3777012937935,20898.760975766298,3796.15231297597,907.0639406042432,5197.640562951835,3139.748349315889
2021-08-03 16:00:00,1547.1188093640224,4457.2178225617145,2791.617017937631,6044.129964772315,2913.3777012937935,20351.9083156362,3696.819343283789,907.0639406042432,5061.6352001675905,3057.5913382398044
2021-08-03 17:00:00,1559.419223926104,4457.2178225617145,2813.811852885898,5996.454969432307,2890.397509083764,20513.71677397606,3696.819343283789,907.0639406042432,5101.8778828544355,3057.5913382398044
2021-08-03 18:00:00,1561.3554002923574,4457.2178225617145,2817.3054843129407,5989.018997845733,2886.8132390673936,20539.186623899925,3696.819343283789,907.0639406042432,5108.212379203291,3057.5913382398044
2021-08-03 19:00:00,1562.266542111771,4457.2178225617145,2818.94954616096,5985.526094734064,2885.129597898586,20551.172435628807,3696.819343283789,907.0639406042432,5111.193318661575,3057.5913382398044
2021-08-03 20:00:00,1562.266542111771,4457.2178225617145,2770.244213913373,6090.761234530205,2935.854799285972,20196.092763160774,3696.819343283789,907.0639406042432,5022.882987209888,3004.762793575313
2021-08-03 21:00:00,1559.6054941617915,4449.62573118062,2770.244213913373,6080.386687511454,2930.8540838609865,20161.692249678385,3690.522457784602,905.5189157479965,5014.327384106443,3004.762793575313
2021-08-03 22:00:00,1569.0175076491337,4476.478635682604,2786.962272423803,6117.081019331483,2948.5414017564376,20283.365403621458,3712.794274136901,910.9836029909995,5044.588188614909,3004.762793575313
2021-08-03 23:00:00,1605.623131112128,4580.91615188563,2851.9828926862065,6259.794254457698,3017.331708933738,20756.582071318022,3799.414817586572,932.2371088247329,5162.279861816812,3004.762793575313
2021-08-04 00:00:00,1599.4040394673557,4563.172799280924,2840.9362512700145,6235.548070286866,3005.6446186963553,20676.185193848807,3784.698469466506,928.6262565007365,5142.284701723195,2993.124386764928
2021-08-04 01:00:00,1602.4465825343686,4571.853313660929,2846.3405585506225,6247.409940759943,3011.362250370941,20715.51745909353,3791.8980937045717,930.3927803488964,5152.0668595030675,2998.8182012276525
2021-08-04 02:00:00,1619.9502298205132,4621.792019087072,2877.4313554209452,6315.650880112859,3044.255591874993,20941.794649800544,3833.317288266576,940.5555322573229,5208.343282122255,3031.5745231179853
2021-08-04 03:00:00,1625.8282241694337,4638.562205522422,2887.872123868779,6338.567238590844,3055.301682573529,21017.78201554907,3847.2264917367015,943.9683408743301,5227.241771604209,3042.5746005198657
2021-08-04 04:00:00,1626.9586671559541,4641.787411011428,2889.8800695667715,6342.974462412483,3057.4260425196935,21032.39573913837,3849.9014792541325,944.6246847454571,5230.876287669138,3044.690111289695
2021-08-04 05:00:00,1640.5198245436372,4680.478012630048,2913.9680315083187,6395.844935846941,3082.9105471975467,21207.70666412768,3881.9914892471365,952.4983967706783,5274.4771105078535,3070.068458404129
2021-08-04 06:00:00,1645.7762572418467,4695.474855277581,2923.304753084736,6416.3380307492325,3092.7885819298926,21275.65883458949,3894.4298802333137,955.5503219244449,5291.377201280815,3079.9053454621608
2021-08-04 07:00:00,1643.079736885907,4687.781559501594,2918.51506752534,6405.825188536098,3087.7212057716238,21240.799754030355,3888.0490557435814,953.9847015171409,5282.70754994065,3074.8590778289617
2021-08-04 08:00:00,1617.7103232191328,4615.401463214927,2873.452728566007,6306.918224110244,3040.0462970022204,20912.83841199931,3828.0169570952125,939.2550252992162,5201.141701305062,3027.3827623700877
2021-08-04 09:00:00,1615.9724514784127,4610.443235737563,2870.3658395083094,6300.142836208346,3036.780440022629,20890.37219516629,3823.9046000203716,938.2460036329954,5195.5542255670125,3024.130509556001
2021-08-04 10:00:00,1619.5764814017282,4620.7256977722,2876.7674860010984,6314.193758476287,3043.5532334365075,20936.96304294448,3832.4328806787266,940.338531057848,5207.141634052858,3030.8750904048147
2021-08-04 11:00:00,1597.9477189215168,4559.017850226263,2838.3494666114484,6229.870357498078,3002.907860564148,20657.358710631088,3781.252352034713,927.780705618423,5137.602448409538,2990.3990287983765
2021-08-04 12:00:00,1585.4364968506113,4523.322762036582,2816.126448879943,6181.093235072436,2979.396423577122,20495.620751893926,3751.646822816042,920.5165940935931,5097.377299374336,2966.9855304173607
2021-08-04 13:00:00,1554.4252279057182,4434.846194872448,2761.0427827334133,6060.190540409447,2921.119183228145,20094.72471563382,3678.2643008167615,902.5112134149097,4997.672178003345,2908.951048164586
2021-08-04 14:00:00,1554.4252279057182,4437.794242420557,2762.8781756756243,6064.219029578784,2921.119183228145,20108.08260930696,3680.7094133588503,902.5112134149097,5000.99436203481,2910.884762577281
2021-08-04 15:00:00,1554.4252279057182,4471.481450333552,2783.8511290073893,6110.252395733213,2921.119183228145,20260.722664836423,3708.6496053780975,902.5112134149097,5038.956810864725,2932.9812309692506
2021-08-04 16:00:00,1554.4252279057182,4512.4518398897435,2809.3584393895826,6166.23818561526,2921.119183228145,20446.36353341397,3742.6304729602325,902.5112134149097,5085.126749349554,2959.854960610877
2021-08-04 17:00:00,1554.4252279057182,4500.284341856935,2801.7832087837833,6149.61137304076,2921.119183228145,20391.23140194795,3732.5387422264616,902.5112134149097,5071.415075094697,2951.8739270866467
2021-08-04 18:00:00,1554.4252279057182,4469.153246662595,2782.4016379405152,6107.070919478368,2921.119183228145,20250.173344793744,3706.7185917483994,902.5112134149097,5036.333135048297,2931.4540910840387
2021-08-04 19:00:00,1554.4252279057182,4460.5268187180345,2777.0310037470144,6095.282957792663,2921.119183228145,20211.086150512772,3699.563826834854,902.5112134149097,5026.611927809154,2925.795753565985
2021-08-04 20:00:00,1554.4252279057182,4409.783210872068,2745.43909141081,6025.942124144379,2921.119183228145,19981.161867699597,3657.47704568554,902.5112134149097,4969.4284526671045,2892.511471598812
2021-08-04 21:00:00,1554.4252279057182,4460.857988576132,2777.237183196398,6095.735499403606,2921.119183228145,20212.586713743192,3657.47704568554,902.5112134149097,5026.985126407997,2926.012977988998
2021-08-04 22:00:00,1554.4252279057182,4404.933742531665,2742.4199135243607,6019.315354946272,2921.119183228145,19959.188449223388,3657.47704568554,902.5112134149097,4963.963538679566,2889.330557223886
2021-08-04 23:00:00,1554.4252279057182,4533.219876877313,2822.2881862435697,6019.315354946272,2838.4540802423635,20540.465553599443,3657.47704568554,902.5112134149097,5108.5304562840865,2973.477350274167
2021-08-05 00:00:00,1554.4252279057182,4545.566367690415,2829.974854022717,6019.315354946272,2830.744381518301,20596.408718974653,3657.47704568554,902.5112134149097,5122.44383927896,2981.575790628976
2021-08-05 01:00:00,1554.4252279057182,4559.709816204895,2838.780270203557,6019.315354946272,2830.744381518301,20660.494076603707,3657.47704568554,905.3193609257248,5138.382231736305,2990.852910414647
2021-08-05 02:00:00,1554.4252279057182,4540.413832700968,2826.766993158941,6019.315354946272,2830.744381518301,20573.06207567499,3657.47704568554,901.4881900489895,5116.637396477691,2978.1960855840553
2021-08-05 03:00:00,1554.4252279057182,4557.634548140173,2837.4882515718937,6019.315354946272,2830.744381518301,20651.09083269416,3657.47704568554,904.9073214684273,5136.043591564082,2989.491678717576
2021-08-05 04:00:00,1554.4252279057182,4550.041366765006,2832.760895151251,6019.315354946272,2830.744381518301,20616.68538034132,3651.3835587483886,903.399713662876,5127.486760135502,2984.511079177115
2021-08-05 05:00:00,1554.4252279057182,4579.519531107615,2851.113385706728,6019.315354946272,2830.744381518301,20750.25384507676,3675.0396260116213,909.2525319297467,5160.705996005281,3003.84670735776
2021-08-05 06:00:00,1554.4252279057182,4607.614742954901,2868.6048788705734,6056.243670007291,2830.744381518301,20877.556015905448,3697.5858813859254,914.8307683219538,5192.36676898691,3022.275214764863
2021-08-05 07:00:00,1554.4252279057182,4603.731227349009,2866.1870830183343,6051.139181433996,2830.744381518301,20859.959424366494,3694.469381141098,914.0597056867887,5187.990396719738,3019.727898286247
2021-08-05 08:00:00,1554.4252279057182,4682.3017649728745,2915.1034616951592,6154.412208299181,2830.744381518301,21215.970265539832,3757.521812131583,929.6596959880204,5276.532315117621,3071.2647132585575
2021-08-05 09:00:00,1554.4252279057182,4652.930864100667,2896.817751140113,6115.807129009145,2830.744381518301,21082.887822148772,3733.9518232225255,923.828174623889,5243.433955516867,3051.9994424637043
2021-08-05 10:00:00,1554.4252279057182,4646.094668120315,2892.5616780445625,6106.821640650718,2830.744381518301,21051.912345144374,3728.4658129657028,922.4708644384688,5235.73017844025,3047.5153727601155
2021-08-05 11:00:00,1554.4252279057182,4641.787411011427,2889.880069566771,6101.160186719336,2830.744381518301,21032.39573913837,3725.009262459245,921.6156689522774,5230.876287669137,3044.690111289695
2021-08-05 12:00:00,1554.4252279057182,4622.147568900063,2877.6527133219697,6075.345600191945,2830.744381518301,20943.40568100677,3709.248395512922,917.7162257803121,5208.743954734156,3031.8077390979165
2021-08-05 13:00:00,1554.4252279057182,4554.179962717495,2835.337498709337,5986.009054566444,2830.744381518301,20635.43776604313,3654.7047595901217,904.2214218842022,5132.1505849760715,2987.2257106445704
2021-08-05 14:00:00,1554.4252279057182,4570.462212698304,2845.4744880931294,6007.4104257489025,2830.744381518301,20709.214243679224,3667.771177032745,907.4542232556122,5150.499214026266,2997.905735625575
2021-08-05 15:00:00,1554.4252279057182,4513.807846753205,2810.2026609925833,5932.943990451137,2830.744381518301,20452.50773401,3622.306355140295,896.2056358589347,5086.654846937818,2960.7444069216294
2021-08-05 16:00:00,1554.4252279057182,4472.147096995305,2784.265546741517,5878.185147517312,2830.744381518301,20263.738775393154,3588.873829048937,887.933994709213,5039.70693469217,2933.417848941854
2021-08-05 17:00:00,1554.4252279057182,4471.481450333551,2783.8511290073884,5877.310222288836,2830.744381518301,20260.722664836423,3588.3396512072986,887.933994709213,5038.9568108647245,2932.98123096925
2021-08-05 18:00:00,1554.4252279057182,4518.220502942692,2812.9498887405834,5938.743980816294,2830.744381518301,20472.50191362663,3625.8474878382067,887.933994709213,5091.627512978591,2963.638802867635
2021-08-05 19:00:00,1554.4252279057182,4495.570239291576,2798.8483068067558,5908.972499580628,2830.744381518301,20369.871339125097,3607.6707739074054,887.933994709213,5066.102706142111,2948.7818032573
2021-08-05 20:00:00,1554.4252279057182,4488.1822849131195,2794.248720435668,5899.261780600216,2830.744381518301,20336.395790498755,3601.7419805238274,887.933994709213,5057.777147052313,2943.935818371093
2021-08-05 21:00:00,1554.4252279057182,4480.150342862719,2789.24820076596,5888.7046049433375,2830.744381518301,20300.002270330842,3595.296390520653,887.933994709213,5048.725871865581,2938.667422305109
2021-08-05 22:00:00,1554.4252279057182,4495.906633353182,2799.057738736328,5909.414655559345,2830.744381518301,20371.395573735925,3607.940728320299,887.933994709213,5048.725871865581,2949.002454394928
2021-08-05 23:00:00,1554.4252279057182,4587.5617506399885,2856.120303922447,6029.886039313973,2830.744381518301,20786.693933527284,3681.493463638427,887.933994709213,5048.725871865581,3009.121844738018
2021-08-06 00:00:00,1554.4252279057182,4544.191215257293,2829.118712787195,5972.879856065278,2830.744381518301,20590.177767917627,3646.688843841512,887.933994709213,5000.995518365113,2980.673786154426
2021-08-06 01:00:00,1554.4252279057182,4512.7907652194635,2809.5694472339114,5931.607139619582,2830.744381518301,20447.89923744982,3621.4901527168763,887.933994709213,4966.43854167219,2960.0772720845594
2021-08-06 02:00:00,1554.4252279057182,4512.7907652194635,2809.5694472339114,5991.458725202571,2830.744381518301,20447.89923744982,3658.0320076832168,887.933994709213,5016.551304439992,2989.9452849202503
2021-08-06 03:00:00,1554.4252279057182,4512.7907652194635,2809.5694472339114,6027.124891772502,2830.744381518301,20447.89923744982,3679.8076694858037,887.933994709213,5046.41400777101,3007.7439365438313
2021-08-06 04:00:00,1554.4252279057182,4549.986934237529,2809.5694472339114,5977.853111565748,2830.744381518301,20447.89923744982,3649.7252208971677,887.933994709213,5005.159544608549,2983.155612787361
2021-08-06 05:00:00,1554.4252279057182,4568.929427718951,2809.5694472339114,5953.069309278991,2830.744381518301,20447.89923744982,3634.593690130595,884.2526763231881,4984.408468552958,2983.155612787361
2021-08-06 06:00:00,1554.4252279057182,4544.476390679298,2809.5694472339114,5985.101739817742,2830.744381518301,20447.89923744982,3654.150806614057,889.0106861768409,5011.228703586476,2983.155612787361
2021-08-06 07:00:00,1554.4252279057182,4562.38565724355,2809.5694472339114,5961.607719249271,2830.744381518301,20447.89923744982,3639.8067406410873,885.5209484489632,4991.557540863859,2983.155612787361
2021-08-06 08:00:00,1554.4252279057182,4536.899393286729,2809.5694472339114,5995.097354960532,2830.744381518301,20447.89923744982,3660.2535408238427,890.4954075839531,5019.597870175627,2983.155612787361
2021-08-06 09:00:00,1554.4252279057182,4553.431023961424,2809.5694472339114,5973.3316282350115,2830.744381518301,20447.89923744982,3660.2535408238427,887.2623859090396,5001.373779882272,2994.025685619198
2021-08-06 10:00:00,1554.4252279057182,4595.104509620553,2809.5694472339114,5919.158856010725,2830.744381518301,20447.89923744982,3660.2535408238427,879.2157100961934,4956.015795519676,3021.4273275494543
2021-08-06 11:00:00,1554.4252279057182,4599.237417289226,2809.5694472339114,5913.839857488026,2830.744381518301,20447.89923744982,3660.2535408238427,878.4256405648805,4951.5622842461835,3024.144845757414
2021-08-06 12:00:00,1554.4252279057182,4604.747960847458,2809.5694472339114,5906.762711809655,2830.744381518301,20447.89923744982,3660.2535408238427,877.3744206509659,4945.636704848432,3027.7682033680267
2021-08-06 13:00:00,1554.4252279057182,4873.04255033887,2809.5694472339114,5581.554700466117,2830.744381518301,20447.89923744982,3458.731347856016,829.0689097535807,4673.345306652309,3204.1804270347197
2021-08-06 14:00:00,1527.5092493321868,4788.662352103445,2760.919753646215,5581.554700466117,2781.728028880519,20093.829316382944,3398.8409541727365,814.7129918166504,4673.345306652309,3148.697763622217
2021-08-06 15:00:00,1521.2471645212015,4769.031040677244,2749.6012535054037,5581.554700466117,2770.3242243892796,20011.45386535922,3384.907270744381,811.3730435619359,4673.345306652309,3135.78955213441
2021-08-06 16:00:00,1512.1286901473113,4740.445095968917,2733.1199287389604,5581.554700466117,2753.718684516072,19891.503647201873,3384.907270744381,806.5096101384045,4673.345306652309,3116.993384529358
2021-08-06 17:00:00,1502.241187814177,4709.448288453863,2733.1199287389604,5581.554700466117,2735.7126774246412,19761.43714558547,3407.186168972186,806.5096101384045,4673.345306652309,3096.6119979696623
2021-08-06 18:00:00,1502.241187814177,4670.185665601462,2733.1199287389604,5581.554700466117,2735.7126774246412,19761.43714558547,3435.8306544635443,806.5096101384045,4673.345306652309,3070.7955749940497
2021-08-06 19:00:00,1502.241187814177,4663.297486153672,2733.1199287389604,5581.554700466117,2739.753611955549,19761.43714558547,3440.9057366710235,807.7009094148275,4673.345306652309,3070.7955749940497
2021-08-06 20:00:00,1502.241187814177,4584.083422504089,2733.1199287389604,5581.554700466117,2787.097213063722,19761.43714558547,3500.3654150657903,821.6581753175633,4673.345306652309,3070.7955749940497
2021-08-06 21:00:00,1502.241187814177,4686.028478331378,2673.660609401408,5581.554700466117,2726.463612073948,19761.43714558547,3424.2145872795577,803.7829129411117,4571.676174595195,3003.990085489548
2021-08-06 22:00:00,1502.241187814177,4653.998443899155,2692.061440946907,5543.403547508352,2745.2278476931942,19626.36338000121,3447.7809275901473,809.3147571580527,4603.13964564066,3024.6643308792122
2021-08-06 23:00:00,1475.0606867412419,4739.756278024139,2643.3531646210986,5645.550182846884,2695.5576155993413,19988.012494307462,3385.3991915801234,794.6715821448021,4519.853657283987,2969.9381705544824
2021-08-07 00:00:00,1461.046867060096,4785.218262379551,2618.2399777972905,5699.700206399841,2669.9484601898757,20179.730097072217,3353.236193646586,794.6715821448021,4476.912770371544,2941.722261636015
2021-08-07 01:00:00,1456.6435972253857,4799.683439219909,2618.2399777972905,5716.929759348508,2661.901830215136,20240.731152497367,3343.1302866335864,794.6715821448021,4463.42035243558,2932.8565659565725
2021-08-07 02:00:00,1461.6780797042752,4783.151808545214,2618.2399777972905,5697.238841692887,2671.1019517481373,20171.015660582914,3354.6848843984494,794.6715821448021,4478.846920473951,2942.9931669909847
2021-08-07 03:00:00,1470.9989254299257,4752.843818974938,2618.2399777972905,5661.138825990916,2688.1350656433433,20043.20392540641,3376.0770778641786,794.6715821448021,4507.40768344509,2961.760079939913
2021-08-07 04:00:00,1457.271010117227,4797.616985385572,2618.2399777972905,5714.468394641556,2663.048378024274,20232.01671600807,3344.5702566062932,794.6715821448021,4465.342859407196,2934.119820758851
2021-08-07 05:00:00,1473.2408136245717,4745.6112305547595,2618.2399777972905,5714.468394641556,2692.2319403351576,20012.703397693836,3381.222416323802,794.6715821448021,4514.277235760378,2966.273975119443
2021-08-07 06:00:00,1458.9467565712932,4792.106441827341,2618.2399777972905,5659.024005301567,2666.1106731262134,20208.778218703254,3348.4162479894826,794.6715821448021,4470.477650678615,2937.4938265898236
2021-08-07 07:00:00,1428.5563104104838,4894.051497654629,2618.2399777972905,5541.144265289654,2610.5745183587705,20638.690418842405,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 08:00:00,1428.5563104104838,4836.879608237975,2618.2399777972905,5606.640558940899,2610.5745183587705,20397.591009304906,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 09:00:00,1428.5563104104838,4868.909642670197,2618.2399777972905,5569.75737495692,2610.5745183587705,20263.40582405589,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 10:00:00,1428.5563104104838,4922.637442362958,2618.2399777972905,5508.966627703489,2610.5745183587705,20042.242225892263,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 11:00:00,1428.5563104104838,4705.31538078519,2618.2399777972905,5763.406529773531,2610.5745183587705,20967.92330073768,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 12:00:00,1437.7116989191918,4675.351800187305,2618.2399777972905,5800.343278804124,2610.5745183587705,21102.303361670587,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 13:00:00,1434.119796666032,4687.061705248548,2618.2399777972905,5785.852010417076,2610.5745183587705,21049.582492077167,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 14:00:00,1435.59663941361,4682.239979635094,2618.2399777972905,5791.810225065537,2610.5745183587705,21071.25914929593,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 15:00:00,1428.033680604963,4707.037425647139,2618.2399777972905,5761.298017836099,2610.5745183587705,20960.252296383853,3348.4162479894826,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 16:00:00,1458.120008429438,4609.914095433302,2618.2399777972905,5882.679119145758,2610.5745183587705,21401.850439647227,3418.9618872822016,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 17:00:00,1445.0567386959892,4651.58758109243,2618.2399777972905,5829.976307549679,2610.5745183587705,21210.111664051397,3388.3314720325975,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 18:00:00,1433.3825141618706,4689.472568055275,2618.2399777972905,5782.877497779523,2610.5745183587705,21038.760879456393,3360.958053853721,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 19:00:00,1419.3103274545872,4735.967779327855,2618.2399777972905,5726.104284035049,2610.5745183587705,20832.21352153867,3327.9619563138876,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 20:00:00,1437.3940427771417,4676.385027104473,2618.2399777972905,5799.061718203416,2643.8363677972793,21097.640899593334,3370.3641818583205,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 21:00:00,1432.7511608301297,4691.539021889612,2618.2399777972905,5780.330348683451,2635.296593888669,21029.494063623417,3359.477672975501,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 22:00:00,1409.3685956692684,4769.375449649636,2618.2399777972905,5685.995090248843,2592.2884316833806,20686.291748604723,3304.6508420907185,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-07 23:00:00,1435.9135015323743,4681.206752717927,2618.2399777972905,5793.08858223705,2641.113169655051,21075.909956936302,3366.892647238984,794.6715821448021,4377.355807990305,2876.3046518769033
2021-08-08 00:00:00,1446.3418047152832,4647.4546734237565,2637.254911680804,5835.160812936562,2660.294219797796,21228.973479670836,3391.344661425246,800.44287420425,4377.355807990305,2897.1937771091502
