Date,TRX,BNT,JST,1INCH,ONG,CKB,STPT,FUN,ETH,NEO
2021-09-02 10:00:00,68.24781883839081,115.61090172995786,28.630121319164886,43.626484190477875,44.307515238232654,77.3393631976423,49.386587195391805,54.81727067957582,82.01257375842428,83.58915395958432
2021-09-02 11:00:00,68.61351012615252,116.23037793084617,28.783529678760548,43.86024734153051,44.307515238232654,77.3393631976423,49.651214621982604,54.52510958375753,82.45202053080229,84.03704849855525
2021-09-02 12:00:00,68.63546644939287,116.26757165178401,28.792740408257743,43.874282620679786,44.307515238232654,77.36411179386553,49.66710301066163,54.507667130275856,82.47840517737212,84.06394035407477
2021-09-02 13:00:00,70.03619025448252,118.6403792365143,29.380347355365043,44.769676143550804,44.307515238232654,78.94297121823013,50.68071735781799,53.41751378767033,84.16163793609401,85.77953097354568
2021-09-02 14:00:00,69.95624026560755,118.5049450136416,29.346808146055274,44.71856920731389,44.25693588293788,78.85285367117737,50.622862657637846,53.41751378767033,84.06556300694324,85.68160913453481
2021-09-02 15:00:00,69.67784704112815,118.03335057640707,29.230021530351802,44.540610148501365,44.08081390955494,78.53905607271332,50.42140726332091,53.41751378767033,83.73102125535219,85.34063627271458
2021-09-02 16:00:00,69.91063645839398,118.42769276786998,29.32767724113607,44.68941759766114,44.22808520765565,78.80145024635914,50.589862095279535,53.41751378767033,84.01076146652149,85.62575410902338
2021-09-02 17:00:00,69.70048993560897,118.07170733993829,29.239520278107218,44.55508430892009,44.095138652071654,78.5645785541733,50.43779247975224,53.41751378767033,83.75823094623053,85.36836903289743
2021-09-02 18:00:00,69.86509206982176,118.35054117649028,29.30857126247735,44.660303970561685,44.19927212282982,78.75011379668724,50.55690453039662,53.41751378767033,83.9560313287583,85.56997185878949
2021-09-02 19:00:00,69.08868824427535,117.03532337311168,28.982868022485256,44.16399845051518,43.70809000389356,77.87497160761149,49.99507067428495,53.41751378767033,83.02303629547045,84.6190412647717
2021-09-02 20:00:00,68.12318013477935,115.3997654158568,28.577835088393034,43.54681060493072,43.09727343722012,76.7866759904176,49.2963941268279,53.41751378767033,81.86279694435063,83.43649788994243
2021-09-02 21:00:00,68.64095772601097,116.27687380168818,28.79504401177869,43.877792844107326,43.42483892058165,77.37030141797898,49.67107669679738,53.41751378767033,82.48500397769035,84.07066600735537
2021-09-02 22:00:00,69.53102606511152,117.78463778647384,29.16842978387405,44.44675684889355,43.98792946497692,78.37356328902824,50.31516230109981,53.41751378767033,83.55458827434573,85.16081160758043
2021-09-02 23:00:00,70.12778572972134,118.79554075913848,29.41877187373073,44.82822729757213,44.365461964063265,79.04621525448088,50.746999152629584,53.41751378767033,84.2717071045571,85.89171607208881
2021-09-03 00:00:00,70.94545031153652,118.79554075913848,29.76178409850507,45.350908191391504,44.882747181704296,79.96786549436197,51.33869078254118,53.41751378767033,84.2717071045571,85.89171607208881
2021-09-03 01:00:00,69.6269542783161,118.79554075913848,29.208671896057613,44.50807764636403,44.04861724300846,78.48169107477028,50.384579421625595,53.41751378767033,84.2717071045571,85.89171607208881
2021-09-03 02:00:00,69.55921279531465,118.79554075913848,29.180254183818864,44.46477483042788,44.00576144546377,78.40533463785627,50.33555923733343,53.41751378767033,84.2717071045571,85.89171607208881
2021-09-03 03:00:00,69.75716160805031,118.79554075913848,29.26329417865044,44.591310899951004,44.1309912731401,78.62845738867543,50.4788021492211,53.41751378767033,84.51152414241866,85.89171607208881
2021-09-03 04:00:00,70.22536879900228,118.79554075913848,29.459708201949883,44.890605939141956,44.427196665985925,79.1562083509306,50.81761378679465,53.41751378767033,85.07876200602496,85.89171607208881
2021-09-03 05:00:00,70.25412140660096,118.79554075913848,29.471769988799693,44.90898565005711,44.44538664169261,79.18861754203401,50.83842021235428,53.41751378767033,85.1135960880779,85.89171607208881
2021-09-03 06:00:00,70.23111743757457,118.79554075913848,29.46211976941894,44.894280677676605,44.43083346990422,79.16268806674191,50.82177370933778,53.41751378767033,85.0857265412252,85.89171607208881
2021-09-03 07:00:00,69.65521885340677,118.79554075913848,29.22052895211674,44.52614538917736,44.06649847108469,78.51355016832991,50.405032689232,53.41751378767033,84.38801943879253,85.89171607208881
2021-09-03 08:00:00,68.3620183758893,118.79554075913848,28.678028295077432,43.69948468195198,43.24837144767729,77.05588824090191,49.469226106236675,53.41751378767033,82.82129365957027,85.89171607208881
2021-09-03 09:00:00,68.96096219093408,118.79554075913848,28.929286641204236,43.69948468195198,43.24837144767729,77.05588824090191,49.90264348792464,53.41751378767033,83.54692029801522,85.89171607208881
2021-09-03 10:00:00,68.3620183758893,118.79554075913848,28.678028295077432,43.69948468195198,43.24837144767729,77.05588824090191,49.469226106236675,53.41751378767033,82.82129365957027,85.89171607208881
2021-09-03 11:00:00,67.93976327347252,118.79554075913848,28.50089128153483,43.69948468195198,43.24837144767729,77.05588824090191,49.16366705996757,53.749511084518,82.3097272274,85.89171607208881
2021-09-03 12:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.69948468195198,43.24837144767729,77.05588824090191,48.2017692261856,54.82211773587201,80.69931952077697,84.2112259750262
2021-09-03 13:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.69948468195198,43.24837144767729,76.0149158376475,48.861859565029945,54.08150838136566,81.80444163604653,85.36444125282053
2021-09-03 14:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.69948468195198,43.24837144767729,75.91919423734824,48.92346632255875,54.013406371755885,81.90758356403525,85.47207175400612
2021-09-03 15:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.69948468195198,43.24837144767729,75.91919423734824,49.66710301066163,53.20469500763977,83.15257883420857,86.771247244667
2021-09-03 16:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.695989002831766,43.24837144767729,75.91919423734824,49.66312996026482,53.20895138324037,83.14592716003578,86.764306100179
2021-09-03 17:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.93497615413816,43.24837144767729,75.91919423734824,49.93475328828684,52.919517842398825,83.60067847081213,87.2388474670906
2021-09-03 18:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.87498462043372,43.24837144767729,75.91919423734824,49.866569287812894,52.991876227609204,83.48652493394435,87.11972614926407
2021-09-03 19:00:00,66.61050703551327,118.79554075913848,27.94326514776567,44.01285621822575,43.384273992714704,75.91919423734824,50.023268683689494,53.15839650582019,83.74887079426372,87.39348888553197
2021-09-03 20:00:00,66.61050703551327,118.79554075913848,27.94326514776567,44.00576480499474,43.37728385753501,75.91919423734824,50.015208864357554,53.14983155028876,83.73537705853597,87.37940792381676
2021-09-03 21:00:00,66.61050703551327,118.79554075913848,27.94326514776567,44.442564358018046,43.80784513250202,75.91919423734824,50.51165793127251,53.67739476313844,84.56653123648258,88.24673261397261
2021-09-03 22:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.636647908963084,43.013438610287764,75.91919423734824,49.595685223939164,52.70401494118346,83.03301129793955,86.64647631876798
2021-09-03 23:00:00,66.61050703551327,118.79554075913848,27.94326514776567,43.116548940279415,42.50076758414889,75.91919423734824,49.0045613413269,52.075843320998864,82.0433527056285,85.61374935340892
2021-09-04 00:00:00,66.67885785968737,118.79554075913848,27.971938480066637,43.072351247784255,42.50076758414889,75.91919423734824,48.95432799505365,52.075843320998864,81.95925212329342,85.5259888470539
2021-09-04 01:00:00,66.7840129738014,118.98288587940209,28.01605129899121,43.004531453660825,42.50076758414889,75.91919423734824,48.87724670392618,52.075843320998864,81.95925212329342,85.5259888470539
2021-09-04 02:00:00,66.71040439392158,118.85174429521756,27.985172325744003,43.05198285974148,42.54766313476193,76.00296384006917,48.93117809215562,52.075843320998864,81.95925212329342,85.5259888470539
2021-09-04 03:00:00,66.25297964752569,118.03679302207098,27.793281563422152,43.349222960431696,42.84142130417104,76.5277045633519,49.26900941459173,52.075843320998864,81.95925212329342,85.5259888470539
2021-09-04 04:00:00,65.56421365007898,116.80968248434452,27.504342599466256,43.804615759775444,43.291479539202825,77.33164436269425,49.78659082865039,52.075843320998864,81.95925212329342,85.5259888470539
2021-09-04 05:00:00,65.64833774137017,116.80968248434452,27.539632854605898,43.74848298289284,43.23600431313947,77.23254887095929,49.722792538304546,52.009111501910624,81.95925212329342,85.5259888470539
2021-09-04 06:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.605297239913774,43.094495877213966,76.97977210846952,49.56005329554327,51.83888929614879,81.95925212329342,85.5259888470539
2021-09-04 07:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.91025390067523,43.39588021333274,77.51813546646281,49.90665495444296,52.201428152158826,81.95925212329342,85.5259888470539
2021-09-04 08:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.56009238631578,43.049820562508714,76.8999685169695,49.50867524986209,51.78514882080191,81.95925212329342,84.84396341765157
2021-09-04 09:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.7344722597598,43.222157714480325,77.20781466795816,49.70686850546601,51.99245526123746,81.95925212329342,85.18361098937956
2021-09-04 10:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.36298789587996,42.85502499435256,76.55200485852167,49.284654094885326,51.55082688043628,81.95925212329342,85.18361098937956
2021-09-04 11:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.36298789587996,42.59802334521101,76.09292237061447,48.98909395038826,51.241676494346706,82.45372724922584,85.18361098937956
2021-09-04 12:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.36298789587996,42.467334003607554,76.09292237061447,48.8387970133158,51.08446870774511,82.70747106384903,85.18361098937956
2021-09-04 13:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.36298789587996,42.18525825223563,76.09292237061447,48.514400846547666,51.08446870774511,83.26050245469445,85.18361098937956
2021-09-04 14:00:00,65.86390572530388,116.80968248434452,27.539632854605898,43.36298789587996,41.99165758041843,76.4437454088161,48.29175386070866,51.08446870774511,83.64437130245774,85.18361098937956
2021-09-04 15:00:00,65.86390572530388,116.80968248434452,27.539632854605898,42.210537774622004,40.875653051704354,76.4437454088161,48.29175386070866,51.08446870774511,85.92806563406653,85.18361098937956
2021-09-04 16:00:00,66.03346526150895,117.1103964394038,27.610530675235612,42.319204260904826,40.875653051704354,76.64054160355373,48.41607578326974,51.21598017409351,86.14927819040471,85.40290702736236
2021-09-04 17:00:00,69.5942155218154,123.42538949564839,29.099384908459562,44.60120047284397,40.875653051704354,80.77326169304378,51.026836157052294,53.97772096740996,90.7947418735064,90.0081238250013
2021-09-04 18:00:00,67.29020064749946,119.33921751807837,28.136008639902887,43.12461468864805,39.52240678084176,78.099148693962,49.33752062107535,52.190712218793436,87.78885360797001,87.02827766182317
2021-09-04 19:00:00,67.51461768071204,119.73722128212738,28.22984399073633,43.26843797931649,39.65421648254915,78.3596142458206,49.50206434211206,52.364771512489845,88.08163493253524,87.31852241797687
2021-09-04 20:00:00,68.53696194312496,121.55034954057297,28.657316144533123,43.92363297013935,40.2546829014384,79.54617953762097,50.251652404612656,53.15770829488463,89.4154165222213,88.6407485293438
2021-09-04 21:00:00,68.79628829261506,122.01026500125181,28.76574810549622,44.08982877268953,40.40699633452251,79.84716195310205,50.441791815588395,53.35884347871158,89.75374160838554,88.9761424697881
2021-09-04 22:00:00,68.38735058764989,121.2850136978736,28.594759243977503,43.82775077636038,40.166809766966814,79.3725358363819,50.141956590588165,53.04166876575367,89.22022897251112,88.44725202524134
2021-09-04 23:00:00,66.93612043954181,118.71125602368987,27.98795730858791,42.89769349670452,40.166809766966814,77.68819193436285,50.141956590588165,51.916085333183524,87.32690974032263,86.57033593544733
2021-09-05 00:00:00,66.95108157508929,118.73778960795977,27.98170301645192,42.89769349670452,40.15783394355521,77.70555630448673,50.13075168408749,51.9276892860966,87.34642849529362,86.55099060898132
2021-09-05 01:00:00,67.80386630129715,120.25020391134609,27.62977074109054,42.89769349670452,39.65275968610096,78.69532540154948,49.500245760435014,52.589114602142985,88.4589975286415,85.46241901482598
2021-09-05 02:00:00,66.6618329545042,118.22480697874107,28.103116854632066,42.89769349670452,40.3320805485321,77.36984514875789,50.34827121709241,51.70334619644347,86.96906589918736,85.46241901482598
2021-09-05 03:00:00,66.75658681297173,118.39285301245064,28.063227476159188,42.89769349670452,40.27483345975112,77.47981949287596,50.27680721342256,51.7768378982264,87.09268468067044,85.46241901482598
2021-09-05 04:00:00,65.42005870406118,116.02251948433641,28.63655763042133,42.89769349670452,41.09764603538868,75.92860242847352,51.3039595486259,50.740218104656634,85.34900923659305,87.20841141427512
2021-09-05 05:00:00,65.60956642099627,116.35861155175562,28.553843341127006,42.773787115367114,40.9789389398167,75.92860242847352,51.15577237449638,50.8872015082225,85.59624679955927,86.95651724935092
2021-09-05 06:00:00,65.61954051136128,116.37630060793556,28.54950319166035,42.767285551738084,40.97271019092785,75.92860242847352,51.147996759300376,50.8872015082225,85.60925930287327,86.9432999644673
2021-09-05 07:00:00,68.50205262684742,121.48843784394306,27.348162710823164,40.9676720507986,39.24861099972542,75.92860242847352,48.99572956893376,50.8872015082225,89.3698727606222,83.28479476794266
2021-09-05 08:00:00,75.52381224381018,133.94153339463256,27.348162710823164,37.15873899166467,39.24861099972542,83.71161583989539,44.440394965588645,56.103361942379244,98.53067509368536,75.54146466801775
2021-09-05 09:00:00,71.99298425459877,127.67960750692787,26.069603598352032,35.42152377731585,37.41369178499974,79.79799830062927,42.36275367955874,53.480463087703825,93.92424892052574,72.00981140699314
2021-09-05 10:00:00,72.60140376686402,128.75863993390524,26.289920281574464,35.42152377731585,37.729878429345135,80.47237872406215,42.36275367955874,53.93243153441343,94.71801162268038,72.6183731271132
2021-09-05 11:00:00,73.0203155621942,129.50158029346343,26.441613735596462,35.42152377731585,37.94758070905836,80.93670622872085,42.36275367955874,54.2436229239512,95.26453676186881,73.03738283604834
2021-09-05 12:00:00,72.78592443861662,129.08588747323446,26.35673763632225,35.30782266971212,37.825771100171195,80.67690393444752,42.226771612700446,54.06950393218603,94.95874293398958,72.80293692747749
2021-09-05 13:00:00,71.15516066393846,126.19372678781151,25.766216690308042,34.5167532614904,36.978287225573325,78.8693432913119,41.280683615622465,52.85808030862831,92.8311986421489,71.17179198912292
2021-09-05 14:00:00,76.36662287965301,135.4362586418389,25.766216690308042,37.04478852629677,39.686607252957955,78.8693432913119,44.30411467662087,56.72944938085401,99.6302316237192,71.17179198912292
2021-09-05 15:00:00,73.27465486650179,129.95265122605232,24.722981899738535,35.54490157492841,38.07975709316995,75.67604394823002,42.51030868827733,54.432560553313415,95.59635559637609,68.29015475061605
2021-09-05 16:00:00,74.99019840928247,132.99516888900487,25.301808944828718,36.37709691568764,38.97129976247168,77.44781003535935,43.50558168826149,55.70696338665852,97.83450616638582,68.29015475061605
2021-09-05 17:00:00,78.10211460316374,138.51415441715136,26.351774282434167,37.88666055706485,40.58851669748415,80.66171130968696,45.310960618465344,58.01867085179618,101.89440720035702,68.29015475061605
2021-09-05 18:00:00,81.7426575863902,144.97065992283558,27.580099116491823,39.652656483676004,42.48045317594424,84.42156376202536,47.423022507966635,60.72307221325531,106.64397090997078,71.47333672928598
2021-09-05 19:00:00,84.0117631444286,148.99492020377576,28.34569884182913,40.75337997218022,43.65967385772416,86.76503344122257,48.7394446445736,62.408692239918174,109.60431541390808,73.4573748118816
2021-09-05 20:00:00,81.56312395982016,144.6522569115964,27.519524193168444,39.565566273596566,42.387152198924305,84.23614638081418,47.31886603122412,60.589704474882,106.4097458503186,71.31635789198172
2021-09-05 21:00:00,85.22361512377663,151.1441405296405,28.754579574262035,41.341238890216566,44.289455452608834,88.01660076439826,49.4425008625857,63.30892447393817,111.1853345665604,74.51698196368548
2021-09-05 22:00:00,85.02912036165907,150.79920393413138,28.6889567406617,41.24689116263048,44.18837939417057,87.81573193475279,49.329664679447966,63.16444275736706,110.9315907519372,74.34692155660585
2021-09-05 23:00:00,91.06344503248647,161.5010829230052,30.724947219031232,44.174089890301026,47.324328899563305,94.04781613657396,52.830479592182975,67.64708063047053,118.80415525691336,79.6231546993327
2021-09-06 00:00:00,94.72892324162544,168.00181106913934,31.961685236883802,45.95218167942322,49.229223847053944,97.83342100296944,54.95700765900961,70.37000528892594,123.58625022481212,82.82813929429489
2021-09-06 01:00:00,101.99504807253084,180.8882884962378,34.413286994722164,49.47691601513891,53.005321722555784,105.33767445921195,59.17245173161698,75.76769403364639,133.06585888906855,89.18142168185939
2021-09-06 02:00:00,98.91305414974458,175.42237013663114,33.37341747767061,47.98186740877494,51.40365495037997,102.15467608175285,57.38443221420355,73.47821452490427,129.04499536503937,86.48661830813606
2021-09-06 03:00:00,93.08818537658229,165.0919613275364,31.40809774317837,45.1562739261971,48.376556584843854,96.13891215801148,54.005133191001505,69.15117234656971,121.44569342965745,81.3935271422642
2021-09-06 04:00:00,92.1755561081844,163.47341268707035,31.100175216284455,44.713565358293195,47.902276618325764,95.19637380352114,53.475671100893635,68.47321967650528,120.25504937642549,80.59555138596748
2021-09-06 05:00:00,96.94815834783877,171.93762606917966,32.710458594631255,47.02871344290534,50.38252759077274,100.12538585405238,56.24449744096585,72.01857872159619,126.48153221217933,84.76857214430596
2021-09-06 06:00:00,100.01519113507752,177.37701084451638,33.745280201405876,48.516504531762706,51.97641928153023,103.29293278307723,58.023837251984084,74.29694425214053,130.4828769812375,87.45029394825394
2021-09-06 07:00:00,99.29206958361475,176.09455427146952,33.50129787135333,48.16572451894268,51.600623679644315,102.54611277542098,57.6043181095489,73.75976863924798,129.53947049097178,86.81801807577843
2021-09-06 08:00:00,93.98086646425011,166.67513185564252,31.709289723036335,45.58930580409215,48.840469776137475,97.06084858125607,54.52302233924907,69.81430637903706,122.61031247626133,82.17406080552708
2021-09-06 09:00:00,96.83844335382378,171.74304645120014,32.67344058593365,46.97549164785681,50.32551032703835,100.01207523220114,56.180846260734334,71.93707621481252,126.33839467572527,84.67264063262007
2021-09-06 10:00:00,95.07302935921805,168.61208350734782,32.07778717325364,46.11910458207551,49.40805071967551,98.18880431695759,55.15664090609946,70.6256267874748,124.03518158914548,83.12901539912808
2021-09-06 11:00:00,96.52924655250865,171.19468570962152,32.569117106876696,46.82550295271997,50.16482531105955,99.69274529789294,56.00146566189998,71.70738733205846,125.93500707299096,84.40228819059604
2021-09-06 12:00:00,96.6289874561587,171.37157627142105,32.60276984205637,46.873886402764114,50.21665918718175,99.7957549541214,56.05933037120138,71.78148052004364,126.06513210613107,84.48949865576509
2021-09-06 13:00:00,124.24225663167226,220.34372830563132,41.91952957654574,60.26884454748465,64.56686779161122,128.31397828096755,72.07917514129544,92.29417961374111,162.09024753096838,108.63371593781358
2021-09-06 14:00:00,124.3270363997748,220.49408528316098,41.94813440144845,60.309970480022166,64.61092658631507,128.4015364887617,72.12836014420162,92.3571588235285,162.2008538091375,108.70784483320726
2021-09-06 15:00:00,126.41162128606062,224.19109802477195,42.65147656670338,61.321184585944714,65.69425459726894,130.55443830393628,73.33773256860098,93.90570645241877,164.92046700176562,110.53054355524017
2021-09-06 16:00:00,127.39905623219602,225.94231458658768,42.984638644982034,61.80018074138172,66.20740997087866,131.57423390059793,73.9105931906849,94.63922901347208,166.20870482985265,111.39392716041367
2021-09-06 17:00:00,124.62625911072492,221.0247569685597,42.049092606987436,60.45512083015459,64.76642821468167,128.71056545744705,72.30195427210585,92.57943838748405,162.59122890855778,108.96947622871437
2021-09-06 18:00:00,134.6502199275539,238.80225842941624,45.43119249254344,65.31765755959077,69.97573276496216,139.0630359084062,78.11735755689705,100.02580377999475,175.66879473913806,117.73412797820279
2021-09-06 19:00:00,128.14212596438878,227.2601492719944,43.2353515220705,62.16063744421056,66.59357234798898,132.34165583949988,74.34168527498035,95.19122326396165,167.1781363267464,112.04364512592298
2021-09-06 20:00:00,126.73577922292323,224.76599235062056,42.760847956037274,61.47843079858817,65.86271469466605,130.88921968667879,73.52579287383054,94.14650931337061,165.34337335947097,110.81397756703953
2021-09-06 21:00:00,122.6464021732716,217.51347931683827,41.381085813671135,59.49470934677837,63.73752577365609,126.66582378131235,71.15333979247293,91.10868860597816,160.00824700072675,107.23834849510892
2021-09-06 22:00:00,120.04815163318808,212.90548018195955,40.504432062240966,58.234320473128506,62.387253300672945,123.98242223656125,69.64596411517134,89.17856105896422,156.6184898874271,104.96651587745548
2021-09-06 23:00:00,124.11758050210969,220.12261510338186,41.877463657571155,60.20836523492947,64.50207544645846,123.98242223656125,72.00684425466866,92.2015631287596,161.92759123954326,108.52470285635226
2021-09-07 00:00:00,116.50236250842913,206.61702070998493,39.30807732660397,56.51428882405927,60.54455900452893,116.37549686066808,67.58887369950637,86.54454822609101,151.99254495929645,101.86618384069612
2021-09-07 01:00:00,116.98111884594934,207.46609540662283,39.30807732660397,56.74652938427115,60.793361609915465,115.89921908863312,67.86662430415312,86.90019552841987,152.61714511836897,102.2847940735075
2021-09-07 02:00:00,120.48701160924821,213.68379865387766,39.30807732660397,58.4472076533227,62.61532235561059,112.52682045372795,69.90056883609749,89.50457108609898,157.19104003324355,105.35024192419921
2021-09-07 03:00:00,121.38467974209856,215.27581371007372,39.30807732660397,58.88265870371997,63.08182724071032,112.52682045372795,70.42135121981013,90.17140977796561,158.36216533150446,106.13513611072055
2021-09-07 04:00:00,119.2851337202652,211.55226738419285,38.62818001540841,57.86418708029078,61.99072414833812,110.58048555598683,69.20329908901554,88.61174817087752,155.62303338390532,104.29935581891226
2021-09-07 05:00:00,126.60611604817812,224.53603462028107,40.998938335681814,61.41553231353076,65.79533065570716,117.36723052008186,73.45056875173869,94.05018816898983,165.17421081638878,110.70060396231973
2021-09-07 06:00:00,123.74355211342198,219.4592754966335,40.07195245295911,60.02692729726391,64.3076984110002,114.71355776164144,71.78985159478836,91.92371367381513,161.43962236526787,108.19766361196832
2021-09-07 07:00:00,118.73655875018997,210.57936929429522,38.45053463718629,57.598078105048,61.705637829666045,110.07194199600696,68.8850431878578,88.20423563695901,154.90734570163474,103.81969826048254
2021-09-07 08:00:00,144.21537258759264,255.76606330599472,46.70135497661191,69.9576304188239,74.94660148508055,133.69147879543573,83.66658317890176,107.13134050777356,188.14778541727387,126.09761158791358
2021-09-07 09:00:00,166.69198522512914,295.6283514075273,53.9799706097674,80.86084088627116,86.62736546921703,154.52789538479283,96.70639541997346,123.8282404202342,217.4714616353959,145.75048991375652
2021-09-07 10:00:00,157.6055889026105,279.5136212275867,51.03751716321551,76.45310858724987,81.90529935448512,146.10456478221715,91.43492040261542,117.07835099478416,205.6170711163326,137.8056165368571
2021-09-07 11:00:00,153.4264450396738,272.1019066881848,49.684182372759714,74.42584203040035,79.73345994496516,142.230387479825,89.01038908288653,113.97384641820504,200.1648322277623,134.15149804627433
2021-09-07 12:00:00,144.64425847328786,256.52669272173296,46.84024136322194,70.16567925401372,75.16948715240599,134.08906739687455,83.91540142889782,107.44994121610988,188.70732305977634,126.47261658814047
2021-09-07 13:00:00,130.13195699220702,230.78911597989583,42.1407136302549,63.12588727259115,67.62765817662674,120.63577867377066,75.49608622554337,96.66938236426597,169.77413073789143,113.78349390604527
2021-09-07 14:00:00,141.5373293245891,251.01655172167636,45.8341225392912,68.65853478513871,73.55486191119964,131.20886159807947,82.11291573415905,105.14193841037147,184.65392827746217,123.75601059812489
2021-09-07 15:00:00,135.24866534945406,239.86360180021362,43.79766052167214,65.6079582598556,70.28673602169529,125.37910315140111,78.46454581270544,100.47036290790577,176.4495449379787,118.25739076921695
2021-09-07 16:00:00,129.1694572719842,229.08212205853,41.829026739374285,62.658986979665194,67.12746127204758,119.74351588216963,74.93769178078482,95.954383100209,168.51842416808944,112.94191291716406
2021-09-07 17:00:00,127.90274779562866,226.83561192367543,41.418827411479555,62.0445171641046,66.46917104529571,118.56924257094337,74.20280997265696,95.01339961279719,166.86583624721013,111.83434000951725
2021-09-07 18:00:00,124.19238617984718,220.25528302473154,40.21729867150448,60.24465282246255,64.54095085355007,115.12963885617043,72.05024278664469,92.25713301974845,162.02518501439835,108.59011070522901
2021-09-07 19:00:00,119.99828118136301,212.81703490105974,38.85911900709718,58.21012874810641,62.36133636261182,111.24159218396069,69.61703176052062,89.14151446497159,156.55342737085707,104.92291064487091
2021-09-07 20:00:00,139.26822376655073,246.99229144073624,45.09931665664515,67.55781129663448,72.37564122941973,129.1053405090718,80.79649359755207,103.45631838370858,181.6935837735248,121.77197251552926
2021-09-07 21:00:00,139.4876537545808,247.38145067669527,45.170374807933996,67.66425488673161,72.48967575688856,129.30875793306376,80.92379595801518,103.61932339727599,181.97985884643302,121.96383553890114
2021-09-07 22:00:00,140.2456846223211,248.725818946372,45.41584842147731,68.0319691070671,72.88361321541726,130.01147267049052,81.36356774870588,104.1824316259634,182.9688090982978,122.62663507418587
2021-09-07 23:00:00,133.6079274844109,236.95375205861075,43.26633934498962,64.81205050662948,69.4340687594852,123.85809559473402,77.51267134469734,99.25152996554955,174.308988142824,116.82277861718627
2021-09-08 00:00:00,136.67994731683214,242.40198136203742,44.261153463033494,66.30226076798901,71.03055214404877,126.7059395306213,79.29490439118058,101.5336001554931,178.31683916353916,119.50886094439265
2021-09-08 01:00:00,155.45617242895216,275.70162962080605,50.34147027218155,75.41044523879862,80.78827932405181,144.11199865175053,90.18793591717011,115.48164279370347,202.8128766521634,135.92623101246423
2021-09-08 02:00:00,146.98816970906375,260.68362092402276,47.59927161562553,71.30269033005102,76.38758324127754,136.26193533497033,85.2752220974808,109.19113113376159,191.76526133856873,128.52206251961283
2021-09-08 03:00:00,151.67100513543315,268.98863280051245,49.1157171624489,73.57429330962343,78.82118372521452,140.6030480878894,87.99197019918176,112.66980630966582,197.8746316444965,132.6165938592992
2021-09-08 04:00:00,141.6071479571441,251.14037511493603,45.85673195106489,68.69240320016957,73.59114562448511,131.27358532389502,82.15342103066996,105.193803641961,184.74501580066018,123.8170579237431
2021-09-08 05:00:00,136.64503800055465,242.34006966540758,44.249848757146616,66.28532656047355,71.01241028740598,126.67357766771345,79.27465174292509,101.50766753969828,178.2712954019401,119.47833728158345
2021-09-08 06:00:00,139.49264079976325,247.39029520478522,45.171989765917814,67.66667405923378,72.49226745069463,129.31338105633623,80.9266891934802,103.6230280566752,181.98636509809003,121.96819606215952
2021-09-08 07:00:00,147.92074715819163,262.33754767684866,47.901268758603116,71.75507558796369,76.87222998302,137.12645938693603,85.8162571294489,109.88390244142298,192.98193039842866,129.33748036894326
2021-09-08 08:00:00,144.30015235569522,255.91642028352442,46.72880926233712,69.99875635136138,74.99066027978438,133.7700718910689,83.71576818180792,107.19431971756092,188.25839169544298,126.17174048330718
2021-09-08 09:00:00,151.43900868347325,243.85248396879388,44.526006572382826,66.69900505835095,71.45558992825076,127.46413174731852,79.7693950074521,102.14116429697158,179.38386443528802,120.22398675877875
2021-09-08 10:00:00,158.84215584006853,232.48726537317162,44.526006572382826,63.59036839301488,68.12526338739977,121.52341834209912,76.05158743483682,97.38067696892368,171.0233310560364,114.62071437166799
2021-09-08 11:00:00,158.67916651130776,232.48726537317162,44.480318046655846,63.59036839301488,68.12526338739977,121.52341834209912,76.1297047923937,97.48070277270367,171.0233310560364,114.73844849964618
2021-09-08 12:00:00,157.642713449069,232.48726537317162,44.189783612537006,63.59036839301488,68.12526338739977,121.52341834209912,76.63023452785086,98.12160884877548,171.0233310560364,115.49281902335836
2021-09-08 13:00:00,165.47736637650766,232.48726537317162,46.385962617376954,63.59036839301488,68.12526338739977,121.52341834209912,73.00211725465275,93.47596596210461,171.0233310560364,115.49281902335836
2021-09-08 14:00:00,162.87594727567935,228.83240413090948,45.65674307632749,62.59068364706656,67.05428694327563,121.52341834209912,73.00211725465275,93.47596596210461,168.33472553953223,115.49281902335836
2021-09-08 15:00:00,166.50681561700594,233.9335890850162,46.67453376781205,63.985969663923726,68.54907663865332,124.23244653053561,73.00211725465275,93.47596596210461,172.0872822302564,118.06741169499888
