Date,1INCH,RIF,KNC,ASR,KMD,AAVE,SOL,UNI,OG,EGLD
2021-01-27 07:00:00,1345.822068261727,1219.8543443058738,545.854802062632,955.6252833933693,1257.702808350808,769.4096699545121,955.5326040044725,840.2671657081695,1077.461905448417,1314.3777758493293
2021-01-27 08:00:00,1345.822068261727,1219.8543443058738,544.9778799215867,957.162976940988,1255.682294039438,769.4096699545121,953.9975296700968,841.6192368823405,1077.461905448417,1314.3777758493293
2021-01-27 09:00:00,1345.822068261727,1219.8543443058738,548.3686455336281,951.244485185916,1263.4949493767351,769.4096699545121,959.9331504296831,836.4151946926632,1077.461905448417,1314.3777758493293
2021-01-27 10:00:00,1345.822068261727,1219.8543443058738,563.919398168164,951.244485185916,1299.325403165031,769.4096699545121,987.1551352926147,813.3500441858986,1077.461905448417,1314.3777758493293
2021-01-27 11:00:00,1403.4443483977511,1219.8543443058738,588.063987784943,991.972659805632,1354.9568972047525,769.4096699545121,1029.4208486324287,779.9557139096511,1123.5941640996916,1370.6537473842425
2021-01-27 12:00:00,1375.6796177753083,1195.7216258928238,576.430154047076,972.3481882576331,1328.1514073405765,769.4096699545121,1009.0555291297094,779.9557139096511,1101.3657876551304,1343.537722358945
2021-01-27 13:00:00,1361.5879705749733,1183.4733617736379,570.5255449640381,972.3481882576331,1314.5466109773515,761.5282930107591,998.7193619449124,771.9663095379601,1090.0840488566348,1329.775317697865
2021-01-27 14:00:00,1517.154174816298,1318.6893468517815,635.7100907817347,1083.4423813006968,1464.7381747891914,848.5355731323898,1112.8265541335152,860.166169680887,1214.629977176662,1481.7068146989013
2021-01-27 15:00:00,1484.087636336305,1289.9483706513163,621.8547209532204,1059.8286380260733,1432.814048669546,830.0416490168511,1088.572379650378,841.4187554621669,1188.1569861346484,1449.4128552466643
2021-01-27 16:00:00,1522.1769401550316,1323.0550647556497,637.8147039202433,1087.0292790132978,1469.5874091364797,851.3447767955098,1116.510732536017,863.0138781698066,1218.6511910058289,1486.6122262612666
2021-01-27 17:00:00,1457.9971608267724,1267.270891539555,610.9224249281891,1041.196697130061,1407.624970254465,815.4493966556444,1069.4351196151588,826.6264919225006,1167.269014299809,1423.9319674088213
2021-01-27 18:00:00,1547.4302881081078,1345.0049242167656,648.396231088856,1105.063403623876,1493.9682818270117,865.4688285461962,1135.0339628374854,877.3315236279858,1238.8689605358065,1511.2755455053814
2021-01-27 19:00:00,1683.7425585509566,1463.4856573300822,705.513093208937,1202.40782210197,1625.5711139742484,941.7074946258681,1235.018471149832,954.6151678967217,1348.0002358440288,1644.4029648506857
2021-01-27 20:00:00,1639.0957555399925,1424.679275962363,686.8054208666381,1170.5242868788478,1582.4668086650202,916.736795398135,1202.270218683147,929.3022035507691,1312.2561129181013,1600.7993065185487
2021-01-27 21:00:00,1614.8190564027814,1403.5783060936662,676.6331240305133,1153.1876146012753,1559.0288426531276,903.1589776930555,1184.4633564043877,915.5382791876577,1292.8202460771283,1577.08981730045
2021-01-27 22:00:00,1645.932297251046,1430.6215031092947,689.6700331940525,1175.4064532098882,1589.0671554154953,920.5604337173814,1207.284794842108,933.1782512162431,1317.7294317411336,1577.08981730045
2021-01-27 23:00:00,1742.481008762255,1514.5403028169865,730.1253746342735,1244.3545981298887,1682.2802156467008,974.5595707973537,1278.1028908013132,987.9175366143648,1395.0260975684516,1577.08981730045
2021-01-28 00:00:00,1823.2638179602166,1584.7555991042018,763.9745692786199,1302.043869674224,1760.2720680655843,1019.7409297125322,1337.35676010822,1033.718181477822,1459.700619987551,1577.08981730045
2021-01-28 01:00:00,1764.3858464895088,1533.579683675523,739.3038263772137,1259.9974575987328,1703.4282654390404,986.8108201059599,1294.1700021677802,1000.3367097465976,1412.5630578789844,1526.1614500751064
2021-01-28 02:00:00,1787.127811773218,1553.3466841847044,748.8330469765718,1276.23813335301,1725.3845209559279,999.530270025086,1310.8511432679973,1013.2305009603168,1430.7702204943782,1545.8328336242316
2021-01-28 03:00:00,1641.8861807281785,1427.1046747978457,687.9746503880319,1172.517007830293,1585.1608277468472,918.2974640998685,1204.316984462315,930.8842638223914,1314.490120600972,1420.2014822460742
2021-01-28 04:00:00,1570.8712662446515,1491.6202838216768,719.076155657103,1225.523385138732,1656.8217353234372,959.8112515659735,1258.760954188177,972.9670670475364,1373.914724965325,1358.774881550554
2021-01-28 05:00:00,1562.1082201317172,1499.9879098040913,723.1099975059112,1232.3982724212176,1666.1161011557397,965.1955585869536,1265.8222961263061,978.4251749846326,1381.6220514712284,1351.1950071203662
2021-01-28 06:00:00,1461.6624990399575,1603.0673603120943,772.8022521651424,1317.0889128576348,1780.6119121333766,1031.5239784106188,1352.809841740937,1045.6627365285685,1476.567377993223,1264.3112976073683
2021-01-28 07:00:00,1461.6624990399575,1543.4025489592264,744.0392059388579,1268.0679774520852,1714.3390427204383,993.1315283479796,1302.4594035734094,1006.7440538466666,1421.6107889946095,1264.3112976073683
2021-01-28 08:00:00,1461.6624990399575,1540.006990589551,742.4022846089066,1265.2781681200615,1710.5674160058807,990.9465921655527,1299.5939314825741,1004.5291694663956,1418.4831782385904,1267.0989750885094
2021-01-28 09:00:00,1491.2550875960812,1509.4469652624725,727.6699926393464,1240.1698841318535,1676.6227755748637,971.2821665237133,1273.8046826650602,984.5952100439582,1390.334681434423,1292.7524612074378
2021-01-28 10:00:00,1535.4166660028466,1466.0323261073386,727.6699926393464,1204.500179100987,1628.3998340101664,943.3461967626879,1237.167575217958,956.2763311819249,1350.3459439110427,1331.035642704026
2021-01-28 11:00:00,1506.6276035152944,1466.0323261073386,714.0261802773593,1227.516106090177,1659.5157544052636,943.3461967626879,1237.167575217958,974.5491273191582,1376.1487326481954,1306.0787244033265
2021-01-28 12:00:00,1490.2972360745416,1466.0323261073386,706.286835890571,1240.966972512432,1677.7003832075952,943.3461967626879,1237.167575217958,985.2280341526074,1376.1487326481954,1291.922110369247
2021-01-28 13:00:00,1517.5907182821045,1466.0323261073386,719.2218576581688,1263.694190388549,1677.7003832075952,943.3461967626879,1237.167575217958,967.5089591104406,1376.1487326481954,1315.582526747525
2021-01-28 14:00:00,1497.994679631056,1466.0323261073386,709.9348350429393,1247.3766154985344,1656.0369128409402,943.3461967626879,1237.167575217958,980.165441283417,1358.3790774772071,1298.5949386368309
2021-01-28 15:00:00,1543.8453027787089,1466.0323261073386,731.6645214187026,1285.5563206057009,1706.7248928730012,943.3461967626879,1237.167575217958,951.055532285572,1399.9563460883369,1338.342334246775
2021-01-28 16:00:00,1546.8043396090352,1468.8422213990445,733.0668784180885,1288.0203035535287,1709.9961155843414,943.3461967626879,1239.5388130704594,949.2361629732063,1402.6395957516731,1340.9074903874148
2021-01-28 17:00:00,1586.6015963166442,1506.6336145643675,751.9277323717466,1321.1593847886438,1753.9920836833999,943.3461967626879,1271.4305288354144,949.2361629732063,1438.7276817693885,1375.4072899093067
2021-01-28 18:00:00,1621.104984743093,1539.3979612915746,768.2796979054201,1349.8902744665797,1792.1356669879553,963.8608869804963,1299.0799787637998,969.8789406658111,1470.015296857648,1405.3178938558053
2021-01-28 19:00:00,1597.2508454787385,1516.7461196789031,756.9746614763844,1349.8902744665797,1765.764855607271,949.6779240966084,1279.9643539149395,955.6074236832924,1448.3844031511985,1384.6390056491675
2021-01-28 20:00:00,1599.039634330498,1518.4447498956354,757.8224104942336,1349.8902744665797,1767.7423662139988,950.741484831727,1281.3978081362434,956.677624967569,1450.006473899042,1386.189686823654
2021-01-28 21:00:00,1638.1300922520884,1555.5649683865965,776.3482959153703,1349.8902744665797,1810.9569664647506,973.9835103633114,1312.7231274243675,980.0647666246172,1485.4536359562326,1420.0767703335073
2021-01-28 22:00:00,1687.1161675430294,1602.0820447908131,799.5639466476149,1349.8902744665797,1865.111196783502,1003.1091761431268,1351.9783454685971,1009.3722841868329,1529.8741273423077,1462.5422545581685
2021-01-28 23:00:00,1750.2736516085254,1662.0562618376732,829.4957605862384,1349.8902744665797,1934.9319553995365,1040.660740775736,1402.5898874913253,1047.1583093468682,1587.145228573321,1517.292775544457
2021-01-29 00:00:00,1690.650521478133,1605.4382600226375,801.2389599250445,1349.8902744665797,1869.0184340114852,1005.2105980441468,1354.8106163444313,1011.4868267258896,1533.0790735968737,1465.606146702703
2021-01-29 01:00:00,1697.608567341176,1612.0456060717515,804.5365411575875,1349.8902744665797,1876.7105713382198,1009.3476455027151,1360.3864785847366,1015.6497046482111,1539.388617982447,1471.6379993276912
2021-01-29 02:00:00,1659.067936656097,1575.447502394398,786.2712317677028,1349.8902744665797,1834.103806490176,986.4325309194389,1329.5017658960946,992.5915150718213,1504.440038346449,1438.2275549382348
2021-01-29 03:00:00,1659.067936656097,1560.9375360244896,779.0296263741644,1362.4384143078842,1817.21159998336,977.3474279070748,1317.2569745700953,983.449687444522,1490.5840549964648,1424.981392547731
2021-01-29 04:00:00,1659.067936656097,1569.6951337419662,783.4003509677678,1354.837137288632,1827.4070163872207,982.8308091483381,1324.6474091054872,988.9673052474436,1490.5840549964648,1424.981392547731
2021-01-29 05:00:00,1659.067936656097,1604.1232851099874,800.5826848395582,1325.7592363102224,1867.4875670742724,1004.387254816772,1324.6474091054872,1010.6583427942796,1490.5840549964648,1424.981392547731
2021-01-29 06:00:00,1659.067936656097,1549.9566177267436,773.5492913310817,1372.0908295704278,1804.4278391674366,970.4719623572532,1324.6474091054872,976.5312935827944,1490.5840549964648,1424.981392547731
2021-01-29 07:00:00,1659.067936656097,1500.2218620128117,773.5492913310817,1417.57783649516,1746.5276523118637,939.3316159610758,1324.6474091054872,945.1965163523308,1539.9993019832457,1424.981392547731
2021-01-29 08:00:00,1553.3021791826593,1602.3733324353207,773.5492913310817,1327.207098599605,1865.4503079101898,939.3316159610758,1324.6474091054872,1009.5558064203213,1441.8241826381566,1334.1386771661453
2021-01-29 09:00:00,1591.852315084192,1563.5684074149324,773.5492913310817,1360.1459656830311,1820.2744067251035,939.3316159610758,1324.6474091054872,985.1072359286383,1477.6076373527212,1367.249573426723
2021-01-29 10:00:00,1578.1550140495813,1577.1391067276786,773.5492913310817,1348.4424121771979,1836.0731377068805,939.3316159610758,1324.6474091054872,993.6572897837814,1464.8933695603664,1367.249573426723
2021-01-29 11:00:00,1569.117619552519,1586.222701294864,773.5492913310817,1340.7204799671642,1846.6480729852494,939.3316159610758,1324.6474091054872,999.3802979322838,1456.5045743159267,1367.249573426723
2021-01-29 12:00:00,1590.8638500610755,1564.5399127275464,773.5492913310817,1359.3013793475582,1821.405413368729,939.3316159610758,1324.6474091054872,985.719321021085,1476.69011287286,1367.249573426723
2021-01-29 13:00:00,1571.6593867548174,1583.6573815623121,773.5492913310817,1342.892273401236,1843.6615801448424,939.3316159610758,1324.6474091054872,985.719321021085,1458.863922978425,1367.249573426723
2021-01-29 14:00:00,1553.3021791826593,1602.3733324353207,773.5492913310817,1327.207098599605,1865.4503079101898,939.3316159610758,1324.6474091054872,985.719321021085,1441.8241826381566,1367.249573426723
2021-01-29 15:00:00,1541.8642267723133,1614.260157229466,773.5492913310817,1327.207098599605,1879.2887065676439,939.3316159610758,1324.6474091054872,985.719321021085,1441.8241826381566,1377.3921886339374
2021-01-29 16:00:00,1527.1784607145873,1629.7833247146118,773.5492913310817,1327.207098599605,1897.3604611199341,939.3316159610758,1324.6474091054872,995.1982677974314,1441.8241826381566,1390.6375689037404
2021-01-29 17:00:00,1509.0392921542505,1610.4254597339916,773.5492913310817,1311.4431038240964,1874.8244300604936,939.3316159610758,1324.6474091054872,983.3777310396734,1441.8241826381566,1374.1201742982148
2021-01-29 18:00:00,1535.2700364963994,1610.4254597339916,773.5492913310817,1334.2391495960892,1874.8244300604936,939.3316159610758,1324.6474091054872,1000.4712089820804,1441.8241826381566,1398.0056988003305
2021-01-29 19:00:00,1496.460546582247,1610.4254597339916,773.5492913310817,1300.511440731605,1874.8244300604936,939.3316159610758,1324.6474091054872,975.180689157309,1441.8241826381566,1362.666060314755
2021-01-29 20:00:00,1504.0920729103236,1610.4254597339916,773.5492913310817,1300.511440731605,1865.3118661315823,939.3316159610758,1324.6474091054872,980.1538353728458,1441.8241826381566,1369.6152725338268
2021-01-29 21:00:00,1502.4502003664386,1610.4254597339916,773.5492913310817,1300.511440731605,1867.3502726877778,939.3316159610758,1324.6474091054872,979.0838957726935,1441.8241826381566,1368.1201953692305
2021-01-29 22:00:00,1483.1568833179115,1610.4254597339916,773.5492913310817,1300.511440731605,1891.641284149103,939.3316159610758,1324.6474091054872,966.5112487633999,1441.8241826381566,1350.551841567345
2021-01-29 23:00:00,1402.1933145961684,1610.4254597339916,773.5492913310817,1300.511440731605,2000.865902118559,939.3316159610758,1324.6474091054872,913.7506805526127,1441.8241826381566,1276.827006341282
2021-01-30 00:00:00,1390.0382976458736,1624.5076248034031,780.3134968669591,1311.8836012202164,2018.362225059234,947.5454844086512,1324.6474091054872,913.7506805526127,1454.4320348167564,1265.7587365505776
2021-01-30 01:00:00,1443.2396935187237,1564.6242432460986,751.5492053648779,1263.5243168123343,1943.9603857581108,912.6166069325536,1324.6474091054872,913.7506805526127,1400.8180614747482,1314.2035396447016
2021-01-30 02:00:00,1471.1352144498317,1534.955992565883,737.298403410651,1239.5654932586583,1907.0992005335831,895.3116607857207,1324.6474091054872,913.7506805526127,1374.2558874674073,1339.6049975678231
2021-01-30 03:00:00,1411.0580993274893,1600.3081760918908,768.6895708489952,1292.3411506718262,1988.2957283553567,895.3116607857207,1324.6474091054872,913.7506805526127,1432.766114082658,1284.8992146684284
2021-01-30 04:00:00,1419.425494381941,1590.8744926958764,764.1582098589411,1284.7229072377077,1976.5748906572337,895.3116607857207,1324.6474091054872,913.7506805526127,1424.320077186314,1292.5185035831864
2021-01-30 05:00:00,1408.2908469157803,1603.4527372238945,770.2000245123462,1294.880565149865,1992.2026742547296,902.3904398156524,1324.6474091054872,913.7506805526127,1435.581459714772,1282.3793748033731
2021-01-30 06:00:00,1378.207197315443,1638.4530698235974,787.0120305044301,1323.1453523836958,2035.688680786893,922.0879118989408,1324.6474091054872,913.7506805526127,1466.9174806635256,1254.985422871659
2021-01-30 07:00:00,1396.7386936683517,1616.7145819980017,776.5701986577848,1305.5902696876847,2008.6797939173086,909.8539350972114,1307.0723975861479,901.6273195539598,1447.4548739023865,1271.8600683039283
2021-01-30 08:00:00,1394.2626247364738,1619.5857030315701,777.9493085243224,1307.9088655154592,2012.2470053906486,911.4697433540432,1309.3936255226638,903.2285181764229,1450.0254068708382,1269.6053779920614
2021-01-30 09:00:00,1427.5224764587954,1581.8509694475158,759.8238645641071,1277.435891778986,1965.3636545981608,890.2334062642481,1278.886058357017,882.1841934240432,1416.2412592854637,1299.891556412615
2021-01-30 10:00:00,1461.6314205865717,1544.9365561587667,742.0924519943312,1247.6253739933054,1965.3636545981608,869.4587286764049,1278.886058357017,882.1841934240432,1416.2412592854637,1330.9509121853057
2021-01-30 11:00:00,1458.4048611592286,1548.3545573892063,743.7342494544955,1250.385607121609,1965.3636545981608,869.4587286764049,1278.886058357017,882.1841934240432,1416.2412592854637,1328.012830701453
2021-01-30 12:00:00,1445.5133075991826,1562.163282360183,743.7342494544955,1261.5369489599564,1965.3636545981608,869.4587286764049,1267.5813592589898,874.3861360517493,1416.2412592854637,1316.2738760453312
2021-01-30 13:00:00,1446.0195283337646,1561.6164021633128,743.7342494544955,1261.0953116594278,1965.3636545981608,869.4587286764049,1268.025267982246,874.6923472708183,1416.2412592854637,1316.7348369544695
2021-01-30 14:00:00,1461.7607799476295,1544.7998361095486,751.8304803318215,1247.5149646681728,1965.3636545981608,878.9235860644218,1281.8288884762562,884.2141774074954,1416.2412592854637,1331.0687058760916
2021-01-30 15:00:00,1493.6186518925906,1544.7998361095486,768.2160062641755,1247.5149646681728,1965.3636545981608,898.0790015320946,1309.7652930813185,903.4848969549007,1416.2412592854637,1360.0782517357532
2021-01-30 16:00:00,1464.352784167769,1544.7998361095486,753.1636312855086,1247.5149646681728,1926.8544456553293,880.4820993830926,1284.101836234881,885.7820720389476,1416.2412592854637,1333.428966015955
2021-01-30 17:00:00,1455.0643161508472,1544.7998361095486,748.3862740964894,1247.5149646681728,1914.6323048671009,874.8971543425163,1275.9567096197006,880.1635089883966,1416.2412592854637,1324.9709547787825
2021-01-30 18:00:00,1406.9712115706845,1544.7998361095486,723.6504469945694,1247.5149646681728,1851.3494584331252,845.9798619083311,1233.7835088928546,851.0721518466045,1416.2412592854637,1281.1777244819796
2021-01-30 19:00:00,1395.9123607697993,1544.7998361095486,717.9625251241761,1247.5149646681728,1836.7977765843864,839.3304258740619,1224.0859204608873,844.3826902068366,1416.2412592854637,1271.1076155927956
2021-01-30 20:00:00,1445.7663736544355,1544.7998361095486,743.6040438786112,1247.5149646681728,1902.3976971766863,869.3065125124215,1267.8032747630623,874.539214857081,1416.2412592854637,1227.2763185033887
2021-01-30 21:00:00,1467.997071605037,1544.7998361095486,755.0380052679097,1247.5149646681728,1931.6497460267058,882.6733267213494,1287.2975389648232,887.9864892478262,1416.2412592854637,1208.6909891002824
2021-01-30 22:00:00,1474.813380893675,1551.9727615026814,758.5438518858158,1247.5149646681728,1940.6189206667075,886.7718188179214,1293.274811223611,892.1096518017047,1416.2412592854637,1203.1046473143779
2021-01-30 23:00:00,1499.994101591886,1578.4708887538388,771.4951046471026,1247.5149646681728,1973.752728412174,901.9124147617742,1315.3559722907287,907.3413850265448,1440.421929228762,1182.907873165338
2021-01-31 00:00:00,1494.8352839739578,1573.042171786453,768.8417591880938,1247.5149646681728,1966.9645481533578,898.8105347942707,1310.8321667927607,904.2208336073206,1435.4679937313695,1182.907873165338
2021-01-31 01:00:00,1482.8905595823544,1560.4725225416164,762.6982041003098,1247.5149646681728,1951.2471981097553,891.6284430725354,1300.3577492272598,896.9955100132241,1423.9976533253641,1182.907873165338
2021-01-31 02:00:00,1462.1489954522194,1560.4725225416164,752.0301520245442,1247.5149646681728,1923.9546115922858,879.1570112377747,1282.1693175365813,884.449007659994,1404.0798391233984,1182.907873165338
2021-01-31 03:00:00,1423.585162267563,1560.4725225416164,732.1955350171738,1247.5149646681728,1873.2107647428427,855.969453451293,1248.3524056967092,861.1218747222281,1367.0475661728933,1214.95194267566
2021-01-31 04:00:00,1447.9210180264984,1560.4725225416164,744.7122466265671,1247.5149646681728,1905.2328651307496,870.6020512792059,1269.6926984214272,875.8425519880153,1390.4169249353824,1194.5317023014352
2021-01-31 05:00:00,1448.8100923358124,1560.4725225416164,745.1695260762499,1247.5149646681728,1906.4027449602152,871.1366314861314,1270.4723342888785,876.3803500462533,1391.2706897138512,1193.7986680315917
2021-01-31 06:00:00,1461.6314205865717,1560.4725225416164,751.7639466609954,1247.5149646681728,1923.2735657120754,871.1366314861314,1281.715452291435,884.1359283652466,1403.5828197113187,1193.7986680315917
2021-01-31 07:00:00,1472.84065031463,1560.4725225416164,757.5292132396332,1247.5149646681728,1938.023122217447,871.1366314861314,1291.5449091219205,890.916353712082,1414.3468755785539,1193.7986680315917
2021-01-31 08:00:00,1481.161783932227,1560.4725225416164,761.8090393031342,1247.5149646681728,1948.9724053938173,871.1366314861314,1298.8417730152648,895.9497794392692,1422.337535892557,1193.7986680315917
2021-01-31 09:00:00,1483.956428807571,1560.4725225416164,763.2464148489893,1247.5149646681728,1952.649711819089,871.1366314861314,1301.2924178700107,897.64025072123,1425.0211916206565,1193.7986680315917
2021-01-31 10:00:00,1483.0237094934248,1560.4725225416164,762.7666873726545,1247.5149646681728,1951.422402132214,871.1366314861314,1300.4745093735498,897.0760519464212,1424.1255151960056,1193.7986680315917
2021-01-31 11:00:00,1446.6528030680793,1560.4725225416164,762.7666873726545,1247.5149646681728,1903.5640967457693,871.1366314861314,1268.5805913018494,875.0754130268273,1389.1990770550847,1193.7986680315917
2021-01-31 12:00:00,1429.3755995351162,1560.4725225416164,762.7666873726545,1247.5149646681728,1880.8300556076556,871.1366314861314,1253.430083158219,864.6244907423013,1372.6080365848472,1193.7986680315917
2021-01-31 13:00:00,1447.6671971801445,1560.4725225416164,762.7666873726545,1247.5149646681728,1904.8988774254062,860.1296260168995,1269.47012103543,864.6244907423013,1390.17318456814,1193.7986680315917
2021-01-31 14:00:00,1487.4311106473579,1560.4725225416164,762.7666873726545,1247.5149646681728,1957.2218383056966,837.1355392489836,1304.339392191392,841.5102414937783,1428.3578766874914,1193.7986680315917
2021-01-31 15:00:00,1466.5632261257565,1560.4725225416164,762.7666873726545,1247.5149646681728,1929.7630343230742,849.0472300992479,1304.339392191392,853.4841804487506,1428.3578766874914,1210.7853565716662
2021-01-31 16:00:00,1489.1745606913958,1560.4725225416164,762.7666873726545,1247.5149646681728,1959.5159401809092,836.1554634195311,1304.339392191392,840.5250439848244,1428.3578766874914,1192.4010291010786
2021-01-31 17:00:00,1502.8603323592604,1560.4725225416164,755.8205657042172,1247.5149646681728,1959.5159401809092,828.541028129172,1304.339392191392,832.8708171844937,1428.3578766874914,1181.5424497178662
2021-01-31 18:00:00,1471.6595431371525,1560.4725225416164,771.8447869789295,1247.5149646681728,1959.5159401809092,846.107002610892,1304.339392191392,850.5285879218908,1428.3578766874914,1206.5924397801293
2021-01-31 19:00:00,1481.5603742938886,1560.4725225416164,766.6867758390003,1247.5149646681728,1959.5159401809092,840.4527189794368,1304.339392191392,844.8447561394665,1428.3578766874914,1198.5291382579412
2021-01-31 20:00:00,1493.2135478372904,1560.4725225416164,760.7034829166832,1247.5149646681728,1959.5159401809092,833.8937499669494,1304.339392191392,838.2515112718551,1428.3578766874914,1189.175708492204
2021-01-31 21:00:00,1496.8674145938257,1560.4725225416164,758.8465989063087,1247.5149646681728,1959.5159401809092,831.8582078596254,1304.339392191392,836.2053318301823,1428.3578766874914,1186.272919944216
2021-01-31 22:00:00,1442.1055664566727,1560.4725225416164,787.6626878080436,1247.5149646681728,1959.5159401809092,863.4468057473526,1304.339392191392,867.9590053879897,1428.3578766874914,1231.3198977815032
2021-01-31 23:00:00,1442.1055664566727,1560.4725225416164,757.677449714592,1247.5149646681728,1959.5159401809092,830.5765702364961,1254.6849806838884,834.9169966261667,1428.3578766874914,1184.4452382658544
2021-02-01 00:00:00,1478.6261667145836,1560.4725225416164,776.8652511551264,1247.5149646681728,1959.5159401809092,851.6105053455075,1286.4592485980938,856.0608508567828,1428.3578766874914,1214.440719928391
2021-02-01 01:00:00,1478.6261667145836,1560.4725225416164,769.2313946680322,1247.5149646681728,1959.5159401809092,843.2421655709547,1273.8178731913672,847.6487798187959,1428.3578766874914,1202.507033675554
2021-02-01 02:00:00,1478.6261667145836,1560.4725225416164,766.8930962845977,1247.5149646681728,1959.5159401809092,840.6788903246952,1269.945740183901,845.0721094107637,1428.3578766874914,1198.851670318829
2021-02-01 03:00:00,1478.6261667145836,1560.4725225416164,769.5064885954946,1247.5149646681728,1959.5159401809092,840.6788903246952,1274.2734182510685,847.9519175138581,1428.3578766874914,1202.9370764234036
2021-02-01 04:00:00,1506.5098132582239,1560.4725225416164,784.0176932691611,1247.5149646681728,1959.5159401809092,840.6788903246952,1298.303420150343,863.9424309284109,1428.3578766874914,1225.6218313724917
2021-02-01 05:00:00,1488.933865436877,1560.4725225416164,774.8708201810206,1247.5149646681728,1936.6549208787978,840.6788903246952,1283.1565469152554,853.863102567579,1428.3578766874914,1211.3229100064787
2021-02-01 06:00:00,1489.0660154204968,1560.4725225416164,774.9395936628865,1247.5149646681728,1936.8268082419722,840.6788903246952,1283.2704331801813,853.9388869913449,1428.3578766874914,1211.4304206934416
2021-02-01 07:00:00,1487.876665567924,1560.4725225416164,774.3206323260948,1247.5149646681728,1935.2798219734075,840.6788903246952,1282.2454567958514,853.2568271774537,1428.3578766874914,1210.4628245107785
2021-02-01 08:00:00,1494.2198647816438,1560.4725225416164,777.6217594556497,1247.5149646681728,1943.5304154057496,840.6788903246952,1287.7119975122746,856.8944795182055,1428.3578766874914,1215.6233374849792
2021-02-01 09:00:00,1476.1153170258208,1560.4725225416164,768.1997924400463,1247.5149646681728,1919.981846650943,840.6788903246952,1272.1095792174851,846.5120134623111,1428.3578766874914,1200.8943733711167
2021-02-01 10:00:00,1475.1902671404869,1560.4725225416164,767.7183780669864,1247.5149646681728,1918.778635108727,840.6788903246952,1272.1095792174851,846.5120134623111,1429.2535593119483,1200.1417985623793
2021-02-01 11:00:00,1472.811567435342,1560.4725225416164,766.4804553934035,1247.5149646681728,1915.6846625715991,840.6788903246952,1272.1095792174851,846.5120134623111,1431.5619096096257,1198.206606197054
2021-02-01 12:00:00,1468.9792179103874,1560.4725225416164,766.4804553934035,1247.5149646681728,1910.6999290395604,840.6788903246952,1272.1095792174851,846.5120134623111,1435.2966429110538,1195.0887962751417
2021-02-01 13:00:00,1467.1291181397194,1560.4725225416164,766.4804553934035,1247.5149646681728,1908.2935059551278,840.6788903246952,1272.1095792174851,846.5120134623111,1437.106600846629,1193.583646657667
2021-02-01 14:00:00,1466.8648181724805,1560.4725225416164,766.4804553934035,1247.5149646681728,1907.9497312287792,840.6788903246952,1272.1095792174851,846.5120134623111,1437.3655389729083,1193.3686252837413
2021-02-01 15:00:00,1466.8648181724805,1560.4725225416164,766.4804553934035,1247.5149646681728,1907.9497312287792,840.6788903246952,1272.1095792174851,846.5120134623111,1437.3655389729083,1193.3686252837413
2021-02-01 16:00:00,1466.8648181724805,1560.4725225416164,766.4804553934035,1240.6967214243093,1907.9497312287792,840.6788903246952,1272.1095792174851,841.8854358419186,1429.5096749932159,1193.3686252837413
2021-02-01 17:00:00,1466.8648181724805,1560.4725225416164,766.4804553934035,1247.5149646681728,1907.9497312287792,840.6788903246952,1279.1004516798514,846.5120134623111,1437.3655389729083,1199.9267771884538
2021-02-01 18:00:00,1460.1559933382234,1560.4725225416164,766.4804553934035,1241.8093541222056,1907.9497312287792,840.6788903246952,1273.250382355515,842.6404223326742,1430.791631476933,1194.438815065181
2021-02-01 19:00:00,1420.7852950885276,1560.4725225416164,745.8135740045236,1208.3260128984914,1907.9497312287792,840.6788903246952,1238.9192856584943,819.9200130394108,1392.2126948166906,1162.2327423029521
2021-02-01 20:00:00,1433.2922078974054,1560.4725225416164,752.3788343390705,1208.3260128984914,1907.9497312287792,840.6788903246952,1249.8252652857698,827.1376187879973,1404.4680882569785,1172.4636643302667
2021-02-01 21:00:00,1430.8989789713096,1560.4725225416164,751.1225554171583,1208.3260128984914,1907.9497312287792,840.6788903246952,1247.738378912589,825.7565119458346,1402.1229881887057,1170.5059519106983
2021-02-01 22:00:00,1428.1378371822236,1560.4725225416164,749.6731478021088,1208.3260128984914,1907.9497312287792,840.6788903246952,1245.3306739449476,824.1630865215026,1399.4173741425557,1168.247278904643
2021-02-01 23:00:00,1418.6807947821326,1560.4725225416164,744.7088575491719,1208.3260128984914,1907.9497312287792,840.6788903246952,1237.0841695256906,818.7055283986803,1390.1505169120228,1160.5112160662052
2021-02-02 00:00:00,1418.6807947821326,1560.4725225416164,753.0417231798979,1208.3260128984914,1907.9497312287792,840.6788903246952,1250.926432920383,827.8663743992643,1405.705505074826,1160.5112160662052
2021-02-02 01:00:00,1418.6807947821326,1560.4725225416164,748.8193059481199,1208.3260128984914,1907.9497312287792,840.6788903246952,1243.9123018789508,823.2244041906123,1397.8235046959237,1160.5112160662052
2021-02-02 02:00:00,1418.6807947821326,1560.4725225416164,750.5948501002761,1208.3260128984914,1907.9497312287792,840.6788903246952,1246.861773394779,825.1763721288884,1401.1379189074628,1160.5112160662052
2021-02-02 03:00:00,1418.6807947821326,1560.4725225416164,745.2932994499341,1208.3260128984914,1907.9497312287792,840.6788903246952,1238.055023861733,819.3480423292339,1391.2414965642906,1160.5112160662052
