total_cumulative_return,growth_factor,profit_factor,max_drawdown,sharpe_ratio,volatility,num_trades,trading_coin,reference_coin,trading_type
26.893773,27.893773,1.815172,0.316714,3.058012,1.368519,350,AGLD,ACM,both
18.468407,19.468407,1.786885,0.485922,2.833843,1.334847,320,AGLD,ALGO,both
42.106876,43.106876,1.885854,0.459530,3.588937,1.261352,357,AGLD,ALICE,both
28.983922,29.983922,1.878482,0.363338,3.237412,1.289526,360,AGLD,ALPINE,both
15.381218,16.381218,1.694715,0.403765,2.655627,1.362173,375,AGLD,AMP,both
15.551708,16.551708,1.760728,0.379250,2.871225,1.216992,318,AGLD,APT,both
23.282767,24.282767,2.188931,0.415588,3.997104,1.245903,232,AGLD,ARB,both
9.280704,10.280704,1.551232,0.495916,2.302564,1.391367,371,AGLD,ARDR,both
5.170877,6.170877,2.102027,0.171454,3.372559,1.569096,140,AGLD,ARKM,both
29.156265,30.156265,1.804220,0.326700,3.201353,1.324137,345,AGLD,ASR,both
19.208604,20.208604,1.718674,0.374725,2.727947,1.427202,349,AGLD,ATM,both
27.976267,28.976267,1.899323,0.378588,3.374971,1.203411,323,AGLD,AUDIO,both
29.480198,30.480198,1.848710,0.453526,3.282989,1.276252,317,AGLD,AXS,both
43.755176,44.755176,1.932741,0.454416,3.345458,1.415396,328,AGLD,BAND,both
16.291743,17.291743,1.666283,0.436483,2.664430,1.403523,347,AGLD,BAR,both
20.943136,21.943136,1.754452,0.418019,2.897196,1.358071,338,AGLD,BCH,both
0.973702,1.973702,2.427251,0.136805,4.981485,1.480025,41,AGLD,BEAMX,both
20.882876,21.882876,1.725702,0.495827,2.931768,1.333189,370,AGLD,BIFI,both
0.534353,1.534353,2.056407,0.200316,4.117877,1.809883,29,AGLD,BLUR,both
90.077419,91.077419,2.180574,0.472944,3.983065,1.351985,316,AGLD,BNB,both
36.626522,37.626522,1.935172,0.446961,3.495473,1.255122,330,AGLD,BTC,both
18.404102,19.404102,1.720505,0.497533,2.706142,1.438841,335,AGLD,C98,both
59.632499,60.632499,2.051225,0.448914,3.757000,1.315977,306,AGLD,CAKE,both
37.862538,38.862538,1.992416,0.457889,3.483146,1.271869,313,AGLD,CHZ,both
16.934425,17.934425,1.705355,0.455063,2.688849,1.399175,346,AGLD,CITY,both
13.212748,14.212748,1.659560,0.445062,2.601479,1.323638,336,AGLD,CKB,both
27.356238,28.356238,1.835936,0.443843,3.084284,1.356104,337,AGLD,CTSI,both
6.427120,7.427120,1.503740,0.460130,2.141756,1.282485,357,AGLD,CTXC,both
5.281611,6.281611,1.744497,0.376228,2.707537,1.376413,220,AGLD,CVC,both
2.992855,3.992855,1.989854,0.315792,3.155225,1.566381,120,AGLD,CYBER,both
29.048031,30.048031,1.831158,0.378376,3.115124,1.362250,362,AGLD,DCR,both
5.381263,6.381263,1.464852,0.425411,2.021863,1.305860,352,AGLD,DEGO,both
17.694223,18.694223,1.710529,0.388438,2.813420,1.326101,349,AGLD,DEXE,both
7.628089,8.628089,1.495308,0.473243,2.251297,1.291676,376,AGLD,DF,both
11.105625,12.105625,1.584434,0.463611,2.485852,1.336957,355,AGLD,DIA,both
25.716505,26.716505,1.824586,0.370684,2.994090,1.383506,343,AGLD,DODO,both
27.579546,28.579546,1.814159,0.349628,3.279118,1.250873,339,AGLD,DYDX,both
8.115252,9.115252,1.842175,0.302706,3.013098,1.403646,219,AGLD,EDU,both
44.655946,45.655946,2.051076,0.408476,3.638409,1.258767,332,AGLD,EGLD,both
43.552973,44.552973,2.026736,0.340150,3.552652,1.291174,310,AGLD,ENJ,both
29.106984,30.106984,1.824140,0.398700,3.232372,1.303282,334,AGLD,EOS,both
1.530519,2.530519,1.588547,0.297731,2.107478,1.504784,163,AGLD,FDUSD,both
8.244062,9.244062,1.569879,0.384521,2.406257,1.210771,341,AGLD,FET,both
10.583255,11.583255,1.570178,0.480849,2.412303,1.354388,374,AGLD,FIO,both
12.228461,13.228461,1.564065,0.382603,2.519394,1.374815,390,AGLD,FIRO,both
9.080808,10.080808,1.942333,0.399061,3.447354,1.296821,202,AGLD,FLOKI,both
33.706619,34.706619,1.915318,0.399124,3.343761,1.301463,312,AGLD,GALA,both
7.150566,8.150566,1.638758,0.402004,2.585635,1.391236,292,AGLD,GLM,both
16.544241,17.544241,1.758049,0.395480,2.751162,1.340705,299,AGLD,GMT,both
17.497749,18.497749,1.714734,0.366506,2.813126,1.320032,358,AGLD,HARD,both
20.036896,21.036896,1.718185,0.264301,2.870384,1.348438,368,AGLD,HFT,both
9.984701,10.984701,1.540026,0.486942,2.367112,1.378631,366,AGLD,HIVE,both
14.616513,15.616513,1.669760,0.492080,2.757893,1.269639,349,AGLD,ICX,both
12.709442,13.709442,1.876904,0.374964,3.256736,1.310593,234,AGLD,ID,both
29.859933,30.859933,1.865224,0.418765,3.119014,1.371490,349,AGLD,IDEX,both
16.538557,17.538557,1.680516,0.406159,2.807079,1.302622,344,AGLD,IMX,both
7.133443,8.133443,1.498227,0.449816,2.296002,1.231988,350,AGLD,JST,both
0.232424,1.232424,1.822722,0.137005,3.755347,1.843722,18,AGLD,JTO,both
20.411810,21.411810,1.706689,0.383016,2.918890,1.329576,365,AGLD,JUV,both
48.197617,49.197617,2.005888,0.296037,3.489316,1.368614,348,AGLD,KAVA,both
14.230314,15.230314,1.664663,0.426793,2.678613,1.310525,351,AGLD,KDA,both
10.033325,11.033325,1.562192,0.432863,2.413964,1.329972,376,AGLD,KMD,both
15.897180,16.897180,1.710781,0.458136,2.669922,1.383684,330,AGLD,KSM,both
27.402997,28.402997,1.806684,0.275654,3.132596,1.336526,352,AGLD,LAZIO,both
5.215932,6.215932,1.567008,0.443789,2.425417,1.179978,285,AGLD,LQTY,both
91.411831,92.411831,2.332195,0.418532,3.904145,1.393516,310,AGLD,LRC,both
12.186027,13.186027,1.624517,0.398368,2.553014,1.329021,350,AGLD,LSK,both
8.357455,9.357455,1.535300,0.427257,2.298149,1.311651,361,AGLD,LTO,both
9.425972,10.425972,1.619386,0.469920,2.428872,1.259678,325,AGLD,LUNC,both
20.124617,21.124617,1.758391,0.377044,3.051606,1.231660,345,AGLD,MAGIC,both
15.205644,16.205644,1.732242,0.395117,2.661191,1.359724,304,AGLD,MANA,both
8.893718,9.893718,2.230196,0.248950,3.910760,1.442306,156,AGLD,MAV,both
9.799040,10.799040,1.537555,0.402057,2.364018,1.375328,365,AGLD,MBL,both
12.383554,13.383554,1.592402,0.407958,2.538553,1.338317,372,AGLD,MDT,both
29.758625,30.758625,1.791844,0.419993,3.274144,1.286535,351,AGLD,MKR,both
17.249062,18.249062,1.694473,0.389044,2.761534,1.354978,360,AGLD,NEXO,both
7.277705,8.277705,1.497309,0.378466,2.187795,1.328790,383,AGLD,OG,both
21.442113,22.442113,1.777141,0.417993,2.997102,1.301830,337,AGLD,OGN,both
13.707889,14.707889,1.603840,0.445861,2.630247,1.330686,360,AGLD,OM,both
10.791647,11.791647,1.577981,0.427724,2.503937,1.295943,356,AGLD,ONG,both
44.596464,45.596464,2.110232,0.374891,3.507809,1.324898,288,AGLD,OSMO,both
6.713887,7.713887,2.027556,0.466035,3.660461,1.421111,164,AGLD,PENDLE,both
7.827268,8.827268,1.875995,0.430482,3.234877,1.317474,214,AGLD,PEPE,both
32.231458,33.231458,1.907550,0.332694,3.313555,1.290578,332,AGLD,PERP,both
10.528338,11.528338,1.577770,0.330056,2.494940,1.284958,365,AGLD,PHA,both
19.404969,20.404969,1.739164,0.361359,2.871862,1.336005,348,AGLD,PHB,both
0.357742,1.357742,1.609177,0.229114,2.566837,1.621612,36,AGLD,PIVX,both
7.615885,8.615885,1.514728,0.423914,2.170143,1.390045,352,AGLD,POND,both
13.944631,14.944631,1.638317,0.403370,2.830113,1.202524,347,AGLD,PORTO,both
15.562392,16.562392,1.644322,0.433596,2.678933,1.364192,361,AGLD,PSG,both
10.337649,11.337649,1.576786,0.424102,2.432080,1.323698,369,AGLD,PUNDIX,both
15.580749,16.580749,1.665216,0.468980,2.704243,1.348183,333,AGLD,QI,both
9.524443,10.524443,1.776241,0.352571,2.934464,1.314355,255,AGLD,QKC,both
41.842340,42.842340,1.988001,0.470601,3.506928,1.298237,342,AGLD,RAD,both
9.989537,10.989537,1.576102,0.374717,2.452380,1.297610,332,AGLD,RAY,both
16.549230,17.549230,2.016496,0.357885,3.642728,1.293397,243,AGLD,RDNT,both
20.506925,21.506925,1.826785,0.469077,2.963797,1.297422,331,AGLD,RVN,both
23.695914,24.695914,1.896568,0.416554,3.018445,1.325663,300,AGLD,SAND,both
23.897635,24.897635,1.785006,0.351928,3.047159,1.326709,356,AGLD,SANTOS,both
20.668309,21.668309,1.716744,0.481095,2.970688,1.296614,351,AGLD,SCRT,both
2.248710,3.248710,1.847761,0.289567,2.808604,1.524943,123,AGLD,SEI,both
35.820063,36.820063,1.983400,0.485471,3.484950,1.252196,302,AGLD,SHIB,both
34.495570,35.495570,1.998646,0.329395,3.349915,1.302307,295,AGLD,SLP,both
16.175617,17.175617,1.694031,0.460180,2.701089,1.372769,337,AGLD,SNX,both
21.495281,22.495281,1.821600,0.412193,3.050127,1.277757,322,AGLD,SOL,both
16.287559,17.287559,1.742918,0.480514,2.712493,1.358034,316,AGLD,SPELL,both
8.706551,9.706551,1.706407,0.487962,2.603798,1.366307,278,AGLD,SSV,both
9.535913,10.535913,2.076342,0.462523,3.177869,1.427737,209,AGLD,SUI,both
7.019803,8.019803,1.510906,0.399656,2.187212,1.309115,362,AGLD,SUN,both
15.491945,16.491945,1.710926,0.484951,2.686499,1.353635,318,AGLD,SXP,both
5.978500,6.978500,1.563885,0.464921,2.299483,1.379467,290,AGLD,SYN,both
0.883274,1.883274,1.895399,0.167178,3.771620,1.388408,58,AGLD,TIA,both
18.719453,19.719453,1.738948,0.487605,2.812420,1.348563,366,AGLD,TKO,both
34.627557,35.627557,1.882209,0.375853,3.297920,1.343548,331,AGLD,TLM,both
5.672980,6.672980,1.427371,0.452351,2.076067,1.304128,364,AGLD,TRB,both
20.624238,21.624238,1.735438,0.408987,2.921662,1.336218,363,AGLD,TROY,both
6.306140,7.306140,1.500507,0.492961,2.044034,1.387649,354,AGLD,TRX,both
4.288185,5.288185,1.514604,0.400185,2.093207,1.382739,307,AGLD,TUSD,both
113.570279,114.570279,2.292055,0.350885,3.965342,1.436456,331,AGLD,TWT,both
44.860852,45.860852,2.008630,0.456949,3.415364,1.369883,332,AGLD,UMA,both
5.293109,6.293109,1.542463,0.341157,2.316287,1.331608,315,AGLD,USDC,both
61.151980,62.151980,2.013440,0.394542,3.675328,1.361894,347,AGLD,UTK,both
0.448520,1.448520,1.734354,0.177943,3.477500,1.716271,32,AGLD,VIC,both
8.125930,9.125930,1.532320,0.317379,2.266775,1.327642,345,AGLD,VOXEL,both
5.519658,6.519658,1.463934,0.472430,2.016269,1.337471,349,AGLD,WAN,both
17.031497,18.031497,1.713863,0.475226,2.736978,1.363252,346,AGLD,WAXP,both
8.327584,9.327584,2.471211,0.242858,4.512458,1.341644,146,AGLD,WBETH,both
13.100164,14.100164,2.087613,0.289767,3.919932,1.200262,226,AGLD,WBTC,both
33.378913,34.378913,1.919594,0.307281,3.297558,1.317561,344,AGLD,WING,both
4.042278,5.042278,2.097857,0.239160,3.310142,1.451848,141,AGLD,WLD,both
16.855451,17.855451,1.736840,0.484391,2.661880,1.422503,324,AGLD,XLM,both
27.766202,28.766202,1.832753,0.399150,2.995139,1.437149,336,AGLD,XRP,both
22.841636,23.841636,1.819794,0.391801,2.966617,1.354726,334,AGLD,XTZ,both
20.043125,21.043125,1.720255,0.420196,2.914342,1.333353,337,AGLD,XVG,both
18.098408,19.098408,1.697694,0.438740,2.783047,1.373403,348,AGLD,XVS,both
8.390377,9.390377,1.551560,0.385663,2.225275,1.400878,324,AGLD,YGG,both
20.542682,21.542682,1.772740,0.462520,2.972740,1.305867,333,AGLD,ZEC,both
23.285991,24.285991,1.799537,0.457752,2.830698,1.458632,328,AGLD,ZEN,both
19.017957,20.017957,1.757751,0.422970,2.989052,1.250348,327,AGLD,ZIL,both
0.201053,1.201053,1.757469,0.132903,2.755784,2.057173,16,ALCX,AEUR,both
1.100898,2.100898,3.340614,0.112965,5.505513,2.019997,29,ALCX,BLUR,both
0.674755,1.674755,1.586647,0.173758,2.101338,1.205069,80,ALCX,FTT,both
1.019194,2.019194,9.012523,0.055556,8.107017,2.281654,11,ALCX,JTO,both
0.462959,1.462959,1.693817,0.202350,2.377573,1.644148,44,ALCX,MEME,both
0.310301,1.310301,1.483887,0.217655,2.112548,1.473441,44,ALCX,ORDI,both
0.631747,1.631747,2.089442,0.171832,3.512085,1.745479,37,ALCX,PIVX,both
0.189011,1.189011,1.410913,0.245548,2.005692,1.749777,33,ALCX,VIC,both
1.969989,2.969989,1.493135,0.330658,2.126339,0.597060,257,ALGO,AAVE,both
2.029306,3.029306,1.471219,0.207878,2.221357,0.576571,308,ALGO,ACH,both
2.496260,3.496260,1.579347,0.205134,2.510203,0.565741,275,ALGO,ALICE,both
0.355095,1.355095,2.005161,0.155353,3.609879,1.305232,26,ALGO,BLUR,both
2.673072,3.673072,1.527857,0.284085,2.568446,0.574389,305,ALGO,C98,both
1.855001,2.855001,1.401253,0.259430,2.027409,0.609721,311,ALGO,CELR,both
2.396854,3.396854,1.551540,0.221533,2.533921,0.545426,292,ALGO,CKB,both
2.250898,3.250898,1.467941,0.383874,2.303374,0.589347,333,ALGO,DODO,both
3.890992,4.890992,1.744802,0.216128,2.829173,0.636001,254,ALGO,DOGE,both
1.414950,2.414950,1.558070,0.169176,2.397087,0.643960,210,ALGO,EDU,both
2.265610,3.265610,1.560778,0.261451,2.360076,0.575620,254,ALGO,EOS,both
2.791928,3.791928,1.508565,0.236122,2.385450,0.644220,359,ALGO,FARM,both
2.304155,3.304155,1.522354,0.290350,2.295937,0.608196,256,ALGO,GALA,both
2.001329,3.001329,1.514988,0.235495,2.236848,0.566667,258,ALGO,KNC,both
1.945572,2.945572,1.441117,0.218898,2.105061,0.600713,313,ALGO,LPT,both
2.194162,3.194162,1.537427,0.225334,2.330705,0.571116,255,ALGO,LRC,both
2.784652,3.784652,1.593062,0.194275,2.582804,0.582131,273,ALGO,LUNA,both
3.159110,4.159110,1.683439,0.305868,2.837454,0.561504,256,ALGO,MASK,both
0.914569,1.914569,1.543459,0.246924,2.543816,0.597549,149,ALGO,MAV,both
2.184769,3.184769,1.449470,0.254153,2.229815,0.602787,321,ALGO,MDT,both
0.303423,1.303423,1.518606,0.122892,2.648974,0.902305,54,ALGO,MEME,both
2.251476,3.251476,1.485820,0.329581,2.299647,0.590651,308,ALGO,NKN,both
1.824850,2.824850,1.409123,0.367032,2.031976,0.599186,329,ALGO,NULS,both
0.344210,1.344210,1.678529,0.121677,2.899116,1.004758,43,ALGO,ORDI,both
1.204237,2.204237,1.528251,0.248485,2.388792,0.596963,184,ALGO,PEPE,both
1.964197,2.964197,1.458495,0.280460,2.098378,0.603810,304,ALGO,QNT,both
2.597569,3.597569,1.516822,0.281642,2.378122,0.616809,322,ALGO,QUICK,both
3.541424,4.541424,1.624877,0.138629,2.827176,0.602004,326,ALGO,RAD,both
2.134627,3.134627,1.483930,0.298291,2.338496,0.561015,326,ALGO,REQ,both
2.561724,3.561724,1.578852,0.236099,2.424963,0.602261,261,ALGO,SHIB,both
3.108946,4.108946,1.563188,0.178820,2.621721,0.613383,306,ALGO,TLM,both
2.354118,3.354118,1.498838,0.191611,2.292948,0.610179,319,ALGO,TWT,both
1.961163,2.961163,1.459791,0.276167,2.166383,0.582240,305,ALGO,UMA,both
0.196781,1.196781,1.576081,0.165513,2.541811,1.103364,28,ALGO,VIC,both
3.863363,4.863363,1.801783,0.229987,3.110718,0.564423,252,ALGO,XEC,both
2.016885,3.016885,1.430022,0.302923,2.077795,0.624392,334,ALGO,XVG,both
2.230466,3.230466,1.504946,0.267212,2.290468,0.590816,264,ALGO,ZEN,both
0.448559,1.448559,8.914637,0.044217,9.330183,0.556928,20,APE,BLUR,both
0.043669,1.043669,1.410065,0.075083,2.482893,0.494315,15,APE,JTO,both
0.196624,1.196624,1.463498,0.191803,2.352826,0.671442,48,APE,MEME,both
0.761878,1.761878,4.435577,0.040105,7.636795,0.645047,36,APE,ORDI,both
4.474949,5.474949,1.584906,0.301925,2.144344,1.007949,314,APT,DODO,both
5.127175,6.127175,1.651334,0.240788,2.282984,0.997293,272,APT,EOS,both
5.310509,6.310509,1.685730,0.345471,2.350450,0.977271,284,APT,KNC,both
6.765011,7.765011,1.708615,0.350386,2.588463,0.960156,287,APT,NKN,both
4.059616,5.059616,1.595996,0.371090,2.127742,0.962195,289,APT,QTUM,both
7.959197,8.959197,1.765589,0.367165,2.459846,1.123644,308,APT,STRAX,both
3.823225,4.823225,1.590162,0.307221,2.098309,0.948409,275,APT,XEC,both
2.560902,3.560902,1.405823,0.358518,2.010355,0.782425,331,AR,API3,both
1.798240,2.798240,1.567447,0.290106,2.103597,0.784661,205,AR,ARB,both
2.967199,3.967199,1.493871,0.286514,2.112445,0.795219,310,AR,BAND,both
1.602384,2.602384,1.538494,0.220865,2.310814,0.775144,213,AR,CVC,both
4.321655,5.321655,1.627244,0.387649,2.619969,0.747108,286,AR,ENJ,both
2.955337,3.955337,1.567163,0.312051,2.227384,0.736982,271,AR,ENS,both
2.216144,3.216144,1.523734,0.204042,2.384593,0.749727,281,AR,GLM,both
3.332899,4.332899,1.508939,0.337410,2.201394,0.809636,324,AR,PERP,both
3.732321,4.732321,1.562203,0.346223,2.370457,0.789695,288,AR,RLC,both
3.141973,4.141973,1.551044,0.316655,2.215028,0.771744,279,AR,SUSHI,both
3.333922,4.333922,1.534210,0.244931,2.390477,0.726046,295,AR,SXP,both
3.789262,4.789262,1.504523,0.369739,2.301463,0.822939,326,AR,TWT,both
3.401169,4.401169,1.535137,0.257451,2.197922,0.818819,319,AR,UMA,both
4.022860,5.022860,1.587039,0.305529,2.499795,0.759121,302,AR,UNI,both
0.128585,1.128585,1.354394,0.203835,2.132059,0.885013,33,AR,VIC,both
1.112940,2.112940,1.561252,0.225046,2.392425,0.871859,136,AR,WBETH,both
2.578092,3.578092,1.473650,0.496200,2.029297,0.767068,281,AR,XEC,both
2.994607,3.994607,1.483677,0.381041,2.277300,0.721480,325,AR,XVG,both
1.789961,2.789961,1.542361,0.260945,2.145835,0.763330,222,ARB,ALICE,both
0.232275,1.232275,1.777760,0.154737,3.386761,0.919261,27,ARB,BLUR,both
1.980470,2.980470,1.570781,0.244918,2.451979,0.684148,220,ARB,CELR,both
2.158454,3.158454,1.615593,0.223379,2.389938,0.749058,210,ARB,ENJ,both
2.390067,3.390067,1.677725,0.311244,2.596155,0.723523,200,ARB,GALA,both
0.145463,1.145463,1.716969,0.089408,3.265657,1.211120,13,ARB,JTO,both
1.467736,2.467736,1.562223,0.273292,2.050304,0.696420,182,ARB,MANA,both
1.742825,2.742825,1.527291,0.232698,2.196795,0.718774,217,ARB,RAD,both
1.518500,2.518500,1.457291,0.368794,2.128458,0.680883,243,ARB,SUPER,both
0.738926,1.738926,1.458597,0.373294,2.055917,1.685695,100,ARK,ADA,both
0.778643,1.778643,1.479069,0.376082,2.043572,1.872153,90,ARK,ALICE,both
0.808234,1.808234,1.410119,0.331216,2.302276,1.452050,106,ARK,API3,both
0.947939,1.947939,1.534522,0.355501,2.703241,1.300762,105,ARK,AUCTION,both
2.728530,3.728530,2.167206,0.231984,3.458455,1.978825,87,ARK,AVA,both
1.711736,2.711736,1.865667,0.294851,2.902729,1.840879,87,ARK,BAKE,both
0.774739,1.774739,1.495646,0.276375,2.020326,1.837396,89,ARK,BAND,both
0.287657,1.287657,1.784068,0.149593,2.433901,1.285786,30,ARK,BEAMX,both
0.885567,1.885567,1.536273,0.345420,2.169188,1.743479,95,ARK,BEL,both
1.140755,2.140755,1.694812,0.436879,2.394143,1.856666,89,ARK,BICO,both
0.831659,1.831659,1.539376,0.339169,2.134460,1.689856,90,ARK,BIFI,both
1.824704,2.824704,1.967853,0.211900,3.460948,1.500077,92,ARK,C98,both
2.182268,3.182268,1.930893,0.290756,3.520892,1.659597,89,ARK,CELR,both
0.891806,1.891806,1.502440,0.240216,2.399584,1.478455,88,ARK,CHZ,both
0.843460,1.843460,1.510565,0.494746,2.066467,1.839475,90,ARK,DGB,both
1.224198,2.224198,1.653350,0.347399,2.617015,1.702459,87,ARK,DODO,both
1.993730,2.993730,1.938150,0.285156,3.041049,1.967771,83,ARK,DOGE,both
1.169775,2.169775,1.646671,0.303927,2.710449,1.536168,87,ARK,ENJ,both
1.697960,2.697960,1.814703,0.252112,3.181426,1.634967,90,ARK,FET,both
2.380303,3.380303,1.983981,0.317425,3.565597,1.741574,87,ARK,FIL,both
1.299931,2.299931,1.618391,0.256946,2.763646,1.635160,99,ARK,FLUX,both
0.735544,1.735544,1.438245,0.472931,2.136069,1.547130,90,ARK,GALA,both
1.436384,2.436384,1.760460,0.415234,3.147488,1.453371,83,ARK,GLMR,both
0.919048,1.919048,1.504706,0.351004,2.249680,1.736884,95,ARK,HARD,both
0.959183,1.959183,1.559467,0.314429,2.323530,1.696123,95,ARK,HBAR,both
1.309534,2.309534,1.715259,0.277025,2.951805,1.465989,94,ARK,HFT,both
1.454169,2.454169,1.690209,0.259941,3.236048,1.405806,94,ARK,ICP,both
1.665000,2.665000,1.782615,0.250930,3.161814,1.564259,99,ARK,INJ,both
1.737954,2.737954,2.020576,0.219032,3.196549,1.716333,74,ARK,IQ,both
1.859642,2.859642,1.776132,0.268143,3.302295,1.684458,91,ARK,KAVA,both
2.994415,3.994415,2.294412,0.296542,4.028053,1.705387,74,ARK,KNC,both
1.204751,2.204751,1.646048,0.418331,2.662324,1.599785,84,ARK,KSM,both
0.929258,1.929258,1.502326,0.472095,2.428253,1.516488,93,ARK,LUNA,both
2.165029,3.165029,2.165383,0.296780,3.232516,1.888868,77,ARK,MBL,both
0.920746,1.920746,1.553915,0.454777,2.266190,1.717319,91,ARK,MBOX,both
1.475165,2.475165,1.867909,0.277191,2.818308,1.734796,85,ARK,MOVR,both
0.846752,1.846752,1.493214,0.332927,2.275692,1.581080,93,ARK,NKN,both
1.370755,2.370755,1.902585,0.364949,2.929596,2.079009,75,ARK,NTRN,both
0.878312,1.878312,1.498566,0.265552,2.445705,1.406508,83,ARK,OSMO,both
1.713316,2.713316,1.795051,0.273851,2.879945,1.924936,90,ARK,PHA,both
1.043366,2.043366,1.587455,0.451344,2.179524,2.088257,93,ARK,POND,both
0.713231,1.713231,1.506974,0.303510,2.176132,1.393529,81,ARK,POWR,both
1.366170,2.366170,1.681197,0.339152,2.493765,2.053635,95,ARK,QNT,both
1.352401,2.352401,1.745367,0.468584,2.607822,1.827847,87,ARK,QUICK,both
0.656833,1.656833,1.405783,0.208528,2.231499,1.196573,99,ARK,RARE,both
1.403612,2.403612,1.723419,0.302891,2.663271,1.784520,91,ARK,REI,both
1.129464,2.129464,1.662450,0.373888,2.502482,1.679064,87,ARK,REQ,both
1.635299,2.635299,1.839198,0.409886,2.951301,1.772185,97,ARK,SCRT,both
3.027685,4.027685,2.197005,0.355160,4.012645,1.737357,88,ARK,SHIB,both
2.583539,3.583539,2.032054,0.236974,3.463495,1.903503,95,ARK,SUSHI,both
1.300407,2.300407,1.647453,0.441455,2.563497,1.882489,99,ARK,SYN,both
1.754805,2.754805,1.884792,0.237070,3.343829,1.519499,88,ARK,SYS,both
1.065680,2.065680,1.686793,0.362370,2.546496,1.526786,77,ARK,T,both
0.899024,1.899024,1.595206,0.354607,2.120891,1.895331,81,ARK,TFUEL,both
0.880776,1.880776,1.543807,0.291229,2.136963,1.809856,96,ARK,TKO,both
1.652318,2.652318,1.779563,0.250740,3.066710,1.687255,91,ARK,TLM,both
1.105764,2.105764,1.636629,0.444691,2.367759,1.903235,93,ARK,TRU,both
1.073577,2.073577,1.576468,0.312936,2.355250,1.922311,93,ARK,TRX,both
1.473557,2.473557,1.697194,0.413645,2.782820,1.802758,95,ARK,UMA,both
1.389729,2.389729,1.826653,0.284868,2.834885,1.609316,76,ARK,WAXP,both
1.163333,2.163333,1.615568,0.319377,2.546124,1.698683,92,ARK,WING,both
3.410908,4.410908,2.229951,0.221389,4.306252,1.638239,94,ARK,WOO,both
0.907169,1.907169,1.599567,0.288460,2.497150,1.371293,91,ARK,XNO,both
