Date,BNT,CTK,AAVE,STRAX,TRU,NMR,COTI,DCR,UNI,OXT
2021-05-08 07:00:00,7131.461685880174,2289.8229893768726,1150.6028947882546,2553.7281115299115,4147.229002859726,1443.9804738812968,1967.4046939273223,1435.331897114696,1405.2394226141062,1383.3171473281188
2021-05-08 08:00:00,7175.870848869402,2304.0822151612665,1150.6028947882546,2569.630731908515,4147.229002859726,1443.9804738812968,1967.4046939273223,1444.2700210183566,1405.2394226141062,1383.3171473281188
2021-05-08 09:00:00,7231.889433484794,2322.0690807625565,1150.6028947882546,2589.6906075134957,4147.229002859726,1443.9804738812968,1982.76327947612,1455.5447448928305,1405.2394226141062,1383.3171473281188
2021-05-08 10:00:00,7220.284812249738,2318.3429822910953,1150.6028947882546,2585.5350712746495,4147.229002859726,1443.9804738812968,1979.5816466443791,1455.5447448928305,1405.2394226141062,1383.3171473281188
2021-05-08 11:00:00,7257.997337576795,2330.452001631735,1150.6028947882546,2599.0396710785253,4147.229002859726,1443.9804738812968,1989.921269654734,1455.5447448928305,1405.2394226141062,1383.3171473281188
2021-05-08 12:00:00,7261.343836003403,2331.5265203445447,1150.6028947882546,2600.23802949138,4149.141196359854,1443.9804738812968,1990.8387773484194,1455.5447448928305,1405.2394226141062,1383.3171473281188
2021-05-08 13:00:00,7300.615571190011,2344.1361824340233,1150.6028947882546,2614.300971781761,4171.581116296901,1443.9804738812968,2001.6058880966536,1463.416809494739,1405.2394226141062,1383.3171473281188
2021-05-08 14:00:00,7515.459105854793,2413.119749402971,1184.4629974743002,2691.2349859040264,4294.342988008492,1443.9804738812968,2060.5094257245673,1506.4824437517223,1405.2394226141062,1383.3171473281188
2021-05-08 15:00:00,7422.187364536353,2383.171361970274,1169.763040393086,2657.8350072870417,4241.047395195254,1443.9804738812968,2034.9371620167296,1487.7860156539473,1387.799486334707,1383.3171473281188
2021-05-08 16:00:00,7377.566156926322,2368.8440513150817,1162.7305798910352,2641.8564551664067,4215.550779843128,1443.9804738812968,2022.7033892594463,1478.841643136353,1379.4562195914395,1383.3171473281188
2021-05-08 17:00:00,7387.94897090792,2372.17784278683,1164.3669481817335,2641.8564551664067,4221.483533090755,1443.9804738812968,2025.5500398463626,1480.9228901712588,1381.3975966010282,1383.3171473281188
2021-05-08 18:00:00,7403.578103730496,2377.1961615014934,1166.8301549200328,2641.8564551664067,4230.414039663933,1443.9804738812968,2029.8350708794942,1484.0557678673042,1384.3199295249672,1383.3171473281188
2021-05-08 19:00:00,7412.8710549864545,2380.1800117081325,1168.294756981594,2641.8564551664067,4235.72404395001,1443.9804738812968,2032.3829143825988,1485.9185506621486,1386.0575241646784,1383.3171473281188
2021-05-08 20:00:00,7386.793881950618,2371.8069581960253,1164.184902067259,2641.8564551664067,4220.82351377664,1443.9804738812968,2025.233349721309,1480.691351257849,1381.181618240084,1383.3171473281188
2021-05-08 21:00:00,7389.682281841895,2372.7343872091624,1164.640124129536,2641.8564551664067,4222.473949185171,1443.9804738812968,2026.0252607832156,1481.2703343466335,1381.7216908209239,1383.3171473281188
2021-05-08 22:00:00,7421.604409198266,2382.9841823157053,1169.67116456522,2641.8564551664067,4240.714293766162,1443.9804738812968,2034.7773334617484,1487.669161584229,1387.6904854325442,1383.3171473281188
2021-05-08 23:00:00,7479.764690723687,2401.6587199591204,1178.837431112513,2641.8564551664067,4273.947153346852,1443.9804738812968,2050.7231069132417,1499.3274570799024,1398.5652861970361,1383.3171473281188
2021-05-09 00:00:00,7463.223073841902,2396.3474140465646,1176.2304136517162,2647.7119115698474,4264.4952522099975,1443.9804738812968,2046.1879006109295,1496.0116709020144,1395.4723371398115,1383.3171473281188
2021-05-09 01:00:00,7476.213888591845,2400.5186018865074,1178.2778121088993,2643.111195824287,4271.918220447091,1443.9804738812968,2049.7495853813584,1498.6156946981887,1397.9013577440587,1383.3171473281188
2021-05-09 02:00:00,7641.8817094955375,2400.5186018865074,1204.3876479777095,2585.8113724477653,4366.581026140783,1443.9804738812968,2095.1706437230073,1531.8240004278534,1428.877902185779,1383.3171473281188
2021-05-09 03:00:00,7625.846770875017,2400.5186018865074,1201.860484807068,2591.2485819652456,4357.418641613331,1443.9804738812968,2090.7743531300935,1528.60977849168,1425.8796917542697,1383.3171473281188
2021-05-09 04:00:00,7536.438613647499,2400.5186018865074,1187.7694422750342,2591.2485819652456,4306.330705713095,1443.9804738812968,2066.2613662174977,1510.6878102799815,1409.162167851903,1383.3171473281188
2021-05-09 05:00:00,7450.277326966201,2400.5186018865074,1174.1901180512798,2591.2485819652456,4257.098035814143,1443.9804738812968,2042.638572075612,1493.4166810131994,1393.0517433199682,1383.3171473281188
2021-05-09 06:00:00,7607.428334104527,2400.5186018865074,1198.9576738784622,2591.2485819652456,4346.894323180966,1443.9804738812968,2042.638572075612,1524.9177816029633,1393.0517433199682,1383.3171473281188
2021-05-09 07:00:00,7531.0327040656975,2400.5186018865074,1186.917451760929,2591.2485819652456,4303.241762033217,1443.9804738812968,2042.638572075612,1509.6041894708221,1393.0517433199682,1383.3171473281188
2021-05-09 08:00:00,7497.569415052949,2400.5186018865074,1181.6435187847635,2591.2485819652456,4284.120795701879,1443.9804738812968,2042.638572075612,1502.896434602111,1393.0517433199682,1383.3171473281188
2021-05-09 09:00:00,7570.857089809495,2400.5186018865074,1193.1939161320709,2591.2485819652456,4325.997467208618,1443.9804738812968,2042.638572075612,1517.587033514174,1393.0517433199682,1383.3171473281188
2021-05-09 10:00:00,7613.5579194192505,2400.5186018865074,1199.9237182535153,2591.2485819652456,4350.396776104325,1443.9804738812968,2042.638572075612,1526.1464640472486,1393.0517433199682,1383.3171473281188
2021-05-09 11:00:00,7824.117524046728,2400.5186018865074,1199.9237182535153,2591.2485819652456,4350.396776104325,1443.9804738812968,2042.638572075612,1568.3533795885076,1393.0517433199682,1383.3171473281188
2021-05-09 12:00:00,7537.640981007683,2400.5186018865074,1199.9237182535153,2591.2485819652456,4350.396776104325,1443.9804738812968,2042.638572075612,1510.9288262037655,1393.0517433199682,1383.3171473281188
2021-05-09 13:00:00,7563.5849946299795,2400.5186018865074,1199.9237182535153,2591.2485819652456,4350.396776104325,1443.9804738812968,2035.632074101836,1516.1293336500767,1393.0517433199682,1383.3171473281188
2021-05-09 14:00:00,7339.744239390424,2400.5186018865074,1199.9237182535153,2591.2485819652456,4350.396776104325,1443.9804738812968,2097.7129049857554,1471.2601961542957,1393.0517433199682,1383.3171473281188
2021-05-09 15:00:00,7378.718361542427,2400.5186018865074,1199.9237182535153,2591.2485819652456,4327.418138480035,1436.353421510322,2086.632861678389,1479.072603880244,1385.69369465244,1376.0105164427441
2021-05-09 16:00:00,7459.6879559416075,2400.5186018865074,1199.9237182535153,2591.2485819652456,4280.4470998068555,1436.353421510322,2063.983949623626,1495.3030524425997,1370.6529775232277,1361.0749033094048
2021-05-09 17:00:00,7461.455096171218,2400.5186018865074,1199.9237182535153,2591.862427965394,4279.433336382256,1436.353421510322,2063.4951241835956,1495.6572777392928,1370.3283577290726,1360.7525519468152
2021-05-09 18:00:00,7468.532037457503,2400.5186018865074,1199.9237182535153,2594.320723028277,4275.3782826838515,1436.353421510322,2061.5398224234714,1497.0758587804623,1369.0298785524494,1359.4631464964546
2021-05-09 19:00:00,7412.8710549864545,2400.5186018865074,1199.9237182535153,2574.9859408295097,4307.480791129549,1436.353421510322,2077.0192946911156,1485.9185506621486,1379.3095053673785,1369.6709396451397
2021-05-09 20:00:00,7385.061925589084,2400.5186018865074,1199.9237182535153,2565.325970125343,4323.701005923165,1436.353421510322,2084.840501731609,1480.3441786080818,1384.5034220738692,1374.8285614465806
2021-05-09 21:00:00,7385.061925589084,2400.5186018865074,1199.9237182535153,2594.7308923125506,4274.702440400783,1436.353421510322,2061.2139387967836,1497.3125506158426,1368.8134653563454,1359.248245588061
2021-05-09 22:00:00,7385.061925589084,2400.5186018865074,1199.9237182535153,2501.5887346813324,4433.863298063137,1436.353421510322,2137.9595328816285,1443.5640397294724,1419.7787730387834,1409.8574095146996
2021-05-09 23:00:00,7385.061925589084,2449.3668959726056,1199.9237182535153,2501.5887346813324,4524.088242852624,1436.353421510322,2181.464997044375,1414.7747061017635,1448.6699347186368,1438.5466807852142
2021-05-10 00:00:00,7385.061925589084,2462.5394696587455,1206.3768484980817,2501.5887346813324,4548.418565043049,1436.353421510322,2193.1968076051166,1407.2068176293017,1456.4608097783728,1446.283113487376
2021-05-10 01:00:00,7385.061925589084,2494.373189400247,1221.9719132557834,2501.5887346813324,4607.216843669904,1436.353421510322,2221.5486831269054,1389.2477457305565,1475.2887578394007,1464.979492517599
2021-05-10 02:00:00,7372.603628369739,2490.1652839171747,1219.91049664988,2501.5887346813324,4599.4446574146305,1433.9303520740057,2217.801021420002,1391.5953100646834,1472.8000060842073,1462.5081320710754
2021-05-10 03:00:00,7433.270119176981,2510.655954095613,1229.9486992525385,2501.5887346813324,4637.291825266399,1445.7296467204155,2236.050504514488,1380.2378317634927,1484.9191450660182,1474.5425829411038
2021-05-10 04:00:00,7771.810804485271,2625.0012117877914,1285.9654548477322,2501.5887346813324,4848.492538724937,1511.5739248811867,2337.88913785425,1320.1145640709788,1552.5482688484467,1541.6991168140319
2021-05-10 05:00:00,7766.935818616831,2623.3546400770238,1285.1588135671611,2500.0195753133276,4845.451248451134,1510.6257672756715,2336.4226615341577,1319.2865022451747,1551.5744094659797,1540.7320627262618
2021-05-10 06:00:00,7616.352921791706,2572.493869455543,1260.2425606784195,2451.5499859460706,4751.509171104777,1481.3382323497608,2291.1248374246316,1293.708592514778,1521.4929752075557,1510.8608364595834
2021-05-10 07:00:00,8035.060041380994,2713.9160841692287,1329.5240839985543,2586.323340553588,5012.722213510295,1562.774435579002,2417.078859139249,1364.8299026644063,1605.1366755016627,1593.9200375536207
2021-05-10 08:00:00,7935.393663626233,2680.2528403046513,1313.0327511513294,2618.806855547572,4950.544723468101,1543.389880088471,2387.0975654840227,1347.9006386701867,1585.2266614601158,1574.1491539814306
2021-05-10 09:00:00,7842.768932125888,2648.967977800072,1297.7065668204846,2649.7355089282355,4892.760208265846,1525.3748855836843,2359.234515402264,1332.1674639799069,1566.7233331932437,1555.7751263137977
2021-05-10 10:00:00,7685.686054142842,2595.9117782309013,1271.7147922243148,2703.8917776990575,4794.763077221085,1494.8231405170866,2311.9813895326142,1305.4854718151046,1535.343419758197,1524.614494596759
2021-05-10 11:00:00,7469.561680642032,2522.9137657202145,1235.9536954523435,2782.12620984568,4659.9325417491555,1452.7881533392504,2246.9676060085103,1268.7747308711178,1492.1689871354947,1481.7417633722819
2021-05-10 12:00:00,7369.895302887272,2489.250521855637,1219.4623626051186,2819.7501421264096,4597.755051706961,1433.4035978487193,2216.986312353284,1251.8454668768984,1472.2589730939478,1461.9708798000916
2021-05-10 13:00:00,7132.645990623227,2409.11736526496,1180.2058202840074,2913.541952746956,4449.74559171522,1387.2599277136512,2145.6177981087794,1211.5464580210937,1424.8644831472225,1414.9075808619443
2021-05-10 14:00:00,7271.3122553255,2455.953182815675,1180.2058202840074,2857.9797700962404,4536.253403947835,1414.2297440483028,2187.3309023247452,1235.1002166217463,1452.565372248505,1442.4148971362952
2021-05-10 15:00:00,7086.062792324806,2393.3834578065157,1180.2058202840074,2932.695339685975,4420.684373543326,1378.1997550387293,2131.604802161228,1203.6338672411869,1415.5587157147602,1405.6668418010292
2021-05-10 16:00:00,7086.062792324806,2326.0569700773617,1214.3662530246486,3017.580653906868,4296.329393458939,1378.1997550387293,2071.6422148507763,1169.7753392527482,1415.5587157147602,1405.6668418010292
2021-05-10 17:00:00,7086.062792324806,2323.861541129672,1215.513505035064,3020.431462271447,4296.329393458939,1378.1997550387293,2071.6422148507763,1168.6712568183425,1415.5587157147602,1406.994821812178
2021-05-10 18:00:00,7086.062792324806,2212.443522034413,1276.726415360571,3172.5395215225276,4296.329393458939,1378.1997550387293,2071.6422148507763,1112.6390732722573,1415.5587157147602,1477.8506761480435
2021-05-10 19:00:00,7086.062792324806,2209.8821882621087,1278.206187677406,3176.216610130965,4296.329393458939,1378.1997550387293,2071.6422148507763,1111.350977098784,1415.5587157147602,1479.5635587928048
2021-05-10 20:00:00,7086.062792324806,2234.946668748234,1263.871360589013,3140.5959752596527,4296.329393458939,1378.1997550387293,2071.6422148507763,1123.955918224915,1415.5587157147602,1462.9705490060812
2021-05-10 21:00:00,7086.062792324806,2287.636963492789,1234.7610797309171,3068.2597915684523,4296.329393458939,1378.1997550387293,2023.926847138283,1123.955918224915,1415.5587157147602,1429.2744902957686
2021-05-10 22:00:00,7086.062792324806,2227.0797150190124,1268.3358696258429,3151.689840940764,4296.329393458939,1378.1997550387293,2078.9600999438994,1123.955918224915,1415.5587157147602,1468.1383575666055
2021-05-10 23:00:00,7086.062792324806,2186.098374662136,1292.112523303656,3210.7724858793135,4296.329393458939,1378.1997550387293,2117.9329899252725,1145.0259764458858,1415.5587157147602,1495.6605763376253
2021-05-11 00:00:00,7086.062792324806,2180.2438974682955,1295.582154984928,3219.3941792206033,4296.329393458939,1378.1997550387293,2123.620147404304,1148.100645510774,1415.5587157147602,1499.6767833060578
2021-05-11 01:00:00,7086.062792324806,2180.2438974682955,1320.2883992607651,3280.7867653302483,4296.329393458939,1378.1997550387293,2164.1167518913194,1169.9944751626383,1415.5587157147602,1528.2750322095337
2021-05-11 02:00:00,7086.062792324806,2180.2438974682955,1294.930180403874,3217.774086536269,4213.811618477635,1378.1997550387293,2122.5514800484016,1147.522887910081,1415.5587157147602,1498.9221023784528
2021-05-11 03:00:00,7086.062792324806,2180.2438974682955,1267.1907863554982,3148.844421681872,4123.5452993359195,1378.1997550387293,2077.0831661701486,1122.9411845495645,1415.5587157147602,1466.8128879397811
2021-05-11 04:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3152.4667570889005,4128.288901159313,1378.1997550387293,2079.4725798370655,1124.232982132448,1415.5587157147602,1466.8128879397811
2021-05-11 05:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3090.0064782354966,4046.494517325132,1406.0581888710649,2038.2716894826908,1101.9583917970274,1415.5587157147602,1466.8128879397811
2021-05-11 06:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3073.9139839573686,4025.4207136534606,1413.419157160097,2027.6565416727092,1096.219485021384,1415.5587157147602,1466.8128879397811
2021-05-11 07:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3073.9139839573686,4109.715822258392,1384.4282666679098,2070.1170794778805,1119.1750832353287,1415.5587157147602,1466.8128879397811
2021-05-11 08:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3073.9139839573686,3983.6089380834787,1428.2543394041459,2006.5954088659282,1084.8331265899055,1415.5587157147602,1466.8128879397811
2021-05-11 09:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3125.3408671333123,3918.059418787245,1452.1491749270026,1973.5772671463064,1066.9824060322774,1415.5587157147602,1466.8128879397811
2021-05-11 10:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3022.4871007814245,4051.3890756478377,1404.3595038812884,1973.5772671463064,1103.2912984881777,1415.5587157147602,1418.5406397365068
2021-05-11 11:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3012.2504700070663,4065.1570456435657,1404.3595038812884,1973.5772671463064,1103.2912984881777,1415.5587157147602,1413.73629275893
2021-05-11 12:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,2994.701960108166,4088.9782637835788,1404.3595038812884,1973.5772671463064,1103.2912984881777,1415.5587157147602,1405.5002693687977
2021-05-11 13:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,2991.7772084583485,4092.9756356096823,1404.3595038812884,1973.5772671463064,1104.3698724663336,1415.5587157147602,1404.127598803775
2021-05-11 14:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3037.8420469429625,4030.911098131325,1404.3595038812884,1973.5772671463064,1087.623570645398,1415.5587157147602,1425.7471602028725
2021-05-11 15:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3012.006740702915,4065.485995072733,1404.3595038812884,1973.5772671463064,1096.9525962554005,1415.5587157147602,1425.7471602028725
2021-05-11 16:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3003.9636736659177,4076.3712719763776,1404.3595038812884,1973.5772671463064,1099.8896701439548,1415.5587157147602,1425.7471602028725
2021-05-11 17:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,2993.9707721957125,4089.9768745611223,1404.3595038812884,1973.5772671463064,1103.5607444256136,1415.5587157147602,1425.7471602028725
2021-05-11 18:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3030.042709210118,4041.286673673491,1404.3595038812884,1973.5772671463064,1090.423116515785,1415.5587157147602,1425.7471602028725
2021-05-11 19:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,3072.695337436611,3985.188857548096,1404.3595038812884,1973.5772671463064,1075.286760095522,1415.5587157147602,1425.7471602028725
2021-05-11 20:00:00,7086.062792324806,2180.2438974682955,1268.6485243184375,2991.5334791541977,4093.309102746361,1442.4605072047746,1973.5772671463064,1104.4598488287634,1415.5587157147602,1425.7471602028725
2021-05-11 21:00:00,7086.062792324806,2180.2438974682955,1257.0753198905709,3019.0748905233054,4055.968025115753,1429.301708680988,1973.5772671463064,1094.384450191672,1402.6453278988429,1412.7408286372854
2021-05-11 22:00:00,7045.678263648048,2180.2438974682955,1249.911060160901,3036.379671118054,4032.852458429029,1421.1559050755661,1962.3295559593278,1088.1473899923135,1394.6514429830609,1404.6894079571407
2021-05-11 23:00:00,7021.443069236652,2180.2438974682955,1245.6117100619556,3046.8600311965633,4018.98055572425,1416.2675198329257,1955.5796822767225,1084.4044624049473,1389.854225796574,1399.85766293337
2021-05-12 00:00:00,6973.469437397901,2180.2438974682955,1237.1011350984747,3026.042524031797,3991.5210874004006,1406.590948234798,1942.2182893573768,1076.9953272840423,1380.358121608244,1390.2932107992417
2021-05-12 01:00:00,6958.542873674282,2180.2438974682955,1234.4531463044636,3019.565344061221,3982.977321001177,1403.5801700833524,1938.0610122198595,1074.6900415827051,1377.4034942669234,1387.3173176098032
2021-05-12 02:00:00,6715.252070119149,2180.2438974682955,1191.293090619272,2913.9925981170713,3843.7209033057034,1354.5069440311686,1870.300788626831,1037.115766546113,1329.2454805816672,1338.812687960375
2021-05-12 03:00:00,6900.555016393664,2180.2438974682955,1224.1660367519264,2994.402299527377,3949.7858433261677,1391.883668665991,1921.910503784694,1065.7342912361828,1365.925131814699,1375.756339963055
2021-05-12 04:00:00,6857.9623258479105,2180.2438974682955,1216.610046682124,2975.919778888057,3925.4063541767987,1383.2924654606927,1910.047785619291,1059.156198493964,1357.494153971636,1367.2646803914415
2021-05-12 05:00:00,6991.243314100151,2180.2438974682955,1240.2542403412588,3033.755256868836,4001.694617850167,1410.176046629343,1947.1685868690804,1079.7403571903021,1383.8763581587393,1393.8367697594629
2021-05-12 06:00:00,6950.828302860896,2180.2438974682955,1233.0845729715318,3016.217710642084,3978.5616033503993,1402.024094506763,1935.9123858205025,1073.498589208445,1375.8764393952304,1385.7792718031403
2021-05-12 07:00:00,7019.197105839857,2180.2438974682955,1245.213273689285,3045.885425828728,4017.6949961702403,1415.8144954363381,1954.9541469925077,1084.0575917252495,1389.409650274528,1399.4098875913683
2021-05-12 08:00:00,7030.441314259303,2180.2438974682955,1247.2080086090914,3050.7646976362225,4024.1310314063953,1418.082520258823,1958.0858316492838,1085.7941677632555,1391.6353765865415,1401.6516335066124
2021-05-12 09:00:00,7249.344219402659,2180.2438974682955,1286.0416243380002,3145.7546456878295,4149.428140659798,1462.2365597482165,2019.0536511514129,1119.601931328398,1434.9659462077116,1445.2940736975602
2021-05-12 10:00:00,7096.374792507671,2180.2438974682955,1258.9046800456385,3079.3756366713747,4061.8704767652057,1431.3817014658744,1976.4493174986903,1095.977054290908,1404.6865289581185,1414.796721184417
2021-05-12 11:00:00,7188.78458710298,2180.2438974682955,1275.29827907326,3119.475614249651,4114.764613194828,1450.021315760148,2002.1868638936367,1110.2489913615268,1422.978515698851,1433.2203639909958
2021-05-12 12:00:00,7140.828165353677,2180.2438974682955,1266.7907571985443,3098.665575169886,4087.314995697108,1440.3482155411164,1988.830264248398,1102.8425141981975,1413.4858181486309,1423.6593430141604
2021-05-12 13:00:00,7249.942992362053,2180.2438974682955,1286.1478473184522,3146.014475096079,4149.770870331943,1462.3573358744031,2019.2204186124804,1119.694406915358,1435.084469867264,1445.4134504278559
2021-05-12 14:00:00,7513.058273433824,2180.2438974682955,1332.8247870824705,3260.18978430097,4300.374555089346,1515.429278903655,2092.5020635231795,1160.3304103846822,1487.16662472678,1497.8704651485111
2021-05-12 15:00:00,7355.04104311441,2180.2438974682955,1304.7923569201023,3191.620349420834,4209.927595702098,1483.5562481507793,2048.4918391269734,1135.9259413879875,1455.888023854782,1466.3667374166293
2021-05-12 16:00:00,7403.429471029637,2180.2438974682955,1313.376517162998,3212.617851719656,4209.927595702098,1483.5562481507793,2061.9687591212305,1135.9259413879875,1465.4662345380373,1476.013887004897
2021-05-12 17:00:00,7639.921647534804,2180.2438974682955,1355.3304889445994,3315.240425623486,4209.927595702098,1483.5562481507793,2127.83546071384,1135.9259413879875,1512.2784991455276,1523.163081584999
2021-05-12 18:00:00,7639.921647534804,2180.2438974682955,1347.2393136774965,3295.448801694777,4209.927595702098,1483.5562481507793,2115.1325149802133,1135.9259413879875,1503.2503613672754,1523.163081584999
2021-05-12 19:00:00,7639.921647534804,2180.2438974682955,1315.1513502942994,3216.9592271949523,4209.927595702098,1483.5562481507793,2064.755203390313,1135.9259413879875,1467.44659431444,1523.163081584999
2021-05-12 20:00:00,7639.921647534804,2180.2438974682955,1313.7089333910828,3213.430966842844,4209.927595702098,1483.5562481507793,2062.4906444057456,1135.9259413879875,1465.8371447467282,1523.163081584999
2021-05-12 21:00:00,7639.921647534804,2180.2438974682955,1352.9752356837696,3213.430966842844,4209.927595702098,1483.5562481507793,2124.137771147911,1135.9259413879875,1509.6505062718718,1523.163081584999
2021-05-12 22:00:00,7639.921647534804,2180.2438974682955,1460.3199838211108,3213.430966842844,4209.927595702098,1483.5562481507793,2292.666379831314,1135.9259413879875,1629.4258348197477,1523.163081584999
2021-05-12 23:00:00,7903.589580226617,2255.488177152093,1411.6029360424716,3213.430966842844,4209.927595702098,1483.5562481507793,2292.666379831314,1175.1288623699604,1629.4258348197477,1523.163081584999
2021-05-13 00:00:00,8099.191062902881,2311.307982460997,1377.5116761752038,3213.430966842844,4209.927595702098,1520.2719453446114,2292.666379831314,1204.2114640766958,1629.4258348197477,1523.163081584999
2021-05-13 01:00:00,8081.995328162112,2306.4007468294453,1380.4425520819593,3213.430966842844,4209.927595702098,1517.0441917451537,2292.666379831314,1201.6547518387413,1629.4258348197477,1523.163081584999
2021-05-13 02:00:00,7983.119853402683,2278.184141948022,1397.5401173473795,3213.430966842844,4209.927595702098,1498.484608548272,2292.666379831314,1186.9536564705015,1629.4258348197477,1523.163081584999
2021-05-13 03:00:00,8113.520841853521,2315.3973454872903,1375.0787696471657,3213.430966842844,4209.927595702098,1522.9617400108261,2292.666379831314,1206.3420576083247,1629.4258348197477,1523.163081584999
2021-05-13 04:00:00,8153.644222915322,2326.847561960912,1368.3121254380055,3213.430966842844,4209.927595702098,1530.4931650762278,2292.666379831314,1212.3077194968862,1629.4258348197477,1523.163081584999
2021-05-13 05:00:00,8282.612233471098,2363.6518291975517,1347.006227291047,3213.430966842844,4209.927595702098,1554.7013170721611,2292.666379831314,1231.4830612815467,1629.4258348197477,1523.163081584999
2021-05-13 06:00:00,8108.5054192208,2313.9660684280884,1375.929308781877,3213.430966842844,4209.927595702098,1522.0203118776515,2292.666379831314,1205.5963498722551,1629.4258348197477,1523.163081584999
2021-05-13 07:00:00,7819.7603733653605,2231.565403448277,1426.735567847215,3213.430966842844,4209.927595702098,1467.8209493534227,2292.666379831314,1162.6648902099307,1629.4258348197477,1523.163081584999
2021-05-13 08:00:00,7336.1303337811905,2093.5494013108764,1520.7922636472806,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1090.7573585174528,1629.4258348197477,1523.163081584999
2021-05-13 09:00:00,7411.361673272063,2093.5494013108764,1505.354987189144,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1101.9429745585053,1629.4258348197477,1523.163081584999
2021-05-13 10:00:00,7617.710490161308,2093.5494013108764,1464.577876926684,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1132.6235214139624,1629.4258348197477,1523.163081584999
2021-05-13 11:00:00,7816.1779286277,2093.5494013108764,1427.3894937651944,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1162.1322418270236,1629.4258348197477,1523.163081584999
2021-05-13 12:00:00,8031.841101834864,2093.5494013108764,1389.0626215418824,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1194.1976744780397,1629.4258348197477,1523.163081584999
2021-05-13 13:00:00,7950.877850763735,2093.5494013108764,1389.0626215418824,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1182.159821024336,1629.4258348197477,1523.163081584999
2021-05-13 14:00:00,7594.066354892749,2093.5494013108764,1326.7256669119952,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 15:00:00,7447.186120648667,2093.5494013108764,1301.0648723354352,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 16:00:00,7520.984482244473,2093.5494013108764,1313.9578569275602,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 17:00:00,7256.6000606051275,2093.5494013108764,1267.7684266897525,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 18:00:00,7336.1303337811905,2093.5494013108764,1281.6628081434021,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 19:00:00,7768.889658090581,2093.5494013108764,1357.268271188486,3213.430966842844,4209.927595702098,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 20:00:00,7697.240763337371,2093.5494013108764,1344.7508104194328,3183.794971575457,4171.101370527312,1377.0403793686726,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 21:00:00,7603.380711210668,2093.5494013108764,1328.3529368119723,3144.9718177751797,4120.239015548342,1360.248767184246,2292.666379831314,1129.1080420867745,1629.4258348197477,1523.163081584999
2021-05-13 22:00:00,7811.162505994977,2093.5494013108764,1364.6535730422281,3230.916204050604,4232.835068555223,1397.4210384322137,2292.666379831314,1129.1080420867745,1629.4258348197477,1564.7874025103338
2021-05-13 23:00:00,8099.191062902881,2093.5494013108764,1414.9737653338234,3350.0529050255013,4388.916493757864,1448.9494971966371,2292.666379831314,1129.1080420867745,1629.4258348197477,1622.4873232413142
2021-05-14 00:00:00,8185.886225554265,2093.5494013108764,1430.1198928643785,3385.9124592990406,4435.896226219355,1464.4593069242376,2292.666379831314,1129.1080420867745,1629.4258348197477,1639.8547123170574
2021-05-14 01:00:00,7930.099671285307,2093.5494013108764,1385.4325579188574,3280.1119561944674,4297.286602345369,1418.698959215533,2292.666379831314,1129.1080420867745,1629.4258348197477,1588.6137379365598
2021-05-14 02:00:00,8035.423546572524,2093.5494013108764,1403.833225249366,3323.676869237527,4354.361153352305,1437.541455330882,2292.666379831314,1129.1080420867745,1629.4258348197477,1609.7129626814706
