Date,AXS,SNX,NEAR,ASR,TRU,ATM,CTK,HARD,CKB,SKL
2021-08-13 23:00:00,1076.2288990862346,7563.395104427104,1082.4661558504836,1023.2572816192882,4684.187115208996,1014.8110373071157,1644.5695666313384,1377.3138998961722,1743.2046954206717,1181.0338999365977
2021-08-14 00:00:00,1076.2288990862346,7436.629298341367,1082.4661558504836,1023.2572816192882,4764.034413184213,1014.8110373071157,1644.5695666313384,1354.2295172422457,1713.9878231911491,1181.0338999365977
2021-08-14 01:00:00,1076.2288990862346,7424.869422890237,1082.4661558504836,1023.2572816192882,4771.579926533069,1014.8110373071157,1644.5695666313384,1354.2295172422457,1713.9878231911491,1181.0338999365977
2021-08-14 02:00:00,1076.2288990862346,7365.416229506133,1082.4661558504836,1023.2572816192882,4810.095830492905,1014.8110373071157,1657.8444324952463,1354.2295172422457,1713.9878231911491,1181.0338999365977
2021-08-14 03:00:00,1059.144700786488,7484.221744306531,1082.4661558504836,1023.2572816192882,4733.739740186563,1014.8110373071157,1631.5275931510075,1354.2295172422457,1713.9878231911491,1181.0338999365977
2021-08-14 04:00:00,1059.74945116878,7479.950842390954,1082.4661558504836,1023.2572816192882,4736.442610639886,1014.8110373071157,1632.459162685317,1354.2295172422457,1713.9878231911491,1181.0338999365977
2021-08-14 05:00:00,1060.858160202982,7472.133502254966,1082.4661558504836,1023.2572816192882,4741.397873137643,1014.8110373071157,1634.1670401648842,1354.2295172422457,1713.9878231911491,1179.7995945377422
2021-08-14 06:00:00,1099.310205343709,7210.770682798183,1082.4661558504836,987.4654414342874,4913.255386128024,1014.8110373071157,1693.3993363880527,1354.2295172422457,1713.9878231911491,1138.5321642476788
2021-08-14 07:00:00,1087.5931666868032,7288.454950614807,1082.4661558504836,987.4654414342874,4860.887271094914,1003.9946361714016,1675.3501766608092,1354.2295172422457,1713.9878231911491,1150.7979873414922
2021-08-14 08:00:00,1035.5090400119127,7288.454950614807,1082.4661558504836,987.4654414342874,4628.102553302568,955.913988542323,1595.118750518418,1354.2295172422457,1713.9878231911491,1208.680927841185
2021-08-14 09:00:00,1030.9230162795325,7288.454950614807,1082.4661558504836,987.4654414342874,4607.60578569821,955.913988542323,1588.0543482165722,1354.2295172422457,1713.9878231911491,1214.057701210703
2021-08-14 10:00:00,1047.704839388133,7288.454950614807,1100.0870210961616,987.4654414342874,4607.60578569821,955.913988542323,1613.905402793656,1376.2742672846125,1741.888878851827,1194.6112876604413
2021-08-14 11:00:00,1035.7106234726766,7288.454950614807,1087.4931294190703,987.4654414342874,4607.60578569821,955.913988542323,1595.429273696521,1360.5185600471252,1721.9475838150663,1208.4456786520082
2021-08-14 12:00:00,1043.799159835831,7288.454950614807,1095.9860689744196,987.4654414342874,4607.60578569821,955.913988542323,1607.8890162179084,1371.1437323648424,1735.3953899217893,1199.081274855965
2021-08-14 13:00:00,1058.7163359323645,7288.454950614807,1111.649060303911,987.4654414342874,4607.60578569821,955.913988542323,1630.8677313975384,1390.7390657358346,1760.196328286836,1182.1863749436761
2021-08-14 14:00:00,1056.2217406054106,7288.454950614807,1109.029742497121,987.4654414342874,4607.60578569821,955.913988542323,1630.8677313975384,1387.4621434322396,1756.0488740670057,1184.9784748343989
2021-08-14 15:00:00,1054.7350625822762,7298.72822793542,1107.4687349152969,987.4654414342874,4607.60578569821,955.913988542323,1630.8677313975384,1389.4178094091735,1753.5771589258945,1186.6487345222774
2021-08-14 16:00:00,1043.9755453639993,7373.951055125892,1096.1712732637886,997.6425489984891,4607.60578569821,955.913988542323,1630.8677313975384,1403.7375556044794,1735.6886442605653,1198.8786833441986
2021-08-14 17:00:00,1045.739400645684,7361.513365097729,1098.0233161574786,995.9598189816246,4607.60578569821,955.913988542323,1630.8677313975384,1401.3698625635332,1738.6211876483242,1196.8565270628055
2021-08-14 18:00:00,1045.3614316567518,7364.175050979146,1097.6264498231164,996.3199259402304,4607.60578569821,955.913988542323,1630.8677313975384,1401.8765527225855,1737.9927854938044,1197.2892717937011
2021-08-14 19:00:00,1020.7682494435477,7541.598769807968,1071.8036803339548,1020.324079179373,4607.60578569821,955.913988542323,1630.8677313975384,1435.6517073870448,1737.9927854938044,1226.1353426224016
2021-08-14 20:00:00,1020.7682494435477,7427.7349484554425,1088.2339465765465,1004.9191229864675,4607.60578569821,955.913988542323,1630.8677313975384,1413.9760926369206,1737.9927854938044,1207.6230271482211
2021-08-14 21:00:00,1020.7682494435477,7501.600112088613,1077.5185555487692,1014.9125484348181,4607.60578569821,955.913988542323,1630.8677313975384,1428.0373880628883,1737.9927854938044,1219.6322430298455
2021-08-14 22:00:00,1020.7682494435477,7426.110018593119,1088.4720663771636,1004.6992816615557,4607.60578569821,955.913988542323,1630.8677313975384,1413.666763885493,1737.9927854938044,1207.3588412647907
2021-08-14 23:00:00,1020.7682494435477,7420.338243585955,1089.3187145571362,1003.9184020100167,4607.60578569821,955.913988542323,1630.8677313975384,1412.5680235657533,1737.9927854938044,1206.4204490827137
2021-08-15 00:00:00,1020.7682494435477,7375.909371437008,1089.3187145571362,997.9074951124192,4607.60578569821,955.913988542323,1621.1029994471137,1404.1103492575855,1737.9927854938044,1199.1970721785005
2021-08-15 01:00:00,1020.7682494435477,7338.5257660138095,1089.3187145571362,992.8497621377435,4607.60578569821,955.913988542323,1612.886700706191,1396.9938427193483,1737.9927854938044,1199.1970721785005
2021-08-15 02:00:00,1020.7682494435477,7477.547694762731,1089.3187145571362,1011.6584293402943,4607.60578569821,955.913988542323,1643.4414234304882,1423.4586647636681,1770.9175331740603,1199.1970721785005
2021-08-15 03:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1001.704394919332,4607.60578569821,955.913988542323,1627.2710718343178,1409.452794664692,1753.4929029128414,1199.1970721785005
2021-08-15 04:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1005.8484035615895,4607.60578569821,955.913988542323,1627.2710718343178,1415.283641161492,1760.747028761409,1199.1970721785005
2021-08-15 05:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1021.5344878541944,4607.60578569821,955.913988542323,1627.2710718343178,1437.3548185025256,1788.2056658813844,1199.1970721785005
2021-08-15 06:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1051.9795486894304,4607.60578569821,955.913988542323,1627.2710718343178,1480.1926819436815,1788.2056658813844,1199.1970721785005
2021-08-15 07:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1046.0161570936707,4607.60578569821,950.4951669952272,1627.2710718343178,1471.8018642603868,1788.2056658813844,1199.1970721785005
2021-08-15 08:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1029.036981789937,4607.60578569821,935.0665104144299,1627.2710718343178,1447.9112372407494,1788.2056658813844,1199.1970721785005
2021-08-15 09:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1033.074942453297,4607.60578569821,938.7357291631195,1627.2710718343178,1453.59286843912,1788.2056658813844,1199.1970721785005
2021-08-15 10:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1027.5787700764818,4607.60578569821,933.7414609142902,1627.2710718343178,1445.8594537154236,1788.2056658813844,1199.1970721785005
2021-08-15 11:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1022.1660471240795,4607.60578569821,928.8230215845986,1627.2710718343178,1438.2434568897095,1788.2056658813844,1199.1970721785005
2021-08-15 12:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1025.513669459283,4607.60578569821,931.8649429057539,1627.2710718343178,1442.953744355519,1788.2056658813844,1199.1970721785005
2021-08-15 13:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1024.5477145367572,4607.60578569821,930.9871978736437,1627.2710718343178,1441.594593021074,1788.2056658813844,1199.1970721785005
2021-08-15 14:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,1018.0622770334089,4607.60578569821,925.0940030496652,1627.2710718343178,1432.4692282327385,1788.2056658813844,1199.1970721785005
2021-08-15 15:00:00,1020.7682494435477,7403.973685018564,1089.3187145571362,992.7543760671648,4607.60578569821,925.0940030496652,1627.2710718343178,1396.8596293082546,1788.2056658813844,1199.1970721785005
2021-08-15 16:00:00,997.3054125342771,7233.789877727515,1064.2802130600498,1016.1101442439748,4501.697805947683,903.830283560809,1627.2710718343178,1396.8596293082546,1747.1029200605972,1199.1970721785005
2021-08-15 17:00:00,987.8908572854164,7165.502958187535,1054.233416221094,1025.7936280229414,4459.201814072863,895.2981327941206,1642.7788916482941,1396.8596293082546,1730.61028223909,1199.1970721785005
2021-08-15 18:00:00,987.8908572854164,7165.502958187535,1054.233416221094,1024.1669172792606,4466.284479385333,896.720157921902,1640.1737613379348,1396.8596293082546,1730.61028223909,1199.1970721785005
2021-08-15 19:00:00,987.8908572854164,7165.502958187535,1054.233416221094,1024.1669172792606,4501.033806074639,903.6969687050795,1627.5111295258744,1396.8596293082546,1730.61028223909,1189.9389122487194
2021-08-15 20:00:00,987.8908572854164,7165.502958187535,1054.233416221094,1024.1669172792606,4501.033806074639,906.0521978229674,1623.2805105712976,1396.8596293082546,1730.61028223909,1186.8457364014894
2021-08-15 21:00:00,987.8908572854164,7165.502958187535,1054.233416221094,1024.1669172792606,4501.033806074639,916.7173862813279,1604.3950908933145,1396.8596293082546,1730.61028223909,1173.0378457264028
2021-08-15 22:00:00,987.8908572854164,7165.502958187535,1054.233416221094,1009.1735385881784,4501.033806074639,903.2970241378911,1628.2317277531454,1396.8596293082546,1756.322109131214,1190.4657706247829
2021-08-15 23:00:00,987.8908572854164,7110.582827137183,1054.233416221094,1016.9681096295689,4501.033806074639,910.2738349210684,1615.7521153113742,1396.8596293082546,1742.8607455726515,1181.3414235251887
2021-08-16 00:00:00,987.8908572854164,7024.000126881491,1054.233416221094,1029.5039643298942,4501.033806074639,921.4945019449685,1596.0777532388872,1396.8596293082546,1721.6386329568727,1166.9567053017606
2021-08-16 01:00:00,987.8908572854164,6970.552445793499,1054.233416221094,1037.3978292699012,4466.784117138463,928.5601892986324,1583.9327285797508,1396.8596293082546,1708.5381786657506,1166.9567053017606
2021-08-16 02:00:00,987.8908572854164,7058.207919707214,1054.233416221094,1024.514445924418,4522.954425260068,917.02845427803,1603.8508591799857,1396.8596293082546,1730.0232366888058,1166.9567053017606
2021-08-16 03:00:00,987.8908572854164,6972.554567178633,1054.233416221094,1037.0999475740518,4468.0670920638,928.2935595871734,1584.38767467092,1414.019152279259,1709.0289146370276,1166.9567053017606
2021-08-16 04:00:00,987.8908572854164,6903.975855859982,1043.864480644193,1047.4016895555073,4424.121321499112,937.514503775131,1584.38767467092,1428.0649156578918,1709.0289146370276,1166.9567053017606
2021-08-16 05:00:00,987.8908572854164,6923.008633066118,1046.7421906055679,1044.5221664956305,4436.317672877359,934.9370832310271,1584.38767467092,1428.0649156578918,1709.0289146370276,1166.9567053017606
2021-08-16 06:00:00,987.8908572854164,6923.008633066118,1050.56214421708,1040.7241748735519,4452.507454724711,931.5375544099247,1584.38767467092,1428.0649156578918,1709.0289146370276,1171.2153666234344
2021-08-16 07:00:00,987.8908572854164,6923.008633066118,1053.703777423471,1037.621240541788,4465.822369362046,928.7601615822266,1584.38767467092,1428.0649156578918,1709.0289146370276,1174.7178049207535
2021-08-16 08:00:00,987.8908572854164,6923.008633066118,1051.2391497518038,1037.621240541788,4455.376749232266,930.9376375591421,1584.38767467092,1428.0649156578918,1709.0289146370276,1171.9701237693323
2021-08-16 09:00:00,987.8908572854164,6923.008633066118,1044.359508140112,1037.621240541788,4455.376749232266,937.0701209226992,1584.38767467092,1428.0649156578918,1709.0289146370276,1164.3003804639704
2021-08-16 10:00:00,987.8908572854164,6923.008633066118,1043.3946390045978,1037.621240541788,4455.376749232266,937.9366674849409,1584.38767467092,1428.0649156578918,1709.0289146370276,1163.2246996348872
2021-08-16 11:00:00,987.8908572854164,6923.008633066118,1042.3822098807468,1037.621240541788,4455.376749232266,938.847652332426,1584.38767467092,1428.0649156578918,1707.3706057076924,1162.0959967266408
2021-08-16 12:00:00,987.8908572854164,6923.008633066118,1093.9822134646702,988.6796224133319,4455.376749232266,894.5649010876083,1509.6566519128583,1428.0649156578918,1791.8888644984686,1219.6220721215939
2021-08-16 13:00:00,987.8908572854164,6923.008633066118,1100.680175337392,982.6632167728544,4482.6550205128015,894.5649010876083,1500.4699481618673,1428.0649156578918,1802.8597954211525,1227.0892704340135
2021-08-16 14:00:00,987.8908572854164,6923.008633066118,1091.948083506076,982.6632167728544,4447.092505475017,894.5649010876083,1512.4689081631616,1428.0649156578918,1788.557060035027,1217.3543297721017
2021-08-16 15:00:00,987.8908572854164,6923.008633066118,1058.032090521057,982.6632167728544,4308.965463999622,894.5649010876083,1560.9522059183919,1428.0649156578918,1733.0043376870174,1179.5432089573972
2021-08-16 16:00:00,987.8908572854164,6923.008633066118,1071.441517376206,982.6632167728544,4308.965463999622,894.5649010876083,1541.4163991662842,1428.0649156578918,1733.0043376870174,1194.4926594747371
2021-08-16 17:00:00,987.8908572854164,6923.008633066118,1071.1027916709488,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1194.1150323602901
2021-08-16 18:00:00,987.8908572854164,6923.008633066118,1099.361469057036,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-16 19:00:00,987.8908572854164,6923.008633066118,1124.3667295407827,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-16 20:00:00,985.6263798599603,6923.008633066118,1121.7894174235562,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-16 21:00:00,978.771019081431,6923.008633066118,1113.9869972254812,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-16 22:00:00,1003.8820346167636,6923.008633066118,1142.5670677916698,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-16 23:00:00,1015.4460391614175,6923.008633066118,1155.7286249357408,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 00:00:00,991.5865568053301,6923.008633066118,1128.5729852743252,982.6632167728544,4308.965463999622,894.5649010876083,1541.9038569163367,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 01:00:00,980.0351647995953,6923.008633066118,1115.4257830754702,982.6632167728544,4308.965463999622,894.5649010876083,1523.9415965728945,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 02:00:00,981.2279356079417,6923.008633066118,1116.7833336621384,982.6632167728544,4308.965463999622,894.5649010876083,1525.7963392548968,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 03:00:00,979.4646558451435,6923.008633066118,1114.7764590306526,982.6632167728544,4308.965463999622,894.5649010876083,1523.0544627657273,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 04:00:00,990.4698766973361,6923.008633066118,1127.3020372220083,982.6632167728544,4308.965463999622,894.5649010876083,1540.167434257477,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 05:00:00,1004.2728123849489,6923.008633066118,1143.0118310141975,982.6632167728544,4308.965463999622,894.5649010876083,1561.6308149653262,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 06:00:00,993.0623970961949,6923.008633066118,1130.2527110344397,982.6632167728544,4308.965463999622,894.5649010876083,1544.198768864325,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 07:00:00,988.3954882752694,6923.008633066118,1124.9410746635274,982.6632167728544,4308.965463999622,894.5649010876083,1536.941787956833,1428.0649156578918,1733.0043376870174,1225.6191155572956
2021-08-17 08:00:00,974.1881117823386,6923.008633066118,1108.7709670803818,982.6632167728544,4308.965463999622,894.5649010876083,1514.8495071965028,1407.5376508597683,1733.0043376870174,1225.6191155572956
2021-08-17 09:00:00,984.5230761045519,6923.008633066118,1120.5336936500137,982.6632167728544,4308.965463999622,894.5649010876083,1530.9202387328946,1422.4699326520324,1733.0043376870174,1225.6191155572956
2021-08-17 10:00:00,969.4293081600647,6923.008633066118,1103.3547407575613,982.6632167728544,4308.965463999622,894.5649010876083,1507.4496310998243,1400.6619815815384,1733.0043376870174,1225.6191155572956
2021-08-17 11:00:00,945.8997006365278,6923.008633066118,1076.5745477195221,982.6632167728544,4308.965463999622,894.5649010876083,1470.8614055503,1366.6656639312046,1733.0043376870174,1225.6191155572956
2021-08-17 12:00:00,956.3722951868729,6923.008633066118,1088.4939179592004,982.6632167728544,4308.965463999622,904.4691388220698,1487.1461502539019,1381.7967982096045,1733.0043376870174,1225.6191155572956
2021-08-17 13:00:00,968.1923580796001,6923.008633066118,1101.9469075882182,982.6632167728544,4308.965463999622,915.6477166198706,1505.5261902395266,1398.8747971667108,1733.0043376870174,1225.6191155572956
2021-08-17 14:00:00,985.6765887889158,6923.008633066118,1121.8465626525326,982.6632167728544,4308.965463999622,932.1830629198499,1532.7139355562488,1424.136564090406,1733.0043376870174,1225.6191155572956
2021-08-17 15:00:00,961.3854508345122,6923.008633066118,1094.199634717936,982.6632167728544,4308.965463999622,909.2102261519944,1494.9415403541072,1389.0399633009574,1733.0043376870174,1225.6191155572956
2021-08-17 16:00:00,950.1030800236091,7005.218608138924,1094.199634717936,994.3322356687734,4308.965463999622,898.5401594190231,1477.39760437686,1372.7388387899496,1753.583575841053,1240.173209344998
2021-08-17 17:00:00,958.0296220340055,6947.2588558386415,1094.199634717936,986.1053332254164,4308.965463999622,898.5401594190231,1489.723271373815,1372.7388387899496,1739.0747824144632,1229.9122687457182
2021-08-17 18:00:00,981.4270130719896,6781.6349939241845,1094.199634717936,962.5964102196215,4308.965463999622,898.5401594190231,1526.1059020535588,1372.7388387899496,1697.6149365099939,1200.59094590564
2021-08-17 19:00:00,1000.3269542584299,6653.5043842395835,1094.199634717936,944.4093410199152,4308.965463999622,898.5401594190231,1555.4950582607114,1372.7388387899496,1665.5406008933485,1177.9072641653922
2021-08-17 20:00:00,1029.1646335950645,6467.0700474636005,1094.199634717936,917.9465450300072,4308.965463999622,898.5401594190231,1600.33726461023,1372.7388387899496,1618.8713662511425,1144.9017460359582
2021-08-17 21:00:00,1017.528622014136,6541.024627550013,1094.199634717936,917.9465450300072,4308.965463999622,888.3810232034631,1600.33726461023,1372.7388387899496,1637.3840700298772,1157.9943408658996
2021-08-17 22:00:00,1034.806229174576,6431.81263137589,1094.199634717936,917.9465450300072,4308.965463999622,903.4657077967245,1600.33726461023,1372.7388387899496,1610.045542356629,1138.6599275705212
2021-08-17 23:00:00,1054.0857067644054,6314.173252819826,1094.199634717936,935.0488095357824,4389.245810944185,920.2981797857465,1571.0667164648335,1372.7388387899496,1580.597427508595,1117.833567422428
2021-08-18 00:00:00,1086.216873507217,6127.394941252742,1127.5535742386278,963.5514341507054,4523.0409929882935,948.3511683406999,1524.5933023041596,1372.7388387899496,1533.8420872674176,1084.7671535030872
2021-08-18 01:00:00,1091.7634867810648,6096.265222658229,1133.3112675449865,968.4716736581612,4546.137263928057,953.1937898345121,1516.8477332773807,1372.7388387899496,1533.8420872674176,1084.7671535030872
2021-08-18 02:00:00,1084.7553903978028,6135.650336239134,1126.0364734239547,962.254994940075,4516.955331666262,947.0751807841375,1526.6473758582229,1372.7388387899496,1533.8420872674176,1084.7671535030872
2021-08-18 03:00:00,1091.2093546255815,6099.3609957781255,1132.7360475242385,967.980119120437,4543.829840322409,952.709989693044,1517.6180108601545,1372.7388387899496,1533.8420872674176,1084.7671535030872
2021-08-18 04:00:00,1074.6639420283705,6099.3609957781255,1115.5609883199,953.303164245687,4474.934225414993,938.2645674666514,1540.9830975376199,1372.7388387899496,1533.8420872674176,1084.7671535030872
2021-08-18 05:00:00,1075.7991924953192,6099.3609957781255,1116.7394414933724,954.3102119561653,4479.661443822803,939.2557287466393,1539.356955973987,1372.7388387899496,1533.8420872674176,1085.9130767721051
2021-08-18 06:00:00,1099.7996007741954,6099.3609957781255,1141.6532011651911,975.6002769342989,4579.599893630997,960.2099376040613,1539.356955973987,1372.7388387899496,1533.8420872674176,1110.1391194943062
2021-08-18 07:00:00,1089.9799614815688,6099.3609957781255,1131.4598690119308,966.8895601759571,4538.710608866435,951.6366345897395,1539.356955973987,1372.7388387899496,1533.8420872674176,1100.22716307025
2021-08-18 08:00:00,1072.430332615813,6099.3609957781255,1113.2423774255117,951.3217942216204,4465.633406046664,936.314454052213,1539.356955973987,1372.7388387899496,1533.8420872674176,1082.512545313736
2021-08-18 09:00:00,1091.9483225858246,6099.3609957781255,1133.5031373984086,968.6356361311282,4546.906925993057,953.355165758299,1539.356955973987,1372.7388387899496,1533.8420872674176,1102.214029278955
2021-08-18 10:00:00,1123.0997635441747,6099.3609957781255,1165.8400670226542,996.2691744634525,4676.622499265574,980.5527780849789,1539.356955973987,1372.7388387899496,1533.8420872674176,1133.6583335068683
2021-08-18 11:00:00,1096.1547856458649,6099.3609957781255,1137.8696801892022,972.3670673149551,4564.422769578345,957.0277326782831,1539.356955973987,1372.7388387899496,1533.8420872674176,1106.4600384558735
2021-08-18 12:00:00,1081.3907268887726,6099.3609957781255,1122.5437654222208,959.2702996838758,4502.9447677078715,944.1375698450263,1539.356955973987,1372.7388387899496,1533.8420872674176,1091.557178719224
2021-08-18 13:00:00,1060.0626897617274,6099.3609957781255,1100.4040757519201,940.3508175227956,4414.134154856568,925.5165472654936,1539.356955973987,1372.7388387899496,1533.8420872674176,1070.028630845509
2021-08-18 14:00:00,1060.0626897617274,6099.3609957781255,1088.5070096030238,940.3508175227956,4366.410552965558,915.5102851774587,1539.356955973987,1372.7388387899496,1533.8420872674176,1058.4599701299596
2021-08-18 15:00:00,1060.0626897617274,6099.3609957781255,1081.8526120165786,940.3508175227956,4339.717264278626,915.5102851774587,1539.356955973987,1372.7388387899496,1524.4652114242176,1051.9892598741292
2021-08-18 16:00:00,1060.0626897617274,6099.3609957781255,1082.318978052581,940.3508175227956,4341.588033656481,915.5102851774587,1539.356955973987,1372.7388387899496,1525.1223793136126,1052.4427523883544
2021-08-18 17:00:00,1060.0626897617274,6099.3609957781255,1108.3892390089009,940.3508175227956,4446.16564459879,915.5102851774587,1539.356955973987,1372.7388387899496,1561.8586273378046,1077.793372448367
2021-08-18 18:00:00,1060.0626897617274,6099.3609957781255,1137.0966708955955,940.3508175227956,4561.321938892491,915.5102851774587,1539.356955973987,1372.7388387899496,1602.3109779949064,1077.793372448367
2021-08-18 19:00:00,1060.0626897617274,6099.3609957781255,1157.942787657085,940.3508175227956,4644.943544828604,915.5102851774587,1539.356955973987,1372.7388387899496,1631.6857555230038,1077.793372448367
2021-08-18 20:00:00,1060.0626897617274,6099.3609957781255,1150.250578095281,940.3508175227956,4614.087202416502,909.4285538133203,1539.356955973987,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-18 21:00:00,1060.0626897617274,6099.3609957781255,1120.1960678564344,940.3508175227956,4493.527270773094,885.666401198416,1539.356955973987,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-18 22:00:00,1060.0626897617274,6099.3609957781255,1126.320618779779,940.3508175227956,4493.527270773094,885.666401198416,1539.356955973987,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-18 23:00:00,1060.0626897617274,6099.3609957781255,1109.7058339613147,940.3508175227956,4493.527270773094,885.666401198416,1516.6493146897296,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-19 00:00:00,1060.0626897617274,6099.3609957781255,1104.9441959896467,940.3508175227956,4493.527270773094,885.666401198416,1510.1415224933496,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-19 01:00:00,1060.0626897617274,6099.3609957781255,1124.2716741596817,940.3508175227956,4416.278548575021,885.666401198416,1536.5566368634577,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-19 02:00:00,1060.0626897617274,6099.3609957781255,1152.2962305490103,940.3508175227956,4308.871925230818,885.666401198416,1574.858160511968,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-19 03:00:00,1060.0626897617274,6099.3609957781255,1140.5835090686994,940.3508175227956,4353.119993305875,885.666401198416,1558.8502325885354,1372.7388387899496,1620.8464732162422,1077.793372448367
2021-08-19 04:00:00,1060.0626897617274,6099.3609957781255,1126.1627425471556,940.3508175227956,4408.862671244006,885.666401198416,1539.141184485106,1355.382857284125,1620.8464732162422,1077.793372448367
2021-08-19 05:00:00,1060.0626897617274,6099.3609957781255,1126.510128698811,940.3508175227956,4407.5030937333195,885.666401198416,1539.6159616311897,1355.8009507061704,1620.8464732162422,1077.793372448367
2021-08-19 06:00:00,1060.0626897617274,6099.3609957781255,1121.5095672520058,940.3508175227956,4427.15516866051,885.666401198416,1532.7816296314309,1349.782570763618,1620.8464732162422,1077.793372448367
2021-08-19 07:00:00,1060.0626897617274,6099.3609957781255,1103.3357463648986,940.3508175227956,4500.077962415492,885.666401198416,1507.9432335897227,1327.9096350402929,1620.8464732162422,1077.793372448367
2021-08-19 08:00:00,1060.0626897617274,6099.3609957781255,1103.8511538085181,940.3508175227956,4497.976797171704,885.666401198416,1508.6476476084913,1328.5299489498248,1620.8464732162422,1077.793372448367
2021-08-19 09:00:00,1060.0626897617274,6099.3609957781255,1103.8511538085181,940.3508175227956,4407.750289644353,885.666401198416,1539.5296167284007,1355.7249145359776,1620.8464732162422,1077.793372448367
2021-08-19 10:00:00,1060.0626897617274,6099.3609957781255,1103.8511538085181,940.3508175227956,4392.794937026807,885.666401198416,1544.7709741360181,1360.340505393265,1620.8464732162422,1077.793372448367
2021-08-19 11:00:00,1060.0626897617274,6099.3609957781255,1133.4188727366773,940.3508175227956,4510.460190678912,885.666401198416,1504.472232805421,1324.8530376286421,1620.8464732162422,1077.793372448367
2021-08-19 12:00:00,1060.0626897617274,6099.3609957781255,1148.4201418987582,940.3508175227956,4570.158003193584,885.666401198416,1484.8200235765962,1307.547108994538,1620.8464732162422,1077.793372448367
2021-08-19 13:00:00,1060.0626897617274,6099.3609957781255,1170.0989946423038,940.3508175227956,4656.429376144393,885.666401198416,1457.310219030849,1283.321704681797,1620.8464732162422,1077.793372448367
2021-08-19 14:00:00,1053.9849294764235,6099.3609957781255,1163.3903525325534,934.9594129311695,4629.732217752739,880.5885240773549,1465.7137378335258,1290.721925948583,1620.8464732162422,1071.6139551194703
2021-08-19 15:00:00,1035.2733063758355,6099.3609957781255,1142.7364312224418,918.3608756467647,4547.539577333988,864.9552449777914,1465.7137378335258,1314.0505504357359,1620.8464732162422,1052.5893601022658
2021-08-19 16:00:00,1054.8009250702837,6099.3609957781255,1164.2910498528436,935.6832589180079,4633.31655846273,881.2702760982379,1465.7137378335258,1289.723421510978,1620.8464732162422,1072.4435991127018
2021-08-19 17:00:00,1066.1685878261296,6099.3609957781255,1176.8386952803398,945.7671823208644,4683.250132491566,890.7677870098523,1465.7137378335258,1275.9721807865199,1620.8464732162422,1072.4435991127018
2021-08-19 18:00:00,1071.0082858310936,6071.7990565911505,1182.1807621455116,950.0603378290112,4704.508980840476,894.8112817544012,1465.7137378335258,1270.206287002654,1620.8464732162422,1072.4435991127018
2021-08-19 19:00:00,1062.3137120896176,6121.494079859855,1172.5836769051741,942.3476340382126,4666.317212585747,887.5470964284385,1465.7137378335258,1280.6023706675328,1620.8464732162422,1072.4435991127018
2021-08-19 20:00:00,1058.1493207830206,6145.585478142557,1167.9870147188637,938.653523484691,4648.024715169243,884.0678102528967,1465.7137378335258,1285.6422353396274,1620.8464732162422,1072.4435991127018
