Date,ZEC,HBAR,TRU,FUN,ETC,NEO,1INCH,DIA,TRX,ATM
2021-05-28 05:00:00,26250.374175064706,1624.8548488343022,3984.993825074352,1232.0122085242424,3038.330370147643,11201.121306469417,1568.4422419415268,3316.0851133908186,1236.3991245300078,1398.6225040005252
2021-05-28 06:00:00,26250.374175064706,1624.8548488343022,3940.204408866854,1232.0122085242424,3038.330370147643,11201.121306469417,1550.8137046199088,3316.0851133908186,1236.3991245300078,1382.902658952162
2021-05-28 07:00:00,26250.374175064706,1624.8548488343022,4138.058556956075,1232.0122085242424,3038.330370147643,11201.121306469417,1628.6865489023462,3316.0851133908186,1236.3991245300078,1452.3439871384799
2021-05-28 08:00:00,26250.374175064706,1624.8548488343022,4123.534921345434,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1447.2465931407446
2021-05-28 09:00:00,26250.374175064706,1624.8548488343022,4192.333411208754,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1471.392958326717
2021-05-28 10:00:00,26250.374175064706,1624.8548488343022,4318.74274907591,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1515.7591361472087
2021-05-28 11:00:00,26250.374175064706,1624.8548488343022,3991.030585826622,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1400.7412398907206
2021-05-28 12:00:00,26250.374175064706,1624.8548488343022,3926.3248106239957,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1378.0313042396901
2021-05-28 13:00:00,26829.542365956982,1624.8548488343022,4012.95224009449,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1408.435133615484
2021-05-28 14:00:00,26701.365949674204,1624.8548488343022,3993.7806183861057,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1401.7064251816553
2021-05-28 15:00:00,27917.104623142874,1624.8548488343022,4175.621261305755,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1465.5274564036047
2021-05-28 16:00:00,27527.090138210737,1624.8548488343022,4117.285957645726,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1445.0533798910524
2021-05-28 17:00:00,26986.491265075347,1624.8548488343022,4036.4274238194503,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1416.6742731686456
2021-05-28 18:00:00,27468.552306528883,1624.8548488343022,4108.530328512223,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1441.9803964736761
2021-05-28 19:00:00,28798.158707811028,1624.8548488343022,4307.402411892942,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1511.7789917647374
2021-05-28 20:00:00,29426.519281043777,1624.8548488343022,4401.387651579362,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1544.7652088178734
2021-05-28 21:00:00,29134.48124697799,1624.8548488343022,4357.706895977502,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1529.4344729476948
2021-05-28 22:00:00,28369.468268751905,1624.8548488343022,4243.282262757926,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1489.2745946497857
2021-05-28 23:00:00,27601.597196374845,1624.8548488343022,4128.430138261415,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1448.9646787492024
2021-05-29 00:00:00,27517.967871914865,1624.8548488343022,4115.921520695316,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1444.5745002972808
2021-05-29 01:00:00,27617.334316456396,1624.8548488343022,4130.783973091042,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1449.7908096060942
2021-05-29 02:00:00,27136.416216547972,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 03:00:00,28239.908436984773,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 04:00:00,27088.360301913403,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 05:00:00,27791.634490005155,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 06:00:00,28157.827610253258,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 07:00:00,28563.244980759606,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 08:00:00,28315.570701405784,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 09:00:00,28937.22483986946,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 10:00:00,28227.56581966093,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 11:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 12:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 13:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 14:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 15:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 16:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 17:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 18:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 19:00:00,29225.302195105724,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 20:00:00,30129.68105434292,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 21:00:00,30345.53454513646,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 22:00:00,30318.749805402957,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-29 23:00:00,28862.92042224065,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 00:00:00,29100.831933991205,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 01:00:00,30815.055276935578,1624.8548488343022,4058.852020618446,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 02:00:00,31188.466060279152,1624.8548488343022,4108.036391662856,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 03:00:00,31179.01262272616,1624.8548488343022,4106.791217712365,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 04:00:00,32964.136747318036,1624.8548488343022,4341.92156536349,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 05:00:00,33224.10628002559,1624.8548488343022,4376.163849002003,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1424.5446857973602
2021-05-30 06:00:00,34347.489775907336,1624.8548488343022,4524.132020118731,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1472.7118200968584
2021-05-30 07:00:00,33840.15529389622,1624.8548488343022,4457.307684775692,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1450.9589207357947
2021-05-30 08:00:00,34309.67602569533,1624.8548488343022,4519.151324316766,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1471.0904859829902
2021-05-30 09:00:00,34404.21040122533,1624.8548488343022,4531.603063821679,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1475.1438212676603
2021-05-30 10:00:00,36257.08416161372,1624.8548488343022,4775.657158117992,1232.0122085242424,3038.330370147643,11201.121306469417,1622.970232993658,3316.0851133908186,1236.3991245300078,1554.5891928471974
2021-05-30 11:00:00,35496.082438597055,1590.7506904827044,4675.420655103436,1232.0122085242424,2974.558704547899,10966.02042036544,1588.9056309366474,3316.0851133908186,1236.3991245300078,1521.9598438056018
2021-05-30 12:00:00,35390.51905258854,1586.0198859080522,4661.516212656281,1228.348272354367,2965.7125314729865,10933.408082127416,1584.180313467041,3316.0851133908186,1236.3991245300078,1517.4336194043867
2021-05-30 13:00:00,34648.424204677875,1552.7630358384815,4563.770057542706,1202.5913479362873,2903.525255080689,10704.148211827262,1550.9620369269746,3316.0851133908186,1236.3991245300078,1485.6149374197253
2021-05-30 14:00:00,34724.05170510188,1556.1522689665906,4573.731449146638,1205.2162574311233,2909.8628119104774,10727.51227504256,1554.347338994752,3316.0851133908186,1236.3991245300078,1488.8576056474615
2021-05-30 15:00:00,34657.87764223087,1553.186689979495,4565.0152314931975,1202.9194616231418,2904.3174496844126,10707.068719729172,1551.3851996854467,3316.0851133908186,1236.3991245300078,1486.0202709481923
2021-05-30 16:00:00,35292.8335312075,1581.642126450911,4648.64941516787,1224.9577642568704,2957.5265205678434,10903.229500474308,1579.807631629495,3316.0851133908186,1236.3991245300078,1513.2451729435606
2021-05-30 17:00:00,36422.519318791245,1632.2687963020405,4797.447702251591,1264.167349835985,3052.1937757128044,11252.230194752887,1630.3755812669212,3316.0851133908186,1236.3991245300078,1561.6825295953702
2021-05-30 18:00:00,36195.6368175192,1622.1010969177132,4767.563527439797,1272.0914389134405,3033.1811052234398,11182.13800510698,1620.219675063589,3316.0851133908186,1236.3991245300078,1551.9545249121616
2021-05-30 19:00:00,35883.67337827013,1608.1205102642634,4726.4727870735815,1283.1506751331926,3007.0386833005637,11085.761244343857,1620.219675063589,3316.0851133908186,1236.3991245300078,1538.57851847275
2021-05-30 20:00:00,35251.86863514449,1579.806291839852,4643.253661382407,1306.1480569481748,2954.0936772850414,10890.573966232689,1620.219675063589,3316.0851133908186,1236.3991245300078,1511.4887276535371
2021-05-30 21:00:00,34563.343266700846,1548.950148569359,4552.563491988284,1332.167416973992,2896.395503647178,10677.863640710042,1620.219675063589,3316.0851133908186,1236.3991245300078,1481.966935663522
2021-05-30 22:00:00,35006.07925876643,1568.7912841734974,4494.985386792106,1315.318958779299,2933.4966175882287,10814.640760782955,1620.219675063589,3316.0851133908186,1236.3991245300078,1500.9500559133942
2021-05-30 23:00:00,34402.63482829981,1541.748028172127,4573.830333123288,1338.3905026864422,2882.928195383877,10628.215006377523,1620.219675063589,3316.0851133908186,1236.3991245300078,1475.0762656795825
2021-05-31 00:00:00,33329.66966603409,1493.6632831670793,4721.073334771059,1381.4766297701835,2793.0141078612573,10296.737359510429,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 01:00:00,33353.303259916596,1494.7224185196133,4717.728061020691,1380.497738493007,2794.9945943705657,10304.03862926521,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 02:00:00,32948.381018062995,1476.575899479529,4775.707025810396,1397.4634958951065,2761.0622588444076,10178.943540799944,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 03:00:00,33244.58872805706,1489.8503958979566,4733.155702547251,1385.0121623771786,2785.884356427745,10178.943540799944,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 04:00:00,33710.95831400516,1510.7506668546293,4667.675515224668,1365.851403353826,2785.884356427745,10178.943540799944,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 05:00:00,34835.917382812404,1561.165509635252,4516.941896144143,1321.7438546430787,2785.884356427745,10178.943540799944,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 06:00:00,35997.114628906165,1613.2043599564272,4371.234093042719,1279.106956106205,2785.884356427745,10178.943540799944,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 07:00:00,36517.05369432129,1636.5053377121772,4308.995354176425,1260.8947070871322,2785.884356427745,10178.943540799944,1620.219675063589,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 08:00:00,35713.51150231612,1600.4947357260182,4405.94632389584,1260.8947070871322,2785.884356427745,10178.943540799944,1656.6740816583047,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 09:00:00,36068.015410553686,1616.3817660140294,4362.641329885855,1260.8947070871322,2785.884356427745,10178.943540799944,1640.391027824078,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 10:00:00,36105.8291607657,1618.0763825780837,4358.072321685591,1260.8947070871322,2785.884356427745,10178.943540799944,1638.6730410607784,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 11:00:00,35404.699208918064,1586.6553671195727,4444.37654415678,1260.8947070871322,2785.884356427745,10178.943540799944,1671.1241782274394,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 12:00:00,35557.52978269159,1593.504442399293,4425.2740749622035,1260.8947070871322,2785.884356427745,10178.943540799944,1663.9414839130093,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 13:00:00,35201.45030152852,1593.504442399293,4470.0378356345445,1260.8947070871322,2785.884356427745,10178.943540799944,1680.7730466810847,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 14:00:00,35201.45030152852,1593.504442399293,4334.993720103611,1260.8947070871322,2785.884356427745,10178.943540799944,1629.9952864375725,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 15:00:00,35201.45030152852,1593.504442399293,4264.104236529056,1260.8947070871322,2785.884356427745,10178.943540799944,1603.3402249668586,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 16:00:00,35201.45030152852,1593.504442399293,4366.074378060112,1260.8947070871322,2785.884356427745,10178.943540799944,1641.6818837522426,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 17:00:00,35201.45030152852,1593.504442399293,4429.1992781509225,1260.8947070871322,2785.884356427745,10178.943540799944,1665.4173944007803,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 18:00:00,35201.45030152852,1593.504442399293,4440.621846320454,1260.8947070871322,2785.884356427745,10178.943540799944,1669.712379232939,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 19:00:00,35201.45030152852,1593.504442399293,4479.059305007266,1260.8947070871322,2785.884356427745,10178.943540799944,1684.1651975130644,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 20:00:00,35201.45030152852,1593.504442399293,4400.704385465189,1260.8947070871322,2785.884356427745,10178.943540799944,1654.7030672842513,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 21:00:00,35201.45030152852,1593.504442399293,4400.704385465189,1260.8947070871322,2785.884356427745,10178.943540799944,1655.7244889307228,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 22:00:00,35201.45030152852,1593.504442399293,4400.704385465189,1260.8947070871322,2785.884356427745,10178.943540799944,1599.03898011194,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-05-31 23:00:00,35201.45030152852,1593.504442399293,4497.023668982865,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 00:00:00,35201.45030152852,1593.504442399293,4336.991240725871,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 01:00:00,35201.45030152852,1593.504442399293,4404.827000713028,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 02:00:00,35201.45030152852,1593.504442399293,4354.606051330271,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 03:00:00,35201.45030152852,1593.504442399293,4367.910855084658,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 04:00:00,35201.45030152852,1593.504442399293,4448.301852417505,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 05:00:00,35201.45030152852,1593.504442399293,4441.555754739224,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 06:00:00,35201.45030152852,1593.504442399293,4366.973897073785,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 07:00:00,35201.45030152852,1593.504442399293,4222.86975500162,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 08:00:00,35201.45030152852,1593.504442399293,4320.875562938866,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 09:00:00,35201.45030152852,1593.504442399293,4329.682968241067,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 10:00:00,35201.45030152852,1593.504442399293,4411.947881595658,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 11:00:00,35201.45030152852,1593.504442399293,4259.41111742564,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 12:00:00,35201.45030152852,1593.504442399293,4357.604316965061,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 13:00:00,35201.45030152852,1593.504442399293,4319.75121332582,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 14:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1260.8947070871322,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 15:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1239.0998262153093,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 16:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1259.7330510000554,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 17:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1247.4526866509575,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 18:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1218.4112844740362,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 19:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1252.1546279557922,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 20:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1235.3382731714414,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 21:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1224.4961496920578,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 22:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1247.3420527379021,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-01 23:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1222.3387883874864,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 00:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1215.092267082388,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 01:00:00,35201.45030152852,1593.504442399293,4271.404179964807,1244.7421557811113,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 02:00:00,35201.45030152852,1593.504442399293,4346.953858376771,1266.7583044790442,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 03:00:00,35201.45030152852,1593.504442399293,4377.32558839163,1275.6090175234392,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 04:00:00,35201.45030152852,1593.504442399293,4381.501701268672,1276.8259905670434,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 05:00:00,35201.45030152852,1593.504442399293,4418.32742391169,1287.5574801333728,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 06:00:00,35201.45030152852,1593.504442399293,4457.241202993229,1298.8974562215037,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 07:00:00,35201.45030152852,1593.504442399293,4514.188196771091,1315.4925431797444,2785.884356427745,10178.943540799944,1564.790041209634,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 08:00:00,35201.45030152852,1593.504442399293,4584.232999117859,1335.9045001383804,2785.884356427745,10178.943540799944,1540.8808269153753,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 09:00:00,35201.45030152852,1593.504442399293,4528.235121902963,1319.5859979627774,2785.884356427745,10178.943540799944,1559.9359450851523,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 10:00:00,35201.45030152852,1593.504442399293,4555.379855603744,1327.4963227462051,2785.884356427745,10178.943540799944,1550.6405521296072,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 11:00:00,35201.45030152852,1593.504442399293,4565.440491171165,1330.428121442161,2785.884356427745,10178.943540799944,1547.2234821839554,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 12:00:00,35201.45030152852,1593.504442399293,4612.706496006791,1344.202043617501,2785.884356427745,10178.943540799944,1531.3692168726875,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 13:00:00,35201.45030152852,1593.504442399293,4769.690375521096,1344.202043617501,2785.884356427745,10178.943540799944,1480.9675635772799,3316.0851133908186,1236.3991245300078,1429.0709101985753
2021-06-02 14:00:00,35201.45030152852,1593.504442399293,4664.2541376033705,1344.202043617501,2848.859734087273,10178.943540799944,1448.2300825065697,3316.0851133908186,1236.3991245300078,1461.375295003478
2021-06-02 15:00:00,35201.45030152852,1567.2096035755026,4742.5115771326255,1366.7552336967942,2801.8499451301604,10178.943540799944,1472.5286680387126,3261.3655147110094,1236.3991245300078,1437.2607542336211
2021-06-02 16:00:00,35201.45030152852,1592.0160552960597,4668.614781883003,1345.4587476433207,2846.19880263687,10178.943540799944,1472.5286680387126,3312.98777761649,1236.3991245300078,1460.0103209976369
2021-06-02 17:00:00,35201.45030152852,1606.2177489060787,4627.33629597369,1333.562606592729,2871.588523559462,10178.943540799944,1472.5286680387126,3342.541523129878,1236.3991245300078,1473.0344479700364
2021-06-02 18:00:00,35201.45030152852,1605.3495230958592,4629.838911601583,1334.2838411014327,2870.0363135467264,10178.943540799944,1472.5286680387126,3340.734743928186,1236.3991245300078,1472.2382131332956
2021-06-02 19:00:00,35201.45030152852,1565.7212164722694,4747.019846544878,1368.0544821464603,2799.1890136797583,10178.943540799944,1472.5286680387126,3258.268178936681,1236.3991245300078,1435.8957802277805
2021-06-02 20:00:00,35201.45030152852,1545.2558938028094,4809.889234888574,1386.1729546394706,2762.6012062367226,10178.943540799944,1472.5286680387126,3215.679812039659,1236.3991245300078,1417.127387647467
2021-06-02 21:00:00,35201.45030152852,1547.3644421990568,4803.334939109398,1384.2840571821444,2766.370859124793,10178.943540799944,1472.5286680387126,3220.067704386625,1236.3991245300078,1419.0611008224084
2021-06-02 22:00:00,35201.45030152852,1547.4884744576595,4802.949948531984,1384.1731058691014,2766.592603412326,10178.943540799944,1472.5286680387126,3220.3258157011524,1236.3991245300078,1419.1748486562283
2021-06-02 23:00:00,35201.45030152852,1543.3954099237676,4815.687309266628,1387.8439149255307,2759.2750419237195,10178.943540799944,1472.5286680387126,3211.808142321748,1236.3991245300078,1415.4211701401657
2021-06-03 00:00:00,35201.45030152852,1543.3954099237676,4818.010454903259,1388.513427567907,2757.944576198518,10183.853985925154,1472.5286680387126,3210.259474434584,1236.3991245300078,1414.7386831372453
2021-06-03 01:00:00,35201.45030152852,1543.3954099237676,4818.010454903259,1359.8138390059717,2816.1524516760746,9973.360940940478,1472.5286680387126,3278.0136944980272,1236.3991245300078,1444.5974895150164
2021-06-03 02:00:00,35201.45030152852,1543.3954099237676,4818.010454903259,1331.60889470089,2875.801665022599,9766.495793811711,1472.5286680387126,3347.445638105899,1236.3991245300078,1475.195656812618
