Date,AXS,KAVA,CHZ,STPT,TRU,AVA,ADA,OG,ASR,BAT
2021-08-13 10:00:00,3757.6872306652795,1103.7469832330887,689.2631043296424,1180.1847390659996,959.7986936985542,366.3558370618764,731.0071786440687,1029.4748939011513,444.79152041096506,921.6429137348614
2021-08-13 11:00:00,3858.8108556809643,1133.4500663246781,707.8119561687662,1211.9448488560352,985.6279650652754,366.3558370618764,711.8504750424531,1057.1792308359447,456.7613646686606,946.4453697898288
2021-08-13 12:00:00,3876.5908337057012,1138.672586428694,711.073292755865,1217.529043983954,990.1693754154685,368.0438697164453,708.5855739099665,1062.0503230442605,458.86595267001377,950.8062411841089
2021-08-13 13:00:00,3869.9233419464244,1136.7141413896882,709.8502915357029,1215.4349708109844,988.466346534146,367.41085747098197,709.8063961478588,1060.223663466142,458.0767321695063,949.1709144112538
2021-08-13 14:00:00,3838.808380403136,1127.5747312076603,704.14295250828,1205.662629337127,980.5188784213085,364.45680032548654,709.8063961478588,1051.69925210159,454.39370316713837,941.5393894712637
2021-08-13 15:00:00,3944.376999925007,1158.5834443252545,723.5071384941789,1238.8187879091429,1007.4835023755784,374.47949421198865,709.8063961478588,1080.6213620884628,466.8896944251724,967.4320633748015
2021-08-13 16:00:00,3924.3745246471785,1152.7081092082365,719.8381348336927,1232.5365683902346,1002.3744157316114,372.58045747559873,709.8063961478588,1075.1413833541078,464.52203292365016,962.5260830562363
2021-08-13 17:00:00,3900.4826791764403,1145.6903478184654,715.4557137947791,1225.0328061870944,996.2718955735401,370.3121635960221,709.8063961478588,1068.5958531991841,461.693992796832,956.6661621201728
2021-08-13 18:00:00,3899.927054863167,1145.527144065215,715.3537970264321,1224.858300089347,996.1299765000965,370.25941257556684,709.8063961478588,1068.4436315676744,461.62822442178975,956.5298848891015
2021-08-13 19:00:00,3958.8232320701036,1162.8267419097672,726.1569744711965,1243.355946450576,1011.1733982851097,375.8510207438257,709.8063961478588,1084.5791245077187,468.59967217627167,970.9752713826537
2021-08-13 20:00:00,3886.036447031341,1141.4470502339525,712.805877817761,1220.4956476456603,992.5819996640081,368.94063706418484,709.8063961478588,1064.6380907799276,459.9840150457325,953.1229541123199
2021-08-13 21:00:00,3875.4795850791556,1138.3461789221933,710.8694592191715,1217.1800317884592,989.8855372685815,367.9383676755348,709.8063961478588,1061.745879781241,458.7344159199293,950.5336867219665
2021-08-13 22:00:00,3886.036447031341,1141.4470502339525,712.805877817761,1220.4956476456603,992.5819996640081,368.94063706418484,709.8063961478588,1064.6380907799276,459.9840150457325,950.5336867219665
2021-08-13 23:00:00,3819.361529438582,1121.8625998438931,700.575865616141,1220.4956476456603,975.5517108507852,362.61051460955196,722.1975465024913,1046.371494998745,452.0918100406584,950.5336867219665
2021-08-14 00:00:00,3832.140888643862,1125.616286168655,702.9199512881183,1220.4956476456603,978.8158495399865,363.8237880800234,719.789174229103,1049.872592523472,453.6044826666311,950.5336867219665
2021-08-14 01:00:00,3873.2570878260626,1137.693363909191,710.4617921457839,1220.4956476456603,989.317860974807,367.72736359371356,712.1483194173181,1061.136993255201,458.47134241975994,950.5336867219665
2021-08-14 02:00:00,3839.9196290296836,1127.9011387141618,704.346786044974,1220.4956476456603,980.8027165681958,364.5623023663972,718.3310569610943,1052.00369536461,454.525239917223,950.5336867219665
2021-08-14 03:00:00,3793.2471867147515,1114.1920234411202,695.7857775038399,1220.4956476456603,968.8815143989398,360.1312166481542,727.1694645756736,1039.2170783177821,454.525239917223,950.5336867219665
2021-08-14 04:00:00,3817.6946564987634,1121.372988584142,695.7857775038399,1220.4956476456603,975.1259536304548,360.1312166481542,722.5128707114138,1045.9148301042155,454.525239917223,950.5336867219665
2021-08-14 05:00:00,3854.365861174782,1121.372988584142,695.7857775038399,1220.4956476456603,984.4926124777276,360.1312166481542,715.6387393193199,1055.9614577838663,454.525239917223,950.5336867219665
2021-08-14 06:00:00,3874.9239607658824,1121.372988584142,695.7857775038399,1220.4956476456603,989.7436181951379,360.1312166481542,711.8419751445545,1061.593658149731,452.11379255890114,950.5336867219665
2021-08-14 07:00:00,3859.366479994237,1121.372988584142,695.7857775038399,1220.4956476456603,985.7698841387189,360.1312166481542,714.7114792194247,1057.3314524674547,453.93630712723547,950.5336867219665
2021-08-14 08:00:00,3785.4684463289295,1121.372988584142,695.7857775038399,1220.4956476456603,966.8946473707305,360.1312166481542,728.6637215115401,1037.085975476644,462.79782611269286,950.5336867219665
2021-08-14 09:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1220.4956476456603,966.8946473707305,360.1312166481542,741.2850432519224,1019.4282662215008,470.8140345387154,950.5336867219665
2021-08-14 10:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1220.4956476456603,956.6100536920939,360.1312166481542,733.4001971721266,1019.4282662215008,465.80611453771274,950.5336867219665
2021-08-14 11:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1220.4956476456603,969.3553074014644,360.1312166481542,743.1715471045095,1019.4282662215008,472.0122139679307,950.5336867219665
2021-08-14 12:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1201.431023618186,954.2135946716447,360.1312166481542,731.5629140374481,1019.4282662215008,464.6391967736187,950.5336867219665
2021-08-14 13:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,360.1312166481542,718.8511344712024,1019.4282662215008,456.56553566547603,950.5336867219665
2021-08-14 14:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,360.1312166481542,718.7470587314498,1019.4282662215008,456.4994338071199,950.5336867219665
2021-08-14 15:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,361.4919798559514,721.462859273089,1019.4282662215008,456.4994338071199,950.5336867219665
2021-08-14 16:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,361.9654123091969,722.4077320515313,1019.4282662215008,457.097293950348,950.5336867219665
2021-08-14 17:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,361.1770456496009,720.8343160531617,1019.4282662215008,456.10172847782667,950.5336867219665
2021-08-14 18:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,711.1281957682457,1019.4282662215008,449.96026414937563,950.5336867219665
2021-08-14 19:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,730.27154084409,1019.4282662215008,462.0730514896722,950.5336867219665
2021-08-14 20:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,721.5677230607739,1019.4282662215008,456.56578546901045,950.5336867219665
2021-08-14 21:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,725.5752608386618,1019.4282662215008,459.10152061192514,950.5336867219665
2021-08-14 22:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,719.8935520095889,1019.4282662215008,455.506468101333,950.5336867219665
2021-08-14 23:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,723.0390233990859,1019.4282662215008,457.49673813381753,950.5336867219665
2021-08-15 00:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,723.8824634963728,1019.4282662215008,458.03041761837153,950.5336867219665
2021-08-15 01:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,719.6848267118186,1019.4282662215008,455.3743989601032,945.0217488459332
2021-08-15 02:00:00,3721.016025989262,1121.372988584142,695.7857775038399,1180.5547243372448,937.6329935478979,356.31375352940853,719.6848267118186,1019.4282662215008,463.0948848631566,961.0437894057563
2021-08-15 03:00:00,3721.016025989262,1119.0632604923103,695.7857775038399,1180.5547243372448,937.6329935478979,355.57984260555804,719.6848267118186,1019.4282662215008,462.1410334010285,959.0642965336538
2021-08-15 04:00:00,3721.016025989262,1123.692270876974,695.7857775038399,1180.5547243372448,937.6329935478979,357.05070027921096,719.6848267118186,1019.4282662215008,464.05268193629666,963.0314704593362
2021-08-15 05:00:00,3721.016025989262,1134.0797646587496,695.7857775038399,1180.5547243372448,937.6329935478979,360.35130314447264,719.6848267118186,1019.4282662215008,468.3424189692546,971.9338040165864
2021-08-15 06:00:00,3721.016025989262,1150.2000576994155,695.7857775038399,1180.5547243372448,937.6329935478979,365.47349012399496,719.6848267118186,1019.4282662215008,474.99963768740236,985.7492852773698
2021-08-15 07:00:00,3721.016025989262,1139.5165515455033,695.7857775038399,1180.5547243372448,937.6329935478979,362.0788299910079,719.6848267118186,1009.9594194041623,470.5876560339762,976.593261953445
2021-08-15 08:00:00,3721.016025989262,1128.5271486003317,695.7857775038399,1180.5547243372448,937.6329935478979,358.58697183827576,719.6848267118186,1000.2194546769709,466.04934777845574,967.1750776764461
2021-08-15 09:00:00,3721.016025989262,1135.77317926926,695.7857775038399,1180.5547243372448,937.6329935478979,360.88938184111964,719.6848267118186,1006.6416491746728,469.04175063861305,973.3851013198814
2021-08-15 10:00:00,3721.016025989262,1128.8621225239292,695.7857775038399,1180.5547243372448,937.6329935478979,358.6934090516442,719.6848267118186,1000.5163437997602,466.187682402314,967.4621584356257
2021-08-15 11:00:00,3721.016025989262,1150.2000576994155,695.7857775038399,1180.5547243372448,937.6329935478979,365.47349012399496,719.6848267118186,1019.4282662215008,474.99963768740236,985.7492852773698
2021-08-15 12:00:00,3721.016025989262,1142.0830302652003,695.7857775038399,1180.5547243372448,937.6329935478979,362.894322851348,719.6848267118186,1012.2341027811988,471.64753814216084,978.792796327214
2021-08-15 13:00:00,3721.016025989262,1144.833380729415,695.7857775038399,1180.5547243372448,937.6329935478979,363.7682405463543,719.6848267118186,1014.6717526373848,472.78335400764473,981.1499132358889
2021-08-15 14:00:00,3721.016025989262,1132.7286644179053,695.7857775038399,1180.5547243372448,937.6329935478979,359.92199407147854,719.6848267118186,1003.9432798991488,467.78445331746707,970.775878412397
2021-08-15 15:00:00,3721.016025989262,1143.9724742918086,695.7857775038399,1180.5547243372448,937.6329935478979,363.4946894555539,719.6848267118186,1013.9087268044493,472.42782433851573,980.4120955841848
2021-08-15 16:00:00,3721.016025989262,1135.9427989196884,695.7857775038399,1180.5547243372448,937.6329935478979,360.94327810483543,719.6848267118186,1006.7919839490418,469.1117986897836,973.5304694652397
2021-08-15 17:00:00,3721.016025989262,1129.8682384976585,695.7857775038399,1180.5547243372448,937.6329935478979,360.94327810483543,719.6848267118186,1001.4080695963731,466.6031794454533,968.324424173982
2021-08-15 18:00:00,3721.016025989262,1123.0286404202327,695.7857775038399,1180.5547243372448,937.6329935478979,360.94327810483543,719.6848267118186,995.3460984087975,463.7786215896637,962.4627230974822
2021-08-15 19:00:00,3721.016025989262,1108.140003141934,695.7857775038399,1180.5547243372448,937.6329935478979,360.94327810483543,719.6848267118186,982.1502221041351,463.7786215896637,949.7028006321743
2021-08-15 20:00:00,3721.016025989262,1097.9031439905073,695.7857775038399,1180.5547243372448,937.6329935478979,364.30871659532335,719.6848267118186,973.0772408375844,468.10289778164184,940.929564598621
2021-08-15 21:00:00,3721.016025989262,1097.9031439905073,695.7857775038399,1186.348439785782,937.6329935478979,366.0966057933951,719.6848267118186,973.0772408375844,470.40016950863026,936.334390051601
2021-08-15 22:00:00,3721.016025989262,1097.9031439905073,695.7857775038399,1184.9852126214205,937.6329935478979,365.67592598208415,719.6848267118186,973.0772408375844,469.85963498463303,937.4115650761065
2021-08-15 23:00:00,3721.016025989262,1097.9031439905073,695.7857775038399,1195.3798197496783,937.6329935478979,368.88360954333046,719.6848267118186,973.0772408375844,473.98121073011225,929.2601601624015
2021-08-16 00:00:00,3721.016025989262,1102.441874022685,695.7857775038399,1200.32151822049,941.5091670066134,367.3649234733763,722.6600027595226,973.0772408375844,475.9406483796024,925.4344156075022
2021-08-16 01:00:00,3721.016025989262,1103.850445411981,695.7857775038399,1201.8551487803961,941.5091670066134,366.8961464549077,723.5833332570855,974.3205252168483,476.54874971909913,924.2535124825248
2021-08-16 02:00:00,3721.016025989262,1088.5126680618644,695.7857775038399,1185.1556160169655,954.7755794245353,372.06592680754324,713.5292900613968,960.7825397537476,469.92720180013265,924.2535124825248
2021-08-16 03:00:00,3721.016025989262,1098.529175719084,695.7857775038399,1196.0614333318592,946.0698325826531,368.67338950654835,720.0951958218468,969.6236731174055,474.25147799211095,924.2535124825248
2021-08-16 04:00:00,3721.016025989262,1106.0415564619982,695.7857775038399,1204.2407963180297,939.6440009760354,366.16931101548926,725.0196251421842,976.2545231401489,477.49468513609463,924.2535124825248
2021-08-16 05:00:00,3721.016025989262,1100.7202867691,695.7857775038399,1198.447080869492,944.1865711499565,367.93950248065744,721.531487706945,971.5576710407054,475.197413409106,924.2535124825248
2021-08-16 06:00:00,3721.016025989262,1103.850445411981,695.7857775038399,1201.8551487803961,944.1865711499565,366.8961464549077,723.5833332570855,974.3205252168483,476.54874971909913,924.2535124825248
2021-08-16 07:00:00,3721.016025989262,1100.4072709048123,695.7857775038399,1198.1062740784018,944.1865711499565,368.0441645493476,721.326303151931,971.2813856230913,475.06227977810676,924.2535124825248
2021-08-16 08:00:00,3721.016025989262,1104.1634612762691,695.7857775038399,1202.1959555714868,944.1865711499565,366.7921362078616,723.7885178120997,974.5968106344628,476.68388335009854,924.2535124825248
2021-08-16 09:00:00,3721.016025989262,1114.6494927299207,695.7857775038399,1213.6129830730163,944.1865711499565,363.3415502592619,730.6622004050708,983.8523721245421,481.21085998857575,924.2535124825248
2021-08-16 10:00:00,3721.016025989262,1127.7961590300206,695.7857775038399,1227.926868298814,955.3227227894672,359.1060950522431,739.2799517156612,995.4563596643428,486.8864724905471,924.2535124825248
2021-08-16 11:00:00,3716.8850062546103,1126.5440955728686,695.013325905168,1226.5636411344528,954.2621369190381,359.5052126905338,738.4592134956052,994.3512179938859,486.3459379665501,924.2535124825248
2021-08-16 12:00:00,3584.175997278861,1086.3215570118475,670.1983182978286,1182.7699684793324,920.1908158314867,372.8163839427263,712.0929981762982,958.8485418304474,468.9812663831374,924.2535124825248
2021-08-16 13:00:00,3588.823394480346,1087.730128401144,671.0673263463345,1184.3035990392393,920.1908158314867,372.33360013618176,713.0163286738615,960.0918262097117,469.5893677226343,925.4519394544802
2021-08-16 14:00:00,3629.100836893218,1099.9377471083799,678.5987294333869,1197.595063891766,920.1908158314867,372.33360013618176,721.0185263194097,970.8669574966696,474.8595793316077,935.8383065447606
2021-08-16 15:00:00,3647.6904256991597,1105.5720326655655,682.0747616274111,1203.7295861313937,920.1908158314867,372.33360013618176,724.7118483096629,975.840095013727,477.29198468959544,940.6320144325824
2021-08-16 16:00:00,3642.010273564011,1105.5720326655655,681.012640679237,1201.8551487803961,920.1908158314867,372.33360013618176,723.5833332570855,974.3205252168483,476.54874971909913,939.167270355748
2021-08-16 17:00:00,3663.6981271709433,1105.5720326655655,685.0680115722654,1209.0120913932953,920.1908158314867,372.33360013618176,727.892208912381,980.1225189867489,479.38655597008494,944.7599295582067
2021-08-16 18:00:00,3578.495845143712,1105.5720326655655,669.1361973496546,1180.895531128335,920.1908158314867,372.33360013618176,710.9644831237209,957.3289720335688,468.23803141264113,922.7887684056905
2021-08-16 19:00:00,3578.495845143712,1105.5720326655655,662.3772458612743,1168.9672934401704,920.1908158314867,372.33360013618176,703.7830236982288,947.6589824170682,463.508354327665,913.467669734926
2021-08-16 20:00:00,3578.495845143712,1105.5720326655655,665.8532780552982,1168.9672934401704,920.1908158314867,372.33360013618176,707.4763456884817,952.6321199341253,465.9407596856526,918.2613776227475
2021-08-16 21:00:00,3578.495845143712,1105.5720326655655,665.5636087057966,1168.9672934401704,920.1908158314867,372.33360013618176,707.1685688559609,952.2176918077043,465.7380592391538,917.8619019654294
2021-08-16 22:00:00,3578.495845143712,1105.5720326655655,656.1976330718979,1168.9672934401704,920.1908158314867,372.33360013618176,697.2171179377789,938.8178490534102,459.1840781356867,904.9455223787983
2021-08-16 23:00:00,3578.495845143712,1105.5720326655655,641.8107220466311,1168.9672934401704,920.1908158314867,372.33360013618176,681.9308685892314,938.8178490534102,459.1840781356867,885.1048980653138
2021-08-17 00:00:00,3511.9240931153495,1105.5720326655655,653.9768347257157,1168.9672934401704,920.1908158314867,372.33360013618176,681.9308685892314,938.8178490534102,459.1840781356867,885.1048980653138
2021-08-17 01:00:00,3482.615209761384,1096.345443227507,659.4805523662542,1168.9672934401704,920.1908158314867,369.2262772653526,681.9308685892314,938.8178490534102,459.1840781356867,885.1048980653138
2021-08-17 02:00:00,3481.5957088217588,1096.0244990111057,659.6736652659221,1168.9672934401704,920.1908158314867,369.11818994765207,681.73124011482,938.8178490534102,459.1840781356867,885.1048980653138
2021-08-17 03:00:00,3489.7684687016213,1098.5973264735728,658.1287620685782,1168.9672934401704,920.1908158314867,369.98466457194223,683.3315481902068,938.8178490534102,459.1840781356867,885.1048980653138
2021-08-17 04:00:00,3559.7518531383193,1120.6284611259912,658.1287620685782,1168.9672934401704,920.1908158314867,377.4042911886199,697.0349943825875,938.8178490534102,459.1840781356867,885.1048980653138
2021-08-17 05:00:00,3573.6571338146427,1125.0059160522649,658.1287620685782,1168.9672934401704,923.7853112058289,378.87852670107566,699.7577873293948,938.8178490534102,460.97776594090453,885.1048980653138
2021-08-17 06:00:00,3536.9906145234577,1113.4631044228809,658.1287620685782,1168.9672934401704,914.3070678640886,374.9911485089009,692.578116351591,938.8178490534102,456.2480312420311,885.1048980653138
2021-08-17 07:00:00,3496.9511735769265,1100.8584794536716,658.1287620685782,1168.9672934401704,903.9569290482203,370.74617373160225,684.7379935995957,938.8178490534102,456.2480312420311,885.1048980653138
2021-08-17 08:00:00,3431.8658032997055,1080.3692652205852,658.1287620685782,1168.9672934401704,887.1324529484917,363.84583375016007,684.7379935995957,938.8178490534102,456.2480312420311,885.1048980653138
2021-08-17 09:00:00,3470.9268762104566,1092.665894826189,658.1287620685782,1168.9672934401704,897.2296850118191,367.98708211328744,684.7379935995957,938.8178490534102,456.2480312420311,885.1048980653138
2021-08-17 10:00:00,3372.502748145507,1061.6814656520455,658.1287620685782,1168.9672934401704,871.7871872091304,357.5521726531064,684.7379935995957,938.8178490534102,456.2480312420311,885.1048980653138
2021-08-17 11:00:00,3391.254902006025,1067.584741551736,658.1287620685782,1162.5034164453928,871.7871872091304,359.54027284322206,680.9516924865397,933.6265976549865,453.7251795167456,885.1048980653138
2021-08-17 12:00:00,3420.023275725414,1076.641175735999,658.1287620685782,1152.7247307353448,871.7871872091304,362.59029097373957,675.2236984949935,925.773166052243,453.7251795167456,885.1048980653138
2021-08-17 13:00:00,3461.330308886824,1089.644845349807,658.1287620685782,1138.968274566972,871.7871872091304,366.9696556639055,667.1656730492589,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 14:00:00,3527.5488480899085,1110.4907870745772,670.7193909143214,1117.5877583534768,871.7871872091304,373.9901340237815,654.6417539829968,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 15:00:00,3567.225837233091,1122.981310324516,678.2634752452412,1117.5877583534768,871.7871872091304,378.1966817220094,647.3604056886581,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 16:00:00,3571.510793193731,1124.3302368234042,679.0782061464366,1117.5877583534768,872.8343790255977,378.65097203038414,647.3604056886581,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 17:00:00,3569.9027289014334,1123.8240097919665,678.7724527893245,1117.5877583534768,872.4413874096476,378.48048532528264,647.3604056886581,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 18:00:00,3634.264611561537,1144.0854663474215,691.0100615638304,1117.5877583534768,888.1706591765445,385.30412127155984,647.3604056886581,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 19:00:00,3725.9182147039874,1172.9384989417094,708.4368503971286,1145.7725373470403,910.5696999233213,395.0212208211715,647.3604056886581,914.7251182043155,453.7251795167456,885.1048980653138
2021-08-17 20:00:00,3790.639343851833,1193.3130481663543,720.742765408011,1165.6751997487656,926.3867672207939,401.88294401949935,658.605391221736,930.6143672695379,461.60662088205635,885.1048980653138
2021-08-17 21:00:00,3780.3976291592894,1190.0889029313212,718.7954311721659,1162.5257276578993,923.883815052524,400.79711915485666,656.8259424533363,928.0999927870866,460.359431982661,885.1048980653138
2021-08-17 22:00:00,3839.5902958305505,1208.7230633162028,730.0501780363633,1180.7283096728822,938.3497924633549,407.0727156936819,667.1103841672953,942.6319862173287,467.5676426206464,885.1048980653138
2021-08-17 23:00:00,3873.3531806986252,1219.3517956756023,736.4697692452809,1191.110874193699,946.601036363863,410.6522510539585,672.9765233539154,950.9208849725372,471.67913141750597,885.1048980653138
2021-08-18 00:00:00,3860.1528534031563,1215.196263752657,733.9598917454184,1187.0515868911884,943.3750347793706,409.2527545800646,670.6830298468667,947.6801614112868,470.07165628609266,885.1048980653138
2021-08-18 01:00:00,3867.6848589707724,1217.567378413638,735.3920086073607,1189.3677851095126,945.2157665545499,410.0512965402209,671.991679661202,949.5292934335528,470.98886927396796,885.1048980653138
2021-08-18 02:00:00,3843.3126325206426,1209.8948743325052,730.7579339045516,1181.8729808407666,939.259486881642,407.4673572018677,667.7571223002737,943.545832059517,468.0209316585723,885.1048980653138
2021-08-18 03:00:00,3828.4664224481335,1205.2212099217566,727.9351123346643,1177.30756131072,935.6312512973575,405.89336451349726,665.1776645608229,939.9010388888379,466.2130284942706,885.1048980653138
2021-08-18 04:00:00,3748.8198396643415,1205.2212099217566,712.7913085792385,1177.30756131072,916.1665822396345,397.4492472375663,651.3394530995103,920.3475420987154,456.51403404805404,885.1048980653138
2021-08-18 05:00:00,3750.5931697682527,1205.2212099217566,713.1284851679707,1177.30756131072,916.5999628367208,397.6372553961462,651.6475606932188,920.7829004440794,456.72998203010155,885.1048980653138
2021-08-18 06:00:00,3820.47251568748,1205.2212099217566,726.4151707252279,1177.30756131072,933.677636413505,405.0458518667457,663.7887616312871,937.9385086116848,465.23956730403205,885.1048980653138
2021-08-18 07:00:00,3783.4041486671317,1205.2212099217566,719.3670833362924,1177.30756131072,924.6185723414162,401.1158698460887,657.3483107867655,928.8381031678625,460.72555209716944,885.1048980653138
2021-08-18 08:00:00,3737.6275742725106,1205.2212099217566,710.6632389904572,1177.30756131072,913.4313268872538,396.2626451480765,649.3948507096785,917.5998043080375,455.15109145740166,885.1048980653138
2021-08-18 09:00:00,3777.9958517582995,1205.2212099217566,710.6632389904572,1177.30756131072,923.2968494775226,400.54248311981553,656.4086451582582,927.510348573118,460.0669545798767,885.1048980653138
2021-08-18 10:00:00,3888.550250559139,1205.2212099217566,710.6632389904572,1177.30756131072,950.3150178699497,412.2634418378876,675.6169412974322,954.6518153696828,473.5297606726996,859.9407022658077
2021-08-18 11:00:00,3836.49385204359,1205.2212099217566,710.6632389904572,1177.30756131072,937.5930587597553,406.74443124554176,666.572391921999,941.8717991316695,467.19057194111355,871.6090165192097
2021-08-18 12:00:00,3821.0862462120895,1205.2212099217566,710.6632389904572,1177.30756131072,933.8276247888327,405.1109194734713,663.8953943640794,938.0891814644742,465.3143045839204,875.1235690051743
2021-08-18 13:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,925.6491981386121,401.5629735226687,658.0810238720372,929.8734322637501,461.23909968708665,882.8555844742964
2021-08-18 14:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,909.5723618073044,394.58855792870577,646.6513581468305,913.723228699163,461.23909968708665,898.460197511979
2021-08-18 15:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,903.914937694057,392.13426741134475,642.6292691519814,908.0399867231145,461.23909968708665,904.0834814895226
2021-08-18 16:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,907.584225497343,392.13426741134475,645.2379125552526,908.0399867231145,461.23909968708665,900.4283469041193
2021-08-18 17:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,923.5902390070672,392.13426741134475,656.6172275049878,908.0399867231145,461.23909968708665,884.8237338664368
2021-08-18 18:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,943.8345452687909,392.13426741134475,671.0097142257499,908.0399867231145,461.23909968708665,865.8451504422279
2021-08-18 19:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1177.30756131072,963.2273345999141,392.13426741134475,684.7968235155581,908.0399867231145,461.23909968708665,848.4129701118438
2021-08-18 20:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1182.008173766461,967.0731931975517,393.6999340920755,687.5309981561129,908.0399867231145,461.23909968708665,845.0389997253177
2021-08-18 21:00:00,3787.621318896538,1205.2212099217566,710.6632389904572,1097.4746883704347,897.9111776815697,365.5437602452063,638.3609561193069,908.0399867231145,461.23909968708665,845.0389997253177
2021-08-18 22:00:00,3718.5852800287907,1183.2539404174674,697.710155548864,1097.4746883704347,881.5451722805152,372.33012961413874,650.2122136432338,891.4893660197891,452.8322084663458,829.6366824612478
2021-08-18 23:00:00,3745.497634163675,1191.817452258122,702.7596626532139,1097.4746883704347,887.9251404877059,372.33012961413874,645.5402733390181,897.9413029041361,456.1094711456176,835.6409756319867
2021-08-19 00:00:00,3699.278591192895,1177.1105514883016,694.0876830609608,1097.4746883704347,876.9682385666611,372.33012961413874,653.6056982312816,886.8608026027573,450.48112871817244,825.3292547518046
2021-08-19 01:00:00,3689.9177723633716,1174.1319386741611,692.3313327637959,1097.4746883704347,874.7491191902473,372.33012961413874,655.2638068679868,884.6166506429848,449.34121126451276,823.2408049532869
2021-08-19 02:00:00,3624.392040556695,1153.2816489751742,680.0368806836393,1097.4746883704347,859.2152835553478,372.33012961413874,667.1103841672953,868.907586924574,441.36178908889417,808.621656363661
2021-08-19 03:00:00,3624.977091733541,1153.4678122760583,680.1466525772123,1097.4746883704347,859.3539785163739,372.33012961413874,667.0027162550668,869.0478464220599,441.433033929748,808.7521844760685
2021-08-19 04:00:00,3651.8894458684267,1162.0313241167137,685.1961596815623,1097.4746883704347,865.7339467235648,369.58626771695015,662.0872845107967,875.4997833064073,444.71029660901996,814.7564776468078
2021-08-19 05:00:00,3656.5698552831886,1163.520630523784,686.074334830145,1097.4746883704347,866.8435064117717,369.1131972942725,661.2398127866229,876.6218592862937,445.2802553358498,815.8007025460666
2021-08-19 06:00:00,3661.2502646979506,1165.0099369308543,686.9525099787273,1097.4746883704347,867.9530660999787,368.64133638370146,660.3945078166176,877.74393526618,445.8502140626796,816.8449274453255
2021-08-19 07:00:00,3681.142004710692,1171.3394891609041,690.6847543602034,1097.4746883704347,872.668694774859,368.64133638370146,656.8259424533363,882.5127581806977,448.2725386517067,821.2828832671763
2021-08-19 08:00:00,3670.0260323506295,1167.802386444111,688.5990883823196,1097.4746883704347,870.0334905153668,368.64133638370146,658.8153722168651,879.8478277284669,446.91888667548557,821.2828832671763
2021-08-19 09:00:00,3621.46678467247,1152.3508324707557,679.4880212157755,1097.4746883704347,858.5218087502187,368.64133638370146,667.6492455438438,868.2062894371453,441.0055648846256,821.2828832671763
2021-08-19 10:00:00,3621.46678467247,1151.9785058689877,679.2684774286296,1097.4746883704347,858.2444188281667,368.64133638370146,667.8650339231407,867.9257704421733,440.863075202918,821.2828832671763
2021-08-19 11:00:00,3621.46678467247,1154.5847920813615,680.8052839386494,1097.4746883704347,860.1861482825294,368.64133638370146,667.8650339231407,867.9257704421733,441.8605029748704,821.2828832671763
2021-08-19 12:00:00,3621.46678467247,1152.9093223734073,680.8052839386494,1097.4746883704347,858.9378936332964,368.64133638370146,667.8650339231407,867.9257704421733,441.8605029748704,821.2828832671763
