Date,ZEC,ONG,BAND,RIF,TRX,HIVE,FUN,STRAX,TRU,BTC
2021-03-11 01:00:00,1428.7639131109406,1877.6074863354813,734.2514465346993,826.3777492710483,1298.311656230565,1025.2127744581958,677.2190955792024,865.4337686730756,1460.2927672976468,952.4110416362022
2021-03-11 02:00:00,1428.2839789782195,1876.976781771714,734.2514465346993,826.1001618510714,1298.311656230565,1024.8683966367453,677.2190955792024,865.4337686730756,1460.2927672976468,952.0911185452932
2021-03-11 03:00:00,1445.1120670957832,1899.0913830297018,734.2514465346993,835.8333007241328,1298.311656230565,1036.9434292922592,677.2190955792024,865.4337686730756,1460.2927672976468,963.308686952307
2021-03-11 04:00:00,1454.8362472917972,1911.8703966700702,734.2514465346993,841.4576352066513,1298.311656230565,1043.921036765827,681.776112759765,865.4337686730756,1460.2927672976468,969.7908051697095
2021-03-11 05:00:00,1442.4158100587413,1895.5481017700204,734.2514465346993,834.2738220717949,1298.311656230565,1035.0087239625454,675.9555556824356,865.4337686730756,1460.2927672976468,961.5113676404152
2021-03-11 06:00:00,1461.9224361073266,1921.182698756882,734.2514465346993,845.5561911056006,1298.311656230565,1049.005747563208,685.0968949260924,865.4337686730756,1460.2927672976468,974.5144438402398
2021-03-11 07:00:00,1468.6551397449177,1930.0304689428567,734.2514465346993,849.450295952095,1298.311656230565,1053.836814272382,688.2520242562457,865.4337686730756,1460.2927672976468,979.0024500291307
2021-03-11 08:00:00,1488.7091341838689,1956.3843890999804,734.2514465346993,849.450295952095,1298.311656230565,1068.2266032984508,697.6498753197901,865.4337686730756,1460.2927672976468,992.3704008552273
2021-03-11 09:00:00,1454.0070917878124,1910.7807634792177,734.2514465346993,849.450295952095,1298.311656230565,1043.326074360284,681.3875477804195,865.4337686730756,1460.2927672976468,969.2380918417889
2021-03-11 10:00:00,1439.404673465863,1891.5910221172621,734.2514465346993,849.450295952095,1298.311656230565,1032.8480760960022,674.5444546014014,865.4337686730756,1460.2927672976468,959.5041502739801
2021-03-11 11:00:00,1426.766312427099,1874.9823430460463,734.2514465346993,849.450295952095,1298.311656230565,1023.7793915734883,674.5444546014014,865.4337686730756,1460.2927672976468,951.0794451907625
2021-03-11 12:00:00,1417.25506541353,1862.4831551583995,734.2514465346993,849.450295952095,1298.311656230565,1016.954574786153,674.5444546014014,865.4337686730756,1460.2927672976468,944.7392677882352
2021-03-11 13:00:00,1423.2640687592168,1870.3798759278304,734.2514465346993,849.450295952095,1298.311656230565,1021.2663487155118,674.5444546014014,865.4337686730756,1460.2927672976468,948.7448568734187
2021-03-11 14:00:00,1438.3496889276066,1890.204616113568,742.0340068294798,849.450295952095,1298.311656230565,1032.0910695566074,674.5444546014014,865.4337686730756,1460.2927672976468,958.8008997832794
2021-03-11 15:00:00,1397.9182702744636,1890.204616113568,721.1757358429853,849.450295952095,1298.311656230565,1003.079413738386,694.0540281037141,865.4337686730756,1460.2927672976468,931.8494005181384
2021-03-11 16:00:00,1384.6408918593738,1890.204616113568,714.3260341456979,849.450295952095,1298.311656230565,993.5522008534897,700.7093407019687,865.4337686730756,1460.2927672976468,922.9987277859447
2021-03-11 17:00:00,1389.088992296034,1890.204616113568,716.6207763875902,849.450295952095,1294.1542403435856,993.5522008534897,698.4655495974143,865.4337686730756,1460.2927672976468,922.9987277859447
2021-03-11 18:00:00,1409.503228315412,1890.204616113568,727.1523303389217,849.450295952095,1275.410636514151,993.5522008534897,688.3494744480672,865.4337686730756,1460.2927672976468,922.9987277859447
2021-03-11 19:00:00,1409.503228315412,1890.204616113568,727.1523303389217,849.450295952095,1275.410636514151,993.5522008534897,688.3494744480672,865.4337686730756,1460.2927672976468,922.9987277859447
2021-03-11 20:00:00,1342.666619257353,1890.204616113568,692.6718161746479,849.450295952095,1338.8993096356562,993.5522008534897,722.6148267396532,865.4337686730756,1460.2927672976468,922.9987277859447
2021-03-11 21:00:00,1349.6988907263228,1880.356173558164,689.062821395358,845.0244457705649,1331.9233067066566,993.5522008534897,718.8498213269263,860.9246405693638,1452.6842738519092,922.9987277859447
2021-03-11 22:00:00,1370.8763263035441,1851.3082419806067,678.4181095210884,831.9704230129199,1311.347621299909,993.5522008534897,707.7449568772668,847.6249900008389,1430.2430608604395,922.9987277859447
2021-03-11 23:00:00,1378.58037568945,1840.962403336545,674.6268422781977,827.3210450444435,1304.0192949906561,993.5522008534897,703.7897996760182,842.888128154515,1422.2503000689571,922.9987277859447
2021-03-12 00:00:00,1348.2722985154298,1882.3457579127905,689.7919112497598,845.9185569183485,1333.3326002276663,993.5522008534897,719.6104284810123,861.8355755398104,1454.221343234886,922.9987277859447
2021-03-12 01:00:00,1348.2722985154298,1907.3150415633618,698.9419889225053,857.1396518230365,1351.0192339163432,993.5522008534897,729.1560482647949,873.2678094189189,1473.511563991252,935.2422898129118
2021-03-12 02:00:00,1348.2722985154298,1919.8494229975136,703.5352550052382,862.7725520540753,1359.8977830987071,993.5522008534897,733.9478733355386,879.0066997327345,1483.1951011040098,941.3884603921864
2021-03-12 03:00:00,1348.2722985154298,1905.0270195555406,698.103535589943,856.111424003085,1349.3985463671813,993.5522008534897,728.2813500375956,872.220234202905,1471.743934200828,934.1203697865362
2021-03-12 04:00:00,1348.2722985154298,1939.3473496728598,710.6803355783779,871.5348413023572,1373.7088596046058,1011.451705255289,741.4018234455837,887.933862443114,1498.2583810571878,950.9491701821684
2021-03-12 05:00:00,1348.2722985154298,1917.5614009896924,702.6968016726759,861.7443242341237,1358.2770955495455,1000.0894111567558,733.0731751083393,877.9591245167206,1481.4274713135858,940.2665403658108
2021-03-12 06:00:00,1348.2722985154298,1900.55045475763,696.4630834175385,854.0996739205715,1346.2276359449093,991.217482888038,726.5699839409019,870.1706305193998,1468.2855280891297,931.9253088653671
2021-03-12 07:00:00,1348.2722985154298,1892.9900342100461,693.6925419708108,850.7020515589925,1340.8723205650704,987.2744036574966,723.6796767553739,866.7090776317013,1462.4446644338152,928.2180948651697
2021-03-12 08:00:00,1348.2722985154298,1876.575963284372,687.677550671994,843.3256345897753,1329.245649016737,978.7137711175056,717.4046677341622,859.1938641255144,1462.4446644338152,920.1695381542153
2021-03-12 09:00:00,1348.2722985154298,1870.60721022049,685.4902811087878,840.6433011464236,1325.0177684537066,975.6008138302361,715.1228462719033,856.4610592141737,1462.4446644338152,917.2427902593226
2021-03-12 10:00:00,1348.2722985154298,1866.8269999466982,684.105010385424,838.9444899656339,1322.3401107637874,973.6292742149653,716.5709262121322,854.7302827703245,1462.4446644338152,915.389183259224
2021-03-12 11:00:00,1348.2722985154298,1874.4868997120134,686.912006324872,842.3868178846024,1327.7658908196765,977.6242360669614,713.6427321178618,858.2373824065453,1462.4446644338152,919.145176391003
2021-03-12 12:00:00,1348.2722985154298,1820.1712468306905,667.0078532996963,817.9775835501016,1289.2921776961002,949.2963247528095,734.9385145814545,833.3688577133448,1462.4446644338152,892.5117705474806
2021-03-12 13:00:00,1348.2722985154298,1823.7524986690198,668.3202150376202,819.5869836161128,1291.8289060339187,951.1640991251713,733.4953363495811,835.0085406601493,1462.4446644338152,894.2678192844163
2021-03-12 14:00:00,1348.2722985154298,1823.7524986690198,673.7154799601952,826.2034061097137,1302.2576780893935,958.8427271004358,727.6213409067079,841.7494594414565,1450.7330790035785,901.4871307584847
2021-03-12 15:00:00,1348.2722985154298,1823.7524986690198,697.9577176190629,855.9326017735286,1349.11668766298,993.3446703676722,702.3487935494028,872.0380472088159,1400.3446167901975,901.4871307584847
2021-03-12 16:00:00,1338.6246799582057,1823.7524986690198,692.9634521164089,849.8079404112087,1339.4630270440607,986.2367512284069,707.4107002628685,865.7981426612547,1410.4370578707521,901.4871307584847
2021-03-12 17:00:00,1343.6949612437536,1823.7524986690198,695.5881755922561,853.0267405432306,1344.5364837196967,989.97229997313,704.7413658244783,869.0775085548634,1405.1149328161591,901.4871307584847
2021-03-12 18:00:00,1322.9913126610977,1823.7524986690198,684.8705547325463,839.8833066708074,1323.8198689608485,974.71880926551,715.7699473730169,855.6867644892941,1427.1037437092207,901.4871307584847
2021-03-12 19:00:00,1307.0762630703482,1823.7524986690198,676.6318393778033,839.8833066708074,1307.894852173434,962.9933368167951,724.4852109960061,845.393199323244,1444.4802560780738,901.4871307584847
2021-03-12 20:00:00,1342.4978114957773,1823.7524986690198,694.9684492160144,839.8833066708074,1343.3385842268383,989.0902954084039,705.3698070340363,868.3032138299835,1406.3679203244403,901.4871307584847
2021-03-12 21:00:00,1342.286549775546,1823.7524986690198,694.8590857378541,839.8833066708074,1343.127190198687,988.9346475440403,705.4808247886716,868.1665735844165,1406.5892677753072,901.4871307584847
2021-03-12 22:00:00,1366.5816476021323,1823.7524986690198,707.4358857262891,839.8833066708074,1367.4375034361112,1006.8341519458395,692.9387818868839,883.8802018246255,1381.5829142051493,901.4871307584847
2021-03-12 23:00:00,1431.4389957131068,1823.7524986690198,741.0104735215027,879.743789276384,1432.3354700786272,1054.6180463054254,661.5422837259244,925.8287572137054,1318.9845049965625,901.4871307584847
2021-03-13 00:00:00,1416.228151856461,1804.372829277938,733.1363030939606,870.3954024763788,1417.1151000517177,1043.411400071255,654.5125629956246,915.9906595328786,1304.9686318682473,891.9076935447375
2021-03-13 01:00:00,1432.0727808738,1824.5599848936477,741.3385639559833,880.1333053930505,1432.9696521630813,1055.0849898985152,661.8351887563533,926.238677950406,1319.5684997102417,901.8862739757236
2021-03-13 02:00:00,1472.7054517315985,1876.32882396149,762.3728062554821,905.1056164282489,1473.6277702442233,1085.0212624777566,680.6136557072001,952.5191518477993,1357.0090496872685,927.4757891254088
2021-03-13 03:00:00,1503.620083458762,1915.7162075850304,778.3763285596067,924.1053470078884,1504.5617630303952,1107.7977332962778,694.9009121914664,972.5141744491089,1385.4950140545384,946.9451082774223
2021-03-13 04:00:00,1526.154666950088,1944.42682890515,790.0417662300389,937.9548089338214,1527.1104593665566,1124.4001721617144,705.3153132733914,987.0891339762588,1406.2592705409302,961.1368671126025
2021-03-13 05:00:00,1553.0553259928593,1978.7001331060437,803.9673824491177,954.487604107904,1554.02796561785,1144.21933355733,717.7475045649398,1004.4879919117948,1431.0466017215615,978.0782792220994
2021-03-13 06:00:00,1597.9132312552813,2035.852213671409,827.1888943118225,982.0566892542148,1598.9139642620223,1177.2685634238405,738.4786717186475,1033.5012707205287,1472.3804497897868,1006.3287491533807
2021-03-13 07:00:00,1607.9129526795568,2048.5925518822114,832.3654322780766,988.2023879838473,1608.9199482611934,1184.6358956703775,743.1000621987517,1039.968909010701,1481.5945886056227,1012.6263421364919
2021-03-13 08:00:00,1575.0265448969028,2006.6929888931613,815.3411841777895,967.990829485689,1576.012944545608,1160.4067114511308,727.9015456198173,1018.6985774507666,1451.2917517957944,991.9152440864005
2021-03-13 09:00:00,1556.4355135165583,1983.006726304062,805.7171980996827,956.5650233967941,1557.4102700682743,1146.7096993871455,719.3096647272288,1006.6742358408674,1434.1612401945206,980.2070430473766
2021-03-13 10:00:00,1511.5776082541363,1925.8546457386972,782.4956862369779,928.9959382504833,1512.5242714241022,1113.660469520635,698.5784975735211,977.6609570321336,1392.8273921262953,951.9565731160951
2021-03-13 11:00:00,1556.505934089969,1983.0964469956878,805.753652592403,956.6083029653129,1557.4807347443252,1146.7615820086,719.34220973061,1006.7197825893899,1392.8273921262953,951.9565731160951
2021-03-13 12:00:00,1567.6323846888113,1997.2723162724965,811.5134624421788,963.446474791242,1568.6141535603047,1154.9590361984094,724.4843202648103,1013.9161688559202,1392.8273921262953,951.9565731160951
2021-03-13 13:00:00,1551.224391084189,1976.3673951237838,803.0195656383951,953.3623353264219,1552.1958840405368,1142.870385399513,716.9013344770334,1003.3037764502137,1392.8273921262953,951.9565731160951
2021-03-13 14:00:00,1542.7739222749415,1965.6009121287389,798.6450265119829,948.168787104197,1560.6979611851807,1136.6444708249742,712.9959340713115,1008.7993238837552,1392.8273921262953,951.9565731160951
2021-03-13 15:00:00,1542.7739222749415,2024.6371272182357,822.6320827218094,976.6467431893968,1515.1897072429738,1136.6444708249742,734.4105462960202,979.3838335391879,1392.8273921262953,951.9565731160951
2021-03-13 16:00:00,1542.7739222749415,2031.9045032398915,825.5848966321378,980.1523882393986,1515.1897072429738,1136.6444708249742,737.0466915698826,975.8809373270328,1392.8273921262953,951.9565731160951
2021-03-13 17:00:00,1542.7739222749415,2013.8706442231914,818.2575435953976,971.4531949671723,1515.1897072429738,1136.6444708249742,730.5051458902985,984.6197802568522,1392.8273921262953,951.9565731160951
2021-03-13 18:00:00,1552.1785503981775,2001.6686301621403,813.2997325854637,965.5671736486505,1515.1897072429738,1136.6444708249742,726.0790254304802,990.621944762228,1392.8273921262953,951.9565731160951
2021-03-13 19:00:00,1509.946082645127,2057.6543417363746,836.047336042807,965.5671736486505,1515.1897072429738,1136.6444708249742,746.3871075402345,963.6685963044088,1392.8273921262953,926.0552518627402
2021-03-13 20:00:00,1489.8082713553322,2085.467756140241,847.3482287860385,965.5671736486505,1515.1897072429738,1152.0085497451687,756.4760585883496,950.8163649821593,1392.8273921262953,913.7046612553814
2021-03-13 21:00:00,1485.14403479793,2092.017366628894,850.009406754606,968.5996294943035,1515.1897072429738,1155.6265425231502,758.8518438351639,950.8163649821593,1397.2016994583046,910.8440685431265
2021-03-13 22:00:00,1517.2897278790408,2047.6953449659577,832.0008873508756,948.078626922352,1515.1897072429738,1131.1431393406463,742.7746121649416,950.8163649821593,1367.6002224444344,930.5591353555661
2021-03-13 23:00:00,1525.1752239323207,2047.6953449659577,832.0008873508756,948.078626922352,1515.1897072429738,1125.2948770419919,738.9343017659818,955.7578462007406,1360.5294242913242,935.395337864791
2021-03-14 00:00:00,1536.5445027902265,2047.6953449659577,832.0008873508756,948.078626922352,1515.1897072429738,1116.9685374981445,733.466741197971,962.8824554283096,1350.4625252258786,942.3681566410827
2021-03-14 01:00:00,1538.2508644004683,2047.6953449659577,832.0008873508756,948.078626922352,1515.1897072429738,1115.729498875548,732.6531161134454,963.9517545303759,1348.9644747697107,943.4146742279711
2021-03-14 02:00:00,1581.0932088112197,2047.6953449659577,832.0008873508756,948.078626922352,1515.1897072429738,1115.729498875548,712.8006640510256,990.7991004468912,1312.412043639224,969.6900349840233
2021-03-14 03:00:00,1600.1618899026546,2047.6953449659577,842.0351848232007,959.5128731044481,1533.4635630532614,1129.1856884789177,712.8006640510256,1002.7485743721558,1296.772396876835,981.3849242742981
2021-03-14 04:00:00,1589.1470542601687,2033.5998788678019,836.2389718121646,952.9079935227091,1522.9078503985872,1121.4128532133566,707.8940466581726,995.8460785639858,1296.772396876835,974.6294867706887
2021-03-14 05:00:00,1585.2187438490887,2028.5728981647192,834.1718212295209,950.5524416046401,1519.1432807523747,1118.6407637616048,706.1441597952961,993.3843853507815,1296.772396876835,972.2202401565615
2021-03-14 06:00:00,1595.8112193264215,2042.1278783598286,839.7457804036351,956.904059301998,1529.2942381583237,1126.115552275219,710.8626345957715,1000.0222072805446,1296.772396876835,978.7166426829531
2021-03-14 07:00:00,1568.4181103937383,2007.0734616788934,825.3310129425646,940.4781958808534,1503.0429352794795,1106.7850665506708,698.6602278512723,982.856193577056,1296.772396876835,961.9163524715832
2021-03-14 08:00:00,1568.4181103937383,2021.1710358224987,825.3310129425646,947.0840632544291,1513.6002265922746,1114.5590642815168,703.5675790525994,989.7597216870155,1287.7274696102456,968.6728002836982
2021-03-14 09:00:00,1568.4181103937383,2118.876109802442,825.3310129425646,992.8668875802504,1586.768909249097,1168.4377682113538,737.5786157945988,1037.6055225202167,1228.3481094380243,1015.499241953719
2021-03-14 10:00:00,1568.4181103937383,2107.4891786944536,820.8956486745992,987.5311783351575,1578.241545062806,1162.1585335222453,733.614836673241,1032.0293859317933,1228.3481094380243,1010.041905465358
2021-03-14 11:00:00,1568.4181103937383,2080.1847139092283,810.2601889255411,974.7368017111844,1557.7939711794406,1147.1016985575861,724.1101802904869,1018.6584940143557,1228.3481094380243,996.9558816232495
2021-03-14 12:00:00,1568.4181103937383,2113.3184682344545,823.1662360952262,990.2626776123494,1582.6069420590213,1165.3730499486028,735.6440064251152,1034.8839667121854,1228.3481094380243,1012.8356691411169
2021-03-14 13:00:00,1568.4181103937383,2128.74933758026,829.1767692117403,997.4933029184493,1594.1627020240967,1173.8822829597086,741.0154763283971,1042.4404043804495,1237.3171689871706,1020.2311162136755
2021-03-14 14:00:00,1568.4181103937383,2143.7847690198,835.0332738948672,1004.5386331988466,1605.422329255267,1182.1734548097459,746.2492946992521,1049.8031976192644,1246.0563836682275,1027.4370444690671
2021-03-14 15:00:00,1568.4181103937383,2135.9316990605034,831.9743965238731,1000.8588271486649,1599.5413779358757,1177.8429403948642,743.5156490445962,1045.9575793120844,1241.491854572031,1023.6733574116777
2021-03-14 16:00:00,1568.4181103937383,2129.670076913124,829.5354096828527,997.9247446584659,1594.8522187637266,1174.390017511162,741.3359847524144,1042.8912869082958,1237.8523407730645,1020.6723926480239
2021-03-14 17:00:00,1568.4181103937383,2103.387837498019,819.2981205943039,985.6093642896028,1575.1701617636043,1159.896880784709,732.1871639798859,1030.0209748427858,1222.5760160815419,1008.0762837583102
2021-03-14 18:00:00,1568.4181103937383,2117.964678124948,824.9759979295894,992.4398072386062,1586.0863627603894,1167.9351662941383,737.2613473559356,1037.1591979155864,1231.0486788130731,1015.0624263356156
2021-03-14 19:00:00,1568.4181103937383,2110.1988076384896,821.9510859371809,988.8008612787313,1580.270712763601,1163.6527373510596,734.5580557489639,1033.3562808565625,1226.534833657425,1011.3405307723848
2021-03-14 20:00:00,1568.4181103937383,2107.1885382980636,820.7785451583833,987.3903037020143,1578.016403615579,1161.9927477114722,733.5101840574533,1031.8821634801627,1224.785140599426,1009.8978196015256
2021-03-14 21:00:00,1568.4181103937383,2068.339554744843,805.6463386082052,969.1863751156758,1548.9234524170647,1140.5697775669662,719.9868924493926,1012.8579649002478,1202.2045044016768,991.278933312489
2021-03-14 22:00:00,1568.4181103937383,2146.796577870763,836.2064143339212,969.1863751156758,1548.9234524170647,1183.8342934004581,747.2977022928129,1012.8579649002478,1247.8069715534314,991.278933312489
2021-03-14 23:00:00,1568.4181103937383,2082.1394991499446,811.021604317098,969.1863751156758,1548.9234524170647,1148.179649690939,724.7906390418757,1012.8579649002478,1210.2256029134016,991.278933312489
2021-03-15 00:00:00,1592.8106487830787,2050.2533062093216,811.021604317098,969.1863751156758,1548.9234524170647,1130.5962563325738,724.7906390418757,1012.8579649002478,1191.692028629866,991.278933312489
2021-03-15 01:00:00,1600.990623892495,2039.777903816261,811.021604317098,969.1863751156758,1548.9234524170647,1130.5962563325738,724.7906390418757,1018.059558039136,1185.6032914525167,991.278933312489
2021-03-15 02:00:00,1590.3050708216356,2053.4835477482984,811.021604317098,969.1863751156758,1548.9234524170647,1130.5962563325738,724.7906390418757,1011.2646841189668,1193.5695786286344,991.278933312489
2021-03-15 03:00:00,1558.837959364692,2094.935704647486,811.021604317098,969.1863751156758,1548.9234524170647,1130.5962563325738,724.7906390418757,991.2549519540548,1217.663286853209,991.278933312489
2021-03-15 04:00:00,1560.827683039956,2092.265106723715,811.021604317098,969.1863751156758,1548.9234524170647,1130.5962563325738,724.7906390418757,992.52020433919,1216.111024872801,991.278933312489
2021-03-15 05:00:00,1536.1403707727986,2092.265106723715,811.021604317098,969.1863751156758,1524.4244270837446,1130.5962563325738,724.7906390418757,976.8217025236265,1216.111024872801,975.6000644428153
2021-03-15 06:00:00,1515.1377319783517,2092.265106723715,811.021604317098,969.1863751156758,1503.5819726956965,1130.5962563325738,724.7906390418757,963.4662606805357,1216.111024872801,962.2613252551828
2021-03-15 07:00:00,1492.9559976726375,2061.634182739092,799.148184915374,969.1863751156758,1481.5694156051613,1130.5962563325738,735.5592842045986,949.3610396462534,1216.111024872801,948.1737445692971
2021-03-15 08:00:00,1476.227580106534,2038.533784916802,790.1938121439741,969.1863751156758,1464.968583513628,1130.5962563325738,743.8945456619891,938.72354737123,1216.111024872801,937.5495558128317
2021-03-15 09:00:00,1478.6594645985228,2041.8919925297341,791.4955491547945,970.7829780698901,1467.3819203375076,1130.5962563325738,742.6710958734593,940.2699669530617,1216.111024872801,939.094041402979
2021-03-15 10:00:00,1467.9739115276636,2027.1362318062445,785.7757956224023,963.7676014528885,1456.7778645962194,1130.5962563325738,748.077085276153,933.4750930328925,1216.111024872801,932.3076653250604
2021-03-15 11:00:00,1480.3544143959693,2044.2325614720805,792.40282040476,971.8957619470694,1469.063942972332,1130.5962563325738,741.8207655665555,933.4750930328925,1216.111024872801,940.1705010567174
2021-03-15 12:00:00,1486.5446658301223,2052.7807263049986,792.40282040476,975.9598421941599,1475.2069821603886,1130.5962563325738,738.7316844487885,933.4750930328925,1216.111024872801,944.1019189225461
2021-03-15 13:00:00,1473.2061478589117,2034.3614663674007,792.40282040476,967.2027168998337,1461.970195338505,1130.5962563325738,745.4202160322629,933.4750930328925,1216.111024872801,935.6306494735582
2021-03-15 14:00:00,1473.2061478589117,2019.4021779097948,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,750.942125514058,933.4750930328925,1216.111024872801,928.7506682083582
2021-03-15 15:00:00,1473.2061478589117,2014.008692955692,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,752.9531372189866,933.4750930328925,1216.111024872801,926.2701307453951
2021-03-15 16:00:00,1473.2061478589117,2021.539219118024,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,750.1482778102677,929.9977632123826,1216.111024872801,929.7335226748153
2021-03-15 17:00:00,1473.2061478589117,2006.8903841968781,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,744.7124207246859,923.2586489862057,1216.111024872801,936.5198987527338
2021-03-15 18:00:00,1473.2061478589117,1994.0352841640365,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,739.9421787924407,917.3447324203771,1216.111024872801,942.5574333323991
2021-03-15 19:00:00,1473.2061478589117,2002.4871141806893,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,743.0784650793341,921.2329493474607,1216.111024872801,938.5792128729297
2021-03-15 20:00:00,1473.2061478589117,1998.4014226314778,792.40282040476,960.0905764674254,1461.970195338505,1130.5962563325738,741.5623557452585,919.3533498986802,1216.111024872801,940.4981192122029
2021-03-15 21:00:00,1473.2061478589117,2022.6592418545147,802.0214906836732,960.0905764674254,1461.970195338505,1130.5962563325738,750.5638933565511,930.5130233813828,1216.111024872801,929.2186941447665
2021-03-15 22:00:00,1473.2061478589117,2023.1687534777336,802.2235213881629,960.0905764674254,1462.3384683485654,1130.5962563325738,750.7529617966127,930.7474213418295,1216.111024872801,928.9846811765624
2021-03-15 23:00:00,1473.2061478589117,2112.0162295034993,837.4531753462526,960.0905764674254,1526.55707679871,1130.5962563325738,783.7222856159128,971.6212036506772,1216.111024872801,889.9045154864806
2021-03-16 00:00:00,1473.2061478589117,2072.3437190514774,821.7222972460338,960.0905764674254,1497.8819412865453,1130.5962563325738,769.0006986634825,953.3700880490233,1216.111024872801,906.940659571738
2021-03-16 01:00:00,1473.2061478589117,2063.929515741354,818.3859112932951,960.0905764674254,1491.8001880172005,1130.5962563325738,765.8783748111714,949.4991810769374,1216.111024872801,910.6380644693626
2021-03-16 02:00:00,1473.2061478589117,2063.929515741354,828.3911495179298,960.0905764674254,1510.0383028951553,1130.5962563325738,775.2416782177175,961.1073543967317,1216.111024872801,899.6394549637705
2021-03-16 03:00:00,1473.2061478589117,2063.929515741354,822.8263061199693,966.5837496513172,1499.8943911869922,1130.5962563325738,770.0338744678052,954.6509697299491,1216.111024872801,905.7237921370767
2021-03-16 04:00:00,1473.2061478589117,2063.929515741354,829.6860502310154,958.5921518865274,1512.3987212510774,1130.5962563325738,776.4534982649524,962.6097106197361,1216.111024872801,898.2353771545461
2021-03-16 05:00:00,1473.2061478589117,2063.929515741354,804.9812788045926,988.0112211581594,1467.3654647515636,1130.5962563325738,753.333781846265,933.9469979381213,1216.111024872801,925.8021048089868
2021-03-16 06:00:00,1473.2061478589117,2063.929515741354,798.482332566124,996.0527664089794,1455.518817483235,1130.5962563325738,747.2518071758582,926.4068581994771,1216.111024872801,933.3373223851585
2021-03-16 07:00:00,1473.2061478589117,2063.929515741354,793.4294023635282,1002.3960971347809,1446.3080501395525,1130.5962563325738,742.5230723354908,920.5444001302495,1216.111024872801,939.2812517775418
2021-03-16 08:00:00,1473.2061478589117,2063.929515741354,799.7656793587969,1002.3960971347809,1457.8581746986779,1130.5962563325738,748.4528146007516,927.8958094532384,1225.8228105561145,931.8396393886522
2021-03-16 09:00:00,1473.2061478589117,2063.929515741354,807.6761184901671,1002.3960971347809,1472.2777711514418,1130.5962563325738,755.8557209587099,937.0735767798111,1237.9473577566441,931.8396393886522
2021-03-16 10:00:00,1473.2061478589117,2063.929515741354,808.9892128249579,1002.3960971347809,1474.6713538713955,1130.5962563325738,757.0845673271842,938.5970414171609,1239.9599734884032,931.8396393886522
2021-03-16 11:00:00,1473.2061478589117,2063.929515741354,817.8394800222727,1002.3960971347809,1490.8041221494957,1130.5962563325738,765.3670025013337,948.8652062770406,1253.5250209641626,931.8396393886522
2021-03-16 12:00:00,1473.2061478589117,2063.929515741354,810.4303072085528,1002.3960971347809,1477.2982623295336,1130.5962563325738,758.4332012775329,940.2690129384148,1242.1687784086034,931.8396393886522
2021-03-16 13:00:00,1473.2061478589117,2063.929515741354,803.5594810271318,1002.3960971347809,1464.773731239941,1130.5962563325738,752.0032064342432,932.2974145243224,1231.637674514142,931.8396393886522
2021-03-16 14:00:00,1473.2061478589117,2063.929515741354,783.5901124961193,1002.3960971347809,1428.3724353255582,1130.5962563325738,733.3150700605759,909.1287616856439,1201.0300752016256,931.8396393886522
2021-03-16 15:00:00,1473.2061478589117,2063.929515741354,785.0581608259944,1002.3960971347809,1431.0484769635,1130.5962563325738,734.6889285954229,910.8320054338101,1203.2801931751828,931.8396393886522
2021-03-16 16:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1464.9955210342039,1130.5962563325738,752.1170715540791,932.4385790245788,1231.8241638405211,931.8396393886522
2021-03-16 17:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1463.4444014445237,1130.5962563325738,752.1170715540791,931.4513243024088,1230.5199232717678,931.8396393886522
2021-03-16 18:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1450.6450226523402,1130.5962563325738,752.1170715540791,923.3047911546792,1219.7577169359909,931.8396393886522
2021-03-16 19:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1432.3195784974428,1130.5962563325738,761.7398398242497,911.6410346022193,1204.348983872304,931.8396393886522
2021-03-16 20:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1432.3195784974428,1130.5962563325738,750.8766365817523,924.8300743999788,1221.7727351908409,931.8396393886522
2021-03-16 21:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1432.3195784974428,1130.5962563325738,759.747626080816,914.031543944883,1207.5070333550486,931.8396393886522
2021-03-16 22:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1432.3195784974428,1130.5962563325738,759.747626080816,914.031543944883,1207.5070333550486,931.8396393886522
2021-03-16 23:00:00,1473.2061478589117,2063.929515741354,803.6811525782896,1002.3960971347809,1432.3195784974428,1130.5962563325738,744.9375842900064,914.031543944883,1231.5133796635505,931.8396393886522
2021-03-17 00:00:00,1473.2061478589117,2066.118863613787,803.6811525782896,1002.3960971347809,1432.3195784974428,1130.5962563325738,744.1482165803441,914.031543944883,1232.8197281493276,932.8281039250545
