Date,ATM,AXS,TFUEL,ASR,OG,WING,KNC,PSG,KAVA,TRU
2021-02-28 09:00:00,1015.2443900657427,1471.6212236510692,1013.540600063467,1060.315098408626,844.3629805515208,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 10:00:00,1015.2443900657427,1471.6212236510692,1011.963981352257,1058.6657193666567,843.0495270262181,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 11:00:00,1015.2443900657427,1471.6212236510692,1024.946638776763,1072.2475213031637,853.8651522885399,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 12:00:00,1015.2443900657427,1471.6212236510692,1049.5132325616864,1097.9478536874756,874.3311527121417,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 13:00:00,1015.2443900657427,1471.6212236510692,1011.0652566796532,1057.7255189054079,842.3008151904935,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 14:00:00,1015.2443900657427,1471.6212236510692,1070.7354611063151,1120.1494796966745,842.3008151904935,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 15:00:00,996.2700486731893,1471.6212236510692,1050.724023093022,1099.2145217235707,842.3008151904935,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 16:00:00,1019.8002812823812,1471.6212236510692,1075.5403675212933,1125.1761306447697,842.3008151904935,779.3977511274585,2006.028789281734,921.1420526681521,1283.733614155352,717.5652640282223
2021-02-28 17:00:00,1006.2536450593344,1471.6212236510692,1061.2533013482075,1110.2297220111761,831.112013870089,779.3977511274585,2006.028789281734,908.9059545553387,1283.733614155352,717.5652640282223
2021-02-28 18:00:00,988.2889427671325,1471.6212236510692,1042.306687133247,1090.4087290340935,816.2741248607347,779.3977511274585,2006.028789281734,892.6792059960989,1283.733614155352,717.5652640282223
2021-02-28 19:00:00,980.2121205333947,1471.6212236510692,1033.7884031975386,1081.4973296594678,809.6030990956983,779.3977511274585,2006.028789281734,885.3837573205351,1283.733614155352,717.5652640282223
2021-02-28 20:00:00,968.5586341295652,1471.6212236510692,1021.4979623340412,1068.6396898048351,799.9779388776469,779.3977511274585,2006.028789281734,874.8576606094563,1283.733614155352,717.5652640282223
2021-02-28 21:00:00,970.736149044425,1471.6212236510692,1023.7944955227421,1071.0422070930656,801.7764504308792,779.3977511274585,2006.028789281734,876.8245168608266,1283.733614155352,717.5652640282223
2021-02-28 22:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1062.6802893486404,795.5167636664177,779.3977511274585,2006.028789281734,869.9789094349669,1283.733614155352,717.5652640282223
2021-02-28 23:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1053.0494556034384,788.3071731911031,779.3977511274585,2006.028789281734,862.0944851894245,1283.733614155352,717.5652640282223
2021-03-01 00:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1051.1905863084633,786.915633609124,779.3977511274585,2006.028789281734,860.5726943947387,1283.733614155352,717.5652640282223
2021-03-01 01:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,777.6497277620039,779.3977511274585,2006.028789281734,850.4394790660612,1283.733614155352,717.5652640282223
2021-03-01 02:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,788.8302701872486,779.3977511274585,2006.028789281734,862.6665452326823,1283.733614155352,717.5652640282223
2021-03-01 03:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,790.2285955055509,779.3977511274585,2006.028789281734,864.1957569237662,1283.733614155352,717.5652640282223
2021-03-01 04:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,801.056076261579,779.3977511274585,2006.028789281734,876.0367140604125,1283.733614155352,717.5652640282223
2021-03-01 05:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,807.2208355628227,779.3977511274585,2006.028789281734,882.7785086004881,1283.733614155352,717.5652640282223
2021-03-01 06:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,807.2208355628227,779.3977511274585,2006.028789281734,871.9238656375936,1283.733614155352,717.5652640282223
2021-03-01 07:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1038.8128515372775,807.2208355628227,779.3977511274585,2006.028789281734,849.1433596771079,1283.733614155352,717.5652640282223
2021-03-01 08:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1037.9081593086364,807.2208355628227,779.3977511274585,2006.028789281734,849.8835151442486,1283.733614155352,717.5652640282223
2021-03-01 09:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1048.5382929951707,807.2208355628227,779.3977511274585,2006.028789281734,841.2673535368759,1283.733614155352,717.5652640282223
2021-03-01 10:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1047.181254652209,807.2208355628227,779.3977511274585,2006.028789281734,842.3575488114377,1283.733614155352,717.5652640282223
2021-03-01 11:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1052.1570619097356,807.2208355628227,779.3977511274585,2006.028789281734,838.3739146597069,1283.733614155352,717.5652640282223
2021-03-01 12:00:00,970.736149044425,1471.6212236510692,1015.8014535099613,1042.4316204518425,807.2208355628227,779.3977511274585,2006.028789281734,846.1955849418434,1283.733614155352,717.5652640282223
2021-03-01 13:00:00,970.736149044425,1471.6212236510692,1013.8217625005226,1044.4671779662851,807.2208355628227,779.3977511274585,2006.028789281734,844.546438067769,1283.733614155352,717.5652640282223
2021-03-01 14:00:00,970.736149044425,1471.6212236510692,983.3709093105256,1076.8099251402089,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,717.5652640282223
2021-03-01 15:00:00,970.736149044425,1471.6212236510692,993.3861445422048,1065.9536183965145,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,717.5652640282223
2021-03-01 16:00:00,970.736149044425,1471.6212236510692,1004.2533031375829,1054.4187924813389,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,717.5652640282223
2021-03-01 17:00:00,970.736149044425,1471.6212236510692,999.1098803302203,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,717.5652640282223
2021-03-01 18:00:00,970.736149044425,1471.6212236510692,1001.6749891372297,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,719.4075368498607
2021-03-01 19:00:00,970.736149044425,1471.6212236510692,993.5969650312845,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,713.6058631655878
2021-03-01 20:00:00,970.736149044425,1471.6212236510692,987.1028672206223,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,708.9417725566623
2021-03-01 21:00:00,970.736149044425,1471.6212236510692,991.7027958541438,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,712.2454622402563
2021-03-01 22:00:00,970.736149044425,1471.6212236510692,968.921543714282,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,695.883863252535
2021-03-01 23:00:00,970.736149044425,1471.6212236510692,999.5364857445373,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,717.8716539787041
2021-03-02 00:00:00,970.736149044425,1462.5660538047116,993.3861445422048,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,713.4544509306703
2021-03-02 01:00:00,970.736149044425,1468.1733358001293,997.1946537225585,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.733614155352,716.1897395604366
2021-03-02 02:00:00,970.736149044425,1482.0627416860045,1006.6284453294803,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1295.8781592043383,722.9651316354009
2021-03-02 03:00:00,970.736149044425,1467.8606924151634,996.9823039240656,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1283.460246690668,716.037228968537
2021-03-02 04:00:00,970.736149044425,1489.1064617804293,1011.412594345952,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,819.1798888882498,1302.0370098205613,726.401129236606
2021-03-02 05:00:00,970.736149044425,1493.6237944922227,1014.4808015660698,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,821.66494163894,1305.986851237135,728.6047296286564
2021-03-02 06:00:00,970.736149044425,1493.6237944922227,1014.4808015660698,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,821.66494163894,1305.986851237135,728.6047296286564
2021-03-02 07:00:00,970.736149044425,1473.50872415169,1000.8184906428841,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,810.5993385343539,1288.3987427232528,718.7923957324176
2021-03-02 08:00:00,970.736149044425,1460.0876533746257,991.7027958541438,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,803.2162053937108,1276.6636980426558,712.2454622402563
2021-03-02 09:00:00,970.736149044425,1477.9317777833635,1003.8226627846083,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,813.0325269433338,1292.2661488978083,712.2454622402563
2021-03-02 10:00:00,970.736149044425,1460.3969939791539,991.912902378689,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,803.386378318582,1276.9341776396982,712.2454622402563
2021-03-02 11:00:00,970.736149044425,1449.3426853619867,984.4047307038295,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,797.3052366828656,1267.2685699031495,712.2454622402563
2021-03-02 12:00:00,970.736149044425,1442.065650958495,979.462112809082,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,793.3020304735791,1260.9057151588654,712.2454622402563
2021-03-02 13:00:00,970.736149044425,1430.6919492697396,971.7370068965155,1059.8469458531858,807.2208355628227,779.3977511274585,2006.028789281734,787.0451858994826,1250.9608382024442,712.2454622402563
2021-03-02 14:00:00,970.736149044425,1451.4790085452955,985.8557378874317,1059.8469458531858,795.6603877309763,779.3977511274585,2006.028789281734,787.0451858994826,1269.136516837098,712.2454622402563
2021-03-02 15:00:00,970.736149044425,1513.9630598685717,1028.2953874868026,1059.8469458531858,762.8220141796452,779.3977511274585,2006.028789281734,787.0451858994826,1323.7709902173024,712.2454622402563
2021-03-02 16:00:00,970.736149044425,1492.3303337479124,1013.6022730520486,1059.8469458531858,773.8798338448894,779.3977511274585,2006.028789281734,787.0451858994826,1304.8558818920496,712.2454622402563
2021-03-02 17:00:00,970.736149044425,1507.0122019198966,1023.5743111559711,1059.8469458531858,766.3404113458593,779.3977511274585,2006.028789281734,787.0451858994826,1317.6933359115385,712.2454622402563
2021-03-02 18:00:00,970.736149044425,1507.0122019198966,1023.5743111559711,1059.8469458531858,766.3404113458593,779.3977511274585,2006.028789281734,787.0451858994826,1317.6933359115385,712.2454622402563
2021-03-02 19:00:00,970.736149044425,1507.0122019198966,1017.5676807710086,1059.8469458531858,770.8640648452775,779.3977511274585,2006.028789281734,787.0451858994826,1309.9607299411814,712.2454622402563
2021-03-02 20:00:00,970.736149044425,1507.0122019198966,1023.1269447612352,1059.8469458531858,766.6754967902606,779.3977511274585,2006.028789281734,787.0451858994826,1317.1174209919968,712.2454622402563
2021-03-02 21:00:00,970.736149044425,1507.0122019198966,1013.8217625005226,1059.8469458531858,773.7122911226886,779.3977511274585,2006.028789281734,787.0451858994826,1305.138440549887,712.2454622402563
2021-03-02 22:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,784.0999398991302,779.3977511274585,2006.028789281734,787.0451858994826,1287.8481449699523,712.2454622402563
2021-03-02 23:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,782.2569699549229,779.3977511274585,2006.028789281734,787.0451858994826,1290.882269963456,712.2454622402563
2021-03-03 00:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,786.4455380099397,779.3977511274585,2006.028789281734,787.0451858994826,1284.0070980953083,712.2454622402563
2021-03-03 01:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,781.4192563439194,779.3977511274585,2006.028789281734,787.0451858994826,1292.2661488978083,712.2454622402563
2021-03-03 02:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,786.1104525655381,779.3977511274585,2006.028789281734,787.0451858994826,1284.5544156989295,712.2454622402563
2021-03-03 03:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,800.3515839525951,779.3977511274585,2006.028789281734,787.0451858994826,1261.697575561938,712.2454622402563
2021-03-03 04:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,806.7182073962207,779.3977511274585,2006.028789281734,793.3059598296022,1251.7402530549066,712.2454622402563
2021-03-03 05:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,818.1111125058659,779.3977511274585,2006.028789281734,804.5094500203419,1234.3086869669012,712.2454622402563
2021-03-03 06:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,817.2733988948625,779.3977511274585,2006.028789281734,803.6856639769051,1235.5738660228328,712.2454622402563
2021-03-03 07:00:00,970.736149044425,1507.0122019198966,1000.3907904332079,1059.8469458531858,829.1689321711101,779.3977511274585,2006.028789281734,815.3834257937071,1217.8479123983386,712.2454622402563
2021-03-03 08:00:00,970.736149044425,1507.0122019198966,1016.561989308669,1059.8469458531858,842.5723499471638,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,712.2454622402563
2021-03-03 09:00:00,970.736149044425,1507.0122019198966,1011.5084896600872,1059.8469458531858,838.3837818921468,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,712.2454622402563
2021-03-03 10:00:00,970.736149044425,1507.0122019198966,1039.4038077202576,1059.8469458531858,861.5046775558392,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,712.2454622402563
2021-03-03 11:00:00,970.736149044425,1507.0122019198966,1048.297967101761,1059.8469458531858,868.8765573326685,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,718.3401336402118
2021-03-03 12:00:00,970.736149044425,1507.0122019198966,1018.9876691399879,1059.8469458531858,844.5828626135716,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,698.2554210721765
2021-03-03 13:00:00,970.736149044425,1507.0122019198966,1017.7748292243283,1059.8469458531858,843.5776062803676,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,697.4243295176371
2021-03-03 14:00:00,970.736149044425,1507.0122019198966,1023.8390288026262,1059.8469458531858,848.6038879463877,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,701.579787290334
2021-03-03 15:00:00,970.736149044425,1507.0122019198966,1035.1588680154491,1059.8469458531858,857.9862803896251,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,709.3366417993684
2021-03-03 16:00:00,970.736149044425,1499.399550423895,1040.4145076499742,1059.8469458531858,862.3423911668427,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,712.9380385357059
2021-03-03 17:00:00,970.736149044425,1501.4415342474301,1038.999527748371,1059.8469458531858,861.1695921114379,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,711.9684317220765
2021-03-03 18:00:00,970.736149044425,1511.7354526996648,1031.9246282403572,1059.8469458531858,855.3055968344146,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,707.1203976539302
2021-03-03 19:00:00,970.736149044425,1520.3722391709596,1026.062568648002,1059.8469458531858,850.446857890595,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,703.1034551403229
2021-03-03 20:00:00,970.736149044425,1497.9443878167297,1041.42520757969,1059.8469458531858,863.1801047778459,779.3977511274585,2006.028789281734,815.3834257937071,1198.4747103717193,713.6306148311552
2021-03-03 21:00:00,970.736149044425,1490.998741505369,1046.2765672423286,1059.8469458531858,867.201130110662,779.3977511274585,2006.028789281734,815.3834257937071,1192.9176406172908,716.9549810493129
2021-03-03 22:00:00,973.7368790260153,1486.4039842125944,1049.5108070174208,1063.1231342484045,869.8818136658726,779.3977511274585,2006.028789281734,815.3834257937071,1192.9176406172908,719.1712251947512
2021-03-03 23:00:00,992.1163501632552,1458.8675776997713,1069.3205256398605,1083.1897881691177,886.3010004415382,794.1090337951185,2006.028789281734,830.7739450016778,1192.9176406172908,732.7457205855612
2021-03-04 00:00:00,1005.4320894565618,1439.5466304853178,1083.6724646418322,1097.7278741728999,898.1965337177859,804.7672079727091,2006.028789281734,841.9242191217382,1192.9176406172908,742.5803039809441
2021-03-04 01:00:00,1007.1200000712059,1437.1339825012649,1085.4917245153213,1099.57073014521,899.7044182175916,806.1182441360654,2006.028789281734,843.3376341510414,1192.9176406172908,743.826941312753
2021-03-04 02:00:00,947.4804916871012,1527.5949101408928,1021.211208985364,1034.4564857902426,846.425832557779,758.3816330308013,2006.028789281734,793.3969697823206,1122.275590390792,699.7790889221654
2021-03-04 03:00:00,943.542033586264,1533.9712752995013,1016.9662692805555,1030.1564885215182,842.907435391565,758.3816330308013,2006.028789281734,790.0990013806127,1117.6105493380987,696.8702684812775
2021-03-04 04:00:00,986.1148902000747,1467.7461936157836,1062.852046089676,1076.6374113786806,880.9396333311169,758.3816330308013,2006.028789281734,825.7484693419323,1168.0374216695932,728.3132322946844
2021-03-04 05:00:00,973.5493334021658,1486.690326725446,1049.3086670314774,1062.9183724737031,869.714270943672,758.3816330308013,2006.028789281734,815.22637967934,1153.1537192633812,719.0327099356613
2021-03-04 06:00:00,1000.3683576126281,1446.8334244529042,1078.214685021364,1092.1993062559684,893.6728802183676,758.3816330308013,2006.028789281734,837.6839740338277,1184.9204273841024,738.8403919855167
2021-03-04 07:00:00,1001.8687226034235,1444.6666952511773,1079.8318049089105,1093.837400453578,895.0132219959731,758.3816330308013,2006.028789281734,838.9403429487643,1186.697585880367,739.948514058236
2021-03-04 08:00:00,969.7984209251784,1492.4404343515353,1079.8318049089105,1058.8231369796804,866.3634164996588,758.3816330308013,2006.028789281734,812.0854573919993,1148.7108230227211,716.2624047538635
2021-03-04 09:00:00,965.4848715766421,1499.108291769967,1079.8318049089105,1054.1136161615534,862.509933889043,758.3816330308013,2006.028789281734,808.473396761557,1143.6014923459613,713.0765537947956
2021-03-04 10:00:00,964.1720522096965,1501.1494818190604,1079.8318049089105,1052.6802837386454,862.509933889043,758.3816330308013,2006.028789281734,807.3740739609877,1142.0464786617306,712.1069469811664
2021-03-04 11:00:00,965.6724172004919,1498.8171462481625,1078.1540705062548,1054.3183779362548,862.509933889043,758.3816330308013,2006.028789281734,808.6304428759244,1143.8236371579949,713.2150690538857
2021-03-04 12:00:00,996.6174451356407,1452.2787892419626,1044.677325750227,1088.1040707619456,862.509933889043,758.3816330308013,1943.741482124887,834.543051746487,1180.4775311434423,736.0700868037189
2021-03-04 13:00:00,995.4921713925442,1453.9204005334948,1045.8581968795606,1086.8755001137386,861.5360799930448,757.5253496664458,1945.9386277339206,833.6007750602846,1179.1446622712442,735.2389952491794
2021-03-04 14:00:00,1009.933184428947,1433.130823775634,1030.9034928573274,1102.6421567657273,874.0338716583545,768.5143195090071,1918.1136928526744,845.6933258665472,1196.2498127977863,745.9046701991016
2021-03-04 15:00:00,993.6167151540501,1456.6646821502059,1047.8322591613264,1084.8278823667267,859.9129901663811,756.0982107258533,1949.6115960761895,832.0303139166141,1176.9232141509137,733.8538426582803
2021-03-04 16:00:00,975.4247896406597,1483.8318565721572,1067.3746027757563,1064.9659902207147,844.1690188477442,742.254963002107,1985.9723583948569,816.7968408230105,1155.3751673837114,733.8538426582803
2021-03-04 17:00:00,945.6050354486074,1530.6246501451385,1101.0343730735237,1032.408868043231,818.361890603793,719.5634538466879,2048.600205476329,791.8265086386502,1120.054142270462,733.8538426582803
2021-03-04 18:00:00,961.9215047235037,1504.6616272239794,1082.3582197380988,1050.2231424422314,832.482772095766,731.9795626298417,2013.851089103461,805.4895205885831,1139.3807409173342,733.8538426582803
2021-03-04 19:00:00,970.736149044425,1490.998741505369,1072.530005609874,1059.8469458531858,840.1112942810851,738.6871156506261,1995.5645741908133,812.8706879638345,1149.8215470828861,733.8538426582803
2021-03-04 20:00:00,976.7376090076057,1481.8374589154741,1065.9399594924553,1066.399322643623,845.3051817264088,743.2539602605218,1983.3030407088422,817.8961636235799,1156.9301810679426,733.8538426582803
2021-03-04 21:00:00,990.8035307963094,1460.800584143818,1050.8073649511089,1081.7564557462094,857.4783554263856,732.702370819004,1955.1471201990632,829.6746222011084,1173.5910419704185,733.8538426582803
2021-03-04 22:00:00,1007.1200000712059,1437.1339825012649,1033.7831115524598,1099.57073014521,871.5992369183591,720.8317737498694,1923.4715523299167,843.3376341510414,1192.9176406172908,733.8538426582803
2021-03-04 23:00:00,935.8526630084394,1546.5750473009596,1112.5080779632679,1021.761255758771,809.9218235051421,775.7247745564725,2069.9483438901098,783.6601106915638,1108.5026120447453,681.923775580041
2021-03-05 00:00:00,926.2878361921206,1562.5449455419698,1123.9958106978552,1011.3184052490118,801.6440653891576,783.7348906735771,2091.322582711409,775.6507588588445,1097.1732266310617,681.923775580041
2021-03-05 01:00:00,945.4174898247578,1530.9282852671674,1101.2527889380497,1032.2041062685296,818.1995816211263,767.8767357740128,2049.006593138594,791.6694625242831,1119.831997458429,681.923775580041
2021-03-05 02:00:00,956.8577728795705,1530.9282852671674,1088.086105260037,1044.6945745253001,828.1004295637744,758.6959280746371,2024.5084743260784,801.249275500673,1133.382830992443,681.923775580041
2021-03-05 03:00:00,949.1684023017457,1530.9282852671674,1096.9008711789584,1036.299341762553,821.4457612744537,764.8422495626946,2040.9093530945763,794.810384811624,1124.2748936990895,681.923775580041
2021-03-05 04:00:00,971.6738771636719,1567.2277111181968,1071.4949448053867,1060.8707547266915,840.922839194417,764.8422495626946,1993.6387253448468,813.6559185356696,1150.932271143051,681.923775580041
2021-03-05 05:00:00,984.0518883377318,1587.1923953362634,1058.0170209713563,1074.3850318569682,851.635232050397,764.8422495626946,1968.5615086738417,824.0209620838949,1165.5938287372305,690.610702657494
2021-03-05 06:00:00,974.6746071452625,1572.067634565001,1068.1961341228991,1064.1469431219105,843.5197829170789,764.8422495626946,1987.5009112972193,816.1686563655426,1154.4865881355797,684.0296972957873
2021-03-05 07:00:00,953.8570428979804,1538.4906656527983,1091.509105197937,1041.4183861300817,825.5034858411127,764.8422495626946,2030.8773566676468,798.7365376708002,1129.8285139999148,669.4198653927986
2021-03-05 08:00:00,962.2965959712029,1552.102950346935,1081.9363299623283,1050.632665991634,832.807390061099,764.8422495626946,2013.066114989602,805.8036128173175,1139.8250305414006,675.3427702183345
2021-03-05 09:00:00,962.2965959712029,1552.102950346935,1081.9363299623283,1050.632665991634,832.807390061099,764.8422495626946,2013.066114989602,805.8036128173175,1139.8250305414006,675.3427702183345
2021-03-05 10:00:00,980.8636127322919,1582.0499766740336,1061.4560820337874,1070.9040816870481,848.8759793450686,750.3643561197299,1974.9602745720176,821.3511781396548,1161.8173669326688,688.3731608345134
2021-03-05 11:00:00,1015.3720075205792,1637.709096312279,1025.3814756255463,1108.580248232061,878.7408321556791,724.8625013864402,1907.8393490970911,850.2476631831915,1202.6920123467437,712.591260565594
2021-03-05 12:00:00,1061.8833222352268,1712.7279097377395,980.4689701583732,1159.3611683579477,918.9934598569365,693.1129605274086,1907.8393490970911,889.195099546219,1257.783925730931,745.2330471596587
2021-03-05 13:00:00,1057.569772886691,1705.7705197829591,976.4861396543743,1154.6516475398212,915.2603532556103,695.9399862575258,1907.8393490970911,885.583038915777,1252.674595054172,742.2057846932737
2021-03-05 14:00:00,1048.3800373180711,1690.948254227122,968.00097901542,1144.6183205794646,907.3072131049587,702.0403546522697,1907.8393490970911,877.8877793117919,1241.7894992645545,735.7563994388013
2021-03-05 15:00:00,1049.6928566850167,1693.065720735099,969.2131448209849,1146.0516530023729,908.4433759836231,701.1623338406624,1905.453271654947,878.9871021123611,1243.3445129487855,736.6777401894402
2021-03-05 16:00:00,1079.700156500919,1741.4649552031385,996.9197918053262,1178.8135369545578,934.4128132102411,681.6754529279463,1905.453271654947,904.1144804110887,1278.887682874068,757.7369573469016
2021-03-05 17:00:00,1085.3265252164006,1750.539811665896,1002.1147881148902,1184.9563901955926,939.282082690232,678.1416247634675,1905.453271654947,908.8258638421001,1285.5520272350584,761.6855605639256
2021-03-05 18:00:00,1085.1389795925513,1750.2373164504709,1001.941621571238,1184.7516284208914,939.1197737075656,678.258828639161,1905.453271654947,908.6688177277331,1285.3298824230255,761.5539404566914
2021-03-05 19:00:00,1082.5133408586598,1746.0023834345172,999.5172899601082,1181.8849635750755,936.8474479502365,679.9039470731439,1905.453271654947,906.4701721265945,1282.2198550545634,759.7112589554135
2021-03-05 20:00:00,1096.9543538950625,1769.2945150222613,1012.8511138213223,1197.6516202270643,949.3452396155463,670.9532539760962,1930.8725200813903,918.5627229328571,1299.3250055811054,769.8460072124418
2021-03-05 21:00:00,1088.8898920695385,1756.2872207589749,1005.4049524442803,1188.8468639149141,942.3659533608925,670.9532539760962,1916.6773553757134,911.8097400150738,1289.7727786636854,764.1863426013739
2021-03-05 22:00:00,1098.6422645097064,1772.0169719610876,1014.4096127141913,1199.4944761993743,950.8060204595432,670.9532539760962,1933.8436010662986,919.9761379621601,1301.3243088894021,771.0305881775487
2021-03-05 23:00:00,1073.1360596661902,1730.8776226632547,990.8589627775016,1171.6468748400173,928.7319988169183,655.3763262634386,1888.9472661832306,898.6178664082421,1271.1126144529126,753.1302535937069
2021-03-06 00:00:00,1069.9477840607508,1725.7352040010257,987.9151315354152,1168.1659246700976,925.9727461115903,653.4292102993564,1883.3352243228467,895.9480824640023,1267.3361526483511,753.1302535937069
2021-03-06 01:00:00,908.2542406526317,1464.9372059342197,838.6185952145461,991.6293773148061,786.0371187393031,769.7570837632366,1598.720264244762,760.5498674095295,1075.812719202659,753.1302535937069
2021-03-06 02:00:00,760.4657331672163,1749.63232601962,1001.5952884839338,830.2743083346255,658.1354284337945,769.7570837632366,1909.414712968159,636.7953890468203,900.7595799070563,630.583073367223
2021-03-06 03:00:00,756.5214088250627,1740.5574695568625,996.4002921743697,830.2743083346255,658.1354284337945,769.7570837632366,1899.511109685129,633.4925083982372,896.0875903847168,630.583073367223
2021-03-06 04:00:00,764.0156250751546,1757.799696836102,1006.2707851625414,830.2743083346255,658.1354284337945,769.7570837632366,1918.3279559228858,639.7679816305451,904.9643704771619,630.583073367223
2021-03-06 05:00:00,765.5933548120158,1761.4296394212042,1008.3487836863667,830.2743083346255,658.1354284337945,769.7570837632366,1922.2893972360973,641.0891338899783,906.8331662860975,630.583073367223
2021-03-06 06:00:00,763.3582376847954,1756.2872207589749,1005.4049524442803,830.2743083346255,658.1354284337945,769.7570837632366,1916.6773553757134,639.2175015224477,904.1857055567716,630.583073367223
2021-03-06 07:00:00,757.3102736934933,1756.2872207589749,997.4392914362822,830.2743083346255,658.1354284337945,769.7570837632366,1901.4918303417346,634.1530845279538,897.0219882891845,630.583073367223
2021-03-06 08:00:00,749.1586700530426,1756.2872207589749,986.7029657298502,830.2743083346255,658.1354284337945,769.7570837632366,1881.0243835568065,634.1530845279538,887.3665432763497,630.583073367223
2021-03-06 09:00:00,747.9753727503964,1756.2872207589749,985.1444668369811,830.2743083346255,658.1354284337945,769.7570837632366,1878.0533025718976,634.1530845279538,885.9649464196477,630.583073367223
2021-03-06 10:00:00,747.9753727503964,1756.2872207589749,980.6421367020256,830.2743083346255,658.1354284337945,769.7570837632366,1869.4701797266048,634.1530845279538,881.9158888336201,630.583073367223
