Date,PAXG,ASR,ATM,OGN,SKL,OG,NEAR,COTI,PSG,AVA
2021-01-22 06:00:00,960.9857679441168,778.7860918687928,823.3957331547447,1522.556529697178,1331.5041989558588,999.4989473359168,762.2694653511459,843.8841195959737,1002.2472707142782,1206.2727239754515
2021-01-22 07:00:00,931.7224710409787,755.0710178368989,798.3222361146869,1522.556529697178,1373.3237363319265,969.0628728112773,739.0573446009204,818.186723893214,971.7275060813254,1169.5401124786458
2021-01-22 08:00:00,926.1824995915456,750.5814063794902,793.5754552513022,1522.556529697178,1381.5382883165114,963.3008773513183,734.6629495789688,813.3218298592543,965.9496668559768,1162.586090188232
2021-01-22 09:00:00,923.6860508055845,748.5582759040736,791.4364378517029,1522.556529697178,1381.5382883165114,960.7043790296165,732.6827259951979,811.1295877302534,963.3460289399228,1159.452434958614
2021-01-22 10:00:00,910.9184605233172,738.2113778851977,780.4968592317433,1522.556529697178,1381.5382883165114,947.4251053162886,722.5552667310433,799.9178018286127,950.0302411927471,1143.4259791856616
2021-01-22 11:00:00,910.9184605233172,732.3710979968655,774.3220423074415,1522.556529697178,1381.5382883165114,939.9296535337231,716.8388484815888,793.5893382065509,942.5141791579942,1134.3798875781802
2021-01-22 12:00:00,924.851285077735,721.3379749621076,762.656931020732,1522.556529697178,1381.5382883165114,925.7696743376307,706.039717777191,781.6339663582445,928.3152642511986,1117.2905282328466
2021-01-22 13:00:00,921.9686317216485,723.5933307983622,762.656931020732,1522.556529697178,1381.5382883165114,925.7696743376307,708.2472416472604,784.0778453567591,931.2177611691285,1120.7838805879258
2021-01-22 14:00:00,920.5273050436056,724.7263057422008,762.656931020732,1522.556529697178,1383.7014484756708,925.7696743376307,709.3561882677934,785.3055246553342,932.67582655718,1122.5387614030421
2021-01-22 15:00:00,925.3317273037496,720.9634484953565,762.656931020732,1522.556529697178,1376.517121121176,925.7696743376307,705.6731343307852,781.228133561589,927.83327294058,1116.710418924314
2021-01-22 16:00:00,922.4490739476631,720.9634484953565,762.656931020732,1522.556529697178,1380.8187371246797,925.7696743376307,707.878362875569,783.6694714789691,930.7327519185194,1120.200138983453
2021-01-22 17:00:00,945.0298585703403,720.9634484953565,762.656931020732,1522.556529697178,1347.825101819718,925.7696743376307,690.9641366146886,764.9442731263957,908.4935860109595,1093.4337909752055
2021-01-22 18:00:00,948.8733963784556,720.9634484953565,762.656931020732,1522.556529697178,1342.365557103486,925.7696743376307,688.1652945423252,761.8457646782888,904.8136119916744,1089.0046920750526
2021-01-22 19:00:00,945.5103007963548,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,925.7696743376307,690.6130369517745,764.5555819307012,908.0319530912383,1092.8781843741
2021-01-22 20:00:00,941.1863207622251,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,925.7696743376307,693.7858380403738,768.06808843268,912.203615969146,1092.8781843741
2021-01-22 21:00:00,923.8904006257063,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,908.7570616392361,706.7740284561064,782.4468982005307,929.2807507454795,1092.8781843741
2021-01-22 22:00:00,927.7339384338214,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,912.5376422388794,703.8459123361432,779.2052745932783,925.4308046004958,1092.8781843741
2021-01-22 23:00:00,907.0749227152021,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,892.2170215157972,719.8763012293922,796.9520048938667,946.5078833069688,1092.8781843741
2021-01-23 00:00:00,923.4099583996918,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,908.2844890642807,707.1417568788202,782.8539985637984,929.7642474940465,1092.8781843741
2021-01-23 01:00:00,900.3487315510005,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,885.6010054664217,725.2542458490353,802.905755197236,953.5789133850357,1092.8781843741
2021-01-23 02:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,886.5461506163322,724.4810536892818,802.0497789123779,952.5623047353719,1092.8781843741
2021-01-23 03:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,896.9427472653513,716.0834861544216,792.7531007584932,941.5210135319056,1092.8781843741
2021-01-23 04:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,899.7781827150835,713.8269205467923,790.2549292224897,938.5540355480869,1092.8781843741
2021-01-23 05:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,899.7781827150835,717.2171275573048,794.0081188599581,943.0115481179723,1092.8781843741
2021-01-23 06:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,899.7781827150835,709.7266092538341,785.7156058692535,933.1628635423275,1092.8781843741
2021-01-23 07:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1347.1402313411506,899.7781827150835,706.4066822874702,782.0402210185138,933.1628635423275,1092.8781843741
2021-01-23 08:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1338.0990217348342,899.7781827150835,701.6656978425879,776.7916289311413,933.1628635423275,1085.5434314588376
2021-01-23 09:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1351.3544343589022,899.7781827150835,708.6165050683487,784.4866450675812,933.1628635423275,1096.2969899560837
2021-01-23 10:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1389.7575362468494,899.7781827150835,728.7541322901301,806.7803674207081,933.1628635423275,1127.4518105821817
2021-01-23 11:00:00,901.309616003029,720.9634484953565,762.656931020732,1522.556529697178,1397.2494906201473,899.7781827150835,728.7541322901301,811.1295877302534,933.1628635423275,1133.529717916856
2021-01-23 12:00:00,903.2573407269688,720.9634484953565,762.656931020732,1522.556529697178,1400.2689384658963,899.7781827150835,728.7541322901301,812.8824339490116,933.1628635423275,1135.9792689010094
2021-01-23 13:00:00,902.2824272453421,720.9634484953565,762.656931020732,1522.556529697178,1398.7575850514697,899.7781827150835,728.7541322901301,812.0050648891637,933.1628635423275,1134.7531714710026
2021-01-23 14:00:00,895.5165172392175,720.9634484953565,762.656931020732,1522.556529697178,1388.2687761651707,899.7781827150835,728.7541322901301,805.9161142151154,933.1628635423275,1126.244042172345
2021-01-23 15:00:00,890.2712128251433,720.9634484953565,762.656931020732,1522.556529697178,1380.1372764112748,899.7781827150835,728.7541322901301,801.1956257931952,933.1628635423275,1119.6472985813464
2021-01-23 16:00:00,886.4948768216432,720.9634484953565,762.656931020732,1522.556529697178,1374.283035578141,899.7781827150835,728.7541322901301,797.7971289711667,933.1628635423275,1114.8979993296755
2021-01-23 17:00:00,888.8513225335562,720.9634484953565,762.656931020732,1522.556529697178,1377.936100531831,899.7781827150835,728.7541322901301,799.9178018286127,933.1628635423275,1117.8615772119979
2021-01-23 18:00:00,890.2712128251433,720.9634484953565,762.656931020732,1522.556529697178,1380.1372764112748,899.7781827150835,728.7541322901301,799.9178018286127,933.1628635423275,1119.6472985813464
2021-01-23 19:00:00,884.618697188158,720.9634484953565,762.656931020732,1522.556529697178,1371.3745000531076,899.7781827150835,728.7541322901301,799.9178018286127,933.1628635423275,1112.5384268443215
2021-01-23 20:00:00,853.0251722885811,720.9634484953565,762.656931020732,1522.556529697178,1322.3968393369255,899.7781827150835,728.7541322901301,799.9178018286127,933.1628635423275,1072.8049115998817
2021-01-23 21:00:00,853.0251722885811,714.3423556010116,762.656931020732,1522.556529697178,1322.3968393369255,899.7781827150835,722.0614922997106,792.5716179342685,933.1628635423275,1082.7485204612603
2021-01-23 22:00:00,853.0251722885811,740.826727178392,762.656931020732,1522.556529697178,1322.3968393369255,899.7781827150835,748.832052261389,821.9563535116461,933.1628635423275,1044.0405296602619
2021-01-23 23:00:00,834.8126189576926,725.0096719307896,746.3737889979457,1490.0491162031467,1294.162944554657,880.5674270761814,732.844078950942,804.4071364307122,913.2393267338268,1066.8176695767468
2021-01-24 00:00:00,830.5771414388813,721.3312869894867,742.5870117833441,1482.4892525998832,1287.5969225122687,876.0998094857389,729.125945622931,800.3259231560762,908.6059460806869,1072.2578412727019
2021-01-24 01:00:00,836.5068099652173,726.4810259073108,747.8884998837863,1493.0730616444519,1296.7893533716122,882.3544741123583,734.3313322821464,806.0396217405664,915.0926789950826,1064.6570261953257
2021-01-24 02:00:00,850.4838857772943,738.6196962136103,760.3848646919711,1493.0730616444519,1318.4572261114924,897.0976121608179,746.6011722645824,819.5076255468645,930.3828351504435,1047.1601726771753
2021-01-24 03:00:00,853.0251722885811,740.826727178392,762.656931020732,1493.0730616444519,1322.3968393369255,899.7781827150835,746.6011722645824,821.9563535116461,933.1628635423275,1044.0405296602619
2021-01-24 04:00:00,878.014489649567,762.5291983320785,784.9989165868803,1493.0730616444519,1322.3968393369255,926.137126498693,746.6011722645824,846.035511831997,960.4998093958512,1014.3259173833903
2021-01-24 05:00:00,909.7805710406511,790.1170853918497,813.399745696391,1493.0730616444519,1322.3968393369255,959.6442584270102,746.6011722645824,876.6446113917652,995.2501642943984,978.9095096535236
2021-01-24 06:00:00,927.9931243715397,805.9341406394523,829.6828877191776,1522.9623268449698,1348.8694017631306,978.8550140659124,761.5470988974397,894.1938284726994,1015.1737011028991,959.6976844982967
2021-01-24 07:00:00,904.2744502661969,785.3351849681563,808.4769353174095,1484.036772165226,1314.3935065103988,953.8363555594354,742.0826363058119,871.339034134739,989.2267694453172,959.6976844982967
2021-01-24 08:00:00,904.2744502661969,785.3351849681563,808.4769353174095,1484.036772165226,1314.3935065103988,953.8363555594354,742.0826363058119,871.339034134739,989.2267694453172,959.6976844982967
2021-01-24 09:00:00,940.6995569279732,816.9692954633605,841.0432193629817,1543.8153025662605,1367.338631362808,992.2578668372391,771.9744895715259,906.4374682966064,1029.0738430623178,959.6976844982967
2021-01-24 10:00:00,962.7240400257916,836.0968971581353,860.7344608789093,1579.9604604831654,1399.3519626689163,1015.4894783075392,790.0486334066088,927.6597773247125,1053.1674224586443,982.1669684217148
2021-01-24 11:00:00,908.933475536889,789.3814084035893,812.6423902534709,1491.6828632630325,1321.1655573636135,958.7507349089218,745.90601288631,875.8283687368381,994.3234881637705,927.2900634549054
2021-01-24 12:00:00,931.8050541384697,809.2446870866247,833.0909872123187,1529.2182195613568,1288.7369482283248,982.8758698973105,764.6753160996655,897.8669204198713,1019.3437436907249,950.6235506061472
2021-01-24 13:00:00,921.2163603414416,800.0487247333676,823.6240441758152,1511.8407397936141,1303.5500165987653,971.7068259212047,755.9858238712602,887.663887233282,1007.7602920578756,939.8210102583502
2021-01-24 14:00:00,914.8631440632247,794.5311473214132,817.943878353913,1501.4142519329685,1312.6024472695904,965.005399535541,750.7721285342169,881.5420673213282,1000.8102210781663,933.3394860496718
2021-01-24 15:00:00,898.344781739861,780.1854460503322,803.1754472169674,1474.3053834952902,1336.7379943905303,947.5816909328161,737.2165206579048,865.6253355502488,982.7400365309215,916.4875231071084
2021-01-24 16:00:00,911.4747620481758,791.588439368371,814.9144565822319,1495.8534584072909,1317.4820102705921,961.4313054631873,747.9914910211273,878.2770967016197,997.1035165556546,929.8826731383768
2021-01-24 17:00:00,909.7805710406511,790.1170853918497,813.399745696391,1493.0730616444519,1319.9354218353424,959.6442584270102,746.6011722645824,876.6446113917652,995.2501642943984,928.154266682729
2021-01-24 18:00:00,880.9793239127349,765.1040677909905,787.6496606371014,1445.806316676192,1363.0871567799593,929.2644588120024,722.96575340332,848.892361124242,963.7431758530489,928.154266682729
2021-01-24 19:00:00,911.0512142962946,791.2206008742406,814.5357788607716,1495.1583592165812,1318.094507718417,960.984543704143,747.643911331991,848.892361124242,996.6401784903405,928.154266682729
2021-01-24 20:00:00,915.2866918151057,794.8989858155434,818.3225560753731,1502.1093511236782,1318.094507718417,965.4521612945853,751.1197082233531,848.892361124242,1001.27355914348,928.154266682729
2021-01-24 21:00:00,908.5099277850078,789.0135699094591,812.2637125320108,1490.9877640723228,1318.094507718417,958.3039731498776,745.5584331971737,848.892361124242,993.8601500984566,928.154266682729
2021-01-24 22:00:00,939.4289136723297,815.8657799809697,812.2637125320108,1541.7300049941314,1318.094507718417,990.9175815601063,770.9317505041171,848.892361124242,1027.6838288663762,928.154266682729
2021-01-24 23:00:00,914.4395963113438,794.1633088272832,790.6570583212858,1500.7191527422592,1318.094507718417,964.5586377764972,750.424548845081,848.892361124242,1000.3468830128526,928.154266682729
2021-01-25 00:00:00,919.5221693339173,798.5773707568466,795.0516320590604,1509.0603430307756,1318.094507718417,969.9197788850278,750.424548845081,848.892361124242,1005.90693979662,928.154266682729
2021-01-25 01:00:00,917.4044305745114,796.7381782861949,793.2205596683207,1505.5848470772266,1318.094507718417,967.6859700898063,750.424548845081,848.892361124242,1003.5902494700499,928.154266682729
2021-01-25 02:00:00,920.3692648376795,799.313047745107,795.7840610153562,1510.450541412195,1318.094507718417,970.8133024031163,750.424548845081,848.892361124242,1006.8336159272479,928.154266682729
2021-01-25 03:00:00,961.4533967701485,834.9933816757448,795.7840610153562,1577.8751629110368,1318.094507718417,1014.149193030407,750.424548845081,848.892361124242,1051.7774082627027,928.154266682729
2021-01-25 04:00:00,945.7821299505464,821.3833573929238,782.8131313864711,1552.1564928547768,1318.094507718417,997.6190079457699,750.424548845081,835.0557895993089,1034.6338998460856,928.154266682729
2021-01-25 05:00:00,977.5482113416307,848.9712444526951,809.1055563098859,1604.2889321580049,1318.094507718417,1031.1261398740871,750.424548845081,835.0557895993089,1069.384254744633,928.154266682729
2021-01-25 06:00:00,970.7714473115328,843.0858285466106,803.4965056595576,1593.1673451066497,1308.9569374742687,1023.9779517293797,745.2222989397426,835.0557895993089,1061.9708456996095,921.7199216797293
2021-01-25 07:00:00,988.9840006424213,858.902883794213,818.5708292823155,1623.0566103071676,1333.5141575054179,1043.188707368282,759.2033455603399,835.0557895993089,1081.8943825081105,939.0122238752916
2021-01-25 08:00:00,1024.1384640485542,889.4334788070264,847.6677795308943,1680.7498431360727,1380.9153031469377,1080.2699333689527,786.1900169442832,835.0557895993089,1120.3514419291691,972.390388578353
2021-01-25 09:00:00,1016.5146045146943,882.8123859126814,841.3575975492749,1668.2380577032982,1370.6355366222708,1072.2282217061568,780.3374858007776,828.8394933988179,1112.011356753518,965.1517504499783
2021-01-25 10:00:00,1002.5375287026172,870.6737156063822,829.7889305829726,1645.2997844098784,1351.7892979937149,1057.4850836576973,769.607845371017,817.4429503645844,1096.7212005981573,951.8809138812913
2021-01-25 11:00:00,1023.2913685447921,888.6978018187662,846.9666481996036,1679.359644754654,1379.7731068664195,1079.3764098508648,785.5397357061163,834.3650900214768,1119.4247657985416,971.5860954529784
2021-01-25 12:00:00,1062.6813094697366,922.9067817728823,879.5692551046378,1744.0038694906564,1432.8852339105322,1120.925253441978,815.7778132808961,866.482620390681,1162.5152058727401,1008.9857257829146
2021-01-25 13:00:00,1024.9855595523165,890.1691557952871,848.3689108621855,1682.1400415174926,1382.0574994274566,1081.1634568870413,786.8402981824507,835.7464891771415,1121.2781180597972,973.1946817037282
2021-01-25 14:00:00,1012.2791269958828,879.1340009713786,837.8519408928197,1661.2870657962014,1364.924555219678,1067.7606041157144,777.0860796099411,825.3859955096561,1107.3779761003784,961.1302848231034
2021-01-25 15:00:00,980.0894978529178,851.1782754174772,811.2089503037594,1608.4595273022637,1321.521096559973,1033.806710428353,752.3753925595831,799.1394115520271,1072.164283136517,930.5671460588543
2021-01-25 16:00:00,990.2546438980645,860.0063992766038,819.622526279252,1625.1419078792965,1335.2274519261955,1044.5289926454145,760.1787674175908,807.4278064860152,1083.284396704052,940.2186635633539
2021-01-25 17:00:00,991.5252871537078,861.1099147589946,820.6742232761885,1627.2272054514253,1336.9407463469734,1045.8692779225469,761.1541892748417,808.4638558527636,1084.674410899994,941.4251032514163
2021-01-25 18:00:00,980.5130456047987,851.5461139116073,811.5595159694047,1609.1546264929732,1322.0921947002323,1034.253472187397,752.7005331786667,799.4847613409431,1072.6276212018308,930.9692926215416
2021-01-25 19:00:00,978.8188545972743,850.0747599350861,810.1572533068227,1606.3742297301344,1322.0921947002323,1032.4664251512202,751.3999707023321,798.1033621852785,1070.774268940575,929.3607063707916
2021-01-25 20:00:00,963.5711355295537,836.8325741463958,797.5368893435833,1606.3742297301344,1322.0921947002323,1016.3830018256277,739.6949084153202,785.6707697842961,1054.0940985892719,914.8834301140419
2021-01-25 21:00:00,963.5711355295537,822.1190343811845,783.5142627177622,1606.3742297301344,1322.0921947002323,998.5125314638584,726.689283651974,771.8567782276492,1035.5605759767134,898.7975676065423
2021-01-25 22:00:00,963.5711355295537,822.1190343811845,785.968222377281,1606.3742297301344,1322.0921947002323,998.5125314638584,728.9652679855598,774.2742267500624,1038.8039424339113,898.7975676065423
2021-01-25 23:00:00,963.5711355295537,822.1190343811845,777.5546464017882,1606.3742297301344,1322.0921947002323,998.5125314638584,721.1618931275518,765.9858318160742,1027.6838288663762,898.7975676065423
2021-01-26 00:00:00,934.4996845669214,822.1190343811845,777.5546464017882,1557.9090693228843,1282.2039736970326,998.5125314638584,699.4040572614382,789.8149672512906,1027.6838288663762,898.7975676065423
2021-01-26 01:00:00,932.054417184714,822.1190343811845,777.5546464017882,1553.8325519151492,1278.8488826188898,998.5125314638584,697.5739550618881,791.8870659847875,1027.6838288663762,898.7975676065423
2021-01-26 02:00:00,979.9178260451855,822.1190343811845,777.5546464017882,1633.6258787443546,1344.5210856694703,998.5125314638584,697.5739550618881,753.2078896261759,977.4873226155979,898.7975676065423
2021-01-26 03:00:00,966.6217904136363,822.1190343811845,777.5546464017882,1611.459991651487,1326.277923041662,984.9641931807668,707.1691951590254,763.5683832936611,990.9328153613419,898.7975676065423
2021-01-26 04:00:00,942.3283856281083,822.1190343811845,777.5546464017882,1570.9603357766478,1292.9455413779162,960.2098020823082,725.4001513435866,783.2533212618831,1016.4792515782559,898.7975676065423
2021-01-26 05:00:00,883.5059026889413,822.1190343811845,777.5546464017882,1472.8970820758316,1212.2366630198899,900.2711166278109,773.6961931658449,835.4011393882255,1084.1548983985015,898.7975676065423
2021-01-26 06:00:00,882.0449586580376,820.7595981937,776.2689008103836,1475.3366631641566,1210.232137739989,898.7824500438871,772.4168278195598,834.0197402325605,1082.362166032402,897.3113376477052
2021-01-26 07:00:00,876.5664185421491,815.6617124906334,771.4473548426172,1484.5575173089323,1202.7151679403619,893.1999503541734,767.619207770991,828.8394933988179,1075.63941965953,891.7379753020673
2021-01-26 08:00:00,859.4003261790322,799.688337287692,756.3398441436161,1514.210812384801,1179.1619959015297,875.7081179930711,752.5866649521427,812.6080533197579,1054.5748143578644,874.2747732857354
2021-01-26 09:00:00,867.8007543567275,807.505095365727,763.732881294191,1499.5530477868003,1179.1619959015297,884.2679508506316,759.943015693281,820.5510984648297,1064.8830254629345,882.8205955490465
2021-01-26 10:00:00,875.1054745112455,814.302276303149,770.1616092512128,1487.0359104930874,1169.3192413447557,891.7112837702498,766.339842424706,827.4580942431531,1073.8466872934307,890.2517453432305
2021-01-26 11:00:00,831.6423895918641,773.8590497254886,731.9106779069332,1564.7510063862262,1230.4299087668135,847.4234528985223,728.2787233727279,786.3614693621287,1020.5128994019792,846.0364040678364
2021-01-26 12:00:00,831.6423895918641,768.7611640224219,727.0891319391667,1575.127339319822,1238.589258294445,841.8409532088085,723.481103324159,781.1812225283859,1020.5128994019792,840.4630417221983
2021-01-26 13:00:00,850.8254569230197,768.7611640224219,727.0891319391667,1611.459991651487,1267.1591597747781,822.8604542637823,707.1691951590254,763.5683832936611,1020.5128994019792,840.4630417221983
2021-01-26 14:00:00,824.3536745209449,744.8426527842132,727.0891319391667,1611.459991651487,1227.7339624285867,849.2842861284266,729.8779300555841,788.0882183067095,1020.5128994019792,840.4630417221983
2021-01-26 15:00:00,825.0767917792967,745.4960235322698,727.0891319391667,1611.459991651487,1228.810922044752,848.5399528364647,729.2382473824415,787.397518728877,1020.5128994019792,840.4630417221983
2021-01-26 16:00:00,814.009123867069,735.4958605164755,727.0891319391667,1611.459991651487,1228.810922044752,860.0771188618729,739.1533288161502,798.1033621852785,1020.5128994019792,840.4630417221983
2021-01-26 17:00:00,811.9012020961574,733.5912531953279,727.0891319391667,1611.459991651487,1228.810922044752,862.3101187377583,741.0723768355775,800.1754609187755,1020.5128994019792,840.4630417221983
2021-01-26 18:00:00,811.9012020961574,734.2250253363173,727.0891319391667,1611.459991651487,1228.810922044752,861.5657854457966,740.432694162435,799.4847613409431,1020.5128994019792,840.4630417221983
2021-01-26 19:00:00,811.9012020961574,738.3713873386511,727.0891319391667,1611.459991651487,1228.810922044752,856.7276190480449,740.432694162435,794.995214085033,1020.5128994019792,840.4630417221983
2021-01-26 20:00:00,811.9012020961574,736.4518776661937,727.0891319391667,1611.459991651487,1225.6164395784317,856.7276190480449,740.432694162435,797.0673128185298,1020.5128994019792,840.4630417221983
2021-01-26 21:00:00,811.9012020961574,730.1249715006765,727.0891319391667,1611.459991651487,1215.0870887229466,856.7276190480449,740.432694162435,803.9743085968533,1020.5128994019792,840.4630417221983
2021-01-26 22:00:00,811.9012020961574,729.8114785974989,727.0891319391667,1611.459991651487,1214.5653682039585,856.7276190480449,740.432694162435,804.3196583857697,1020.5128994019792,840.4630417221983
2021-01-26 23:00:00,811.9012020961574,739.3348993708461,727.0891319391667,1611.459991651487,1230.4144160709093,856.7276190480449,740.432694162435,793.9591647182843,1020.5128994019792,840.4630417221983
2021-01-27 00:00:00,811.9012020961574,741.2694869836785,727.0891319391667,1611.459991651487,1233.6339915163626,856.7276190480449,740.432694162435,791.8870659847875,1020.5128994019792,840.4630417221983
2021-01-27 01:00:00,811.9012020961574,758.4698499123491,727.0891319391667,1611.459991651487,1262.2591443761798,876.6070640237244,740.432694162435,773.9288769611464,1020.5128994019792,840.4630417221983
2021-01-27 02:00:00,811.9012020961574,766.3349565615758,727.0891319391667,1611.459991651487,1275.3483960987467,885.6972184297418,740.432694162435,765.9858318160742,1020.5128994019792,840.4630417221983
2021-01-27 03:00:00,811.9012020961574,757.1184559704118,718.344630129653,1611.459991651487,1260.0101303104764,875.0451806134373,740.432694162435,765.9858318160742,1020.5128994019792,840.4630417221983
2021-01-27 04:00:00,811.9012020961574,773.3079770944379,733.7050476074028,1611.459991651487,1286.9530220869058,893.7563377967092,740.432694162435,765.9858318160742,1020.5128994019792,840.4630417221983
2021-01-27 05:00:00,815.98483868649,777.1975005274688,737.3953793511985,1611.459991651487,1293.4260368299126,898.2516828885077,740.432694162435,765.9858318160742,1025.6457946435987,840.4630417221983
2021-01-27 06:00:00,798.1032389120546,760.165891616089,721.2359993922503,1611.459991651487,1265.0817274360552,878.5672765998064,740.432694162435,765.9858318160742,1003.1696569255593,840.4630417221983
2021-01-27 07:00:00,798.1032389120546,780.4090604470041,740.4424676956252,1611.459991651487,1298.770772519293,901.963466702097,740.432694162435,765.9858318160742,1029.884000406589,840.4630417221983
2021-01-27 08:00:00,798.1032389120546,789.8377944486872,749.3883339410183,1611.459991651487,1314.4622409605108,912.8607948313972,740.432694162435,765.9858318160742,1042.326836842728,840.4630417221983
2021-01-27 09:00:00,798.1032389120546,785.4579175848312,745.2327609247095,1611.459991651487,1307.173171232449,907.7987201835336,740.432694162435,765.9858318160742,1036.546835899053,840.4630417221983
2021-01-27 10:00:00,798.1032389120546,807.0897120862179,765.7567400954757,1611.459991651487,1343.1731920926022,932.7998245380662,740.432694162435,765.9858318160742,1065.093709822199,840.4630417221983
2021-01-27 11:00:00,801.9109833725129,810.9403309415912,769.4101596569999,1611.459991651487,1343.1731920926022,937.250205380328,740.432694162435,765.9858318160742,1070.1752637812742,840.4630417221983
2021-01-27 12:00:00,814.3437117968928,823.513049250763,781.3389993416043,1611.459991651487,1343.1731920926022,951.7812163164568,740.432694162435,765.9858318160742,1086.7671283360226,840.4630417221983
2021-01-27 13:00:00,837.4715601139943,846.9013122339685,803.5294940912163,1611.459991651487,1343.1731920926022,978.8123719368045,740.432694162435,765.9858318160742,1117.6319645667913,840.4630417221983
2021-01-27 14:00:00,806.1416888003773,815.2186732151438,773.4693979093868,1611.459991651487,1343.1731920926022,942.1949306844925,740.432694162435,765.9858318160742,1075.8212723671704,840.4630417221983
2021-01-27 15:00:00,789.8521715924749,798.7457394988602,757.8400820681726,1611.459991651487,1343.1731920926022,923.1562173294957,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 16:00:00,794.707054916684,803.655287779468,762.4982007759204,1611.459991651487,1334.9677167649686,928.8304635825849,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 17:00:00,809.6365227113614,818.7528582146313,776.8225889407857,1611.459991651487,1310.3512907820686,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 18:00:00,799.6219891288232,808.6255631082657,776.8225889407857,1611.459991651487,1326.7622414373354,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 19:00:00,792.8327458248995,801.7598743648938,776.8225889407857,1611.459991651487,1338.1236688140584,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 20:00:00,782.862329365993,791.6771931316139,776.8225889407857,1611.459991651487,1355.165809879143,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 21:00:00,782.862329365993,798.7457394988602,776.8225889407857,1611.459991651487,1343.1731920926022,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 22:00:00,782.862329365993,810.1672705689109,776.8225889407857,1611.459991651487,1324.237479798063,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-27 23:00:00,782.862329365993,757.7935504474252,776.8225889407857,1611.459991651487,1415.7600892216665,946.2795907886159,740.432694162435,765.9858318160742,1054.0824026717812,840.4630417221983
2021-01-28 00:00:00,809.7372287691056,757.7935504474252,803.4901499521278,1666.779839782189,1464.3617507776487,978.7644452205034,765.851025616072,792.2813775360197,1090.2680223800858,869.3153173408383
2021-01-28 01:00:00,822.3021168017298,769.5524158854028,815.9581005548335,1692.643664882258,1487.0846055310956,993.9521693704769,777.7349208411492,804.5753989115788,1107.1859744515011,882.804692954748
2021-01-28 02:00:00,854.7614108860087,799.9294849335108,848.166972945156,1759.458546390768,1545.785313644165,1033.1871234245746,808.4349835059314,836.3349541317727,1150.8906839693236,917.6522466240144
2021-01-28 03:00:00,839.0553008452284,785.2309031360389,832.582034691774,1727.1287650156821,1517.3817452023568,1014.2024682371078,793.580114474585,820.9674274123239,1129.7432438800543,900.7905271066272
2021-01-28 04:00:00,843.5926215236761,789.4771600997531,837.0843501871954,1736.4684796351514,1525.5872205299902,1019.6869241801538,797.8715210836407,825.4069351312759,1135.8525043502877,905.6616905227614
2021-01-28 05:00:00,818.8118701260009,766.2860643748536,812.4947809429709,1685.459269021128,1480.772701432916,989.7333571065955,774.4338388341833,801.1603929739236,1102.4865433205525,879.0576441731066
2021-01-28 06:00:00,787.7486747120133,737.2155359309648,781.6712363973933,1621.518145857069,1424.5967549591176,952.1859279580499,745.0542089721872,770.7668401287915,1060.661606255109,879.0576441731066
2021-01-28 07:00:00,771.6935400036605,722.1903189824385,765.7399661828252,1621.518145857069,1395.561996107492,932.779391544195,745.0542089721872,770.7668401287915,1039.0442230527456,879.0576441731066
2021-01-28 08:00:00,786.0035513741487,722.1903189824385,779.9395765914619,1621.518145857069,1395.561996107492,932.779391544195,745.0542089721872,770.7668401287915,1058.3118906896348,863.0534863529035
2021-01-28 09:00:00,786.3525760417222,722.1903189824385,780.2859085526486,1621.518145857069,1395.561996107492,932.779391544195,744.7235146939036,770.4247332312638,1058.7818338027303,862.6704177837274
