Date,KAVA,KNC,YFI,CKB,ZRX,CTK,KMD,BTC,NEO,OG
2021-08-14 21:00:00,3110.56328053194,1055.1730233286269,1433.2012009624384,2040.175661118532,1449.7840894901387,1555.040114202199,4002.2936175220075,884.814215654572,2228.1236985377777,902.236787598833
2021-08-14 22:00:00,3131.5522365409274,1062.2929492620185,1442.8719243157611,2053.9420286024624,1459.5667081776564,1565.5329624761678,3975.468593275882,890.7846219680306,2243.1582714024053,908.3247551264903
2021-08-14 23:00:00,3202.914686971485,1062.2929492620185,1475.7523837170588,2100.747678047827,1492.8276117152172,1601.2086466076623,3886.893277305121,911.08400343379,2243.1582714024053,929.0238447205257
2021-08-15 00:00:00,3160.9367749535104,1062.2929492620185,1456.4109370104131,2073.214943079966,1473.2623743401816,1580.2229500597246,3886.893277305121,899.1431908068728,2213.7590804272754,916.8479096652109
2021-08-15 01:00:00,3180.526467228565,1062.2929492620185,1465.4369454735142,2086.063552731634,1482.3928184485312,1590.0162751154285,3886.893277305121,904.7155700327673,2227.4787028823357,922.5300126910245
2021-08-15 02:00:00,3106.3654893301427,1062.2929492620185,1431.267056291774,2086.063552731634,1447.8275657526353,1552.9415445474053,3886.893277305121,883.6201343918804,2175.5401321596064,901.0191940933015
2021-08-15 03:00:00,3106.3654893301427,1062.2929492620185,1455.1215072299701,2086.063552731634,1471.9580251818459,1578.8239036231953,3951.674831926873,898.3471366317449,2211.7991343622666,916.0361806615233
2021-08-15 04:00:00,3125.7543064726406,1062.2929492620185,1446.0954987668688,2086.063552731634,1462.8275810734958,1569.0305785674907,3927.162892340264,892.7747574058501,2198.079511907206,910.3540776357095
2021-08-15 05:00:00,3138.3468708227997,1062.2929492620185,1440.293064754875,2086.063552731634,1456.9580098609852,1562.7348696031095,3911.405216891729,889.1925136177748,2189.259754614667,906.701297119115
2021-08-15 06:00:00,3230.9064098701074,1062.2929492620185,1399.031311780698,2026.3016604420975,1415.2188367942426,1517.9653836341752,3799.3506359243747,863.7187800136847,2126.54148053439,880.72596900111
2021-08-15 07:00:00,3216.0857382651984,1062.2929492620185,1405.4784606829132,2035.6394561123384,1421.7405825859212,1524.9606158168215,3816.859164200525,867.6990508893239,2136.341210859434,876.6859416203708
2021-08-15 08:00:00,3195.563769105803,1062.2929492620185,1414.5044691460146,2048.712370050674,1430.8710266942712,1534.7539408725256,3841.371103787133,873.2714301152187,2150.060833314494,871.0917742627204
2021-08-15 09:00:00,3188.2978214725476,1062.2929492620185,1417.7280435971222,2053.3812678857944,1434.1318995901104,1538.2515569638488,3850.125367925208,875.2615655530383,2150.060833314494,869.1111199328824
2021-08-15 10:00:00,3192.6534195893137,1062.2929492620185,1415.7938989264576,2050.579929184722,1432.1753758526067,1536.1529873090549,3844.872809442363,874.0674842903464,2150.060833314494,870.2984302060148
2021-08-15 11:00:00,3199.9392557818956,1062.2929492620185,1412.5703244753497,2045.911031349602,1428.9145029567674,1536.1529873090549,3836.118545304288,872.0773488525267,2150.060833314494,872.284506039438
2021-08-15 12:00:00,3201.4004152594216,1062.2929492620185,1411.9256095851283,2044.9772517825777,1428.2623283775995,1536.1529873090549,3834.3676924766733,871.6793217649629,2150.060833314494,872.6828094668533
2021-08-15 13:00:00,3223.4790388129345,1069.619107532791,1402.2548862318056,2030.970558277218,1418.4797096900818,1536.1529873090549,3808.1049000624503,865.7089154515043,2150.060833314494,878.7013116011075
2021-08-15 14:00:00,3201.4004152594216,1062.2929492620185,1411.9256095851283,2044.9772517825777,1428.2623283775995,1536.1529873090549,3834.3676924766733,871.6793217649629,2150.060833314494,872.6828094668533
2021-08-15 15:00:00,3217.5616839918,1067.6556029755943,1404.8337457926918,2044.9772517825777,1421.0884080067533,1536.1529873090549,3815.1083113729096,867.30102380176,2150.060833314494,877.088275691789
2021-08-15 16:00:00,3198.479429479075,1061.3237038703558,1413.2150393655716,2044.9772517825777,1429.5666775359355,1527.0425909427147,3837.8693981319034,872.4753759400909,2150.060833314494,871.8865660275586
2021-08-15 17:00:00,3207.2584215087522,1064.2367606970815,1409.3467500242423,2044.9772517825777,1429.5666775359355,1531.2339246781476,3827.3642811662135,870.0872134147073,2150.060833314494,874.2796673066829
2021-08-15 18:00:00,3211.6660143921818,1065.6992940374807,1409.3467500242423,2044.9772517825777,1429.5666775359355,1533.3382314917228,3827.3642811662135,870.0872134147073,2150.060833314494,875.4811510455377
2021-08-15 19:00:00,3179.6221811420105,1055.0664666139776,1409.3467500242423,2044.9772517825777,1429.5666775359355,1518.039618751216,3827.3642811662135,870.0872134147073,2128.608979195257,866.7461917153781
2021-08-15 20:00:00,3181.064840933817,1055.5451719073594,1409.3467500242423,2044.9772517825777,1429.5666775359355,1518.7283844584529,3829.100834832804,870.0872134147073,2129.5747727429853,867.1394522379348
2021-08-15 21:00:00,3113.262393169686,1033.0468733942364,1409.3467500242423,2001.3898147996456,1399.0963398264664,1486.3576196032109,3747.485896967807,870.0872134147073,2084.1841914411816,848.6569061866825
2021-08-15 22:00:00,3128.5439131718576,1038.1176077125483,1409.3467500242423,2011.2136826991534,1405.9638363628749,1493.6534401367385,3765.880517613343,870.0872134147073,2094.414457441116,852.8225581135246
2021-08-15 23:00:00,3145.386679864573,1043.706396986909,1409.3467500242423,2022.041212619472,1413.532955266578,1501.6946430446078,3786.154436954465,870.0872134147073,2105.6899053950383,857.4137966498021
2021-08-16 00:00:00,3145.386679864573,1041.3704381753896,1406.1924376920483,2017.5156056082378,1410.3692736299026,1498.3336433958957,3777.6805013301264,868.1398382727765,2100.9770810767864,855.4947863618662
2021-08-16 01:00:00,3145.386679864573,1039.5091862751656,1403.6791357480054,2013.9096795928517,1407.848506384809,1495.6556565444287,3770.9286148219403,866.5882031730931,2097.221983523477,855.4947863618662
2021-08-16 02:00:00,3145.386679864573,1048.409895846697,1415.6980197404398,2031.1536110539894,1419.9030902610198,1508.4620817243945,3803.2168724522317,874.0082914382076,2115.1792695473373,855.4947863618662
2021-08-16 03:00:00,3145.386679864573,1048.409895846697,1415.6980197404398,2031.1536110539894,1419.9030902610198,1508.4620817243945,3803.2168724522317,874.0082914382076,2115.1792695473373,855.4947863618662
2021-08-16 04:00:00,3145.386679864573,1041.8367930514198,1406.8221700868946,2018.4191056555317,1419.9030902610198,1499.0046392057461,3779.372252562249,868.5286156298175,2101.9179575125577,855.4947863618662
2021-08-16 05:00:00,3145.386679864573,1036.2679549593854,1399.3024079305283,2007.6302284760814,1419.9030902610198,1490.9921422478533,3759.1707082278404,863.8861464148697,2090.6827613031364,855.4947863618662
2021-08-16 06:00:00,3145.386679864573,1039.9738752274566,1404.3066185981386,2007.6302284760814,1419.9030902610198,1496.3242554074345,3772.6143227409484,866.9755917306136,2098.159498938552,852.446252602002
2021-08-16 07:00:00,3145.386679864573,1038.5810530731342,1402.425850805373,2007.6302284760814,1419.9030902610198,1494.3202497082282,3767.561714272992,865.8144637059744,2095.3494638953307,853.589452761951
2021-08-16 08:00:00,3145.386679864573,1038.5810530731342,1402.425850805373,2007.6302284760814,1419.9030902610198,1494.3202497082282,3767.561714272992,865.8144637059744,2095.3494638953307,853.589452761951
2021-08-16 09:00:00,3145.386679864573,1026.2115389871285,1385.7229403634917,2007.6302284760814,1419.9030902610198,1494.3202497082282,3722.6900043985447,855.5026019856119,2070.3938240518482,863.8782542014925
2021-08-16 10:00:00,3145.386679864573,1026.2115389871285,1385.7229403634917,2007.6302284760814,1419.9030902610198,1494.3202497082282,3722.6900043985447,855.5026019856119,2070.3938240518482,863.8782542014925
2021-08-16 11:00:00,3145.386679864573,1026.2115389871285,1374.8069609645668,1991.81519822988,1408.717858040145,1494.3202497082282,3693.36465644267,848.7634129984167,2054.084375984919,870.7374551611869
2021-08-16 12:00:00,3033.887195808105,1026.2115389871285,1425.3329881143534,2065.01711794704,1460.4901568156677,1441.3487222568642,3693.36465644267,848.7634129984167,2129.5747727429853,839.8710508425627
2021-08-16 13:00:00,2996.720701122615,1026.2115389871285,1443.0105217290013,2090.628262726356,1460.4901568156677,1423.6915464397428,3693.36465644267,848.7634129984167,2155.986586644713,829.5822494030211
2021-08-16 14:00:00,3031.134122127698,1026.2115389871285,1426.6275684850295,2066.8927011604337,1460.4901568156677,1440.040783307448,3693.36465644267,848.7634129984167,2131.508991428492,839.1089174025966
2021-08-16 15:00:00,3031.134122127698,1026.2115389871285,1412.5152454154838,2046.4468201237755,1460.4901568156677,1454.428111751028,3693.36465644267,848.7634129984167,2110.4239204701175,847.4923852422227
2021-08-16 16:00:00,3031.134122127698,1026.2115389871285,1418.2545850131087,2046.4468201237755,1460.4901568156677,1448.5423864786542,3693.36465644267,848.7634129984167,2118.9990063772193,844.0627847623757
2021-08-16 17:00:00,3031.134122127698,1026.2115389871285,1417.6145784314242,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2118.042779388782,844.4438514823587
2021-08-16 18:00:00,3068.5213406281305,1026.2115389871285,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,834.1550500428174
2021-08-16 19:00:00,3081.189547997696,1026.2115389871285,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,830.7254495629703
2021-08-16 20:00:00,3106.842374946799,1026.2115389871285,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,823.866248603276
2021-08-16 21:00:00,3108.280062302165,1026.2115389871285,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,823.485181883293
2021-08-16 22:00:00,3159.451182801024,1043.1058964022504,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-16 23:00:00,3192.487269313203,1054.0128972201449,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 00:00:00,3146.1326532248145,1054.0128972201449,1435.1000026514553,2046.4468201237755,1460.4901568156677,1449.1963559533622,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 01:00:00,3125.63667502791,1054.0128972201449,1435.1000026514553,2046.4468201237755,1460.4901568156677,1439.7553373478027,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 02:00:00,3128.5483067699015,1054.0128972201449,1436.4368447591885,2046.4468201237755,1460.4901568156677,1441.0965160505023,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 03:00:00,3116.934206327136,1054.0128972201449,1431.104364593029,2046.4468201237755,1460.4901568156677,1435.7467378006627,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 04:00:00,3162.426183914773,1069.3963246277835,1451.9914810254133,2046.4468201237755,1460.4901568156677,1456.7016101508607,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 05:00:00,3187.941725028466,1078.02458163712,1463.7066472225806,2046.4468201237755,1460.4901568156677,1468.4547792882904,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 06:00:00,3200.0920508027534,1082.1332984799485,1469.2853290604946,2046.4468201237755,1460.4901568156677,1474.0515578658544,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 07:00:00,3156.481773794633,1067.3861811604381,1449.262173730253,2046.4468201237755,1460.4901568156677,1453.9634492295247,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 08:00:00,3091.1151470938694,1045.2820034557808,1419.2498415545224,2046.4468201237755,1460.4901568156677,1423.8537597608965,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 09:00:00,3115.4885040050913,1053.524022963549,1430.440587058431,2046.4468201237755,1460.4901568156677,1435.0808070317382,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 10:00:00,3067.120189331041,1037.1679422417408,1408.2328336520447,2046.4468201237755,1460.4901568156677,1412.8010136805608,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 11:00:00,3076.955205971131,1040.493721259465,1412.7484680247264,2046.4468201237755,1460.4901568156677,1417.3312963629999,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 12:00:00,3068.5213406281305,1037.641751260581,1408.8761560977514,2046.4468201237755,1456.4869859883975,1413.4464230061346,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 13:00:00,3101.1049005701652,1048.660107806746,1423.8365215595466,2046.4468201237755,1471.952914279133,1428.4553185412874,3693.36465644267,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 14:00:00,3138.781875997654,1048.660107806746,1423.8365215595466,2046.4468201237755,1489.83645435916,1445.8103831590788,3649.0306393293226,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 15:00:00,3010.7544664432894,1048.660107806746,1423.8365215595466,2046.4468201237755,1429.0676881795616,1386.8373912866105,3804.199699226037,848.7634129984167,2144.167564698739,810.1478466838876
2021-08-17 16:00:00,2974.317724805473,1035.9690173043784,1406.6049724416139,2021.680318938952,1411.7728304561876,1403.8267785664373,3758.160527608331,838.491511541242,2118.2184278780915,800.3432783914337
2021-08-17 17:00:00,2983.764287452314,1039.2593000272143,1411.0724111018185,2028.1012636905725,1416.2566824585435,1399.3822794936357,3770.0966091388464,841.1545971042129,2124.9459818686296,802.8852035042919
2021-08-17 18:00:00,2937.880983167656,1023.2779268020107,1389.373423323681,1996.9138177541279,1394.477972732813,1421.2375838127828,3712.1213559906237,828.2196100840669,2092.269291057443,790.5387100989794
2021-08-17 19:00:00,2902.7937504793886,1011.0568766886199,1372.780079728635,1973.0645943909647,1377.8236652954897,1438.4166527012683,3667.7873388772773,818.3281494216022,2067.2812333783004,781.0972739655053
2021-08-17 20:00:00,2839.3668298505963,988.9649784067205,1342.7844201529745,1929.9525367729377,1347.7178018510974,1438.4166527012683,3587.6450771723808,800.4474320702235,2022.1105137275429,764.0300624934556
2021-08-17 21:00:00,2850.162901446987,992.7253015185333,1347.8900643360655,1937.290759346219,1352.8422041395045,1438.4166527012683,3601.286313207257,803.4909584279051,2029.799146859587,766.935119765294
2021-08-17 22:00:00,2829.920267203755,985.6746956838846,1338.3169814927696,1923.5315920213168,1343.2339498487408,1438.4166527012683,3575.708995641864,797.7843465072523,2015.3829597370043,761.4881373805972
2021-08-17 23:00:00,2813.72615980917,980.0342110161656,1330.6585152181328,1912.5242581613948,1335.54734641613,1430.1853699962537,3555.24714158955,793.21905697073,2003.8500100389385,757.1305514728398
2021-08-18 00:00:00,2796.1825434650355,973.9236859594699,1322.3618434206094,1900.599646479813,1327.2201926974683,1421.2681470658213,3533.080133032877,788.2733266394977,1991.3559811993669,752.4098334061027
2021-08-18 01:00:00,2808.3281240109745,978.1540494602594,1328.1056931265873,1908.8551468747546,1332.9851452719265,1427.4416090945824,3548.4265235721123,788.2733266394977,2000.0056934729166,755.6780228369207
2021-08-18 02:00:00,2792.1340166163895,972.5135647925404,1320.4472268519505,1897.8478130148326,1325.2985418393155,1419.2103263895679,3527.964669519798,788.2733266394977,1988.4727437748506,751.3204369291634
2021-08-18 03:00:00,2802.9300882127795,976.2738879043529,1325.5528710350416,1905.1860355881136,1330.422944127723,1424.6978481929107,3541.605905554674,788.2733266394977,1996.1613769068945,754.2254942010017
2021-08-18 04:00:00,2859.6094640938277,996.0155842413693,1352.3575029962701,1943.7117040978399,1357.3260561418608,1453.5073376604612,3613.2223947377734,788.2733266394977,2036.5267008501248,754.2254942010017
2021-08-18 05:00:00,2928.434420520815,1019.9876440791746,1384.9059846634764,1990.492873002507,1389.9941207304566,1488.4902891567724,3700.1852744601074,788.2733266394977,2085.5417370669047,754.2254942010017
2021-08-18 06:00:00,2851.512410396535,993.1953419075098,1348.5282698589517,1938.2080371678787,1353.4827544255552,1449.3916963079541,3602.9914677116158,788.2733266394977,2030.760226001092,754.2254942010017
2021-08-18 07:00:00,2869.05602674067,999.3058669642055,1356.8249416564752,1950.132648849461,1361.8099081442172,1458.3089192383866,3625.1584762682905,788.2733266394977,2043.2542548406639,754.2254942010017
2021-08-18 08:00:00,2890.6481699334495,1006.8265131878306,1367.0362300226575,1964.8090939960232,1372.0587127210315,1469.2839628450724,3652.440948338042,788.2733266394977,2058.6315211047513,754.2254942010017
2021-08-18 09:00:00,2848.813392497438,992.2552611295566,1347.251858813179,1936.3734815245587,1352.2016538534535,1448.0198158571184,3599.581158702897,788.2733266394977,2028.8380677180812,754.2254942010017
2021-08-18 10:00:00,2769.192364474061,964.5228781799386,1309.5977329628818,1882.2540900466104,1314.4091869764504,1407.5493425574643,3498.977042945687,788.2733266394977,1972.1343983692575,754.2254942010017
2021-08-18 11:00:00,2811.0271419100723,979.0941302382124,1329.3821041723602,1910.6897025180747,1334.2662458440284,1428.8134895454182,3551.8368325808315,788.2733266394977,2001.9278517559273,754.2254942010017
2021-08-18 12:00:00,2833.9687940524013,987.0848168508143,1340.2315980614287,1926.2834254862971,1345.1556007068937,1440.474473377522,3580.824459154943,788.2733266394977,2018.2661971615205,754.2254942010017
2021-08-18 13:00:00,2833.9687940524013,996.0155842413693,1352.3575029962701,1943.7117040978399,1357.3260561418608,1453.5073376604612,3613.2223947377734,788.2733266394977,2036.5267008501248,754.2254942010017
2021-08-18 14:00:00,2833.9687940524013,1016.2273209673621,1379.800340480385,1983.1546504292257,1384.8697184420496,1453.5073376604612,3686.5440384252315,788.2733266394977,2077.853103934861,754.2254942010017
2021-08-18 15:00:00,2833.9687940524013,1018.577522912245,1382.991368094817,1983.1546504292257,1388.0724698723038,1453.5073376604612,3695.0698109470286,788.2733266394977,2082.658499642388,754.2254942010017
2021-08-18 16:00:00,2833.9687940524013,1026.568209524847,1393.840861983886,1983.1546504292257,1398.9618247351693,1453.5073376604612,3724.057437521141,788.2733266394977,2098.996845047982,754.2254942010017
2021-08-18 17:00:00,2833.9687940524013,1008.706674743737,1369.589052114203,1983.1546504292257,1374.6209138652353,1453.5073376604612,3659.26156635548,788.2733266394977,2062.475837670773,754.2254942010017
2021-08-18 18:00:00,2833.9687940524013,994.1354226854629,1349.8046809047246,1983.1546504292257,1354.763854997657,1453.5073376604612,3606.401776720335,788.2733266394977,2032.6823842841031,754.2254942010017
2021-08-18 19:00:00,2833.9687940524013,975.3338071263998,1324.276459989269,1983.1546504292257,1329.141843555621,1453.5073376604612,3538.195596545955,788.2733266394977,1994.2392186238835,754.2254942010017
2021-08-18 20:00:00,2833.9687940524013,979.564170627189,1330.0203096952464,1983.1546504292257,1334.906796130079,1453.5073376604612,3553.5419870851906,788.2733266394977,2002.8889308974328,754.2254942010017
2021-08-18 21:00:00,2833.9687940524013,991.78522074058,1346.6136532902926,1983.1546504292257,1351.5611035674026,1453.5073376604612,3597.8760041985374,788.2733266394977,2027.8769885765753,754.2254942010017
2021-08-18 22:00:00,2833.9687940524013,988.0248976287675,1341.5080091072014,1983.1546504292257,1346.4367012789953,1453.5073376604612,3584.2347681636616,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-18 23:00:00,2833.9687940524013,988.0248976287675,1343.4226256758607,1983.1546504292257,1348.3583521371481,1451.4358307659334,3589.3502316767394,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 00:00:00,2833.9687940524013,988.0248976287675,1372.1418742057483,1983.1546504292257,1348.3583521371481,1421.056941284786,3666.0821843729173,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 01:00:00,2833.9687940524013,988.0248976287675,1351.0810919504975,1983.1546504292257,1348.3583521371481,1443.208513822527,3609.8120857290537,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 02:00:00,2833.9687940524013,988.0248976287675,1315.3415826688595,1983.1546504292257,1348.3583521371481,1482.422330791989,3514.3234334849226,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 03:00:00,2833.9687940524013,988.0248976287675,1324.9146655121554,1983.1546504292257,1348.3583521371481,1471.7111867833764,3539.9007510503147,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 04:00:00,2833.9687940524013,988.0248976287675,1331.9349262639057,1983.1546504292257,1348.3583521371481,1463.954204006847,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 05:00:00,2833.9687940524013,988.0248976287675,1333.8495428325648,1983.1546504292257,1348.3583521371481,1461.8528343360238,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 06:00:00,2833.9687940524013,988.0248976287675,1344.060831198747,1983.1546504292257,1348.3583521371481,1450.7466399631003,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 07:00:00,2833.9687940524013,988.0248976287675,1347.8900643360655,1983.1546504292257,1348.3583521371481,1446.6252006450234,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 08:00:00,2833.9687940524013,988.0248976287675,1348.5282698589517,1983.1546504292257,1348.3583521371481,1445.940569693464,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 09:00:00,2833.9687940524013,988.0248976287675,1326.1910765579282,1983.1546504292257,1348.3583521371481,1470.2947178836812,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 10:00:00,2833.9687940524013,988.0248976287675,1324.9146655121554,1983.1546504292257,1348.3583521371481,1471.7111867833764,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 11:00:00,2833.9687940524013,988.0248976287675,1339.593392538542,1983.1546504292257,1348.3583521371481,1455.5847659658361,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 12:00:00,2833.9687940524013,988.0248976287675,1352.9957085191563,1983.1546504292257,1348.3583521371481,1441.1662376237218,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 13:00:00,2833.9687940524013,988.0248976287675,1365.7598189768844,1983.1546504292257,1348.3583521371481,1427.6973942814438,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 14:00:00,2833.9687940524013,988.0248976287675,1390.649834369454,1983.1546504292257,1348.3583521371481,1402.1442972750294,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 15:00:00,2833.9687940524013,988.0248976287675,1382.991368094817,1983.1546504292257,1348.3583521371481,1402.1442972750294,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 16:00:00,2833.9687940524013,988.0248976287675,1384.9059846634764,1983.1546504292257,1348.3583521371481,1402.1442972750294,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 17:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1348.3583521371481,1402.1442972750294,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 18:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1348.3583521371481,1402.1442972750294,3558.6574505982694,788.2733266394977,2020.1883554445317,754.2254942010017
2021-08-19 19:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1348.3583521371481,1402.1442972750294,3558.6574505982694,791.5202190604384,2020.1883554445317,754.2254942010017
2021-08-19 20:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1342.2154894850423,1402.1442972750294,3558.6574505982694,787.914204395015,2020.1883554445317,754.2254942010017
2021-08-19 21:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1325.9059403328838,1402.1442972750294,3515.4154383722785,778.3400894001161,2020.1883554445317,754.2254942010017
2021-08-19 22:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1334.9175348525907,1392.6788767263683,3539.3081577087455,783.6301217249921,2020.1883554445317,754.2254942010017
2021-08-19 23:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1334.312952635719,1393.3099047629455,3537.705210173551,783.2752167785588,2020.1883554445317,754.2254942010017
2021-08-20 00:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1314.664435260896,1414.1338299700003,3485.610488203125,771.7410435729844,1990.4399325397262,754.2254942010017
2021-08-20 01:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1319.3743839765643,1409.085605677381,3498.0981209418733,774.5059017676033,1997.5709309545573,754.2254942010017
2021-08-20 02:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1326.502926348342,1401.5132692384523,3516.998245863666,778.6905351855281,2008.3637500322045,754.2254942010017
2021-08-20 03:00:00,2833.9687940524013,988.0248976287675,1400.2229172127497,1983.1546504292257,1330.096162266216,1397.7271010189875,3526.5251034145385,780.799854919665,2013.804013011976,754.2254942010017
2021-08-20 04:00:00,2833.9687940524013,988.9178256880793,1401.4883694650887,1983.1546504292257,1331.2982374241608,1396.4650449458327,3529.7122024686864,781.505503229579,2015.6239895262206,754.2254942010017
2021-08-20 05:00:00,2833.9687940524013,992.9560563737384,1407.2113256017426,1983.1546504292257,1336.7345732394135,1390.785792616636,3544.125727796371,784.6967688961241,2023.8547589934326,754.2254942010017
2021-08-20 06:00:00,2848.183867802779,997.9366841074874,1414.2698411428369,1983.1546504292257,1343.4395802187269,1383.844484214284,3561.9029202294587,788.6327764008473,2034.0063332519503,754.2254942010017
2021-08-20 07:00:00,2823.7193589925378,989.3648952295297,1402.1219537189154,1983.1546504292257,1331.900090153557,1395.8340169092553,3531.307913229295,781.8588058983081,2016.5352119446318,754.2254942010017
2021-08-20 08:00:00,2814.8117269452428,986.2438703234429,1397.6988560731147,1983.1546504292257,1327.6985125820947,1400.251213165297,3520.1681406323587,779.3923743339604,2010.1739021277724,754.2254942010017
2021-08-20 09:00:00,2800.927005422194,981.3789902456141,1390.8043774108703,1983.1546504292257,1321.1493270940214,1393.3441444008042,3502.8040825395524,775.5478379583218,2000.2582461083075,754.2254942010017
2021-08-20 10:00:00,2839.1214645870427,994.7614310216908,1409.7698916482911,1983.1546504292257,1339.1649997362126,1412.3442918244516,3550.569592756001,786.1234902941172,2027.5344949188755,754.2254942010017
2021-08-20 11:00:00,2832.683547433784,992.5057361667664,1406.5731345243723,1983.1546504292257,1336.1283444080127,1409.1416970584098,3542.518414541135,784.3408973456045,2022.9369110301704,754.2254942010017
2021-08-20 12:00:00,2817.3510248495686,987.1335806259448,1398.9597481399371,1983.1546504292257,1328.8962559403103,1401.5144077644536,3523.343754651873,780.0954797686323,2011.9873201720911,754.2254942010017
2021-08-20 13:00:00,2797.164004519254,980.0605231740797,1388.9358538406811,1983.1546504292257,1319.3743839765643,1391.472208694041,3498.0981209418733,774.5059017676033,1997.5709309545573,754.2254942010017
2021-08-20 14:00:00,2809.7468385476805,984.4692524731082,1395.1838783743774,1983.1546504292257,1325.3094914168546,1397.731642831216,3513.8340549092227,777.9899589055591,2006.556855070412,754.2254942010017
2021-08-20 15:00:00,2819.894908393451,988.0248976287675,1400.2229172127497,1983.1546504292257,1330.096162266216,1402.7798835276722,3526.5251034145385,780.799854919665,2013.804013011976,754.2254942010017
2021-08-20 16:00:00,2811.01135107628,984.9123079422682,1395.8117739091992,1983.1546504292257,1325.9059403328838,1398.3606849747046,3515.4154383722785,778.3400894001161,2007.4598959592827,754.2254942010017
2021-08-20 17:00:00,2848.183867802779,997.9366841074874,1395.8117739091992,1983.1546504292257,1343.4395802187269,1416.85245873862,3561.9029202294587,788.6327764008473,2034.0063332519503,754.2254942010017
