Date,AXS,PAXG,CKB,RIF,STRAX,SUN,OXT,CELO,1INCH,KNC
2021-06-01 22:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,441.19072605090605,306.7494273805321,678.1286217164776
2021-06-01 23:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,444.64235830749294,306.7494273805321,683.4339250391075
2021-06-02 00:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,444.48665303436076,306.7494273805321,683.1945995138224
2021-06-02 01:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,442.0101168363749,306.7494273805321,679.3880596674309
2021-06-02 02:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,442.9355771252028,306.7494273805321,680.8105308869275
2021-06-02 03:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7494273805321,675.2339794687259
2021-06-02 04:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7494273805321,670.9765142766151
2021-06-02 05:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7494273805321,674.378169608816
2021-06-02 06:00:00,698.0961732360653,307.2221234635606,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7494273805321,643.88648339218
2021-06-02 07:00:00,698.0961732360653,308.5402381846915,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7494273805321,641.135736009959
2021-06-02 08:00:00,698.0961732360653,307.053134396749,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7494273805321,644.2408512971841
2021-06-02 09:00:00,698.0961732360653,307.01933658338663,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,306.7831954813005,644.3117716903255
2021-06-02 10:00:00,701.4775285445625,308.5064403713291,452.2345130298934,322.7873066453781,204.762284561773,58.318454399069,398.38661484028427,439.30747075973335,305.3043983076395,641.2059743684175
2021-06-02 11:00:00,711.9289904071899,313.10294298860583,452.2345130298934,322.7873066453781,204.762284561773,59.187353369081436,398.38661484028427,439.30747075973335,300.82238209759635,631.7927605823526
2021-06-02 12:00:00,714.6187048571301,314.28586645628707,452.2345130298934,324.0068182745433,205.53588991147728,59.41096707459929,399.8917456174224,440.96720321618716,299.6901331059398,629.4147901962488
2021-06-02 13:00:00,712.9280272028822,313.5423145623161,452.2345130298934,323.24026810763957,205.04962369166321,59.270409888273804,398.94566341464997,439.92394281498775,300.4008351570693,630.9074198593202
2021-06-02 14:00:00,722.6109992226687,317.80083904596927,452.2345130298934,327.63050997263485,207.83460295059913,60.07541922813822,404.36413421234795,445.8989796582223,296.3754703554327,622.4532738524849
2021-06-02 15:00:00,726.83769335829,319.6597187808974,452.2345130298934,329.5468853898948,209.05026850013473,60.42681219395208,406.7293397192798,448.5071306612216,294.65199278411217,618.8335942096547
2021-06-02 16:00:00,722.1499053169645,317.5980521657953,452.2345130298934,327.4214508362064,207.70198489064978,60.03708545004943,404.10611179340987,445.61445409425863,294.65199278411217,622.8507112945533
2021-06-02 17:00:00,724.1479789083495,318.476795313216,452.2345130298934,328.32737376072953,208.27666315043035,60.2031984884342,405.2242089421415,446.8473982047677,294.65199278411217,621.1321377517684
2021-06-02 18:00:00,716.5399294642309,315.13081179034543,457.03623083233447,324.8778980096615,206.08846516126624,59.57069114996925,400.96683902966424,442.1527263993688,294.65199278411217,627.7271701024148
2021-06-02 19:00:00,714.6187048571301,314.28586645628707,458.26495497157634,324.0068182745433,205.53588991147728,59.41096707459929,399.8917456174224,440.96720321618716,294.65199278411217,629.4147901962488
2021-06-02 20:00:00,741.1316044351184,325.9461120662904,441.87119621326065,336.02771861917387,205.53588991147728,61.61515931470438,414.72803470635813,457.32742314409205,294.65199278411217,606.898396312206
2021-06-02 21:00:00,728.6052199968229,320.437068488231,449.467969231166,330.3482787462037,205.53588991147728,60.57375834329244,407.7184256585423,449.5978119897488,294.65199278411217,617.3323630455557
2021-06-02 22:00:00,714.9261007942665,314.42105770973654,458.06791532631263,324.14619103216233,205.53588991147728,59.43652292665851,400.0637605633812,441.15688692549645,294.65199278411217,629.1441614570477
2021-06-02 23:00:00,706.9338064287282,310.90608512005446,463.2466372736913,320.5224993340709,205.53588991147728,58.7720707731196,395.5913719684558,436.22511048346144,294.65199278411217,636.2569990254283
2021-06-03 00:00:00,706.5495615073078,310.90608512005446,463.4985660518478,320.3482833870471,205.53588991147728,58.7720707731196,395.3763532860073,436.22511048346144,294.65199278411217,636.6030165363192
2021-06-03 01:00:00,708.9318800201125,310.90608512005446,461.94100989492546,321.4284222585936,205.53588991147728,58.7720707731196,396.70946911718704,436.22511048346144,294.65199278411217,634.4637543669287
2021-06-03 02:00:00,736.0595714723727,310.90608512005446,444.9160384506878,333.72806811846186,205.53588991147728,58.7720707731196,411.88978809803984,436.22511048346144,294.65199278411217,611.0804065603379
2021-06-03 03:00:00,755.809760433367,310.90608512005446,433.2898643905119,342.68276779547654,205.53588991147728,58.7720707731196,422.9417483758848,436.22511048346144,294.65199278411217,595.1121641113283
2021-06-03 04:00:00,741.5926983408224,305.05782627437964,441.59645764566704,336.23677775560213,205.53588991147728,58.7720707731196,414.98605712529604,436.22511048346144,294.65199278411217,606.5210501590586
2021-06-03 05:00:00,747.9711640363964,307.6816397024391,437.8306602569287,339.1287624761943,205.53588991147728,58.7720707731196,418.5553672539384,436.22511048346144,294.65199278411217,601.3488270867067
2021-06-03 06:00:00,741.2853024036864,304.9313774344732,441.77957871456425,336.0974049979832,205.53588991147728,58.7720707731196,414.8140421793373,436.22511048346144,294.65199278411217,606.7725621018988
2021-06-03 07:00:00,755.8866094176508,310.93769733003097,433.2458129606228,336.0974049979832,205.53588991147728,58.7720707731196,422.9847521123743,436.22511048346144,294.65199278411217,595.0516606379539
2021-06-03 08:00:00,806.7606370136738,331.864980334553,405.9254921204694,336.0974049979832,205.53588991147728,58.7720707731196,451.4532256685343,436.22511048346144,294.65199278411217,557.5279228457722
2021-06-03 09:00:00,779.6329455614137,320.70587021280636,420.0498586772487,324.7959776818956,198.62465261496828,58.7720707731196,436.27290668768154,421.55684376592836,284.74418620640296,538.7807941770204
2021-06-03 10:00:00,769.4888796359224,316.5330584958925,425.58731811452,320.56994820392504,196.0402805947439,58.7720707731196,430.59641347104525,416.07182618316807,281.0392840300357,531.770536431198
2021-06-03 11:00:00,774.3303656458165,318.5246277244197,422.92634143317645,322.58691681841117,197.27373087712385,58.404599508857295,433.30564886989464,418.68967548403117,282.8075327960293,535.1163412644318
2021-06-03 12:00:00,758.4994748833076,312.01251246923607,431.7533755096946,315.9917496027906,193.24054423950102,59.623581018363346,424.44687915302296,410.1297238018447,277.02564000563814,524.1760905398909
2021-06-03 13:00:00,765.2621855003015,314.7943869471785,427.9379208958312,318.8091025881041,194.9634589196505,59.09668052332259,428.23120796411365,413.7864021903514,279.49557478988277,528.8495957037723
2021-06-03 14:00:00,761.3428873018161,313.18216423837083,430.1408919229523,317.1763184716155,193.96495154820016,59.40090286173883,426.0380174031405,411.6671908515576,278.06413531264997,526.1410870292499
2021-06-03 15:00:00,768.4129938559463,316.09048755621984,426.1831999480636,320.12173295626155,195.7661805319929,58.85435990111476,429.99436116018995,415.4900818940875,280.64633985981504,531.0270242460352
2021-06-03 16:00:00,774.7914595515202,318.71430098427925,422.6746495021511,322.7790090674097,197.3912023325885,58.369841762670745,433.56367128883244,418.93899446506555,282.97593744040955,535.434989343787
2021-06-03 17:00:00,766.1075243274257,315.1421212569213,427.4657253767366,319.16127171126834,195.1788232546692,59.031472028412715,428.70424906550005,414.24348698891475,279.8043166379134,529.4337838492575
2021-06-03 18:00:00,752.8126500462897,309.6732089309661,435.0148852879428,313.6226118651404,191.79172962210245,60.073983733283626,421.2646026527874,407.05478970241836,274.94864939161397,520.2460975611723
2021-06-03 19:00:00,759.8059076161363,312.5499200388387,431.0110059958213,313.6226118651404,193.5733800299845,59.521062471047436,425.1779426733475,410.8361275814428,277.5027864980491,525.0789267647318
2021-06-03 20:00:00,759.8059076161363,314.66793810727194,428.10988710876916,313.6226118651404,194.8851446160073,59.12042843592993,428.0591930181549,413.62018953632827,279.3833050269625,528.6371636508684
2021-06-03 21:00:00,759.8059076161363,316.46983407593933,425.67234205181177,313.6226118651404,196.0011234429224,58.78381227162585,430.51040599806606,415.98871985615665,280.9831491485757,531.6643204047463
2021-06-03 22:00:00,759.8059076161363,314.47826484741245,428.3680957258429,313.6226118651404,194.7676731605427,59.15608611291175,427.8011705992172,413.370870555294,279.2149003825824,528.3185155715132
2021-06-03 23:00:00,759.8059076161363,309.7996577708728,434.83732819190664,313.6226118651404,191.87004392574576,60.04946373992306,421.4366175987464,407.2210023564417,279.2149003825824,520.4585296140763
2021-06-04 00:00:00,759.8059076161363,301.9914419066476,446.0803743620523,313.6226118651404,187.03413567578048,61.60208778930662,410.8146946857983,396.95737097051904,279.2149003825824,507.3408503472724
2021-06-04 01:00:00,759.8059076161363,301.4856465470217,446.8287528867239,313.6226118651404,186.72087846120783,61.70543615930021,410.1266349019636,396.2925203544269,279.2149003825824,506.4911221356575
2021-06-04 02:00:00,759.8059076161363,304.67847975466015,442.14627685004024,313.6226118651404,188.69831462819758,61.058803138747294,414.47001228741993,396.2925203544269,279.2149003825824,511.8550314714759
2021-06-04 03:00:00,759.8059076161363,293.67743068279674,458.7089145619683,313.6226118651404,181.88497021124263,63.34604355772293,399.5047119890157,396.2925203544269,279.2149003825824,493.3734428688539
2021-06-04 04:00:00,759.8059076161363,293.67743068279674,476.4541386718121,313.6226118651404,181.88497021124263,65.79659488497835,399.5047119890157,396.2925203544269,279.2149003825824,474.9980702926832
2021-06-04 05:00:00,759.8059076161363,294.3026263335499,477.4684387989563,313.6226118651404,181.88497021124263,65.9366660673665,399.5047119890157,397.1361682969179,279.2149003825824,473.98901804139086
2021-06-04 06:00:00,759.8059076161363,300.6009315663691,487.68663496002364,313.6226118651404,181.88497021124263,67.34776203378877,399.5047119890157,405.635191353856,279.2149003825824,464.0578195681425
2021-06-04 07:00:00,759.8059076161363,300.3259707325559,487.2405461103004,313.6226118651404,181.88497021124263,67.2861587755827,399.5047119890157,405.2641552766973,278.95950143414194,464.0578195681425
2021-06-04 08:00:00,759.8059076161363,297.60377747869165,482.8241350873198,310.7798961446314,181.88497021124263,66.67626837199705,399.5047119890157,401.59078881146525,276.4309766080902,464.0578195681425
2021-06-04 09:00:00,759.8059076161363,300.0172404371141,486.7396706202955,313.300212835239,181.88497021124263,67.21698968032511,399.5047119890157,404.8475502055962,278.67273552747065,464.0578195681425
2021-06-04 10:00:00,759.8059076161363,303.5537894403019,492.47726988104534,316.9933391162044,181.88497021124263,68.00933140543697,399.5047119890157,409.61981995261675,281.9576793647295,464.0578195681425
2021-06-04 11:00:00,759.8059076161363,298.17810648506446,483.75591057789603,311.3796530108431,181.88497021124263,66.80494320027769,399.5047119890157,402.3657965773633,276.9644454016352,464.0578195681425
2021-06-04 12:00:00,759.8059076161363,293.48055195831665,476.13472807605444,306.4741188125718,181.88497021124263,65.75248543589345,399.5047119890157,396.0268493910608,272.6010949210062,464.0578195681425
2021-06-04 13:00:00,759.8059076161363,292.95683025060595,475.2850564667282,305.9272098340973,181.88497021124263,65.63514885693131,399.5047119890157,395.3201318369387,272.11463300725006,464.0578195681425
2021-06-04 14:00:00,759.8059076161363,288.70641240128975,468.3892961398865,301.4886088560693,181.88497021124263,64.68286927360369,399.5047119890157,389.58455727082816,268.16660799549413,464.0578195681425
2021-06-04 15:00:00,759.8059076161363,290.3981138780468,468.3892961398865,301.4886088560693,181.88497021124263,65.06188442799845,399.5047119890157,389.58455727082816,269.7379546205643,464.0578195681425
2021-06-04 16:00:00,759.8059076161363,287.8837067105363,468.3892961398865,301.4886088560693,181.88497021124263,64.4985471998297,399.5047119890157,389.58455727082816,267.402433093271,464.0578195681425
2021-06-04 17:00:00,759.8059076161363,287.69451697994884,468.3892961398865,301.4886088560693,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,267.2267031262874,464.0578195681425
2021-06-04 18:00:00,759.8059076161363,290.2376729311528,468.3892961398865,301.4886088560693,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,269.5889281262988,464.0578195681425
2021-06-04 19:00:00,759.8059076161363,288.73814884323787,468.3892961398865,301.4886088560693,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,268.1960865717276,464.0578195681425
2021-06-04 20:00:00,759.8059076161363,285.19554180531316,468.3892961398865,301.4886088560693,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,264.9055156941374,464.0578195681425
2021-06-04 21:00:00,759.8059076161363,286.0340781908889,468.3892961398865,301.4886088560693,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,265.6843950280959,464.0578195681425
2021-06-04 22:00:00,759.8059076161363,291.9474202541885,468.3892961398865,295.38201174758296,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,271.17703673924706,464.0578195681425
2021-06-04 23:00:00,759.8059076161363,285.87842185752424,468.3892961398865,301.6527646923189,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,265.5398127495651,464.0578195681425
2021-06-05 00:00:00,759.8059076161363,283.07478607898827,468.3892961398865,304.6404009120622,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,262.9356395670874,464.0578195681425
2021-06-05 01:00:00,759.8059076161363,285.3504551903241,468.3892961398865,302.21089453556755,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,265.04940788082615,464.0578195681425
2021-06-05 02:00:00,759.8059076161363,287.2226287618298,468.3892961398865,300.241024500572,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,266.7883870468021,464.0578195681425
2021-06-05 03:00:00,759.8059076161363,283.7475359216738,468.3892961398865,303.91811523256365,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,263.5605271192617,464.0578195681425
2021-06-05 04:00:00,759.8059076161363,283.4107617638038,468.3892961398865,304.2792580723128,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,263.2477125100351,464.0578195681425
2021-06-05 05:00:00,759.8059076161363,283.4107617638038,468.3892961398865,314.94938742853896,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,254.32917747764034,464.0578195681425
2021-06-05 06:00:00,760.3603370285524,283.6175662391864,468.3892961398865,315.17920559928825,181.88497021124263,64.45616042182323,399.5047119890157,389.58455727082816,254.143729119063,464.0578195681425
2021-06-05 07:00:00,757.746598370017,282.6426308552392,470.00493811465554,314.0957770800407,181.88497021124263,64.23459237037322,399.5047119890157,389.58455727082816,255.0203616121046,462.4626208133771
2021-06-05 08:00:00,715.7683714298987,266.9845777191174,497.5696849555064,296.6952584375799,181.88497021124263,60.67607518041838,399.5047119890157,389.58455727082816,269.97674001803756,436.84276202471904
2021-06-05 09:00:00,711.0161193234707,265.2119679301226,500.89531502093223,294.72538840258454,181.88497021124263,60.273224177782026,399.5047119890157,389.58455727082816,271.78119633986904,433.9424006524185
2021-06-05 10:00:00,693.0367655208164,265.2119679301226,513.8899706220467,287.2727134368514,181.88497021124263,58.749104551140995,399.5047119890157,389.58455727082816,278.8319770906291,422.9693667938801
2021-06-05 11:00:00,693.0367655208164,265.2119679301226,511.0282126313116,287.2727134368514,181.88497021124263,59.07809953662735,399.5047119890157,389.58455727082816,277.2792134950569,425.33799524792556
2021-06-05 12:00:00,693.0367655208164,265.2119679301226,522.0640012705106,287.2727134368514,181.88497021124263,57.82926142845456,399.5047119890157,389.58455727082816,283.26713102786533,416.34687499379305
2021-06-05 13:00:00,693.0367655208164,265.7673856640077,523.1573290218626,287.2727134368514,181.88497021124263,57.70840612766364,399.5047119890157,389.58455727082816,283.86036062164095,415.4767665821028
2021-06-05 14:00:00,693.0367655208164,259.57621361160756,510.9701412435123,287.2727134368514,181.88497021124263,59.08481372000466,399.5047119890157,389.58455727082816,277.24770449352314,425.3863346041308
2021-06-05 15:00:00,693.0367655208164,261.4180224058305,514.5957018703261,287.2727134368514,181.88497021124263,58.6685343506137,399.5047119890157,389.58455727082816,279.2149003825824,422.38929451941976
2021-06-05 16:00:00,693.0367655208164,262.9527661772934,517.6168116660425,287.2727134368514,181.88497021124263,58.32611099837274,399.5047119890157,389.58455727082816,280.85412680361526,419.9239873529638
2021-06-05 17:00:00,693.0367655208164,260.79126381803246,513.3619411968157,287.2727134368514,181.88497021124263,58.80953220153645,399.5047119890157,389.58455727082816,278.54547317536293,423.4044209997252
2021-06-05 18:00:00,693.0367655208164,262.98303934862383,517.6764037465932,287.2727134368514,181.88497021124263,58.31939681499551,399.5047119890157,389.58455727082816,280.88646091906566,419.87564799675914
2021-06-05 19:00:00,693.0367655208164,262.5598482508215,516.8433612578057,287.2727134368514,181.88497021124263,58.413395382277315,399.5047119890157,389.58455727082816,280.4344597175868,420.5523989836292
2021-06-05 20:00:00,693.0367655208164,269.97644247513864,531.442765978361,287.2727134368514,181.88497021124263,56.80870555510898,399.5047119890157,389.58455727082816,288.3559625981569,408.99929285063047
2021-06-05 21:00:00,693.0367655208164,269.6895725834884,530.8780688244284,287.2727134368514,181.88497021124263,56.869133205504475,399.5047119890157,389.58455727082816,288.049563110154,409.4343470564759
2021-06-05 22:00:00,693.0367655208164,266.69826967684133,524.9897539921667,287.2727134368514,181.88497021124263,57.50698062634544,399.5047119890157,389.58455727082816,284.8546175765329,414.02658589595234
2021-06-05 23:00:00,693.0367655208164,264.4137839775607,520.4927934880089,287.2727134368514,181.88497021124263,58.00383019626365,399.5047119890157,389.58455727082816,282.41460811934303,417.60369825512333
2021-06-06 00:00:00,693.0367655208164,260.4938624452214,512.7765130508506,287.2727134368514,181.88497021124263,58.876674035309186,399.5047119890157,389.58455727082816,278.22782524153314,423.8878145617753
2021-06-06 01:00:00,693.0367655208164,260.2267805630151,512.2507681639222,287.2727134368514,181.88497021124263,58.93710168570463,399.5047119890157,389.58455727082816,277.9425608957627,424.3228687676204
2021-06-06 02:00:00,693.0367655208164,263.8640036712658,519.410562890483,287.2727134368514,181.88497021124263,58.124685497054536,399.5047119890157,389.58455727082816,281.8273997392868,418.4738066668134
2021-06-06 03:00:00,693.0367655208164,262.5296724264046,516.783960802541,287.2727134368514,181.88497021124263,58.42010956565459,399.5047119890157,389.58455727082816,280.40222957625616,418.4738066668134
2021-06-06 04:00:00,693.0367655208164,261.26852107767905,514.3014117514482,287.2727134368514,181.88497021124263,58.70210526750004,399.5047119890157,389.58455727082816,279.0552212676434,418.4738066668134
2021-06-06 05:00:00,693.0367655208164,265.02734421419507,521.7005734937823,287.2727134368514,181.88497021124263,57.869546528718175,399.5047119890157,389.58455727082816,283.0699384549257,418.4738066668134
2021-06-06 06:00:00,693.0367655208164,255.45411314942373,502.85587597214385,287.2727134368514,181.88497021124263,60.03822775957744,399.5047119890157,389.58455727082816,272.8449787008505,418.4738066668134
2021-06-06 07:00:00,693.0367655208164,255.45411314942373,483.498628273431,287.2727134368514,181.88497021124263,62.44190540864129,399.5047119890157,389.58455727082816,262.3419139293553,418.4738066668134
2021-06-06 08:00:00,693.0367655208164,249.9604763075005,483.498628273431,281.0948056210049,185.88244208401733,61.09906873318659,390.913212806456,381.2063947488746,262.3419139293553,409.47436996430105
2021-06-06 09:00:00,693.0367655208164,252.26780378110837,483.498628273431,283.6895269036605,184.1822977966634,61.66306013687758,390.913212806456,384.7252230080952,262.3419139293553,413.25413337935635
2021-06-06 10:00:00,693.0367655208164,255.4815813336333,489.6581817912871,287.3036029759306,181.86541479029748,62.44861959201855,390.913212806456,389.6264480834378,262.3419139293553,418.51880385032587
2021-06-06 11:00:00,717.3277004267171,264.4362093859678,506.8206984307836,297.3735927157598,175.70688926608057,64.6374433730096,390.913212806456,403.28285299422146,262.3419139293553,433.1878856754204
2021-06-06 12:00:00,711.5157589461643,262.2936910176179,502.71432941887963,294.96420866757984,175.70688926608057,64.1137370695823,387.7459508765814,400.01536961065983,260.21636398788974,429.67810536144077
2021-06-06 13:00:00,691.5465241155465,254.93221764944107,488.6052666600297,286.68581219434594,175.70688926608057,62.31433592447309,376.86356373290954,388.7886318312426,252.91319239413608,417.6188601800747
2021-06-06 14:00:00,690.8759154831746,254.68500399155437,488.1314548509636,286.40780634263274,175.70688926608057,62.253908274077595,376.4981104333084,388.41161451775446,252.66793663165916,417.21388552846145
2021-06-06 15:00:00,752.7954458721435,277.51106506974486,531.8800785547116,312.077013317474,175.70688926608057,67.83339466059168,410.2416317631272,423.22287979647047,275.31321870035083,454.60654502739936
2021-06-06 16:00:00,853.6102769386595,314.67551830535456,603.1097871842796,353.87055969167403,199.2376643999029,76.9176847700424,465.18144446979966,479.9011492574845,312.1833349926971,515.4877343198938
2021-06-06 17:00:00,836.6960369888445,308.4402404897718,591.1592004445071,346.85863432068834,195.28978121041453,75.39356514340135,455.9639001354206,470.39193479506736,305.9974396502265,505.27337366254244
2021-06-06 18:00:00,809.12657099135,298.2770123322142,571.6802705162443,335.429504861373,188.85490552710775,72.90931729381029,440.93970892960505,454.892334129454,295.9147027484025,488.6244157628953
2021-06-06 19:00:00,800.3341467002565,295.03576659547946,565.4680712418249,331.7845392500235,186.80270193080975,72.11704365529201,436.1482101126149,449.94921824150134,292.69912719592867,483.3147481084129
2021-06-06 20:00:00,791.5417224091638,291.79452085874493,559.2558719674059,328.13957363867434,184.75049833451192,71.32477001677378,431.35671129562513,445.006102353549,289.48355164345514,478.00508045393093
2021-06-06 21:00:00,782.1532015559623,288.3335296483332,552.6225066404836,324.247491714691,182.55916229100734,70.47878291123732,426.240365101212,439.7278599647182,286.0499709687797,472.33543533134804
2021-06-06 22:00:00,814.491440050322,300.25472159530653,575.4707649887712,337.65355167507767,190.10709755196748,73.39273849697396,443.8633353264125,457.9084726373572,297.8767488482169,472.33543533134804
2021-06-06 23:00:00,822.3897194982532,303.16634912152585,581.0512151844358,340.92784281747623,191.95060247745545,74.10444193496494,448.16756307726786,462.3488987739926,300.7653167173882,472.33543533134804
2021-06-07 00:00:00,837.5156697617431,308.7423905160775,591.7383037666987,347.1984192505599,195.48108832532367,75.46742116055134,456.41056527937724,470.85273373377476,306.2971966932537,472.33543533134804
2021-06-07 01:00:00,828.5742213301231,305.44620841092376,585.420812979154,343.4916745610522,193.39410161722415,74.66171915527858,451.5378546180317,465.82583622060287,303.0271198602297,467.29270826375364
2021-06-07 02:00:00,821.942647076672,303.00154001626805,580.7353406450584,340.7425055830007,191.84625314205041,74.06415683470128,447.9239275442005,462.09755389833384,300.6018128757369,463.5526856886213
2021-06-07 03:00:00,831.1821437893457,306.40759485826027,587.2634144588544,344.5728084288253,194.00280607375316,74.89671557348312,452.95906189425745,467.2920146619446,303.98089226986167,468.76350365846866
2021-06-07 04:00:00,822.4642315685161,303.19381730573525,581.1038609409983,340.95873235655523,191.96799403335612,74.11115611834217,448.2081689994455,462.390789586602,300.79256735766324,463.8468447675641
2021-06-07 05:00:00,813.1502227855785,299.7602942795333,574.5231413706391,337.0975399716513,189.79404954575247,73.27188319618301,443.1324287272104,457.15443801038117,297.3862373232632,458.5940040721532
2021-06-07 06:00:00,824.1034971143133,303.7981173583469,582.2620675853817,341.6383022162984,192.35060826317442,74.2588681526422,449.10149928735893,463.312387464017,301.3920814437177,458.5940040721532
2021-06-07 07:00:00,820.5269177416656,302.4796445162854,579.7350712703638,340.1556043404954,191.51581357993467,73.9365873505331,447.1524150228208,461.30162845874827,300.0840507105082,458.5940040721532
2021-06-07 08:00:00,859.2731942786855,316.7631003052854,607.110864683058,356.21816466169565,200.559422648366,77.42796270671518,468.26749455531865,483.08485101582676,314.2543836536124,458.5940040721532
2021-06-07 09:00:00,826.7114195735362,304.7595038056835,584.1046690650825,342.7194360840716,192.95931271970355,74.4938645708468,450.52270656358496,464.77856590535896,302.34585385334987,441.21578869064706
2021-06-07 10:00:00,853.8338131494496,314.7579228579833,603.2677244539681,353.9632283089116,199.28983906760533,76.9378273201742,465.3032622363331,480.02682169531363,312.2650869135226,455.69100699469317
2021-06-07 11:00:00,922.1613815810794,339.94624777820064,651.543883222123,382.28893564456666,215.23789582866598,83.09473347713377,502.5388928734495,518.4406968584694,337.2539240458815,492.15742233757936
2021-06-07 12:00:00,896.3802052699089,330.44225604167394,633.3284514513692,371.6011551231529,209.2204174869791,80.77162602859727,488.4892437999032,503.94647569549056,327.82520251066234,478.3980115320849
2021-06-07 13:00:00,872.6108548558523,321.6799052788066,616.5344551078125,361.74739215687805,203.67251115461448,78.6298015312471,475.5359546251593,490.58330647297504,319.13224826287336,465.71231197441784
2021-06-07 14:00:00,870.5245168884742,320.9107961209374,615.060373924052,360.88248506265955,203.18554758939126,78.44180439668344,474.39898880417866,489.41036371990157,318.36923033516774,464.5988336433374
2021-06-07 15:00:00,848.9160165120587,312.94502270014874,599.7931045208185,351.92451872968235,198.14199637815062,76.49469121727418,462.6232713725931,477.26202806306907,310.4665446553594,453.06637950000345
2021-06-07 16:00:00,844.5943164367757,311.35186801599104,596.7396506401717,350.13292546308696,197.1332861359025,76.10526858139231,460.268127886276,474.8323609317026,308.88600751939777,450.7598886713367
2021-06-07 17:00:00,794.4476931494398,311.35186801599104,561.3090564733577,329.3442656627642,185.42876901464422,71.5866231684874,432.9403422605623,446.63984404532977,290.5463266141878,423.9966416421518
2021-06-07 18:00:00,794.4476931494398,314.71687682845044,561.3090564733577,329.3442656627642,183.4461316419497,70.82120626347827,432.9403422605623,446.63984404532977,287.439753622815,423.9966416421518
2021-06-07 19:00:00,794.4476931494398,339.6392077743498,561.3090564733577,329.3442656627642,183.4461316419497,65.62442832946878,432.9403422605623,446.63984404532977,287.439753622815,423.9966416421518
2021-06-07 20:00:00,801.4999744882972,342.65417184005923,566.2917751827619,332.2678419269051,183.4461316419497,65.62442832946878,436.78353687600486,450.60464860642566,289.9913451599291,427.7604433743178
2021-06-07 21:00:00,808.9313212670721,345.83119249781174,571.5423187801437,335.34856261984135,185.14700732859765,65.62442832946878,440.8333061000871,454.78256440244326,292.6800866662562,431.7265522877791
2021-06-07 22:00:00,841.0887947186552,359.57903128103277,594.2628593988949,348.67968507234156,192.5071624076266,65.62442832946878,458.35776703365855,472.8615506606426,304.3150077891458,448.88899213717417
2021-06-07 23:00:00,809.2685516250785,345.9753639173003,571.7805855102241,335.488364000819,185.22419211539443,63.14171155160564,441.01708236109823,454.97215588317397,292.80210025110944,431.9065320907132
2021-06-08 00:00:00,807.753225095457,345.3275373750646,570.709946735733,334.8601739922874,184.87736641498074,63.02348094639095,440.19129358730237,454.12023673141107,292.25383875058725,431.09780249770034
2021-06-08 01:00:00,853.758301576979,364.995449894062,603.2143725091365,353.9319244186758,195.4069404449927,66.61294363250751,465.26211162778833,479.9843689608633,308.8989721725556,455.65070647722825
2021-06-08 02:00:00,854.8862438448339,365.47766341368435,604.0113088154353,354.3995213682547,195.6651022071132,66.70094928301839,465.87679238739804,480.61850002191494,308.8989721725556,456.25268913469034
2021-06-08 03:00:00,848.533685153822,362.7618420704289,599.5229721309801,351.76602038988716,194.2111379463675,66.2053024082238,462.41491697680425,477.0470807233147,308.8989721725556,452.8623292984801
