Date,CHZ,UTK,TRU,TRX,STORJ,BTC,RIF,STRAX,EGLD,NEO
2021-05-30 06:00:00,162.73686643782347,238.79061322681383,259.83983176468615,116.12661276305246,265.49281221996716,318.6937881378005,183.437659616213,247.54064985628295,191.74194935587545,176.6124249857848
2021-05-30 07:00:00,154.72082316450602,238.79061322681383,247.04072003819212,116.12661276305246,265.49281221996716,318.6937881378005,183.437659616213,247.54064985628295,191.74194935587545,176.6124249857848
2021-05-30 08:00:00,154.72082316450602,238.79061322681383,247.04072003819212,116.12661276305246,265.49281221996716,318.6937881378005,183.437659616213,247.54064985628295,191.04375551828323,176.6124249857848
2021-05-30 09:00:00,154.72082316450602,238.79061322681383,247.04072003819212,108.50357874290992,265.49281221996716,297.77340192159704,183.437659616213,231.29105167784525,178.5028485461389,176.6124249857848
2021-05-30 10:00:00,154.72082316450602,238.79061322681383,247.04072003819212,111.75897077408187,265.49281221996716,306.7073852145111,183.437659616213,231.29105167784525,178.5028485461389,176.6124249857848
2021-05-30 11:00:00,154.72082316450602,238.79061322681383,247.04072003819212,114.27743453122596,265.49281221996716,313.6189684937865,183.437659616213,231.29105167784525,178.5028485461389,176.6124249857848
2021-05-30 12:00:00,154.72082316450602,238.79061322681383,247.04072003819212,113.39739115906822,265.49281221996716,311.2038084428275,183.437659616213,231.29105167784525,177.12820927970188,176.6124249857848
2021-05-30 13:00:00,154.72082316450602,238.79061322681383,247.04072003819212,100.02989312881056,265.49281221996716,274.51851741586967,183.437659616213,231.29105167784525,156.24800238562875,176.6124249857848
2021-05-30 14:00:00,149.27098789981747,230.37953139423837,238.3390391632997,96.50647315245226,256.1411809335998,264.8489676653986,176.97631197210538,223.14413192871353,150.74437426355652,170.39148715606353
2021-05-30 15:00:00,153.37134014658312,236.70786915398557,244.88601810726632,99.15742722990275,263.1771701871523,272.12415271575304,181.83770686624345,229.2737191685364,154.8851992315918,175.07200228509188
2021-05-30 16:00:00,149.26060726121813,230.36351028598594,238.32246453306192,96.49976187630685,256.1233683025782,264.83054947539785,176.96400464325953,223.12861398633436,150.7338911623717,170.37963775067362
2021-05-30 17:00:00,141.69831204155034,218.69213292402182,226.24784640475892,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-30 18:00:00,141.69831204155034,218.69213292402182,226.24784640475892,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-30 19:00:00,141.69831204155034,218.69213292402182,226.24784640475892,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-30 20:00:00,141.69831204155034,218.69213292402182,226.24784640475892,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-30 21:00:00,141.69831204155034,218.69213292402182,226.24784640475892,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-30 22:00:00,141.69831204155034,218.69213292402182,226.82763872185535,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-30 23:00:00,141.69831204155034,218.69213292402182,228.65496867271364,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 00:00:00,141.69831204155034,218.69213292402182,234.2536759040844,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 01:00:00,141.69831204155034,218.69213292402182,225.1310361902018,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 02:00:00,141.69831204155034,218.69213292402182,231.96629992171572,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 03:00:00,141.69831204155034,218.69213292402182,229.13288605690016,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 04:00:00,141.69831204155034,218.69213292402182,229.7231622552165,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 05:00:00,141.69831204155034,218.69213292402182,226.13652292476192,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 06:00:00,141.69831204155034,218.69213292402182,229.26477375033278,96.49976187630685,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 07:00:00,141.69831204155034,218.69213292402182,226.85347624762392,95.48482342319004,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,143.09695194917242,161.74734592409857
2021-05-31 08:00:00,141.69831204155034,220.26022313313686,228.4800858117238,96.16947912948837,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,144.12300133789765,161.74734592409857
2021-05-31 09:00:00,141.69831204155034,214.1986539288556,222.192305693065,93.52289163043405,243.1468666033047,251.41289805974432,167.9981155790074,211.8237929630155,140.15673119564718,161.74734592409857
2021-05-31 10:00:00,141.69831204155034,217.61796595080517,225.73922257655457,95.01582327035764,243.1468666033047,255.4262712954809,167.9981155790074,211.8237929630155,142.39409164186927,161.74734592409857
2021-05-31 11:00:00,141.69831204155034,219.16646517579767,227.34551004313818,95.6919252091536,244.87702124770422,257.24380222136585,169.19353596003006,213.33106272268392,143.40732205043207,162.898287845248
2021-05-31 12:00:00,141.69831204155034,215.08653228597427,223.11331866735145,93.91055490399224,240.31846886082735,252.4550337911942,166.04388315363406,209.35975982045792,140.73769716322252,159.86582536636172
2021-05-31 13:00:00,141.69831204155034,214.91398152313286,222.9343285049877,93.83521621255804,240.12567605931585,252.25250456632438,165.9106763070742,209.19180329672133,140.6247919210953,159.73757479750432
2021-05-31 14:00:00,141.69831204155034,215.10259760685528,223.12998352785726,93.91756930504567,240.3364188146197,252.47389025367366,166.0562853632696,209.3753973951835,140.74820919408262,159.87776612227574
2021-05-31 15:00:00,141.69831204155034,217.351070956809,225.4623673629189,94.89929223179891,242.8486619894588,255.11300675022142,167.7920762667065,211.56400416430992,142.2194540834866,161.5489727946986
2021-05-31 16:00:00,141.69831204155034,216.09119474825394,224.15547399766152,94.3492081675004,241.44098890934436,253.6342433547495,166.81946893635433,210.33767270774112,141.3950785430087,160.61255363446824
2021-05-31 17:00:00,141.69831204155034,220.77100328950752,229.00992770645374,96.39249471028234,246.6697887381527,259.127108067672,170.43221760242207,214.8928793112857,144.45722041800585,164.090881389594
2021-05-31 18:00:00,141.69831204155034,221.21191784076362,229.46729669061995,96.58500574169666,247.16242725312694,259.644625816242,170.77259765063525,215.3220543208562,144.7457242956314,164.41859678815214
2021-05-31 19:00:00,141.69831204155034,219.8692435799344,228.07451534332228,95.9987705946158,245.66224302907563,258.06867927842006,169.73607134790004,214.01512934616477,143.86717145691532,163.42063691300646
2021-05-31 20:00:00,141.69831204155034,222.300496143112,230.59649950534242,97.06029813375616,248.37870736176555,260.92233051110566,171.61296532274218,216.38164875247037,145.45801437640068,165.22769658129707
2021-05-31 21:00:00,141.69831204155034,220.34448649821007,228.56749379038126,96.20626999355596,246.19323699342627,258.6264895035289,170.1029524294493,214.4777187150532,144.17813743512136,163.77386731089413
2021-05-31 22:00:00,141.69831204155034,220.67795803907893,228.56749379038126,96.35186952094082,246.56582829079173,259.0178974090993,170.36038793216815,214.80231143111615,144.39633806457294,164.02172431314622
2021-05-31 23:00:00,141.69831204155034,219.5423939325314,228.56749379038126,95.85606230213668,245.29705044366938,257.68504373460996,169.4837478570455,213.69698221277426,143.65330373490966,163.17770171805287
2021-06-01 00:00:00,141.69831204155034,222.59259549844305,228.56749379038126,97.18783383882655,248.70507307644942,261.26517834930706,171.83846205984773,216.66597083542865,145.6491439193583,165.44480317571131
2021-06-01 01:00:00,141.69831204155034,222.33911232657638,228.56749379038126,97.07715863719574,248.42185363403453,260.96765575670696,171.64277649216712,216.41923676325544,145.48328212643713,165.2563985552255
2021-06-01 02:00:00,141.69831204155034,224.3832913171515,228.56749379038126,97.96968306114599,250.70583654952145,263.3669843927498,173.22085492343254,218.4089885991715,146.82085096752326,166.77576082329338
2021-06-01 03:00:00,141.69831204155034,224.34396186028246,228.56749379038126,97.95251113001952,250.6618933292954,263.3208219517204,173.19049311662178,218.37070630619638,146.79511650088045,166.74652869975336
2021-06-01 04:00:00,141.69831204155034,222.3305297930967,228.56749379038126,97.07341135244948,248.41226427814664,260.95758211910345,171.63615089282754,216.41088274346225,145.47766631225798,165.2500194770755
2021-06-01 05:00:00,141.69831204155034,223.6296986981406,228.56749379038126,97.64065129764731,249.86383950572358,262.4824648085842,172.63909165147592,217.67546071138713,146.3277522659375,166.2156434382216
2021-06-01 06:00:00,141.69831204155034,224.9836801945259,228.56749379038126,98.23182338222126,251.37665742425597,264.07168306781085,173.6843469865662,218.99339186157036,147.21370377474477,167.22200756130218
2021-06-01 07:00:00,141.69831204155034,229.01825900395485,228.56749379038126,99.99339129988893,255.884535215001,268.8072177330561,176.79898705857335,222.92054825551736,149.85365209985704,170.2207600378981
2021-06-01 08:00:00,141.69831204155034,226.51439208809208,228.56749379038126,98.9001590599373,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,148.21529538827465,168.35972882010094
2021-06-01 09:00:00,141.69831204155034,225.8880972946883,228.56749379038126,98.62670776125798,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,147.80549154778237,167.89422717754792
2021-06-01 10:00:00,141.69831204155034,223.24398080697523,228.56749379038126,97.4722400967657,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,146.0753652513703,165.92895366562465
2021-06-01 11:00:00,141.69831204155034,226.95173886636172,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,148.5014647629038,168.68479242560105
2021-06-01 12:00:00,141.69831204155034,226.11422925978846,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,147.95345660949474,168.68479242560105
2021-06-01 13:00:00,141.69831204155034,227.6289256143525,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,148.94456876597062,168.68479242560105
2021-06-01 14:00:00,141.69831204155034,230.8217330509342,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,151.0337203336414,168.68479242560105
2021-06-01 15:00:00,141.69831204155034,234.94094368134287,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,153.7290458479474,168.68479242560105
2021-06-01 16:00:00,141.69831204155034,231.1784183836706,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,151.2671104571777,168.68479242560105
2021-06-01 17:00:00,141.69831204155034,233.3608048465434,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,152.69511267489227,168.68479242560105
2021-06-01 18:00:00,141.69831204155034,235.1663688069558,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,153.87654840296236,168.68479242560105
2021-06-01 19:00:00,141.69831204155034,235.1855739003659,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,153.88911488302793,168.68479242560105
2021-06-01 20:00:00,141.69831204155034,230.2036252925644,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,150.62927352059768,168.68479242560105
2021-06-01 21:00:00,141.69831204155034,236.98546349654217,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,155.0668377010103,168.68479242560105
2021-06-01 22:00:00,141.69831204155034,233.9817478396149,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,153.1014146687258,168.68479242560105
2021-06-01 23:00:00,141.69831204155034,233.4080888626816,228.56749379038126,99.09111233904902,253.08693809417622,265.8683363436237,174.86603578918843,220.48334788524753,152.72605205297975,168.68479242560105
2021-06-02 00:00:00,141.69831204155034,236.77600480236623,228.56749379038126,99.09111233904902,256.73880610392126,265.8683363436237,174.86603578918843,220.48334788524753,154.92978247046736,168.68479242560105
2021-06-02 01:00:00,141.69831204155034,236.2321721313275,228.56749379038126,99.09111233904902,256.1491224035001,265.8683363436237,174.86603578918843,220.48334788524753,154.57393611899818,168.68479242560105
2021-06-02 02:00:00,141.69831204155034,237.37125037894714,228.56749379038126,99.09111233904902,257.3842373789255,265.8683363436237,174.86603578918843,220.48334788524753,155.31926985865584,168.68479242560105
2021-06-02 03:00:00,141.69831204155034,235.63779833980945,228.56749379038126,99.09111233904902,255.5046364145538,265.8683363436237,174.86603578918843,220.48334788524753,154.18501916644254,168.68479242560105
2021-06-02 04:00:00,141.69831204155034,235.77766562907917,228.56749379038126,99.09111233904902,255.6562960427753,265.8683363436237,174.86603578918843,220.48334788524753,154.27653861208643,168.68479242560105
2021-06-02 05:00:00,141.69831204155034,236.77600480236623,228.56749379038126,99.09111233904902,256.73880610392126,265.8683363436237,174.86603578918843,220.48334788524753,154.92978247046736,168.68479242560105
2021-06-02 06:00:00,141.69831204155034,234.43412112338814,228.56749379038126,99.09111233904902,254.1994760722444,265.8683363436237,174.86603578918843,220.48334788524753,153.39741634553815,168.68479242560105
2021-06-02 07:00:00,141.69831204155034,229.63000916256203,228.56749379038126,99.09111233904902,248.99032504259696,265.8683363436237,174.86603578918843,220.48334788524753,150.2539389409092,168.68479242560105
2021-06-02 08:00:00,141.69831204155034,232.97379734330917,228.56749379038126,99.09111233904902,252.6160310600035,265.8683363436237,174.86603578918843,220.48334788524753,152.44188182770162,168.68479242560105
2021-06-02 09:00:00,141.69831204155034,234.14820842002405,228.56749379038126,99.09111233904902,253.889457807628,265.8683363436237,174.86603578918843,220.48334788524753,153.21033491820046,168.68479242560105
2021-06-02 10:00:00,141.69831204155034,232.3113259718454,228.56749379038126,99.09111233904902,251.89770612192714,265.8683363436237,174.86603578918843,220.48334788524753,152.00840654561188,168.68479242560105
2021-06-02 11:00:00,141.69831204155034,232.3113259718454,228.56749379038126,99.09111233904902,250.72966368432208,265.8683363436237,174.86603578918843,220.48334788524753,151.30354792481901,168.68479242560105
2021-06-02 12:00:00,141.69831204155034,232.3113259718454,228.56749379038126,99.09111233904902,252.14178319193098,265.8683363436237,174.86603578918843,220.48334788524753,152.15569556644817,168.68479242560105
2021-06-02 13:00:00,141.69831204155034,232.3113259718454,228.56749379038126,99.09111233904902,252.90758191791275,265.8683363436237,174.86603578918843,220.48334788524753,152.61781904451908,169.19711766379328
2021-06-02 14:00:00,141.69831204155034,232.3113259718454,224.3519235098051,97.26353160428003,248.2430967438166,260.96481030564615,174.86603578918843,220.48334788524753,149.8030218413767,166.07654120318438
2021-06-02 15:00:00,141.69831204155034,232.3113259718454,226.94996749737336,98.38986441899786,251.117805704903,263.9868394720324,174.86603578918843,220.48334788524753,151.53777336089078,167.99974361036234
2021-06-02 16:00:00,141.69831204155034,232.3113259718454,227.8615971280223,98.78508419694707,252.12651451851752,265.0472415845238,174.86603578918843,220.48334788524753,152.14648164087743,168.67457756564107
2021-06-02 17:00:00,141.69831204155034,232.3113259718454,228.96155169704383,99.2619486887401,253.34360294022423,266.32670213453326,174.86603578918843,220.48334788524753,152.88093720403847,169.48881908158577
2021-06-02 18:00:00,141.69831204155034,232.3113259718454,226.70840044422619,98.28513759365684,250.85051424420857,263.7058501263008,174.86603578918843,220.48334788524753,151.37647554818366,167.82092356715654
2021-06-02 19:00:00,141.69831204155034,232.3113259718454,229.59954812918178,99.53853997073087,254.0495394329796,267.068815753547,174.86603578918843,220.48334788524753,153.30693664261295,169.96109602529035
2021-06-02 20:00:00,141.69831204155034,232.3113259718454,230.41969715497441,99.89410006329639,254.95702589785623,268.02280817576474,174.86603578918843,220.48334788524753,153.85456200058601,170.56821145066283
2021-06-02 21:00:00,141.69831204155034,232.3113259718454,231.9060620687255,100.53848544899958,256.60167339322214,269.751738918563,174.86603578918843,220.48334788524753,154.84702933563506,171.66849327566248
2021-06-02 22:00:00,141.69831204155034,232.3113259718454,228.83159439945166,99.20560816121612,253.19980652656287,266.1755365863025,174.86603578918843,220.48334788524753,152.79416283818912,169.39261817476682
2021-06-02 23:00:00,141.69831204155034,232.3113259718454,214.14192133774733,92.83717834014897,236.94583431209094,249.0885970850591,174.86603578918843,220.48334788524753,152.79416283818912,158.51858573801428
2021-06-03 00:00:00,139.05600073097756,227.97931357631614,214.14192133774733,92.83717834014897,236.94583431209094,244.4437314693024,171.6052312140054,220.48334788524753,149.94494227345535,161.5307207759109
2021-06-03 01:00:00,135.5454630182532,222.2238627232529,214.14192133774733,92.83717834014897,236.94583431209094,238.2726282198841,167.27297203273483,220.48334788524753,146.15950783038082,165.71425945304847
2021-06-03 02:00:00,140.3274282486794,230.0637915652127,214.14192133774733,92.83717834014897,236.94583431209094,246.67874818980383,173.1742653585238,220.48334788524753,151.3159303987036,160.06718220820656
2021-06-03 03:00:00,137.38406010516238,225.238202986266,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.54193472797908,220.48334788524753,148.14207839627892,163.49652215181814
2021-06-03 04:00:00,137.74694110915763,225.83313856449234,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,163.06580636509756
2021-06-03 05:00:00,137.74694110915763,225.83313856449234,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,162.7767501788107
2021-06-03 06:00:00,137.74694110915763,225.83313856449234,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,163.7656733269201
2021-06-03 07:00:00,137.74694110915763,225.83313856449234,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,160.22677980517756
2021-06-03 08:00:00,137.74694110915763,225.83313856449234,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,160.01507501013796
2021-06-03 09:00:00,137.74694110915763,223.65322413978336,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,158.47048694656695
2021-06-03 10:00:00,137.74694110915763,232.7549026449095,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,164.91952174267155
2021-06-03 11:00:00,137.74694110915763,229.48935906041874,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,162.60570630821996
2021-06-03 12:00:00,137.74694110915763,235.97771299027391,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,167.20305835042967
2021-06-03 13:00:00,137.74694110915763,237.044905975939,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,169.9897563125668,220.48334788524753,148.53337521849565,167.95922268812154
2021-06-03 14:00:00,137.74694110915763,238.72913831936432,214.14192133774733,92.83717834014897,236.94583431209094,241.50466085587337,171.1975538159718,220.48334788524753,148.53337521849565,169.15259300782216
2021-06-03 15:00:00,137.74694110915763,236.8497210876011,214.14192133774733,92.83717834014897,235.0804563061396,241.50466085587337,169.84978523211748,220.48334788524753,148.53337521849565,167.82092356715654
2021-06-03 16:00:00,137.74694110915763,240.44727944289104,214.14192133774733,94.24730103349856,238.65114094054005,241.50466085587337,172.42966799997606,220.48334788524753,148.53337521849565,170.3699895445161
2021-06-03 17:00:00,137.9945254804323,240.87945592554985,214.52681694799492,94.41669977718622,239.08008906968155,241.93873786067968,172.73959060585835,220.48334788524753,148.53337521849565,170.67621011395886
2021-06-03 18:00:00,137.6823779324237,240.33457973375144,214.04155117633283,94.2031265124215,238.53928309697386,241.3914655429658,172.34884873067236,220.48334788524753,148.53337521849565,170.29013566422984
2021-06-03 19:00:00,134.85722205077877,235.40306517325538,209.64955304045654,92.2701375494728,233.64460689537935,236.43826434976503,168.81235865112728,220.48334788524753,148.53337521849565,166.79588908320378
2021-06-03 20:00:00,135.1242393504393,235.86916324229838,210.06465915547662,92.45283242182074,234.10722321703216,236.90641211317754,169.14660712125652,220.48334788524753,148.53337521849565,167.12614494358849
2021-06-03 21:00:00,135.49006251924126,236.50773412443436,210.63336925245827,92.70313087518375,234.74102398178297,237.54779114928058,169.60453937757597,220.48334788524753,148.53337521849565,167.57860718298255
2021-06-03 22:00:00,134.65563773113493,235.05118511808743,209.33616928636008,92.13221232293691,233.29535538030865,236.0848368808322,168.5600182577196,220.48334788524753,148.53337521849565,166.54656290468017
2021-06-03 23:00:00,136.21120476445964,237.76654023336056,211.75445974423556,93.19654081754473,235.99042682308027,238.81213293399074,170.50725501628642,220.48334788524753,148.53337521849565,168.47053985160426
2021-06-04 00:00:00,139.4672494998651,243.45020254969594,216.81631933971533,95.42434657413945,241.631632245146,244.52078949814992,174.58312565412598,220.48334788524753,148.53337521849565,172.49772407116455
2021-06-04 01:00:00,140.78961339338923,245.75848466522706,216.81631933971533,96.32911605174286,241.631632245146,246.83922242349908,176.2384420284826,220.48334788524753,148.53337521849565,172.49772407116455
2021-06-04 02:00:00,140.24602415248816,244.80961020706027,216.81631933971533,95.95718896274,241.631632245146,246.83922242349908,175.55798472335337,220.48334788524753,148.53337521849565,172.49772407116455
2021-06-04 03:00:00,141.24583378675732,246.5548504612907,218.36199627603213,96.6412648399857,241.631632245146,246.83922242349908,176.80953224892488,220.48334788524753,148.53337521849565,172.49772407116455
2021-06-04 04:00:00,141.24583378675732,254.76784174277762,225.63585508784524,96.6412648399857,241.631632245146,246.83922242349908,182.69923648361072,220.48334788524753,148.53337521849565,172.49772407116455
2021-06-04 05:00:00,141.24583378675732,254.76784174277762,224.94582232187122,96.6412648399857,241.631632245146,246.83922242349908,182.14051118951662,220.48334788524753,148.98900891146027,172.49772407116455
2021-06-04 06:00:00,141.24583378675732,254.76784174277762,228.22920065271376,96.6412648399857,241.631632245146,246.83922242349908,182.14051118951662,220.48334788524753,146.8456053417393,172.49772407116455
2021-06-04 07:00:00,141.24583378675732,254.76784174277762,223.40618501211574,96.6412648399857,241.631632245146,246.83922242349908,182.14051118951662,220.48334788524753,150.01578906462004,172.49772407116455
2021-06-04 08:00:00,141.24583378675732,257.345327447317,221.16862253571014,97.61898430759875,241.631632245146,246.83922242349908,182.14051118951662,220.48334788524753,151.5334984785093,172.49772407116455
2021-06-04 09:00:00,141.24583378675732,256.1682938063434,222.18484083963938,97.1724993075894,241.631632245146,246.83922242349908,182.14051118951662,220.48334788524753,150.84042187512648,171.70876230435454
2021-06-04 10:00:00,141.24583378675732,251.87974993853675,222.18484083963938,95.54572294181463,237.5864483571024,246.83922242349908,182.14051118951662,220.48334788524753,148.3151844359492,168.834165496579
2021-06-04 11:00:00,141.24583378675732,256.29362609218794,222.18484083963938,97.2200416918497,241.74985235877378,246.83922242349908,182.14051118951662,220.48334788524753,150.9142216986349,171.79277212211673
2021-06-04 12:00:00,141.24583378675732,256.8385490741201,222.18484083963938,97.42674771037254,242.26385285280725,246.83922242349908,182.14051118951662,220.48334788524753,151.23509049649726,172.1580321993436
2021-06-04 13:00:00,141.24583378675732,258.4406226410009,223.5707560838813,98.0344634048297,243.77501430526573,246.83922242349908,182.14051118951662,220.48334788524753,152.17844476221285,173.23189682639065
2021-06-04 14:00:00,141.24583378675732,260.70750224583907,225.53177901450934,98.89436044188474,245.91325636044508,246.83922242349908,182.14051118951662,220.48334788524753,153.51325896132053,174.75137874765446
2021-06-04 15:00:00,141.24583378675732,259.93371161149526,224.86239137953535,98.6008378955823,245.18337565891753,246.83922242349908,181.59991062958284,220.48334788524753,153.0576252683559,174.2327094379923
2021-06-04 16:00:00,141.24583378675732,260.89822528951527,225.6967689245381,98.96670754836772,246.09315653335682,246.83922242349908,182.27375780640168,220.48334788524753,153.62556304057236,174.87921977468386
2021-06-04 17:00:00,141.24583378675732,259.74298856781894,224.6974014695065,98.5284907890993,245.00347548600578,246.83922242349908,181.46666401269772,220.48334788524753,152.94532118910402,174.10486841096287
2021-06-04 18:00:00,141.24583378675732,253.3019989213799,219.12545650796244,96.08522565015924,238.9279896465298,246.83922242349908,176.96673540817855,220.48334788524753,149.15265199837012,169.78749429814113
2021-06-04 19:00:00,141.24583378675732,253.3019989213799,221.2703253383369,96.08522565015924,241.2666918943823,246.83922242349908,178.69894142768473,220.48334788524753,150.6126050286442,169.78749429814113
2021-06-04 20:00:00,141.24583378675732,253.3019989213799,225.3762170993393,96.08522565015924,245.74363619741405,246.83922242349908,182.01487866502495,220.48334788524753,153.40737225802593,169.78749429814113
2021-06-04 21:00:00,141.24583378675732,253.3019989213799,225.18765720216354,96.08522565015924,245.53803599980066,246.83922242349908,181.8625968171563,220.48334788524753,153.27902473888093,169.78749429814113
2021-06-04 22:00:00,141.24583378675732,253.3019989213799,222.35454474709752,96.08522565015924,242.44889303065926,246.83922242349908,179.57456205292948,220.48334788524753,151.35060326372775,169.78749429814113
2021-06-04 23:00:00,141.24583378675732,253.3019989213799,227.3749520094024,96.08522565015924,247.92299829211598,246.83922242349908,183.62906625243278,220.48334788524753,154.76785596096258,169.78749429814113
2021-06-05 00:00:00,141.24583378675732,253.3019989213799,229.37840091689498,96.08522565015924,250.10750039175838,246.83922242349908,185.2470608860374,220.48334788524753,156.1315483518779,169.78749429814113
2021-06-05 01:00:00,141.24583378675732,253.3019989213799,229.0625630891256,96.08522565015924,249.76312006075594,246.83922242349908,184.99198879085736,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 02:00:00,141.24583378675732,253.3019989213799,231.54212573698692,96.08522565015924,252.46676265937208,246.83922242349908,186.99449509033033,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 03:00:00,141.24583378675732,253.3019989213799,240.15931303791965,96.08522565015924,261.8626916903044,246.83922242349908,193.95377553792844,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 04:00:00,141.24583378675732,253.3019989213799,234.5025161226466,96.08522565015924,255.69468576190252,246.83922242349908,189.38532010186847,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 05:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,246.83922242349908,187.55032383505102,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 06:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,246.83922242349908,186.16455901944613,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 07:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,246.83922242349908,186.24069994338046,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 08:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,246.83922242349908,186.24069994338046,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 09:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,246.83922242349908,186.24069994338046,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 10:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,246.83922242349908,186.24069994338046,220.48334788524753,155.91656625731008,169.78749429814113
2021-06-05 11:00:00,141.24583378675732,253.3019989213799,232.23036936167853,96.08522565015924,253.21720338066106,250.36975608603086,186.24069994338046,220.48334788524753,155.91656625731008,169.78749429814113
